modularity_class,Subtopic,Percentage,Count
28,History,8.5,6
28,Politics_and_government,4.2,3
28,STEM*,4.2,3
28,Asia*,2.8,2
28,Media*,2.8,2
28,Physics,2.8,2
28,Sports,2.8,2
28,Engineering,1.4,1
28,Europe*,1.4,1
28,Films,1.4,1
28,Literature,1.4,1
28,Transportation,1.4,1
28,Visual_arts*,1.4,1
29,Politics_and_government,18.2,6
29,Sports,18.2,6
29,Military_and_warfare,12.1,4
29,Society,12.1,4
29,Geographical,6.1,2
29,History,6.1,2
29,Media*,6.1,2
29,Philosophy_and_religion,6.1,2
29,Asia*,3.0,1
29,Biology,3.0,1
29,Business_and_economics,3.0,1
29,North_America,3.0,1
29,STEM*,3.0,1
30,Sports,55.3,26
30,Media*,25.5,12
30,Films,14.9,7
30,Literature,2.1,1
30,Politics_and_government,2.1,1
31,Literature,34.9,15
31,Media*,34.9,15
31,Music,9.3,4
31,Television,7.0,3
31,Society,4.7,2
31,Biology,2.3,1
31,History,2.3,1
31,Internet_culture,2.3,1
31,Performing_arts,2.3,1
