,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
45,6.0,6340.0,Официальный язык,0.8175845146179199,Q23492,Culture.Linguistics,7586.292573949994,10.0,3480.0,4.9055070877075195,Culture,Linguistics
46,2.0,6499.0,"Джанибеков, Владимир Александрович",0.9972090721130372,Q466513,Culture.Biography.Biography*,18172.0,8.0,2978.0,1.9944181442260744,Culture,Biography*
47,2.0,6605.0,"Гречко, Георгий Михайлович",0.9985088109970092,Q434555,Culture.Biography.Biography*,1835.7886295652474,9.0,2349.0,1.9970176219940183,Culture,Biography*
48,2.0,6628.0,"Николаев, Андриян Григорьевич",0.996837317943573,Q312474,Culture.Biography.Biography*,3228.795031831953,9.0,3183.0,1.993674635887146,Culture,Biography*
49,1.0,7235.0,"Каденюк, Леонид Константинович",0.9796776771545408,Q382150,Culture.Biography.Biography*,0.0,8.0,3883.0,0.9796776771545408,Culture,Biography*
50,6.0,7245.0,Международные отношения,0.94500470161438,Q166542,History_and_Society.Politics_and_government,9102.020979348228,0.0,3715.0,5.67002820968628,History_and_Society,Politics_and_government
51,2.0,7327.0,Бонистика,0.4455395638942719,Q646836,Culture.Biography.Biography*,2602.0,23.0,3131.0,0.8910791277885438,Culture,Biography*
52,3.0,7374.0,"Васютин, Владимир Владимирович",0.9914325475692748,Q708689,Culture.Biography.Biography*,15587.0,8.0,3107.0,2.9742976427078243,Culture,Biography*
53,3.0,7516.0,Дыхание,0.6224693655967712,Q9530,STEM.Medicine_&_Health,648.9013815726745,5.0,3651.0,1.8674080967903137,STEM,Medicine_&_Health
54,3.0,7553.0,Сербия и Черногория,0.9697954058647156,Q37024,Geography.Regions.Europe.Europe*,6129.697348892926,12.0,3070.0,2.9093862175941467,Geography,Europe*
55,4.0,7676.0,Системное программное обеспечение,0.2942249774932861,Q676202,STEM.Technology,1889.9667542235952,7.0,3764.0,1.1768999099731443,STEM,Technology
56,12.0,8025.0,Окружающая среда,0.8267217874526978,Q43619,STEM.Earth_and_environment,25263.41634201296,6.0,3030.0,9.920661449432373,STEM,Earth_and_environment
57,5.0,8149.0,Якуб Колас,0.9637899398803712,Q483709,Culture.Biography.Biography*,7832.705015246199,23.0,3288.0,4.818949699401856,Culture,Biography*
58,3.0,8218.0,Индийская философия,0.8596737384796143,Q376022,Culture.Philosophy_and_religion,2945.461636847546,5.0,2880.0,2.5790212154388428,Culture,Philosophy_and_religion
59,8.0,8325.0,Адрон,0.9124462008476256,Q101667,STEM.Physics,3754.2715237924235,5.0,2564.0,7.299569606781005,STEM,Physics
60,15.0,8327.0,Атомное ядро,0.9124462008476256,Q37147,STEM.Physics,24836.230559711537,5.0,3294.0,13.686693012714384,STEM,Physics
61,11.0,8438.0,Арифметика,0.2689514458179474,Q11205,History_and_Society.History,40013.126979777415,6.0,8275.0,2.9584659039974213,History_and_Society,History
62,10.0,8519.0,Симметрия,0.7663036584854126,Q12485,STEM.Physics,87793.54854888853,5.0,3261.0,7.663036584854126,STEM,Physics
63,8.0,8591.0,Предложение (лингвистика),0.3998216390609741,Q41796,Culture.Linguistics,10934.337474253969,13.0,6070.0,3.198573112487793,Culture,Linguistics
64,11.0,8614.0,Этология,0.8774868249893188,Q7155,STEM.Biology,5217.685256490986,5.0,7613.0,9.652355074882507,STEM,Biology
65,2.0,8676.0,Восток (космический корабль),1.0000100135803225,Q624038,STEM.Space,5454.134541616639,9.0,7501.0,2.000020027160645,STEM,Space
66,8.0,8806.0,"Планк, Макс",0.9993003606796264,Q9021,Culture.Biography.Biography*,12263.858990570152,5.0,3533.0,7.994402885437011,Culture,Biography*
67,4.0,8892.0,Пунктуация,0.6442351341247559,Q82622,Culture.Visual_arts.Visual_arts*,2970.970035596996,13.0,4365.0,2.5769405364990234,Culture,Visual_arts*
68,6.0,9175.0,Квантовая гравитация,0.6584275364875793,Q234181,STEM.Physics,12982.884033240503,5.0,2445.0,3.950565218925476,STEM,Physics
69,6.0,9360.0,Полиграфия,0.9697954058647156,Q11892257,STEM.Technology,18272.94827965756,23.0,3383.0,5.8187724351882935,STEM,Technology
70,13.0,9461.0,Рынок,0.275139719247818,Q37654,History_and_Society.Business_and_economics,8659.187188040309,0.0,3856.0,3.576816350221634,History_and_Society,Business_and_economics
71,4.0,9553.0,Вояджер,0.8872146010398865,Q155311,STEM.Space,6887.620425906109,9.0,2774.0,3.548858404159546,STEM,Space
72,3.0,9555.0,Вояджер-2,0.9987651705741882,Q48475,STEM.Space,839.9833980572937,9.0,3239.0,2.9962955117225647,STEM,Space
73,1.0,9649.0,Хайле Селассие,0.9955416321754456,Q41178,Culture.Biography.Biography*,0.0,1.0,2890.0,0.9955416321754456,Culture,Biography*
74,1.0,10126.0,Долина,0.3923468291759491,Q39816,STEM.Earth_and_environment,0.0,6.0,2403.0,0.3923468291759491,STEM,Earth_and_environment
75,9.0,10293.0,Скандий,0.9099169969558716,Q713,STEM.Chemistry,2614.9828265497463,5.0,2952.0,8.189252972602844,STEM,Chemistry
76,17.0,10511.0,Германий,0.9073222279548644,Q867,STEM.Chemistry,89838.05619364974,5.0,3634.0,15.424477875232695,STEM,Chemistry
77,6.0,10613.0,Прямоугольник,0.754925012588501,Q209,STEM.STEM*,2841.000868691199,6.0,3647.0,0.0,STEM,STEM*
78,10.0,10618.0,Ромб,0.38492217659950256,Q41159,STEM.STEM*,11237.870980971284,6.0,4788.0,0.0,STEM,STEM*
79,9.0,10624.0,Четырёхугольник,0.4532718360424042,Q36810,Culture.Philosophy_and_religion,2789.6711021115657,6.0,4131.0,4.079446524381638,Culture,Philosophy_and_religion
80,15.0,10630.0,Угол,0.5000100135803223,Q11352,STEM.Physics,27524.875827731932,6.0,3684.0,7.500150203704834,STEM,Physics
81,4.0,10841.0,Файл,0.6224693655967712,Q82753,STEM.Computing,5387.663051904528,7.0,3464.0,2.489877462387085,STEM,Computing
82,4.0,10941.0,История письменности,0.3415925204753876,Q1340267,History_and_Society.Education,4698.749352998801,23.0,3866.0,1.3663700819015503,History_and_Society,Education
83,2.0,11014.0,Морфология,0.11597072333097458,Q178224,History_and_Society.Transportation,0.0,5.0,4230.0,0.23194144666194916,History_and_Society,Transportation
84,3.0,11107.0,"Рыбалко, Павел Семёнович",0.9863731861114502,Q1332642,Culture.Biography.Biography*,323.13867650124354,8.0,4694.0,2.9591195583343506,Culture,Biography*
85,3.0,11295.0,Народная песня,0.5000100135803223,Q943929,Culture.Media.Music,444.4174774786619,10.0,3002.0,1.5000300407409668,Culture,Music
86,3.0,11398.0,Ария (группа),0.8558611869812012,Q785828,Culture.Media.Media*,19062.16060646411,11.0,15199.0,2.5675835609436035,Culture,Media*
87,1.0,11656.0,Бровары,0.9916942119598388,Q841026,Geography.Regions.Europe.Europe*,0.0,18.0,3050.0,0.9916942119598388,Geography,Europe*
88,17.0,11681.0,Александрийская православная церковь,0.8080772161483765,Q251268,Geography.Regions.Africa.Africa*,43808.45579342408,2.0,3894.0,13.7373126745224,Geography,Africa*
89,8.0,11741.0,Гринпис,0.6001983880996704,Q81307,History_and_Society.Society,10097.560116602062,6.0,4100.0,4.801587104797363,History_and_Society,Society
90,8.0,11800.0,Нейтрон,0.585111141204834,Q2348,STEM.Physics,6735.3784023401795,5.0,5147.0,4.680889129638672,STEM,Physics
91,1.0,11938.0,Маглев,0.3140605390071869,Q160047,History_and_Society.Society,0.0,5.0,2767.0,0.3140605390071869,History_and_Society,Society
92,2.0,11999.0,Подлежащее,0.9814634323120116,Q164573,Culture.Linguistics,433.7704891973294,13.0,4687.0,1.9629268646240232,Culture,Linguistics
93,8.0,12182.0,Морфология (биология),0.992888569831848,Q183252,STEM.Biology,4252.7435351886625,5.0,7078.0,7.943108558654784,STEM,Biology
94,9.0,12211.0,Неорганическая химия,0.9637899398803712,Q11165,STEM.Chemistry,14658.290905634209,5.0,3612.0,8.674109458923342,STEM,Chemistry
95,4.0,12249.0,Гедимин,0.9669240117073059,Q244852,Culture.Biography.Biography*,12996.0,23.0,3625.0,3.8676960468292236,Culture,Biography*
96,1.0,12266.0,Кулон,0.7879412174224854,Q25406,STEM.Physics,0.0,5.0,3725.0,0.7879412174224854,STEM,Physics
97,9.0,12286.0,Стронций,0.8267217874526978,Q938,STEM.Chemistry,6826.570917837108,5.0,3368.0,7.44049608707428,STEM,Chemistry
98,6.0,12378.0,Генетическая инженерия,0.3923468291759491,Q159236,STEM.Medicine_&_Health,34541.559003058566,5.0,4150.0,2.3540809750556946,STEM,Medicine_&_Health
99,2.0,12498.0,Формула Герона,0.3998216390609741,Q182714,STEM.Physics,0.0,6.0,4318.0,0.7996432781219482,STEM,Physics
100,14.0,12519.0,Тропический циклон,0.2814156115055084,Q8092,STEM.Physics,112926.84132458852,6.0,4653.0,3.939818561077118,STEM,Physics
101,2.0,12647.0,Гуманистическая психология,0.8175845146179199,Q23364,STEM.Medicine_&_Health,1443.2618745058896,5.0,3397.0,1.6351690292358398,STEM,Medicine_&_Health
102,6.0,13034.0,Гипербола (математика),0.1294127255678177,Q165301,STEM.Technology,8633.808759854357,6.0,3733.0,0.7764763534069061,STEM,Technology
103,1.0,13164.0,Света (певица),0.946606695652008,Q4410254,Culture.Biography.Biography*,0.0,11.0,3035.0,0.946606695652008,Culture,Biography*
104,1.0,13588.0,Чувашский язык,0.6859594583511353,Q33348,Culture.Linguistics,0.0,10.0,2713.0,0.6859594583511353,Culture,Linguistics
105,8.0,13743.0,Шаманизм,0.6001983880996704,Q42042,Culture.Philosophy_and_religion,23455.75131982144,18.0,3133.0,4.801587104797363,Culture,Philosophy_and_religion
106,3.0,13907.0,Наибольший общий делитель,0.275139719247818,Q131752,STEM.Mathematics,5201.999999999999,6.0,3041.0,0.825419157743454,STEM,Mathematics
107,11.0,13910.0,Рений,0.9241518378257751,Q737,STEM.Chemistry,9031.753790408831,5.0,2939.0,10.165670216083527,STEM,Chemistry
108,8.0,13927.0,Астат,0.9796776771545408,Q999,STEM.Chemistry,686.0650280681771,5.0,3363.0,7.837421417236326,STEM,Chemistry
109,9.0,13930.0,Радий,0.839743971824646,Q1128,STEM.Chemistry,9146.246153006463,5.0,3138.0,7.557695746421814,STEM,Chemistry
110,1.0,14101.0,Гипотенуза,0.11280541121959685,Q104962,Culture.Philosophy_and_religion,0.0,6.0,3472.0,0.11280541121959685,Culture,Philosophy_and_religion
111,11.0,14157.0,Европейский парламент,0.7431780099868774,Q8889,History_and_Society.Politics_and_government,30480.41071963268,0.0,2870.0,8.174958109855652,History_and_Society,Politics_and_government
112,2.0,14162.0,Наименьшее общее кратное,0.1824355274438858,Q102761,STEM.Mathematics,0.0,6.0,3471.0,0.3648710548877716,STEM,Mathematics
113,7.0,14228.0,Линия перемены даты,0.1259327530860901,Q131389,Culture.Philosophy_and_religion,21112.61007779385,18.0,2800.0,0.8815292716026306,Culture,Philosophy_and_religion
114,6.0,14498.0,Циклопы,0.7718535065650941,Q128430,History_and_Society.History,6943.557599571024,5.0,3181.0,4.631121039390565,History_and_Society,History
115,20.0,14822.0,"Родина (партия, Россия)",0.8670457601547241,Q1190255,History_and_Society.Society,7662.219116886039,1.0,2499.0,17.340915203094482,History_and_Society,Society
116,1.0,15397.0,Еврооблигация,0.9615437984466552,Q1068725,History_and_Society.Business_and_economics,0.0,0.0,1983.0,0.9615437984466552,History_and_Society,Business_and_economics
117,5.0,15967.0,Чернушка (город),0.9976868629455566,Q105548,History_and_Society.Society,40043.049816072446,1.0,2205.0,4.988434314727783,History_and_Society,Society
118,2.0,16528.0,"Гараж (фильм, 1979)",0.9539760947227478,Q1212842,Culture.Media.Films,0.0,11.0,3381.0,1.9079521894454956,Culture,Films
119,3.0,16533.0,Ещё раз про любовь,0.839743971824646,Q4177638,History_and_Society.Military_and_warfare,1960.853465817553,10.0,4227.0,2.519231915473938,History_and_Society,Military_and_warfare
120,5.0,16903.0,Валовой национальный продукт,0.8740872144699097,Q182859,History_and_Society.Business_and_economics,8445.772338223398,0.0,4510.0,4.370436072349548,History_and_Society,Business_and_economics
121,11.0,17035.0,Азиатско-Тихоокеанское экономическое сотрудничество,0.5544804334640503,Q170481,History_and_Society.Politics_and_government,26679.281379501168,0.0,3267.0,6.099284768104553,History_and_Society,Politics_and_government
122,5.0,17234.0,Лёд,0.33459946513175964,Q23392,STEM.Earth_and_environment,26178.935863213603,6.0,2644.0,1.6729973256587982,STEM,Earth_and_environment
123,10.0,17340.0,Процентная ставка,0.7248802781105042,Q179179,History_and_Society.Business_and_economics,79.64064710453067,0.0,2847.0,7.2488027811050415,History_and_Society,Business_and_economics
124,5.0,17355.0,Бутан (вещество),0.9579222798347472,Q134192,STEM.Chemistry,536.7482868938382,5.0,4048.0,4.789611399173736,STEM,Chemistry
125,11.0,17616.0,Фонетика,0.546748161315918,Q35395,Culture.Linguistics,47350.8040551638,13.0,20201.0,6.014229774475098,Culture,Linguistics
126,2.0,17623.0,Ономастика,0.754925012588501,Q175156,Culture.Linguistics,1504.8713994861096,13.0,5658.0,1.509850025177002,Culture,Linguistics
127,5.0,18413.0,Список космонавтов СССР и России,0.1259327530860901,Q4434470,Culture.Media.Media*,10399.5,8.0,0.0,0.6296637654304504,Culture,Media*
128,1.0,18604.0,"Растрелли, Бартоломео Франческо",0.9755869507789612,Q299687,Culture.Biography.Biography*,0.0,2.0,3143.0,0.9755869507789612,Culture,Biography*
129,3.0,18725.0,Китайско-Восточная железная дорога,0.8080772161483765,Q39158,History_and_Society.Transportation,24242.66781958888,18.0,2647.0,2.4242316484451294,History_and_Society,Transportation
130,10.0,18770.0,1-е тысячелетие до н. э.,0.9715740084648132,Q25716,History_and_Society.History,34493.21645486944,5.0,2618.0,9.715740084648132,History_and_Society,History
131,6.0,18812.0,Пустыня,0.3415925204753876,Q8514,History_and_Society.Society,15557.751073263997,6.0,3635.0,2.0495551228523254,History_and_Society,Society
132,6.0,18943.0,Вписанная окружность,0.9263137578964232,Q354337,STEM.STEM*,373.80433324545965,6.0,3107.0,0.0,STEM,STEM*
133,6.0,18944.0,Высота треугольника,0.11921291798353195,Q339495,STEM.Mathematics,1235.0833029018304,6.0,3590.0,0.7152775079011917,STEM,Mathematics
134,3.0,19055.0,Диофант Александрийский,0.9916942119598388,Q178217,Culture.Biography.Biography*,7925.880271292835,6.0,8461.0,2.975082635879516,Culture,Biography*
135,2.0,19128.0,Субъект,0.14805719256401062,Q224945,History_and_Society.Transportation,1553.0550160097257,13.0,3157.0,0.29611438512802124,History_and_Society,Transportation
136,3.0,19148.0,Постоянное запоминающее устройство,0.9241518378257751,Q160710,STEM.Computing,8111.823051674587,7.0,3330.0,2.7724555134773254,STEM,Computing
137,3.0,19623.0,Ян III Собеский,0.99567848443985,Q53454,Culture.Biography.Biography*,5203.0,23.0,3643.0,2.98703545331955,Culture,Biography*
138,4.0,19633.0,"Селезнёв, Геннадий Николаевич",0.9796776771545408,Q1756312,Culture.Biography.Biography*,13494.903610709402,1.0,2287.0,3.918710708618163,Culture,Biography*
139,7.0,19903.0,Устройство ввода-вывода,0.9984121918678284,Q2384798,STEM.Computing,1176.5271924931046,7.0,2671.0,6.988885343074799,STEM,Computing
140,13.0,20562.0,Труд,0.8080772161483765,Q6958747,History_and_Society.Society,31403.4104162751,0.0,3549.0,10.505003809928894,History_and_Society,Society
141,1.0,20607.0,Гипербола,0.14805719256401062,Q239635,History_and_Society.Transportation,0.0,6.0,937.0,0.14805719256401062,History_and_Society,Transportation
142,3.0,20720.0,Десятичная дробь,0.19194278120994568,Q840057,STEM.Medicine_&_Health,125.8802712927997,6.0,3203.0,0.575828343629837,STEM,Medicine_&_Health
143,10.0,21260.0,Геодезия,0.7490972280502319,Q131089,STEM.Earth_and_environment,28609.388641741207,6.0,3956.0,7.490972280502319,STEM,Earth_and_environment
144,2.0,21519.0,Прямая демократия,0.9381340146064758,Q171174,History_and_Society.Politics_and_government,0.0,0.0,3261.0,1.8762680292129517,History_and_Society,Politics_and_government
145,10.0,21622.0,"Спенсер, Герберт",0.9978272914886476,Q144535,Culture.Biography.Biography*,30962.256610126733,0.0,3524.0,9.978272914886476,Culture,Biography*
146,17.0,21664.0,Андромеда (созвездие),0.8596737384796143,Q9256,STEM.Space,0.0,26.0,2980.0,14.614453554153442,STEM,Space
147,18.0,21670.0,Близнецы (созвездие),0.7606606483459473,Q8923,STEM.Space,61.42221258104172,26.0,3370.0,13.69189167022705,STEM,Space
148,18.0,21675.0,Большой Пёс,0.6791887283325195,Q10538,STEM.Space,1296.0649712298725,26.0,3845.0,12.225397109985352,STEM,Space
149,18.0,21691.0,Весы (созвездие),0.9284188151359558,Q10580,STEM.Space,61.42221258104172,26.0,3143.0,16.711538672447205,STEM,Space
150,18.0,21706.0,Скорпион (созвездие),0.8740872144699097,Q8865,STEM.Space,61.42221258104172,26.0,3512.0,15.733569860458374,STEM,Space
151,20.0,21707.0,Стрелец (созвездие),0.8439050912857056,Q8866,STEM.Space,11583.922794569758,26.0,3365.0,16.87810182571411,STEM,Space
152,18.0,21709.0,Козерог (созвездие),0.9381340146064758,Q10535,STEM.Space,61.42221258104172,26.0,2483.0,16.886412262916565,STEM,Space
153,19.0,21710.0,Водолей (созвездие),0.9073222279548644,Q10576,STEM.Space,2663.4222125810347,26.0,2828.0,17.239122331142422,STEM,Space
154,18.0,21715.0,Рыбы (созвездие),0.839743971824646,Q8679,STEM.Space,61.42221258104172,26.0,2162.0,15.115391492843628,STEM,Space
155,18.0,21716.0,Овен (созвездие),0.952584147453308,Q10584,STEM.Space,61.42221258104172,26.0,2572.0,17.146514654159542,STEM,Space
156,20.0,21719.0,Телец (созвездие),0.8903042674064636,Q10570,STEM.Space,15391.910147266446,26.0,4818.0,17.806085348129272,STEM,Space
157,18.0,21724.0,Рак (созвездие),0.7879412174224854,Q8849,STEM.Space,61.42221258104172,26.0,2540.0,14.182941913604736,STEM,Space
158,18.0,21725.0,Лев (созвездие),0.9362950325012208,Q8853,STEM.Space,61.42221258104172,26.0,3846.0,16.853310585021976,STEM,Space
159,18.0,21728.0,Дева (созвездие),0.9591643214225768,Q8842,STEM.Space,61.42221258104172,26.0,3679.0,17.26495778560638,STEM,Space
160,1.0,21730.0,Домбра,0.9724247455596924,Q1236973,Culture.Media.Music,0.0,10.0,6001.0,0.9724247455596924,Culture,Music
161,13.0,21763.0,Зодиакальные созвездия,0.6076731681823729,Q4193029,STEM.Space,205.93696183269424,26.0,3346.0,7.899751186370848,STEM,Space
162,10.0,21893.0,Государственная дума Российской империи,0.9149109721183776,Q1649453,History_and_Society.Society,16241.578498040977,13.0,3527.0,9.149109721183775,History_and_Society,Society
163,14.0,21925.0,Вектор (математика),0.14034625887870789,Q13471665,STEM.Technology,21034.73790149747,6.0,4363.0,1.9648476243019104,STEM,Technology
164,2.0,22137.0,"Мухина, Вера Игнатьевна",0.9981998205184937,Q234601,Culture.Biography.Biography*,0.0,10.0,2747.0,1.9963996410369873,Culture,Biography*
165,12.0,22396.0,Магнитуда землетрясения,1.0000100135803225,Q201605,STEM.Earth_and_environment,20267.12172634988,6.0,8627.0,12.00012016296387,STEM,Earth_and_environment
166,6.0,22406.0,Этан,0.9626831412315368,Q52858,STEM.Chemistry,9540.243664241088,5.0,3170.0,5.77609884738922,STEM,Chemistry
167,9.0,22543.0,"Щерба, Лев Владимирович",0.9886782765388488,Q650272,Culture.Biography.Biography*,17449.60048995398,13.0,2733.0,8.898104488849638,Culture,Biography*
168,1.0,22623.0,Ураган (значения),0.14805719256401062,Q176574,History_and_Society.Transportation,0.0,6.0,2434.0,0.14805719256401062,History_and_Society,Transportation
169,4.0,22677.0,"Дюркгейм, Эмиль",0.997120440006256,Q15948,Culture.Biography.Biography*,3250.505123018388,0.0,3017.0,3.988481760025024,Culture,Biography*
170,6.0,23295.0,Философия науки,0.7310686111450195,Q59115,Culture.Philosophy_and_religion,14749.02578721595,5.0,3249.0,4.386411666870117,Culture,Philosophy_and_religion
171,5.0,23522.0,Единицы измерения времени,0.9688661694526672,Q1790144,STEM.STEM*,9446.4768579525,18.0,3675.0,0.0,STEM,STEM*
172,8.0,23593.0,"Гергиев, Валерий Абисалович",0.9960646033287048,Q165693,Culture.Biography.Biography*,26227.627540717807,10.0,4066.0,7.968516826629639,Culture,Biography*
173,8.0,23869.0,"Хаджимба, Рауль Джумкович",0.9961855411529541,Q1359023,Culture.Biography.Biography*,1.7333333333333334,28.0,2704.0,7.969484329223633,Culture,Biography*
