,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
15397,Еврооблигация,15397,1,0,0.0,Q1068725
15967,Чернушка (город),15967,5,1,40043.049816072446,Q105548
16528,"Гараж (фильм, 1979)",16528,2,11,0.0,Q1212842
16533,Ещё раз про любовь,16533,3,10,1960.8534658175527,Q4177638
16903,Валовой национальный продукт,16903,5,0,8445.772338223398,Q182859
17035,Азиатско-Тихоокеанское экономическое сотрудничество,17035,11,0,26679.281379501175,Q170481
17234,Лёд,17234,5,6,26178.935863213603,Q23392
17340,Процентная ставка,17340,10,0,79.64064710453067,Q179179
17355,Бутан (вещество),17355,5,5,536.7482868938382,Q134192
17616,Фонетика,17616,11,13,47350.8040551638,Q35395
17623,Ономастика,17623,2,13,1504.8713994861098,Q175156
18413,Список космонавтов СССР и России,18413,5,8,10399.5,Q4434470
18604,"Растрелли, Бартоломео Франческо",18604,1,2,0.0,Q299687
18725,Китайско-Восточная железная дорога,18725,3,18,24242.667819588878,Q39158
18770,1-е тысячелетие до н. э.,18770,10,5,34493.21645486944,Q25716
18812,Пустыня,18812,6,6,15557.751073263997,Q8514
18943,Вписанная окружность,18943,6,6,373.8043332454597,Q354337
18944,Высота треугольника,18944,6,6,1235.0833029018302,Q339495
19055,Диофант Александрийский,19055,3,6,7925.880271292833,Q178217
19128,Субъект,19128,2,13,1553.0550160097257,Q224945
19148,Постоянное запоминающее устройство,19148,3,7,8111.823051674587,Q160710
19623,Ян III Собеский,19623,3,23,5203.0,Q53454
19633,"Селезнёв, Геннадий Николаевич",19633,4,1,13494.903610709402,Q1756312
19903,Устройство ввода-вывода,19903,7,7,1176.5271924931048,Q2384798
20562,Труд,20562,13,0,31403.4104162751,Q6958747
20607,Гипербола,20607,1,6,0.0,Q239635
20720,Десятичная дробь,20720,3,6,125.8802712927997,Q840057
21260,Геодезия,21260,10,6,28609.388641741207,Q131089
21519,Прямая демократия,21519,2,0,0.0,Q171174
21622,"Спенсер, Герберт",21622,10,0,30962.256610126733,Q144535
21664,Андромеда (созвездие),21664,17,26,0.0,Q9256
21670,Близнецы (созвездие),21670,18,26,61.42221258104172,Q8923
21675,Большой Пёс,21675,18,26,1296.0649712298723,Q10538
21691,Весы (созвездие),21691,18,26,61.42221258104172,Q10580
21706,Скорпион (созвездие),21706,18,26,61.42221258104172,Q8865
21707,Стрелец (созвездие),21707,20,26,11583.922794569758,Q8866
21709,Козерог (созвездие),21709,18,26,61.42221258104172,Q10535
21710,Водолей (созвездие),21710,19,26,2663.4222125810343,Q10576
21715,Рыбы (созвездие),21715,18,26,61.42221258104172,Q8679
21716,Овен (созвездие),21716,18,26,61.42221258104172,Q10584
21719,Телец (созвездие),21719,20,26,15391.910147266446,Q10570
21724,Рак (созвездие),21724,18,26,61.42221258104172,Q8849
21725,Лев (созвездие),21725,18,26,61.42221258104172,Q8853
21728,Дева (созвездие),21728,18,26,61.42221258104172,Q8842
21730,Домбра,21730,1,10,0.0,Q1236973
21763,Зодиакальные созвездия,21763,13,26,205.93696183269424,Q4193029
21893,Государственная дума Российской империи,21893,10,13,16241.578498040975,Q1649453
21925,Вектор (математика),21925,14,6,21034.73790149747,Q13471665
22137,"Мухина, Вера Игнатьевна",22137,2,10,0.0,Q234601
22396,Магнитуда землетрясения,22396,12,6,20267.121726349873,Q201605
22406,Этан,22406,6,5,9540.243664241088,Q52858
22543,"Щерба, Лев Владимирович",22543,9,13,17449.60048995398,Q650272
22623,Ураган (значения),22623,1,6,0.0,Q176574
22677,"Дюркгейм, Эмиль",22677,4,0,3250.505123018388,Q15948
23295,Философия науки,23295,6,5,14749.02578721595,Q59115
23522,Единицы измерения времени,23522,5,18,9446.4768579525,Q1790144
23593,"Гергиев, Валерий Абисалович",23593,8,10,26227.62754071781,Q165693
23869,"Хаджимба, Рауль Джумкович",23869,8,28,1.7333333333333334,Q1359023
23871,Уравнение,23871,6,6,2514.788261507323,Q11345
23926,Схизма,23926,9,2,12670.838968018326,Q41521
23940,Список островов Японии,23940,6,13,2034.4968797290298,Q1125331
23944,Химическая реакция,23944,8,5,16278.426618907064,Q36534
23961,Устная речь,23961,2,13,0.0,Q1322198
24242,Материя (философия),24242,6,5,6620.822064078448,Q544736
24503,Антивирусная программа,24503,1,7,0.0,Q93249
24810,Солт-Лейк-Сити,24810,4,6,9455.076103447409,Q23337
24884,Электроника,24884,8,0,22022.731961408987,Q11650
25080,Актив (бухгалтерия),25080,6,0,11292.226786809775,Q46737
25144,"Саакашвили, Михаил Николаевич",25144,5,1,13191.380627962508,Q43330
25226,Месроп Маштоц,25226,2,19,10593.536529982997,Q104804
25293,Святополк Владимирович Окаянный,25293,5,13,0.0,Q311575
25306,Колесо,25306,9,5,33747.11198238705,Q446
25348,Пролив Лаперуза,25348,3,13,3664.640013783216,Q208054
25375,"Ким, Юлий Черсанович",25375,3,11,8650.093568342503,Q750943
25392,Дифракция,25392,4,5,1790.5207161019691,Q133900
25608,Ништадтский мирный договор,25608,3,2,5022.9092836289055,Q153286
28040,Чисто английское убийство (фильм),28040,3,9,6140.640030960941,Q4516425
28880,Усть-Катав,28880,4,6,3645.0741466277427,Q196953
28933,Элладская православная церковь,28933,15,2,12067.40975822365,Q59778
29305,Устойчивое развитие,29305,9,6,9794.392380419667,Q131201
29438,Международное агентство по атомной энергии,29438,6,6,28641.478515389797,Q41984
29582,Боке,29582,2,10,0.0,Q328099
29796,"Селлек, Том",29796,1,14,0.0,Q213706
30002,Геральдика,30002,2,24,7420.020987633465,Q18336
30268,Часы,30268,8,18,25612.170298903424,Q376
30835,"Шпенглер, Освальд",30835,3,5,14068.222634407119,Q57112
30916,Чёрный сентябрь,30916,2,6,0.0,Q152211
31735,Коллинеарность,31735,2,6,356.9090728168024,Q1419761
32182,"Лазарев, Михаил Петрович",32182,7,10,32485.594947071913,Q186203
32190,Наводнения в Санкт-Петербурге,32190,3,2,6197.346447836499,Q371130
32244,Аппаратное обеспечение,32244,11,7,15703.013640844172,Q3966
32718,Ямб,32718,3,13,1583.4337069332146,Q207686
32760,Правило Клечковского,32760,2,5,0.0,Q585745
32812,Неологизм,32812,4,13,4291.002680843398,Q130989
33285,Гесиод,33285,3,5,3081.1903349467148,Q44233
33540,Сан-Томе и Принсипи,33540,3,2,5203.0,Q1039
33750,Стереометрия,33750,4,6,458.70981137768695,Q207648
33959,Тепловое излучение,33959,3,5,426.79243456009385,Q192593
33986,"Адабашьян, Александр Артёмович",33986,3,10,7813.9532208628825,Q4057207
34044,Гефестион (военачальник),34044,3,5,10399.0,Q310739
34049,Роксана,34049,2,5,5202.0,Q190055
34148,Олимпиада Эпирская,34148,2,5,2602.0,Q223134
34185,"Тасман, Абель Янсзон",34185,1,18,0.0,Q42188
34566,Великое посольство,34566,1,23,0.0,Q1510976
34661,Атомная орбиталь,34661,5,5,1715.2137053737677,Q53860
34704,Радиобиология,34704,1,5,0.0,Q690200
34718,Ботаника,34718,26,5,92847.83269605623,Q441
34746,Восточно-Европейская равнина,34746,3,6,3824.2007404920732,Q191862
34953,"Орджоникидзе, Серго",34953,2,10,5501.891562456622,Q259843
35058,Лексикология,35058,4,13,4848.0315897877,Q178433
35123,"Эрстед, Ханс Кристиан",35123,2,5,1231.5830657102372,Q44412
35215,Интенсивность землетрясения,35215,3,6,17.320674740135562,Q4202000
35514,Земная кора,35514,16,6,27386.150998385572,Q15316
35594,Эффект Вавилова — Черенкова,35594,2,6,1019.5056295815108,Q192457
35617,Спичка,35617,2,18,1306.4862148176626,Q37507
35690,"Жаккар, Жозеф Мари",35690,2,7,2602.0,Q310833
35848,Миллиметр ртутного столба,35848,3,6,1335.8322915287877,Q6859652
35864,Гравюра,35864,9,23,39821.304226936605,Q271588
35988,Дракон (созвездие),35988,18,26,568.0943466490761,Q8675
36019,Рефлектор (телескоп),36019,4,26,28132.3323764804,Q35221
36049,Персей (созвездие),36049,17,26,0.0,Q10511
36107,Сустав,36107,3,5,2862.991322124819,Q9644
36219,Жаргон,36219,6,13,16104.209607804576,Q17951
36222,Синекдоха,36222,1,2,0.0,Q190068
36303,День Святой Троицы,36303,3,2,0.0,Q39864
39209,"Конёнков, Сергей Тимофеевич",39209,5,10,26653.237832622694,Q543585
39302,Партия возрождения России,39302,12,1,8584.096860828024,Q1958435
39330,Амперметр,39330,2,5,0.0,Q166046
39332,Вольтметр,39332,3,5,2901.025949618955,Q179741
39486,Треугольник Паскаля,39486,1,18,0.0,Q177051
39773,Кузьма Минин,39773,8,13,13215.373320281293,Q469785
39826,ЭНИАК,39826,3,7,5444.71765488965,Q169399
40131,Диэлектрик,40131,2,5,276.79767605217944,Q184996
40240,Вокальная музыка,40240,2,10,0.0,Q685884
40478,Тихон (патриарх Московский),40478,5,2,613.3583540483419,Q469801
40485,Партия народной свободы,40485,19,1,37034.321688506694,Q1559990
40487,Совет экономической взаимопомощи,40487,5,0,8347.601708315939,Q191582
40687,Патриоты России,40687,17,1,6515.60784264004,Q584643
41049,Неман,41049,4,23,5183.408363153814,Q5622
41104,Оксид кальция,41104,1,5,0.0,Q185006
41210,Чеджудо,41210,2,6,2602.0,Q41164
41664,Открытый чемпионат Франции по теннису,41664,19,14,102741.91527296486,Q43605
41915,Пиджин,41915,2,13,137.1632617322478,Q33831
42221,Модуль,42221,2,6,2602.0,Q4043142
42431,Малый театр,42431,9,10,63113.254609283955,Q1369676
42921,"Эмерсон, Ральф Уолдо",42921,2,5,2602.0,Q48226
43454,"Гутенберг, Иоганн",43454,5,23,6258.649201239946,Q8958
44004,Микология,44004,15,5,9697.025161240128,Q7175
44170,Электронная оболочка,44170,3,5,2256.3521588208123,Q193793
45000,Прямоугольная система координат,45000,5,6,5806.9940129768465,Q62912
45029,Музыка России,45029,31,10,636544.5519128705,Q2498201
45793,Козьма Прутков,45793,4,10,8452.428914617198,Q1784989
45890,"Северянин, Игорь",45890,4,13,4911.2737851412785,Q707569
46092,Пергамент,46092,8,23,3990.4279747444616,Q226697
46232,Кентавр,46232,5,5,15105.229303165841,Q83203
46624,Кито,46624,3,4,7778.547733097359,Q2900
46849,Отрезок,46849,4,6,2889.107592370375,Q166154
46903,Большой адронный коллайдер,46903,13,5,129029.05763046135,Q40605
46910,Антананариву,46910,2,2,2602.0,Q3915
47155,11 (число),47155,3,6,1954.9192421841,Q37136
47761,Оливин,47761,2,5,33.49353517679079,Q22693
47799,Монастырь,47799,12,2,50805.14948465464,Q44613
47821,"Ходасевич, Владислав Фелицианович",47821,4,13,7803.0,Q724343
47887,Генерал армии,47887,3,1,6847.879159978246,Q15730331
47897,Тетраэдр,47897,9,6,26522.873488187306,Q160003
48025,Восьмеричная система счисления,48025,3,6,3219.612777103802,Q76463
48314,Двунадесятые праздники,48314,4,2,533.2594561586858,Q1402000
49141,Лебедь (созвездие),49141,18,26,26530.516145176578,Q8921
49269,Людовик I Благочестивый,49269,3,13,13906.586477402316,Q43974
49595,Биофизика,49595,10,5,7089.53359482671,Q7100
49803,Геспериды,49803,7,5,3578.417530806781,Q165938
50146,Творчество,50146,3,5,11767.441347747732,Q170658
50357,Куб,50357,3,6,3769.778498626815,Q812880
51325,Большой Камень,51325,3,27,4692.927924760422,Q105342
51809,Ху Цзиньтао,51809,2,10,0.0,Q15029
51990,Пейзаж,51990,11,10,223126.05586575757,Q191163
52050,Барометр,52050,4,6,69.45464217255468,Q79757
52271,Государственная граница,52271,8,0,63035.8646577336,Q12413618
52388,Кубок Дэвиса,52388,1,14,0.0,Q132377
52394,Миллионер,52394,2,13,2602.0,Q1075912
52715,Эпиграф,52715,2,23,2101.0097196144075,Q669777
52752,Обучение,52752,2,9,2602.0,Q352842
52791,Древнеславянский календарь,52791,4,2,5459.809801923749,Q90012282
52883,Поляне,52883,7,13,4801.817004805117,Q722913
52994,"Ульянова, Инна Ивановна",52994,1,10,0.0,Q4475076
53405,"Мотыль, Владимир Яковлевич",53405,3,23,1398.3522388360013,Q1927433
53457,Московский Художественный театр имени А. П. Чехова,53457,7,10,11149.026430281921,Q4304021
53879,Московский Художественный академический театр имени М. Горького,53879,6,10,18305.3895188469,Q4304019
54014,Нефтегорск (Сахалинская область),54014,2,6,0.0,Q1349631
54057,Внешняя политика России,54057,23,10,234382.5124123241,Q74532
54100,"Геккель, Эрнст Генрих",54100,7,5,13161.742079280988,Q48246
54115,Спутниковая связь,54115,3,9,20479.40102042808,Q5780469
54133,Электротехника,54133,4,5,5866.030919512308,Q43035
54141,Комарово (Санкт-Петербург),54141,1,11,0.0,Q260832
54417,История Древнего Египта,54417,3,18,0.0,Q766876
54469,"Ливанов, Борис Николаевич",54469,3,10,7833.884299831662,Q1959505
54495,"Анна Каренина (фильм, 1967)",54495,1,10,0.0,Q561229
54566,Время (телепрограмма),54566,9,1,132182.28158944586,Q1438747
55183,"Бестужев-Рюмин, Алексей Петрович",55183,2,8,0.0,Q632874
55214,Патриарх (церковный сан),55214,18,2,59278.87151841333,Q171692
55251,"Тухманов, Давид Фёдорович",55251,11,11,49510.40276702693,Q925653
55308,"Дунаевский, Исаак Осипович",55308,10,10,83874.56601364315,Q638638
55368,Химическая организация клетки,55368,3,5,796.7267293197406,Q10984512
56477,Дыхательная система человека,56477,3,5,795.9406068827487,Q2640512
56569,Воздвижение Креста Господня,56569,4,2,5454.8130260048965,Q815520
56575,Рождество Пресвятой Богородицы,56575,10,2,26950.339135955895,Q501107
57284,Особо охраняемые природные территории России,57284,2,6,4541.520294343402,Q1959314
57287,Сретение Господне,57287,4,2,6109.623412314738,Q18647897
58342,Разностная машина Чарльза Бэббиджа,58342,3,7,3040.732584321928,Q628007
58434,"Витязь (хоккейный клуб, Подольск)",58434,6,24,21626.666666666955,Q1240218
58654,Экономические законы,58654,2,0,16.327120041793954,Q4530436
58842,Клио,58842,5,5,1524.8965498387188,Q103968
58973,Ода,58973,3,13,4293.380869832075,Q178985
59005,Индикт,59005,2,2,1614.6610650389625,Q1339127
59138,Русская гвардия,59138,4,0,6871.082753236902,Q7049772
59334,Копьё,59334,5,0,8943.31999886049,Q44475
59852,Владимир Александрович,59852,7,10,26796.224428104313,Q312819
59860,Николай Михайлович,59860,2,10,2408.288226261467,Q535400
60284,Иродиада,60284,3,2,56.0740015082725,Q230091
60353,Русские летописи,60353,3,13,5598.834336845467,Q2966817
60398,"Довженко, Александр Петрович",60398,5,10,26511.857359014295,Q55198
60656,"Никитин, Сергей Яковлевич",60656,4,11,7795.095310366029,Q1029521
60738,Оланзапин,60738,1,5,0.0,Q201872
60953,"Торпедо (хоккейный клуб, Нижний Новгород)",60953,5,24,54.49999999999999,Q568805
61700,Гликолиз,61700,8,5,23703.60379964731,Q162643
61876,Салют (космическая программа),61876,5,9,27564.142011724012,Q207933
61972,"Рид, Дин",61972,4,22,93129.38020608926,Q172584
61980,Мангистауская область,61980,4,5,12438.10514387026,Q238931
62770,Салют-1,62770,3,9,210.56543717032835,Q211761
63007,Герб Казахстана,63007,7,24,25227.04238392138,Q182404
63484,Антиохийская православная церковь,63484,13,2,9710.787274126753,Q323301
63489,Иерусалимская православная церковь,63489,15,2,30669.811937666746,Q632602
63493,Польская православная церковь,63493,10,2,208.617086638839,Q463406
63496,Московский_патриархат,63496,11,2,78515.19184637579,-1
63563,Список финалов Открытого чемпионата США по теннису в мужском одиночном разряде,63563,5,14,11.190532193487929,Q462798
63640,Демидовы,63640,3,10,5757.033291294531,Q1029291
63776,Конвенция о защите прав человека и основных свобод,63776,10,0,15073.4767751772,Q183191
64775,"Кармалюк, Устим Якимович",64775,2,18,2602.0,Q1960754
65929,Ихтиология,65929,4,5,0.0,Q60242
65933,Энтомология,65933,12,5,5592.707953681145,Q39286
65934,Вирусология,65934,14,5,15816.578387510222,Q7215
65941,Изяслав Ярославич,65941,6,13,2077.8131727423424,Q332516
66452,"Трутнев, Юрий Петрович",66452,11,1,9649.53714833314,Q1320356
66584,Губернатор Санкт-Петербурга,66584,12,1,9671.32636468149,Q2895612
66661,Патологическая физиология,66661,12,5,7214.738223349471,Q1135939
66774,Источниковедение,66774,1,23,0.0,Q2122746
67310,Медведи,67310,2,6,5202.0,Q243359
67368,Великая армия,67368,2,13,0.0,Q504721
67877,Щелочные металлы,67877,14,5,16583.22318152669,Q19557
67950,"Яшин, Илья Валерьевич",67950,7,1,25014.860219869734,Q1658622
67980,Сахарный диабет,67980,14,5,43746.69069134384,Q12206
68781,Гондвана,68781,5,6,2952.561082801376,Q80583
68905,Карбоновые кислоты,68905,6,5,9554.676578751738,Q134856
70086,Священный союз,70086,3,23,1439.9086154705562,Q154640
70118,"Шанцев, Валерий Павлинович",70118,2,1,250.6170278030413,Q2371582
70693,Юрта,70693,2,18,1185.4974345830383,Q15680
70762,"Белл, Александр Грейам",70762,3,7,11820.40007060682,Q34286
71162,Салическая правда,71162,5,13,18088.073695147585,Q152507
71924,"Дурова, Надежда Андреевна",71924,2,10,1740.049487634568,Q270336
72406,Молдавский лей,72406,2,10,79.51636802461712,Q181129
72417,Аун Сан Су Чжи,72417,1,0,0.0,Q36740
72434,Палеография,72434,10,23,11157.990237356002,Q179957
72693,Эпиграфика,72693,2,6,2189.4234375728015,Q181260
72742,"Белохвостикова, Наталия Николаевна",72742,3,2,10396.0,Q273150
72870,Электрическая постоянная,72870,2,5,1.0666666666666667,Q6158
73621,Религиозный фетишизм,73621,2,18,2334.6720369364502,Q182116
73890,Алитус,73890,1,23,0.0,Q450625
74056,"Ожегов, Сергей Иванович",74056,5,13,3340.9725281708297,Q2626393
74133,Полисахариды,74133,9,5,15382.063654130528,Q134219
74647,"Кузнецов, Николай Герасимович",74647,2,10,15582.0,Q342462
75235,Электронная библиотека,75235,1,10,0.0,Q212805
75378,Ансамбль песни и пляски Российской армии имени А. В. Александрова,75378,4,11,10479.94328279204,Q620990
75585,Тантал (мифология),75585,2,5,1409.7304266422693,Q182101
75798,"Карлин, Александр Богданович",75798,3,1,0.0,Q1960321
75840,Трактор,75840,7,5,29724.676555177033,Q39495
76074,Племя,76074,6,13,4739.287109519425,Q133311
76867,Эритропоэтин,76867,1,5,0.0,Q218706
76983,Космология,76983,9,5,10791.596678691354,Q338
77374,Церковь,77374,1,13,0.0,Q605315
77819,Экзарх,77819,7,2,6764.650214865301,Q4144428
78250,Брестская область,78250,3,30,5202.0,Q173822
78516,Антитеза,78516,3,2,6442.575893217676,Q487994
79046,Коллайдер,79046,3,5,0.0,Q2033879
79047,Ускоритель заряженных частиц,79047,7,5,11527.65704753129,Q130825
79051,Электрическое поле,79051,9,5,6741.337932634518,Q46221
79751,Фалеристика,79751,1,23,0.0,Q461262
79836,Бензилпенициллин,79836,2,5,700.6787341650318,Q258450
79901,Нанометр,79901,5,7,27742.77586079723,Q178674
79903,"Танич, Михаил Исаевич",79903,19,11,63672.66188304403,Q747114
80147,Числа Бернулли,80147,1,7,0.0,Q694114
80863,Символ веры,80863,4,5,12063.85170982978,Q183770
81314,Бакинские комиссары,81314,1,13,0.0,Q642578
81455,Шкала ураганов Саффира — Симпсона,81455,3,6,9.373432020336047,Q205801
81642,Луна-2,81642,1,9,0.0,Q1159927
82017,Антей,82017,1,5,0.0,Q272006
82378,"Билибин, Иван Яковлевич",82378,7,10,11366.438534435954,Q312024
82429,Риядус-Салихин,82429,4,25,7795.499999999998,Q1752165
82657,Вольга Святославич,82657,4,10,543.7969957934602,Q4124493
82714,"Беккенбауэр, Франц",82714,5,12,3233.349674145854,Q4457
82800,Список славянских племён,82800,1,13,0.0,Q159837
82950,Кардифф,82950,2,19,3294.592706057646,Q10690
82989,"Биссет, Жаклин",82989,1,11,0.0,Q232477
83790,"О’Салливан, Ронни",83790,1,12,0.0,Q190782
84180,Валаамский монастырь,84180,4,2,95246.78971527668,Q1421396
84838,Межгорье (Башкортостан),84838,1,10,0.0,Q158731
85339,Физическое лицо,85339,6,0,1779.3813678085628,Q154954
85519,Муз-ТВ,85519,10,11,185845.90763089564,Q471265
85722,Конституционно-демократическая партия,85722,11,13,33950.21432834552,Q155820
85727,Традиционное общество,85727,6,0,5500.7757670866,Q3488692
86807,Русско-турецкая война (1828—1829),86807,3,23,4242.794632387745,Q287942
86897,Ксеркс I,86897,9,2,5711.503985617066,Q129165
87232,"Ардзинба, Владислав Григорьевич",87232,7,28,1.7833333333333334,Q313353
87276,Государственные и официальные языки в субъектах Российской Федерации,87276,3,10,850.131786955615,Q875888
87320,Ганимед,87320,5,5,1181.0261712603497,Q131588
87378,Предельно допустимая концентрация,87378,3,5,816.9314961666167,Q21005
87464,Тезис,87464,2,4,13237.446126722141,Q417233
87478,Феод,87478,4,0,7236.220580749046,Q188063
87480,Феодал,87480,4,0,2943.0466507130427,Q1409420
87820,Русские поэты Серебряного века,87820,5,13,12461.262150136736,Q4400662
88131,Священный синод Русской православной церкви,88131,11,2,17203.660936921744,Q4988896
