Index,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
12147,7.0,32090004.0,Chad Townsend,0.8439050912857056,Q5066368,Culture.Sports,3271.9840579710144,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,307.1814532279968,11230.982658535242,0.02735125345372582
13912,8.0,42918156.0,Cameron Munster,0.7371681928634644,Q17037465,Culture.Sports,14.306573498964806,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,306.6619682312012,11230.982658535242,0.02730499881932828
15142,6.0,50856816.0,Brodie Croft,0.9648651480674744,Q24688873,Culture.Sports,4361.700000000002,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,301.037926197052,11230.982658535242,0.02680423746966356
14511,6.0,46587118.0,Viliame Kikau,0.8933194279670715,Q19874918,Culture.Sports,7337.557302841741,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,278.7156615257263,11230.982658535242,0.0248166763318711
15058,5.0,50209968.0,Suliasi Vunivalu,0.994455099105835,Q23887846,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,258.5583257675171,11230.982658535242,0.02302187917377112
15055,5.0,50209751.0,Josh Addo-Carr,0.9219318628311156,Q23887844,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,239.70228433609006,11230.982658535242,0.02134294848669567
13283,5.0,39249751.0,Matt Moylan,0.8311530351638794,Q16234053,Culture.Sports,6.580303030303031,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,216.09978914260864,11230.982658535242,0.01924139638648437
13970,4.0,43311100.0,Ruan Sims,0.9937201142311096,Q3446434,Culture.Sports,4370.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,206.6937837600708,11230.982658535242,0.01840389127508706
8734,4.0,11711271.0,Issac Luke,0.989681839942932,Q3155689,Culture.Sports,1.9,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,205.85382270812985,11230.982658535242,0.018329101643807324
10876,4.0,24188935.0,Blake Ferguson,0.9615437984466552,Q4924384,Culture.Sports,26201.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,200.00111007690427,11230.982658535242,0.017807979600512412
5741,4.0,3439750.0,Ashton Sims,0.9553291201591492,Q2866587,Culture.Sports,13.245859213250528,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,198.70845699310303,11230.982658535242,0.017692882540610994
8657,4.0,11169218.0,Luke Burgess (rugby league),0.9433575868606568,Q6701846,Culture.Sports,18.533333333333328,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,196.21837806701663,11230.982658535242,0.01747116739761823
7902,5.0,7802728.0,Luke Lewis,0.6926519870758057,Q3267093,Culture.Sports,1088.5920666290233,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,180.08951663970947,11230.982658535242,0.016035063192163895
15665,7.0,53840879.0,Cameron Murray (rugby league),0.4532718360424042,Q30122408,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,164.99094831943512,11230.982658535242,0.014690695670698634
3063,3.0,1095955.0,Salford Red Devils,0.9863731861114502,Q3469726,Culture.Sports,4371.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,153.87421703338623,11230.982658535242,0.013700868544788108
12576,3.0,34771400.0,Roger Tuivasa-Sheck,0.9802908897399902,Q7359037,Culture.Sports,0.5,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,152.92537879943848,11230.982658535242,0.013616384554135105
13301,3.0,39423759.0,Tyrone Peachey,0.9433575868606568,Q16234102,Culture.Sports,8.416666666666668,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,147.16378355026248,11230.982658535242,0.013103375548213673
15139,3.0,50806393.0,Joseph Manu,0.9399233460426332,Q24579182,Culture.Sports,4.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,146.62804198265079,11230.982658535242,0.013055673438442847
10588,3.0,22417465.0,Josh Dugan,0.8903042674064636,Q6288828,Culture.Sports,7.961956521739131,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,138.88746571540833,11230.982658535242,0.012366457142541986
15131,3.0,50718714.0,Nathan Cleary,0.8872146010398865,Q24452242,Culture.Sports,1.9285714285714284,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,138.4054777622223,11230.982658535242,0.012323541222551696
12591,3.0,34911226.0,James Tedesco,0.8774868249893188,Q6144069,Culture.Sports,30548.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,136.88794469833374,11230.982658535242,0.012188420983296828
14024,3.0,43640966.0,Scott Sorensen,0.8634016513824463,Q17596005,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,134.69065761566162,11230.982658535242,0.011992775851479067
13389,2.0,39877045.0,Corey Oates,0.9381340146064758,Q16236407,Culture.Sports,4370.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,97.56593751907349,11230.982658535242,0.00868721290785059
16477,2.0,57510534.0,"David Fifita (rugby league, born 2000)",0.9073222279548644,Q55609104,Culture.Sports,4370.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,94.3615117073059,11230.982658535242,0.008401892744050647
16449,2.0,57386046.0,2018 Rugby League Qualifiers results,0.880807101726532,Q56063302,Culture.Sports,8717.466666666667,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,91.60393857955933,11230.982658535242,0.008156360076822203
12813,2.0,36360236.0,Dale Finucane,0.8558611869812012,Q5210436,Culture.Sports,2.1166666666666667,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,89.00956344604492,11230.982658535242,0.007925358461701485
12773,2.0,36095534.0,Edrick Lee,0.8311530351638794,Q5340254,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,86.43991565704346,11230.982658535242,0.007696558554593749
12579,1.0,34773520.0,Dan Sarginson,0.9770326614379884,Q5214338,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,50.8056983947754,11230.982658535242,0.004523709094694794
16125,1.0,55945480.0,Ali Brigginshaw,0.9755869507789612,Q44480209,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,50.73052144050598,11230.982658535242,0.004517015383507173
9718,1.0,17811127.0,Anthony Seibold,0.9626831412315368,Q4773438,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,50.05952334403991,11230.982658535242,0.004457270113047146
14056,1.0,43738037.0,Jackson Hastings,0.952584147453308,Q17916902,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,49.534375667572014,11230.982658535242,0.004410511277027681
15828,1.0,54558633.0,Jamayne Isaako,0.9099169969558716,Q33060877,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,47.31568384170532,11230.982658535242,0.004212960279637391
13805,1.0,42224323.0,"David Fifita (rugby league, born 1989)",0.8933194279670715,Q16232568,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,46.45261025428772,11230.982658535242,0.004136112721978517
2808,1.0,957217.0,Mal Meninga,0.8221991658210754,Q3281062,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,42.75435662269592,11230.982658535242,0.003806822423521754
11507,1.0,28093002.0,Cheyse Blair,0.6297846436500549,Q5094628,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,32.748801469802856,11230.982658535242,0.0029159337580238055
10270,4.0,20756064.0,List of shoe-throwing incidents,0.1294127255678177,Q1040342,Culture.Sports,431566.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,26.91784691810608,11230.982658535242,0.0023967490411579656
5394,1.0,2941202.0,Cameron Ciraldo,0.3629792034626007,Q5026202,Culture.Sports,0.0,0.0,52.0,194.0,0.26804123711340205,Sports,Culture,18.874918580055237,11230.982658535242,0.0016806114971347418
31,2.0,6746.0,Constantius II,0.8267217874526978,Q46418,History_and_Society.Military_and_warfare,4370.0,0.0,4.0,194.0,0.020618556701030927,Military_and_warfare,History_and_Society,6.613774299621582,11230.982658535242,0.0005888865205036438
30,2.0,6746.0,Constantius II,0.9820237755775452,Q46418,History_and_Society.History,4370.0,0.0,2.0,194.0,0.010309278350515464,History,History_and_Society,3.9280951023101807,11230.982658535242,0.0003497552459779586
38,1.0,6747.0,Constans,0.880807101726532,Q185538,History_and_Society.Military_and_warfare,0.0,0.0,4.0,194.0,0.020618556701030927,Military_and_warfare,History_and_Society,3.523228406906128,11230.982658535242,0.0003137061568008539
37,1.0,6747.0,Constans,0.9830951094627379,Q185538,History_and_Society.History,0.0,0.0,2.0,194.0,0.010309278350515464,History,History_and_Society,1.9661902189254759,11230.982658535242,0.0001750684048497951
10271,4.0,20756064.0,List of shoe-throwing incidents,0.1097157895565033,Q1040342,History_and_Society.Military_and_warfare,431566.0,0.0,4.0,194.0,0.020618556701030927,Military_and_warfare,History_and_Society,1.7554526329040527,11230.982658535242,0.00015630445583227363
14373,2.0,45340726.0,Bush shoeing incident,0.546748161315918,Q18236869,History_and_Society.Politics_and_government,435438.0,0.0,1.0,194.0,0.005154639175257732,Politics_and_government,History_and_Society,1.093496322631836,11230.982658535242,9.736426062423027e-05
4175,2.0,1833851.0,Milperra massacre,0.13297423720359802,Q14934902,History_and_Society.Military_and_warfare,0.0,0.0,4.0,194.0,0.020618556701030927,Military_and_warfare,History_and_Society,1.0637938976287842,11230.982658535242,9.471957441055523e-05
10268,4.0,20756064.0,List of shoe-throwing incidents,0.14415885508060455,Q1040342,History_and_Society.Transportation,431566.0,0.0,1.0,194.0,0.005154639175257732,Transportation,History_and_Society,0.5766354203224182,11230.982658535242,5.1343274035259145e-05
10269,4.0,20756064.0,List of shoe-throwing incidents,0.1294127255678177,Q1040342,Culture.Visual_arts.Visual_arts*,431566.0,0.0,1.0,194.0,0.005154639175257732,Visual_arts*,Culture,0.5176509022712708,11230.982658535242,4.609132771457626e-05
34,2.0,6746.0,Constantius II,0.11921291798353195,Q46418,Culture.Philosophy_and_religion,4370.0,0.0,2.0,194.0,0.010309278350515464,Philosophy_and_religion,Culture,0.4768516719341278,11230.982658535242,4.2458588569873136e-05
14375,2.0,45340726.0,Bush shoeing incident,0.11280541121959685,Q18236869,Culture.Philosophy_and_religion,435438.0,0.0,2.0,194.0,0.010309278350515464,Philosophy_and_religion,Culture,0.4512216448783874,11230.982658535242,4.0176506241461535e-05
29,2.0,6746.0,Constantius II,0.9914325475692748,Q46418,Culture.Biography.Biography*,4370.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
32,2.0,6746.0,Constantius II,0.3952613940238953,Q46418,Geography.Regions.Europe.Southern_Europe,4370.0,0.0,3.0,194.0,0.015463917525773196,Southern_Europe,Geography,0.0,11230.982658535242,0.0
33,2.0,6746.0,Constantius II,0.3923194279670715,Q46418,Geography.Regions.Europe.Europe*,4370.0,0.0,8.0,194.0,0.041237113402061855,Europe*,Geography,0.0,11230.982658535242,0.0
35,2.0,6746.0,Constantius II,0.0,Q46418,Geography.Regions.Europe.Eastern_Europe,4370.0,0.0,2.0,194.0,0.010309278350515464,Eastern_Europe,Geography,0.0,11230.982658535242,0.0
36,1.0,6747.0,Constans,0.9899964332580566,Q185538,Culture.Biography.Biography*,0.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
39,1.0,6747.0,Constans,0.4352950325012207,Q185538,Geography.Regions.Europe.Southern_Europe,0.0,0.0,3.0,194.0,0.015463917525773196,Southern_Europe,Geography,0.0,11230.982658535242,0.0
40,1.0,6747.0,Constans,0.41865252161026,Q185538,Geography.Regions.Europe.Europe*,0.0,0.0,8.0,194.0,0.041237113402061855,Europe*,Geography,0.0,11230.982658535242,0.0
41,1.0,6747.0,Constans,0.0,Q185538,Geography.Regions.Europe.Eastern_Europe,0.0,0.0,2.0,194.0,0.010309278350515464,Eastern_Europe,Geography,0.0,11230.982658535242,0.0
1960,3.0,556655.0,Bankstown,0.9931061863899232,Q2236090,Geography.Regions.Oceania,8738.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
2807,1.0,957217.0,Mal Meninga,0.9983615279197692,Q3281062,Culture.Biography.Biography*,0.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
2809,1.0,957217.0,Mal Meninga,0.4869562258720398,Q3281062,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
3064,3.0,1095955.0,Salford Red Devils,0.3624016513824463,Q3469726,Geography.Regions.Europe.Northern_Europe,4371.0,0.0,4.0,194.0,0.020618556701030927,Northern_Europe,Geography,0.0,11230.982658535242,0.0
3065,3.0,1095955.0,Salford Red Devils,0.014629947185516357,Q3469726,Geography.Regions.Europe.Europe*,4371.0,0.0,8.0,194.0,0.041237113402061855,Europe*,Geography,0.0,11230.982658535242,0.0
3133,2.0,1126879.0,"Riverwood, New South Wales",1.0000100135803225,Q6271095,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
4174,2.0,1833851.0,Milperra massacre,0.9991540908813475,Q14934902,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
5392,1.0,2941202.0,Cameron Ciraldo,0.9615437984466552,Q5026202,Culture.Biography.Biography*,0.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
5393,1.0,2941202.0,Cameron Ciraldo,0.493455099105835,Q5026202,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
5740,4.0,3439750.0,Ashton Sims,0.9972090721130372,Q2866587,Culture.Biography.Biography*,13.245859213250528,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
5742,4.0,3439750.0,Ashton Sims,0.4569222798347473,Q2866587,Geography.Regions.Oceania,13.245859213250528,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
6792,9.0,5069344.0,John Sutton (rugby league),0.9814634323120116,Q6259730,Culture.Biography.Biography*,1462.4831168832873,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
6794,9.0,5069344.0,John Sutton (rugby league),0.459371196269989,Q6259730,Geography.Regions.Oceania,1462.4831168832873,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
7901,5.0,7802728.0,Luke Lewis,0.9979592561721802,Q3267093,Culture.Biography.Biography*,1088.5920666290233,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
7903,5.0,7802728.0,Luke Lewis,0.4840529432296753,Q3267093,Geography.Regions.Oceania,1088.5920666290233,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
8656,4.0,11169218.0,Luke Burgess (rugby league),1.0000100135803225,Q6701846,Culture.Biography.Biography*,18.533333333333328,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
8733,4.0,11711271.0,Issac Luke,0.9972090721130372,Q3155689,Culture.Biography.Biography*,1.9,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
8735,4.0,11711271.0,Issac Luke,0.4909480085372925,Q3155689,Geography.Regions.Oceania,1.9,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
9717,1.0,17811127.0,Anthony Seibold,0.9994215965270996,Q4773438,Culture.Biography.Biography*,0.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
9719,1.0,17811127.0,Anthony Seibold,0.4440047016143799,Q4773438,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
10026,8.0,19435224.0,Ben Hunt (rugby league),0.9986429810523988,Q2895471,Culture.Biography.Biography*,414604.7584368529,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
10028,8.0,19435224.0,Ben Hunt (rugby league),0.4753205647468567,Q2895471,Geography.Regions.Oceania,414604.7584368529,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
10266,4.0,20756064.0,List of shoe-throwing incidents,1.0,Q1040342,Compilation.List_Disambig,431566.0,0.0,2.0,194.0,0.010309278350515464,List_Disambig,Compilation,0.0,11230.982658535242,0.0
10267,4.0,20756064.0,List of shoe-throwing incidents,0.26285186409950256,Q1040342,STEM.STEM*,431566.0,0.0,1.0,194.0,0.005154639175257732,STEM*,STEM,0.0,11230.982658535242,0.0
10272,4.0,20756064.0,List of shoe-throwing incidents,0.0,Q1040342,Geography.Regions.Europe.Europe*,431566.0,0.0,8.0,194.0,0.041237113402061855,Europe*,Geography,0.0,11230.982658535242,0.0
10273,4.0,20756064.0,List of shoe-throwing incidents,0.0,Q1040342,Geography.Regions.Americas.North_America,431566.0,0.0,2.0,194.0,0.010309278350515464,North_America,Geography,0.0,11230.982658535242,0.0
10274,4.0,20756064.0,List of shoe-throwing incidents,0.0,Q1040342,Geography.Regions.Asia.Asia*,431566.0,0.0,3.0,194.0,0.015463917525773196,Asia*,Geography,0.0,11230.982658535242,0.0
10275,4.0,20756064.0,List of shoe-throwing incidents,0.0,Q1040342,Geography.Regions.Europe.Northern_Europe,431566.0,0.0,4.0,194.0,0.020618556701030927,Northern_Europe,Geography,0.0,11230.982658535242,0.0
10587,3.0,22417465.0,Josh Dugan,0.9983093142509459,Q6288828,Culture.Biography.Biography*,7.961956521739131,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
10589,3.0,22417465.0,Josh Dugan,0.3624016513824463,Q6288828,Geography.Regions.Oceania,7.961956521739131,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
10875,4.0,24188935.0,Blake Ferguson,0.9992545843124391,Q4924384,Culture.Biography.Biography*,26201.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
10877,4.0,24188935.0,Blake Ferguson,0.4456066956520081,Q4924384,Geography.Regions.Oceania,26201.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
10878,4.0,24188935.0,Blake Ferguson,0.0,Q4924384,Geography.Regions.Europe.Europe*,26201.0,0.0,8.0,194.0,0.041237113402061855,Europe*,Geography,0.0,11230.982658535242,0.0
10928,7.0,24534143.0,Jeremy Latimore,0.9989112615585328,Q6181623,Culture.Biography.Biography*,26.75843685300209,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
10930,7.0,24534143.0,Jeremy Latimore,0.4730526676177978,Q6181623,Geography.Regions.Oceania,26.75843685300209,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
11180,8.0,26000830.0,Gareth Widdop,1.0000100135803225,Q5522996,Culture.Biography.Biography*,186130.75843685315,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
11182,8.0,26000830.0,Gareth Widdop,0.0,Q5522996,Geography.Regions.Oceania,186130.75843685315,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
11338,9.0,27103967.0,Korbin Sims,0.9802908897399902,Q16235018,Culture.Biography.Biography*,12292.603002069382,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
11340,9.0,27103967.0,Korbin Sims,0.16442059183120727,Q16235018,Geography.Regions.Oceania,12292.603002069382,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
11341,8.0,27104068.0,Tariq Sims,0.9972090721130372,Q7686188,Culture.Biography.Biography*,6516.7738095238155,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
11343,8.0,27104068.0,Tariq Sims,0.08411114120483397,Q7686188,Geography.Regions.Oceania,6516.7738095238155,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
11506,1.0,28093002.0,Cheyse Blair,0.9808859825134276,Q5094628,Culture.Biography.Biography*,0.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
11508,1.0,28093002.0,Cheyse Blair,0.40366052293777466,Q5094628,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
11970,8.0,31159682.0,Dane Gagai,0.9976868629455566,Q5215808,Culture.Biography.Biography*,4.199999999999998,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
11972,8.0,31159682.0,Dane Gagai,0.4352950325012207,Q5215808,Geography.Regions.Oceania,4.199999999999998,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
11988,8.0,31329974.0,Aaron Woods,0.992888569831848,Q4662556,Culture.Biography.Biography*,2554.924505928885,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
11990,8.0,31329974.0,Aaron Woods,0.4753205647468567,Q4662556,Geography.Regions.Oceania,2554.924505928885,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
12018,9.0,31519104.0,Tom Burgess (rugby league),0.9987257122993468,Q7815129,Culture.Biography.Biography*,1459.6917748919454,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12037,10.0,31590707.0,George Burgess (rugby league),0.998599648475647,Q5537434,Culture.Biography.Biography*,5829.691774892146,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12146,7.0,32090004.0,Chad Townsend,0.9946250915527344,Q5066368,Culture.Biography.Biography*,3271.9840579710144,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12148,7.0,32090004.0,Chad Townsend,0.4471645226478577,Q5066368,Geography.Regions.Oceania,3271.9840579710144,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
12317,8.0,33093525.0,Tyson Frizell,0.9991804361343384,Q7861773,Culture.Biography.Biography*,2196.081677018632,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12319,8.0,33093525.0,Tyson Frizell,0.21760438585281366,Q7861773,Geography.Regions.Oceania,2196.081677018632,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
12491,9.0,34323256.0,Adam Reynolds,0.9908843636512756,Q4679656,Culture.Biography.Biography*,1101.2067852437417,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12493,9.0,34323256.0,Adam Reynolds,0.3301530351638794,Q4679656,Geography.Regions.Oceania,1101.2067852437417,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
12575,3.0,34771400.0,Roger Tuivasa-Sheck,0.9939124584197998,Q7359037,Culture.Biography.Biography*,0.5,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12577,3.0,34771400.0,Roger Tuivasa-Sheck,0.495837317943573,Q7359037,Geography.Regions.Oceania,0.5,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
12578,1.0,34773520.0,Dan Sarginson,1.0000100135803225,Q5214338,Culture.Biography.Biography*,0.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
12580,1.0,34773520.0,Dan Sarginson,0.21124218606948847,Q5214338,Geography.Regions.Oceania,0.0,0.0,50.0,194.0,0.25773195876288657,Oceania,Geography,0.0,11230.982658535242,0.0
12590,3.0,34911226.0,James Tedesco,0.9899964332580566,Q6144069,Culture.Biography.Biography*,30548.0,0.0,52.0,194.0,0.26804123711340205,Biography*,Culture,0.0,11230.982658535242,0.0
