,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class
24,1.0,24.0,36377324.0,Ricardo Liborio,0.9992778301239014,Q7322697,Culture.Sports,0.0,0.095866,0.104996,29.0
25,1.0,24.0,36377324.0,Ricardo Liborio,0.9980222582817078,Q7322697,Culture.Biography.Biography*,0.0,0.095866,0.104996,29.0
26,1.0,24.0,36377324.0,Ricardo Liborio,0.28694121742248535,Q7322697,Geography.Regions.Americas.South_America,0.0,0.095866,0.104996,29.0
27,2.0,25.0,432380.0,HMAS AE2,1.0000100135803223,Q2219090,History_and_Society.Transportation,0.0,0.086003,0.092493,30.0
28,2.0,25.0,432380.0,HMAS AE2,1.0000100135803223,Q2219090,History_and_Society.Military_and_warfare,0.0,0.086003,0.092493,30.0
29,2.0,25.0,432380.0,HMAS AE2,0.9466066956520081,Q2219090,Geography.Regions.Oceania,0.0,0.086003,0.092493,30.0
30,2.0,25.0,432380.0,HMAS AE2,0.18714269995689392,Q2219090,History_and_Society.History,0.0,0.086003,0.092493,30.0
31,1.0,22.0,19625900.0,James Hanlon,0.9973783493041992,Q3161132,Culture.Biography.Biography*,0.0,0.094099,0.101887,5.0
32,1.0,22.0,19625900.0,James Hanlon,0.0,Q3161132,Geography.Regions.Americas.North_America,0.0,0.094099,0.101887,5.0
33,1.0,26.0,38779662.0,Tom Lockyer (footballer),0.993317186832428,Q7816609,Culture.Biography.Biography*,0.0,0.081816,0.08982799999999999,46.0
34,1.0,26.0,38779662.0,Tom Lockyer (footballer),0.8634016513824463,Q7816609,Culture.Sports,0.0,0.081816,0.08982799999999999,46.0
35,1.0,26.0,38779662.0,Tom Lockyer (footballer),0.0,Q7816609,Geography.Regions.Europe.Northern_Europe,0.0,0.081816,0.08982799999999999,46.0
36,1.0,26.0,38779662.0,Tom Lockyer (footballer),0.0,Q7816609,Geography.Regions.Europe.Europe*,0.0,0.081816,0.08982799999999999,46.0
37,3.0,27.0,43339144.0,Wuhan Open,0.9972090721130371,Q15650921,Culture.Biography.Biography*,4868.477535,0.07256,0.078425,32.0
38,3.0,27.0,43339144.0,Wuhan Open,0.9871888160705566,Q15650921,Culture.Biography.Women,4868.477535,0.07256,0.078425,32.0
39,3.0,27.0,43339144.0,Wuhan Open,0.9748311638832092,Q15650921,Culture.Sports,4868.477535,0.07256,0.078425,32.0
40,3.0,27.0,43339144.0,Wuhan Open,0.8175845146179199,Q15650921,Geography.Regions.Asia.Asia*,4868.477535,0.07256,0.078425,32.0
41,3.0,27.0,43339144.0,Wuhan Open,0.7879412174224854,Q15650921,Geography.Regions.Asia.East_Asia,4868.477535,0.07256,0.078425,32.0
42,9.0,22.0,56834956.0,Nathan Shepherd (American football),0.9669240117073059,Q55367644,Culture.Biography.Biography*,0.111111,0.126707,0.150917,15.0
43,9.0,22.0,56834956.0,Nathan Shepherd (American football),0.9173126816749573,Q55367644,Culture.Sports,0.111111,0.126707,0.150917,15.0
44,9.0,22.0,56834956.0,Nathan Shepherd (American football),0.0,Q55367644,Geography.Regions.Americas.North_America,0.111111,0.126707,0.150917,15.0
45,2.0,22.0,53748336.0,Jonnu Smith,0.9959398508071899,Q29453129,Culture.Biography.Biography*,0.815591,0.123325,0.143489,15.0
46,2.0,22.0,53748336.0,Jonnu Smith,0.91965252161026,Q29453129,Culture.Sports,0.815591,0.123325,0.143489,15.0
47,2.0,22.0,53748336.0,Jonnu Smith,0.0,Q29453129,Geography.Regions.Americas.North_America,0.815591,0.123325,0.143489,15.0
48,1.0,24.0,70964.0,Loretta Sanchez,1.0000100135803223,Q469094,Culture.Biography.Biography*,0.0,0.082233,0.089728,35.0
49,1.0,24.0,70964.0,Loretta Sanchez,0.9996300339698792,Q469094,History_and_Society.Politics_and_government,0.0,0.082233,0.089728,35.0
50,1.0,24.0,70964.0,Loretta Sanchez,0.7879412174224854,Q469094,Culture.Biography.Women,0.0,0.082233,0.089728,35.0
51,1.0,24.0,70964.0,Loretta Sanchez,0.47929088973999023,Q469094,Geography.Regions.Americas.North_America,0.0,0.082233,0.089728,35.0
52,1.0,24.0,70964.0,Loretta Sanchez,0.1778208613395691,Q469094,Culture.Philosophy_and_religion,0.0,0.082233,0.089728,35.0
53,1.0,24.0,70964.0,Loretta Sanchez,0.1520422399044037,Q469094,History_and_Society.History,0.0,0.082233,0.089728,35.0
54,28.0,20.0,43556936.0,Faces (mixtape),0.9924327731132507,Q17508001,Culture.Media.Music,46722.367296,0.124822,0.14488299999999998,42.0
55,28.0,20.0,43556936.0,Faces (mixtape),0.9905974268913269,Q17508001,Culture.Media.Media*,46722.367296,0.124822,0.14488299999999998,42.0
56,1.0,26.0,30152110.0,Maria do Rosário,0.9976868629455566,Q6761707,Culture.Biography.Biography*,0.0,0.076514,0.08180599999999999,31.0
57,1.0,26.0,30152110.0,Maria do Rosário,0.5000100135803223,Q6761707,History_and_Society.Politics_and_government,0.0,0.076514,0.08180599999999999,31.0
58,1.0,26.0,30152110.0,Maria do Rosário,0.48156754875183105,Q6761707,Geography.Regions.Americas.South_America,0.0,0.076514,0.08180599999999999,31.0
59,1.0,26.0,30152110.0,Maria do Rosário,0.10375863313674927,Q6761707,Culture.Biography.Women,0.0,0.076514,0.08180599999999999,31.0
60,29.0,19.0,21243980.0,Disappearance of Sneha Anne Philip,0.38304929637908935,Q81066454,Geography.Regions.Americas.North_America,2584.994095,0.130295,0.15486,5.0
61,29.0,19.0,21243980.0,Disappearance of Sneha Anne Philip,0.3415925204753876,Q81066454,History_and_Society.Politics_and_government,2584.994095,0.130295,0.15486,5.0
62,1.0,22.0,35710074.0,Johnathan Hankins,0.9841036200523376,Q6265981,Culture.Biography.Biography*,0.0,0.115853,0.132003,15.0
63,1.0,22.0,35710074.0,Johnathan Hankins,0.9591643214225769,Q6265981,Culture.Sports,0.0,0.115853,0.132003,15.0
64,1.0,22.0,35710074.0,Johnathan Hankins,0.0,Q6265981,Geography.Regions.Americas.North_America,0.0,0.115853,0.132003,15.0
65,4.0,29.0,711264.0,Marc Bergevin,0.998309314250946,Q980115,Culture.Biography.Biography*,16.07316,0.064566,0.071143,34.0
66,4.0,29.0,711264.0,Marc Bergevin,0.9867871999740601,Q980115,Culture.Sports,16.07316,0.064566,0.071143,34.0
67,4.0,29.0,711264.0,Marc Bergevin,0.49823062324523926,Q980115,Geography.Regions.Americas.North_America,16.07316,0.064566,0.071143,34.0
68,15.0,21.0,9704012.0,Tropical cyclone basins,0.5156299471855164,Q198782,STEM.STEM*,484.69393,0.125524,0.150013,3.0
69,15.0,21.0,9704012.0,Tropical cyclone basins,0.275139719247818,Q198782,STEM.Earth_and_environment,484.69393,0.125524,0.150013,3.0
70,15.0,21.0,9704012.0,Tropical cyclone basins,0.16886694729328156,Q198782,History_and_Society.Society,484.69393,0.125524,0.150013,3.0
71,15.0,21.0,9704012.0,Tropical cyclone basins,0.014629947185516357,Q198782,Geography.Regions.Asia.Asia*,484.69393,0.125524,0.150013,3.0
72,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Asia.Southeast_Asia,484.69393,0.125524,0.150013,3.0
73,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Europe.Europe*,484.69393,0.125524,0.150013,3.0
74,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Americas.North_America,484.69393,0.125524,0.150013,3.0
75,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Asia.East_Asia,484.69393,0.125524,0.150013,3.0
76,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Europe.Southern_Europe,484.69393,0.125524,0.150013,3.0
77,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Geographical,484.69393,0.125524,0.150013,3.0
78,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Asia.South_Asia,484.69393,0.125524,0.150013,3.0
79,15.0,21.0,9704012.0,Tropical cyclone basins,0.0,Q198782,Geography.Regions.Oceania,484.69393,0.125524,0.150013,3.0
80,3.0,25.0,25229116.0,Gary Rohan,1.0000100135803223,Q5525849,Culture.Biography.Biography*,8739.0,0.089352,0.099523,8.0
81,3.0,25.0,25229116.0,Gary Rohan,0.49901001358032226,Q5525849,Geography.Regions.Oceania,8739.0,0.089352,0.099523,8.0
82,20.0,22.0,28057466.0,Mediterranean tropical-like cyclone,0.8221991658210754,Q1781555,STEM.STEM*,6727.271113,0.125838,0.151306,3.0
83,20.0,22.0,28057466.0,Mediterranean tropical-like cyclone,0.7879412174224854,Q1781555,STEM.Earth_and_environment,6727.271113,0.125838,0.151306,3.0
84,20.0,22.0,28057466.0,Mediterranean tropical-like cyclone,0.0,Q1781555,Geography.Geographical,6727.271113,0.125838,0.151306,3.0
85,20.0,22.0,28057466.0,Mediterranean tropical-like cyclone,0.0,Q1781555,Geography.Regions.Europe.Europe*,6727.271113,0.125838,0.151306,3.0
86,20.0,22.0,28057466.0,Mediterranean tropical-like cyclone,0.0,Q1781555,Geography.Regions.Asia.Asia*,6727.271113,0.125838,0.151306,3.0
87,20.0,22.0,28057466.0,Mediterranean tropical-like cyclone,0.0,Q1781555,Geography.Regions.Asia.West_Asia,6727.271113,0.125838,0.151306,3.0
88,1.0,28.0,1126798.0,"Goodbye, Mr. Chips (1939 film)",0.9850529432296753,Q43228,Culture.Media.Films,0.0,0.073642,0.077989,28.0
89,1.0,28.0,1126798.0,"Goodbye, Mr. Chips (1939 film)",0.9706977605819702,Q43228,Culture.Media.Media*,0.0,0.073642,0.077989,28.0
90,1.0,28.0,1126798.0,"Goodbye, Mr. Chips (1939 film)",0.14415885508060455,Q43228,History_and_Society.Military_and_warfare,0.0,0.073642,0.077989,28.0
91,1.0,28.0,1126798.0,"Goodbye, Mr. Chips (1939 film)",0.0,Q43228,Geography.Regions.Americas.North_America,0.0,0.073642,0.077989,28.0
92,1.0,28.0,1126798.0,"Goodbye, Mr. Chips (1939 film)",0.0,Q43228,Geography.Regions.Europe.Northern_Europe,0.0,0.073642,0.077989,28.0
93,14.0,25.0,46603496.0,Jair Bolsonaro,0.9893575310707092,Q10304982,Culture.Biography.Biography*,242365.333333,0.082852,0.090999,31.0
94,14.0,25.0,46603496.0,Jair Bolsonaro,0.38492217659950256,Q10304982,History_and_Society.Politics_and_government,242365.333333,0.082852,0.090999,31.0
95,14.0,25.0,46603496.0,Jair Bolsonaro,0.0,Q10304982,Geography.Regions.Americas.South_America,242365.333333,0.082852,0.090999,31.0
96,14.0,25.0,46603496.0,Jair Bolsonaro,0.0,Q10304982,Geography.Regions.Europe.Europe*,242365.333333,0.082852,0.090999,31.0
97,2.0,25.0,3610288.0,Mumbai Marathon,0.9886782765388489,Q1438925,Culture.Sports,21830.0,0.082601,0.088264,32.0
98,2.0,25.0,3610288.0,Mumbai Marathon,0.4440047016143799,Q1438925,Geography.Regions.Asia.South_Asia,21830.0,0.082601,0.088264,32.0
99,2.0,25.0,3610288.0,Mumbai Marathon,0.42315183782577515,Q1438925,Geography.Regions.Asia.Asia*,21830.0,0.082601,0.088264,32.0
100,1.0,20.0,223988.0,Orchidometer,0.839743971824646,Q1359463,STEM.STEM*,0.0,0.1166,0.129259,21.0
101,1.0,20.0,223988.0,Orchidometer,0.44553956389427185,Q1359463,STEM.Biology,0.0,0.1166,0.129259,21.0
102,1.0,20.0,223988.0,Orchidometer,0.40734341740608215,Q1359463,STEM.Medicine_&_Health,0.0,0.1166,0.129259,21.0
103,1.0,20.0,223988.0,Orchidometer,0.3276783227920532,Q1359463,STEM.Technology,0.0,0.1166,0.129259,21.0
104,1.0,20.0,223988.0,Orchidometer,0.2568419873714447,Q1359463,STEM.Space,0.0,0.1166,0.129259,21.0
105,1.0,20.0,223988.0,Orchidometer,0.19194278120994568,Q1359463,History_and_Society.Society,0.0,0.1166,0.129259,21.0
106,1.0,20.0,223988.0,Orchidometer,0.16027602553367615,Q1359463,History_and_Society.Military_and_warfare,0.0,0.1166,0.129259,21.0
107,1.0,20.0,223988.0,Orchidometer,0.12253321707248688,Q1359463,STEM.Computing,0.0,0.1166,0.129259,21.0
108,1.0,20.0,223988.0,Orchidometer,0.11921291798353195,Q1359463,STEM.Earth_and_environment,0.0,0.1166,0.129259,21.0
109,1.0,20.0,223988.0,Orchidometer,0.0,Q1359463,Geography.Regions.Asia.Asia*,0.0,0.1166,0.129259,21.0
110,1.0,20.0,223988.0,Orchidometer,0.0,Q1359463,Geography.Regions.Asia.Southeast_Asia,0.0,0.1166,0.129259,21.0
111,1.0,20.0,223988.0,Orchidometer,0.0,Q1359463,Geography.Regions.Asia.East_Asia,0.0,0.1166,0.129259,21.0
112,6.0,22.0,53417054.0,Noel Francisco,0.9883227348327637,Q28925007,Culture.Biography.Biography*,23189.727366,0.100303,0.112525,35.0
113,6.0,22.0,53417054.0,Noel Francisco,0.5775054097175598,Q28925007,History_and_Society.Politics_and_government,23189.727366,0.100303,0.112525,35.0
114,6.0,22.0,53417054.0,Noel Francisco,0.46786616945266724,Q28925007,Geography.Regions.Americas.North_America,23189.727366,0.100303,0.112525,35.0
115,21.0,20.0,48416582.0,2016 Oakland Raiders season,0.9908843636512756,Q22096933,Culture.Sports,79842.028236,0.14919100000000002,0.186942,15.0
116,21.0,20.0,48416582.0,2016 Oakland Raiders season,0.3893042674064636,Q22096933,Geography.Regions.Americas.North_America,79842.028236,0.14919100000000002,0.186942,15.0
117,2.0,26.0,185586.0,Baedeker Blitz,0.812877357006073,Q669528,History_and_Society.Military_and_warfare,0.0,0.081635,0.087758,12.0
118,2.0,26.0,185586.0,Baedeker Blitz,0.4063222279548645,Q669528,Geography.Regions.Europe.Northern_Europe,0.0,0.081635,0.087758,12.0
119,2.0,26.0,185586.0,Baedeker Blitz,0.28167252445220947,Q669528,Geography.Regions.Europe.Europe*,0.0,0.081635,0.087758,12.0
120,2.0,26.0,185586.0,Baedeker Blitz,0.14805719256401062,Q669528,STEM.STEM*,0.0,0.081635,0.087758,12.0
121,2.0,26.0,185586.0,Baedeker Blitz,0.14034625887870789,Q669528,Culture.Philosophy_and_religion,0.0,0.081635,0.087758,12.0
122,2.0,26.0,185586.0,Baedeker Blitz,0.14034625887870789,Q669528,History_and_Society.Politics_and_government,0.0,0.081635,0.087758,12.0
123,2.0,26.0,185586.0,Baedeker Blitz,0.13297423720359802,Q669528,History_and_Society.History,0.0,0.081635,0.087758,12.0
124,1.0,21.0,39338836.0,Spiez Laboratory,0.771853506565094,Q1422902,Geography.Regions.Europe.Europe*,0.0,0.105679,0.115582,48.0
125,1.0,21.0,39338836.0,Spiez Laboratory,0.6654205918312073,Q1422902,Geography.Regions.Europe.Western_Europe,0.0,0.105679,0.115582,48.0
126,1.0,21.0,39338836.0,Spiez Laboratory,0.275139719247818,Q1422902,STEM.STEM*,0.0,0.105679,0.115582,48.0
127,1.0,21.0,39338836.0,Spiez Laboratory,0.21734751760959625,Q1422902,History_and_Society.Education,0.0,0.105679,0.115582,48.0
128,1.0,21.0,39338836.0,Spiez Laboratory,0.12253321707248688,Q1422902,History_and_Society.Business_and_economics,0.0,0.105679,0.115582,48.0
129,1.0,21.0,39338836.0,Spiez Laboratory,0.12253321707248688,Q1422902,STEM.Medicine_&_Health,0.0,0.105679,0.115582,48.0
130,1.0,32.0,1997332.0,The Prince and the Showgirl,0.9966334104537964,Q1161196,Culture.Media.Media*,0.0,0.054978999999999986,0.057577,12.0
131,1.0,32.0,1997332.0,The Prince and the Showgirl,0.9958112239837646,Q1161196,Culture.Media.Films,0.0,0.054978999999999986,0.057577,12.0
132,1.0,32.0,1997332.0,The Prince and the Showgirl,0.0,Q1161196,Geography.Regions.Europe.Europe*,0.0,0.054978999999999986,0.057577,12.0
133,2.0,28.0,17571858.0,Never Let Go,0.997758150100708,Q1756853,Culture.Media.Films,4370.0,0.07143200000000001,0.075741,1.0
134,2.0,28.0,17571858.0,Never Let Go,0.9942797422409058,Q1756853,Culture.Media.Media*,4370.0,0.07143200000000001,0.075741,1.0
135,2.0,28.0,17571858.0,Never Let Go,0.0,Q1756853,Geography.Regions.Europe.Northern_Europe,4370.0,0.07143200000000001,0.075741,1.0
136,2.0,28.0,17571858.0,Never Let Go,0.0,Q1756853,Geography.Regions.Europe.Europe*,4370.0,0.07143200000000001,0.075741,1.0
137,1.0,23.0,1461470.0,Great Lakes Storm of 1913,0.8175845146179199,Q1150855,STEM.Earth_and_environment,0.0,0.107166,0.120739,3.0
138,1.0,23.0,1461470.0,Great Lakes Storm of 1913,0.6992644667625427,Q1150855,STEM.STEM*,0.0,0.107166,0.120739,3.0
139,1.0,23.0,1461470.0,Great Lakes Storm of 1913,0.3702353835105896,Q1150855,History_and_Society.Politics_and_government,0.0,0.107166,0.120739,3.0
140,1.0,23.0,1461470.0,Great Lakes Storm of 1913,0.28694121742248535,Q1150855,Geography.Regions.Americas.North_America,0.0,0.107166,0.120739,3.0
141,1.0,23.0,1461470.0,Great Lakes Storm of 1913,0.0,Q1150855,Geography.Geographical,0.0,0.107166,0.120739,3.0
142,31.0,20.0,48420062.0,2016 New York Jets season,0.9845854640007019,Q22023434,Culture.Sports,167077.223084,0.151566,0.190572,15.0
143,31.0,20.0,48420062.0,2016 New York Jets season,0.30218379402160644,Q22023434,Geography.Regions.Americas.North_America,167077.223084,0.151566,0.190572,15.0
144,1.0,23.0,8526396.0,Golden Age of Porn,0.9960646033287048,Q1476435,Culture.Media.Films,0.0,0.115132,0.12979300000000002,9.0
145,1.0,23.0,8526396.0,Golden Age of Porn,0.9362950325012207,Q1476435,Culture.Media.Media*,0.0,0.115132,0.12979300000000002,9.0
146,1.0,23.0,8526396.0,Golden Age of Porn,0.5775054097175598,Q1476435,History_and_Society.Society,0.0,0.115132,0.12979300000000002,9.0
147,1.0,23.0,8526396.0,Golden Age of Porn,0.29422497749328613,Q1476435,STEM.STEM*,0.0,0.115132,0.12979300000000002,9.0
148,1.0,23.0,8526396.0,Golden Age of Porn,0.1294127255678177,Q1476435,History_and_Society.Business_and_economics,0.0,0.115132,0.12979300000000002,9.0
149,1.0,23.0,8526396.0,Golden Age of Porn,0.0,Q1476435,Geography.Regions.Americas.North_America,0.0,0.115132,0.12979300000000002,9.0
150,1.0,23.0,8526396.0,Golden Age of Porn,0.0,Q1476435,Geography.Regions.Asia.Asia*,0.0,0.115132,0.12979300000000002,9.0
151,1.0,23.0,8526396.0,Golden Age of Porn,0.0,Q1476435,Geography.Regions.Europe.Europe*,0.0,0.115132,0.12979300000000002,9.0
152,1.0,23.0,8526396.0,Golden Age of Porn,0.0,Q1476435,Geography.Regions.Europe.Western_Europe,0.0,0.115132,0.12979300000000002,9.0
153,1.0,23.0,8526396.0,Golden Age of Porn,0.0,Q1476435,Geography.Regions.Europe.Northern_Europe,0.0,0.115132,0.12979300000000002,9.0
154,1.0,22.0,34440702.0,Reginald Ho,0.996837317943573,Q7308749,Culture.Biography.Biography*,0.0,0.115403,0.135683,19.0
155,1.0,22.0,34440702.0,Reginald Ho,0.8670457601547241,Q7308749,Culture.Sports,0.0,0.115403,0.135683,19.0
156,1.0,22.0,34440702.0,Reginald Ho,0.1778208613395691,Q7308749,History_and_Society.Education,0.0,0.115403,0.135683,19.0
157,1.0,22.0,34440702.0,Reginald Ho,0.0,Q7308749,Geography.Regions.Americas.North_America,0.0,0.115403,0.135683,19.0
158,3.0,22.0,47609260.0,Colleen Quigley,0.9996417164802551,Q20968515,Culture.Sports,8738.0,0.129938,0.161195,19.0
159,3.0,22.0,47609260.0,Colleen Quigley,0.9972950220108032,Q20968515,Culture.Biography.Biography*,8738.0,0.129938,0.161195,19.0
160,3.0,22.0,47609260.0,Colleen Quigley,0.7773098945617676,Q20968515,Culture.Biography.Women,8738.0,0.129938,0.161195,19.0
161,3.0,22.0,47609260.0,Colleen Quigley,0.19165198707580566,Q20968515,Geography.Regions.Americas.North_America,8738.0,0.129938,0.161195,19.0
162,4.0,22.0,8916164.0,Voina,0.9951046109199524,Q723527,History_and_Society.Society,2183.0,0.099592,0.108856,41.0
163,4.0,22.0,8916164.0,Voina,0.15611489117145538,Q723527,Culture.Biography.Women,2183.0,0.099592,0.108856,41.0
164,4.0,22.0,8916164.0,Voina,0.1067005917429924,Q723527,Culture.Biography.Biography*,2183.0,0.099592,0.108856,41.0
165,5.0,21.0,21188846.0,Jeremy Bates (American football),0.997758150100708,Q6181097,Culture.Biography.Biography*,5920.48422,0.131451,0.158423,15.0
166,5.0,21.0,21188846.0,Jeremy Bates (American football),0.91965252161026,Q6181097,Culture.Sports,5920.48422,0.131451,0.158423,15.0
167,5.0,21.0,21188846.0,Jeremy Bates (American football),0.0,Q6181097,Geography.Regions.Americas.North_America,5920.48422,0.131451,0.158423,15.0
168,3.0,24.0,37274702.0,Nintendo Direct,0.9937201142311096,Q1190246,Culture.Media.Media*,39266.0,0.095608,0.104691,47.0
169,3.0,24.0,37274702.0,Nintendo Direct,0.9926641583442688,Q1190246,Culture.Internet_culture,39266.0,0.095608,0.104691,47.0
170,3.0,24.0,37274702.0,Nintendo Direct,0.9908843636512756,Q1190246,Culture.Media.Video_games,39266.0,0.095608,0.104691,47.0
171,3.0,24.0,37274702.0,Nintendo Direct,0.3415925204753876,Q1190246,Culture.Visual_arts.Comics_and_Anime,39266.0,0.095608,0.104691,47.0
172,3.0,24.0,37274702.0,Nintendo Direct,0.11280541121959686,Q1190246,Culture.Media.Entertainment,39266.0,0.095608,0.104691,47.0
173,3.0,24.0,37274702.0,Nintendo Direct,0.014629947185516357,Q1190246,Geography.Regions.Asia.East_Asia,39266.0,0.095608,0.104691,47.0
174,3.0,24.0,37274702.0,Nintendo Direct,0.0,Q1190246,Geography.Regions.Asia.Asia*,39266.0,0.095608,0.104691,47.0
175,6.0,24.0,26323292.0,Cedric Richmond,1.0000100135803223,Q561284,Culture.Biography.Biography*,0.0,0.08224400000000001,0.090376,35.0
176,6.0,24.0,26323292.0,Cedric Richmond,0.9978272914886475,Q561284,History_and_Society.Politics_and_government,0.0,0.08224400000000001,0.090376,35.0
177,6.0,24.0,26323292.0,Cedric Richmond,0.4334051480293274,Q561284,Geography.Regions.Americas.North_America,0.0,0.08224400000000001,0.090376,35.0
178,27.0,19.0,1291826.0,The NFL Today,0.982567548751831,Q7752981,Culture.Media.Media*,474697.783821,0.16364,0.201903,15.0
179,27.0,19.0,1291826.0,The NFL Today,0.8962613940238953,Q7752981,Culture.Media.Television,474697.783821,0.16364,0.201903,15.0
180,27.0,19.0,1291826.0,The NFL Today,0.11280541121959686,Q7752981,Culture.Media.Films,474697.783821,0.16364,0.201903,15.0
181,27.0,19.0,1291826.0,The NFL Today,0.0,Q7752981,Geography.Regions.Americas.North_America,474697.783821,0.16364,0.201903,15.0
182,18.0,28.0,58410236.0,Christian Offenberg,0.9963027834892273,Q56479561,Culture.Biography.Biography*,7797.43547,0.070872,0.079178,17.0
183,18.0,28.0,58410236.0,Christian Offenberg,0.9724247455596924,Q56479561,Culture.Sports,7797.43547,0.070872,0.079178,17.0
184,18.0,28.0,58410236.0,Christian Offenberg,0.29719679260253906,Q56479561,Geography.Regions.Europe.Northern_Europe,7797.43547,0.070872,0.079178,17.0
185,18.0,28.0,58410236.0,Christian Offenberg,0.25966064834594726,Q56479561,Geography.Regions.Europe.Europe*,7797.43547,0.070872,0.079178,17.0
186,9.0,20.0,53220616.0,2017 Big Ten Football Championship Game,0.8962613940238953,Q28864550,Culture.Sports,34863.183612,0.14139200000000002,0.175509,19.0
187,9.0,20.0,53220616.0,2017 Big Ten Football Championship Game,0.0,Q28864550,Geography.Regions.Americas.North_America,34863.183612,0.14139200000000002,0.175509,19.0
188,2.0,21.0,44316528.0,Michigan IMG Sports Network,0.5775054097175598,Q18763620,Culture.Sports,542.4831469999998,0.133043,0.158598,15.0
