Id,Label,timeset,modularity_class,wID,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality
57265396,Trenton_Cannon,,15,57265396,11,22,0.129534,0.154883,4310.047157
393676,Philipp_Lenard,,0,393676,2,23,0.085677,0.091132,0
298778,Pedro_Albizu_Campos,,2,298778,1,24,0.095362,0.104325,0
40594,Pseudonym,,21,40594,6,20,0.120673,0.136856,70811.599552
245926,Self-driving_car,,0,245926,3,30,0.053857,0.056998,65354
39479258,John_J._Studzinski,,35,39479258,2,23,0.08972,0.098165,4370
38211738,Mallory_Hagan,,4,38211738,22,22,0.111219,0.127697,1969.811031
23129676,Kristine_Miller,,9,23129676,5,24,0.104099,0.116363,10969.755683
50007006,2016_Virginia_Tech_Hokies_football_team,,19,50007006,11,21,0.130035,0.161214,4514.230986
2873118,Reggie_Duff,,41,2873118,1,22,0.099551,0.108165,0
33131536,Kentucky?Tennessee_rivalry,,19,33131536,7,21,0.136007,0.165517,29018.349886
1710716,The_End_(1978_film),,9,1710716,9,22,0.131061,0.155919,2789.267533
3301836,Mike_Furrey,,15,3301836,5,22,0.121013,0.14335,8216.998511
8203606,Multi-purpose_stadium,,46,8203606,7,21,0.134459,0.163349,211655.131303
32803558,Governors_Ball_Music_Festival,,22,32803558,2,21,0.118829,0.136354,107834.790788
179444,Leslie_Charteris,,9,179444,1,27,0.079814,0.084897,0
30857138,Wale_discography,,22,30857138,1,23,0.102663,0.114079,0
2521762,Bear_Down,,19,2521762,3,21,0.126329,0.151269,84.960509
413364,Sporting_News,,15,413364,24,20,0.146026,0.186045,124293.840792
4377176,Minder,,12,4377176,1,30,0.061745,0.065227,0
56476,Rett_syndrome,,0,56476,1,32,0.048635,0.050991,0
9631840,List_of_destroyed_libraries,,31,9631840,3,30,0.058793,0.063733,2.904762
689948,The_Horse_Soldiers,,9,689948,2,24,0.1036,0.114533,34904
11691982,"Goodbye,_My_Fancy",,9,11691982,3,27,0.079396,0.085025,26198
41476372,Tyler_Boyd_(American_football),,37,41476372,10,22,0.119531,0.140856,83.375516
3528564,Chase_Blackburn,,46,3528564,2,21,0.123342,0.138639,8230.174313
58441638,Carlos_Ramos_(umpire),,32,58441638,5,21,0.111021,0.124558,100921.069027
1992736,Miss_Texas,,4,1992736,35,20,0.141934,0.170527,290998.816946
22048098,Korean_Air_Flight_85,,5,22048098,34,19,0.13031,0.155394,10962.54657
2349668,Ericka_Dunlap,,4,2349668,22,22,0.111219,0.127697,10.97955
2517138,Inside_9/11,,5,2517138,4,20,0.115565,0.132032,30.332937
12281786,SMU?TCU_football_rivalry,,19,12281786,3,21,0.119289,0.137744,699.622893
565896,Exploding_head_syndrome,,0,565896,1,32,0.048635,0.050991,0
58221136,List_of_international_goals_scored_by_Romelu_Lukaku,,46,58221136,3,23,0.106384,0.119747,8739
49307724,List_of_international_goals_scored_by_Neymar,,46,49307724,1,24,0.096157,0.105659,0
2276244,Justin_Allgaier,,15,2276244,5,20,0.138634,0.166121,1207.117118
4577630,Port_Authority_of_New_York_and_New_Jersey_Police_Department,,5,4577630,3,20,0.115519,0.131656,23.510589
2600454,Swarm_(comics),,7,2600454,9,19,0.127744,0.14477,4370.485714
8988726,Skenderaj,,46,8988726,3,25,0.090585,0.10069,2184.5
3103340,Unitary_executive_theory,,35,3103340,2,21,0.105153,0.116625,4200.279077
3824884,Ashok_Row_Kavi,,21,3824884,3,20,0.116797,0.130185,10.719048
7309412,Sam_Hurd,,15,7309412,1,22,0.114481,0.131113,0
33444872,Matt_Wile,,15,33444872,3,23,0.105491,0.11818,8738
29682738,Emma_Soyer,,12,29682738,1,32,0.054964,0.057305,0
19607066,Anta_Sports,,32,19607066,1,23,0.103136,0.115689,0
1257398,A._J._Pierzynski,,15,1257398,5,20,0.140335,0.172264,10319.47598
2087262,Antoine_Winfield,,37,2087262,2,20,0.131764,0.151712,282.772691
2746628,Hong_Kong_tropical_cyclone_warning_signals,,3,2746628,4,22,0.120453,0.141239,9.209313
23730912,Fox_Nation,,27,23730912,4,23,0.120603,0.138537,14956.217702
15125546,Apogee_Stadium,,19,15125546,8,20,0.141269,0.176572,10706.058886
838442,James_Brown_(sportscaster),,15,838442,19,20,0.154087,0.191624,202155.612232
52996252,2019_UEFA_European_Under-21_Championship_qualification_Group_7,,46,52996252,9,24,0.095866,0.108965,7974.36902
52795840,Caleb_Brantley,,19,52795840,3,21,0.126348,0.150424,4370
6088288,Miss_New_York,,4,6088288,37,21,0.124964,0.147373,2023.390011
5929904,2001_uprising_in_Herat,,5,5929904,2,20,0.114821,0.126975,0
1329884,Frontiero_v._Richardson,,35,1329884,2,25,0.076045,0.08117,4370
4105328,Hurricane_Helene_(1958),,3,4105328,28,21,0.137678,0.170743,170367.527059
128120,"Oriental,_North_Carolina",,3,128120,2,21,0.128366,0.150326,0
26101264,Marty_Griffin_(journalist),,19,26101264,1,22,0.122629,0.143142,0
2100956,Set_list,,22,2100956,2,26,0.080373,0.086093,0
571376,SMS_Bayern,,30,571376,10,23,0.103822,0.116366,2437.492857
41035064,Delusional_Thomas,,42,41035064,25,20,0.124046,0.143143,0
1586410,Matt_Vasgersian,,15,1586410,7,21,0.137747,0.166807,25706.404807
43980020,Mattias_Karlsson_(politician),,46,43980020,3,24,0.091926,0.099124,0
5083422,Battle_in_Outer_Space,,11,5083422,6,19,0.127472,0.143277,30554
33741142,Air_Force_Day_(Pakistan),,21,33741142,1,28,0.062677,0.066292,0
17960590,Magne_D?hli,,13,17960590,1,26,0.076743,0.081897,0
55675302,Amy_Dowden,,36,55675302,22,24,0.099474,0.113667,0
57261240,Benny_Snell_Jr.,,19,57261240,5,21,0.13408,0.160635,30297.39876
23967698,Kim_Little,,19,23967698,3,25,0.09432,0.105085,8738
17884440,Emma_Andersson,,34,17884440,2,29,0.064558,0.070704,0
48306370,Shou-Lao,,7,48306370,7,21,0.101836,0.110956,0
507468,Aggie_Yell_Leaders,,38,507468,3,23,0.112838,0.128861,0
7315200,Ed_Sabol,,27,7315200,2,20,0.127524,0.143259,0
1731114,Smokey_and_the_Bandit_Part_3,,9,1731114,10,22,0.130248,0.155041,1938.457734
7224514,Rebecca_Lowe,,19,7224514,1,19,0.141727,0.165963,0
3106144,Sway,,22,3106144,2,25,0.089787,0.096888,0
56414396,2018_Maryland_Terrapins_football_team,,19,56414396,7,21,0.13543,0.165084,10666.918342
2491936,PENTTBOM,,5,2491936,36,19,0.131006,0.156849,8974.961468
12511698,Notre_Dame_Leprechaun,,19,12511698,17,20,0.13564,0.166856,12423.331622
34438832,Raheem_Mostert,,19,34438832,4,21,0.134575,0.162458,6846.414471
33033512,Howard_Lutnick,,5,33033512,1,22,0.093051,0.099645,0
46545116,Facebook_Safety_Check,,47,46545116,2,24,0.095574,0.10438,4370
49647182,2016_Caribbean_Premier_League,,41,49647182,1,24,0.083176,0.088341,0
22057992,Dan_Hughes_(basketball),,6,22057992,11,22,0.11169,0.128113,117.449101
1831996,B_Reactor,,35,1831996,5,23,0.089778,0.098785,0
40110770,Danny_Makkelie,,46,40110770,1,24,0.099062,0.111252,0
34081226,Chile_Eboe-Osuji,,2,34081226,3,21,0.102435,0.11127,0.5
1458624,BMW_PGA_Championship,,16,1458624,4,25,0.08125,0.088267,4386.033333
169918,Twin_Towers,,5,169918,1,20,0.115779,0.131502,0
992200,Abdullah_Yusuf_Azzam,,41,992200,4,20,0.117163,0.129307,0
7266768,Meet_Wally_Sparks,,9,7266768,2,22,0.130082,0.15349,0
58370924,2018_Asian_Games_closing_ceremony,,43,58370924,5,25,0.084495,0.092008,30565
3215226,Fredricka_Whitfield,,11,3215226,7,19,0.134273,0.152336,40327.186154
2413934,Lord_Finesse,,42,2413934,1,21,0.116769,0.131856,0
2650044,Brian_Taylor_(Australian_footballer),,8,2650044,7,24,0.101907,0.119502,835.234883
40647816,Preston_Tucker_(baseball),,11,40647816,1,26,0.083222,0.088255,0
735496,United_States_Senate_Committee_on_the_Judiciary,,35,735496,20,21,0.108964,0.12695,131109.286983
3413348,Shadow_Mountains,,15,3413348,1,24,0.094471,0.102829,0
56447678,Deaths_in_February_2018,,31,56447678,2,22,0.109283,0.120032,271404
43508828,Brock_Coyle,,37,43508828,2,22,0.130427,0.157994,1226.656499
25919002,Orits?_Williams,,22,25919002,2,24,0.0944,0.103698,0
10392544,List_of_Buffalo_Bills_seasons,,15,10392544,10,20,0.140814,0.166264,1945.075406
48832542,Greg_Ward_Jr.,,19,48832542,18,21,0.128551,0.158112,31276.011998
3475870,Chris_Mainwaring,,8,3475870,1,25,0.084994,0.093549,0
683822,Ronny_Cox,,9,683822,6,23,0.117928,0.134831,4528.657774
13206602,2007_Dodge_Dealers_400,,15,13206602,1,22,0.117941,0.134637,0
1902032,Triple_Gold_Club,,34,1902032,4,28,0.068958,0.076107,2.057456
1326358,Ray_Rhodes,,15,1326358,7,21,0.132374,0.159934,1847.049748
38906878,The_Way_(Ariana_Grande_song),,42,38906878,27,19,0.134987,0.157327,114134.722981
177740,A_Patch_of_Blue,,9,177740,2,27,0.079382,0.08467,4370
49206218,Birth_of_the_New_World,,5,49206218,2,21,0.10275,0.112436,0
9984666,History_of_the_Oakland_Raiders,,15,9984666,12,20,0.145076,0.176853,17370.909863
1412382,At_Long_Last_Love,,9,1412382,5,22,0.130093,0.153833,1
43707446,Sauber_Grand_Prix_results,,14,43707446,6,25,0.087013,0.095203,3623.82708
4978332,Graduate_assistant,,19,4978332,33,21,0.139275,0.175693,71986.181957
41875710,Maura_Healey,,35,41875710,3,25,0.085612,0.093425,2184.5
1277186,Buster_Olney,,15,1277186,1,22,0.121074,0.139289,0
52873870,2019_Africa_Cup_of_Nations_qualification_Group_K,,45,52873870,10,24,0.099197,0.11216,826.698816
41166732,Ben_Emmerson,,2,41166732,1,21,0.10243,0.111041,0
19224918,Operation_Achse,,12,19224918,2,24,0.085969,0.092225,0
3491704,Georgetown_Preparatory_School,,28,3491704,3,30,0.064273,0.068122,17471
3666288,Lorik_Cana,,46,3666288,5,25,0.09271,0.105119,8694.033376
14729130,Battle_of_Algiers_(1956?57),,48,14729130,4,22,0.095616,0.103345,0
93266,"Onslow_County,_North_Carolina",,3,93266,35,20,0.137656,0.167906,13737.179081
2451964,Doug_Wilson_(ice_hockey),,34,2451964,4,29,0.064549,0.070613,2.290909
904774,"Duck,_North_Carolina",,3,904774,13,21,0.124409,0.148122,1396.372053
14880,International_Criminal_Court,,2,14880,10,20,0.114116,0.127042,56704.5
36170700,Disqualification_(tennis),,15,36170700,2,23,0.104712,0.117846,4370
34390104,Jeff_Monken,,19,34390104,3,22,0.122805,0.145603,8.929316
3152236,Anthropodermic_bibliopegy,,0,3152236,2,28,0.060258,0.063251,4370
48502806,MTA_Bus_Time,,27,48502806,1,21,0.10655,0.119213,0
55203978,Lucie_Pudilov?,,29,55203978,3,25,0.087558,0.095471,4370
27139542,List_of_Kansas_State_Wildcats_head_football_coaches,,19,27139542,1,22,0.111759,0.127841,0
50374872,Nick_Kwiatkoski,,15,50374872,6,21,0.13401,0.161999,552.010683
5076702,Sirius_XM_Weather_&_Emergency,,3,5076702,4,22,0.121359,0.141155,45.623213
58414072,Tropical_cyclones_in_2018,,3,58414072,5,21,0.126534,0.149198,900.806314
19168758,Waivers_(American_football),,19,19168758,1,23,0.110045,0.125244,0
1238866,Niger_national_football_team,,45,1238866,20,23,0.110087,0.128463,17458.165556
4654716,Donnie_Jones,,19,4654716,13,22,0.120066,0.142028,41.99536
1377582,Vonda_Ward,,29,1377582,1,24,0.095778,0.104414,0
43311100,Ruan_Sims,,10,43311100,4,22,0.093471,0.101257,4370
1869246,Operation_Crossbow,,12,1869246,3,27,0.07569,0.082125,233838
58410178,Nicolai_Johansen_(footballer),,17,58410178,17,28,0.07087,0.079064,1863.859402
440930,Amorality,,35,440930,1,22,0.095233,0.105371,0
55205096,Bhad_Bhabie,,42,55205096,1,26,0.075317,0.079225,0
48420290,2016_Chicago_Bears_season,,15,48420290,47,20,0.153433,0.200388,149980.430814
38688844,List_of_Virginia_Tech_Hokies_head_football_coaches,,19,38688844,11,21,0.13052,0.15784,4124.736975
41319006,2014_Notre_Dame_Fighting_Irish_football_team,,19,41319006,23,20,0.144491,0.183629,68820.426364
48156098,Kenny_Clark_(defensive_tackle),,15,48156098,10,21,0.133076,0.161055,4916.380624
38702354,Pyotr_Verzilov,,41,38702354,3,22,0.09959,0.108741,0
45308038,Daryl_Williams_(American_football),,15,45308038,2,22,0.119974,0.138757,0
50641772,Vicente_Duterte,,2,50641772,2,22,0.092935,0.099532,4370
1461696,WCTI-TV,,3,1461696,7,21,0.131478,0.155929,35001.232686
3515310,One_Liberty_Plaza,,27,3515310,1,22,0.098526,0.108021,0
5313598,Tony_Avella,,2,5313598,4,23,0.089603,0.097297,0
1481390,Peter_King_(sportswriter),,37,1481390,5,19,0.148588,0.177705,61782.760562
7734504,Tulsa_Golden_Hurricane,,19,7734504,2,22,0.129927,0.161004,0
12113508,Hurricane_Weather_Research_and_Forecasting_Model,,3,12113508,2,22,0.115363,0.132957,4370
1103136,Libya_national_football_team,,45,1103136,20,22,0.119547,0.141037,158602.245824
20003980,Atdhe_Nuhiu,,46,20003980,1,23,0.108193,0.122803,0
28708184,ESPN_Goal_Line_&_Bases_Loaded,,19,28708184,15,19,0.153876,0.189435,4664.534179
3694408,Tammy_Leitner,,11,3694408,5,21,0.123583,0.140528,5328.975155
51128510,Israel?Paraguay_relations,,31,51128510,3,27,0.071089,0.075491,0
22974980,Valley_of_the_Gods,,11,22974980,1,18,0.145943,0.169493,0
6713556,Erik_Martin_Dilan,,2,6713556,2,22,0.095262,0.103015,0
50718714,Nathan_Cleary,,10,50718714,3,22,0.093628,0.102959,1.928571
14589710,List_of_Atlantic?Pacific_crossover_hurricanes,,3,14589710,7,22,0.120883,0.141776,5.141093
27326854,Hawaii_News_Now,,2,27326854,1,20,0.114039,0.125467,0
33786278,Mayor_of_the_District_of_Columbia,,3,33786278,5,21,0.12793,0.151897,91467.98311
3896702,List_of_pipeline_accidents,,11,3896702,3,23,0.092457,0.099333,0
16994580,List_of_Baltimore_Ravens_seasons,,15,16994580,9,20,0.137104,0.161113,4375.281197
57265494,Jordan_Thomas_(American_football),,37,57265494,2,21,0.123516,0.143873,0
54183616,Cameron_Johnston_(footballer),,19,54183616,12,22,0.123937,0.152207,122398.442294
782172,Franz_von_Werra,,9,782172,1,28,0.074452,0.078588,0
26295530,Khan_al-Ahmar,,35,26295530,1,23,0.089892,0.099147,0
24299602,Tate_Forcier,,19,24299602,5,21,0.134104,0.165473,640.358431
420234,Caroline_Flint,,48,420234,1,22,0.093324,0.099806,0
207326,Dagens_Nyheter,,46,207326,8,23,0.101244,0.111804,7449.116883
10197950,Tara_Buckman,,9,10197950,6,22,0.130128,0.154346,3472.801466
39378554,Brett_Maher_(American_football),,4,39378554,3,23,0.100009,0.109529,8739
5102370,Tipton_Three,,5,5102370,2,20,0.114818,0.126937,0
7915696,Red_Barn_Murder,,0,7915696,1,29,0.056834,0.059116,0
40685892,Alex_Bentley,,6,40685892,6,21,0.119737,0.139905,622.304626
1584206,Fourrag?re,,12,1584206,2,25,0.094832,0.10321,0
23208440,South_Dakota_Coyotes_football,,19,23208440,2,22,0.131692,0.163132,0
12918456,Sway_&_King_Tech,,22,12918456,2,26,0.0824,0.087892,0
2071080,Cannonball_(film),,9,2071080,5,23,0.11608,0.132329,0.333333
56725928,Murder_of_Blaze_Bernstein,,21,56725928,2,20,0.116604,0.129373,0
6121084,Rassie_Erasmus,,26,6121084,4,23,0.085815,0.09336,54132.75
57750572,Zachary_Fuentes,,35,57750572,1,22,0.095233,0.105371,0
12752170,Hurricane_Olga,,3,12752170,8,21,0.127216,0.150517,327.209449
2918794,Eugene_Melnyk,,34,2918794,6,28,0.068978,0.076725,10850.693182
1586156,Daniel_K?blb?ck,,42,1586156,5,22,0.116272,0.132059,123897.541311
7713064,Gilles_de_Rais,,9,7713064,1,26,0.086167,0.092412,0
51838558,Iga_?wi?tek,,32,51838558,3,26,0.073444,0.079196,3332.639806
5970428,Terry_McAulay,,15,5970428,16,20,0.147879,0.183905,195919.967966
30955596,Empty_Sky_(memorial),,5,30955596,17,19,0.129266,0.151556,1.185996
1529260,The_Evian_Championship,,16,1529260,9,22,0.107248,0.122011,94993.166667
19688368,Nathan_Oystrick,,34,19688368,1,31,0.057213,0.061281,0
5983140,Miss_Florida,,4,5983140,35,21,0.124954,0.147106,662.789256
24225354,Some_Came_Running,,9,24225354,1,25,0.094196,0.102315,0
6816642,Big_Al_(mascot),,19,6816642,7,21,0.129297,0.156152,2656.209661
1932040,William_H._Pryor_Jr.,,35,1932040,9,21,0.107088,0.121986,51274.373763
20751958,Hurricane_Severity_Index,,3,20751958,1,22,0.112313,0.127663,0
23968576,LGBT_themes_in_Hindu_mythology,,21,23968576,9,20,0.116994,0.131615,72113.710181
12974846,Cadaver,,0,12974846,6,27,0.064119,0.068188,14560.666667
51017576,Jurabek_Karimov,,32,51017576,2,24,0.089332,0.097621,0
11475368,Mark_Reynolds_(baseball),,11,11475368,3,23,0.110855,0.123101,26190
45102104,Alex_Bono,,29,45102104,2,24,0.094662,0.104168,4370
1106670,Intruder_in_the_Dust,,9,1106670,1,26,0.087181,0.093509,0
38731794,Eddie_Goldman,,15,38731794,12,21,0.138753,0.172773,18875.323154
50081770,Primary_elections_in_the_United_States,,2,50081770,2,20,0.114051,0.125677,8738
1482950,Battle_Cry_(film),,9,1482950,4,24,0.103795,0.115188,23864.005586
21291172,Nick_Catone,,29,21291172,2,26,0.080514,0.08638,4370
2563102,Annular_tropical_cyclone,,3,2563102,16,22,0.120423,0.144183,1072.906591
745184,Fast_of_Gedalia,,21,745184,5,26,0.069192,0.073498,4372
6865496,Miss_Louisiana,,4,6865496,36,21,0.126483,0.151039,17987.850835
27154,Epileptic_seizure,,0,27154,8,31,0.051121,0.054736,56723
26082566,Andre_Roberts_(American_football),,15,26082566,4,21,0.12968,0.152989,6452.994912
7757808,Birthday_card,,11,7757808,1,18,0.145943,0.169493,0
4735918,Rocky_Boiman,,19,4735918,8,20,0.140402,0.172197,11154.344532
21524306,Beverly_Eckert,,11,21524306,1,18,0.145943,0.169493,0
6857526,Charles_Davis_(defensive_back),,15,6857526,17,20,0.148856,0.188057,38884.990936
588546,James_R._Schlesinger,,35,588546,4,21,0.104238,0.115077,3374.328398
109600,"Jupiter,_Florida",,9,109600,10,22,0.1352,0.162009,116349.506654
570808,K?rlis_Skrasti??,,34,570808,3,29,0.064444,0.069138,0
2355586,Tonight_You_Belong_to_Me,,45,2355586,1,25,0.088786,0.096131,0
3577470,Taylor_Allderdice_High_School,,42,3577470,5,21,0.116784,0.132352,1320.824079
116848,"Lowell,_Massachusetts",,25,116848,4,21,0.128706,0.146689,21068.205639
9791618,South_Florida_Bulls,,19,9791618,3,21,0.133547,0.164696,34.074381
25372138,Wireless_Emergency_Alerts,,3,25372138,1,22,0.118584,0.137765,0
1785680,Salt_Pit,,5,1785680,10,19,0.129703,0.148379,22552.203229
132498,"Millcreek_Township,_Erie_County,_Pennsylvania",,11,132498,1,19,0.127773,0.143415,0
57085748,"Run,_Simon,_Run",,9,57085748,3,22,0.131506,0.156029,56359.859116
33028106,Swift_Current_Broncos_bus_crash,,34,33028106,1,30,0.060547,0.064164,0
56120416,Real_Time_with_Bill_Maher_(season_16),,11,56120416,1,23,0.082497,0.088499,0
3694594,Carry_On_Regardless,,1,3694594,4,29,0.066693,0.07076,7.5
2640088,Victory_Day_(Malta),,12,2640088,3,29,0.065796,0.070379,21836
18340510,Recurve_bow,,9,18340510,1,23,0.116287,0.131718,0
100194,Subtropical_cyclone,,3,100194,38,22,0.124555,0.153585,25308.730401
27028082,Josh_Lambo,,19,27028082,5,22,0.138837,0.17045,129151.899427
11552832,Where_Were_You_(When_the_World_Stopped_Turning),,5,11552832,2,20,0.115494,0.13145,4370
47978142,Hurricane_Joaquin,,3,47978142,27,21,0.134401,0.164572,21422.233446
44381546,2015_Chicago_Bears_season,,15,44381546,43,21,0.149564,0.197553,189017.504246
11964182,Rush_Propst,,37,11964182,1,22,0.114975,0.13238,0
1929230,Section_377A_of_the_Penal_Code_(Singapore),,21,1929230,3,20,0.116965,0.130833,55149.628584
39235572,Steven_Means,,19,39235572,9,22,0.123649,0.147138,16896.821696
21260828,Pete_Souza,,11,21260828,1,18,0.145943,0.169493,0
11763738,Mohammad_Mithun,,41,11763738,4,29,0.058965,0.062495,0
12503146,Daniel_Vosovic,,29,12503146,18,23,0.105915,0.120232,0
21491060,Serdar_Aziz,,46,21491060,2,24,0.097906,0.109015,4370
302684,Paul_Douglas,,11,302684,1,18,0.145943,0.169493,0
55422866,2018_Singapore_Grand_Prix,,14,55422866,9,23,0.103461,0.117325,87506.781766
43298166,Typhoon_Rammasun,,3,43298166,15,21,0.12678,0.151282,21611.949379
41177452,James_Aish,,8,41177452,11,23,0.117235,0.142459,19385.990831
635378,Boeing_B-50_Superfortress,,44,635378,4,23,0.101429,0.112247,26190
24928922,The_Resident_(film),,9,24928922,1,26,0.083149,0.088368,0
48789496,Marcus_Maye,,15,48789496,12,22,0.131823,0.159945,11610.668375
1043944,Ann_Wolfe,,29,1043944,3,23,0.10592,0.118097,8739
39235712,Alexandra_Shevchenko,,21,39235712,2,24,0.080249,0.085786,0
8062200,Sagat_Singh,,21,8062200,1,28,0.062123,0.065298,0
20591300,Steele_Sidebottom,,8,20591300,12,23,0.110045,0.130886,4240.332776
52414956,2017_Tennessee_Volunteers_football_team,,19,52414956,12,20,0.145992,0.183339,17862.442495
38087978,Marquis_Flowers,,19,38087978,1,22,0.112178,0.127894,0
58262174,Love_Wins_(song),,22,58262174,1,26,0.078512,0.083196,0
51445554,Hirado_ware,,3,51445554,1,26,0.077396,0.081635,0
4542038,Capital_punishment_in_Egypt,,11,4542038,1,19,0.127375,0.142267,0
28039944,Pittsburgh_Steelers_Radio_Network,,15,28039944,25,19,0.161667,0.198551,757446.352435
55446948,Great_Again_(American_Horror_Story),,45,55446948,2,25,0.088789,0.096283,4370
8292048,Yancy_Derringer,,9,8292048,3,24,0.10572,0.1174,0.5
1059238,Switching_Channels,,9,1059238,4,22,0.130109,0.153845,0.2
11693370,Paul_Gustard,,26,11693370,2,30,0.053708,0.055967,0
56565032,Steve_Negron,,2,56565032,2,19,0.128381,0.14455,66266.679844
1702156,Antonio_Pierce,,46,1702156,2,20,0.138327,0.159802,11827.108048
34152774,The_Bad_Seed_(1985_film),,42,34152774,4,22,0.124861,0.143483,66043.008078
31885536,South_Sudan_national_football_team,,45,31885536,18,23,0.110045,0.127933,2568.510122
244072,Arthur_Laffer,,11,244072,1,18,0.145943,0.169493,0
4737498,Jeremy_Kemp,,12,4737498,1,29,0.065798,0.070049,0
9042370,WKRK-FM,,15,9042370,2,20,0.135788,0.156143,0
45538582,Irene_Aldana,,29,45538582,3,25,0.08756,0.095509,2186
42069108,Desmond_Green,,19,42069108,2,22,0.129938,0.161099,8738
54246606,Bim_Afolami,,48,54246606,1,22,0.093383,0.100046,0
18134498,Detroit_Lions_Radio_Network,,15,18134498,15,19,0.1506,0.183575,42905.293239
55209376,Will_Healy,,19,55209376,8,22,0.121945,0.145992,5366.622169
14082100,List_of_North_Carolina_hurricanes_(1980?1999),,3,14082100,22,21,0.127316,0.154539,2004.807532
2934992,Beano_Cook,,19,2934992,3,20,0.141952,0.16746,9141.799421
8083408,Teresa_Cristina_of_the_Two_Sicilies,,31,8083408,11,29,0.062446,0.068867,28.449675
16098594,List_of_retired_Pacific_typhoon_names,,3,16098594,17,21,0.127416,0.152839,1699.142177
1394976,Danielle_Pletka,,11,1394976,1,20,0.113977,0.125188,0
327644,Mijailo_Mijailovi?,,46,327644,1,25,0.089531,0.096827,0
733898,Hurricane_Dora,,3,733898,23,21,0.138415,0.170304,515474.410539
44405398,2015_New_York_Jets_season,,15,44405398,28,20,0.146969,0.184012,21101.226771
714316,Mark_Schweiker,,5,714316,1,20,0.114224,0.127292,0
1942914,NFL_on_NBC,,15,1942914,30,18,0.168556,0.209557,850336.458259
28202582,EGOT_(disambiguation),,22,28202582,1,22,0.114015,0.124537,0
27987352,Teresa_Scanlan,,4,27987352,20,22,0.111227,0.127567,10.862009
58483180,2018_Korea_Open_?_Singles,,32,58483180,7,26,0.073481,0.080112,525.204879
2781644,Sharon_Acker,,9,2781644,3,23,0.117614,0.134757,29880.171309
6745318,List_of_Major_League_Baseball_on_Fox_broadcasters,,15,6745318,3,21,0.132575,0.159075,154.489814
913808,Robert_Kagan,,11,913808,3,18,0.146422,0.170767,70344.997688
546740,Dom_DeLuise,,9,546740,13,22,0.131068,0.156341,11503.252198
4540184,Keith_Millard,,19,4540184,3,21,0.124155,0.143772,4370
328166,"Tomakomai,_Hokkaido",,47,328166,4,24,0.095591,0.104727,7311.25
1394960,Adolph_Caesar,,9,1394960,2,22,0.130047,0.15337,0
1306698,Island_in_the_Sun_(film),,9,1306698,1,23,0.115546,0.130603,0
360676,Kobe_Airport,,47,360676,4,24,0.106891,0.118919,4355.038565
14076440,Adele_Givens,,42,14076440,1,26,0.075317,0.079225,0
2120906,Social_Christian_Party_(Brazil),,31,2120906,7,26,0.076522,0.082492,1.333333
7580476,Mario_Ledesma,,26,7580476,1,25,0.073273,0.077758,0
1646358,Godzilla_vs._Megaguirus,,11,1646358,4,21,0.101604,0.109617,0
23851782,The_Ghost_Train_(1941_film),,12,23851782,11,24,0.104278,0.116632,47022.530566
28094490,List_of_retired_Philippine_typhoon_names,,3,28094490,13,21,0.125542,0.149875,149.032592
58436082,Hurricane_Florence,,3,58436082,72,20,0.143873,0.183569,638130.431945
4537672,"Fly,_Eagles_Fly",,19,4537672,1,23,0.108041,0.12221,0
1331978,Smokey_and_the_Bandit_II,,9,1331978,19,22,0.132615,0.159418,5766.123623
1095034,Melbourne_Hawks,,8,1095034,7,23,0.104853,0.122051,1.341889
200714,Ward_Kimball,,24,200714,3,25,0.085614,0.092443,43619
8025116,Good_Girl_Gone_Bad,,22,8025116,9,24,0.095746,0.106404,45905.560127
41528012,Janice_Lincoln,,7,41528012,8,19,0.127758,0.144847,10888.366667
3333946,Hurricane_Diana_(1984),,3,3333946,6,21,0.127568,0.152142,159.798108
4165928,Hardy_Nickerson,,15,4165928,4,22,0.112864,0.129436,4745.395455
3659516,Pam_Oliver,,15,3659516,15,20,0.147894,0.185119,17788.31887
3001382,Pouteria_lucuma,,9,3001382,1,26,0.085609,0.091237,0
41996534,Ahmadiyya_by_country,,21,41996534,3,25,0.074449,0.079307,0
127946,"Buies_Creek,_North_Carolina",,3,127946,1,21,0.120443,0.137363,0
1621984,Paul_Casey,,16,1621984,5,25,0.08125,0.088343,17474
27393438,Lila_Rose,,11,27393438,1,19,0.127368,0.142209,0
24029714,Peter_the_Great_Statue,,5,24029714,2,21,0.10275,0.112436,0
3254526,StreamCast_Networks,,15,3254526,1,24,0.090818,0.097064,0
333154,Murder_of_Balbir_Singh_Sodhi,,5,333154,2,20,0.115574,0.131041,6.941683
46971198,Hachim_Mastour,,45,46971198,1,23,0.106784,0.120321,0
43700984,Chandler_Catanzaro,,15,43700984,7,20,0.146202,0.179467,10955.907695
57270162,Charlie_Spargo,,8,57270162,15,22,0.113674,0.135408,5745.116174
33466720,Cycling_infrastructure,,5,33466720,1,21,0.105374,0.115577,0
1174822,Paul_Aussaresses,,48,1174822,5,21,0.10571,0.116306,26190
329840,List_of_television_stations_in_Sweden,,46,329840,2,24,0.098324,0.108302,797.561132
15906892,Chris_Mayne,,8,15906892,9,23,0.11711,0.142273,42472.461474
1416318,Jules_and_G?d?on_Naudet,,5,1416318,4,21,0.103871,0.115109,8746.79703
