,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class
83,1.0,18.0,35658844.0,Ashes Remain,0.9073222279548645,Q4804877,Culture.Media.Media*,0.0,0.128151,0.13653900000000002,37.0
84,1.0,18.0,35658844.0,Ashes Remain,0.7371681928634644,Q4804877,Culture.Biography.Biography*,0.0,0.128151,0.13653900000000002,37.0
85,1.0,18.0,35658844.0,Ashes Remain,0.1294127255678177,Q4804877,Culture.Philosophy_and_religion,0.0,0.128151,0.13653900000000002,37.0
86,1.0,18.0,35658844.0,Ashes Remain,0.0,Q4804877,Geography.Regions.Americas.North_America,0.0,0.128151,0.13653900000000002,37.0
87,1.0,21.0,1357586.0,WOOD-TV,0.9173126816749573,Q7953925,Culture.Media.Media*,0.0,0.103165,0.111559,40.0
88,1.0,21.0,1357586.0,WOOD-TV,0.839743971824646,Q7953925,Culture.Media.Television,0.0,0.103165,0.111559,40.0
89,1.0,21.0,1357586.0,WOOD-TV,0.4163126816749573,Q7953925,Geography.Regions.Americas.North_America,0.0,0.103165,0.111559,40.0
90,6.0,18.0,41924876.0,Brandon Darner,0.9993638396263123,Q2923751,Culture.Biography.Biography*,0.0,0.140071,0.156343,13.0
91,6.0,18.0,41924876.0,Brandon Darner,0.5156299471855164,Q2923751,Culture.Media.Music,0.0,0.140071,0.156343,13.0
92,6.0,18.0,41924876.0,Brandon Darner,0.3775506913661957,Q2923751,Culture.Media.Media*,0.0,0.140071,0.156343,13.0
93,6.0,18.0,41924876.0,Brandon Darner,0.0,Q2923751,Geography.Regions.Americas.North_America,0.0,0.140071,0.156343,13.0
94,1.0,19.0,46798328.0,Tom Rogan,0.9980222582817078,Q20011582,Culture.Biography.Biography*,0.0,0.125558,0.135284,37.0
95,1.0,19.0,46798328.0,Tom Rogan,0.5312193632125854,Q20011582,Culture.Media.Media*,0.0,0.125558,0.135284,37.0
96,2.0,22.0,35710074.0,Johnathan Hankins,0.9841036200523376,Q6265981,Culture.Biography.Biography*,0.0,0.101718,0.10793,46.0
97,2.0,22.0,35710074.0,Johnathan Hankins,0.9591643214225769,Q6265981,Culture.Sports,0.0,0.101718,0.10793,46.0
98,2.0,22.0,35710074.0,Johnathan Hankins,0.0,Q6265981,Geography.Regions.Americas.North_America,0.0,0.101718,0.10793,46.0
99,1.0,17.0,58671840.0,Barbara Miklič Türk,0.9926641583442688,Q18507823,Culture.Biography.Biography*,0.0,0.146988,0.16209,38.0
100,1.0,17.0,58671840.0,Barbara Miklič Türk,0.7606606483459473,Q18507823,Culture.Biography.Women,0.0,0.146988,0.16209,38.0
101,1.0,17.0,58671840.0,Barbara Miklič Türk,0.6442351341247559,Q18507823,STEM.Libraries_&_Information,0.0,0.146988,0.16209,38.0
102,1.0,17.0,58671840.0,Barbara Miklič Türk,0.585111141204834,Q18507823,STEM.STEM*,0.0,0.146988,0.16209,38.0
103,1.0,17.0,58671840.0,Barbara Miklič Türk,0.4486793746948242,Q18507823,Geography.Regions.Europe.Southern_Europe,0.0,0.146988,0.16209,38.0
104,1.0,17.0,58671840.0,Barbara Miklič Türk,0.39526139402389526,Q18507823,Geography.Regions.Europe.Europe*,0.0,0.146988,0.16209,38.0
105,1.0,17.0,58671840.0,Barbara Miklič Türk,0.21734751760959625,Q18507823,History_and_Society.History,0.0,0.146988,0.16209,38.0
106,8.0,19.0,21282484.0,Electoral history of Nancy Pelosi,0.9952548146247864,Q16931123,History_and_Society.Politics_and_government,14842.793724,0.150207,0.182905,44.0
107,8.0,19.0,21282484.0,Electoral history of Nancy Pelosi,0.0,Q16931123,Geography.Regions.Americas.North_America,14842.793724,0.150207,0.182905,44.0
108,7.0,18.0,5069630.0,Split-ticket voting,0.9964163899421692,Q7578606,History_and_Society.Politics_and_government,44273.672049,0.156347,0.194247,31.0
109,7.0,18.0,5069630.0,Split-ticket voting,0.36960725688934326,Q7578606,Geography.Regions.Asia.Central_Asia,44273.672049,0.156347,0.194247,31.0
110,7.0,18.0,5069630.0,Split-ticket voting,0.0,Q7578606,Geography.Regions.Oceania,44273.672049,0.156347,0.194247,31.0
111,15.0,16.0,955460.0,Marvel Mystery Comics,0.997758150100708,Q3282290,Culture.Literature,59.749976,0.162768,0.186631,6.0
112,15.0,16.0,955460.0,Marvel Mystery Comics,0.9790457487106323,Q3282290,Culture.Visual_arts.Comics_and_Anime,59.749976,0.162768,0.186631,6.0
113,15.0,16.0,955460.0,Marvel Mystery Comics,0.9790457487106323,Q3282290,Culture.Visual_arts.Visual_arts*,59.749976,0.162768,0.186631,6.0
114,15.0,16.0,955460.0,Marvel Mystery Comics,0.13661839067935944,Q3282290,Culture.Media.Entertainment,59.749976,0.162768,0.186631,6.0
115,3.0,20.0,19956546.0,Dante Falconeri,0.9433575868606567,Q5221164,Culture.Literature,1.5,0.110178,0.117382,38.0
116,3.0,20.0,19956546.0,Dante Falconeri,0.7606606483459473,Q5221164,Culture.Media.Entertainment,1.5,0.110178,0.117382,38.0
117,3.0,20.0,19956546.0,Dante Falconeri,0.585111141204834,Q5221164,Culture.Media.Media*,1.5,0.110178,0.117382,38.0
118,3.0,20.0,19956546.0,Dante Falconeri,0.523430347442627,Q5221164,Culture.Media.Television,1.5,0.110178,0.117382,38.0
119,3.0,20.0,19956546.0,Dante Falconeri,0.2689514458179474,Q5221164,Culture.Media.Books,1.5,0.110178,0.117382,38.0
120,3.0,20.0,19956546.0,Dante Falconeri,0.10088862478733063,Q5221164,History_and_Society.Military_and_warfare,1.5,0.110178,0.117382,38.0
121,13.0,22.0,40078632.0,Miloš Degenek,0.9966334104537964,Q14309492,Culture.Biography.Biography*,12749.676197,0.092046,0.100865,22.0
122,13.0,22.0,40078632.0,Miloš Degenek,0.9883227348327637,Q14309492,Culture.Sports,12749.676197,0.092046,0.100865,22.0
123,13.0,22.0,40078632.0,Miloš Degenek,0.0,Q14309492,Geography.Regions.Oceania,12749.676197,0.092046,0.100865,22.0
124,13.0,22.0,40078632.0,Miloš Degenek,0.0,Q14309492,Geography.Regions.Europe.Southern_Europe,12749.676197,0.092046,0.100865,22.0
125,13.0,22.0,40078632.0,Miloš Degenek,0.0,Q14309492,Geography.Regions.Europe.Europe*,12749.676197,0.092046,0.100865,22.0
126,5.0,19.0,50645684.0,Richard Bleier,0.9993433356285095,Q17232828,Culture.Biography.Biography*,6636.32665,0.123753,0.130786,43.0
127,5.0,19.0,50645684.0,Richard Bleier,0.9958112239837646,Q17232828,Culture.Sports,6636.32665,0.123753,0.130786,43.0
128,5.0,19.0,50645684.0,Richard Bleier,0.0,Q17232828,Geography.Regions.Americas.North_America,6636.32665,0.123753,0.130786,43.0
129,16.0,18.0,1916550.0,Clan MacDougall,0.9659096002578735,Q912664,History_and_Society.Society,302.059244,0.137277,0.15775999999999998,30.0
130,16.0,18.0,1916550.0,Clan MacDougall,0.9659096002578735,Q912664,Culture.Biography.Biography*,302.059244,0.137277,0.15775999999999998,30.0
131,16.0,18.0,1916550.0,Clan MacDougall,0.8740872144699097,Q912664,History_and_Society.History,302.059244,0.137277,0.15775999999999998,30.0
132,16.0,18.0,1916550.0,Clan MacDougall,0.48310362005233765,Q912664,Geography.Regions.Europe.Northern_Europe,302.059244,0.137277,0.15775999999999998,30.0
133,16.0,18.0,1916550.0,Clan MacDougall,0.4406641592979431,Q912664,Geography.Regions.Europe.Europe*,302.059244,0.137277,0.15775999999999998,30.0
134,16.0,18.0,1916550.0,Clan MacDougall,0.14805719256401062,Q912664,History_and_Society.Military_and_warfare,302.059244,0.137277,0.15775999999999998,30.0
135,4.0,19.0,5650988.0,Neil Danns,0.9994572401046753,Q3874292,Culture.Sports,171090.088816,0.119129,0.128579,21.0
136,4.0,19.0,5650988.0,Neil Danns,0.9976868629455566,Q3874292,Culture.Biography.Biography*,171090.088816,0.119129,0.128579,21.0
137,4.0,19.0,5650988.0,Neil Danns,0.0,Q3874292,Geography.Regions.Europe.Northern_Europe,171090.088816,0.119129,0.128579,21.0
138,4.0,19.0,5650988.0,Neil Danns,0.0,Q3874292,Geography.Regions.Europe.Europe*,171090.088816,0.119129,0.128579,21.0
139,160.0,18.0,11088878.0,Lou Correa,1.0000100135803223,Q6685454,Culture.Biography.Biography*,6356.1521950000015,0.172732,0.229959,18.0
140,160.0,18.0,11088878.0,Lou Correa,0.9966334104537964,Q6685454,History_and_Society.Politics_and_government,6356.1521950000015,0.172732,0.229959,18.0
141,160.0,18.0,11088878.0,Lou Correa,0.4659240117073059,Q6685454,Geography.Regions.Americas.North_America,6356.1521950000015,0.172732,0.229959,18.0
142,1.0,20.0,575140.0,John Cox,0.5698626637458801,Q1699673,Culture.Biography.Biography*,0.0,0.128375,0.147215,44.0
143,1.0,20.0,575140.0,John Cox,0.3998216390609741,Q1699673,Culture.Linguistics,0.0,0.128375,0.147215,44.0
144,2.0,17.0,16560990.0,Forbes Galleries,0.91965252161026,Q3076807,Geography.Regions.Americas.North_America,0.0,0.140311,0.154635,6.0
145,2.0,17.0,16560990.0,Forbes Galleries,0.4301573634147644,Q3076807,Culture.Visual_arts.Visual_arts*,0.0,0.140311,0.154635,6.0
146,2.0,17.0,16560990.0,Forbes Galleries,0.3923468291759491,Q3076807,Culture.Visual_arts.Architecture,0.0,0.140311,0.154635,6.0
147,2.0,17.0,16560990.0,Forbes Galleries,0.10088862478733063,Q3076807,Culture.Food_and_drink,0.0,0.140311,0.154635,6.0
148,5.0,17.0,1529042.0,Peter F. Paul,0.9903015494346619,Q7173909,Culture.Biography.Biography*,14.920523,0.162666,0.186128,6.0
149,5.0,17.0,1529042.0,Peter F. Paul,0.6654205918312073,Q7173909,History_and_Society.Politics_and_government,14.920523,0.162666,0.186128,6.0
150,5.0,17.0,1529042.0,Peter F. Paul,0.32572178745269775,Q7173909,Geography.Regions.Americas.North_America,14.920523,0.162666,0.186128,6.0
151,3.0,19.0,30861790.0,Jill Wine-Banks,0.993317186832428,Q13561611,Culture.Biography.Biography*,499.131219,0.139789,0.162718,44.0
152,3.0,19.0,30861790.0,Jill Wine-Banks,0.3893042674064636,Q13561611,Geography.Regions.Americas.North_America,499.131219,0.139789,0.162718,44.0
153,3.0,19.0,30861790.0,Jill Wine-Banks,0.3276783227920532,Q13561611,History_and_Society.Politics_and_government,499.131219,0.139789,0.162718,44.0
154,3.0,19.0,30861790.0,Jill Wine-Banks,0.21207880973815918,Q13561611,Culture.Biography.Women,499.131219,0.139789,0.162718,44.0
155,1.0,18.0,11447948.0,Michael O. Freeman,0.9955416321754456,Q6833204,Culture.Biography.Biography*,0.0,0.152456,0.190349,44.0
156,1.0,18.0,11447948.0,Michael O. Freeman,0.34290509128570557,Q6833204,Geography.Regions.Americas.North_America,0.0,0.152456,0.190349,44.0
157,7.0,19.0,32226790.0,Battle of Haifa (1918),0.9845854640007019,Q4871176,History_and_Society.Military_and_warfare,4.483333,0.127022,0.142494,24.0
158,7.0,19.0,32226790.0,Battle of Haifa (1918),0.9019306898117065,Q4871176,Geography.Regions.Asia.West_Asia,4.483333,0.127022,0.142494,24.0
159,7.0,19.0,32226790.0,Battle of Haifa (1918),0.8872146010398865,Q4871176,Geography.Regions.Asia.Asia*,4.483333,0.127022,0.142494,24.0
160,7.0,19.0,32226790.0,Battle of Haifa (1918),0.1968362182378769,Q4871176,History_and_Society.History,4.483333,0.127022,0.142494,24.0
161,7.0,19.0,32226790.0,Battle of Haifa (1918),0.16886694729328156,Q4871176,Geography.Regions.Oceania,4.483333,0.127022,0.142494,24.0
162,7.0,19.0,5984234.0,Gallic rooster,0.2509227991104126,Q2488240,STEM.STEM*,350.156633,0.1267,0.142246,24.0
163,7.0,19.0,5984234.0,Gallic rooster,0.22271016240119934,Q2488240,Culture.Philosophy_and_religion,350.156633,0.1267,0.142246,24.0
164,7.0,19.0,5984234.0,Gallic rooster,0.18714269995689392,Q2488240,History_and_Society.History,350.156633,0.1267,0.142246,24.0
165,7.0,19.0,5984234.0,Gallic rooster,0.13297423720359802,Q2488240,History_and_Society.Society,350.156633,0.1267,0.142246,24.0
166,7.0,19.0,5984234.0,Gallic rooster,0.10088862478733063,Q2488240,Culture.Linguistics,350.156633,0.1267,0.142246,24.0
167,7.0,19.0,5984234.0,Gallic rooster,0.0,Q2488240,Geography.Regions.Europe.Europe*,350.156633,0.1267,0.142246,24.0
168,7.0,19.0,5984234.0,Gallic rooster,0.0,Q2488240,Geography.Regions.Asia.Asia*,350.156633,0.1267,0.142246,24.0
169,7.0,19.0,5984234.0,Gallic rooster,0.0,Q2488240,Geography.Regions.Europe.Western_Europe,350.156633,0.1267,0.142246,24.0
170,1.0,20.0,27708330.0,Cody McKenzie,0.9972950220108032,Q5140451,Culture.Biography.Biography*,0.0,0.112953,0.120176,40.0
171,1.0,20.0,27708330.0,Cody McKenzie,0.9960646033287048,Q5140451,Culture.Sports,0.0,0.112953,0.120176,40.0
172,1.0,20.0,27708330.0,Cody McKenzie,0.36960725688934326,Q5140451,Geography.Regions.Americas.North_America,0.0,0.112953,0.120176,40.0
173,2.0,17.0,2163452.0,Panel (comics),0.839743971824646,Q1366174,Culture.Visual_arts.Visual_arts*,128022.174865,0.14794300000000002,0.166193,36.0
174,2.0,17.0,2163452.0,Panel (comics),0.6224693655967712,Q1366174,Culture.Literature,128022.174865,0.14794300000000002,0.166193,36.0
175,2.0,17.0,2163452.0,Panel (comics),0.3923468291759491,Q1366174,Culture.Visual_arts.Comics_and_Anime,128022.174865,0.14794300000000002,0.166193,36.0
176,2.0,17.0,2163452.0,Panel (comics),0.2689514458179474,Q1366174,Culture.Media.Media*,128022.174865,0.14794300000000002,0.166193,36.0
177,2.0,17.0,2163452.0,Panel (comics),0.1732981950044632,Q1366174,STEM.STEM*,128022.174865,0.14794300000000002,0.166193,36.0
178,4.0,17.0,5062006.0,Joshua ben Perachiah,0.9926641583442688,Q2778130,Culture.Biography.Biography*,9855.962996,0.14701199999999998,0.160604,37.0
179,4.0,17.0,5062006.0,Joshua ben Perachiah,0.9579222798347473,Q2778130,Culture.Philosophy_and_religion,9855.962996,0.14701199999999998,0.160604,37.0
180,2.0,20.0,52154470.0,Josh Reynolds (American football),0.9908843636512756,Q27830869,Culture.Biography.Biography*,0.0,0.119985,0.128725,46.0
181,2.0,20.0,52154470.0,Josh Reynolds (American football),0.8840492963790894,Q27830869,Culture.Sports,0.0,0.119985,0.128725,46.0
182,2.0,20.0,52154470.0,Josh Reynolds (American football),0.0,Q27830869,Geography.Regions.Americas.North_America,0.0,0.119985,0.128725,46.0
183,2.0,19.0,1548538.0,Monarda,1.0000100135803223,Q157665,STEM.Biology,6241.0,0.124063,0.134968,36.0
184,2.0,19.0,1548538.0,Monarda,1.0000100135803223,Q157665,STEM.STEM*,6241.0,0.124063,0.134968,36.0
185,1.0,16.0,1377544.0,Hurd Hatfield,1.0000100135803223,Q330353,Culture.Biography.Biography*,0.0,0.16888499999999998,0.194211,38.0
186,1.0,16.0,1377544.0,Hurd Hatfield,0.18714269995689392,Q330353,Culture.Media.Media*,0.0,0.16888499999999998,0.194211,38.0
187,1.0,16.0,1377544.0,Hurd Hatfield,0.1067005917429924,Q330353,History_and_Society.History,0.0,0.16888499999999998,0.194211,38.0
