,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
10,8.0,7538.0,Rhode Island,14.0,0.9511522054672241,Q1387,Geography.Geographical,170.0,1176.4096407347258,44.0,4.0,235.0,16.631578,5.514793,-24.925016,4308.0,7.609217643737793,Geography,Geographical
11,16.0,7568.0,New Hampshire,14.0,0.9924327731132508,Q759,Geography.Geographical,170.0,17467.88884152419,44.0,4.0,235.0,24.210526,22.221536999999998,-19.480247,4269.0,15.878924369812013,Geography,Geographical
12,3.0,8089.0,Lapin domestique,18.0,0.4532718360424042,Q149017,History_and_Society.Society,88.0,1838.5276073202367,77.0,1.0,193.0,11.894737,12.222589,22.285429,3511.0,1.3598155081272125,History_and_Society,Society
13,13.0,8749.0,Année (calendrier),3.0,0.6150978803634644,Q577,History_and_Society.History,49.0,10207.80251310614,164.0,12.0,0.0,21.36842,-0.092814095,-12.727085,4511.0,7.996272444725037,History_and_Society,History
14,11.0,9405.0,Asie centrale,18.0,0.8080772161483765,Q27275,Geography.Geographical,88.0,4164.131894256559,77.0,1.0,193.0,19.473684,3.9155637999999997,4.059838,6068.0,8.888849377632141,Geography,Geographical
15,6.0,9544.0,Classe (biologie),18.0,0.6076731681823729,Q37517,STEM.Biology,88.0,721.7237490410744,77.0,1.0,193.0,14.736842000000001,22.80209,6.9542365,2632.0,3.6460390090942374,STEM,Biology
16,8.0,9566.0,Ordre (biologie),18.0,0.9763205647468568,Q36602,STEM.Biology,88.0,2065.9106204877553,77.0,1.0,193.0,16.631578,7.5243350000000015,24.605332999999998,3011.0,7.810564517974854,STEM,Biology
17,1.0,9679.0,À la claire fontaine,10.0,0.9124462008476256,Q3576761,Culture.Media.Media*,233.0,0.0,124.0,0.0,54.0,10.0,1.2677534,-19.545097,3261.0,0.9124462008476256,Culture,Media*
18,20.0,9985.0,Jacques Lafleur,19.0,0.9958112239837646,Q3159243,Culture.Biography.Biography*,160.0,8.869215267491127,96.0,6.0,153.0,28.0,-6.306913400000001,-4.3676014,5161.0,19.916224479675293,Culture,Biography*
19,19.0,10182.0,Victoires de la musique,10.0,0.6654205918312073,Q2445029,History_and_Society.Society,233.0,8594.046299583226,124.0,0.0,54.0,27.052630999999998,0.79851985,14.278881,3882.0,12.642991244792938,History_and_Society,Society
20,4.0,10293.0,Paul Quilès,6.0,1.0000100135803225,Q3372063,Culture.Biography.Biography*,183.0,29.411248081456822,168.0,2.0,0.0,12.842105,15.354485999999998,-16.134901,2020.0,4.00004005432129,Culture,Biography*
21,3.0,11960.0,Arthur C. Clarke,18.0,0.998977780342102,Q47087,Culture.Biography.Biography*,88.0,1021.7920476582241,77.0,1.0,193.0,11.894737,-16.505716,-22.989069,3468.0,2.996933341026306,Culture,Biography*
22,2.0,12202.0,Robert A. Heinlein,18.0,0.9986850023269652,Q123078,Culture.Biography.Biography*,88.0,0.0,77.0,1.0,193.0,10.947369,-1.1348221,-3.2342997,5199.0,1.9973700046539304,Culture,Biography*
23,9.0,12621.0,Sacramento,4.0,0.9697954058647156,Q18013,Geography.Geographical,0.0,1038.074595056568,129.0,1.0,152.0,17.578947,22.716986,-9.607686,4972.0,8.72815865278244,Geography,Geographical
24,5.0,13821.0,Maurice Genevoix,5.0,0.9965265989303588,Q22750,Culture.Biography.Biography*,239.0,10419.564519794827,97.0,13.0,185.0,13.789473999999998,14.80127,4.2349854,94994.0,4.9826329946517935,Culture,Biography*
25,6.0,14406.0,Europe centrale,18.0,0.9946250915527344,Q27509,Geography.Regions.Europe.Europe*,88.0,1764.6905464618783,77.0,1.0,193.0,14.736842000000001,20.297659,-6.514302,4795.0,5.967750549316406,Geography,Europe*
26,3.0,15795.0,Collège de France,7.0,0.8706072568893433,Q202660,Geography.Regions.Europe.Western_Europe,135.0,4157.0,134.0,14.0,0.0,11.894737,-5.8739550000000005,10.727414,8741.0,2.61182177066803,Geography,Western_Europe
27,3.0,17156.0,Suédois,18.0,0.9814634323120116,Q9027,Culture.Linguistics,88.0,0.5,77.0,1.0,193.0,11.894737,22.079501999999998,1.2670137,3140.0,2.9443902969360347,Culture,Linguistics
28,21.0,18655.0,Joseph Joffre,6.0,0.9963027834892272,Q207958,Culture.Biography.Biography*,183.0,15792.579138465222,168.0,2.0,0.0,28.947369000000002,10.398792,10.006294,37326.0,20.92235845327377,Culture,Biography*
29,1.0,19119.0,Le Croisic,18.0,1.0000100135803225,Q840597,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,3.0,193.0,10.0,-13.7441845,5.132232,3272.0,1.0000100135803225,Geography,Europe*
30,1.0,19546.0,Vitry-le-François,18.0,0.9994572401046752,Q623374,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,1.0,193.0,10.0,23.27894,4.131824,3189.0,0.9994572401046752,Geography,Western_Europe
31,9.0,20033.0,Patriotisme,1.0,0.33459946513175964,Q6241,Culture.Philosophy_and_religion,0.0,38675.48714017418,94.0,3.0,235.0,17.578947,4.0929656,14.722697,4696.0,3.011395186185837,Culture,Philosophy_and_religion
32,3.0,22550.0,Prix Médicis,12.0,0.4688006341457367,Q58352,History_and_Society.Society,13.0,0.5,95.0,7.0,175.0,11.894737,-8.892649,15.615364000000001,3496.0,1.40640190243721,History_and_Society,Society
33,13.0,23364.0,Maréchal de France,6.0,0.9937201142311096,Q474485,History_and_Society.Military_and_warfare,183.0,1133.634744810012,168.0,2.0,0.0,21.36842,11.113634,-23.188582999999998,50216.0,12.918361485004425,History_and_Society,Military_and_warfare
34,3.0,24581.0,Arc de triomphe,20.0,0.5698626637458801,Q143912,Culture.Visual_arts.Visual_arts*,245.0,5532.0,148.0,8.0,0.0,11.894737,-17.627474,17.599987,3373.0,1.7095879912376404,Culture,Visual_arts*
35,3.0,24630.0,Ganymède (lune),18.0,0.998142421245575,Q3169,STEM.Space,88.0,7.292929292929293,77.0,1.0,193.0,11.894737,-4.1117125,3.9320135,2779.0,2.994427263736725,STEM,Space
36,2.0,26491.0,John Keats,18.0,0.998309314250946,Q82083,Culture.Biography.Biography*,88.0,737.9257038683943,77.0,1.0,193.0,10.947369,-7.702773599999999,-11.743931,5621.0,1.996618628501892,Culture,Biography*
37,4.0,27878.0,Irène Jacob,8.0,0.9985088109970092,Q230659,Culture.Biography.Biography*,47.0,2217.16549107509,42.0,10.0,255.0,12.842105,23.614867999999998,-22.204212,3910.0,3.9940352439880367,Culture,Biography*
38,5.0,29559.0,United States Air Force,13.0,0.9659096002578736,Q11223,History_and_Society.Military_and_warfare,172.0,3226.4214340390363,126.0,3.0,0.0,13.789473999999998,7.5443215,-6.1241093,3938.0,4.829548001289369,History_and_Society,Military_and_warfare
39,5.0,30380.0,Calendrier perpétuel,3.0,0.24509501457214355,Q1383171,Culture.Philosophy_and_religion,49.0,0.0,164.0,12.0,0.0,13.789473999999998,-2.223467,-18.85091,3136.0,1.2254750728607178,Culture,Philosophy_and_religion
40,2.0,30413.0,Prix Femina,12.0,0.7248802781105042,Q18945,History_and_Society.Society,13.0,0.0,95.0,7.0,175.0,10.947369,5.028232,-23.738364999999998,6879.0,1.4497605562210083,History_and_Society,Society
41,18.0,30989.0,Chronologie de la Première Guerre mondiale,6.0,0.8840492963790894,Q74978,History_and_Society.Military_and_warfare,183.0,6327.507591025698,168.0,2.0,0.0,26.105263,13.542203,-2.53733,3502.0,15.912887334823608,History_and_Society,Military_and_warfare
42,1.0,31928.0,Dani (artiste),10.0,0.9960646033287048,Q548211,Culture.Biography.Biography*,233.0,0.0,124.0,0.0,54.0,10.0,23.615425,18.79083,6573.0,0.9960646033287048,Culture,Biography*
43,2.0,32051.0,Bengale,4.0,0.8354935646057129,Q80338,Geography.Regions.Asia.Asia*,0.0,0.0,129.0,11.0,152.0,10.947369,-19.808084,-12.308489999999999,3234.0,1.6709871292114258,Geography,Asia*
44,7.0,32106.0,Stan Lee,13.0,0.992888569831848,Q181900,Culture.Biography.Biography*,172.0,3402.166447697993,126.0,3.0,0.0,15.68421,11.072901,1.6589897,436684.0,6.950219988822936,Culture,Biography*
45,6.0,34389.0,Human Rights Watch,21.0,0.7371681928634644,Q187052,History_and_Society.Business_and_economics,0.0,582.0655523374496,163.0,1.0,60.0,14.736842000000001,-21.435886,-22.58461,3100.0,4.423009157180786,History_and_Society,Business_and_economics
46,1.0,36272.0,État indépendant du Congo,18.0,0.7057950496673584,Q76048,History_and_Society.History,88.0,0.0,77.0,1.0,193.0,10.0,-6.030200499999999,-3.2004411,3355.0,0.7057950496673584,History_and_Society,History
47,3.0,37475.0,Liste des codes pays du CIO,18.0,0.4906942119598389,Q180672,Geography.Geographical,88.0,0.0,77.0,1.0,193.0,11.894737,-12.207341,22.922344,4013.0,1.4720826358795167,Geography,Geographical
48,2.0,39401.0,Province romaine,20.0,0.9099169969558716,Q182547,History_and_Society.History,245.0,697.0000000000001,148.0,8.0,0.0,10.947369,-20.996859,-20.14013,3273.0,1.8198339939117432,History_and_Society,History
49,2.0,41303.0,Fantômas,16.0,0.9496793746948242,Q1162210,Culture.Literature,116.0,0.0,157.0,15.0,0.0,10.947369,-12.207627,-7.4075446,6959.0,1.8993587493896484,Culture,Literature
50,2.0,41304.0,Pierre Brasseur,11.0,0.9991540908813475,Q945890,Culture.Biography.Biography*,74.0,3353.277373289561,134.0,5.0,0.0,10.947369,15.114889999999999,8.271289,3570.0,1.998308181762695,Culture,Biography*
51,3.0,41680.0,Ornella Muti,11.0,0.9992778301239014,Q166562,Culture.Biography.Biography*,74.0,4157.0,134.0,5.0,0.0,11.894737,0.90891343,-5.9197707,5514.0,2.997833490371704,Culture,Biography*
52,3.0,41888.0,"Le Fugitif (série télévisée, 1963)",8.0,0.9669240117073059,Q137034,Culture.Media.Media*,47.0,6735.741178130738,42.0,0.0,255.0,11.894737,23.81191,-12.603305,1970.0,2.9007720351219177,Culture,Media*
53,3.0,42713.0,"Germinal (film, 1993)",8.0,0.9304682612419128,Q1479633,Culture.Media.Media*,47.0,2779.0,42.0,10.0,255.0,11.894737,3.7442138,-15.759386,3989.0,2.7914047837257385,Culture,Media*
54,1.0,42828.0,Deuxième guerre punique,20.0,0.9219318628311156,Q6271,History_and_Society.History,245.0,0.0,148.0,8.0,0.0,10.0,0.10891405,-14.739408,3041.0,0.9219318628311156,History_and_Society,History
55,7.0,42990.0,Montserrat (Antilles),18.0,0.9732507467269896,Q13353,Geography.Geographical,88.0,868.4502901095337,77.0,1.0,193.0,15.68421,13.829799,8.684909,4222.0,6.812755227088927,Geography,Geographical
56,2.0,44028.0,Robert Dalban,16.0,0.9982553720474244,Q722412,Culture.Biography.Biography*,116.0,0.0,157.0,15.0,0.0,10.947369,1.3470377,-8.889625,2739.0,1.9965107440948489,Culture,Biography*
57,2.0,44544.0,Médine,21.0,0.8080772161483765,Q35484,Geography.Regions.Asia.Asia*,0.0,0.0,163.0,1.0,60.0,10.947369,-21.758545,12.599247,3707.0,1.616154432296753,Geography,Asia*
58,1.0,46187.0,"La Ligne rouge (film, 1998)",18.0,0.9879562258720398,Q221491,Culture.Media.Films,88.0,0.0,77.0,1.0,193.0,10.0,6.0978335999999995,-18.563957000000002,4165.0,0.9879562258720398,Culture,Films
59,14.0,46542.0,Columbia Broadcasting System,4.0,0.9994742274284364,Q43380,Culture.Media.Media*,0.0,5042.154777371962,129.0,0.0,152.0,22.315788,17.788137,-23.344692000000002,2996.0,13.99263918399811,Culture,Media*
60,1.0,47656.0,Frédéric III (empereur allemand),6.0,0.9942797422409058,Q58600,Culture.Biography.Biography*,183.0,0.0,168.0,2.0,0.0,10.0,10.404549000000001,-4.4577026,3542.0,0.9942797422409058,Culture,Biography*
61,2.0,47766.0,Alexandre Grothendieck,7.0,0.994455099105835,Q77141,Culture.Biography.Biography*,135.0,4837.0,134.0,14.0,0.0,10.947369,16.937538,-11.927142,9781.0,1.98891019821167,Culture,Biography*
62,2.0,48490.0,Guerre mondiale,13.0,0.20182321965694427,Q103495,History_and_Society.Society,172.0,2034.4987416613806,126.0,3.0,0.0,10.947369,-19.130993,-23.105732,4905.0,0.40364643931388855,History_and_Society,Society
63,43.0,50277.0,Grammy Awards,10.0,0.8933194279670715,Q41254,History_and_Society.Society,233.0,7461.300495105006,124.0,0.0,54.0,49.789474,13.341164000000001,20.947443,8270.0,38.412735402584076,History_and_Society,Society
64,6.0,50333.0,Jack Kirby,13.0,0.99567848443985,Q311607,Culture.Biography.Biography*,172.0,5989.643989386667,126.0,3.0,0.0,14.736842000000001,-17.790004999999994,-12.917139,16414.0,5.9740709066391,Culture,Biography*
65,6.0,52442.0,Marie-Pierre Kœnig,6.0,0.99219411611557,Q433116,Culture.Biography.Biography*,183.0,20.494047619047613,168.0,2.0,0.0,14.736842000000001,-17.568008,-13.076792,8175.0,5.9531646966934195,Culture,Biography*
66,2.0,53250.0,La Bête humaine,5.0,0.9841036200523376,Q942810,Culture.Media.Books,239.0,0.0,97.0,13.0,185.0,10.947369,23.551147,-5.2555260000000015,18770.0,1.9682072401046753,Culture,Books
67,6.0,54846.0,Frédéric Joliot-Curie,11.0,0.9984612464904784,Q150989,Culture.Biography.Biography*,74.0,8426.678702546675,134.0,5.0,0.0,14.736842000000001,21.08791,-16.177965,4282.0,5.99076747894287,Culture,Biography*
68,1.0,56119.0,Académie Goncourt,12.0,0.21124218606948847,Q621737,Geography.Regions.Europe.Europe*,13.0,0.0,95.0,7.0,175.0,10.0,4.7775016,-2.2930298,2831.0,0.21124218606948847,Geography,Europe*
69,5.0,56358.0,Roland Emmerich,13.0,0.9995221495628356,Q60100,Culture.Biography.Biography*,172.0,2782.0,126.0,3.0,0.0,13.789473999999998,14.662838,4.656842,2711.0,4.997610747814178,Culture,Biography*
70,14.0,56900.0,Alphonse Juin,6.0,0.9814634323120116,Q381244,Culture.Biography.Biography*,183.0,12136.34288602252,168.0,2.0,0.0,22.315788,5.4977,22.017232999999997,6860.0,13.740488052368162,Culture,Biography*
71,5.0,57443.0,Paul Reynaud,6.0,0.9963027834892272,Q161076,Culture.Biography.Biography*,183.0,2845.113405525845,168.0,2.0,0.0,13.789473999999998,-17.355057000000002,-10.832028,4333.0,4.981513917446136,Culture,Biography*
72,3.0,57585.0,James Bond 007 contre Dr No,16.0,0.998876452445984,Q102754,Culture.Media.Films,116.0,5527.0,157.0,15.0,0.0,11.894737,-11.6250725,1.8007928,10243.0,2.996629357337952,Culture,Films
73,3.0,58511.0,"La Planète des singes (film, 1968)",13.0,0.997120440006256,Q59534,Culture.Media.Films,172.0,4933.458802308802,126.0,3.0,0.0,11.894737,-17.622805,5.4675155,3775.0,2.991361320018768,Culture,Films
74,2.0,59891.0,Minute de silence,1.0,0.41490885615348816,Q1068056,Culture.Philosophy_and_religion,0.0,0.0,94.0,2.0,235.0,10.947369,24.998579,-14.558031,2492.0,0.8298177123069763,Culture,Philosophy_and_religion
75,8.0,59927.0,Présent,3.0,0.6791887283325195,Q427482,Culture.Linguistics,49.0,0.0,164.0,12.0,0.0,16.631578,1.1833249,-9.010235,1692.0,5.433509826660156,Culture,Linguistics
76,3.0,62241.0,Domitien,20.0,0.991162657737732,Q1423,Culture.Biography.Biography*,245.0,3471.0000000000005,148.0,8.0,0.0,11.894737,16.570868,-17.61436,3572.0,2.9734879732131962,Culture,Biography*
77,6.0,63098.0,Royaume des Deux-Siciles,1.0,0.6442351341247559,Q180393,History_and_Society.History,0.0,2776.0,94.0,3.0,235.0,14.736842000000001,18.365393,0.4254242999999999,2738.0,3.865410804748535,History_and_Society,History
78,1.0,63382.0,Guérande,5.0,0.9991540908813475,Q501971,Geography.Regions.Europe.Western_Europe,239.0,0.0,97.0,13.0,185.0,10.0,-16.315142,13.990032999999999,5172.0,0.9991540908813475,Geography,Western_Europe
79,16.0,65177.0,Accords de Matignon (1988),19.0,0.4973615279197693,Q2822856,Geography.Regions.Europe.Western_Europe,160.0,797.7501753993042,96.0,6.0,153.0,24.210526,-4.685872,22.262332999999998,5630.0,7.957784446716309,Geography,Western_Europe
80,17.0,65212.0,Jean-Marie Tjibaou,19.0,0.9879562258720398,Q2589743,Culture.Biography.Biography*,160.0,700.7189877172636,96.0,6.0,153.0,25.157894,-16.335917000000002,22.0934,13675.0,16.795255839824677,Culture,Biography*
81,3.0,65606.0,Cardinal (religion),18.0,0.9659096002578736,Q45722,Culture.Philosophy_and_religion,88.0,2087.0,77.0,3.0,193.0,11.894737,-20.455404,24.07084,4106.0,2.897728800773621,Culture,Philosophy_and_religion
82,7.0,65874.0,Abbaye,18.0,0.6859594583511353,Q160742,Culture.Philosophy_and_religion,88.0,11841.543854260974,77.0,3.0,193.0,15.68421,-23.156546,3.909851600000001,3279.0,4.801716208457947,Culture,Philosophy_and_religion
83,1.0,66296.0,Roissy-en-France,18.0,1.0000100135803225,Q680463,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,3.0,193.0,10.0,-13.968905,-6.8222947,2999.0,1.0000100135803225,Geography,Western_Europe
84,5.0,66977.0,Hydro-Québec,18.0,0.5234303474426271,Q167840,History_and_Society.Business_and_economics,88.0,70.63642729819203,77.0,1.0,193.0,13.789473999999998,-15.020627,19.67726,4347.0,2.617151737213135,History_and_Society,Business_and_economics
85,5.0,67155.0,Alain Corneau,11.0,0.9987651705741882,Q312280,Culture.Biography.Biography*,74.0,4121.5,134.0,5.0,0.0,13.789473999999998,18.34406,21.169424,4612.0,4.993825852870941,Culture,Biography*
86,3.0,67609.0,Violette Nozière,11.0,0.960371196269989,Q3560451,Culture.Biography.Biography*,74.0,5462.5994269495595,134.0,5.0,0.0,11.894737,18.403776,18.63674,3178.0,2.881113588809967,Culture,Biography*
87,8.0,67756.0,Cuirassé,18.0,0.7931159734725952,Q182531,History_and_Society.Transportation,88.0,4034.205288019351,77.0,1.0,193.0,16.631578,7.0217867,20.374872,4593.0,6.344927787780762,History_and_Society,Transportation
88,3.0,70554.0,Matthias Erzberger,6.0,0.9890230894088744,Q57755,Culture.Biography.Biography*,183.0,784.5701124314282,168.0,2.0,0.0,11.894737,20.898811,-12.429394,4658.0,2.967069268226623,Culture,Biography*
89,1.0,72352.0,Mistinguett,6.0,0.9987651705741882,Q235507,Culture.Biography.Biography*,183.0,0.0,168.0,2.0,0.0,10.0,5.8194017,-6.6843014000000025,3539.0,0.9987651705741882,Culture,Biography*
90,15.0,76003.0,Franc Pacifique,19.0,0.4804634323120117,Q214393,Geography.Geographical,160.0,1647.3341131091352,96.0,6.0,153.0,23.263157,19.151007,-17.811632,5238.0,7.206951484680176,Geography,Geographical
91,6.0,76823.0,La Bête humaine (film),5.0,0.9802908897399902,Q830558,Culture.Media.Films,239.0,1439.8333333333335,97.0,13.0,185.0,14.736842000000001,2.0514881999999997,-9.022528999999999,22003.0,5.881745338439941,Culture,Films
92,5.0,77027.0,Vladivostok,13.0,0.8840492963790894,Q959,Geography.Geographical,172.0,43728.734943382566,126.0,1.0,0.0,13.789473999999998,13.873098,14.924795999999999,3408.0,4.420246481895447,Geography,Geographical
93,7.0,77710.0,Michel Joseph Maunoury,6.0,0.9697954058647156,Q81042,Culture.Biography.Biography*,183.0,66.27781387853803,168.0,2.0,0.0,15.68421,-23.326807000000002,22.939808,4459.0,6.788567841053009,Culture,Biography*
94,21.0,78009.0,Recording Industry Association of America,10.0,0.5775054097175598,Q200863,History_and_Society.Education,233.0,124.64321603110734,124.0,0.0,54.0,28.947369000000002,2.1295545,10.748638,4883.0,12.127613604068756,History_and_Society,Education
95,1.0,78123.0,Last Action Hero,13.0,0.9973783493041992,Q858840,Culture.Media.Films,172.0,0.0,126.0,1.0,0.0,10.0,17.306911,24.747087,2125.0,0.9973783493041992,Culture,Films
96,1.0,78738.0,Zacarias Moussaoui,21.0,0.9871888160705566,Q139204,Culture.Biography.Biography*,0.0,0.0,163.0,0.0,60.0,10.0,-15.553182999999999,-15.151432000000002,2324.0,0.9871888160705566,Culture,Biography*
97,4.0,79233.0,Irkoutsk,13.0,0.9344051480293274,Q6576,Geography.Geographical,172.0,207.6648980455029,126.0,1.0,0.0,12.842105,20.343771,-13.079165,4222.0,3.7376205921173096,Geography,Geographical
98,10.0,79746.0,Direction de la Surveillance du territoire,21.0,0.9344051480293274,Q335787,Geography.Regions.Europe.Western_Europe,0.0,3509.9504583325593,163.0,1.0,60.0,18.526316,-23.58135,-3.074576,2845.0,9.344051480293274,Geography,Western_Europe
99,2.0,80630.0,Romulus Augustule,20.0,0.9433575868606568,Q130601,Culture.Biography.Biography*,245.0,1392.0000000000002,148.0,8.0,0.0,10.947369,-5.8230889999999995,-6.9659895999999994,5711.0,1.8867151737213137,Culture,Biography*
100,6.0,82149.0,Saguenay (ville),18.0,0.9867871999740601,Q139229,Geography.Regions.Americas.North_America,88.0,693.1412839121664,77.0,1.0,193.0,14.736842000000001,21.931553,-14.206268,3907.0,5.92072319984436,Geography,North_America
101,10.0,84325.0,Bataille de Tannenberg (1914),6.0,0.9796776771545408,Q153858,History_and_Society.Military_and_warfare,183.0,542.7070763784651,168.0,2.0,0.0,18.526316,15.540589,-23.835922,3887.0,9.796776771545408,History_and_Society,Military_and_warfare
102,3.0,84701.0,Algériens de Nouvelle-Calédonie,19.0,0.1097157895565033,Q2836039,STEM.Computing,160.0,0.0,96.0,6.0,153.0,11.894737,5.8697815,23.595581,3488.0,0.3291473686695099,STEM,Computing
103,8.0,85377.0,John Pershing,6.0,0.9992059469223022,Q272383,Culture.Biography.Biography*,183.0,7755.846423700381,168.0,2.0,0.0,16.631578,-1.6393630000000001,10.505509,3390.0,7.993647575378418,Culture,Biography*
104,2.0,87550.0,Edgard Pisani,1.0,0.997758150100708,Q1284283,Culture.Biography.Biography*,0.0,697.0,94.0,2.0,235.0,10.947369,7.0867366999999994,-12.953132,2925.0,1.995516300201416,Culture,Biography*
105,1.0,88904.0,Impeachment,14.0,0.7490972280502319,Q480498,History_and_Society.Politics_and_government,170.0,0.0,44.0,4.0,235.0,10.0,21.978092,-2.3527869999999997,3627.0,0.7490972280502319,History_and_Society,Politics_and_government
106,3.0,91296.0,Lucien Bouchard,18.0,0.9991540908813475,Q1873388,Culture.Biography.Biography*,88.0,2.0,77.0,1.0,193.0,11.894737,-1.5524645000000001,-12.031298,6213.0,2.9974622726440425,Culture,Biography*
107,1.0,91867.0,Coupe Stanley,18.0,0.6150978803634644,Q211872,Culture.Sports,88.0,0.0,77.0,1.0,193.0,10.0,20.518368,-17.69894,4240.0,0.6150978803634644,Culture,Sports
108,2.0,93840.0,Monica Seles,2.0,0.9993221759796144,Q173633,Culture.Biography.Biography*,10.0,697.0000000000001,121.0,9.0,114.0,10.947369,-16.033484,4.243322,2814.0,1.9986443519592287,Culture,Biography*
109,3.0,96423.0,Lynx boréal,18.0,0.998803436756134,Q43375,STEM.Biology,88.0,49.44102332453824,77.0,1.0,193.0,11.894737,2.7299900000000004,8.143799000000001,3317.0,2.996410310268402,STEM,Biology
110,1.0,96864.0,Louis Vierne,1.0,0.9961855411529541,Q299669,Culture.Biography.Biography*,0.0,0.0,94.0,2.0,235.0,10.0,20.866606,11.046729,1736.0,0.9961855411529541,Culture,Biography*
111,5.0,97037.0,Spahis,6.0,0.9362950325012208,Q2996618,History_and_Society.Military_and_warfare,183.0,700.4558982683986,168.0,2.0,0.0,13.789473999999998,12.317648,-20.595482,5710.0,4.681475162506104,History_and_Society,Military_and_warfare
112,2.0,99445.0,Odoacre,20.0,0.9770326614379884,Q103333,Culture.Biography.Biography*,245.0,697.0000000000001,148.0,8.0,0.0,10.947369,9.771041,-2.3040314,2691.0,1.9540653228759768,Culture,Biography*
113,14.0,100408.0,Calendrier luni-solaire,3.0,0.21124218606948847,Q194235,Geography.Regions.Asia.Asia*,49.0,574.9377424639529,164.0,12.0,0.0,22.315788,-3.6160512000000002,-13.574416000000001,2228.0,2.9573906049728387,Geography,Asia*
114,2.0,100573.0,Tourbière,18.0,0.5621865391731262,Q1681353,STEM.Biology,88.0,0.0,77.0,1.0,193.0,10.947369,1.5240855,5.098761,3762.0,1.1243730783462524,STEM,Biology
115,1.0,102781.0,Innsbruck,11.0,0.9893575310707092,Q1735,Geography.Regions.Europe.Western_Europe,74.0,0.0,134.0,5.0,0.0,10.0,20.862423,1.1480776000000001,3214.0,0.9893575310707092,Geography,Western_Europe
116,2.0,103533.0,Chambre basse,14.0,0.7490972280502319,Q375928,History_and_Society.Politics_and_government,170.0,0.0,44.0,4.0,235.0,10.947369,8.861618,-9.721793,3805.0,1.4981944561004639,History_and_Society,Politics_and_government
117,4.0,103536.0,Chambre haute,14.0,0.839743971824646,Q637846,History_and_Society.Politics_and_government,170.0,372.17307342488226,44.0,4.0,235.0,12.842105,14.639185000000001,23.496445,3356.0,3.358975887298584,History_and_Society,Politics_and_government
118,3.0,104218.0,Famille Debré,11.0,0.6297846436500549,Q639513,Culture.Biography.Biography*,74.0,0.0,134.0,5.0,0.0,11.894737,-16.386870000000002,-5.5785446,3192.0,1.8893539309501648,Culture,Biography*
119,4.0,104220.0,Robert Debré,11.0,0.9916942119598388,Q743684,Culture.Biography.Biography*,74.0,3465.0,134.0,5.0,0.0,12.842105,-24.084291,9.248161999999999,1819.0,3.966776847839355,Culture,Biography*
