,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
26,1.0,16709.0,Berthe Morisot,0.8354935646057129,Q105320,Culture.Visual_arts.Visual_arts*,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451,2947.0,0.8354935646057129,Culture,Visual_arts*
27,1.0,17278.0,Liste des chefs du gouvernement allemand,0.546748161315918,Q980706,History_and_Society.Politics_and_government,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951,2313.0,0.546748161315918,History_and_Society,Politics_and_government
28,1.0,17419.0,Barneville-Carteret,1.0000100135803225,Q462526,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,2.0,192.0,10.0,24.688812,-9.644669,1447.0,0.0,Geography,Western_Europe
29,8.0,18989.0,Génération écologie,0.9046605229377748,Q1153753,History_and_Society.Politics_and_government,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141,2157.0,7.237284183502198,History_and_Society,Politics_and_government
30,3.0,23771.0,Grec moderne,0.8872146010398865,Q36510,Culture.Linguistics,192.0,5569.0,192.0,24.0,192.0,15.806451999999998,-13.421902,-2.6769130000000003,3124.0,2.6616438031196594,Culture,Linguistics
31,5.0,23856.0,Nicolas Gogol,0.6584275364875793,Q43718,History_and_Society.Society,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999,2549.0,3.2921376824378967,History_and_Society,Society
32,2.0,24447.0,Passage du calendrier julien au calendrier grégorien,0.9046605229377748,Q18350297,STEM.STEM*,192.0,1117.0,192.0,24.0,192.0,12.903226,-5.2175093,19.687763,3264.0,0.0,STEM,STEM*
33,5.0,26626.0,Manitoba,0.9219318628311156,Q1948,Geography.Regions.Americas.North_America,0.0,4209.466666666665,163.0,4.0,60.0,21.612904,-15.635323000000001,19.03575,4177.0,0.0,Geography,North_America
34,2.0,27147.0,Conan le Barbare,0.9783946871757508,Q189169,Culture.Literature,192.0,0.0,192.0,25.0,192.0,12.903226,21.69448,-20.281044,2622.0,1.9567893743515017,Culture,Literature
35,1.0,28114.0,Péplum,0.9659096002578736,Q1433443,Culture.Media.Media*,10.0,0.0,121.0,1.0,114.0,10.0,-19.713634,-12.426521000000001,2246.0,0.9659096002578736,Culture,Media*
36,3.0,30522.0,Michel Auclair,0.10088862478733064,Q566803,Culture.Media.Media*,183.0,4955.353362899227,168.0,21.0,0.0,15.806451999999998,-9.913043,-21.082810000000002,3192.0,0.30266587436199194,Culture,Media*
37,2.0,30541.0,Daniel Ceccaldi,0.9994397163391112,Q663802,Culture.Biography.Biography*,135.0,0.0,134.0,12.0,0.0,12.903226,13.721901,12.340254,3153.0,0.0,Culture,Biography*
38,6.0,32505.0,Îles Kouriles,0.8267217874526978,Q80389,History_and_Society.Society,0.0,14551.897615548694,163.0,2.0,60.0,24.516129,-6.6859910000000005,-16.17093,5353.0,4.9603307247161865,History_and_Society,Society
39,3.0,33318.0,Philippe Geluck,0.8267217874526978,Q2264505,Culture.Literature,170.0,244.37155534864613,44.0,20.0,235.0,15.806451999999998,-9.01828,0.84320027,2051.0,2.4801653623580933,Culture,Literature
40,4.0,33533.0,Connectique,0.8267217874526978,Q2119531,STEM.Technology,0.0,7120.2690476190455,163.0,4.0,60.0,18.709677,-6.008647,5.7128963,3363.0,3.306887149810791,STEM,Technology
41,6.0,33922.0,Îles Britanniques,0.9954004287719728,Q38272,Geography.Regions.Europe.Europe*,192.0,29180.05909047076,192.0,2.0,192.0,24.516129,7.8903284,-0.48079777,4137.0,0.0,Geography,Europe*
42,2.0,36624.0,Remiremont,1.0000100135803225,Q504853,Geography.Regions.Europe.Western_Europe,183.0,1117.0,168.0,5.0,0.0,12.903226,-21.913044,-9.844333,2052.0,0.0,Geography,Western_Europe
43,3.0,36759.0,Comité international olympique,0.3923468291759491,Q40970,Culture.Sports,192.0,25304.646591520526,192.0,24.0,192.0,15.806451999999998,-21.574642,-8.290814,2467.0,1.1770404875278473,Culture,Sports
44,1.0,36785.0,"Société des auteurs, compositeurs et éditeurs de musique",0.6584275364875793,Q1806936,History_and_Society.Business_and_economics,239.0,0.0,97.0,10.0,185.0,10.0,6.6102543,-19.461895000000002,2683.0,0.6584275364875793,History_and_Society,Business_and_economics
45,2.0,37436.0,Louis Riel,0.16027602553367615,Q313691,History_and_Society.Military_and_warfare,0.0,0.0,163.0,4.0,60.0,12.903226,-11.260264,2.6818686,5916.0,0.3205520510673523,History_and_Society,Military_and_warfare
46,2.0,40349.0,Nubie,0.7773098945617676,Q135028,History_and_Society.History,74.0,1117.0,134.0,19.0,0.0,12.903226,9.294329,7.592494500000001,2865.0,1.5546197891235352,History_and_Society,History
47,2.0,40405.0,Dahut,0.8774868249893188,Q3012000,Culture.Literature,192.0,1117.0,192.0,4.0,192.0,12.903226,18.803831,-9.873467,1698.0,1.7549736499786377,Culture,Literature
48,6.0,40690.0,Canne de combat,0.9715740084648132,Q857999,Culture.Sports,47.0,5574.0,42.0,1.0,255.0,24.516129,2.4613419999999997,-24.652025,9193.0,5.829444050788879,Culture,Sports
49,5.0,41455.0,Michel Bouquet,0.9996530413627625,Q981315,Culture.Biography.Biography*,183.0,52301.235712886446,168.0,5.0,0.0,21.612904,20.874405,-9.383642,2803.0,0.0,Culture,Biography*
50,1.0,41470.0,William McKinley,0.8031837940216064,Q35041,History_and_Society.Politics_and_government,0.0,0.0,129.0,6.0,152.0,10.0,-20.773692999999998,11.5095415,2536.0,0.8031837940216064,History_and_Society,Politics_and_government
51,1.0,42173.0,Mercenaire,0.33459946513175964,Q178197,History_and_Society.Military_and_warfare,239.0,0.0,97.0,10.0,185.0,10.0,2.2886585999999998,-6.9848723,3070.0,0.33459946513175964,History_and_Society,Military_and_warfare
52,6.0,43686.0,Jean-Laurent Cochet,0.9961855411529541,Q999960,Culture.Biography.Biography*,135.0,34766.48441110614,134.0,12.0,0.0,24.516129,-22.453154,-14.837715,1296.0,0.0,Culture,Biography*
53,2.0,43897.0,Danièle Delorme,0.4455395638942719,Q290517,History_and_Society.History,47.0,3345.0,42.0,1.0,255.0,12.903226,23.241107999999997,9.584347,2893.0,0.8910791277885438,History_and_Society,History
54,3.0,44281.0,Jean-Claude Dauphin,0.9972090721130372,Q1684746,Culture.Biography.Biography*,47.0,7041.978856829215,42.0,1.0,255.0,15.806451999999998,-1.135401,8.194606,1707.0,0.0,Culture,Biography*
55,3.0,44400.0,Plan de partage de la Palestine,0.7490972280502319,Q846795,History_and_Society.Politics_and_government,0.0,371.66666666667686,129.0,6.0,152.0,15.806451999999998,22.686031,-4.7321334,2489.0,2.247291684150696,History_and_Society,Politics_and_government
56,9.0,44786.0,Henri Verneuil,0.9994029402732848,Q55394,Culture.Biography.Biography*,135.0,25081.19441485664,134.0,12.0,0.0,33.225807,-13.365666000000001,12.650627,3256.0,0.0,Culture,Biography*
57,3.0,45991.0,V1 (missile),0.9984612464904784,Q153348,History_and_Society.Military_and_warfare,192.0,11104.0,192.0,18.0,192.0,15.806451999999998,-19.673626000000002,18.80643,2819.0,2.995383739471435,History_and_Society,Military_and_warfare
58,1.0,46450.0,Bulle Ogier,0.9993221759796144,Q204336,Culture.Biography.Biography*,239.0,0.0,97.0,10.0,185.0,10.0,-5.7567,-13.846913,3024.0,0.0,Culture,Biography*
59,3.0,46546.0,Anna Karina,0.13297423720359802,Q232113,Culture.Media.Media*,183.0,18765.16188317536,168.0,21.0,0.0,15.806451999999998,-23.363346,-22.564373,3299.0,0.39892271161079407,Culture,Media*
60,18.0,46793.0,Jacques Massu,0.7186043858528137,Q693529,History_and_Society.Military_and_warfare,172.0,2187.3600087436803,126.0,11.0,0.0,59.35484,-13.613653,-9.450327,8084.0,12.934878945350647,History_and_Society,Military_and_warfare
61,1.0,46924.0,Canne (marche),0.1778208613395691,Q1494444,STEM.Medicine_&_Health,47.0,0.0,42.0,1.0,255.0,10.0,-8.347146,-21.306625,964.0,0.1778208613395691,STEM,Medicine_&_Health
62,3.0,47132.0,Revenu de base,0.9566442370414734,Q678522,History_and_Society.Society,0.0,10936.855258848891,163.0,4.0,60.0,15.806451999999998,-21.589354,-14.799675,2556.0,2.86993271112442,History_and_Society,Society
63,1.0,48775.0,Frédéric II (roi de Prusse),0.320831298828125,Q33550,History_and_Society.History,47.0,0.0,42.0,1.0,255.0,10.0,15.144384,0.28657183,7071.0,0.320831298828125,History_and_Society,History
64,4.0,48987.0,Gouvernement Guy Mollet,0.3415925204753876,Q2272861,History_and_Society.Politics_and_government,172.0,1619.2080744610828,126.0,11.0,0.0,18.709677,-3.413846,5.384443,1926.0,1.3663700819015503,History_and_Society,Politics_and_government
65,6.0,49598.0,Anglo-Saxons,0.538993239402771,Q32768,History_and_Society.Society,192.0,4442.066449646845,192.0,2.0,192.0,24.516129,6.0614930000000005,-6.8942637000000015,3416.0,3.233959436416626,History_and_Society,Society
66,3.0,50058.0,Jacques François,0.998142421245575,Q162701,Culture.Biography.Biography*,135.0,1598.7460331465493,134.0,12.0,0.0,15.806451999999998,-9.2184105,10.985422999999999,2587.0,0.0,Culture,Biography*
67,7.0,50349.0,Minoru Yamasaki,0.7981967926025391,Q347215,Culture.Visual_arts.Architecture,160.0,0.0,96.0,16.0,153.0,27.419353000000005,-15.216021,6.418845,1648.0,5.587377548217773,Culture,Architecture
68,4.0,50436.0,Gouvernement Lionel Jospin,0.4225146472454071,Q179300,History_and_Society.Politics_and_government,88.0,2649.9938683435585,77.0,9.0,193.0,18.709677,22.667536,-20.01717,2293.0,1.6900585889816284,History_and_Society,Politics_and_government
69,5.0,53249.0,"Délivrance (film, 1972)",0.9966334104537964,Q814778,Culture.Media.Films,107.0,2233.0,0.0,22.0,253.0,21.612904,-9.005027,-13.850086,18805.0,4.983167052268982,Culture,Films
70,2.0,53688.0,Iqaluit,0.9724247455596924,Q2030,Geography.Regions.Americas.North_America,0.0,0.0,163.0,4.0,60.0,12.903226,-16.878376,-12.759383,1881.0,0.0,Geography,North_America
71,9.0,54436.0,Jacques Becker,0.9984121918678284,Q55381,Culture.Biography.Biography*,47.0,27054.840756643487,42.0,1.0,255.0,33.225807,-17.144238,-0.6934256999999999,2318.0,0.0,Culture,Biography*
72,3.0,54917.0,Christophe Miossec,0.275139719247818,Q718501,Culture.Media.Music,239.0,23382.6209118352,97.0,10.0,185.0,15.806451999999998,-1.3634473,6.791917999999999,3328.0,0.825419157743454,Culture,Music
73,3.0,55062.0,Aum Shinrikyō,0.9324633479118348,Q217408,Culture.Philosophy_and_religion,0.0,558.0,129.0,6.0,152.0,15.806451999999998,19.438967,-7.651961,3169.0,2.7973900437355046,Culture,Philosophy_and_religion
74,2.0,55083.0,Shōkō Asahara,0.348655104637146,Q311669,History_and_Society.Politics_and_government,0.0,0.0,129.0,6.0,152.0,12.903226,-2.6902133999999998,-24.62324,2008.0,0.697310209274292,History_and_Society,Politics_and_government
75,4.0,55295.0,Gaston Defferre,0.33459946513175964,Q608815,History_and_Society.Politics_and_government,172.0,8881.824999999999,126.0,11.0,0.0,18.709677,-19.888647,0.9491396999999999,2867.0,1.3383978605270386,History_and_Society,Politics_and_government
76,3.0,56991.0,Kathryn Bigelow,0.1520422399044037,Q34816,Culture.Media.Media*,0.0,1117.0,163.0,13.0,60.0,15.806451999999998,-14.417218,-11.91543,3467.0,0.45612671971321106,Culture,Media*
77,10.0,58247.0,John Huston,0.19194278120994568,Q51575,Culture.Media.Media*,10.0,73200.19258548581,121.0,1.0,114.0,36.129032,16.966454000000002,-14.018479999999998,3176.0,1.9194278120994568,Culture,Media*
78,2.0,58647.0,Petite ou moyenne entreprise,0.5621865391731262,Q622439,History_and_Society.Business_and_economics,74.0,1117.0,134.0,19.0,0.0,12.903226,-22.056202,0.89410406,1856.0,1.1243730783462524,History_and_Society,Business_and_economics
79,4.0,59133.0,Jean-Pierre Sueur,0.1520422399044037,Q3169778,History_and_Society.Politics_and_government,88.0,5116.924026673441,77.0,9.0,193.0,18.709677,-23.302101,-24.70851,3119.0,0.6081689596176147,History_and_Society,Politics_and_government
80,10.0,59967.0,Jean-Paul Rappeneau,0.9937201142311096,Q709973,Culture.Biography.Biography*,183.0,8233.36732446652,168.0,5.0,0.0,36.129032,-4.2980339999999995,20.360464,2776.0,0.0,Culture,Biography*
81,20.0,60949.0,Comédie,0.3775506913661957,Q40831,Culture.Media.Media*,183.0,86996.16296343357,168.0,5.0,0.0,65.16129000000001,17.796295,0.77768433,4704.0,7.551013827323914,Culture,Media*
82,4.0,61454.0,René Clément,0.10375863313674928,Q313190,Culture.Performing_arts,183.0,3413.748048914953,168.0,21.0,0.0,18.709677,23.87099,-20.679636,3956.0,0.4150345325469971,Culture,Performing_arts
83,16.0,61671.0,Philippe de Broca,0.1259327530860901,Q365141,Culture.Media.Media*,183.0,146009.81345813887,168.0,5.0,0.0,53.548386,-11.273417,13.972151,3882.0,2.0149240493774414,Culture,Media*
84,1.0,62549.0,Oliver Kahn,0.9919480085372924,Q131261,Culture.Sports,0.0,0.0,94.0,3.0,235.0,10.0,-21.970806,-8.535638,2482.0,0.9919480085372924,Culture,Sports
85,2.0,64006.0,Maria Casarès,0.41490885615348816,Q270834,History_and_Society.History,183.0,5.0,168.0,5.0,0.0,12.903226,4.2590213,3.0203304,2966.0,0.8298177123069763,History_and_Society,History
86,6.0,64517.0,Jean-François Lamour,0.9344051480293274,Q956428,Culture.Sports,88.0,669.3873232338798,77.0,9.0,193.0,24.516129,-1.2757915000000002,-10.050666,1049.0,5.606430888175964,Culture,Sports
87,1.0,65974.0,Jacques Doriot,0.6859594583511353,Q724729,History_and_Society.Military_and_warfare,88.0,0.0,77.0,9.0,193.0,10.0,6.2891865,12.715534,11988.0,0.6859594583511353,History_and_Society,Military_and_warfare
88,2.0,65979.0,Marcel Déat,0.3415925204753876,Q686084,History_and_Society.Politics_and_government,88.0,1117.0,77.0,9.0,193.0,12.903226,-19.30815,17.408520000000006,2745.0,0.6831850409507751,History_and_Society,Politics_and_government
89,3.0,66424.0,Michael Ballack,0.9951046109199524,Q11948,Culture.Sports,0.0,5.450229367109162,94.0,3.0,235.0,15.806451999999998,18.49442,-5.4140725,2466.0,2.985313832759857,Culture,Sports
90,5.0,66429.0,Dimítrios Vikélas,0.2069040536880493,Q297024,History_and_Society.History,192.0,35910.103503700215,192.0,24.0,192.0,21.612904,-23.035889,5.441433,2742.0,1.0345202684402464,History_and_Society,History
91,5.0,68056.0,Dornier Do 335,0.9981998205184937,Q167286,STEM.Engineering,192.0,0.25,192.0,18.0,192.0,21.612904,10.794914,9.136954,1585.0,4.990999102592468,STEM,Engineering
92,2.0,68322.0,John Cassavetes,0.14415885508060455,Q51488,Culture.Media.Media*,13.0,7441.102499615202,95.0,22.0,175.0,12.903226,19.489357000000002,-11.445506,4825.0,0.2883177101612091,Culture,Media*
93,2.0,69095.0,Libération de la France,0.2568419873714447,Q697829,History_and_Society.Military_and_warfare,172.0,1117.0,126.0,11.0,0.0,12.903226,4.752804,21.083174,10987.0,0.5136839747428894,History_and_Society,Military_and_warfare
94,1.0,69236.0,Uranus (film),0.9688661694526672,Q374235,Culture.Media.Media*,135.0,0.0,134.0,0.0,0.0,10.0,20.58736,14.401301,2462.0,0.9688661694526672,Culture,Media*
95,4.0,71072.0,Othello ou le Maure de Venise,0.99567848443985,Q26833,Culture.Performing_arts,10.0,39443.04781417994,121.0,1.0,114.0,18.709677,-10.211994,1.2257186000000002,2790.0,3.9827139377594,Culture,Performing_arts
96,6.0,71208.0,WTA Tour,0.839743971824646,Q948442,Culture.Sports,49.0,1027.466903490364,164.0,14.0,0.0,24.516129,-11.910882,-8.010067999999999,2161.0,5.038463830947876,Culture,Sports
97,1.0,71363.0,Jean-Marie Cavada,0.8267217874526978,Q167019,History_and_Society.Politics_and_government,74.0,0.0,134.0,9.0,0.0,10.0,-3.2122773999999996,11.516287,2846.0,0.8267217874526978,History_and_Society,Politics_and_government
98,5.0,71743.0,Grégoire Ier,0.9926641583442688,Q42827,Culture.Philosophy_and_religion,192.0,1117.3333333333335,192.0,2.0,192.0,21.612904,-6.930947,15.920743,3295.0,4.963320791721344,Culture,Philosophy_and_religion
99,15.0,71833.0,Raï,0.6513648629188538,Q839029,Culture.Media.Media*,116.0,6449.342919330466,157.0,21.0,0.0,50.64516,-6.9460516000000005,-19.822834,3426.0,9.770472943782806,Culture,Media*
100,5.0,72202.0,Claude Zidi,1.0000100135803225,Q471010,Culture.Biography.Biography*,183.0,563.3674905160173,168.0,5.0,0.0,21.612904,12.263712,4.7172065000000005,2986.0,0.0,Culture,Biography*
101,2.0,72352.0,Mistinguett,0.5078218579292297,Q235507,Culture.Performing_arts,74.0,6672.0,134.0,19.0,0.0,12.903226,13.861447,8.008085000000001,3683.0,1.0156437158584595,Culture,Performing_arts
102,6.0,73584.0,John Boorman,0.3073680400848389,Q55277,Culture.Media.Media*,107.0,14924.003757178283,0.0,22.0,253.0,24.516129,-3.7795434,0.035912837999999996,2234.0,1.8442082405090336,Culture,Media*
103,4.0,74034.0,Jean Todt,0.7826725244522095,Q171998,Culture.Sports,192.0,549.7,192.0,17.0,192.0,18.709677,19.938932,19.756447,3901.0,3.130690097808838,Culture,Sports
104,3.0,74045.0,Jean Alesi,0.9935217499732972,Q172777,Culture.Sports,192.0,2.033333333333333,192.0,17.0,192.0,15.806451999999998,-15.55246,-12.114438,3266.0,2.980565249919892,Culture,Sports
105,1.0,75213.0,Électre,0.9263137578964232,Q131651,Culture.Literature,183.0,0.0,168.0,5.0,0.0,10.0,-19.98701,0.5220872999999999,2273.0,0.9263137578964232,Culture,Literature
106,2.0,75318.0,Que la fête commence...,0.9241518378257751,Q1405315,Culture.Media.Media*,74.0,1117.0,134.0,19.0,0.0,12.903226,21.200552,-18.201714000000006,124.0,1.8483036756515503,Culture,Media*
107,3.0,76456.0,Fayence,1.0000100135803225,Q687823,Geography.Regions.Europe.Western_Europe,172.0,3345.0,126.0,11.0,0.0,15.806451999999998,-16.895636,1.1596872,1911.0,0.0,Geography,Western_Europe
108,3.0,77009.0,Philippe Labro,0.3276783227920532,Q787176,Culture.Media.Media*,183.0,5631.903968253972,168.0,5.0,0.0,15.806451999999998,-2.5360708,-21.636015,3090.0,0.9830349683761597,Culture,Media*
109,6.0,77303.0,Pittsburgh,0.9688661694526672,Q1342,Geography.Geographical,239.0,55005.331755235566,97.0,10.0,185.0,24.516129,24.269304,9.564445,3493.0,0.0,Geography,Geographical
110,2.0,77378.0,Stephen Frears,0.15611489117145538,Q55258,Culture.Media.Media*,0.0,2232.0,129.0,6.0,152.0,12.903226,14.916720000000002,-11.39456,3069.0,0.31222978234291077,Culture,Media*
111,2.0,77384.0,La Main au collet,0.9969346523284912,Q331017,Culture.Media.Films,47.0,1117.0,42.0,1.0,255.0,12.903226,-13.121673999999999,-3.8324952000000003,2059.0,1.9938693046569824,Culture,Films
112,4.0,77529.0,Humphrey Bogart,0.9981998205184937,Q16390,Culture.Biography.Biography*,10.0,4459.0,121.0,1.0,114.0,18.709677,-22.598677,23.818360000000002,23352.0,0.0,Culture,Biography*
113,3.0,78123.0,Last Action Hero,0.9973783493041992,Q858840,Culture.Media.Films,239.0,2233.0,97.0,10.0,185.0,15.806451999999998,-15.143204999999998,-9.588753,4969.0,2.9921350479125977,Culture,Films
114,13.0,78738.0,Zacarias Moussaoui,0.5698626637458801,Q139204,History_and_Society.Politics_and_government,160.0,385.0111793412335,96.0,16.0,153.0,44.838707,18.550135,4.6434489999999995,2743.0,7.408214628696442,History_and_Society,Politics_and_government
115,2.0,79120.0,"La Reine Margot (film, 1994)",0.960371196269989,Q508766,Culture.Media.Films,170.0,1117.0,44.0,5.0,235.0,12.903226,-12.682099000000001,-12.377493,4250.0,1.920742392539978,Culture,Films
116,11.0,79507.0,Martina Navrátilová,0.8558611869812012,Q54545,Culture.Sports,49.0,6125.380205711274,164.0,14.0,0.0,39.032257,-24.406525,6.724456,3444.0,9.414473056793213,Culture,Sports
117,1.0,80519.0,Capital (émission de télévision),0.9919480085372924,Q2421691,Culture.Media.Television,0.0,0.0,163.0,2.0,60.0,10.0,1.7568873,-16.880487,3115.0,0.9919480085372924,Culture,Television
118,3.0,80537.0,Donald Duck,0.9579222798347472,Q6550,Culture.Literature,192.0,1117.0,192.0,24.0,192.0,15.806451999999998,-3.3534370000000004,5.6276264000000005,2631.0,2.8737668395042415,Culture,Literature
119,2.0,80554.0,Liste de chiens de fiction,1.0000100135803225,Q3247912,STEM.Biology,192.0,3345.0,192.0,12.0,192.0,12.903226,21.048313,-13.092187,2059.0,2.000020027160645,STEM,Biology
120,9.0,80781.0,Kim Clijsters,0.99219411611557,Q11685,Culture.Sports,49.0,635.6249785699765,164.0,14.0,0.0,33.225807,-0.13691522,1.9190748,2257.0,8.929747045040129,Culture,Sports
121,1.0,80957.0,Marnes-la-Coquette,1.0000100135803225,Q636993,Geography.Regions.Europe.Western_Europe,74.0,0.0,134.0,19.0,0.0,10.0,-7.745589,-3.7473379999999996,1940.0,0.0,Geography,Western_Europe
122,1.0,81131.0,Jean-Claude Carrière,0.9993638396263124,Q551429,Culture.Biography.Biography*,170.0,0.0,44.0,20.0,235.0,10.0,-2.2161057,17.471334,2591.0,0.0,Culture,Biography*
123,1.0,81295.0,Alain Richard (homme politique),0.9984612464904784,Q930418,Culture.Biography.Biography*,88.0,0.0,77.0,9.0,193.0,10.0,24.500692,19.263376,1229.0,0.0,Culture,Biography*
124,4.0,81529.0,Parti populaire européen,0.8311530351638794,Q208242,History_and_Society.Politics_and_government,74.0,44831.14929725246,134.0,9.0,0.0,18.709677,22.357326999999998,5.4877152,2830.0,3.3246121406555176,History_and_Society,Politics_and_government
