Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
3518,2.0,10879454.0,Coupe de France de football 2017-2018,8.0,0.9579222798347472,Q30306812,Culture.Sports,0.0,781.0,163.0,0.0,60.0,11.836735,-8.378038,-17.093395,6.0,461.0,0.013015184381778741,Sports,Culture,11.495067358016966,3153.900178357959,0.0036447150220213177
2300,3.0,3319401.0,Causeur,8.0,0.2942249774932861,Q2943153,Culture.Media.Television,0.0,111879.3945569402,163.0,0.0,60.0,13.673470000000002,8.505136,23.666712,13.0,461.0,0.028199566160520606,Television,Culture,11.474774122238156,3153.900178357959,0.0036382806916268233
2704,1.0,4825521.0,Willy Rovelli,14.0,0.2509227991104126,Q3569176,Culture.Media.Media*,172.0,0.0,126.0,0.0,0.0,10.0,-24.866674,-5.480564599999999,45.0,461.0,0.09761388286334056,Media*,Culture,11.291525959968567,3153.900178357959,0.003580178611057807
670,2.0,183442.0,Burt Lancaster,8.0,0.11280541121959685,Q160528,Culture.Media.Media*,0.0,1341.460420393559,163.0,0.0,60.0,11.836735,10.178321,-1.0759729999999998,45.0,461.0,0.09761388286334056,Media*,Culture,10.152487009763716,3153.900178357959,0.0032190261059719047
1768,3.0,1151886.0,Lova Moor,15.0,0.33459946513175964,Q3264095,Culture.Media.Music,0.0,900.2266101287712,129.0,0.0,152.0,13.673470000000002,-13.503697,-6.975581,10.0,461.0,0.021691973969631236,Music,Culture,10.03798395395279,3153.900178357959,0.003182720880905923
2295,3.0,3319401.0,Causeur,8.0,0.8267217874526978,Q2943153,Culture.Media.Entertainment,0.0,111879.3945569402,163.0,0.0,60.0,13.673470000000002,8.505136,23.666712,4.0,461.0,0.008676789587852495,Entertainment,Culture,9.920661449432373,3153.900178357959,0.00314552169961113
468,2.0,99692.0,Marianne Denicourt,8.0,0.1067005917429924,Q273342,Culture.Media.Media*,0.0,5486.15266874202,163.0,0.0,60.0,11.836735,5.295841,21.414738,45.0,461.0,0.09761388286334056,Media*,Culture,9.603053256869316,3153.900178357959,0.0030448183879646542
2942,2.0,6114062.0,Max Simeoni,15.0,0.9553291201591492,Q385264,History_and_Society.Politics_and_government,0.0,0.0,129.0,0.0,152.0,11.836735,-2.0395157,22.889921,5.0,461.0,0.010845986984815618,Politics_and_government,History_and_Society,9.553291201591492,3153.900178357959,0.0030290404455873745
3253,1.0,8960220.0,Mystère à la Tour Eiffel,8.0,0.7310686111450195,Q19721362,Culture.Media.Television,0.0,0.0,163.0,0.0,60.0,10.0,11.851773,23.970175,13.0,461.0,0.028199566160520606,Television,Culture,9.503891944885254,3153.900178357959,0.003013377534933063
1528,7.0,724983.0,Alexandra Leclère,8.0,0.11280541121959685,Q2833294,Culture.Literature,0.0,3891.5,163.0,0.0,60.0,21.020409,19.578875,-6.815816000000001,12.0,461.0,0.026030368763557483,Literature,Culture,9.475654542446135,3153.900178357959,0.0030044243655737777
2018,3.0,1914758.0,Casimir Oberfeld,14.0,0.3140605390071869,Q1047487,Culture.Media.Music,172.0,781.0,126.0,0.0,0.0,13.673470000000002,-17.900772,-4.2206626,10.0,461.0,0.021691973969631236,Music,Culture,9.421816170215607,3153.900178357959,0.002987353954595026
2493,1.0,4177195.0,"Maréchal, nous voilà !",14.0,0.9263137578964232,Q690115,Culture.Media.Music,172.0,0.0,126.0,0.0,0.0,10.0,19.812159,-18.070368,10.0,461.0,0.021691973969631236,Music,Culture,9.263137578964232,3153.900178357959,0.0029370420923679886
2399,1.0,3758651.0,Échappées belles,14.0,0.6859594583511353,Q3577405,Culture.Media.Television,172.0,0.0,126.0,0.0,0.0,10.0,-4.425528,-22.196377,13.0,461.0,0.028199566160520606,Television,Culture,8.917472958564758,3153.900178357959,0.0028274429925704042
585,5.0,158091.0,Yvan Colonna,15.0,0.3073680400848389,Q582729,History_and_Society.Politics_and_government,0.0,4943.73216568434,129.0,0.0,152.0,17.34694,6.5842147,-8.044471000000001,5.0,461.0,0.010845986984815618,Politics_and_government,History_and_Society,7.684201002120973,3153.900178357959,0.0024364122412148317
1241,3.0,460254.0,Bing Crosby,8.0,0.2509227991104126,Q72984,Culture.Media.Music,0.0,3302.114650819145,163.0,0.0,60.0,13.673470000000002,-9.255122,-20.56672,10.0,461.0,0.021691973969631236,Music,Culture,7.527683973312378,3153.900178357959,0.002386785740705205
3447,2.0,10583378.0,Détournement du vol Paris-Nice du 18 octobre 1973,14.0,0.9399233460426332,Q28496348,History_and_Society.Transportation,172.0,2199.9081267390425,126.0,0.0,0.0,11.836735,8.783935000000001,17.571056,4.0,461.0,0.008676789587852495,Transportation,History_and_Society,7.519386768341065,3153.900178357959,0.002384154964681205
3694,1.0,12232191.0,Raphaël de Casabianca (animateur),14.0,0.16452647745609286,Q60835047,Culture.Media.Media*,172.0,0.0,126.0,0.0,0.0,10.0,-9.658266,11.35134,45.0,461.0,0.09761388286334056,Media*,Culture,7.403691485524178,3153.900178357959,0.002347471722893533
806,3.0,232067.0,Jean-Luc Lemoine,14.0,0.18714269995689392,Q3167188,Culture.Media.Television,172.0,1093.3379015449584,126.0,0.0,0.0,13.673470000000002,-22.943333,19.250343,13.0,461.0,0.028199566160520606,Television,Culture,7.298565298318863,3153.900178357959,0.002314139600359443
1086,2.0,365156.0,Fanny Cottençon,14.0,0.4301573634147644,Q462625,History_and_Society.History,172.0,5905.079943954625,126.0,0.0,0.0,11.836735,-10.580857,10.02556,8.0,461.0,0.01735357917570499,History,History_and_Society,6.8825178146362305,3153.900178357959,0.0021822243652047137
934,1.0,285989.0,Bataille de Solférino,8.0,0.9814634323120116,Q324916,History_and_Society.Military_and_warfare,0.0,0.0,163.0,0.0,60.0,10.0,15.739414000000002,-0.6200076999999999,7.0,461.0,0.015184381778741865,Military_and_warfare,History_and_Society,6.870244026184081,3153.900178357959,0.002178332742845715
2370,1.0,3633355.0,Cléo (chanteuse),15.0,0.1520422399044037,Q2980750,Culture.Media.Media*,0.0,0.0,129.0,0.0,152.0,10.0,-10.9384985,-20.27282,45.0,461.0,0.09761388286334056,Media*,Culture,6.841900795698166,3153.900178357959,0.0021693460188268615
2658,1.0,4714906.0,Jan-Michael Vincent,8.0,0.14805719256401062,Q710128,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,13.996666,-10.846039,45.0,461.0,0.09761388286334056,Media*,Culture,6.662573665380478,3153.900178357959,0.002112487170995142
522,3.0,125580.0,Nadine Trintignant,14.0,0.1824355274438858,Q266222,Culture.Literature,172.0,1305.5948633919065,126.0,0.0,0.0,13.673470000000002,-9.483846,-14.025709,12.0,461.0,0.026030368763557483,Literature,Culture,6.567678987979889,3153.900178357959,0.0020823991301459877
3449,2.0,10583378.0,Détournement du vol Paris-Nice du 18 octobre 1973,14.0,0.6001983880996704,Q28496348,History_and_Society.Politics_and_government,172.0,2199.9081267390425,126.0,0.0,0.0,11.836735,8.783935000000001,17.571056,5.0,461.0,0.010845986984815618,Politics_and_government,History_and_Society,6.001983880996704,3153.900178357959,0.0019030354613574253
1876,1.0,1310477.0,Tony Chapron,8.0,0.9979592561721802,Q2436573,Culture.Sports,0.0,0.0,163.0,0.0,60.0,10.0,-5.795534,19.494537,6.0,461.0,0.013015184381778741,Sports,Culture,5.987755537033081,3153.900178357959,0.0018985241125007754
3131,1.0,7848053.0,Gods of Egypt,8.0,0.9935217499732972,Q15972938,Culture.Media.Films,0.0,0.0,163.0,0.0,60.0,10.0,4.7737594,-9.563713,6.0,461.0,0.013015184381778741,Films,Culture,5.961130499839784,3153.900178357959,0.001890082172145149
1298,1.0,504776.0,Monica Guerritore,8.0,0.1294127255678177,Q368627,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,11.928114,-13.389005,45.0,461.0,0.09761388286334056,Media*,Culture,5.823572650551796,3153.900178357959,0.00184646701582793
2299,3.0,3319401.0,Causeur,8.0,0.3007555902004242,Q2943153,Culture.Sports,0.0,111879.3945569402,163.0,0.0,60.0,13.673470000000002,8.505136,23.666712,6.0,461.0,0.013015184381778741,Sports,Culture,5.4136006236076355,3153.900178357959,0.0017164781120073886
1573,4.0,770613.0,Titoff,14.0,0.10375863313674928,Q3529590,Culture.Media.Television,172.0,7281.211368703754,126.0,0.0,0.0,15.510204000000002,20.648207,-18.46587,13.0,461.0,0.028199566160520606,Television,Culture,5.395448923110963,3153.900178357959,0.0017107227933637519
1127,2.0,386868.0,Pascal Bruckner,8.0,0.21734751760959625,Q1348334,Culture.Literature,0.0,31466.348309362613,163.0,0.0,60.0,11.836735,-9.823525,-6.004057,12.0,461.0,0.026030368763557483,Literature,Culture,5.21634042263031,3153.900178357959,0.0016539332660002375
1668,4.0,884938.0,Denise Glaser,14.0,0.14805719256401062,Q3023044,History_and_Society.History,172.0,4826.886509435423,126.0,0.0,0.0,15.510204000000002,-7.951828,-0.5128383,8.0,461.0,0.01735357917570499,History,History_and_Society,4.73783016204834,3153.900178357959,0.001502213099374323
2083,2.0,2344534.0,Sophie Jovillard,14.0,0.18714269995689392,Q3490956,Culture.Literature,172.0,781.0,126.0,0.0,0.0,11.836735,-13.094572,-22.280527,12.0,461.0,0.026030368763557483,Literature,Culture,4.491424798965454,3153.900178357959,0.0014240859079135033
569,3.0,153035.0,Danièle Gilbert,14.0,0.11921291798353195,Q3015129,Culture.Literature,172.0,3412.1732551096857,126.0,0.0,0.0,13.673470000000002,6.816834,-21.931261,12.0,461.0,0.026030368763557483,Literature,Culture,4.29166504740715,3153.900178357959,0.0013607485350540028
1885,3.0,1333416.0,Supercopter,8.0,0.23371636867523196,Q409389,Culture.Media.Films,0.0,2836.693191464541,163.0,0.0,60.0,13.673470000000002,-12.771095,21.0664,6.0,461.0,0.013015184381778741,Films,Culture,4.206894636154176,3153.900178357959,0.0013338705723858534
570,3.0,153035.0,Danièle Gilbert,14.0,0.1067005917429924,Q3015129,Culture.Media.Television,172.0,3412.1732551096857,126.0,0.0,0.0,13.673470000000002,6.816834,-21.931261,13.0,461.0,0.028199566160520606,Television,Culture,4.161323077976704,3153.900178357959,0.0013194213014513503
1309,1.0,511441.0,Sociedad Deportiva Huesca,8.0,0.6926519870758057,Q11971,Culture.Sports,0.0,0.0,163.0,0.0,60.0,10.0,-20.022053,23.27984,6.0,461.0,0.013015184381778741,Sports,Culture,4.155911922454834,3153.900178357959,0.0013177055986022237
3452,2.0,10583378.0,Détournement du vol Paris-Nice du 18 octobre 1973,14.0,0.287777841091156,Q28496348,History_and_Society.Military_and_warfare,172.0,2199.9081267390425,126.0,0.0,0.0,11.836735,8.783935000000001,17.571056,7.0,461.0,0.015184381778741865,Military_and_warfare,History_and_Society,4.028889775276184,3153.900178357959,0.0012774309735363212
1570,4.0,770613.0,Titoff,14.0,0.2393593490123749,Q3529590,Culture.Media.Entertainment,172.0,7281.211368703754,126.0,0.0,0.0,15.510204000000002,20.648207,-18.46587,4.0,461.0,0.008676789587852495,Entertainment,Culture,3.8297495841979985,3153.900178357959,0.0012142900433177034
2408,2.0,3772340.0,Chevallier et Laspalès,14.0,0.4765896201133728,Q2963041,Culture.Media.Entertainment,172.0,0.0,126.0,0.0,0.0,11.836735,-23.330654,2.5404532000000004,4.0,461.0,0.008676789587852495,Entertainment,Culture,3.8127169609069824,3153.900178357959,0.0012088895479539332
44,3.0,13315.0,Maurice Druon,8.0,0.10375863313674928,Q223949,Culture.Literature,0.0,2000.0930429106327,163.0,0.0,60.0,13.673470000000002,-7.724684700000001,-24.054771,12.0,461.0,0.026030368763557483,Literature,Culture,3.7353107929229745,3153.900178357959,0.0011843465492518284
913,3.0,275132.0,Asia Argento,8.0,0.10088862478733064,Q232052,Culture.Literature,0.0,1561.0,163.0,0.0,60.0,13.673470000000002,-11.562096,14.526892000000002,12.0,461.0,0.026030368763557483,Literature,Culture,3.6319904923439035,3153.900178357959,0.001151587015108023
159,2.0,43570.0,Dominique Sanda,8.0,0.2227101624011993,Q179152,History_and_Society.History,0.0,2030.2937537268906,163.0,0.0,60.0,11.836735,16.6777,-13.655026,8.0,461.0,0.01735357917570499,History,History_and_Society,3.563362598419189,3153.900178357959,0.0011298273239181628
1542,2.0,744169.0,Sandra Zidani,8.0,0.13661839067935946,Q3471949,Culture.Media.Television,0.0,0.0,163.0,0.0,60.0,11.836735,23.478085,-9.753205,13.0,461.0,0.028199566160520606,Television,Culture,3.5520781576633462,3153.900178357959,0.0011262493917967608
