,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
10,5.0,14304.0,Programme Voyager,9.0,0.9173126816749572,Q155311,STEM.STEM*,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968,21.0,127.0,0.16535433070866146,STEM*,STEM,96.3178315758705,2470.611287727952,0.038985425208045266
11,5.0,14400.0,Mandchourie,6.0,0.3775506913661957,Q81126,History_and_Society.Military_and_warfare,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001,4.0,86.0,0.04651162790697674,Military_and_warfare,History_and_Society,7.551013827323914,181.1008684337139,0.041695072434662105
12,1.0,14598.0,Président des États-Unis mexicains,1.0,0.4765896201133728,Q628004,History_and_Society.Politics_and_government,160.0,0.0,96.0,12.0,153.0,10.0,-11.817503,10.836565,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,13.821098983287813,7626.686678439379,0.001812202279445938
13,18.0,15793.0,Bill Clinton,1.0,0.7310686111450195,Q1124,History_and_Society.Politics_and_government,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,381.6178150177002,7626.686678439379,0.05003716962656046
14,2.0,15803.0,Huesca,8.0,0.9958112239837646,Q11967,Geography.Regions.Europe.Europe*,0.0,781.0,163.0,0.0,60.0,11.836735000000001,-16.14027,-17.382573999999998,95.0,461.0,0.20607375271149675,Europe*,Geography,0.0,3165.5007031410933,0.0
15,6.0,17097.0,Voyager 2,9.0,0.9937201142311096,Q48475,STEM.STEM*,47.0,7724.0,42.0,16.0,255.0,19.183674,11.606899,-12.745008,21.0,127.0,0.16535433070866146,STEM*,STEM,125.2087343931198,2470.611287727952,0.05067925295049773
16,3.0,19389.0,Serments de Strasbourg,15.0,0.3775506913661957,Q157082,History_and_Society.History,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176,7.0,214.0,0.032710280373831765,History,History_and_Society,7.928564518690108,599.6638244763018,0.013221682207717435
17,11.0,19751.0,Prescott Bush,1.0,0.9263137578964232,Q324742,History_and_Society.Politics_and_government,160.0,0.5357142857142857,96.0,12.0,153.0,28.367348,-7.994853999999999,-2.6090672,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,295.494088768959,7626.686678439379,0.03874475263344959
18,3.0,20890.0,Vaison-la-Romaine,7.0,0.9993836879730223,Q504887,Geography.Regions.Europe.Western_Europe,245.0,3115.0,148.0,5.0,0.0,13.673470000000002,-24.237427,14.003024,86.0,456.0,0.18859649122807015,Western_Europe,Geography,0.0,6703.0461137369275,0.0
19,4.0,24712.0,Milieu interstellaire,9.0,0.9939124584197998,Q41872,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,15.510204000000002,-11.264368,0.1909442,21.0,127.0,0.16535433070866146,STEM*,STEM,83.48864650726318,2470.611287727952,0.03379270827506088
20,3.0,26355.0,Kehl,15.0,0.9993836879730223,Q15979,Geography.Regions.Europe.Western_Europe,0.0,0.5,129.0,11.0,152.0,13.673470000000002,-21.565626,18.919529,31.0,214.0,0.14485981308411214,Western_Europe,Geography,0.0,599.6638244763018,0.0
21,7.0,26446.0,Édouard Molinaro,8.0,1.0000100135803225,Q274411,Culture.Biography.Biography*,0.0,19207.5102437374,163.0,0.0,60.0,21.020409,-13.337723,-16.338724,79.0,461.0,0.17136659436008678,Biography*,Culture,0.0,3165.5007031410933,0.0
22,17.0,32864.0,Ronald Reagan,1.0,0.3702353835105896,Q9960,History_and_Society.Politics_and_government,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,182.52604407072067,7626.686678439379,0.02393254787648761
23,2.0,33341.0,Nuage de Oort,9.0,0.9626831412315368,Q40864,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,11.836735000000001,4.0456996,-18.590670000000006,21.0,127.0,0.16535433070866146,STEM*,STEM,40.43269193172454,2470.611287727952,0.01636546069896234
24,5.0,33473.0,Héliopause,9.0,0.9919480085372924,Q1137936,STEM.STEM*,47.0,388.0,42.0,16.0,255.0,17.34694,2.9423322999999995,-5.5591940000000015,21.0,127.0,0.16535433070866146,STEM*,STEM,104.15454089641571,2470.611287727952,0.042157397002828126
25,2.0,35929.0,Ieoh Ming Pei,6.0,0.9263137578964232,Q46868,Culture.Visual_arts.Architecture,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001,1.0,86.0,0.011627906976744186,Architecture,Culture,1.8526275157928465,181.1008684337139,0.010229810225735832
26,1.0,38928.0,Micheline Presle,5.0,0.3923468291759491,Q446235,History_and_Society.History,88.0,0.0,77.0,5.0,193.0,10.0,23.941643,-11.186106,14.0,456.0,0.030701754385964914,History,History_and_Society,5.492855608463287,6703.0461137369275,0.0008194566343809678
27,6.0,41303.0,Fantômas,5.0,0.5312193632125854,Q1162210,Culture.Media.Media*,88.0,1382.6073593073568,77.0,5.0,193.0,19.183674,-7.652731399999999,-17.393871,47.0,456.0,0.10307017543859648,Media*,Culture,149.8038604259491,6703.0461137369275,0.022348624473722132
28,2.0,41790.0,Odile de Hohenbourg,15.0,0.6370407938957214,Q269867,History_and_Society.History,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572,7.0,214.0,0.032710280373831765,History,History_and_Society,8.9185711145401,599.6638244763018,0.014872618207924857
29,2.0,41794.0,Jean de la Croix,18.0,0.754925012588501,Q190388,Culture.Philosophy_and_religion,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893,1.0,18.0,0.05555555555555555,Philosophy_and_religion,Culture,1.509850025177002,4.924570575356484,0.3065952659370113
30,2.0,42497.0,Jean-Louis Barrault,8.0,0.16886694729328156,Q309898,Culture.Performing_arts,0.0,114.33333333333331,163.0,0.0,60.0,11.836735000000001,13.235344,11.529978999999999,4.0,461.0,0.008676789587852495,Performing_arts,Culture,1.3509355783462524,3165.5007031410933,0.0004267683709581025
31,7.0,43170.0,Patrice Chéreau,8.0,0.9983615279197692,Q366057,Culture.Biography.Biography*,0.0,22328.770139453736,163.0,0.0,60.0,21.020409,3.8376087999999995,-3.7729824,79.0,461.0,0.17136659436008678,Biography*,Culture,0.0,3165.5007031410933,0.0
32,2.0,43570.0,Dominique Sanda,8.0,0.2227101624011993,Q179152,History_and_Society.History,0.0,2030.2937537268906,163.0,0.0,60.0,11.836735000000001,16.6777,-13.655026000000001,8.0,461.0,0.01735357917570499,History,History_and_Society,3.563362598419189,3165.5007031410933,0.0011256868762920512
33,5.0,43889.0,Caroline Cellier,5.0,0.9981998205184937,Q273292,Culture.Biography.Biography*,88.0,1906.1141192799926,77.0,5.0,193.0,17.34694,-3.2003415,-22.169392000000002,68.0,456.0,0.14912280701754385,Biography*,Culture,0.0,6703.0461137369275,0.0
34,1.0,43897.0,Danièle Delorme,5.0,0.4455395638942719,Q290517,History_and_Society.History,88.0,0.0,77.0,5.0,193.0,10.0,23.033339,-17.929653,14.0,456.0,0.030701754385964914,History,History_and_Society,6.237553894519807,6703.0461137369275,0.000930555122056648
35,4.0,43911.0,Poulet au vinaigre,5.0,0.9496793746948242,Q255812,Culture.Media.Media*,88.0,904.4955752103616,77.0,5.0,193.0,15.510204000000002,6.777479,23.62663,47.0,456.0,0.10307017543859648,Media*,Culture,178.53972244262695,6703.0461137369275,0.026635610051486226
36,7.0,43912.0,Jean Poiret,5.0,0.11280541121959685,Q1685772,Culture.Media.Media*,88.0,5340.42955287213,77.0,5.0,193.0,21.020409,4.5943675000000015,17.010687,47.0,456.0,0.10307017543859648,Media*,Culture,37.11298029124736,6703.0461137369275,0.005536733547929747
37,2.0,44063.0,Révisions constitutionnelles sous la Cinquième République,17.0,0.14415885508060455,Q2379161,History_and_Society.Politics_and_government,183.0,781.0,168.0,3.0,0.0,11.836735000000001,22.352726,-13.974185999999998,46.0,382.0,0.12041884816753927,Politics_and_government,History_and_Society,13.262614667415619,3427.7143243327732,0.0038692298752164155
38,2.0,44109.0,Marie Dubois,5.0,0.22816647589206696,Q128820,Culture.Media.Media*,88.0,51.3,77.0,5.0,193.0,11.836735000000001,1.7821914,18.418787,47.0,456.0,0.10307017543859648,Media*,Culture,21.447648733854294,6703.0461137369275,0.0031996868841317424
39,5.0,44308.0,Maurice Ronet,5.0,0.9984121918678284,Q965584,Culture.Biography.Biography*,88.0,27742.8632282645,77.0,5.0,193.0,17.34694,1.3375758999999998,8.129464,68.0,456.0,0.14912280701754385,Biography*,Culture,0.0,6703.0461137369275,0.0
40,2.0,44543.0,Firmine Richard,8.0,0.3007555902004242,Q447709,History_and_Society.Society,0.0,0.0,163.0,0.0,60.0,11.836735000000001,-8.031114,4.4076176,5.0,461.0,0.010845986984815618,Society,History_and_Society,3.007555902004242,3165.5007031410933,0.0009501043228389985
41,2.0,44797.0,Hara-Kiri (journal),17.0,0.3557848632335663,Q3127234,History_and_Society.Politics_and_government,183.0,781.0,168.0,3.0,0.0,11.836735000000001,19.338718,-21.80797,46.0,382.0,0.12041884816753927,Politics_and_government,History_and_Society,32.732207417488105,3427.7143243327732,0.009549281042800914
42,1.0,44807.0,Cercle de culture,9.0,0.3629792034626007,Q193330,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,10.0,0.93927795,-5.6415690000000005,21.0,127.0,0.16535433070866146,STEM*,STEM,7.622563272714615,2470.611287727952,0.0030852944413301666
43,8.0,45555.0,Paris Première,14.0,0.8634016513824463,Q2459910,Culture.Media.Media*,172.0,4803.267345426612,126.0,0.0,0.0,22.857143,9.445131,9.76716,45.0,461.0,0.09761388286334056,Media*,Culture,310.8245944976806,3165.5007031410933,0.09819128903975688
44,15.0,47139.0,Attentat,3.0,0.8519628047943115,Q81672,History_and_Society.Politics_and_government,233.0,5678.619858243989,124.0,10.0,54.0,35.714287,-3.6313489999999997,22.880748999999998,41.0,423.0,0.09692671394799053,Politics_and_government,History_and_Society,523.9571249485016,23545.364747330543,0.02225309017597212
45,2.0,47595.0,Les Noces de Figaro,15.0,0.9841036200523376,Q201873,Culture.Media.Media*,0.0,390.0,129.0,11.0,152.0,11.836735000000001,-20.725906,8.800479,11.0,214.0,0.0514018691588785,Media*,Culture,21.650279641151425,599.6638244763018,0.03610402821957627
46,3.0,47744.0,Rosy Varte,5.0,0.287777841091156,Q2641146,History_and_Society.History,88.0,2576.3015264713667,77.0,5.0,193.0,13.673470000000002,-10.701446,-6.7736434999999995,14.0,456.0,0.030701754385964914,History,History_and_Society,12.086669325828552,6703.0461137369275,0.001803160700484913
47,1.0,47745.0,Le Viager,5.0,0.9591643214225768,Q3228079,Culture.Media.Media*,88.0,0.0,77.0,5.0,193.0,10.0,16.526888,14.517872,47.0,456.0,0.10307017543859648,Media*,Culture,45.08072310686111,6703.0461137369275,0.006725408469811159
48,7.0,49655.0,Golden Globes,8.0,0.6859594583511353,Q1011547,Culture.Media.Media*,0.0,7281.376311584571,163.0,13.0,60.0,21.020409,10.659125,-7.3267674,20.0,149.0,0.1342281879194631,Media*,Culture,96.03432416915894,1689.4985972717404,0.056841908199413975
49,6.0,49990.0,Fabienne Keller,15.0,0.6001983880996704,Q440151,History_and_Society.Politics_and_government,0.0,16.304540149393087,129.0,11.0,152.0,19.183674,0.029396033,12.464949,9.0,214.0,0.04205607476635514,Politics_and_government,History_and_Society,32.410712957382195,599.6638244763018,0.05404813769729585
50,5.0,50002.0,Catherine Trautmann,15.0,0.9381340146064758,Q437405,History_and_Society.Politics_and_government,0.0,1560.0,129.0,11.0,152.0,17.34694,12.689542,-18.188795000000002,9.0,214.0,0.04205607476635514,Politics_and_government,History_and_Society,42.216030657291405,599.6638244763018,0.0703994954075469
51,18.0,50063.0,Jacques Deray,5.0,0.998977780342102,Q599020,Culture.Biography.Biography*,88.0,76072.12163098807,77.0,5.0,193.0,41.22449,22.52329,13.815342999999999,68.0,456.0,0.14912280701754385,Biography*,Culture,0.0,6703.0461137369275,0.0
52,10.0,50277.0,Grammy Awards,8.0,0.7371681928634644,Q41254,Culture.Media.Media*,0.0,13770.676213022092,163.0,13.0,60.0,26.530613,5.690658,-12.05227,20.0,149.0,0.1342281879194631,Media*,Culture,147.43363857269287,1689.4985972717404,0.0872647297907046
53,1.0,53613.0,Jean Casimir-Perier,17.0,0.20182321965694427,Q315656,History_and_Society.Politics_and_government,183.0,0.0,168.0,3.0,0.0,10.0,-9.217647,-22.209848,46.0,382.0,0.12041884816753927,Politics_and_government,History_and_Society,9.283868104219435,3427.7143243327732,0.002708471951210987
54,1.0,55087.0,Plantu,3.0,0.7606606483459473,Q713413,Culture.Visual_arts.Visual_arts*,233.0,0.0,124.0,10.0,54.0,10.0,1.6249721000000001,-15.668037,4.0,423.0,0.009456264775413713,Visual_arts*,Culture,3.0426425933837886,23545.364747330543,0.0001292246956475265
55,12.0,55382.0,Montargis,0.0,0.9987651705741882,Q212352,Geography.Regions.Europe.Western_Europe,0.0,3.615646038844485,94.0,4.0,235.0,30.204079999999998,-10.912585,3.1270322999999998,56.0,346.0,0.16184971098265896,Western_Europe,Geography,0.0,185148.7093933672,0.0
56,1.0,55973.0,Rosetta (sonde spatiale),9.0,0.9783946871757508,Q48572,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,10.0,16.171595,-17.695207999999994,21.0,127.0,0.16535433070866146,STEM*,STEM,20.54628843069077,2470.611287727952,0.008316277243914703
57,2.0,56028.0,2e régiment de hussards,8.0,0.9669240117073059,Q776014,History_and_Society.Military_and_warfare,0.0,781.0,163.0,0.0,60.0,11.836735000000001,15.285986999999999,-13.305125,7.0,461.0,0.015184381778741863,Military_and_warfare,History_and_Society,13.536936163902284,3165.5007031410933,0.004276396511449113
58,2.0,56354.0,Hussard,8.0,0.8439050912857056,Q191713,History_and_Society.Military_and_warfare,0.0,1560.0,163.0,0.0,60.0,11.836735000000001,-1.2267911,-3.9654677000000014,7.0,461.0,0.015184381778741863,Military_and_warfare,History_and_Society,11.814671277999878,3165.5007031410933,0.0037323230622808906
59,2.0,56484.0,Liste des peuples gaulois et aquitains,7.0,0.1259327530860901,Q1243985,Culture.Media.Media*,245.0,3885.0,148.0,5.0,0.0,11.836735000000001,-7.829747999999999,13.203814499999998,47.0,456.0,0.10307017543859648,Media*,Culture,11.837678790092466,6703.0461137369275,0.001766014822101977
60,2.0,57454.0,Le Hussard sur le toit (homonymie),8.0,0.11280541121959685,Q3223510,History_and_Society.Military_and_warfare,0.0,0.0,163.0,0.0,60.0,11.836735000000001,4.5517,7.100095,7.0,461.0,0.015184381778741863,Military_and_warfare,History_and_Society,1.579275757074356,3165.5007031410933,0.0004989023554811588
61,4.0,57455.0,Le Hussard sur le toit (film),8.0,0.9796776771545408,Q1194500,Culture.Media.Media*,0.0,2338.0,163.0,0.0,60.0,15.510204000000002,7.0660169999999995,-21.023615,45.0,461.0,0.09761388286334056,Media*,Culture,176.34198188781738,3165.5007031410933,0.05570745307775009
62,3.0,58468.0,Brice Hortefeux,17.0,0.9855064153671264,Q502972,History_and_Society.Politics_and_government,183.0,42771.37519623612,168.0,7.0,0.0,13.673470000000002,-12.16888,-4.6621594,10.0,231.0,0.04329004329004329,Politics_and_government,History_and_Society,29.56519246101379,6349.236307278276,0.0046564958414167905
63,7.0,59967.0,Jean-Paul Rappeneau,8.0,0.9937201142311096,Q709973,Culture.Biography.Biography*,0.0,34295.92705868169,163.0,0.0,60.0,21.020409,-22.564169,-14.186433,79.0,461.0,0.17136659436008678,Biography*,Culture,0.0,3165.5007031410933,0.0
64,9.0,61689.0,Mandchoukouo,6.0,0.8311530351638794,Q30623,History_and_Society.History,10.0,3704.266666666738,121.0,1.0,114.0,24.693878,-15.087432999999999,4.730466000000002,7.0,86.0,0.08139534883720931,History,History_and_Society,52.3626412153244,181.1008684337139,0.2891352298207783
65,5.0,63216.0,Michel Duchaussoy,5.0,0.9995927214622498,Q470804,Culture.Biography.Biography*,88.0,12743.246936844695,77.0,5.0,193.0,17.34694,-19.476364,6.0254207000000015,68.0,456.0,0.14912280701754385,Biography*,Culture,0.0,6703.0461137369275,0.0
66,5.0,63327.0,Le Puy-en-Velay,7.0,0.9790457487106324,Q184359,Geography.Regions.Europe.Europe*,245.0,7749.0,148.0,5.0,0.0,17.34694,-16.892004,-0.77461064,95.0,456.0,0.20833333333333331,Europe*,Geography,0.0,6703.0461137369275,0.0
67,2.0,63771.0,Corinne Marchand,5.0,0.16027602553367615,Q129681,Culture.Media.Media*,88.0,781.0,77.0,5.0,193.0,11.836735000000001,-18.1649,20.844997,47.0,456.0,0.10307017543859648,Media*,Culture,15.065946400165556,6703.0461137369275,0.002247626846739137
68,4.0,67705.0,Arme de poing,3.0,0.9790457487106324,Q1574963,STEM.STEM*,233.0,1646.5134701696734,124.0,10.0,54.0,15.510204000000002,-9.329153999999999,-4.633451,31.0,423.0,0.07328605200945626,STEM*,STEM,121.40167284011842,23545.364747330543,0.005156075267590932
69,2.0,68006.0,Bombardier (avion),9.0,0.8558611869812012,Q170877,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,11.836735000000001,2.6797736,-6.8916993,21.0,127.0,0.16535433070866146,STEM*,STEM,35.946169853210456,2470.611287727952,0.014549504420935284
70,2.0,68513.0,Paris brûle-t-il ? (film),5.0,0.9939124584197998,Q909561,Culture.Media.Media*,88.0,781.0,77.0,5.0,193.0,11.836735000000001,-15.450007000000001,4.0686517,47.0,456.0,0.10307017543859648,Media*,Culture,93.42777109146118,6703.0461137369275,0.01393810657217387
71,9.0,70857.0,Gérard Oury,14.0,0.9994572401046752,Q470798,Culture.Biography.Biography*,172.0,42333.48619427496,126.0,0.0,0.0,24.693878,5.123605,-20.366554,79.0,461.0,0.17136659436008678,Biography*,Culture,0.0,3165.5007031410933,0.0
72,2.0,71005.0,Kuomintang,6.0,0.5775054097175598,Q31113,History_and_Society.Society,10.0,0.0,121.0,1.0,114.0,11.836735000000001,-4.3048096,-13.679560999999998,5.0,86.0,0.05813953488372092,Society,History_and_Society,5.775054097175598,181.1008684337139,0.03188860521278709
73,2.0,72352.0,Mistinguett,5.0,0.3629792034626007,Q235507,Culture.Media.Media*,88.0,781.0,77.0,5.0,193.0,11.836735000000001,22.756683,7.5974674,47.0,456.0,0.10307017543859648,Media*,Culture,34.12004512548447,6703.0461137369275,0.005090229806947076
74,1.0,73442.0,Enrico Fermi,13.0,0.9046605229377748,Q8753,STEM.STEM*,49.0,0.0,164.0,9.0,0.0,10.0,18.55305,-3.3719553999999996,1.0,100.0,0.01,STEM*,STEM,0.9046605229377748,394.20850094407797,0.002294878270689827
75,2.0,74022.0,Alexandre Jardin,5.0,0.16027602553367615,Q982361,Culture.Media.Media*,88.0,781.0,77.0,5.0,193.0,11.836735000000001,-17.76961,-18.887947,47.0,456.0,0.10307017543859648,Media*,Culture,15.065946400165556,6703.0461137369275,0.002247626846739137
76,1.0,74713.0,Opeth,8.0,0.9790457487106324,Q18557,Culture.Media.Media*,0.0,0.0,163.0,13.0,60.0,10.0,-22.176414,-4.7920747000000015,20.0,149.0,0.1342281879194631,Media*,Culture,19.58091497421265,1689.4985972717404,0.011589778769767892
77,1.0,76823.0,La Bête humaine (film),5.0,0.9732507467269896,Q830558,Culture.Media.Media*,88.0,0.0,77.0,5.0,193.0,10.0,-1.0723666,0.8918027000000001,47.0,456.0,0.10307017543859648,Media*,Culture,45.74278509616851,6703.0461137369275,0.0068241787867795315
78,3.0,79513.0,Rencontres du troisième type,8.0,0.9935217499732972,Q320588,Culture.Media.Media*,0.0,21219.989965493714,163.0,13.0,60.0,13.673470000000002,-23.175053,-3.2085027999999998,20.0,149.0,0.1342281879194631,Media*,Culture,59.61130499839785,1689.4985972717404,0.03528342970787913
79,1.0,80010.0,Jacques Dufilho,5.0,0.993317186832428,Q615795,Culture.Biography.Biography*,88.0,0.0,77.0,5.0,193.0,10.0,4.668062,24.83451,68.0,456.0,0.14912280701754385,Biography*,Culture,0.0,6703.0461137369275,0.0
80,2.0,80682.0,Virgin Megastore,15.0,0.9173126816749572,Q1055882,History_and_Society.Business_and_economics,0.0,6957.0,129.0,11.0,152.0,11.836735000000001,17.67558,-0.38362744,2.0,214.0,0.009345794392523364,Business_and_economics,History_and_Society,3.6692507266998287,599.6638244763018,0.006118846221721409
81,2.0,81325.0,Pierre Joxe,8.0,1.0000100135803225,Q977974,Culture.Biography.Biography*,0.0,2131.0144714820613,163.0,0.0,60.0,11.836735000000001,-7.4795713,-24.018555,79.0,461.0,0.17136659436008678,Biography*,Culture,0.0,3165.5007031410933,0.0
82,19.0,81845.0,Gerald Ford,1.0,0.348655104637146,Q9582,History_and_Society.Politics_and_government,160.0,81.52240259740259,96.0,12.0,153.0,43.061226,18.337801000000002,-12.078279,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,192.10896265506744,7626.686678439379,0.025189046142167992
83,4.0,82005.0,Quercy,18.0,0.2568419873714447,Q1895719,History_and_Society.History,220.0,3112.0,160.0,17.0,0.0,15.510204000000002,-17.029404,-6.6987624000000014,2.0,18.0,0.1111111111111111,History,History_and_Society,2.0547358989715576,4.924570575356484,0.4172416391499919
84,1.0,83045.0,Tirpitz (cuirassé),17.0,0.9987257122993468,Q153370,History_and_Society.Military_and_warfare,183.0,0.0,168.0,3.0,0.0,10.0,-24.513952,18.141417999999998,14.0,382.0,0.03664921465968586,Military_and_warfare,History_and_Society,13.982159972190855,3427.7143243327732,0.0040791497333759206
85,2.0,86650.0,Générateur thermoélectrique à radioisotope,9.0,0.984585464000702,Q305208,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,11.836735000000001,-19.97922,18.346266,21.0,127.0,0.16535433070866146,STEM*,STEM,41.352589488029494,2470.611287727952,0.01673779671186501
86,1.0,88531.0,Opération Husky,17.0,0.9964163899421692,Q217981,History_and_Society.Military_and_warfare,183.0,0.0,168.0,3.0,0.0,10.0,13.518923999999998,-21.907822,14.0,382.0,0.03664921465968586,Military_and_warfare,History_and_Society,13.949829459190367,3427.7143243327732,0.004069717642500965
87,4.0,89779.0,François Patriat,17.0,0.9973783493041992,Q3085525,Culture.Biography.Biography*,183.0,1758.909072871584,168.0,3.0,0.0,15.510204000000002,-11.921842,-14.411007999999999,53.0,382.0,0.1387434554973822,Biography*,Culture,0.0,3427.7143243327732,0.0
88,2.0,90170.0,Vidocq (série télévisée),7.0,0.9763205647468568,Q2523102,Culture.Media.Media*,245.0,0.0,148.0,5.0,0.0,11.836735000000001,10.750138,-9.868394,47.0,456.0,0.10307017543859648,Media*,Culture,91.77413308620454,6703.0461137369275,0.013691407089998482
89,13.0,91503.0,Warren G. Harding,1.0,0.8634016513824463,Q35286,History_and_Society.Politics_and_government,160.0,382.09090909090907,96.0,12.0,153.0,32.040817,1.6640931,1.6414514999999998,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,325.50242257118225,7626.686678439379,0.04267940146163034
90,15.0,92134.0,Calvin Coolidge,1.0,0.6150978803634644,Q36023,History_and_Society.Politics_and_government,160.0,10.918290043290048,96.0,12.0,153.0,35.714287,16.930788,23.897660000000002,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,267.567577958107,7626.686678439379,0.0350830693903448
91,7.0,93504.0,Coline Serreau,5.0,0.16452647745609286,Q463255,Culture.Literature,88.0,18983.66666666656,77.0,5.0,193.0,21.020409,-8.436905,1.1672375,9.0,456.0,0.01973684210526316,Literature,Culture,10.36516807973385,6703.0461137369275,0.001546336979316304
92,2.0,95558.0,Multilatéralisme,1.0,0.8933194279670715,Q1413574,History_and_Society.Politics_and_government,160.0,0.0,96.0,12.0,153.0,11.836735000000001,22.891375,5.227856,29.0,225.0,0.1288888888888889,Politics_and_government,History_and_Society,51.81252682209015,7626.686678439379,0.006793582719028436
93,1.0,98462.0,Marie-Sophie L.,5.0,0.1520422399044037,Q3292240,History_and_Society.History,88.0,0.0,77.0,5.0,193.0,10.0,-24.952496,-20.90446,14.0,456.0,0.030701754385964914,History,History_and_Society,2.128591358661652,6703.0461137369275,0.00031755582798384904
94,2.0,98517.0,Martin Landau,5.0,0.20182321965694427,Q294641,Culture.Media.Media*,88.0,3112.0,77.0,5.0,193.0,11.836735000000001,17.171879,-1.6306541,47.0,456.0,0.10307017543859648,Media*,Culture,18.971382647752762,6703.0461137369275,0.0028302628873272478
