,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
20,2.0,2238.0,Antipope John XXIII,0.6584275364875793,Q294599,History_and_Society.History,192.0,0.0,192.0,26.0,192.0,11.25,15.534996,-8.617989999999999
21,2.0,2238.0,Antipope John XXIII,0.21124218606948852,Q294599,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,26.0,192.0,11.25,15.534996,-8.617989999999999
22,2.0,2238.0,Antipope John XXIII,0.0,Q294599,Geography.Regions.Europe.Southern_Europe,192.0,0.0,192.0,26.0,192.0,11.25,15.534996,-8.617989999999999
23,2.0,2340.0,Antipope Felix II,0.9697954058647156,Q299410,Culture.Biography.Biography*,192.0,0.0,192.0,26.0,192.0,11.25,-11.043402,-22.291103
24,2.0,2340.0,Antipope Felix II,0.812877357006073,Q299410,Culture.Philosophy_and_religion,192.0,0.0,192.0,26.0,192.0,11.25,-11.043402,-22.291103
25,2.0,2340.0,Antipope Felix II,0.4765896201133728,Q299410,History_and_Society.History,192.0,0.0,192.0,26.0,192.0,11.25,-11.043402,-22.291103
26,2.0,2340.0,Antipope Felix II,0.0,Q299410,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,26.0,192.0,11.25,-11.043402,-22.291103
27,2.0,2340.0,Antipope Felix II,0.0,Q299410,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,26.0,192.0,11.25,-11.043402,-22.291103
28,2.0,2340.0,Antipope Felix II,0.0,Q299410,Geography.Regions.Europe.Southern_Europe,192.0,0.0,192.0,26.0,192.0,11.25,-11.043402,-22.291103
29,4.0,4754.0,Blue Streak (missile),0.7186043858528137,Q885899,History_and_Society.Military_and_warfare,0.0,2.5,155.0,4.0,69.0,13.75,18.808428,-0.480191
30,4.0,4754.0,Blue Streak (missile),0.6584275364875793,Q885899,STEM.STEM*,0.0,2.5,155.0,4.0,69.0,13.75,18.808428,-0.480191
31,4.0,4754.0,Blue Streak (missile),0.3775506913661957,Q885899,History_and_Society.Transportation,0.0,2.5,155.0,4.0,69.0,13.75,18.808428,-0.480191
32,4.0,4754.0,Blue Streak (missile),0.30736804008483887,Q885899,STEM.Engineering,0.0,2.5,155.0,4.0,69.0,13.75,18.808428,-0.480191
33,4.0,4754.0,Blue Streak (missile),0.11921291798353195,Q885899,STEM.Technology,0.0,2.5,155.0,4.0,69.0,13.75,18.808428,-0.480191
34,4.0,4754.0,Blue Streak (missile),0.0,Q885899,Geography.Regions.Europe.Northern_Europe,0.0,2.5,155.0,4.0,69.0,13.75,18.808428,-0.480191
35,1.0,5574.0,History of Croatia,0.9304682612419128,Q210726,History_and_Society.History,192.0,0.0,192.0,4.0,192.0,10.0,0.25860718,-15.788147
36,1.0,5574.0,History of Croatia,0.49901001358032226,Q210726,Geography.Regions.Europe.Southern_Europe,192.0,0.0,192.0,4.0,192.0,10.0,0.25860718,-15.788147
37,1.0,5574.0,History of Croatia,0.4980989565849304,Q210726,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,4.0,192.0,10.0,0.25860718,-15.788147
38,4.0,6446.0,Camouflage,0.7057950496673584,Q196113,STEM.STEM*,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
39,4.0,6446.0,Camouflage,0.23935934901237488,Q196113,STEM.Technology,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
40,4.0,6446.0,Camouflage,0.21207880973815918,Q196113,STEM.Biology,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
41,4.0,6446.0,Camouflage,0.18714269995689392,Q196113,STEM.Medicine_&_Health,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
42,4.0,6446.0,Camouflage,0.1778208613395691,Q196113,History_and_Society.Society,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
43,4.0,6446.0,Camouflage,0.15611489117145538,Q196113,Culture.Visual_arts.Visual_arts*,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
44,4.0,6446.0,Camouflage,0.11921291798353195,Q196113,STEM.Physics,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
45,4.0,6446.0,Camouflage,0.10375863313674927,Q196113,History_and_Society.Politics_and_government,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
46,4.0,6446.0,Camouflage,0.10375863313674927,Q196113,Culture.Philosophy_and_religion,54.0,19019.606789788668,159.0,18.0,0.0,13.75,-18.332634,22.744215
47,3.0,6696.0,Chain mail,0.839743971824646,Q659631,History_and_Society.Military_and_warfare,192.0,27587.0,192.0,4.0,192.0,12.5,-17.178188000000002,9.937805
48,3.0,6696.0,Chain mail,0.6654205918312073,Q659631,History_and_Society.History,192.0,27587.0,192.0,4.0,192.0,12.5,-17.178188000000002,9.937805
49,3.0,6696.0,Chain mail,0.11280541121959686,Q659631,STEM.STEM*,192.0,27587.0,192.0,4.0,192.0,12.5,-17.178188000000002,9.937805
50,19.0,7034.0,Cruiser,0.9124462008476257,Q104843,History_and_Society.Transportation,192.0,125715.25797115426,192.0,20.0,192.0,32.5,-5.0319533,6.4245243
51,19.0,7034.0,Cruiser,0.16027602553367615,Q104843,History_and_Society.Military_and_warfare,192.0,125715.25797115426,192.0,20.0,192.0,32.5,-5.0319533,6.4245243
52,1.0,7131.0,Charles Evers,0.9994907379150391,Q5077458,Culture.Biography.Biography*,192.0,0.0,192.0,17.0,192.0,10.0,1.8561419999999997,-4.8478010000000005
53,1.0,7131.0,Charles Evers,0.7663036584854126,Q5077458,History_and_Society.Society,192.0,0.0,192.0,17.0,192.0,10.0,1.8561419999999997,-4.8478010000000005
54,1.0,7131.0,Charles Evers,0.41490885615348816,Q5077458,History_and_Society.Politics_and_government,192.0,0.0,192.0,17.0,192.0,10.0,1.8561419999999997,-4.8478010000000005
55,1.0,7131.0,Charles Evers,0.32572178745269775,Q5077458,Geography.Regions.Americas.North_America,192.0,0.0,192.0,17.0,192.0,10.0,1.8561419999999997,-4.8478010000000005
56,5.0,7341.0,Cowboy Bebop,0.9959398508071899,Q232246,Culture.Visual_arts.Comics_and_Anime,192.0,91714.0,192.0,30.0,192.0,15.0,20.764416,12.940930999999999
57,5.0,7341.0,Cowboy Bebop,0.9921941161155701,Q232246,Culture.Visual_arts.Visual_arts*,192.0,91714.0,192.0,30.0,192.0,15.0,20.764416,12.940930999999999
58,5.0,7341.0,Cowboy Bebop,0.9899964332580566,Q232246,Culture.Literature,192.0,91714.0,192.0,30.0,192.0,15.0,20.764416,12.940930999999999
59,5.0,7341.0,Cowboy Bebop,0.6723417043685913,Q232246,Culture.Media.Media*,192.0,91714.0,192.0,30.0,192.0,15.0,20.764416,12.940930999999999
60,5.0,7341.0,Cowboy Bebop,0.1968362182378769,Q232246,Culture.Media.Entertainment,192.0,91714.0,192.0,30.0,192.0,15.0,20.764416,12.940930999999999
61,5.0,7341.0,Cowboy Bebop,0.16027602553367615,Q232246,Culture.Media.Television,192.0,91714.0,192.0,30.0,192.0,15.0,20.764416,12.940930999999999
62,13.0,8912.0,Drake equation,0.9626831412315369,Q180316,STEM.STEM*,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
63,13.0,8912.0,Drake equation,0.5775054097175598,Q180316,STEM.Technology,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
64,13.0,8912.0,Drake equation,0.40734341740608215,Q180316,STEM.Physics,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
65,13.0,8912.0,Drake equation,0.3415925204753876,Q180316,STEM.Space,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
66,13.0,8912.0,Drake equation,0.275139719247818,Q180316,STEM.Biology,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
67,13.0,8912.0,Drake equation,0.23935934901237488,Q180316,STEM.Chemistry,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
68,13.0,8912.0,Drake equation,0.21207880973815918,Q180316,STEM.Earth_and_environment,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
69,13.0,8912.0,Drake equation,0.11921291798353195,Q180316,History_and_Society.Business_and_economics,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
70,13.0,8912.0,Drake equation,0.11280541121959686,Q180316,STEM.Medicine_&_Health,192.0,3111.583333333559,192.0,40.0,192.0,25.0,-17.976023,1.9043835
71,5.0,9093.0,De Havilland Mosquito,0.9979592561721802,Q221344,History_and_Society.Transportation,192.0,18401.0,192.0,38.0,192.0,15.0,-16.918804,-1.5330373
72,5.0,9093.0,De Havilland Mosquito,0.9976133108139038,Q221344,STEM.Engineering,192.0,18401.0,192.0,38.0,192.0,15.0,-16.918804,-1.5330373
73,5.0,9093.0,De Havilland Mosquito,0.9955416321754456,Q221344,History_and_Society.Military_and_warfare,192.0,18401.0,192.0,38.0,192.0,15.0,-16.918804,-1.5330373
74,5.0,9093.0,De Havilland Mosquito,0.9949496984481812,Q221344,STEM.STEM*,192.0,18401.0,192.0,38.0,192.0,15.0,-16.918804,-1.5330373
75,5.0,9093.0,De Havilland Mosquito,0.0,Q221344,Geography.Regions.Europe.Europe*,192.0,18401.0,192.0,38.0,192.0,15.0,-16.918804,-1.5330373
76,11.0,9937.0,Kingdom of Essex,0.9525841474533081,Q110888,History_and_Society.History,192.0,31966.892857142862,192.0,3.0,192.0,22.5,14.862983999999999,19.420717
77,11.0,9937.0,Kingdom of Essex,0.8479777574539185,Q110888,Geography.Regions.Europe.Europe*,192.0,31966.892857142862,192.0,3.0,192.0,22.5,14.862983999999999,19.420717
78,11.0,9937.0,Kingdom of Essex,0.7186043858528137,Q110888,Geography.Regions.Europe.Northern_Europe,192.0,31966.892857142862,192.0,3.0,192.0,22.5,14.862983999999999,19.420717
79,11.0,9937.0,Kingdom of Essex,0.14805719256401062,Q110888,Geography.Regions.Europe.Western_Europe,192.0,31966.892857142862,192.0,3.0,192.0,22.5,14.862983999999999,19.420717
80,148.0,10568.0,Association football,0.9539760947227478,Q2736,Culture.Sports,145.0,2505614.8718421618,163.0,14.0,0.0,193.75,-13.618437,-11.885574
81,148.0,10568.0,Association football,0.13297423720359802,Q2736,History_and_Society.Society,145.0,2505614.8718421618,163.0,14.0,0.0,193.75,-13.618437,-11.885574
82,148.0,10568.0,Association football,0.11597072333097458,Q2736,STEM.STEM*,145.0,2505614.8718421618,163.0,14.0,0.0,193.75,-13.618437,-11.885574
83,3.0,10573.0,Fox Film,0.9967369437217712,Q2644123,Culture.Media.Films,240.0,12042.036099207991,174.0,6.0,0.0,12.5,15.661828,-0.7114050999999999
84,3.0,10573.0,Fox Film,0.9905974268913269,Q2644123,Culture.Media.Media*,240.0,12042.036099207991,174.0,6.0,0.0,12.5,15.661828,-0.7114050999999999
85,3.0,10573.0,Fox Film,0.4532718360424042,Q2644123,History_and_Society.Business_and_economics,240.0,12042.036099207991,174.0,6.0,0.0,12.5,15.661828,-0.7114050999999999
86,3.0,10573.0,Fox Film,0.0,Q2644123,Geography.Regions.Americas.North_America,240.0,12042.036099207991,174.0,6.0,0.0,12.5,15.661828,-0.7114050999999999
87,2.0,12664.0,General-purpose machine gun,0.9688661694526672,Q1060532,History_and_Society.Military_and_warfare,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
88,2.0,12664.0,General-purpose machine gun,0.8558611869812012,Q1060532,STEM.STEM*,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
89,2.0,12664.0,General-purpose machine gun,0.5775054097175598,Q1060532,STEM.Technology,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
90,2.0,12664.0,General-purpose machine gun,0.3923468291759491,Q1060532,History_and_Society.Transportation,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
91,2.0,12664.0,General-purpose machine gun,0.3415925204753876,Q1060532,STEM.Engineering,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
92,2.0,12664.0,General-purpose machine gun,0.0,Q1060532,Geography.Regions.Europe.Europe*,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
93,2.0,12664.0,General-purpose machine gun,0.0,Q1060532,Geography.Regions.Europe.Eastern_Europe,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
94,2.0,12664.0,General-purpose machine gun,0.0,Q1060532,Geography.Regions.Europe.Western_Europe,0.0,4602.0,155.0,4.0,69.0,11.25,-0.3501101,5.425149
95,2.0,13967.0,Habakkuk,0.9099169969558716,Q135106,Culture.Biography.Biography*,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
96,2.0,13967.0,Habakkuk,0.8706072568893433,Q135106,Culture.Philosophy_and_religion,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
97,2.0,13967.0,Habakkuk,0.33459946513175964,Q135106,Culture.Literature,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
98,2.0,13967.0,Habakkuk,0.3140605390071869,Q135106,History_and_Society.History,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
99,2.0,13967.0,Habakkuk,0.12253321707248688,Q135106,History_and_Society.Society,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
100,2.0,13967.0,Habakkuk,0.0,Q135106,Geography.Regions.Asia.West_Asia,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
101,2.0,13967.0,Habakkuk,0.0,Q135106,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
102,2.0,13967.0,Habakkuk,0.0,Q135106,Geography.Regions.Europe.Southern_Europe,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
103,2.0,13967.0,Habakkuk,0.0,Q135106,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,26.0,192.0,11.25,21.051104000000002,11.259492
104,3.0,14097.0,History of Asia,0.41144620084762573,Q627531,Geography.Regions.Asia.Asia*,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
105,3.0,14097.0,History of Asia,0.275139719247818,Q627531,History_and_Society.History,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
106,3.0,14097.0,History of Asia,0.20182321965694427,Q627531,Culture.Philosophy_and_religion,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
107,3.0,14097.0,History of Asia,0.14805719256401062,Q627531,History_and_Society.Society,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
108,3.0,14097.0,History of Asia,0.1097157895565033,Q627531,History_and_Society.Education,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
109,3.0,14097.0,History of Asia,0.0,Q627531,Geography.Regions.Asia.Southeast_Asia,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
110,3.0,14097.0,History of Asia,0.0,Q627531,Geography.Geographical,192.0,30400.529580748786,192.0,9.0,192.0,12.5,8.627955,15.5564
111,1.0,15579.0,Communications in Japan,0.21734751760959625,Q16000062,STEM.STEM*,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
112,1.0,15579.0,Communications in Japan,0.1259327530860901,Q16000062,History_and_Society.History,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
113,1.0,15579.0,Communications in Japan,0.12253321707248688,Q16000062,History_and_Society.Politics_and_government,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
114,1.0,15579.0,Communications in Japan,0.11280541121959686,Q16000062,History_and_Society.Transportation,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
115,1.0,15579.0,Communications in Japan,0.1097157895565033,Q16000062,History_and_Society.Society,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
116,1.0,15579.0,Communications in Japan,0.0,Q16000062,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
117,1.0,15579.0,Communications in Japan,0.0,Q16000062,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
118,1.0,15579.0,Communications in Japan,0.0,Q16000062,Geography.Regions.Americas.North_America,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
119,1.0,15579.0,Communications in Japan,0.0,Q16000062,Geography.Regions.Europe.Northern_Europe,192.0,0.0,192.0,20.0,192.0,10.0,20.400091,16.111795
120,20.0,16095.0,Jimi Hendrix,0.9988405108451843,Q5928,Culture.Biography.Biography*,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
121,20.0,16095.0,Jimi Hendrix,0.7606606483459473,Q5928,Culture.Media.Media*,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
122,20.0,16095.0,Jimi Hendrix,0.6297846436500549,Q5928,Culture.Media.Music,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
123,20.0,16095.0,Jimi Hendrix,0.3276783227920532,Q5928,History_and_Society.Society,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
124,20.0,16095.0,Jimi Hendrix,0.022430347442626952,Q5928,Geography.Regions.Americas.North_America,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
125,20.0,16095.0,Jimi Hendrix,0.0,Q5928,Geography.Regions.Europe.Europe*,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
126,20.0,16095.0,Jimi Hendrix,0.0,Q5928,Geography.Regions.Europe.Northern_Europe,192.0,262538.9568429516,192.0,11.0,192.0,33.75,-24.649689000000002,5.704550299999999
127,21.0,17049.0,Khmer Rouge,0.4921981394290924,Q191764,History_and_Society.Politics_and_government,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
128,21.0,17049.0,Khmer Rouge,0.2509227991104126,Q191764,History_and_Society.Business_and_economics,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
129,21.0,17049.0,Khmer Rouge,0.23371636867523193,Q191764,History_and_Society.History,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
130,21.0,17049.0,Khmer Rouge,0.20690405368804932,Q191764,History_and_Society.Education,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
131,21.0,17049.0,Khmer Rouge,0.1778208613395691,Q191764,History_and_Society.Military_and_warfare,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
132,21.0,17049.0,Khmer Rouge,0.15742753648757934,Q191764,Geography.Regions.Asia.Asia*,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
133,21.0,17049.0,Khmer Rouge,0.11597072333097458,Q191764,Culture.Philosophy_and_religion,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
134,21.0,17049.0,Khmer Rouge,0.10088862478733063,Q191764,History_and_Society.Society,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
135,21.0,17049.0,Khmer Rouge,0.0,Q191764,Geography.Regions.Asia.Southeast_Asia,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
136,21.0,17049.0,Khmer Rouge,0.0,Q191764,Geography.Regions.Europe.Europe*,192.0,12405.535380993204,192.0,44.0,192.0,35.0,21.581101999999998,-0.81853133
137,1.0,18109.0,Lennon Wall,0.9450047016143799,Q1630131,Geography.Regions.Europe.Eastern_Europe,192.0,0.0,192.0,34.0,192.0,10.0,-11.502509,14.008207999999998
138,1.0,18109.0,Lennon Wall,0.9324633479118347,Q1630131,Culture.Media.Music,192.0,0.0,192.0,34.0,192.0,10.0,-11.502509,14.008207999999998
139,1.0,18109.0,Lennon Wall,0.9219318628311157,Q1630131,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,34.0,192.0,10.0,-11.502509,14.008207999999998
140,1.0,18109.0,Lennon Wall,0.7186043858528137,Q1630131,Culture.Visual_arts.Visual_arts*,192.0,0.0,192.0,34.0,192.0,10.0,-11.502509,14.008207999999998
141,1.0,18109.0,Lennon Wall,0.6654205918312073,Q1630131,Culture.Media.Media*,192.0,0.0,192.0,34.0,192.0,10.0,-11.502509,14.008207999999998
142,1.0,18109.0,Lennon Wall,0.26285186409950256,Q1630131,Culture.Visual_arts.Architecture,192.0,0.0,192.0,34.0,192.0,10.0,-11.502509,14.008207999999998
143,5.0,19027.0,My Fair Lady,0.9697954058647156,Q591943,Culture.Performing_arts,192.0,361655.22134557134,192.0,1.0,192.0,15.0,20.207033,-11.153071
144,5.0,19027.0,My Fair Lady,0.9149109721183777,Q591943,Culture.Media.Media*,192.0,361655.22134557134,192.0,1.0,192.0,15.0,20.207033,-11.153071
145,5.0,19027.0,My Fair Lady,0.8354935646057129,Q591943,Culture.Media.Music,192.0,361655.22134557134,192.0,1.0,192.0,15.0,20.207033,-11.153071
146,3.0,19211.0,Mayotte,0.7826725244522095,Q17063,Geography.Geographical,192.0,27190.03825095744,192.0,41.0,192.0,12.5,20.642246,16.815434
147,3.0,19211.0,Mayotte,0.6859594583511353,Q17063,Geography.Regions.Europe.Europe*,192.0,27190.03825095744,192.0,41.0,192.0,12.5,20.642246,16.815434
148,3.0,19211.0,Mayotte,0.523430347442627,Q17063,Geography.Regions.Europe.Western_Europe,192.0,27190.03825095744,192.0,41.0,192.0,12.5,20.642246,16.815434
149,3.0,19211.0,Mayotte,0.4532718360424042,Q17063,Geography.Regions.Africa.Africa*,192.0,27190.03825095744,192.0,41.0,192.0,12.5,20.642246,16.815434
150,2.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.5621865391731262,Q869500,History_and_Society.History,192.0,5114.973088590184,192.0,4.0,192.0,11.25,10.393785000000001,-20.525183
151,2.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.4486793746948242,Q869500,Geography.Regions.Asia.West_Asia,192.0,5114.973088590184,192.0,4.0,192.0,11.25,10.393785000000001,-20.525183
152,2.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.4225146472454071,Q869500,History_and_Society.Politics_and_government,192.0,5114.973088590184,192.0,4.0,192.0,11.25,10.393785000000001,-20.525183
153,2.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.35867373847961426,Q869500,Geography.Regions.Asia.Asia*,192.0,5114.973088590184,192.0,4.0,192.0,11.25,10.393785000000001,-20.525183
154,2.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.1968362182378769,Q869500,History_and_Society.Military_and_warfare,192.0,5114.973088590184,192.0,4.0,192.0,11.25,10.393785000000001,-20.525183
155,2.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.15611489117145538,Q869500,History_and_Society.Society,192.0,5114.973088590184,192.0,4.0,192.0,11.25,10.393785000000001,-20.525183
156,9.0,21711.0,Neon Genesis Evangelion,0.9777238368988037,Q662,Culture.Literature,192.0,73420.33333333331,192.0,30.0,192.0,20.0,-18.825878,16.975845
157,9.0,21711.0,Neon Genesis Evangelion,0.9777238368988037,Q662,Culture.Visual_arts.Comics_and_Anime,192.0,73420.33333333331,192.0,30.0,192.0,20.0,-18.825878,16.975845
158,9.0,21711.0,Neon Genesis Evangelion,0.9659096002578735,Q662,Culture.Visual_arts.Visual_arts*,192.0,73420.33333333331,192.0,30.0,192.0,20.0,-18.825878,16.975845
159,9.0,21711.0,Neon Genesis Evangelion,0.9019306898117065,Q662,Culture.Media.Media*,192.0,73420.33333333331,192.0,30.0,192.0,20.0,-18.825878,16.975845
160,9.0,21711.0,Neon Genesis Evangelion,0.1824355274438858,Q662,Culture.Media.Television,192.0,73420.33333333331,192.0,30.0,192.0,20.0,-18.825878,16.975845
161,9.0,21711.0,Neon Genesis Evangelion,0.16027602553367615,Q662,Culture.Internet_culture,192.0,73420.33333333331,192.0,30.0,192.0,20.0,-18.825878,16.975845
