,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic,Label_en
36,3.0,8627.0,Christoph von Dohnányi,0.8991314172744751,Q58039,Culture.Media.Music,8627.0,5280.132542268871,25.0,1347.0,2.6973942518234253,Culture,Music,Christoph von Dohnányi
37,3.0,8631.0,"Armand-Jean du Plessis, duc de Richelieu",0.3702353835105896,Q26702,Culture.Philosophy_and_religion,8631.0,10302.513688383508,19.0,3952.0,1.1107061505317688,Culture,Philosophy_and_religion,"Armand-Jean du Plessis, duc de Richelieu"
38,2.0,8639.0,Markus Wasmeier,0.99593985080719,Q45216,Culture.Sports,8639.0,8990.575329715364,17.0,2403.0,1.99187970161438,Culture,Sports,Markus Wasmeier
39,1.0,8961.0,Stagflation,0.7663036584854126,Q185245,History_and_Society.Business_and_economics,8961.0,0.0,7.0,2090.0,0.7663036584854126,History_and_Society,Business_and_economics,stagflation
40,1.0,9037.0,Documenta,0.2942249774932861,Q72823,Culture.Visual_arts.Visual_arts*,9037.0,0.0,27.0,2268.0,0.2942249774932861,Culture,Visual_arts*,Documenta
41,4.0,9065.0,Edgar Degas,0.59267657995224,Q46373,Culture.Visual_arts.Visual_arts*,9065.0,1497.0000000000657,27.0,2368.0,2.37070631980896,Culture,Visual_arts*,Edgar Degas
42,2.0,9126.0,Asklepios,0.8774868249893188,Q83223,History_and_Society.History,9126.0,8984.0,24.0,8370.0,1.7549736499786377,History_and_Society,History,Asclepius
43,3.0,9497.0,Kindertag,0.5234303474426271,Q37081,Culture.Philosophy_and_religion,9497.0,17331.742053498176,15.0,2236.0,1.5702910423278813,Culture,Philosophy_and_religion,Children's day
44,1.0,10260.0,Wolfgang Thierse,0.14034625887870789,Q62703,History_and_Society.Politics_and_government,10260.0,0.0,7.0,2301.0,0.14034625887870789,History_and_Society,Politics_and_government,Wolfgang Thierse
45,6.0,10692.0,Michelangelo,0.5234303474426271,Q5592,Culture.Visual_arts.Visual_arts*,10692.0,46007.27731277498,2.0,25110.0,3.1405820846557626,Culture,Visual_arts*,Michelangelo
46,1.0,10782.0,Hyperinflation,0.6723417043685913,Q185565,History_and_Society.Business_and_economics,10782.0,0.0,7.0,3224.0,0.6723417043685913,History_and_Society,Business_and_economics,Hyperinflation
47,1.0,10825.0,Pierre Curie,0.754925012588501,Q37463,STEM.Physics,10825.0,0.0,9.0,2491.0,0.754925012588501,STEM,Physics,Pierre Curie
48,6.0,10852.0,Marcel Duchamp,0.4610267877578736,Q5912,Culture.Visual_arts.Visual_arts*,10852.0,85789.18562884461,27.0,2903.0,2.7661607265472417,Culture,Visual_arts*,Marcel Duchamp
49,6.0,10973.0,Landkreis Breisgau-Hochschwarzwald,0.9416641592979432,Q8195,Geography.Regions.Europe.Europe*,10973.0,44783.92309125921,33.0,2826.0,0.0,Geography,Europe*,Breisgau-Hochschwarzwald district
50,1.0,11300.0,Lingua franca,0.9908843636512756,Q636479,Culture.Linguistics,11300.0,0.0,32.0,2299.0,0.9908843636512756,Culture,Linguistics,Lingua Franca
51,2.0,12241.0,Vitalienbrüder,1.0000100135803225,Q509392,History_and_Society.Politics_and_government,12241.0,4493.0,7.0,2743.0,2.000020027160645,History_and_Society,Politics_and_government,Vitality Brothers
52,4.0,12917.0,Rudolf Augstein,0.16452647745609286,Q62414,Culture.Media.Media*,12917.0,20738.12434240382,27.0,3316.0,0.6581059098243714,Culture,Media*,Rudolf Augstein
53,2.0,12965.0,Jungferninseln,0.9924327731132508,Q26262,Geography.Geographical,12965.0,8984.0,8.0,2436.0,0.0,Geography,Geographical,Virgin Islands
54,7.0,12967.0,Amerikanische Jungferninseln,0.18714269995689392,Q11703,History_and_Society.Politics_and_government,12967.0,115609.65345712545,8.0,2961.0,1.3099988996982574,History_and_Society,Politics_and_government,American Virgin Islands
55,20.0,13228.0,Tirol,0.960371196269989,Q153809,Geography.Regions.Europe.Europe*,13228.0,262176.7778449976,17.0,42888.0,0.0,Geography,Europe*,Tyrol
56,11.0,13627.0,Leo XIII.,0.9433575868606568,Q43922,Culture.Philosophy_and_religion,13627.0,25300.20138184709,6.0,2005.0,10.376933455467226,Culture,Philosophy_and_religion,Leo XIII
57,4.0,13672.0,Die Fledermaus,0.9985088109970092,Q464930,Culture.Performing_arts,13672.0,42496.19274529945,2.0,2785.0,3.9940352439880367,Culture,Performing_arts,The bat
58,1.0,13807.0,Amur,0.9304682612419128,Q6862,History_and_Society.Society,13807.0,0.0,7.0,2782.0,0.9304682612419128,History_and_Society,Society,Amur
59,8.0,14908.0,Dag Hammarskjöld,0.2942249774932861,Q1267,History_and_Society.Politics_and_government,14908.0,62556.037239418125,2.0,2689.0,2.3537998199462886,History_and_Society,Politics_and_government,Dag Hammarskjold
60,1.0,14924.0,Renate Schmidt,0.3702353835105896,Q69677,History_and_Society.History,14924.0,0.0,7.0,15628.0,0.3702353835105896,History_and_Society,History,Renate Schmidt
61,1.0,15135.0,Brabant,0.2689514458179474,Q227702,Culture.Linguistics,15135.0,0.0,4.0,1629.0,0.2689514458179474,Culture,Linguistics,Brabant
62,2.0,15200.0,Vollmond,0.2509227991104126,Q104641,STEM.Technology,15200.0,4493.0,26.0,2783.0,0.5018455982208252,STEM,Technology,Full moon
63,4.0,15353.0,Flash Gordon,0.9966334104537964,Q92566,Culture.Literature,15353.0,10922.025382656999,26.0,2695.0,3.9865336418151855,Culture,Literature,Flash Gordon
64,1.0,15392.0,Enns,0.9972090721130372,Q260089,Geography.Regions.Europe.Western_Europe,15392.0,0.0,20.0,2429.0,0.0,Geography,Western_Europe,Enns
65,15.0,15544.0,Sven Hannawald,0.996837317943573,Q57835,Culture.Sports,15544.0,48983.16718446812,3.0,2723.0,14.952559769153595,Culture,Sports,Sven Hannawald
66,5.0,15618.0,Norbert Blüm,0.9954004287719728,Q66632,Culture.Biography.Biography*,15618.0,18333.38446764889,22.0,34123.0,0.0,Culture,Biography*,Norbert Blüm
67,5.0,15742.0,Karl Friedrich Schinkel,0.6584275364875793,Q151759,Culture.Visual_arts.Visual_arts*,15742.0,141005.67321478622,32.0,2679.0,3.2921376824378967,Culture,Visual_arts*,Karl Friedrich Schinkel
68,3.0,15858.0,Pioneer 10,0.9976133108139038,Q59103,History_and_Society.Transportation,15858.0,0.0,30.0,2238.0,2.9928399324417114,History_and_Society,Transportation,Pioneer 10
69,5.0,15899.0,Gleichberechtigung,0.9981998205184937,Q13416790,History_and_Society.Society,15899.0,59285.87776949421,1.0,2905.0,4.990999102592467,History_and_Society,Society,equal rights
70,2.0,16197.0,Otto Grotewohl,0.5078218579292297,Q77210,History_and_Society.Politics_and_government,16197.0,6104.219736359104,25.0,2405.0,1.0156437158584597,History_and_Society,Politics_and_government,Otto Grotewohl
71,4.0,16396.0,Gregorianischer Choral,0.9324633479118348,Q26473,Culture.Media.Music,16396.0,27681.405870904044,25.0,12586.0,3.7298533916473393,Culture,Music,Gregorian chant
72,3.0,16505.0,Wrack,0.5775054097175598,Q852190,History_and_Society.Transportation,16505.0,8985.0,32.0,1931.0,1.7325162291526794,History_and_Society,Transportation,wreck
73,3.0,16864.0,Landkreis Rotenburg (Wümme),0.984585464000702,Q5923,Geography.Regions.Europe.Western_Europe,16864.0,9803.376998601121,30.0,2849.0,0.0,Geography,Western_Europe,Rotenburg (Wümme) district
74,10.0,17077.0,Goldener Bär,0.585111141204834,Q154590,Culture.Media.Media*,17077.0,84643.8195089745,28.0,3109.0,5.85111141204834,Culture,Media*,Golden bear
75,3.0,17170.0,Schachweltmeister,1.0000100135803225,Q190042,Culture.Sports,17170.0,4493.0,2.0,2983.0,3.000030040740968,Culture,Sports,World Chess Champion
76,5.0,17196.0,Oliver Twist,0.9284188151359558,Q164974,Culture.Literature,17196.0,75535.22237599554,9.0,41125.0,4.642094075679778,Culture,Literature,Oliver Twist
77,3.0,17217.0,Gewandhaus (Leipzig),0.8596737384796143,Q519613,Culture.Media.Music,17217.0,11612.34687662902,32.0,3015.0,2.5790212154388428,Culture,Music,Gewandhaus (Leipzig)
78,4.0,17354.0,Dnepr,0.5544804334640503,Q40855,History_and_Society.Society,17354.0,33192.727599530604,30.0,2545.0,2.217921733856201,History_and_Society,Society,Dnepr
79,1.0,17384.0,Waldaihöhen,0.8221991658210754,Q194196,History_and_Society.Society,17384.0,0.0,30.0,2699.0,0.8221991658210754,History_and_Society,Society,Waldai Heights
80,3.0,17426.0,Kefalonia,0.8933194279670715,Q178488,Geography.Regions.Europe.Europe*,17426.0,11745.227735343362,21.0,2335.0,0.0,Geography,Europe*,Kefalonia
81,1.0,17434.0,Sacha,0.9855064153671264,Q6605,History_and_Society.Society,17434.0,0.0,7.0,2645.0,0.9855064153671264,History_and_Society,Society,Sacha
82,2.0,17438.0,Tatarstan,0.9755869507789612,Q5481,History_and_Society.Society,17438.0,4493.0,7.0,2853.0,1.9511739015579224,History_and_Society,Society,Tatarstan
83,3.0,17463.0,Jüdische Autonome Oblast,0.9859463572502136,Q7730,History_and_Society.Society,17463.0,13475.0,7.0,3431.0,2.957839071750641,History_and_Society,Society,Jewish Autonomous Oblast
84,2.0,17467.0,Afrikanische Union,0.7931159734725952,Q7159,History_and_Society.Politics_and_government,17467.0,4493.0,34.0,2987.0,1.5862319469451904,History_and_Society,Politics_and_government,African Union
85,3.0,17693.0,Valéry Giscard d’Estaing,0.4688006341457367,Q2124,History_and_Society.Politics_and_government,17693.0,17964.0,0.0,2423.0,1.40640190243721,History_and_Society,Politics_and_government,Valéry Giscard d'Estaing
86,2.0,18424.0,Duderstadt,1.0000100135803225,Q498596,Geography.Regions.Europe.Western_Europe,18424.0,5437.691978497499,25.0,2915.0,0.0,Geography,Western_Europe,Duderstadt
87,2.0,18543.0,Vicki Baum,0.5621865391731262,Q93444,Culture.Literature,18543.0,17855.422995137407,2.0,5230.0,1.1243730783462524,Culture,Literature,Vicki tree
88,1.0,18682.0,Ava Gardner,0.2509227991104126,Q164487,History_and_Society.History,18682.0,0.0,26.0,2803.0,0.2509227991104126,History_and_Society,History,Ava Gardner
89,1.0,18749.0,Alberto Fujimori,0.585111141204834,Q133040,History_and_Society.Politics_and_government,18749.0,0.0,2.0,1640.0,0.585111141204834,History_and_Society,Politics_and_government,Alberto Fujimori
90,5.0,19674.0,Rudern,0.9748311638832092,Q159354,Culture.Sports,19674.0,13473.0,4.0,5026.0,4.874155819416046,Culture,Sports,rowing
91,1.0,19726.0,Hedwig Dohm,0.946606695652008,Q71491,History_and_Society.History,19726.0,0.0,1.0,1766.0,0.946606695652008,History_and_Society,History,Hedwig Dohm
92,1.0,19728.0,Marie Juchacz,0.4610267877578736,Q85820,History_and_Society.History,19728.0,0.0,1.0,1906.0,0.4610267877578736,History_and_Society,History,Marie Juchacz
93,2.0,19738.0,Panzertruppe,0.951152205467224,Q568312,History_and_Society.Military_and_warfare,19738.0,4493.0,2.0,2375.0,1.902304410934448,History_and_Society,Military_and_warfare,Panzer troop
94,1.0,19769.0,Kykladen,0.8670457601547241,Q171132,Geography.Geographical,19769.0,0.0,10.0,3882.0,0.0,Geography,Geographical,Cyclades
95,2.0,19909.0,Knüllgebirge,0.9859463572502136,Q446023,Geography.Regions.Europe.Western_Europe,19909.0,2246.0,37.0,1976.0,0.0,Geography,Western_Europe,Knüllgebirge
96,2.0,19981.0,Walentina Wladimirowna Tereschkowa,0.7606606483459473,Q44371,History_and_Society.Society,19981.0,0.0,1.0,15216.0,1.5213212966918943,History_and_Society,Society,Valentina Vladimirovna Tereshkova
97,20.0,20066.0,Erzbischof,0.3923468291759491,Q49476,Culture.Philosophy_and_religion,20066.0,159074.339376311,6.0,2919.0,7.846936583518982,Culture,Philosophy_and_religion,archbishop
98,5.0,20144.0,Bram Stoker,0.4843900501728058,Q36184,Culture.Literature,20144.0,13829.920430317788,0.0,2193.0,2.4219502508640294,Culture,Literature,Bram stoker
99,3.0,20184.0,Ziviler Ungehorsam,0.6791887283325195,Q47217,History_and_Society.Politics_and_government,20184.0,4490.5,23.0,4597.0,2.0375661849975586,History_and_Society,Politics_and_government,Civil disobedience
100,1.0,20206.0,Geschichte Litauens,0.6150978803634644,Q215063,History_and_Society.History,20206.0,0.0,20.0,1496.0,0.6150978803634644,History_and_Society,History,Lithuanian history
101,2.0,20598.0,Provinz Noord-Brabant,0.9284188151359558,Q1101,Geography.Regions.Europe.Europe*,20598.0,4493.0,4.0,3457.0,0.0,Geography,Europe*,Noord-Brabant province
102,3.0,20661.0,Amiens,0.9099169969558716,Q41604,Geography.Regions.Europe.Western_Europe,20661.0,13473.0,20.0,2042.0,0.0,Geography,Western_Europe,Amiens
103,1.0,20664.0,Kotor,0.2227101624011993,Q171080,History_and_Society.History,20664.0,0.0,8.0,1801.0,0.2227101624011993,History_and_Society,History,Kotor
104,1.0,21552.0,Samoainseln,0.8439050912857056,Q162126,Geography.Geographical,21552.0,0.0,31.0,1582.0,0.0,Geography,Geographical,Samoa Islands
105,4.0,21609.0,Nördliche Marianen,0.1968362182378769,Q16644,STEM.Earth_and_environment,21609.0,150949.5480819619,8.0,2479.0,0.7873448729515076,STEM,Earth_and_environment,Northern Mariana Islands
106,5.0,21752.0,Herzogtum Schleswig,0.7490972280502319,Q26167,History_and_Society.History,21752.0,14274.653729916605,33.0,1853.0,3.74548614025116,History_and_Society,History,Duchy of Schleswig
107,4.0,22192.0,Henny Porten,0.2509227991104126,Q76643,History_and_Society.History,22192.0,6738.0,25.0,6864.0,1.0036911964416504,History_and_Society,History,Henny Porten
108,3.0,22263.0,Nichelle Nichols,0.6723417043685913,Q254038,Culture.Media.Media*,22263.0,76342.49918294534,30.0,5072.0,2.0170251131057744,Culture,Media*,Nichelle Nichols
109,6.0,22356.0,Plácido Domingo,0.8840492963790894,Q130853,Culture.Media.Music,22356.0,257333.01746950604,25.0,3121.0,5.304295778274536,Culture,Music,Plácido Domingo
110,15.0,22463.0,Zivildienst,0.4688006341457367,Q702635,History_and_Society.Military_and_warfare,22463.0,177446.55447117906,7.0,2448.0,7.0320095121860495,History_and_Society,Military_and_warfare,Community service
111,3.0,22611.0,Fliegerbombe,0.9808859825134276,Q1137468,History_and_Society.Military_and_warfare,22611.0,8985.0,4.0,3559.0,2.9426579475402828,History_and_Society,Military_and_warfare,Aviation bomb
112,4.0,22832.0,Minderheitsregierung,0.6150978803634644,Q114793,History_and_Society.Politics_and_government,22832.0,1295.4677158755721,13.0,1559.0,2.4603915214538574,History_and_Society,Politics_and_government,Minority government
113,4.0,23425.0,Ernst Lubitsch,0.10088862478733064,Q51562,Culture.Media.Media*,23425.0,2247.0,25.0,4886.0,0.40355449914932257,Culture,Media*,Ernst Lubitsch
114,5.0,23972.0,Volkskammer,0.33459946513175964,Q168396,History_and_Society.Politics_and_government,23972.0,17917.366183106442,22.0,2771.0,1.6729973256587982,History_and_Society,Politics_and_government,People's Chamber
115,3.0,24240.0,Schengen,0.9939124584197998,Q183841,Geography.Regions.Europe.Europe*,24240.0,229.7989474984825,33.0,2011.0,0.0,Geography,Europe*,Schengen
116,2.0,24321.0,Briefwahl,0.6654205918312073,Q15044040,History_and_Society.History,24321.0,24108.73474365624,17.0,2655.0,1.3308411836624146,History_and_Society,History,Postal vote
117,2.0,24525.0,Elsa von Freytag-Loringhoven,0.8311530351638794,Q442841,Culture.Visual_arts.Visual_arts*,24525.0,0.0,27.0,1434.0,1.6623060703277588,Culture,Visual_arts*,Elsa from Freytag-Loringhoven
118,19.0,24869.0,Lothringen,0.960371196269989,Q1137,Geography.Regions.Europe.Europe*,24869.0,104983.485549886,33.0,12152.0,0.0,Geography,Europe*,Lorraine
119,1.0,25008.0,Marcus Vipsanius Agrippa,0.812877357006073,Q48174,History_and_Society.History,25008.0,0.0,0.0,1749.0,0.812877357006073,History_and_Society,History,Marcus Vipsanius Agrippa
120,5.0,25093.0,Die Wühlmäuse,0.287777841091156,Q1217653,Culture.Media.Media*,25093.0,32807.449360949235,19.0,1919.0,1.43888920545578,Culture,Media*,The voles
121,7.0,25794.0,Verteidigungsfall (Deutschland),0.16886694729328156,Q2518552,History_and_Society.Business_and_economics,25794.0,8374.146378060505,7.0,3914.0,1.1820686310529709,History_and_Society,Business_and_economics,Defense case (Germany)
122,2.0,26110.0,Silly (Band),0.538993239402771,Q446484,Culture.Media.Media*,26110.0,4176.271312133466,25.0,2684.0,1.077986478805542,Culture,Media*,Silly (band)
123,1.0,26172.0,Koalition der Willigen,0.4455395638942719,Q1342140,History_and_Society.Politics_and_government,26172.0,0.0,14.0,2297.0,0.4455395638942719,History_and_Society,Politics_and_government,Coalition of the willing
124,3.0,26609.0,MRNA,0.967909336090088,Q188928,STEM.Biology,26609.0,8985.0,7.0,4308.0,2.9037280082702637,STEM,Biology,MRNA
125,1.0,26851.0,Missingsch,1.0000100135803225,Q897319,Culture.Linguistics,26851.0,0.0,9.0,1744.0,1.0000100135803225,Culture,Linguistics,Missingsch
126,8.0,27143.0,Landesregierung von Baden-Württemberg,0.4610267877578736,Q896892,History_and_Society.Politics_and_government,27143.0,85462.31222362643,22.0,1925.0,3.6882143020629887,History_and_Society,Politics_and_government,State government of Baden-Württemberg
127,1.0,27215.0,Regierungsbezirk Südbaden,0.16452647745609286,Q742380,History_and_Society.Politics_and_government,27215.0,0.0,22.0,1915.0,0.16452647745609286,History_and_Society,Politics_and_government,South Baden region
128,1.0,27240.0,Wachstum (Mathematik),0.2942249774932861,Q9073584,STEM.STEM*,27240.0,0.0,7.0,3366.0,0.0,STEM,STEM*,Growth (mathematics)
129,3.0,27371.0,Sabäer,0.5078218579292297,Q940785,History_and_Society.History,27371.0,0.0,14.0,877.0,1.5234655737876892,History_and_Society,History,Sabeans
130,1.0,27608.0,08/15,0.14805719256401062,Q413916,History_and_Society.Transportation,27608.0,0.0,7.0,0.0,0.14805719256401062,History_and_Society,Transportation,08/15
131,1.0,27797.0,Saverne,0.9981998205184937,Q22741,Geography.Regions.Europe.Western_Europe,27797.0,0.0,19.0,1299.0,0.0,Geography,Western_Europe,Saverne
132,3.0,27838.0,Landkreis Oberhavel,0.9924327731132508,Q6119,Geography.Regions.Europe.Europe*,27838.0,8985.0,15.0,2754.0,0.0,Geography,Europe*,Oberhavel district
133,5.0,27999.0,Geschichte Thailands,0.5156299471855164,Q379391,History_and_Society.History,27999.0,67094.92208313501,26.0,2161.0,2.5781497359275822,History_and_Society,History,History of thailand
134,23.0,28236.0,Telepolis,0.8267217874526978,Q336399,Culture.Media.Media*,28236.0,408271.07117565704,7.0,3562.0,19.014601111412052,Culture,Media*,Telepolis
135,3.0,28261.0,Landkreis Kassel,0.9724247455596924,Q7890,Geography.Regions.Europe.Western_Europe,28261.0,0.0,22.0,4669.0,0.0,Geography,Western_Europe,Kassel district
136,2.0,28262.0,Landkreis Fulda,0.974052667617798,Q7899,Geography.Regions.Europe.Europe*,28262.0,2246.0,37.0,2333.0,0.0,Geography,Europe*,District of Fulda
137,5.0,28263.0,Schwalm-Eder-Kreis,0.9724247455596924,Q7894,Geography.Regions.Europe.Western_Europe,28263.0,15090.872447958162,22.0,3390.0,0.0,Geography,Western_Europe,Schwalm-Eder district
138,4.0,28664.0,Thomas Müntzer,0.5234303474426271,Q153981,Culture.Philosophy_and_religion,28664.0,38192.391134385885,25.0,3311.0,2.0937213897705083,Culture,Philosophy_and_religion,Thomas Müntzer
139,5.0,28747.0,Wolfgang Kapp,0.2069040536880493,Q58863,History_and_Society.Politics_and_government,28747.0,1310.6754668754172,31.0,6884.0,1.0345202684402464,History_and_Society,Politics_and_government,Wolfgang Kapp
140,14.0,28987.0,Bundesamt für Verfassungsschutz,0.6584275364875793,Q310522,History_and_Society.Politics_and_government,28987.0,280312.6407773927,7.0,10292.0,9.217985510826109,History_and_Society,Politics_and_government,Federal Office for the Protection of the Constitution
141,5.0,29017.0,Mausoleum,0.6442351341247559,Q162875,Culture.Visual_arts.Visual_arts*,29017.0,56440.54189131782,0.0,4337.0,3.2211756706237797,Culture,Visual_arts*,mausoleum
142,8.0,29026.0,Joachim Fest,0.9972950220108032,Q57372,Culture.Biography.Biography*,29026.0,246404.3036564136,32.0,2306.0,0.0,Culture,Biography*,Joachim Fest
143,1.0,29381.0,Havelland,0.14805719256401062,Q897270,History_and_Society.History,29381.0,0.0,15.0,4136.0,0.14805719256401062,History_and_Society,History,Havelland
144,7.0,29669.0,Wahlmann,0.6584275364875793,Q62836368,History_and_Society.Politics_and_government,29669.0,24097.06391192352,34.0,2541.0,4.6089927554130545,History_and_Society,Politics_and_government,Elector
145,1.0,30002.0,Alpensteinbock,0.9979592561721802,Q168327,STEM.Biology,30002.0,0.0,17.0,2739.0,0.9979592561721802,STEM,Biology,Alpine ibex
146,1.0,30275.0,Kanton Appenzell Ausserrhoden,0.9416641592979432,Q12079,Geography.Regions.Europe.Europe*,30275.0,0.0,34.0,3224.0,0.0,Geography,Europe*,Canton of Appenzell Ausserrhoden
