,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class
40,3.0,23.0,264920.0,List of Wimbledon Open Era champions,0.11921291798353195,Q2058656,Culture.Biography.Biography*,7771.678594,0.099007,0.109605,37.0
41,3.0,23.0,264920.0,List of Wimbledon Open Era champions,0.0,Q2058656,Geography.Regions.Europe.Europe*,7771.678594,0.099007,0.109605,37.0
42,3.0,23.0,264920.0,List of Wimbledon Open Era champions,0.0,Q2058656,Geography.Regions.Europe.Northern_Europe,7771.678594,0.099007,0.109605,37.0
43,3.0,25.0,15134976.0,The Unicorn and the Wasp,1.0000100135803223,Q2826460,Culture.Media.Television,0.0,0.079512,0.08568200000000001,12.0
44,3.0,25.0,15134976.0,The Unicorn and the Wasp,0.9980832934379578,Q2826460,Culture.Media.Media*,0.0,0.079512,0.08568200000000001,12.0
45,3.0,27.0,51763022.0,Matthias Farley,0.9970290064811707,Q27049367,Culture.Biography.Biography*,4646.0,0.08391,0.095136,1.0
46,3.0,27.0,51763022.0,Matthias Farley,0.8962613940238953,Q27049367,Culture.Sports,4646.0,0.08391,0.095136,1.0
47,3.0,27.0,51763022.0,Matthias Farley,0.0,Q27049367,Geography.Regions.Americas.North_America,4646.0,0.08391,0.095136,1.0
48,1.0,24.0,54658760.0,Mohamadou Sumareh,0.9450047016143799,Q33416162,Culture.Biography.Biography*,0.0,0.093029,0.103742,11.0
49,1.0,24.0,54658760.0,Mohamadou Sumareh,0.7371681928634644,Q33416162,Culture.Sports,0.0,0.093029,0.103742,11.0
50,1.0,21.0,49152556.0,BRP Tarlac (LD-601),0.9748311638832092,Q23022168,History_and_Society.Transportation,0.0,0.094054,0.101449,18.0
51,1.0,21.0,49152556.0,BRP Tarlac (LD-601),0.6442351341247559,Q23022168,History_and_Society.Military_and_warfare,0.0,0.094054,0.101449,18.0
52,1.0,21.0,49152556.0,BRP Tarlac (LD-601),0.0,Q23022168,Geography.Regions.Asia.Asia*,0.0,0.094054,0.101449,18.0
53,1.0,21.0,49152556.0,BRP Tarlac (LD-601),0.0,Q23022168,Geography.Regions.Asia.Southeast_Asia,0.0,0.094054,0.101449,18.0
54,14.0,29.0,40982672.0,American Music Award for Favorite Soul/R&B Album,0.8634016513824463,Q19858107,Culture.Media.Music,0.166667,0.061854,0.067892,41.0
55,14.0,29.0,40982672.0,American Music Award for Favorite Soul/R&B Album,0.771853506565094,Q19858107,History_and_Society.Society,0.166667,0.061854,0.067892,41.0
56,14.0,29.0,40982672.0,American Music Award for Favorite Soul/R&B Album,0.6297846436500549,Q19858107,Culture.Media.Media*,0.166667,0.061854,0.067892,41.0
57,14.0,29.0,40982672.0,American Music Award for Favorite Soul/R&B Album,0.0,Q19858107,Geography.Regions.Americas.North_America,0.166667,0.061854,0.067892,41.0
58,5.0,23.0,36894194.0,Trézéguet (Egyptian footballer),0.9954004287719727,Q6734350,Culture.Biography.Biography*,50635.066069,0.102862,0.117156,22.0
59,5.0,23.0,36894194.0,Trézéguet (Egyptian footballer),0.9841036200523376,Q6734350,Culture.Sports,50635.066069,0.102862,0.117156,22.0
60,5.0,23.0,36894194.0,Trézéguet (Egyptian footballer),0.25966064834594726,Q6734350,Geography.Regions.Africa.Northern_Africa,50635.066069,0.102862,0.117156,22.0
61,5.0,23.0,36894194.0,Trézéguet (Egyptian footballer),0.2047950496673584,Q6734350,Geography.Regions.Africa.Africa*,50635.066069,0.102862,0.117156,22.0
62,5.0,23.0,36894194.0,Trézéguet (Egyptian footballer),0.0,Q6734350,Geography.Regions.Asia.West_Asia,50635.066069,0.102862,0.117156,22.0
63,2.0,24.0,135712.0,"Wellington, Texas",0.998309314250946,Q979761,Geography.Regions.Americas.North_America,0.0,0.091677,0.101055,40.0
64,2.0,24.0,135712.0,"Wellington, Texas",0.8962613940238953,Q979761,Geography.Geographical,0.0,0.091677,0.101055,40.0
65,7.0,25.0,620854.0,Robert Del Naja,0.9960646033287048,Q712176,Culture.Biography.Biography*,7887.620884999998,0.092729,0.103876,20.0
66,7.0,25.0,620854.0,Robert Del Naja,0.3998216390609741,Q712176,Culture.Media.Media*,7887.620884999998,0.092729,0.103876,20.0
67,7.0,25.0,620854.0,Robert Del Naja,0.38492217659950256,Q712176,Culture.Media.Music,7887.620884999998,0.092729,0.103876,20.0
68,7.0,25.0,620854.0,Robert Del Naja,0.0,Q712176,Geography.Regions.Europe.Europe*,7887.620884999998,0.092729,0.103876,20.0
69,7.0,25.0,620854.0,Robert Del Naja,0.0,Q712176,Geography.Regions.Europe.Northern_Europe,7887.620884999998,0.092729,0.103876,20.0
70,4.0,23.0,636484.0,Triangle offense,0.21207880973815918,Q847804,Culture.Sports,1298.757487,0.096688,0.108316,40.0
71,3.0,25.0,419550.0,Dante Bichette,0.9995657801628113,Q8836231,Culture.Sports,679.99193,0.100432,0.113844,8.0
72,3.0,25.0,419550.0,Dante Bichette,0.9995517134666443,Q8836231,Culture.Biography.Biography*,679.99193,0.100432,0.113844,8.0
73,3.0,25.0,419550.0,Dante Bichette,0.25966064834594726,Q8836231,Geography.Regions.Americas.North_America,679.99193,0.100432,0.113844,8.0
74,4.0,24.0,5555590.0,Panzi Hospital,0.9099169969558716,Q7132053,STEM.Medicine_&_Health,1.0,0.085591,0.093549,36.0
75,4.0,24.0,5555590.0,Panzi Hospital,0.8962613940238953,Q7132053,Geography.Regions.Africa.Africa*,1.0,0.085591,0.093549,36.0
76,4.0,24.0,5555590.0,Panzi Hospital,0.8706072568893433,Q7132053,STEM.STEM*,1.0,0.085591,0.093549,36.0
77,2.0,28.0,5561322.0,Augusto Inácio,1.0000100135803223,Q2629216,Culture.Biography.Biography*,0.0,0.06948,0.073619,7.0
78,2.0,28.0,5561322.0,Augusto Inácio,0.9935217499732971,Q2629216,Culture.Sports,0.0,0.06948,0.073619,7.0
79,2.0,28.0,5561322.0,Augusto Inácio,0.13297423720359802,Q2629216,History_and_Society.Society,0.0,0.06948,0.073619,7.0
80,2.0,28.0,5561322.0,Augusto Inácio,0.07650540971755981,Q2629216,Geography.Regions.Europe.Europe*,0.0,0.06948,0.073619,7.0
81,2.0,28.0,5561322.0,Augusto Inácio,0.0,Q2629216,Geography.Regions.Europe.Southern_Europe,0.0,0.06948,0.073619,7.0
82,19.0,22.0,48416582.0,2016 Oakland Raiders season,0.9908843636512756,Q22096933,Culture.Sports,301111.486109,0.122787,0.151973,1.0
83,19.0,22.0,48416582.0,2016 Oakland Raiders season,0.3893042674064636,Q22096933,Geography.Regions.Americas.North_America,301111.486109,0.122787,0.151973,1.0
84,3.0,25.0,1181956.0,Dirty Water,1.0000100135803223,Q5281109,Culture.Media.Music,4646.0,0.108603,0.123798,8.0
85,3.0,25.0,1181956.0,Dirty Water,0.9993003606796265,Q5281109,Culture.Media.Media*,4646.0,0.108603,0.123798,8.0
86,16.0,24.0,58619120.0,2018 National League West tie-breaker game,0.8354935646057129,Q60526932,Culture.Sports,245.875396,0.111026,0.130725,8.0
87,16.0,24.0,58619120.0,2018 National League West tie-breaker game,0.0,Q60526932,Geography.Regions.Americas.North_America,245.875396,0.111026,0.130725,8.0
88,4.0,24.0,37875076.0,David Fales,0.9990402460098267,Q5233537,Culture.Sports,48653.579834,0.108025,0.135242,1.0
89,4.0,24.0,37875076.0,David Fales,0.9916942119598389,Q5233537,Culture.Biography.Biography*,48653.579834,0.108025,0.135242,1.0
90,4.0,24.0,37875076.0,David Fales,0.0,Q5233537,Geography.Regions.Americas.North_America,48653.579834,0.108025,0.135242,1.0
91,12.0,20.0,20037960.0,Utøya,0.9971204400062561,Q106357,Geography.Regions.Europe.Europe*,36.818333,0.094825,0.107136,28.0
92,12.0,20.0,20037960.0,Utøya,0.9841036200523376,Q106357,Geography.Regions.Europe.Northern_Europe,36.818333,0.094825,0.107136,28.0
93,12.0,20.0,20037960.0,Utøya,0.3415925204753876,Q106357,Geography.Geographical,36.818333,0.094825,0.107136,28.0
94,1.0,29.0,1337606.0,Didi Conn,0.9992306232452393,Q459465,Culture.Biography.Biography*,0.0,0.068095,0.073021,21.0
95,1.0,29.0,1337606.0,Didi Conn,0.4765896201133728,Q459465,Culture.Biography.Women,0.0,0.068095,0.073021,21.0
96,1.0,29.0,1337606.0,Didi Conn,0.11921291798353195,Q459465,Culture.Media.Media*,0.0,0.068095,0.073021,21.0
97,1.0,29.0,1337606.0,Didi Conn,0.11921291798353195,Q459465,Culture.Performing_arts,0.0,0.068095,0.073021,21.0
98,1.0,29.0,1337606.0,Didi Conn,0.0,Q459465,Geography.Regions.Americas.North_America,0.0,0.068095,0.073021,21.0
99,30.0,19.0,4483334.0,Hurricane King,0.5775054097175598,Q217707,STEM.STEM*,4225.315247,0.110601,0.136819,6.0
100,30.0,19.0,4483334.0,Hurricane King,0.5000100135803223,Q217707,STEM.Earth_and_environment,4225.315247,0.110601,0.136819,6.0
101,30.0,19.0,4483334.0,Hurricane King,0.10667316818237305,Q217707,Geography.Regions.Americas.Central_America,4225.315247,0.110601,0.136819,6.0
102,30.0,19.0,4483334.0,Hurricane King,0.0,Q217707,Geography.Regions.Americas.North_America,4225.315247,0.110601,0.136819,6.0
103,30.0,19.0,4483334.0,Hurricane King,0.0,Q217707,Geography.Geographical,4225.315247,0.110601,0.136819,6.0
104,6.0,24.0,1840612.0,Communist Party of Luxembourg,0.7371681928634644,Q321673,History_and_Society.Politics_and_government,0.0,0.071288,0.077512,28.0
105,6.0,24.0,1840612.0,Communist Party of Luxembourg,0.38304929637908935,Q321673,Geography.Regions.Europe.Western_Europe,0.0,0.071288,0.077512,28.0
106,6.0,24.0,1840612.0,Communist Party of Luxembourg,0.379807101726532,Q321673,Geography.Regions.Europe.Europe*,0.0,0.071288,0.077512,28.0
107,7.0,26.0,57736462.0,Robbie Eagles,0.9988405108451843,Q55138536,Culture.Media.Television,18572.65,0.08805299999999999,0.100559,44.0
108,7.0,26.0,57736462.0,Robbie Eagles,0.9987651705741882,Q55138536,Culture.Media.Entertainment,18572.65,0.08805299999999999,0.100559,44.0
109,7.0,26.0,57736462.0,Robbie Eagles,0.998309314250946,Q55138536,Culture.Media.Media*,18572.65,0.08805299999999999,0.100559,44.0
110,7.0,26.0,57736462.0,Robbie Eagles,0.9958112239837646,Q55138536,Culture.Biography.Biography*,18572.65,0.08805299999999999,0.100559,44.0
111,7.0,26.0,57736462.0,Robbie Eagles,0.34697775745391846,Q55138536,Geography.Regions.Oceania,18572.65,0.08805299999999999,0.100559,44.0
112,14.0,24.0,44316528.0,Michigan IMG Sports Network,0.5775054097175598,Q18763620,Culture.Sports,93533.501696,0.117159,0.14165999999999998,8.0
113,14.0,24.0,44316528.0,Michigan IMG Sports Network,0.24509501457214355,Q18763620,Culture.Media.Media*,93533.501696,0.117159,0.14165999999999998,8.0
114,14.0,24.0,44316528.0,Michigan IMG Sports Network,0.04574816131591797,Q18763620,Geography.Regions.Americas.North_America,93533.501696,0.117159,0.14165999999999998,8.0
115,3.0,22.0,30579430.0,Romaine Sawyers,0.9995794296264648,Q3940507,Culture.Sports,20887.126431,0.100962,0.114209,22.0
116,3.0,22.0,30579430.0,Romaine Sawyers,0.9908843636512756,Q3940507,Culture.Biography.Biography*,20887.126431,0.100962,0.114209,22.0
117,3.0,22.0,30579430.0,Romaine Sawyers,0.0,Q3940507,Geography.Regions.Europe.Europe*,20887.126431,0.100962,0.114209,22.0
118,2.0,27.0,5143790.0,Ohio in the American Civil War,0.21734751760959625,Q7081054,STEM.STEM*,4646.0,0.084617,0.091892,25.0
119,2.0,27.0,5143790.0,Ohio in the American Civil War,0.1778208613395691,Q7081054,History_and_Society.Politics_and_government,4646.0,0.084617,0.091892,25.0
120,2.0,27.0,5143790.0,Ohio in the American Civil War,0.16886694729328156,Q7081054,History_and_Society.Society,4646.0,0.084617,0.091892,25.0
121,2.0,27.0,5143790.0,Ohio in the American Civil War,0.15611489117145538,Q7081054,History_and_Society.History,4646.0,0.084617,0.091892,25.0
122,2.0,27.0,5143790.0,Ohio in the American Civil War,0.1520422399044037,Q7081054,History_and_Society.Military_and_warfare,4646.0,0.084617,0.091892,25.0
123,2.0,27.0,5143790.0,Ohio in the American Civil War,0.11597072333097458,Q7081054,Culture.Philosophy_and_religion,4646.0,0.084617,0.091892,25.0
124,2.0,27.0,5143790.0,Ohio in the American Civil War,0.0,Q7081054,Geography.Regions.Americas.North_America,4646.0,0.084617,0.091892,25.0
125,2.0,27.0,5143790.0,Ohio in the American Civil War,0.0,Q7081054,Geography.Regions.Asia.Asia*,4646.0,0.084617,0.091892,25.0
126,2.0,27.0,5143790.0,Ohio in the American Civil War,0.0,Q7081054,Geography.Regions.Europe.Europe*,4646.0,0.084617,0.091892,25.0
127,2.0,27.0,5143790.0,Ohio in the American Civil War,0.0,Q7081054,Geography.Regions.Europe.Northern_Europe,4646.0,0.084617,0.091892,25.0
128,9.0,23.0,11035076.0,Brigadier general (United States),0.9879562258720398,Q4967196,History_and_Society.Military_and_warfare,231935.126406,0.114613,0.130754,5.0
129,9.0,23.0,11035076.0,Brigadier general (United States),0.0,Q4967196,Geography.Regions.Americas.North_America,231935.126406,0.114613,0.130754,5.0
130,9.0,23.0,11035076.0,Brigadier general (United States),0.0,Q4967196,Geography.Regions.Asia.Southeast_Asia,231935.126406,0.114613,0.130754,5.0
131,3.0,27.0,26579594.0,Emily Ratajkowski,0.9989112615585327,Q5372335,Culture.Biography.Biography*,9291.0,0.07198099999999999,0.076888,40.0
132,3.0,27.0,26579594.0,Emily Ratajkowski,0.8962613940238953,Q5372335,Culture.Biography.Women,9291.0,0.07198099999999999,0.076888,40.0
133,3.0,27.0,26579594.0,Emily Ratajkowski,0.14034625887870789,Q5372335,Culture.Visual_arts.Fashion,9291.0,0.07198099999999999,0.076888,40.0
134,3.0,27.0,26579594.0,Emily Ratajkowski,0.05348043346405029,Q5372335,Geography.Regions.Americas.North_America,9291.0,0.07198099999999999,0.076888,40.0
135,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.994455099105835,Q900311,Culture.Biography.Biography*,495.453587,0.089973,0.100531,36.0
136,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.6926519870758057,Q900311,STEM.STEM*,495.453587,0.089973,0.100531,36.0
137,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.33459946513175964,Q900311,STEM.Biology,495.453587,0.089973,0.100531,36.0
138,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.2509227991104126,Q900311,STEM.Medicine_&_Health,495.453587,0.089973,0.100531,36.0
139,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.10375863313674927,Q900311,STEM.Chemistry,495.453587,0.089973,0.100531,36.0
140,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.07650540971755981,Q900311,Geography.Regions.Asia.Asia*,495.453587,0.089973,0.100531,36.0
141,4.0,24.0,13016306.0,Yasutomi Nishizuka,0.06118653917312622,Q900311,Geography.Regions.Asia.East_Asia,495.453587,0.089973,0.100531,36.0
142,2.0,24.0,3599438.0,2nd Canadian Regiment,0.9433575868606567,Q2815846,History_and_Society.Military_and_warfare,0.0,0.094158,0.102833,5.0
143,2.0,24.0,3599438.0,2nd Canadian Regiment,0.46102678775787354,Q2815846,History_and_Society.History,0.0,0.094158,0.102833,5.0
144,2.0,24.0,3599438.0,2nd Canadian Regiment,0.3660457601547241,Q2815846,Geography.Regions.Americas.North_America,0.0,0.094158,0.102833,5.0
145,2.0,25.0,11518852.0,Kyle Eastmond,0.9991804361343384,Q3200916,Culture.Biography.Biography*,4646.0,0.090813,0.098135,32.0
146,2.0,25.0,11518852.0,Kyle Eastmond,0.994098961353302,Q3200916,Culture.Sports,4646.0,0.090813,0.098135,32.0
147,4.0,20.0,57773976.0,Homestead Air Reserve Base,0.8840492963790894,Q3139697,History_and_Society.Transportation,1048.45795,0.104816,0.123041,6.0
148,4.0,20.0,57773976.0,Homestead Air Reserve Base,0.8267217874526978,Q3139697,History_and_Society.Military_and_warfare,1048.45795,0.104816,0.123041,6.0
149,4.0,20.0,57773976.0,Homestead Air Reserve Base,0.7663036584854126,Q3139697,STEM.STEM*,1048.45795,0.104816,0.123041,6.0
150,4.0,20.0,57773976.0,Homestead Air Reserve Base,0.7606606483459473,Q3139697,STEM.Engineering,1048.45795,0.104816,0.123041,6.0
151,4.0,20.0,57773976.0,Homestead Air Reserve Base,0.6150978803634644,Q3139697,Geography.Regions.Americas.North_America,1048.45795,0.104816,0.123041,6.0
152,7.0,20.0,419720.0,Continental Navy,0.9073222279548645,Q2367216,History_and_Society.Military_and_warfare,279187.73716,0.115695,0.137924,43.0
153,7.0,20.0,419720.0,Continental Navy,0.1067005917429924,Q2367216,History_and_Society.Transportation,279187.73716,0.115695,0.137924,43.0
154,7.0,20.0,419720.0,Continental Navy,0.0,Q2367216,Geography.Regions.Americas.North_America,279187.73716,0.115695,0.137924,43.0
155,1.0,34.0,47728364.0,Phil Salt (cricketer),0.9525841474533081,Q21030613,Culture.Biography.Biography*,0.0,0.050961,0.054011,21.0
156,1.0,34.0,47728364.0,Phil Salt (cricketer),0.9099169969558716,Q21030613,Culture.Sports,0.0,0.050961,0.054011,21.0
157,1.0,34.0,47728364.0,Phil Salt (cricketer),0.0,Q21030613,Geography.Regions.Europe.Northern_Europe,0.0,0.050961,0.054011,21.0
158,1.0,34.0,47728364.0,Phil Salt (cricketer),0.0,Q21030613,Geography.Regions.Europe.Europe*,0.0,0.050961,0.054011,21.0
159,6.0,25.0,73276.0,University of Waterloo,0.9919480085372925,Q1049470,History_and_Society.Education,5.641306,0.08447400000000001,0.09428,36.0
160,6.0,25.0,73276.0,University of Waterloo,0.6513648629188538,Q1049470,Geography.Regions.Americas.North_America,5.641306,0.08447400000000001,0.09428,36.0
161,10.0,25.0,56213390.0,Arnór Sigurðsson,0.9450047016143799,Q47067187,Culture.Biography.Biography*,25714.46406,0.085889,0.094158,26.0
162,10.0,25.0,56213390.0,Arnór Sigurðsson,0.8706072568893433,Q47067187,Culture.Sports,25714.46406,0.085889,0.094158,26.0
163,10.0,25.0,56213390.0,Arnór Sigurðsson,0.0,Q47067187,Geography.Regions.Europe.Europe*,25714.46406,0.085889,0.094158,26.0
164,10.0,25.0,56213390.0,Arnór Sigurðsson,0.0,Q47067187,Geography.Regions.Europe.Northern_Europe,25714.46406,0.085889,0.094158,26.0
165,4.0,26.0,541728.0,Mladen Ivanić,0.9952548146247864,Q944643,Culture.Biography.Biography*,1.166667,0.072211,0.077045,31.0
166,4.0,26.0,541728.0,Mladen Ivanić,0.35867373847961426,Q944643,Geography.Regions.Europe.Europe*,1.166667,0.072211,0.077045,31.0
167,4.0,26.0,541728.0,Mladen Ivanić,0.3509628047943115,Q944643,Geography.Regions.Europe.Southern_Europe,1.166667,0.072211,0.077045,31.0
168,4.0,26.0,541728.0,Mladen Ivanić,0.10375863313674927,Q944643,History_and_Society.History,1.166667,0.072211,0.077045,31.0
169,8.0,23.0,39936702.0,Rosemary DiCarlo,0.9886782765388489,Q15429937,Culture.Biography.Biography*,166.37283100000005,0.110796,0.12747999999999998,5.0
170,8.0,23.0,39936702.0,Rosemary DiCarlo,0.4765896201133728,Q15429937,History_and_Society.Politics_and_government,166.37283100000005,0.110796,0.12747999999999998,5.0
171,8.0,23.0,39936702.0,Rosemary DiCarlo,0.3415925204753876,Q15429937,Culture.Biography.Women,166.37283100000005,0.110796,0.12747999999999998,5.0
172,8.0,23.0,39936702.0,Rosemary DiCarlo,0.0,Q15429937,Geography.Regions.Americas.North_America,166.37283100000005,0.110796,0.12747999999999998,5.0
173,17.0,25.0,179174.0,Spaceport,0.9850529432296753,Q194188,History_and_Society.Transportation,213143.98424,0.101868,0.121051,0.0
174,17.0,25.0,179174.0,Spaceport,0.9263137578964233,Q194188,STEM.STEM*,213143.98424,0.101868,0.121051,0.0
175,17.0,25.0,179174.0,Spaceport,0.8439050912857056,Q194188,STEM.Technology,213143.98424,0.101868,0.121051,0.0
176,17.0,25.0,179174.0,Spaceport,0.585111141204834,Q194188,STEM.Space,213143.98424,0.101868,0.121051,0.0
177,17.0,25.0,179174.0,Spaceport,0.3775506913661957,Q194188,STEM.Engineering,213143.98424,0.101868,0.121051,0.0
178,17.0,25.0,179174.0,Spaceport,0.14415885508060455,Q194188,History_and_Society.Military_and_warfare,213143.98424,0.101868,0.121051,0.0
179,17.0,25.0,179174.0,Spaceport,0.14415885508060455,Q194188,History_and_Society.Society,213143.98424,0.101868,0.121051,0.0
180,9.0,20.0,31661732.0,Wedding of Prince Edward and Sophie Rhys-Jones,0.7981967926025391,Q2894167,Culture.Biography.Biography*,327961.17837800004,0.124795,0.14281300000000002,43.0
181,9.0,20.0,31661732.0,Wedding of Prince Edward and Sophie Rhys-Jones,0.1097157895565033,Q2894167,History_and_Society.Society,327961.17837800004,0.124795,0.14281300000000002,43.0
182,9.0,20.0,31661732.0,Wedding of Prince Edward and Sophie Rhys-Jones,0.0,Q2894167,Geography.Regions.Europe.Europe*,327961.17837800004,0.124795,0.14281300000000002,43.0
183,9.0,20.0,31661732.0,Wedding of Prince Edward and Sophie Rhys-Jones,0.0,Q2894167,Geography.Regions.Europe.Northern_Europe,327961.17837800004,0.124795,0.14281300000000002,43.0
184,9.0,20.0,31661732.0,Wedding of Prince Edward and Sophie Rhys-Jones,0.0,Q2894167,Geography.Regions.Asia.South_Asia,327961.17837800004,0.124795,0.14281300000000002,43.0
185,9.0,20.0,31661732.0,Wedding of Prince Edward and Sophie Rhys-Jones,0.0,Q2894167,Geography.Regions.Asia.Asia*,327961.17837800004,0.124795,0.14281300000000002,43.0
186,1.0,35.0,2606338.0,American Conservatory Theater,0.9637899398803711,Q463781,Geography.Regions.Americas.North_America,0.0,0.041582,0.043089,33.0
187,1.0,35.0,2606338.0,American Conservatory Theater,0.6001983880996704,Q463781,Culture.Visual_arts.Visual_arts*,0.0,0.041582,0.043089,33.0
