,Id,Label,modularity_class,Degree,Eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,Qid
62,7601566,Cecil Kellaway,16,3,29,0.065474,0.068738,9291.0,Q891104
63,33442872,Whitney Mercilus,1,7,24,0.104226,0.12956700000000002,38.362751,Q767424
64,55271716,Effects of Hurricane Irma in Florida,6,19,20,0.10918399999999999,0.133115,12332.275598,Q48965449
65,39389466,Artturi Lehkonen,13,1,28,0.076052,0.080962,0.0,Q2365562
66,53414044,Hirai Kawato,44,1,28,0.074877,0.08115900000000001,0.0,Q22127074
67,24865282,Fahad Albutairi,18,3,22,0.108271,0.12060799999999999,0.0,Q5429493
68,8810772,Sotiris Ninis,17,2,22,0.10406900000000001,0.11726400000000001,20650.117491999998,Q299091
69,19203734,Major League Baseball blackout policy,8,6,24,0.11804300000000001,0.137216,12783.044688,Q6738155
70,1497260,Martial Law (TV series),4,2,27,0.08623099999999999,0.097231,23210.0,Q1339627
71,8827552,Kevin Wilson (American football),25,7,26,0.101863,0.119652,34992.485323,Q6397297
72,56153776,Wrestling at the 2018 Summer Youth Olympics,30,33,25,0.083901,0.098569,3252.765707,Q48611463
73,537682,Chris Bosh,40,1,25,0.084867,0.092083,0.0,Q201386
74,16640986,Jeremy Pargo,26,1,26,0.085841,0.09220700000000001,0.0,Q638486
75,253074,Governor of Kentucky,5,1,21,0.105174,0.11307400000000001,0.0,Q4151335
76,3438500,Travis Green,13,2,28,0.081776,0.088489,13932.0,Q454430
77,6025204,Cristian Săpunaru,7,6,22,0.1053,0.120734,49249.461056,Q377899
78,40944836,2017 UEFA European Under-21 Championship,7,7,22,0.10087,0.115371,31550.529135,Q16958973
79,53080768,2017 United States Grand Prix,24,3,26,0.090771,0.099594,0.0,Q29066527
80,1780756,Mishaal bint Fahd bin Mohammed Al Saud,18,6,22,0.10896700000000001,0.122504,4957.805124,Q3270592
81,27421172,Scotland at the FIFA World Cup,23,5,25,0.086467,0.09703099999999999,32726.233135000002,Q7435673
82,694468,Wilma Mankiller,5,2,23,0.10660499999999999,0.11932899999999999,0.0,Q2327358
83,7404478,Rick Spielman,25,1,26,0.09422,0.10323299999999999,0.0,Q2151622
84,1257708,José Cardozo,7,2,25,0.079403,0.085405,13932.0,Q377971
85,8177054,Immigration New Zealand,45,28,20,0.12083900000000002,0.139816,410408.64726,Q6005037
86,6805198,Kevin Barker,5,1,26,0.095429,0.10325,0.0,Q6395778
87,47912420,Matt Canada,25,1,27,0.093563,0.10575,0.0,Q21934210
88,903002,Hurricane Iniki,6,5,21,0.101799,0.120868,2597.154219,Q3124214
89,16712654,Darío Lopilato,2,1,26,0.073996,0.077798,0.0,Q521027
90,28935060,Faouzi Ghoulam,38,2,24,0.095025,0.10711400000000001,7227.082998999999,Q2484011
91,5032618,RDS Arena,32,3,27,0.081091,0.08766900000000001,2.365079,Q1766418
92,33066644,Brock Osweiler,1,10,23,0.112882,0.14089200000000002,43097.776238,Q3645212
93,44459730,Kevin Lasagna,7,1,24,0.08265299999999999,0.090076,0.0,Q18589006
94,15146430,Júnior Moraes,38,2,24,0.09132,0.100208,13932.0,Q2529972
95,39567744,Héctor Barrantes,43,3,21,0.11106099999999999,0.122616,0.0,Q16012374
96,48227962,Jamilu Collins,11,4,24,0.093145,0.105468,2.916667,Q21621064
97,25951276,List of natural disasters in Haiti,6,7,20,0.104242,0.12389800000000001,18800.656076,Q3243393
98,628266,Williams–Brice Stadium,25,4,27,0.08958200000000001,0.099949,670.411483,Q940522
99,1263594,Seychelles national football team,11,21,24,0.094848,0.111597,6930.985286,Q638166
100,55362964,Abdul Latif Jameel,29,1,29,0.072268,0.07669,0.0,Q12239138
101,34911226,James Tedesco,32,7,24,0.11059000000000001,0.12350799999999999,6603.400512,Q6144069
102,39080538,Colorado Rockies Radio Network,8,13,24,0.11988900000000001,0.141532,24160.810981,Q16206582
103,245794,Salyut 1,0,8,25,0.089643,0.102391,299.64093399999996,Q211761
104,41994482,DICE model,29,1,27,0.085341,0.092262,0.0,Q17073676
105,8576918,Blood and Sand (1941 film),33,3,31,0.04986,0.052648,23210.0,Q1795987
106,1266602,List of NASCAR teams,9,6,25,0.100348,0.112052,2764.558825,Q6590997
107,39475408,Madison Bowey,13,2,28,0.07606900000000001,0.081509,0.0,Q14943154
108,42526094,Belgium national football team records and statistics,7,1,26,0.070685,0.074533,0.0,Q16736165
109,26608934,Eyewall replacement cycle,6,11,20,0.108226,0.129923,10245.735611,Q13634400
110,43444048,Alan Patrick (fighter),4,1,27,0.08506799999999999,0.095294,0.0,Q15116507
111,11699060,Southwest Georgia,6,2,21,0.093113,0.105859,1.4203700000000001,Q7571283
112,21576782,List of winners of the Chicago Marathon,29,4,26,0.089314,0.097699,27851.0,Q15037292
113,23685324,Gill Marcus,10,4,31,0.054785,0.058728999999999996,2321.833333,Q3361453
114,23498576,Raymore Drive,6,2,22,0.089705,0.10158500000000001,0.0,Q7299288
115,25978550,Visa requirements for Bruneian citizens,45,11,21,0.10998599999999999,0.12481300000000001,13665.197126,Q7935424
116,1969800,ASVEL Basket,26,7,27,0.076205,0.082723,6193.0,Q4089
117,40019242,Mayweather Promotions,4,2,27,0.085069,0.095377,4646.0,Q20645919
118,26363008,Helen Grant (politician),19,2,27,0.069465,0.072671,0.0,Q391792
119,57263836,2018–19 European Rugby Challenge Cup,32,6,26,0.08821699999999999,0.09675399999999999,9806.928968,Q52378833
120,10636962,Sean Fletcher,22,2,21,0.10878299999999999,0.118648,66687.444777,Q7440999
121,611614,Linda Cohn,8,1,25,0.10132999999999999,0.113324,0.0,Q6551481
122,3291454,Laser acronyms,36,1,26,0.07788400000000001,0.084412,0.0,Q2823494
123,26256606,Ed Henry,5,6,22,0.110706,0.121294,62186.710311,Q5334933
124,24225006,Aleksandar Trajkovski,7,1,21,0.10468800000000002,0.119021,0.0,Q535908
125,51312078,Trump Village,0,4,21,0.096054,0.104332,16321.728303999998,Q28228946
126,35623176,Memphis Depay,23,5,24,0.09414700000000001,0.107714,53231.496043,Q1894
127,47594836,2015–2016 stock market selloff,31,5,23,0.092096,0.099505,150070.05479000002,Q21189195
128,109174,"Greensboro, Florida",6,3,20,0.09959900000000001,0.11560999999999999,1.075,Q2092728
129,2075100,Stary Oskol,4,1,27,0.08665700000000001,0.097275,0.0,Q196486
130,725692,The Will Rogers Follies,34,2,23,0.089875,0.09654700000000001,0.0,Q7774978
131,57466588,Aziza al-Yousef,18,4,22,0.108296,0.12086500000000001,0.0,Q53871273
132,25575800,Sarah Thomas (American football official),2,1,25,0.093046,0.100952,0.0,Q7422824
133,47940150,1842 Atlantic hurricane season,6,3,21,0.09844299999999999,0.115183,0.0,Q28122753
134,33708602,"Valerian Wellesley, 8th Duke of Wellington",43,2,21,0.11292,0.125926,0.0,Q320305
135,40459936,Randall Cunningham II,1,2,26,0.088692,0.100098,0.0,Q14950672
136,3948394,Randy Lerner,22,2,23,0.095099,0.103931,0.333333,Q719324
137,2670688,Le Touquet,15,1,25,0.086764,0.092922,0.0,Q323164
138,168562,New Kids on the Block,41,4,30,0.058274,0.063001,37125.0,Q212464
139,51352314,A. J. Minter,8,7,26,0.098539,0.110082,0.0,Q37904080
140,21365294,Daniel Stendel,22,4,23,0.089813,0.09779600000000001,11600.0,Q879042
141,56358490,Great Britain at the 2018 Summer Youth Olympics,30,29,26,0.078086,0.091701,44.354786,Q48609552
142,1864848,Leopold Joseph von Daun,7,5,24,0.08336299999999999,0.092614,32.351347,Q93365
143,5656536,Halloween Massacre,29,2,23,0.09512999999999999,0.10341600000000001,0.0,Q1394587
144,12965984,Super2 Series,24,9,28,0.07714,0.08608400000000001,662.758168,Q5315465
145,1204876,Madagascar national football team,11,21,23,0.09955900000000001,0.118096,48760.058053,Q477304
146,4463232,Heavy cavalry,7,1,25,0.07696,0.083788,0.0,Q523562
147,39040,Ernest Lawrence,22,8,25,0.099648,0.10944100000000001,12139.208316,Q169577
148,19053812,Zhang Shuai,37,2,28,0.070842,0.07762000000000001,0.0,Q197291
149,1623636,Alexandre Prémat,24,13,28,0.077152,0.086633,1.235458,Q532989
150,80678,Jeeves,16,3,25,0.078649,0.08354,0.0,Q521812
151,16671402,Seattle SuperSonics,25,11,25,0.09475900000000001,0.107431,46388.666667000005,Q235326
152,47262048,Votive offering,33,1,23,0.081883,0.08746699999999999,0.0,Q2601788
153,12801854,Saturday Night Live (season 2),2,5,23,0.104104,0.11473,56001.441141999996,Q7426682
154,109368,"Bristol, Florida",6,4,20,0.10215,0.120814,296.81806,Q568950
155,45287906,Dylan Floro,8,4,26,0.09475,0.10466199999999999,0.0,Q25682974
156,22004388,Enda Stevens,7,5,21,0.104827,0.120029,66867.348795,Q218987
157,48058766,Dor Peretz,15,1,25,0.084241,0.090688,0.0,Q21055479
158,2478476,Johnnie Morton,1,2,26,0.09426,0.10951400000000001,398.937133,Q11310652
159,53994990,2017–18 European Rugby Champions Cup,32,7,27,0.08110099999999999,0.08820700000000001,29.916666999999997,Q28820434
160,4387450,Johnston Press,31,1,28,0.065832,0.069783,0.0,Q6268659
161,9986116,Rich Garcia,8,2,26,0.100967,0.112795,769.5134559999999,Q7323264
162,38686320,George Saville,38,1,25,0.076456,0.08124400000000001,0.0,Q5870838
163,30304580,2011 New Orleans Saints season,1,20,22,0.113024,0.137848,79176.926301,Q4621991
164,1615666,Mons Meg,45,1,27,0.066026,0.068852,0.0,Q952412
165,16203462,Kieran Powell,21,4,31,0.060115999999999996,0.066161,7053.599209999999,Q13641487
166,1203364,Larry Perkins,24,18,27,0.083534,0.094899,139.14086,Q172072
167,1224672,Mark Mulder,8,10,24,0.11804300000000001,0.138666,40926.371369,Q5366242
168,48283064,Desmond King (American football),1,8,23,0.10912000000000001,0.136956,10482.484496,Q21621699
169,18525460,Lars Stindl,23,2,27,0.07198500000000001,0.077736,0.0,Q665197
170,528452,Bob Mortimer,44,1,24,0.084482,0.090874,0.0,Q4933451
171,1198098,Aruba national football team,11,10,23,0.097116,0.11131500000000001,9899.342663,Q459101
172,57168544,Joice Hasselmann,35,1,26,0.08770599999999999,0.0956,0.0,Q30933367
173,6278370,"Alligator Point, Florida",6,9,20,0.102051,0.121752,78.761566,Q4732655
174,4505790,Christian Labour Party,35,20,25,0.091141,0.101839,99.96947,Q2534868
175,21201816,List of federal judges appointed by Gerald Ford,29,1,26,0.074071,0.07797799999999999,0.0,Q6619338
176,2886998,1988 Notre Dame vs. Miami football game,25,9,24,0.11470699999999999,0.13739,79372.35751,Q4584596
177,16224308,Ryan Lizza,5,1,22,0.098524,0.104831,0.0,Q16214954
178,33455292,Tyler Eifert,1,4,25,0.100654,0.123358,4654.886742000001,Q7860000
179,51894226,Billboard Music Award for Top Social Artist,41,1,31,0.055059000000000004,0.058169000000000005,0.0,Q28454142
180,34902618,Linton Vassell,4,3,26,0.093003,0.108983,645.3472690000001,Q6554924
181,20818110,Roman Neustädter,23,3,24,0.088172,0.097026,10640.383794,Q26233
182,9742232,None Shall Escape,14,3,31,0.060985000000000004,0.06435199999999999,9291.0,Q3343345
183,52055972,Lulu Wilson,43,1,23,0.089293,0.09614099999999999,0.0,Q28802743
184,35547176,Pamela Austin,33,1,27,0.061702999999999994,0.06412799999999999,0.0,Q7129097
185,49379350,Misha Cirkunov,4,2,26,0.09297000000000001,0.108598,0.0,Q23007951
186,50374792,Eric Murray (American football),1,5,24,0.103654,0.12679300000000002,3994.596397,Q24007146
187,37288774,Yuki Kawauchi,29,1,27,0.081992,0.087986,0.0,Q2576953
188,419350,Felipe Alou,8,1,27,0.085876,0.093774,0.0,Q3068115
189,449020,Maxim restaurant suicide bombing,16,1,25,0.092525,0.100746,0.0,Q2870013
190,13055518,Hurricane Felix,6,28,20,0.10448099999999999,0.128662,432.94130700000005,Q602555
191,82792,Susan Barrantes,43,4,21,0.11416,0.126961,260.005779,Q4165785
192,45094264,Melo Trimble,26,5,24,0.096261,0.106144,27492.739582,Q19578128
193,13816250,Meteorological history of Hurricane Ivan,6,7,20,0.104298,0.124676,1534.312307,Q6823477
194,17970,Leon M. Lederman,36,7,25,0.084469,0.09424400000000001,9291.0,Q192695
195,21294296,Scott Pye,24,24,28,0.077176,0.087995,6.103097,Q2261017
196,27426478,List of prizes known as the Nobel of a field or the highest honors of a field,36,7,23,0.09493,0.107151,1093.397151,Q6634981
197,32143200,List of LSU Tigers head football coaches,25,4,26,0.09475599999999999,0.106252,13917.791284,Q6576344
198,49513486,Rafał Kurzawa,17,1,23,0.08784299999999999,0.096552,0.0,Q20829557
199,58692244,Kim Jong Yang,28,3,24,0.071378,0.07786,0.0,Q12615264
200,23248364,Meteorological history of Hurricane Andrew,6,14,20,0.110069,0.13424,171164.464151,Q6823470
201,21463690,Peaches Geldof,43,1,21,0.105753,0.115066,0.0,Q270786
202,228432,Open Vlaamse Liberalen en Democraten,28,9,22,0.081193,0.089964,4647.4,Q1160192
203,374530,Ventnor,22,4,23,0.098978,0.10728199999999999,66167.019053,Q1026673
204,129090,Scoliosis,15,4,20,0.135201,0.155959,1955472.606534,Q174857
205,3526196,Red Star (comics),40,3,23,0.091152,0.098024,0.0,Q2718240
206,593854,Susan Peters,14,2,29,0.069444,0.0741,18572.0,Q255800
207,55657668,Thailand motorcycle Grand Prix,3,4,30,0.066837,0.07181699999999999,3097.166667,Q42431080
208,12173324,Big-footed mouse,45,5,23,0.088854,0.096836,0.0,Q1039150
209,1077798,Shawn Kemp,25,2,25,0.09473999999999999,0.10642599999999999,0.0,Q150510
210,1398300,Independent Commission Against Corruption (New South Wales),18,3,20,0.113791,0.125344,0.0,Q17007670
211,38326,United Nations Interim Administration Mission in Kosovo,45,3,23,0.088826,0.096305,9291.0,Q504557
212,30209218,Tony Jefferson,1,14,24,0.107649,0.13488,4250.13881,Q7822648
213,8957610,Indian cricket team in Sri Lanka in 1997,21,1,34,0.050977,0.054279999999999995,0.0,Q6022117
214,624986,Jimmy Johnstone,23,3,26,0.079867,0.087853,6162.986707,Q454251
215,18700480,Griff Jenkins,8,6,23,0.125748,0.14413099999999998,33136.918186,Q5608750
216,16885650,Show Boat (1951 film),16,8,22,0.101006,0.111408,84128.66593999999,Q2556456
217,53586010,Keith Palmer (police officer),19,1,24,0.08315299999999999,0.087938,0.0,Q30333381
218,49934024,Łukasz Parobiec,4,3,26,0.092975,0.10876,1175.078569,Q23664369
219,17404848,Stefan Ratchford,32,12,24,0.115479,0.13084300000000001,103988.125028,Q7606247
220,1847160,Frenchie Davis,2,2,23,0.09422699999999999,0.101629,0.0,Q5502694
221,25526560,Mario Gavranović,7,1,23,0.08978,0.098767,0.0,Q459184
222,6031338,Tuck rule (American football),1,1,25,0.101574,0.11417000000000001,0.0,Q7851014
223,9534194,Antonella Barba,2,2,23,0.09422699999999999,0.101629,0.0,Q4776125
224,491056,Province of North Carolina,5,8,21,0.102899,0.11753599999999999,45235.844061,Q2334526
225,38847674,La mamma (song),34,11,22,0.086038,0.094138,0.1,Q15627594
226,50744336,Soyuz MS-08,0,26,24,0.093546,0.10859500000000001,1632.234383,Q21395453
227,34977316,Suguru Osako,29,1,28,0.075789,0.08053300000000001,0.0,Q5949613
228,3010,Alan Jay Lerner,16,10,22,0.102434,0.113407,87924.255249,Q961893
229,44290392,Lesetja Kganyago,10,2,32,0.051942999999999996,0.055039,0.0,Q19666670
230,39435918,Marco Cecchinato,37,1,24,0.09005099999999999,0.09758,0.0,Q13360044
231,325024,British Transport Police,18,10,18,0.12324600000000001,0.141152,10971.385962999999,Q174588
232,8626854,Actions along the Matanikau,33,3,21,0.097898,0.108339,0.0,Q1646284
233,33312556,List of songs written by Diane Warren,2,3,23,0.09409,0.101185,9291.0,Q6640142
234,50358904,Soyuz abort modes,0,24,23,0.09815800000000001,0.112882,107463.50691199998,Q25245618
235,3859706,Chris Thomas (record producer),34,2,21,0.091451,0.09944,18572.0,Q924578
236,35270284,Jonathan Capehart,5,1,24,0.09644900000000001,0.10638099999999999,0.0,Q6272709
237,39330816,Ryan McDonough (NBA executive),8,1,26,0.095276,0.103727,0.0,Q16732287
238,5718572,Fredi González,8,2,26,0.093941,0.10506199999999999,4646.0,Q722810
239,51034378,Iowa Hawkeyes football statistical leaders,1,5,25,0.09726,0.115042,634.703109,Q27889220
240,51686838,Famine in Yemen (2016–present),18,5,22,0.114329,0.13003800000000001,76568.000083,Q28220588
241,40898534,Rubin Schron,0,1,21,0.092386,0.099635,0.0,Q16105202
242,58665210,Balkh Legends,15,5,24,0.092421,0.09968400000000001,6964.5,Q57028444
243,29707474,"Invisible Children, Inc.",18,3,25,0.0852,0.091227,0.0,Q44460
244,1264368,Neil Mellor,17,2,24,0.083891,0.09107799999999999,32480.0,Q2469707
245,177388,Princess Beatrice of York,43,19,20,0.128644,0.148734,153360.80382899998,Q165657
246,51411910,Myles Gaskin,25,3,26,0.096046,0.11299400000000001,1241.937805,Q26705087
247,2910952,The Seventh Victim,33,2,30,0.052408,0.054591999999999995,4646.0,Q31212
248,27258624,Patrício Freire,4,5,26,0.093007,0.109198,646.0139360000001,Q7145945
249,559294,Suicide Squad,40,15,21,0.110328,0.12334300000000001,103279.208274,Q616136
250,25972666,Visa requirements for Azerbaijani citizens,45,11,21,0.10998599999999999,0.12481300000000001,13665.197126,Q1151924
251,23304432,Jared Waerea-Hargreaves,32,8,24,0.110601,0.123723,6639.402893,Q3162709
252,18010540,Zöe Salmon,44,11,22,0.101636,0.114568,24845.753143,Q8076063
253,417528,Adam Price,19,2,22,0.099717,0.108645,4646.0,Q3405033
254,20369866,Atlanta Braves Radio Network,8,4,26,0.09767100000000001,0.110302,0.0,Q4816020
255,23643784,Effects of Hurricane Hazel in Canada,6,2,21,0.097976,0.11488499999999999,0.378492,Q5347328
256,25190,Politics of Qatar,45,2,21,0.098347,0.10824600000000001,0.0,Q1155440
257,3021988,Eduardo Pérez,8,13,24,0.110501,0.129165,9303.074864,Q5340737
258,50915626,Dylan Keogh,20,4,27,0.078155,0.084076,4646.5,Q28127060
259,36994830,Belinda Bencic,37,6,27,0.072878,0.08123,5618.561734000001,Q509903
260,36451734,A Town Called Mercy,12,6,24,0.085645,0.093364,0.0,Q1574631
261,48875416,Kostas Tsimikas,17,3,22,0.097871,0.11081500000000001,25048.091872,Q22005877
262,47602174,Proud Boys,28,8,20,0.097696,0.110707,114918.651643,Q29096457
263,18964,Madagascar,45,23,21,0.107984,0.12478,489223.40703199996,Q1019
264,413646,"Shamil, 3rd Imam of Dagestan",4,4,27,0.080803,0.09048400000000001,80.58317,Q244742
265,1908702,Tina Heath,44,10,23,0.09417,0.10563900000000001,0.0,Q7807906
266,6577088,Thiruvilaiyaadal Aarambam,10,1,29,0.06149400000000001,0.066705,0.0,Q7785554
267,2615904,Timeline of Hurricane Katrina,1,6,20,0.11128900000000001,0.13672,223710.958615,Q7805750
268,1080112,Saint Kitts and Nevis national football team,11,10,23,0.100698,0.115948,22985.824342,Q187664
269,512956,J. C. Watts,1,3,25,0.09489299999999999,0.112409,534.93249,Q459176
270,52217534,Pinelopi Koujianou Goldberg,29,2,27,0.08437,0.090949,0.0,Q1683546
271,1853148,Torque (film),2,2,24,0.078038,0.083048,4646.0,Q670055
272,1091050,Jerry Krause,40,8,22,0.107024,0.124045,130471.255866,Q1607503
273,2181902,Tamara Beckwith,43,1,21,0.112884,0.125513,0.0,Q7680772
274,57724014,2019 FIA Formula 2 Championship,9,3,27,0.082451,0.08855700000000001,1164.0,Q55197246
275,1447560,Eddie Robinson (American football coach),25,1,27,0.087166,0.09815399999999999,0.0,Q1282951
276,1505350,Anne Jeffreys,16,1,28,0.070017,0.073486,0.0,Q459973
277,32970784,Mario Addison,1,1,24,0.10092999999999999,0.117498,0.0,Q6764512
278,57605810,2018 International Crown,15,2,26,0.078085,0.082347,0.0,Q55391490
279,34441850,Tom Rogic,15,7,22,0.107927,0.12374,43377.770848,Q3391097
280,58024098,Emile Smith Rowe,17,1,24,0.090375,0.09876599999999999,0.0,Q55820249
281,19759794,Paddington Bear,30,1,27,0.072379,0.0794,0.0,Q632908
282,5289796,Haka in sports,43,1,21,0.10645299999999999,0.11625,0.0,Q25210843
283,784512,Indigenous peoples of Arizona,0,1,26,0.090142,0.100622,0.0,Q6024707
284,907210,Everlast (musician),20,2,27,0.07833,0.084214,4646.0,Q453048
285,1468224,Ryan Kesler,13,5,26,0.089684,0.09901499999999999,52910.780708,Q640268
286,6483476,The Lady Is a Tramp,16,5,24,0.084078,0.090075,13934.0,Q861675
287,2681102,Comoros national football team,11,21,23,0.10279400000000001,0.12111300000000001,38471.920477,Q497637
288,5759560,José Mojica Marins,35,2,26,0.083539,0.090147,0.0,Q766091
289,40770028,Lido,20,1,26,0.08478200000000001,0.092779,0.0,Q1757063
290,54656250,Dementia 13 (2017 film),33,1,25,0.070381,0.07393999999999999,0.0,Q39078845
291,47138390,The Greg Gutfeld Show,8,1,24,0.116817,0.131774,0.0,Q20642687
292,254954,Mount Pelée,0,4,27,0.082721,0.09108,4644.0,Q76309
293,4278168,Arm triangle choke,4,3,27,0.078899,0.085977,1127.638355,Q4792474
294,34773520,Dan Sarginson,32,12,24,0.106715,0.11912400000000001,216.192958,Q5214338
295,13438028,James McArthur,17,3,25,0.080875,0.087521,0.0,Q1256895
296,47092196,Shimron Hetmyer,21,7,32,0.056725,0.062001,18.416667,Q20631208
297,43506008,Nikola Vlašić,26,10,24,0.09306299999999999,0.101985,69392.801928,Q17501875
298,48268960,Daniil Medvedev,37,4,23,0.09754600000000001,0.106939,7621.666998999999,Q21622022
299,9685866,Neil Crompton,24,6,28,0.077164,0.086134,28.161926,Q5613406
300,759222,History of the West Indian cricket team,21,4,32,0.056748,0.062386000000000004,9309.142563,Q5870702
301,45159944,Maro Itoje,32,3,25,0.096657,0.106626,22142.4,Q18978120
302,56200832,2017 Wichita swatting,29,1,24,0.079248,0.083971,0.0,Q48811499
303,350052,Will Vinton,16,2,27,0.075311,0.079956,4646.0,Q973687
304,56153768,Judo at the 2018 Summer Youth Olympics,30,29,25,0.083888,0.09811,2557.97115,Q56683379
