Index,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
17871,16.0,55772605.0,Wedding of Prince Harry and Meghan Markle,0.16886694729328156,Q43890449,Culture.Media.Media*,71509.99166659829,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,116.18045973777771,15701.194327704608,0.007399466391723997
9220,4.0,10189787.0,Margaret Greville,0.7490972280502319,Q6759458,History_and_Society.History,9290.0,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,110.86638975143433,15701.194327704608,0.0070610163429295075
18333,14.0,57479789.0,List of wedding guests of Prince Harry and Meghan Markle,0.2227101624011993,Q55099404,STEM.STEM*,30145.86457392067,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,106.01003730297087,15701.194327704608,0.006751718059811359
357,4.0,88383.0,Battle of Valcour Island,0.91965252161026,Q934626,History_and_Society.Military_and_warfare,218897.73716037208,0.0,28.0,864.0,0.032407407407407406,Military_and_warfare,History_and_Society,103.00108242034912,15701.194327704608,0.006560079460872902
13104,4.0,31645611.0,Wedding dress of Sarah Ferguson,1.0000100135803225,Q7979097,Culture.Visual_arts.Visual_arts*,2.7041666666666666,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,100.00100135803225,15701.194327704608,0.006369006030425433
5360,4.0,2284945.0,Sunninghill Park,0.99745911359787,Q9080552,Culture.Visual_arts.Visual_arts*,1220.8398399972216,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,99.745911359787,15701.194327704608,0.006352759495740161
5555,4.0,2495993.0,Frogmore House,0.9875783920288086,Q564578,Culture.Visual_arts.Visual_arts*,3591.721003197165,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,98.75783920288086,15701.194327704608,0.006289829750633911
1651,4.0,374595.0,Angus Ogilvy,0.5544804334640503,Q544609,History_and_Society.Politics_and_government,1037.7055390688608,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,97.58855628967285,15701.194327704608,0.006215358797099834
1000,9.0,208533.0,History of the British penny (1714–1901),0.287777841091156,Q5869168,History_and_Society.History,45146.841601449596,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,95.83002108335495,15701.194327704608,0.006103358705284208
17870,16.0,55772605.0,Wedding of Prince Harry and Meghan Markle,0.1732981950044632,Q43890449,STEM.STEM*,71509.99166659829,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,94.27421808242798,15701.194327704608,0.006004270510561226
781,19.0,177388.0,Princess Beatrice of York,0.1294127255678177,Q165657,History_and_Society.History,153360.80382922475,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,90.97714607417583,15701.194327704608,0.005794281898266015
13029,12.0,31481902.0,List of wedding guests of Prince William and Catherine Middleton,0.2227101624011993,Q12733496,STEM.STEM*,508723.097864389,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,90.86574625968932,15701.194327704608,0.005787186908409736
18184,12.0,56906552.0,List of living British princes and princesses,0.2227101624011993,Q52459669,STEM.STEM*,32854.98393740001,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,90.86574625968932,15701.194327704608,0.005787186908409736
2009,2.0,433111.0,Attorney General for England and Wales,0.998142421245575,Q2631987,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,87.8365330696106,15701.194327704608,0.005594258069567604
1899,2.0,414463.0,Alan Duncan,0.997120440006256,Q302417,History_and_Society.Politics_and_government,31.19444444444445,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,87.74659872055052,15701.194327704608,0.005588530202808998
4794,2.0,1854850.0,James Brokenshire,0.9963027834892272,Q265140,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,87.67464494705199,15701.194327704608,0.0055839475085249345
4844,2.0,1873595.0,James Duddridge,0.9955416321754456,Q302309,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,87.60766363143921,15701.194327704608,0.005579681507212246
1990,2.0,428603.0,Edward Leigh,0.9939124584197998,Q749980,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,87.46429634094238,15701.194327704608,0.005570550527268646
4839,2.0,1871869.0,Tobias Ellwood,0.9908843636512756,Q303299,History_and_Society.Politics_and_government,4646.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,87.19782400131226,15701.194327704608,0.00555357905783336
14198,13.0,37291720.0,Wedding of Prince Andrew and Sarah Ferguson,0.1520422399044037,Q17015991,History_and_Society.Politics_and_government,11798.246979270492,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,86.96816122531891,15701.194327704608,0.005538951968250238
757,2.0,175234.0,Praemunire,0.9855064153671264,Q10638321,History_and_Society.Politics_and_government,4646.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,86.72456455230711,15701.194327704608,0.005523437436812208
671,14.0,158019.0,Kingdom of Great Britain,0.14034625887870789,Q161885,History_and_Society.Politics_and_government,292982.54910616,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,86.45329546928406,15701.194327704608,0.005506160465560129
16107,2.0,46638621.0,Helen Whately,0.9796776771545409,Q20747098,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,86.2116355895996,15701.194327704608,0.005490769287370706
12275,2.0,26205834.0,The Cave (song),0.9926641583442688,Q1893652,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,85.36911761760712,15701.194327704608,0.00543710980425063
17872,16.0,55772605.0,Wedding of Prince Harry and Meghan Markle,0.14415885508060455,Q43890449,History_and_Society.History,71509.99166659829,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,85.3420422077179,15701.194327704608,0.005435385387029614
7406,2.0,4766483.0,National Velvet (film),0.98678719997406,Q284686,Culture.Media.Media*,4646.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,84.86369919776915,15701.194327704608,0.005404919996947491
1919,2.0,417528.0,Adam Price,0.9615437984466552,Q3405033,History_and_Society.Politics_and_government,4646.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,84.61585426330565,15701.194327704608,0.005389134896190781
7519,3.0,5065069.0,Japanese submarine I-58 (1943),0.9947898983955384,Q1652830,History_and_Society.Military_and_warfare,18575.0,0.0,28.0,864.0,0.032407407407407406,Military_and_warfare,History_and_Society,83.56235146522523,15701.194327704608,0.005322037911331385
11924,14.0,24912020.0,List of royal weddings,0.1732981950044632,Q4992501,STEM.STEM*,255911.46003666444,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,82.48994082212448,15701.194327704608,0.005253736696741073
12707,4.0,29078929.0,Marcus Mumford,0.4610267877578736,Q25554,Culture.Media.Media*,13934.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,79.29660749435426,15701.194327704608,0.005050355141101346
17263,2.0,52915020.0,Tarzan and Jane (TV series),0.9219318628311156,Q28433222,Culture.Media.Media*,27846.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,79.28614020347594,15701.194327704608,0.005049688485389694
11977,2.0,25182713.0,William McEwan,0.8903042674064636,Q8015392,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,78.3467755317688,15701.194327704608,0.0049898608918893935
18306,2.0,57410496.0,Omniscient Interfering View,0.8933194279670715,Q48927769,Culture.Media.Media*,4646.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,76.82547080516815,15701.194327704608,0.004892969872337057
18334,14.0,57479789.0,List of wedding guests of Prince Harry and Meghan Markle,0.1259327530860901,Q55099404,Culture.Media.Media*,30145.86457392067,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,75.81151735782623,15701.194327704608,0.0048283917627882315
14197,13.0,37291720.0,Wedding of Prince Andrew and Sarah Ferguson,0.16886694729328156,Q17015991,STEM.STEM*,11798.246979270492,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,74.63919070363045,15701.194327704608,0.004753726955148266
4973,6.0,1964153.0,The Haunting of Hill House,1.0000100135803225,Q3819311,Culture.Literature,18581.166666666668,0.0,12.0,864.0,0.013888888888888888,Literature,Culture,72.00072097778323,15701.194327704608,0.004585684341906313
17880,9.0,55785904.0,The Haunting of Hill House (TV series),0.7248802781105042,Q43379503,Culture.Media.Television,83519.115064118,0.0,11.0,864.0,0.01273148148148148,Television,Culture,71.76314753293991,15701.194327704608,0.0045705534263921896
6312,3.0,3176284.0,Treaty of Union,0.538993239402771,Q682403,History_and_Society.Politics_and_government,844.5050820806018,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,71.14710760116577,15701.194327704608,0.004531318198872768
1376,4.0,303846.0,"Alastair Windsor, 2nd Duke of Connaught and Strathearn",0.6297846436500549,Q2914819,History_and_Society.Military_and_warfare,4822.597503335922,0.0,28.0,864.0,0.032407407407407406,Military_and_warfare,History_and_Society,70.53588008880615,15701.194327704608,0.004492389471566902
18853,6.0,58738513.0,Wedding dress of Princess Eugenie of York,0.9659096002578736,Q60748367,Culture.Visual_arts.Fashion,3725.565274474524,0.0,12.0,864.0,0.013888888888888888,Fashion,Culture,69.54549121856691,15701.194327704608,0.004429312176326266
4932,3.0,1928408.0,Chanel No. 5,0.8740872144699097,Q820507,Culture.Visual_arts.Visual_arts*,9689.976233965956,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,65.55654108524323,15701.194327704608,0.004175258245773656
10831,19.0,19065069.0,Boris Johnson,0.22816647589206696,Q180589,History_and_Society.Society,213849.19434714282,0.0,15.0,864.0,0.017361111111111112,Society,History_and_Society,65.02744562923908,15701.194327704608,0.0041415604617095125
13030,12.0,31481902.0,List of wedding guests of Prince William and Catherine Middleton,0.1259327530860901,Q12733496,Culture.Media.Media*,508723.097864389,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,64.98130059242249,15701.194327704608,0.004138621510961341
18185,12.0,56906552.0,List of living British princes and princesses,0.1259327530860901,Q52459669,Culture.Media.Media*,32854.98393740001,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,64.98130059242249,15701.194327704608,0.004138621510961341
935,3.0,198299.0,Royal Maundy,0.5775054097175598,Q682240,History_and_Society.History,25024.70243976368,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,64.10310047864914,15701.194327704608,0.00408268945283607
11310,3.0,21353303.0,Marian Montagu Douglas Scott,0.5775054097175598,Q4165911,History_and_Society.History,1.9099503648786875,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,64.10310047864914,15701.194327704608,0.00408268945283607
15097,2.0,41161766.0,Stamp Brooksbank,0.7122421860694885,Q16205516,History_and_Society.Politics_and_government,34680.78469065889,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,62.67731237411499,15701.194327704608,0.003991881831786609
2505,2.0,630822.0,Civil partnership in the United Kingdom,0.6723417043685913,Q1113097,History_and_Society.Politics_and_government,2259.4642857142844,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,59.166069984436035,15701.194327704608,0.0037682528315720588
17873,16.0,55772605.0,Wedding of Prince Harry and Meghan Markle,0.14415885508060455,Q43890449,Culture.Visual_arts.Visual_arts*,71509.99166659829,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,57.66354203224182,15701.194327704608,0.0036725576939389284
13096,5.0,31635942.0,Wedding dress of Lady Diana Spencer,0.94500470161438,Q302371,Culture.Visual_arts.Fashion,1823.6392965488653,0.0,12.0,864.0,0.013888888888888888,Fashion,Culture,56.7002820968628,15701.194327704608,0.0036112082248938027
8374,3.0,6912483.0,Rachel Johnson,0.4301573634147644,Q7279284,Culture.Media.Media*,0.5,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,55.49029988050461,15701.194327704608,0.0035341451562441017
2296,2.0,562421.0,USS Minneapolis (CA-36),0.9724247455596924,Q1969706,History_and_Society.Military_and_warfare,4646.0,0.0,28.0,864.0,0.032407407407407406,Military_and_warfare,History_and_Society,54.45578575134277,15701.194327704608,0.0034682575487430312
2787,2.0,749923.0,Portland-class cruiser,0.9626831412315368,Q572980,History_and_Society.Military_and_warfare,9290.0,0.0,28.0,864.0,0.032407407407407406,Military_and_warfare,History_and_Society,53.91025590896606,15701.194327704608,0.0034335130681009355
4460,3.0,1640361.0,Earl of Dumbarton,0.4688006341457367,Q5326263,History_and_Society.History,0.0,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,52.03687039017677,15701.194327704608,0.0033141982262048825
977,6.0,204541.0,Penny (English coin),0.19194278120994568,Q16932458,History_and_Society.Politics_and_government,9180.07400712286,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,50.67289423942566,15701.194327704608,0.0032273273727982475
10829,19.0,19065069.0,Boris Johnson,0.2393593490123749,Q180589,History_and_Society.Education,213849.19434714282,0.0,11.0,864.0,0.01273148148148148,Education,History_and_Society,50.02610394358636,15701.194327704608,0.003186133672348464
5408,2.0,2335499.0,Polesden Lacey,0.9893575310707092,Q2101216,Culture.Visual_arts.Visual_arts*,0.0,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,49.46787655353546,15701.194327704608,0.0031505804922272607
775,5.0,176558.0,House of Hanover,0.26285186409950256,Q157217,History_and_Society.History,180748.94478775328,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,48.627594858407974,15701.194327704608,0.0030970634362893685
13103,4.0,31645611.0,Wedding dress of Sarah Ferguson,1.0000100135803225,Q7979097,Culture.Visual_arts.Fashion,2.7041666666666666,0.0,12.0,864.0,0.013888888888888888,Fashion,Culture,48.00048065185548,15701.194327704608,0.0030571228946042078
9497,2.0,11706891.0,Turkish Abductions,0.538993239402771,Q2149737,History_and_Society.Politics_and_government,18572.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,47.43140506744385,15701.194327704608,0.0030208787992485123
1130,10.0,233998.0,"Prince Arthur, Duke of Connaught and Strathearn",0.1067005917429924,Q160558,History_and_Society.Politics_and_government,20192.73695180883,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,46.94826036691666,15701.194327704608,0.002990107592266207
1006,4.0,208536.0,History of the British penny (1901–1970),0.3140605390071869,Q5869170,History_and_Society.History,0.0,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,46.48095977306366,15701.194327704608,0.0029603454872887246
5071,5.0,2061593.0,John Sentamu,0.8311530351638794,Q336564,Culture.Philosophy_and_religion,244875.37377652497,0.0,11.0,864.0,0.01273148148148148,Philosophy_and_religion,Culture,45.71341693401337,15701.194327704608,0.0029114611270909803
976,6.0,204541.0,Penny (English coin),0.20182321965694427,Q16932458,History_and_Society.History,9180.07400712286,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,44.80475476384163,15701.194327704608,0.0028535889581841594
7853,2.0,5595351.0,Mark Bradford,0.8933194279670715,Q16193971,Culture.Visual_arts.Visual_arts*,4646.0,0.0,25.0,864.0,0.028935185185185185,Visual_arts*,Culture,44.66597139835358,15701.194327704608,0.002844749925777359
1001,9.0,208533.0,History of the British penny (1714–1901),0.14415885508060455,Q5869168,STEM.STEM*,45146.841601449596,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,44.11260965466499,15701.194327704608,0.0028095066358632802
4711,1.0,1816406.0,Torridge and West Devon (UK Parliament constituency),0.9990402460098268,Q875359,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,43.95777082443238,15701.194327704608,0.0027996450401782053
12465,1.0,27282843.0,Andrew Bridgen,0.98678719997406,Q265028,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,43.418636798858635,15701.194327704608,0.0027653079054149954
12666,1.0,28934836.0,Statute of Praemunire,0.9863731861114502,Q7604655,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,43.40042018890381,15701.194327704608,0.002764147700046243
4520,19.0,1677192.0,"Catherine, Duchess of Cambridge",0.1520422399044037,Q10479,History_and_Society.Society,414146.83185852045,0.0,15.0,864.0,0.017361111111111112,Society,History_and_Society,43.33203837275505,15701.194327704608,0.002759792501663143
626,2.0,145830.0,Edwin of Northumbria,0.585111141204834,Q348955,History_and_Society.History,4646.0,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,43.298224449157715,15701.194327704608,0.002757638912395244
17645,1.0,54430135.0,The Black Prince (film),1.0000100135803225,Q39070195,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,43.000430583953865,15701.194327704608,0.0027386725930829358
2215,1.0,522331.0,National Velvet,0.998142421245575,Q17104435,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,42.92012411355972,15701.194327704608,0.002733557920356897
9195,2.0,10096572.0,Mochitsura Hashimoto,0.7663036584854126,Q705237,History_and_Society.Military_and_warfare,23210.0,0.0,28.0,864.0,0.032407407407407406,Military_and_warfare,History_and_Society,42.913004875183105,15701.194327704608,0.0027331045001757295
7025,1.0,4158045.0,Tourist Trap (film),0.9979592561721802,Q1809491,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,42.91224801540375,15701.194327704608,0.0027330562962134346
8169,1.0,6221933.0,Panis angelicus,0.99593985080719,Q1244689,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,42.825413584709175,15701.194327704608,0.0027275258614654642
8723,4.0,8284618.0,History of the English penny (c. 600 – 1066),0.287777841091156,Q16932451,History_and_Society.History,0.0,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,42.59112048149109,15701.194327704608,0.0027126038690152036
5514,1.0,2454129.0,Football Italia,0.9875783920288086,Q5465853,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,42.46587085723877,15701.194327704608,0.002704626792772582
2654,4.0,700794.0,David Conner (bishop),0.952584147453308,Q5232514,History_and_Society.Education,5860.192248956705,0.0,11.0,864.0,0.01273148148148148,Education,History_and_Society,41.91370248794555,15701.194327704608,0.002669459508184624
18544,1.0,58379044.0,Vanity Fair (2018 TV series),0.974052667617798,Q56599307,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,41.884264707565315,15701.194327704608,0.002667584632951197
18868,23.0,58743617.0,List of wedding guests of Princess Eugenie and Jack Brooksbank,0.10088862478733064,Q59773531,Culture.Sports,216237.90799101949,0.0,18.0,864.0,0.020833333333333332,Sports,Culture,41.76789066195489,15701.194327704608,0.002660172837187031
1923,1.0,417633.0,Simon Thomas (politician),0.9399233460426332,Q3405148,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,41.35662722587586,15701.194327704608,0.0026339797064292418
999,6.0,208396.0,Ronald Ferguson,0.19194278120994568,Q775665,STEM.STEM*,1071.362736348124,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,39.15632736682892,15701.194327704608,0.002493843878980464
2655,4.0,700794.0,David Conner (bishop),0.8872146010398865,Q5232514,Culture.Philosophy_and_religion,5860.192248956705,0.0,11.0,864.0,0.01273148148148148,Philosophy_and_religion,Culture,39.037442445755005,15701.194327704608,0.002486272167007946
15988,1.0,45703491.0,Welcome Back to School,0.9019306898117064,Q18381415,Culture.Media.Media*,0.0,0.0,43.0,864.0,0.04976851851851852,Media*,Culture,38.783019661903374,15701.194327704608,0.0024700681268221172
1825,2.0,406239.0,Treaty of Tripoli,0.4378334879875183,Q1456685,History_and_Society.Politics_and_government,23210.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,38.52934694290161,15701.194327704608,0.002453911857833448
17400,1.0,53586010.0,Keith Palmer (police officer),0.8706072568893433,Q30333381,History_and_Society.Politics_and_government,0.0,0.0,44.0,864.0,0.05092592592592592,Politics_and_government,History_and_Society,38.3067193031311,15701.194327704608,0.0024397328320138844
328,4.0,82792.0,Susan Barrantes,0.2568419873714447,Q4165785,History_and_Society.History,260.0057790714107,0.0,37.0,864.0,0.04282407407407408,History,History_and_Society,38.012614130973816,15701.194327704608,0.002421001443431658
936,3.0,198299.0,Royal Maundy,0.3702353835105896,Q682240,STEM.STEM*,25024.70243976368,0.0,34.0,864.0,0.03935185185185185,STEM*,STEM,37.76400911808014,15701.194327704608,0.0024051679337186408
