,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
39,1.0,30252.0,Édith Scob,3.0,0.9995657801628112,Q273803,Culture.Biography.Biography*,0.0,0.0,129.0,9.0,152.0,10.0,18.32463,2.7900183,3646.0,0.9995657801628112,Culture,Biography*
40,5.0,35531.0,Dioclétien,18.0,0.9926641583442688,Q43107,Culture.Biography.Biography*,0.0,3143.5172413793107,139.0,18.0,41.0,15.217392000000002,8.287491000000001,8.453919,3021.0,4.963320791721344,Culture,Biography*
41,2.0,35953.0,Figeac,19.0,0.9965265989303588,Q207614,Geography.Regions.Europe.Western_Europe,239.0,1049.0,97.0,5.0,185.0,11.304348,-10.393017,8.773381,3156.0,1.9930531978607176,Geography,Western_Europe
42,3.0,37436.0,Louis Riel,4.0,0.9984612464904784,Q313691,Culture.Biography.Biography*,0.0,1635.85792162892,163.0,4.0,60.0,12.608696,21.839237,-8.772569,3298.0,2.995383739471435,Culture,Biography*
43,1.0,38966.0,Karlsruhe,16.0,0.9966334104537964,Q1040,Geography.Regions.Europe.Western_Europe,160.0,0.0,96.0,0.0,153.0,10.0,-14.927194,-12.141812,2697.0,0.9966334104537964,Geography,Western_Europe
44,1.0,39401.0,Province romaine,18.0,0.9099169969558716,Q182547,History_and_Society.History,0.0,0.0,139.0,18.0,41.0,10.0,-12.037429,-14.410813000000001,3087.0,0.9099169969558716,History_and_Society,History
45,1.0,40195.0,Rébellion des Patriotes,7.0,0.5000100135803223,Q2466441,History_and_Society.Military_and_warfare,116.0,0.0,157.0,6.0,0.0,10.0,-22.168875,3.396978,2759.0,0.5000100135803223,History_and_Society,Military_and_warfare
46,3.0,40545.0,Pierre Messmer,4.0,0.9960646033287048,Q271822,Culture.Biography.Biography*,0.0,9387.0,163.0,6.0,60.0,12.608696,19.74275,16.509583,2702.0,2.9881938099861145,Culture,Biography*
47,3.0,41470.0,William McKinley,0.0,0.9984121918678284,Q35041,Culture.Biography.Biography*,170.0,2097.0,44.0,2.0,235.0,12.608696,4.51035,18.518957,2583.0,2.995236575603485,Culture,Biography*
48,5.0,41714.0,Député,4.0,0.4843900501728058,Q1055894,History_and_Society.Politics_and_government,0.0,11438.950394339172,163.0,4.0,60.0,15.217392000000002,12.44232,18.46446,3306.0,2.421950250864029,History_and_Society,Politics_and_government
49,8.0,42703.0,Maria Schneider (actrice),5.0,0.9995517134666444,Q224071,Culture.Biography.Biography*,233.0,33943.88621092968,124.0,1.0,54.0,19.130436,1.4389181999999998,5.603022,74283.0,7.996413707733155,Culture,Biography*
50,2.0,42827.0,Les Parapluies de Cherbourg,0.0,0.9841036200523376,Q163868,Culture.Media.Media*,170.0,1938.8452380952367,44.0,2.0,235.0,11.304348,-7.4369473,-8.887089999999997,3242.0,1.9682072401046753,Culture,Media*
51,6.0,43570.0,Dominique Sanda,5.0,0.9996179938316344,Q179152,Culture.Biography.Biography*,233.0,47847.37918523633,124.0,1.0,54.0,16.521739999999998,12.665473,-3.9507727999999998,2872.0,5.997707962989806,Culture,Biography*
52,27.0,43577.0,Warner Music Group,14.0,0.6001983880996704,Q21077,Culture.Media.Media*,49.0,25668.19081603517,164.0,2.0,0.0,43.913044,8.201918,9.240944,1781.0,16.2053564786911,Culture,Media*
53,3.0,43897.0,Danièle Delorme,5.0,0.9991269707679749,Q290517,Culture.Biography.Biography*,233.0,0.0,124.0,1.0,54.0,12.608696,-15.874068,-15.401295999999999,2432.0,2.9973809123039246,Culture,Biography*
54,22.0,44206.0,Musiques du monde,14.0,0.8479777574539185,Q205049,Culture.Media.Music,49.0,0.3,164.0,2.0,0.0,37.391304,-19.845036,-8.748581,1457.0,18.655510663986206,Culture,Music
55,2.0,44308.0,Maurice Ronet,5.0,0.9984121918678284,Q965584,Culture.Biography.Biography*,233.0,1049.0,124.0,1.0,54.0,11.304348,12.641994,-9.908395,2503.0,1.9968243837356567,Culture,Biography*
56,3.0,44529.0,Marina Vlady,5.0,0.9995066523551941,Q240896,Culture.Biography.Biography*,233.0,49122.565372440935,124.0,1.0,54.0,12.608696,11.612878,16.284613,4149.0,2.9985199570655823,Culture,Biography*
57,1.0,44558.0,Michel Creton,11.0,0.9991269707679749,Q430322,Culture.Biography.Biography*,183.0,0.0,168.0,1.0,0.0,10.0,-18.848045000000006,8.36112,2660.0,0.9991269707679749,Culture,Biography*
58,2.0,45084.0,Théodose II,18.0,0.9931061863899232,Q160353,Culture.Biography.Biography*,0.0,0.0,139.0,18.0,41.0,11.304348,-0.6426852,-18.598597,1320.0,1.9862123727798464,Culture,Biography*
59,12.0,45217.0,Social-démocratie,4.0,0.7981967926025391,Q121254,History_and_Society.Politics_and_government,0.0,68835.54957398596,163.0,6.0,60.0,24.347828,-19.85988,0.91849315,3833.0,9.578361511230469,History_and_Society,Politics_and_government
60,1.0,45409.0,Flashdance,0.0,0.9954004287719728,Q611043,Culture.Media.Media*,170.0,0.0,44.0,2.0,235.0,10.0,-19.118536,0.6097155,2531.0,0.9954004287719728,Culture,Media*
61,1.0,45813.0,Marc Bloch,0.0,0.9899964332580566,Q156585,Culture.Biography.Biography*,170.0,0.0,44.0,10.0,235.0,10.0,-1.762334,-3.40699,4703.0,0.9899964332580566,Culture,Biography*
62,2.0,46450.0,Bulle Ogier,13.0,0.9993221759796144,Q204336,Culture.Biography.Biography*,74.0,2096.0,134.0,17.0,0.0,11.304348,-20.117544,-0.88842046,2853.0,1.9986443519592287,Culture,Biography*
63,8.0,46791.0,Arme chimique,17.0,0.8840492963790894,Q3639228,History_and_Society.Military_and_warfare,0.0,0.0,94.0,7.0,235.0,19.130436,9.205779,-10.09783,2651.0,7.072394371032715,History_and_Society,Military_and_warfare
64,1.0,47712.0,Le Crabe-tambour (film),13.0,0.9615437984466552,Q3221920,Culture.Media.Films,74.0,0.0,134.0,17.0,0.0,10.0,-17.2397,20.351793,3316.0,0.9615437984466552,Culture,Films
65,3.0,47919.0,Ticky Holgado,13.0,0.99753737449646,Q2121322,Culture.Biography.Biography*,74.0,2200.533333333334,134.0,17.0,0.0,12.608696,1.1721045,-15.990548,3004.0,2.99261212348938,Culture,Biography*
66,1.0,48067.0,La Cinq,0.0,0.6584275364875793,Q2704729,Culture.Media.Television,170.0,0.0,44.0,9.0,235.0,10.0,4.651006,-12.398543,3097.0,0.6584275364875793,Culture,Television
67,1.0,49232.0,Magali,0.0,0.7371681928634644,Q430082,Culture.Linguistics,170.0,0.0,44.0,10.0,235.0,10.0,-0.13947220000000002,-14.372387,1502.0,0.7371681928634644,Culture,Linguistics
68,1.0,49924.0,Guy Mollet,19.0,0.9952548146247864,Q314006,Culture.Biography.Biography*,239.0,0.0,97.0,5.0,185.0,10.0,-7.944816,6.605549000000001,2253.0,0.9952548146247864,Culture,Biography*
69,6.0,53693.0,Courrier international,2.0,0.8354935646057129,Q1137712,Culture.Media.Media*,88.0,148651.06571250522,77.0,4.0,193.0,16.521739999999998,11.145184500000001,-18.791,2938.0,5.012961387634277,Culture,Media*
70,3.0,54670.0,Mission impossible (série télévisée),0.0,0.960371196269989,Q369111,Culture.Media.Media*,170.0,17546.561716826338,44.0,9.0,235.0,12.608696,7.1423440000000005,22.610197,3583.0,2.881113588809967,Culture,Media*
71,6.0,56358.0,Roland Emmerich,3.0,0.9995221495628356,Q60100,Culture.Biography.Biography*,0.0,25363.723784812184,129.0,9.0,152.0,16.521739999999998,8.301563999999999,12.545812,3449.0,5.997132897377013,Culture,Biography*
72,1.0,57308.0,Jean-Baptiste Philibert Willaumez,4.0,0.9808859825134276,Q3164355,Culture.Biography.Biography*,0.0,0.0,163.0,4.0,60.0,10.0,16.837582,-5.2404589999999995,4048.0,0.9808859825134276,Culture,Biography*
73,2.0,57443.0,Paul Reynaud,4.0,0.9963027834892272,Q161076,Culture.Biography.Biography*,0.0,1049.0,163.0,6.0,60.0,11.304348,11.494161,-10.960083000000001,2913.0,1.9926055669784544,Culture,Biography*
74,3.0,58648.0,Les Oiseaux (film),5.0,0.9984121918678284,Q110043,Culture.Media.Films,233.0,9369.0,124.0,1.0,54.0,12.608696,-6.655620599999999,20.841082,3219.0,2.995236575603485,Culture,Films
75,3.0,58672.0,Fenêtre sur cour,5.0,0.9979592561721802,Q34414,Culture.Media.Films,233.0,4249.649472335292,124.0,1.0,54.0,12.608696,19.585619,-14.136694,2896.0,2.9938777685165405,Culture,Films
76,2.0,59426.0,Bruno Gollnisch,19.0,0.9952548146247864,Q463260,Culture.Biography.Biography*,239.0,1049.0,97.0,5.0,185.0,11.304348,-13.500356,-19.496883,4261.0,1.9905096292495728,Culture,Biography*
77,1.0,64446.0,Grande-Synthe,13.0,1.0000100135803225,Q769160,Geography.Regions.Europe.Western_Europe,74.0,0.0,134.0,17.0,0.0,10.0,-18.01857,0.7549579000000001,2707.0,1.0000100135803225,Geography,Western_Europe
78,13.0,64954.0,Le Dernier Empereur,5.0,0.9481645226478576,Q212775,Culture.Media.Films,233.0,17740.411261962225,124.0,1.0,54.0,25.652174,0.047532927,17.975154999999994,8913.0,12.326138794422148,Culture,Films
79,17.0,65216.0,Bernardo Bertolucci,5.0,0.9935217499732972,Q53009,Culture.Biography.Biography*,233.0,47965.77860625597,124.0,1.0,54.0,30.869566,-12.97198,12.348460000000001,66267.0,16.889869749546055,Culture,Biography*
80,2.0,66044.0,Robert Charlebois,20.0,0.998876452445984,Q464534,Culture.Biography.Biography*,135.0,1049.0,134.0,12.0,0.0,11.304348,14.06456,-12.3711605,4349.0,1.997752904891968,Culture,Biography*
81,4.0,66104.0,Siam,2.0,1.0000100135803225,Q1081620,Geography.Regions.Asia.Southeast_Asia,88.0,125635.96518774766,77.0,4.0,193.0,13.913044000000001,16.781048000000002,11.757937,2985.0,4.00004005432129,Geography,Southeast_Asia
82,61.0,66351.0,Alep,17.0,0.7248802781105042,Q41183,Geography.Regions.Asia.West_Asia,0.0,50851.86662611112,94.0,7.0,235.0,88.260864,-20.836873999999998,7.5049505000000005,3202.0,44.21769696474075,Geography,West_Asia
83,2.0,66698.0,Pauline Bonaparte,4.0,0.996837317943573,Q152785,Culture.Biography.Biography*,0.0,1049.0,163.0,4.0,60.0,11.304348,13.994032,13.222914999999999,2034.0,1.993674635887146,Culture,Biography*
84,5.0,66970.0,Assemblée générale des Nations unies,2.0,0.8479777574539185,Q47423,History_and_Society.Politics_and_government,88.0,5812.641270635258,77.0,4.0,193.0,15.217392000000002,-0.3577933,-11.223686,3937.0,4.239888787269592,History_and_Society,Politics_and_government
85,3.0,66977.0,Hydro-Québec,7.0,0.5234303474426271,Q167840,History_and_Society.Business_and_economics,116.0,10343.087030380084,157.0,6.0,0.0,12.608696,15.6120615,-10.497224000000001,3799.0,1.5702910423278813,History_and_Society,Business_and_economics
86,2.0,67609.0,Violette Nozière,5.0,0.960371196269989,Q3560451,Culture.Biography.Biography*,233.0,1049.0,124.0,1.0,54.0,11.304348,-18.364294,9.603287,4716.0,1.920742392539978,Culture,Biography*
87,3.0,67786.0,Union nationale des étudiants de France,4.0,0.41490885615348816,Q910798,History_and_Society.Education,0.0,3143.0,163.0,6.0,60.0,12.608696,3.2206197,-18.919779000000002,2791.0,1.2447265684604645,History_and_Society,Education
88,4.0,68944.0,Jourdain,7.0,0.8774868249893188,Q40059,Geography.Regions.Asia.West_Asia,116.0,7628.056296375424,157.0,6.0,0.0,13.913044000000001,21.49776,-24.523806,3693.0,3.5099472999572754,Geography,West_Asia
89,3.0,70289.0,Peter Bogdanovich,5.0,0.9995066523551941,Q158250,Culture.Biography.Biography*,233.0,8343.0,124.0,1.0,54.0,12.608696,15.637207,15.068129999999998,3299.0,2.9985199570655823,Culture,Biography*
90,4.0,70864.0,La Baule-Escoublac,7.0,1.0000100135803225,Q213481,Geography.Regions.Europe.Western_Europe,116.0,6424.644840632629,157.0,6.0,0.0,13.913044000000001,-23.306707,-1.9492589,3680.0,4.00004005432129,Geography,Western_Europe
91,1.0,71150.0,Union nationale lycéenne,4.0,0.320831298828125,Q950237,History_and_Society.Business_and_economics,0.0,0.0,163.0,6.0,60.0,10.0,-16.309753,0.776417,4518.0,0.320831298828125,History_and_Society,Business_and_economics
92,18.0,71299.0,Palmyre,17.0,0.7718535065650941,Q5747,History_and_Society.History,0.0,3472.5137881447827,94.0,7.0,235.0,32.173912,5.8749013,0.25528026,3088.0,13.893363118171694,History_and_Society,History
93,7.0,71849.0,Sébastopol,9.0,0.9362950325012208,Q7525,Geography.Regions.Europe.Europe*,47.0,48021.334211583075,42.0,4.0,255.0,17.826088000000006,-13.545669,-2.5710566000000004,5645.0,6.554065227508546,Geography,Europe*
94,22.0,72663.0,Major (industrie musicale),14.0,0.880807101726532,Q1660312,Culture.Media.Music,49.0,0.3,164.0,2.0,0.0,37.391304,7.8413687,-20.896751000000002,1225.0,19.377756237983704,Culture,Music
95,4.0,75008.0,Jawaharlal Nehru,2.0,0.9949496984481812,Q1047,Culture.Biography.Biography*,88.0,15264.66182940567,77.0,4.0,193.0,13.913044000000001,8.442944,17.18171,2664.0,3.9797987937927246,Culture,Biography*
96,2.0,76474.0,Gelsenkirchen,16.0,0.9961855411529541,Q2765,Geography.Regions.Europe.Western_Europe,160.0,0.0,96.0,0.0,153.0,11.304348,-8.577869,7.1528406,1770.0,1.9923710823059082,Geography,Western_Europe
97,2.0,76906.0,Jonathan Franzen,5.0,0.99567848443985,Q316607,Culture.Biography.Biography*,233.0,1049.0,124.0,1.0,54.0,11.304348,-13.612974,-9.9988,1559.0,1.9913569688797,Culture,Biography*
98,1.0,77322.0,Dubrovnik,2.0,0.9937201142311096,Q1722,Geography.Regions.Europe.Southern_Europe,88.0,0.0,77.0,4.0,193.0,10.0,-15.733585,8.423708999999999,3707.0,0.9937201142311096,Geography,Southern_Europe
99,1.0,77978.0,Pauline Lafont,13.0,0.9960646033287048,Q468292,Culture.Biography.Biography*,74.0,0.0,134.0,17.0,0.0,10.0,7.4832463,14.140652,4841.0,0.9960646033287048,Culture,Biography*
100,2.0,78037.0,Puyi,5.0,0.99745911359787,Q185152,Culture.Biography.Biography*,233.0,0.0,124.0,1.0,54.0,11.304348,17.029757999999998,5.5774197999999995,4272.0,1.99491822719574,Culture,Biography*
101,23.0,80682.0,Virgin Megastore,14.0,0.9173126816749572,Q1055882,History_and_Society.Business_and_economics,49.0,3141.300000000001,164.0,2.0,0.0,38.695656,-0.74192095,23.642248000000002,1651.0,21.098191678524014,History_and_Society,Business_and_economics
102,2.0,80894.0,Sèvres,7.0,1.0000100135803225,Q206493,Geography.Regions.Europe.Western_Europe,116.0,515.7986684992574,157.0,6.0,0.0,11.304348,-21.831968,-0.82455605,3494.0,2.000020027160645,Geography,Western_Europe
103,5.0,81603.0,Dag Hammarskjöld,2.0,0.990301549434662,Q1267,Culture.Biography.Biography*,88.0,11916.642860125212,77.0,4.0,193.0,15.217392000000002,-3.5740184999999998,14.985531,1887.0,4.95150774717331,Culture,Biography*
104,7.0,82126.0,Photographe,2.0,0.6584275364875793,Q33231,History_and_Society.Business_and_economics,88.0,6652.94831957989,77.0,4.0,193.0,17.826088000000006,-2.754639,2.3969111,3191.0,4.608992755413055,History_and_Society,Business_and_economics
105,4.0,87877.0,Maurice Biraud,5.0,0.9879562258720398,Q3300432,Culture.Biography.Biography*,233.0,3144.0,124.0,1.0,54.0,13.913044000000001,-4.234861,11.569694,7844.0,3.951824903488159,Culture,Biography*
106,2.0,90580.0,Pascale Petit (actrice),5.0,0.998876452445984,Q461321,Culture.Biography.Biography*,233.0,1049.0,124.0,1.0,54.0,11.304348,12.705345,-20.769894,1229.0,1.997752904891968,Culture,Biography*
107,3.0,91262.0,Charte européenne des langues régionales ou minoritaires,0.0,0.7371681928634644,Q106308,History_and_Society.Society,170.0,5189.0,44.0,10.0,235.0,12.608696,-0.0022891886,-19.924679,1997.0,2.211504578590393,History_and_Society,Society
108,4.0,91811.0,Natacha Régnier,5.0,0.9991540908813475,Q446883,Culture.Biography.Biography*,233.0,2097.0,124.0,1.0,54.0,13.913044000000001,-24.437603,5.8892190000000015,2407.0,3.99661636352539,Culture,Biography*
109,2.0,91855.0,Dominion,4.0,0.4455395638942719,Q223832,History_and_Society.Politics_and_government,0.0,482.5842380572645,163.0,4.0,60.0,11.304348,14.132285000000001,4.053684,2846.0,0.8910791277885438,History_and_Society,Politics_and_government
110,7.0,92150.0,Marlon Brando,5.0,0.9979592561721802,Q34012,Culture.Biography.Biography*,233.0,113533.22635926321,124.0,1.0,54.0,17.826088000000006,-12.105524,-8.052545,19410.0,6.985714793205261,Culture,Biography*
111,3.0,92425.0,Jean-Jacques Servan-Schreiber,4.0,0.9967369437217712,Q431565,Culture.Biography.Biography*,0.0,2096.0,163.0,6.0,60.0,12.608696,-24.491367,1.4134955,3757.0,2.9902108311653137,Culture,Biography*
112,8.0,93713.0,Dimitri Bodianski,20.0,0.946606695652008,Q3028106,Culture.Biography.Biography*,135.0,0.0,134.0,12.0,0.0,19.130436,-11.607858,-19.050383,2349.0,7.572853565216064,Culture,Biography*
113,4.0,95067.0,Maurice Bourgès-Maunoury,4.0,0.9990989565849304,Q380992,Culture.Biography.Biography*,0.0,16758.70843228948,163.0,6.0,60.0,13.913044000000001,-5.812104,-9.310325,1059.0,3.9963958263397217,Culture,Biography*
114,2.0,95258.0,Hubert Védrine,4.0,0.9914325475692748,Q560682,Culture.Biography.Biography*,0.0,2096.0,163.0,6.0,60.0,11.304348,-13.738357,10.871853,2791.0,1.9828650951385496,Culture,Biography*
115,2.0,95676.0,Nina Hagen,0.0,0.9994742274284364,Q159099,Culture.Biography.Biography*,170.0,4.833333333333333,44.0,2.0,235.0,11.304348,13.712229999999998,-1.3352222,3397.0,1.9989484548568728,Culture,Biography*
116,2.0,97682.0,Peter Sellers,0.0,0.9985088109970092,Q177984,Culture.Biography.Biography*,170.0,1049.0,44.0,9.0,235.0,11.304348,3.2002857000000002,13.525698,3426.0,1.9970176219940183,Culture,Biography*
117,1.0,98044.0,Collonges-la-Rouge,5.0,1.0000100135803225,Q627479,Geography.Regions.Europe.Western_Europe,233.0,0.0,124.0,1.0,54.0,10.0,1.1924419,1.1275046999999998,4521.0,1.0000100135803225,Geography,Western_Europe
118,3.0,98517.0,Martin Landau,0.0,0.9987257122993468,Q294641,Culture.Biography.Biography*,170.0,16731.2648001809,44.0,9.0,235.0,12.608696,-18.59435,-1.8660419999999998,3753.0,2.9961771368980403,Culture,Biography*
119,9.0,99244.0,Télérama,0.0,0.9263137578964232,Q377629,Culture.Media.Media*,170.0,34757.70628603421,44.0,2.0,235.0,20.434784,-23.771207999999998,18.910465,3057.0,8.336823821067808,Culture,Media*
