,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views
34,6.0,4615.0,Battle of Agincourt,0.2069040536880493,Q188495,Geography.Regions.Europe.Northern_Europe,23267.5,28.0,66832.0
35,10.0,4768.0,Brit milah,0.3998216390609741,Q848599,Culture.Philosophy_and_religion,1310.3527195993195,25.0,31314.0
36,10.0,4768.0,Brit milah,0.16886694729328156,Q848599,History_and_Society.History,1310.3527195993195,25.0,31314.0
37,10.0,4768.0,Brit milah,0.14415885508060455,Q848599,History_and_Society.Politics_and_government,1310.3527195993195,25.0,31314.0
38,10.0,4768.0,Brit milah,0.11597072333097458,Q848599,Culture.Linguistics,1310.3527195993195,25.0,31314.0
39,10.0,4768.0,Brit milah,0.0,Q848599,Geography.Regions.Europe.Europe*,1310.3527195993195,25.0,31314.0
40,10.0,4768.0,Brit milah,0.0,Q848599,Geography.Regions.Europe.Southern_Europe,1310.3527195993195,25.0,31314.0
41,10.0,4768.0,Brit milah,0.0,Q848599,Geography.Regions.Asia.Asia*,1310.3527195993195,25.0,31314.0
42,10.0,4768.0,Brit milah,0.0,Q848599,Geography.Regions.Europe.Western_Europe,1310.3527195993195,25.0,31314.0
43,2.0,4810.0,Balance of trade,0.4225146472454071,Q192796,History_and_Society.Politics_and_government,4656.0,44.0,13971.0
44,2.0,4810.0,Balance of trade,0.348655104637146,Q192796,History_and_Society.Society,4656.0,44.0,13971.0
45,2.0,4810.0,Balance of trade,0.3140605390071869,Q192796,History_and_Society.Business_and_economics,4656.0,44.0,13971.0
46,2.0,4810.0,Balance of trade,0.21734751760959625,Q192796,STEM.STEM*,4656.0,44.0,13971.0
47,2.0,4810.0,Balance of trade,0.1259327530860901,Q192796,STEM.Earth_and_environment,4656.0,44.0,13971.0
48,8.0,4892.0,Bert Bell,1.0000100135803225,Q4894971,Culture.Sports,149967.79475817562,25.0,6430.0
49,8.0,4892.0,Bert Bell,0.9996417164802552,Q4894971,Culture.Biography.Biography*,149967.79475817562,25.0,6430.0
50,8.0,4892.0,Bert Bell,0.4843900501728058,Q4894971,History_and_Society.Education,149967.79475817562,25.0,6430.0
51,8.0,4892.0,Bert Bell,0.4543291201591492,Q4894971,Geography.Regions.Americas.North_America,149967.79475817562,25.0,6430.0
52,17.0,6623.0,Conservative Judaism,0.7931159734725952,Q205644,Culture.Philosophy_and_religion,18032.99646722561,25.0,16670.0
53,17.0,6623.0,Conservative Judaism,0.13297423720359802,Q205644,STEM.STEM*,18032.99646722561,25.0,16670.0
54,17.0,6623.0,Conservative Judaism,0.0,Q205644,Geography.Regions.Americas.North_America,18032.99646722561,25.0,16670.0
55,17.0,6623.0,Conservative Judaism,0.0,Q205644,Geography.Regions.Europe.Western_Europe,18032.99646722561,25.0,16670.0
56,17.0,6623.0,Conservative Judaism,0.0,Q205644,Geography.Regions.Europe.Europe*,18032.99646722561,25.0,16670.0
57,17.0,6623.0,Conservative Judaism,0.0,Q205644,Geography.Regions.Asia.Asia*,18032.99646722561,25.0,16670.0
58,17.0,6623.0,Conservative Judaism,0.0,Q205644,Geography.Regions.Europe.Northern_Europe,18032.99646722561,25.0,16670.0
59,17.0,6623.0,Conservative Judaism,0.0,Q205644,Geography.Regions.Asia.West_Asia,18032.99646722561,25.0,16670.0
60,2.0,6751.0,Cottingley Fairies,0.4843900501728058,Q1136743,Culture.Visual_arts.Visual_arts*,32550.0,28.0,30544.0
61,2.0,6751.0,Cottingley Fairies,0.3660457601547241,Q1136743,Geography.Regions.Europe.Europe*,32550.0,28.0,30544.0
62,2.0,6751.0,Cottingley Fairies,0.23371636867523196,Q1136743,STEM.STEM*,32550.0,28.0,30544.0
63,2.0,6751.0,Cottingley Fairies,0.2120788097381592,Q1136743,Culture.Literature,32550.0,28.0,30544.0
64,2.0,6751.0,Cottingley Fairies,0.1259327530860901,Q1136743,History_and_Society.Military_and_warfare,32550.0,28.0,30544.0
65,2.0,6751.0,Cottingley Fairies,0.0991983880996704,Q1136743,Geography.Regions.Europe.Northern_Europe,32550.0,28.0,30544.0
66,1.0,9209.0,Edward Bellamy,0.9989450573921204,Q455776,Culture.Biography.Biography*,0.0,32.0,2991.0
67,1.0,9209.0,Edward Bellamy,0.3775506913661957,Q455776,Culture.Literature,0.0,32.0,2991.0
68,1.0,9209.0,Edward Bellamy,0.2509227991104126,Q455776,Culture.Media.Media*,0.0,32.0,2991.0
69,1.0,9209.0,Edward Bellamy,0.11280541121959685,Q455776,Culture.Philosophy_and_religion,0.0,32.0,2991.0
70,1.0,9209.0,Edward Bellamy,0.11280541121959685,Q455776,History_and_Society.Military_and_warfare,0.0,32.0,2991.0
71,1.0,9209.0,Edward Bellamy,0.0,Q455776,Geography.Regions.Americas.North_America,0.0,32.0,2991.0
72,1.0,9209.0,Edward Bellamy,0.0,Q455776,Geography.Regions.Europe.Europe*,0.0,32.0,2991.0
73,3.0,12740.0,Gary Kildall,0.9976133108139038,Q92627,Culture.Biography.Biography*,0.0,13.0,10407.0
74,3.0,12740.0,Gary Kildall,0.6654205918312073,Q92627,STEM.STEM*,0.0,13.0,10407.0
75,3.0,12740.0,Gary Kildall,0.585111141204834,Q92627,STEM.Computing,0.0,13.0,10407.0
76,3.0,12740.0,Gary Kildall,0.21760438585281366,Q92627,Geography.Regions.Americas.North_America,0.0,13.0,10407.0
77,3.0,12740.0,Gary Kildall,0.15611489117145538,Q92627,Culture.Media.Media*,0.0,13.0,10407.0
78,3.0,12740.0,Gary Kildall,0.14415885508060455,Q92627,History_and_Society.Business_and_economics,0.0,13.0,10407.0
79,3.0,12740.0,Gary Kildall,0.10088862478733064,Q92627,STEM.Technology,0.0,13.0,10407.0
80,1.0,14070.0,Hammered dulcimer,0.9149109721183776,Q1588017,Culture.Media.Media*,0.0,36.0,5632.0
81,1.0,14070.0,Hammered dulcimer,0.8872146010398865,Q1588017,Culture.Media.Music,0.0,36.0,5632.0
82,1.0,14070.0,Hammered dulcimer,0.13661839067935946,Q1588017,History_and_Society.Society,0.0,36.0,5632.0
83,1.0,14070.0,Hammered dulcimer,0.0,Q1588017,Geography.Regions.Asia.Asia*,0.0,36.0,5632.0
84,1.0,14070.0,Hammered dulcimer,0.0,Q1588017,Geography.Regions.Europe.Europe*,0.0,36.0,5632.0
85,1.0,14070.0,Hammered dulcimer,0.0,Q1588017,Geography.Regions.Americas.North_America,0.0,36.0,5632.0
86,1.0,14070.0,Hammered dulcimer,0.0,Q1588017,Geography.Regions.Asia.East_Asia,0.0,36.0,5632.0
87,14.0,14321.0,Hank Aaron,1.0000100135803225,Q215777,Culture.Biography.Biography*,7126.5226233719395,2.0,72762.0
88,14.0,14321.0,Hank Aaron,0.994098961353302,Q215777,Culture.Sports,7126.5226233719395,2.0,72762.0
89,14.0,14321.0,Hank Aaron,0.4705740084648132,Q215777,Geography.Regions.Americas.North_America,7126.5226233719395,2.0,72762.0
90,14.0,14321.0,Hank Aaron,0.4225146472454071,Q215777,History_and_Society.Society,7126.5226233719395,2.0,72762.0
91,8.0,14457.0,"Prince Harry, Duke of Sussex",0.9994397163391112,Q152316,Culture.Biography.Biography*,46501.0,27.0,306223.0
92,8.0,14457.0,"Prince Harry, Duke of Sussex",0.5156299471855164,Q152316,History_and_Society.Military_and_warfare,46501.0,27.0,306223.0
93,8.0,14457.0,"Prince Harry, Duke of Sussex",0.18495945835113525,Q152316,Geography.Regions.Europe.Europe*,46501.0,27.0,306223.0
94,8.0,14457.0,"Prince Harry, Duke of Sussex",0.13661839067935946,Q152316,Culture.Biography.Women,46501.0,27.0,306223.0
95,8.0,14457.0,"Prince Harry, Duke of Sussex",0.037993239402771,Q152316,Geography.Regions.Europe.Northern_Europe,46501.0,27.0,306223.0
96,10.0,14580.0,Indian Ocean,0.9284188151359558,Q1239,Geography.Geographical,143720.90586698762,48.0,35716.0
97,10.0,14580.0,Indian Ocean,0.4455395638942719,Q1239,History_and_Society.Society,143720.90586698762,48.0,35716.0
98,10.0,14580.0,Indian Ocean,0.348655104637146,Q1239,Geography.Regions.Europe.Europe*,143720.90586698762,48.0,35716.0
99,10.0,14580.0,Indian Ocean,0.348655104637146,Q1239,Geography.Regions.Europe.Eastern_Europe,143720.90586698762,48.0,35716.0
100,10.0,14580.0,Indian Ocean,0.3007555902004242,Q1239,Geography.Regions.Asia.Asia*,143720.90586698762,48.0,35716.0
101,10.0,14580.0,Indian Ocean,0.16027602553367615,Q1239,Geography.Regions.Americas.North_America,143720.90586698762,48.0,35716.0
102,10.0,14580.0,Indian Ocean,0.1097157895565033,Q1239,Geography.Regions.Oceania,143720.90586698762,48.0,35716.0
103,10.0,14580.0,Indian Ocean,0.10088862478733064,Q1239,Geography.Regions.Asia.East_Asia,143720.90586698762,48.0,35716.0
104,5.0,16496.0,Judy Blume,0.9983093142509459,Q441214,Culture.Biography.Biography*,0.0,37.0,23892.0
105,5.0,16496.0,Judy Blume,0.9763205647468568,Q441214,Culture.Literature,0.0,37.0,23892.0
106,5.0,16496.0,Judy Blume,0.9381340146064758,Q441214,Culture.Biography.Women,0.0,37.0,23892.0
107,5.0,16496.0,Judy Blume,0.3073680400848389,Q441214,Culture.Visual_arts.Visual_arts*,0.0,37.0,23892.0
108,5.0,16496.0,Judy Blume,0.2509227991104126,Q441214,Culture.Media.Media*,0.0,37.0,23892.0
109,5.0,16496.0,Judy Blume,0.19194278120994568,Q441214,History_and_Society.History,0.0,37.0,23892.0
110,5.0,16496.0,Judy Blume,0.15611489117145538,Q441214,History_and_Society.Society,0.0,37.0,23892.0
111,5.0,16496.0,Judy Blume,0.13604079389572146,Q441214,Geography.Regions.Americas.North_America,0.0,37.0,23892.0
112,5.0,16496.0,Judy Blume,0.0,Q441214,Geography.Regions.Europe.Europe*,0.0,37.0,23892.0
113,5.0,16496.0,Judy Blume,0.0,Q441214,Geography.Regions.Europe.Northern_Europe,0.0,37.0,23892.0
114,5.0,16496.0,Judy Blume,0.0,Q441214,Geography.Regions.Asia.Asia*,0.0,37.0,23892.0
115,5.0,16496.0,Judy Blume,0.0,Q441214,Geography.Regions.Europe.Western_Europe,0.0,37.0,23892.0
116,19.0,16776.0,Kaddish,0.966924011707306,Q732195,Culture.Philosophy_and_religion,38602.00164007779,25.0,12997.0
117,19.0,16776.0,Kaddish,0.0,Q732195,Geography.Regions.Asia.West_Asia,38602.00164007779,25.0,12997.0
118,1.0,16942.0,MV Wilhelm Gustloff,0.9820237755775452,Q155014,History_and_Society.Transportation,0.0,17.0,14691.0
119,1.0,16942.0,MV Wilhelm Gustloff,0.7057950496673584,Q155014,History_and_Society.Military_and_warfare,0.0,17.0,14691.0
120,1.0,16942.0,MV Wilhelm Gustloff,0.5312193632125854,Q155014,Geography.Regions.Europe.Western_Europe,0.0,17.0,14691.0
121,1.0,16942.0,MV Wilhelm Gustloff,0.41490885615348816,Q155014,Geography.Regions.Europe.Europe*,0.0,17.0,14691.0
122,1.0,16942.0,MV Wilhelm Gustloff,0.3140605390071869,Q155014,History_and_Society.History,0.0,17.0,14691.0
123,17.0,17385.0,Imperial German Navy,0.9046605229377748,Q156649,History_and_Society.Military_and_warfare,7571.57043969081,22.0,14362.0
124,17.0,17385.0,Imperial German Navy,0.3070772161483765,Q156649,Geography.Regions.Europe.Western_Europe,7571.57043969081,22.0,14362.0
125,17.0,17385.0,Imperial German Navy,0.29719679260253906,Q156649,Geography.Regions.Europe.Europe*,7571.57043969081,22.0,14362.0
126,17.0,17385.0,Imperial German Navy,0.14805719256401062,Q156649,History_and_Society.History,7571.57043969081,22.0,14362.0
127,17.0,17385.0,Imperial German Navy,0.14415885508060455,Q156649,History_and_Society.Transportation,7571.57043969081,22.0,14362.0
128,17.0,17385.0,Imperial German Navy,0.0,Q156649,Geography.Regions.Europe.Northern_Europe,7571.57043969081,22.0,14362.0
129,2.0,17449.0,Kimberly Beck,0.9979592561721802,Q2178802,Culture.Biography.Biography*,4656.0,5.0,3656.0
130,2.0,17449.0,Kimberly Beck,0.1778208613395691,Q2178802,Culture.Biography.Women,4656.0,5.0,3656.0
131,2.0,17449.0,Kimberly Beck,0.16027602553367615,Q2178802,Culture.Media.Television,4656.0,5.0,3656.0
132,2.0,17449.0,Kimberly Beck,0.10088862478733064,Q2178802,Culture.Media.Media*,4656.0,5.0,3656.0
133,2.0,17449.0,Kimberly Beck,0.0,Q2178802,Geography.Regions.Americas.North_America,4656.0,5.0,3656.0
134,5.0,17470.0,Kurt Georg Kiesinger,0.9949496984481812,Q2512,Culture.Biography.Biography*,17.785714285714285,28.0,3648.0
135,5.0,17470.0,Kurt Georg Kiesinger,0.3548611869812012,Q2512,Geography.Regions.Europe.Europe*,17.785714285714285,28.0,3648.0
136,5.0,17470.0,Kurt Georg Kiesinger,0.2942249774932861,Q2512,History_and_Society.Politics_and_government,17.785714285714285,28.0,3648.0
137,5.0,17470.0,Kurt Georg Kiesinger,0.2763098945617676,Q2512,Geography.Regions.Europe.Western_Europe,17.785714285714285,28.0,3648.0
138,8.0,18539.0,Leukemia,0.997894287109375,Q29496,STEM.Medicine_&_Health,267854.6126952241,23.0,400813.0
139,8.0,18539.0,Leukemia,0.997120440006256,Q29496,STEM.STEM*,267854.6126952241,23.0,400813.0
140,10.0,19924.0,Microscopium,0.9173126816749572,Q10492,STEM.STEM*,69698.16666666669,36.0,30986.0
141,10.0,19924.0,Microscopium,0.8872146010398865,Q10492,STEM.Space,69698.16666666669,36.0,30986.0
142,14.0,20108.0,Mick Doohan,0.99753737449646,Q436025,Culture.Biography.Biography*,4174.45621450887,14.0,7887.0
143,14.0,20108.0,Mick Doohan,0.8080772161483765,Q436025,Culture.Sports,4174.45621450887,14.0,7887.0
144,14.0,20108.0,Mick Doohan,0.4804634323120117,Q436025,Geography.Regions.Oceania,4174.45621450887,14.0,7887.0
145,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.5621865391731262,Q869500,History_and_Society.History,0.0,1.0,2761.0
146,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.4486793746948242,Q869500,Geography.Regions.Asia.West_Asia,0.0,1.0,2761.0
147,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.4225146472454071,Q869500,History_and_Society.Politics_and_government,0.0,1.0,2761.0
148,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.35867373847961426,Q869500,Geography.Regions.Asia.Asia*,0.0,1.0,2761.0
149,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.1968362182378769,Q869500,History_and_Society.Military_and_warfare,0.0,1.0,2761.0
150,1.0,20454.0,Montreux Convention Regarding the Regime of the Straits,0.15611489117145538,Q869500,History_and_Society.Society,0.0,1.0,2761.0
151,2.0,20659.0,MV Blue Marlin,0.9984612464904784,Q885761,History_and_Society.Transportation,4656.0,17.0,4805.0
152,2.0,20659.0,MV Blue Marlin,0.13297423720359802,Q885761,STEM.STEM*,4656.0,17.0,4805.0
153,2.0,20659.0,MV Blue Marlin,0.0,Q885761,Geography.Regions.Europe.Europe*,4656.0,17.0,4805.0
154,2.0,20659.0,MV Blue Marlin,0.0,Q885761,Geography.Regions.Europe.Southern_Europe,4656.0,17.0,4805.0
155,4.0,20958.0,Magna Carta,0.7186043858528137,Q12519,History_and_Society.Society,13965.0,24.0,240509.0
156,4.0,20958.0,Magna Carta,0.6791887283325195,Q12519,History_and_Society.History,13965.0,24.0,240509.0
157,4.0,20958.0,Magna Carta,0.26285186409950256,Q12519,Culture.Literature,13965.0,24.0,240509.0
158,4.0,20958.0,Magna Carta,0.22816647589206696,Q12519,STEM.STEM*,13965.0,24.0,240509.0
159,4.0,20958.0,Magna Carta,0.2227101624011993,Q12519,Culture.Philosophy_and_religion,13965.0,24.0,240509.0
160,4.0,20958.0,Magna Carta,0.14805719256401062,Q12519,History_and_Society.Business_and_economics,13965.0,24.0,240509.0
161,4.0,20958.0,Magna Carta,0.1259327530860901,Q12519,History_and_Society.Politics_and_government,13965.0,24.0,240509.0
162,4.0,20958.0,Magna Carta,0.12253321707248688,Q12519,Culture.Visual_arts.Visual_arts*,13965.0,24.0,240509.0
163,4.0,20958.0,Magna Carta,0.11921291798353195,Q12519,Culture.Performing_arts,13965.0,24.0,240509.0
164,4.0,20958.0,Magna Carta,0.11597072333097458,Q12519,Culture.Media.Books,13965.0,24.0,240509.0
165,4.0,20958.0,Magna Carta,0.11280541121959685,Q12519,STEM.Medicine_&_Health,13965.0,24.0,240509.0
166,4.0,20958.0,Magna Carta,0.0,Q12519,Geography.Regions.Europe.Europe*,13965.0,24.0,240509.0
167,4.0,20958.0,Magna Carta,0.0,Q12519,Geography.Regions.Europe.Northern_Europe,13965.0,24.0,240509.0
168,4.0,20958.0,Magna Carta,0.0,Q12519,Geography.Regions.Europe.Southern_Europe,13965.0,24.0,240509.0
169,2.0,21303.0,History of Nauru,0.9783946871757508,Q775327,History_and_Society.History,4656.0,33.0,2386.0
170,2.0,21303.0,History of Nauru,0.21760438585281366,Q775327,Geography.Regions.Oceania,4656.0,33.0,2386.0
171,3.0,21628.0,Nicolas-Louis de Lacaille,0.9958112239837646,Q202703,Culture.Biography.Biography*,2.6666666666666665,36.0,4462.0
172,3.0,21628.0,Nicolas-Louis de Lacaille,0.3629792034626007,Q202703,STEM.STEM*,2.6666666666666665,36.0,4462.0
173,3.0,21628.0,Nicolas-Louis de Lacaille,0.3073680400848389,Q202703,STEM.Space,2.6666666666666665,36.0,4462.0
174,3.0,21628.0,Nicolas-Louis de Lacaille,0.23006861114501956,Q202703,Geography.Regions.Europe.Western_Europe,2.6666666666666665,36.0,4462.0
175,3.0,21628.0,Nicolas-Louis de Lacaille,0.19826446676254272,Q202703,Geography.Regions.Europe.Europe*,2.6666666666666665,36.0,4462.0
176,3.0,21628.0,Nicolas-Louis de Lacaille,0.11921291798353195,Q202703,Culture.Philosophy_and_religion,2.6666666666666665,36.0,4462.0
177,15.0,21748.0,Nationalism,0.6992644667625427,Q6235,Culture.Philosophy_and_religion,375981.963796479,17.0,193390.0
178,15.0,21748.0,Nationalism,0.585111141204834,Q6235,History_and_Society.Society,375981.963796479,17.0,193390.0
179,15.0,21748.0,Nationalism,0.4378334879875183,Q6235,History_and_Society.Politics_and_government,375981.963796479,17.0,193390.0
180,15.0,21748.0,Nationalism,0.348655104637146,Q6235,History_and_Society.History,375981.963796479,17.0,193390.0
181,15.0,21748.0,Nationalism,0.2393593490123749,Q6235,STEM.STEM*,375981.963796479,17.0,193390.0
182,15.0,21748.0,Nationalism,0.11597072333097458,Q6235,History_and_Society.Business_and_economics,375981.963796479,17.0,193390.0
183,15.0,21748.0,Nationalism,0.0,Q6235,Geography.Regions.Asia.Asia*,375981.963796479,17.0,193390.0
184,1.0,21793.0,Ninth Fort,1.0000100135803225,Q665266,Geography.Regions.Europe.Northern_Europe,0.0,25.0,1897.0
185,1.0,21793.0,Ninth Fort,0.9992778301239014,Q665266,Geography.Regions.Europe.Europe*,0.0,25.0,1897.0
186,1.0,21793.0,Ninth Fort,0.8267217874526978,Q665266,History_and_Society.Military_and_warfare,0.0,25.0,1897.0
187,1.0,21793.0,Ninth Fort,0.2568419873714447,Q665266,History_and_Society.Politics_and_government,0.0,25.0,1897.0
188,1.0,21793.0,Ninth Fort,0.15611489117145538,Q665266,Culture.Philosophy_and_religion,0.0,25.0,1897.0
189,1.0,21793.0,Ninth Fort,0.1097157895565033,Q665266,Geography.Regions.Asia.North_Asia,0.0,25.0,1897.0
190,3.0,22126.0,Northern Hemisphere,0.946606695652008,Q39061,Geography.Geographical,78896.0,36.0,24375.0
191,3.0,22126.0,Northern Hemisphere,0.4378334879875183,Q39061,STEM.Earth_and_environment,78896.0,36.0,24375.0
192,3.0,22126.0,Northern Hemisphere,0.3923468291759491,Q39061,STEM.STEM*,78896.0,36.0,24375.0
193,4.0,23040.0,Political philosophy,0.6791887283325195,Q179805,Culture.Philosophy_and_religion,4656.0,27.0,20593.0
194,4.0,23040.0,Political philosophy,0.4532718360424042,Q179805,History_and_Society.Politics_and_government,4656.0,27.0,20593.0
195,4.0,23040.0,Political philosophy,0.1778208613395691,Q179805,STEM.STEM*,4656.0,27.0,20593.0
196,4.0,23040.0,Political philosophy,0.1294127255678177,Q179805,History_and_Society.Society,4656.0,27.0,20593.0
197,6.0,23291.0,Pliocene,0.91965252161026,Q76259,STEM.STEM*,41849.75,48.0,11007.0
198,6.0,23291.0,Pliocene,0.8991314172744751,Q76259,STEM.Earth_and_environment,41849.75,48.0,11007.0
199,48.0,23347.0,Paul Allen,0.9919480085372924,Q162005,Culture.Biography.Biography*,578273.9939030014,13.0,984688.0
200,48.0,23347.0,Paul Allen,0.4501522054672241,Q162005,Geography.Regions.Americas.North_America,578273.9939030014,13.0,984688.0
201,48.0,23347.0,Paul Allen,0.348655104637146,Q162005,History_and_Society.Business_and_economics,578273.9939030014,13.0,984688.0
202,48.0,23347.0,Paul Allen,0.22816647589206696,Q162005,Culture.Media.Media*,578273.9939030014,13.0,984688.0
203,4.0,24484.0,Parade,0.38492217659950256,Q657449,STEM.STEM*,184763.12396311146,28.0,5318.0
204,4.0,24484.0,Parade,0.2227101624011993,Q657449,History_and_Society.Society,184763.12396311146,28.0,5318.0
205,4.0,24484.0,Parade,0.1968362182378769,Q657449,History_and_Society.Politics_and_government,184763.12396311146,28.0,5318.0
206,4.0,24484.0,Parade,0.1520422399044037,Q657449,History_and_Society.Business_and_economics,184763.12396311146,28.0,5318.0
207,4.0,24484.0,Parade,0.14805719256401062,Q657449,STEM.Medicine_&_Health,184763.12396311146,28.0,5318.0
208,4.0,24484.0,Parade,0.11280541121959685,Q657449,History_and_Society.Military_and_warfare,184763.12396311146,28.0,5318.0
209,4.0,24484.0,Parade,0.10375863313674928,Q657449,STEM.Earth_and_environment,184763.12396311146,28.0,5318.0
210,4.0,24484.0,Parade,0.0,Q657449,Geography.Regions.Europe.Northern_Europe,184763.12396311146,28.0,5318.0
211,4.0,24484.0,Parade,0.0,Q657449,Geography.Regions.Europe.Europe*,184763.12396311146,28.0,5318.0
212,70.0,25101.0,Pittsburgh,0.9688661694526672,Q1342,Geography.Geographical,4405490.796831074,25.0,135648.0
213,70.0,25101.0,Pittsburgh,0.3007555902004242,Q1342,Geography.Regions.Americas.North_America,4405490.796831074,25.0,135648.0
214,70.0,25101.0,Pittsburgh,0.11597072333097458,Q1342,Geography.Regions.Europe.Europe*,4405490.796831074,25.0,135648.0
215,29.0,25734.0,Taiwan,1.0000100135803225,Q865,Geography.Geographical,679386.3657636697,17.0,200861.0
216,29.0,25734.0,Taiwan,0.9124462008476256,Q865,Geography.Regions.Asia.Asia*,679386.3657636697,17.0,200861.0
217,29.0,25734.0,Taiwan,0.8479777574539185,Q865,History_and_Society.Society,679386.3657636697,17.0,200861.0
218,29.0,25734.0,Taiwan,0.5312193632125854,Q865,Culture.Biography.Biography*,679386.3657636697,17.0,200861.0
219,29.0,25734.0,Taiwan,0.348655104637146,Q865,Geography.Regions.Europe.Eastern_Europe,679386.3657636697,17.0,200861.0
220,29.0,25734.0,Taiwan,0.3140605390071869,Q865,Geography.Regions.Asia.East_Asia,679386.3657636697,17.0,200861.0
221,29.0,25734.0,Taiwan,0.2568419873714447,Q865,Geography.Regions.Asia.North_Asia,679386.3657636697,17.0,200861.0
222,29.0,25734.0,Taiwan,0.11280541121959685,Q865,Culture.Philosophy_and_religion,679386.3657636697,17.0,200861.0
223,19.0,27414.0,Politics of Sri Lanka,0.9919480085372924,Q1155275,History_and_Society.Politics_and_government,5704.7944824976685,44.0,5571.0
