Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
2457,6.0,882112.0,Les Valeurs de la famille Addams,11.0,0.9983093142509459,Q204725,Culture.Media.Films,13.0,3191.2156909528962,95.0,0.0,175.0,15.769232,-2.5587182,1.3238921,14.0,243.0,0.05761316872427984,Films,Culture,83.85798239707945,3583.1106317937374,0.023403682167385212
1234,6.0,268902.0,Men in Black (univers de fiction),11.0,0.9481645226478576,Q6816260,Culture.Media.Films,13.0,662.2042805019672,95.0,0.0,175.0,15.769232,-17.605244,-3.038025,14.0,243.0,0.05761316872427984,Films,Culture,79.64581990242003,3583.1106317937374,0.02222812189936447
1240,2.0,268934.0,Men in Black 2,11.0,0.9983615279197692,Q156597,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,11.153846,12.663672,-0.71720815,34.0,243.0,0.13991769547325103,Media*,Culture,67.8885838985443,3583.1106317937374,0.018946828852046543
1031,2.0,214582.0,La Folle Journée de Ferris Bueller,14.0,0.9973783493041992,Q498906,Culture.Media.Media*,0.0,3303.0,163.0,0.0,60.0,11.153846,12.058202,0.98871773,34.0,243.0,0.13991769547325103,Media*,Culture,67.82172775268555,3583.1106317937374,0.01892817016334586
1126,2.0,248581.0,Superman Returns,14.0,0.9967369437217712,Q328695,Culture.Media.Media*,0.0,8768.0,163.0,0.0,60.0,11.153846,-15.851124,-17.659485,34.0,243.0,0.13991769547325103,Media*,Culture,67.77811217308044,3583.1106317937374,0.0189159976171738
131,2.0,30327.0,À bout de souffle,14.0,0.9955416321754456,Q86427,Culture.Media.Media*,0.0,2204.0,163.0,0.0,60.0,11.153846,-22.081392,2.4053383,34.0,243.0,0.13991769547325103,Media*,Culture,67.6968309879303,3583.1106317937374,0.018893313085909563
3079,4.0,1493868.0,Abigail Sciuto,11.0,0.9855064153671264,Q480244,Culture.Literature,13.0,0.0,95.0,0.0,175.0,13.461538,-13.592637,19.283749,16.0,243.0,0.06584362139917696,Literature,Culture,63.07241058349609,3583.1106317937374,0.017602696948243953
2398,4.0,860608.0,Joan Cusack,11.0,0.3775506913661957,Q272946,Culture.Media.Media*,13.0,9556.361026947443,95.0,0.0,175.0,13.461538,-21.357035,13.4888,34.0,243.0,0.13991769547325103,Media*,Culture,51.34689402580261,3583.1106317937374,0.014330256389571173
3117,4.0,1585567.0,Timothy McGee,11.0,0.7981967926025391,Q838560,Culture.Literature,13.0,0.0,95.0,0.0,175.0,13.461538,20.991474,-14.154751,16.0,243.0,0.06584362139917696,Literature,Culture,51.0845947265625,3583.1106317937374,0.014257052035535138
4005,2.0,4563643.0,Jemaine Clement,11.0,0.6513648629188538,Q439315,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,11.153846,-9.188638,2.0133245,34.0,243.0,0.13991769547325103,Media*,Culture,44.292810678482056,3583.1106317937374,0.01236155263682402
4048,10.0,4710854.0,Men in Black 3,11.0,0.538993239402771,Q327713,Culture.Media.Entertainment,13.0,3661.9645295093337,95.0,0.0,175.0,20.384617,18.356537,-11.146811,8.0,243.0,0.03292181069958848,Entertainment,Culture,43.11945915222168,3583.1106317937374,0.012034085347411027
4050,10.0,4710854.0,Men in Black 3,11.0,0.2689514458179474,Q327713,Culture.Literature,13.0,3661.9645295093337,95.0,0.0,175.0,20.384617,18.356537,-11.146811,16.0,243.0,0.06584362139917696,Literature,Culture,43.03223133087158,3583.1106317937374,0.012009741186620649
4278,3.0,5437797.0,Jack le chasseur de géants,14.0,0.9967369437217712,Q27513,Culture.Media.Films,0.0,7685.0,163.0,0.0,60.0,12.307693,18.416058,23.679693,14.0,243.0,0.05761316872427984,Films,Culture,41.86295163631439,3583.1106317937374,0.011683410292960288
1480,3.0,344512.0,Les Désastreuses Aventures des orphelins Baudelaire (film),11.0,0.9939124584197998,Q116905,Culture.Media.Films,13.0,3262.7732941999434,95.0,0.0,175.0,12.307693,14.588220000000002,20.59668,14.0,243.0,0.05761316872427984,Films,Culture,41.74432325363159,3583.1106317937374,0.011650302640176647
2728,2.0,1049479.0,Jack et le Haricot magique,14.0,0.6076731681823729,Q1455839,Culture.Media.Media*,0.0,5495.0,163.0,0.0,60.0,11.153846,21.677423,7.431458,34.0,243.0,0.13991769547325103,Media*,Culture,41.32177543640136,3583.1106317937374,0.011532374989972137
1237,6.0,268902.0,Men in Black (univers de fiction),11.0,0.8311530351638794,Q6816260,Culture.Media.Entertainment,13.0,662.2042805019672,95.0,0.0,175.0,15.769232,-17.605244,-3.038025,8.0,243.0,0.03292181069958848,Entertainment,Culture,39.89534568786621,3583.1106317937374,0.011134276830267516
1235,6.0,268902.0,Men in Black (univers de fiction),11.0,0.9149109721183776,Q6816260,Culture.Visual_arts.Visual_arts*,13.0,662.2042805019672,95.0,0.0,175.0,15.769232,-17.605244,-3.038025,7.0,243.0,0.02880658436213992,Visual_arts*,Culture,38.426260828971856,3583.1106317937374,0.01072427417897932
1863,7.0,545504.0,Claire Guyot,11.0,0.16027602553367615,Q582065,Culture.Media.Media*,13.0,9238.187273737629,95.0,0.0,175.0,16.923077,2.5657697,-6.026506,34.0,243.0,0.13991769547325103,Media*,Culture,38.14569407701492,3583.1106317937374,0.010645971614311793
1316,4.0,291926.0,"New York, section criminelle",11.0,0.9825675487518309,Q1055728,Culture.Media.Television,13.0,8648.775178971866,95.0,0.0,175.0,13.461538,-11.550064,12.175856,9.0,243.0,0.037037037037037035,Television,Culture,35.37243175506591,3583.1106317937374,0.00987198984067041
4710,4.0,7462852.0,Mr Selfridge,11.0,0.974052667617798,Q4127467,Culture.Media.Television,13.0,1651.0,95.0,0.0,175.0,13.461538,-5.574797599999999,8.121538000000001,9.0,243.0,0.037037037037037035,Television,Culture,35.06589603424073,3583.1106317937374,0.009786439671466808
3956,1.0,4388671.0,La Dernière Chanson,14.0,0.9952548146247864,Q900362,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,-14.774124,10.114269,34.0,243.0,0.13991769547325103,Media*,Culture,33.83866369724274,3583.1106317937374,0.009443934942165824
4987,1.0,9675244.0,"The Birth of a Nation (film, 2016)",11.0,0.9939124584197998,Q20022670,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,-9.970203,19.37615,34.0,243.0,0.13991769547325103,Media*,Culture,33.79302358627319,3583.1106317937374,0.009431197375381095
1769,1.0,510762.0,"Les Quatre Filles du docteur March (film, 1994)",11.0,0.9931061863899232,Q850522,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,-17.543097,4.8721094,34.0,243.0,0.13991769547325103,Media*,Culture,33.76561033725739,3583.1106317937374,0.009423546690868995
3959,1.0,4426018.0,Amy Fisher,11.0,0.9905974268913268,Q467216,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,-9.124479,9.311374,34.0,243.0,0.13991769547325103,Media*,Culture,33.68031251430511,3583.1106317937374,0.009399741167758597
3116,4.0,1585567.0,Timothy McGee,11.0,0.9324633479118348,Q838560,Culture.Media.Television,13.0,0.0,95.0,0.0,175.0,13.461538,20.991474,-14.154751,9.0,243.0,0.037037037037037035,Television,Culture,33.56868052482606,3583.1106317937374,0.009368586118152113
3080,4.0,1493868.0,Abigail Sciuto,11.0,0.9304682612419128,Q480244,Culture.Media.Television,13.0,0.0,95.0,0.0,175.0,13.461538,-13.592637,19.283749,9.0,243.0,0.037037037037037035,Television,Culture,33.49685740470886,3583.1106317937374,0.009348541210947772
2070,1.0,651281.0,Au cœur du mensonge,14.0,0.9381340146064758,Q72330,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,13.693904000000002,-9.246513,34.0,243.0,0.13991769547325103,Media*,Culture,31.896556496620178,3583.1106317937374,0.008901917851376104
2727,2.0,1049479.0,Jack et le Haricot magique,14.0,0.8872146010398865,Q1455839,Culture.Literature,0.0,5495.0,163.0,0.0,60.0,11.153846,21.677423,7.431458,16.0,243.0,0.06584362139917696,Literature,Culture,28.390867233276367,3583.1106317937374,0.007923525157542691
1241,2.0,268934.0,Men in Black 2,11.0,0.99753737449646,Q156597,Culture.Media.Films,13.0,0.0,95.0,0.0,175.0,11.153846,12.663672,-0.71720815,14.0,243.0,0.05761316872427984,Films,Culture,27.93104648590088,3583.1106317937374,0.00779519511288948
1032,2.0,214582.0,La Folle Journée de Ferris Bueller,14.0,0.9973783493041992,Q498906,Culture.Media.Films,0.0,3303.0,163.0,0.0,60.0,11.153846,12.058202,0.98871773,14.0,243.0,0.05761316872427984,Films,Culture,27.926593780517578,3583.1106317937374,0.007793952420201236
1125,2.0,248581.0,Superman Returns,14.0,0.9973783493041992,Q328695,Culture.Media.Films,0.0,8768.0,163.0,0.0,60.0,11.153846,-15.851124,-17.659485,14.0,243.0,0.05761316872427984,Films,Culture,27.926593780517578,3583.1106317937374,0.007793952420201236
130,2.0,30327.0,À bout de souffle,14.0,0.9970290064811708,Q86427,Culture.Media.Films,0.0,2204.0,163.0,0.0,60.0,11.153846,-22.081392,2.4053383,14.0,243.0,0.05761316872427984,Films,Culture,27.916812181472782,3583.1106317937374,0.007791222501968178
1535,1.0,369723.0,Raúl Juliá,11.0,0.7718535065650941,Q317654,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,3.7832127,-8.517012,34.0,243.0,0.13991769547325103,Media*,Culture,26.2430192232132,3583.1106317937374,0.007324088458322513
1233,6.0,268902.0,Men in Black (univers de fiction),11.0,0.9496793746948242,Q6816260,Culture.Visual_arts.Comics_and_Anime,13.0,662.2042805019672,95.0,0.0,175.0,15.769232,-17.605244,-3.038025,4.0,243.0,0.01646090534979424,Comics_and_Anime,Culture,22.79230499267578,3583.1106317937374,0.006361038587654702
1558,2.0,379274.0,Samantha Mathis,11.0,0.2814156115055084,Q237190,Culture.Media.Media*,13.0,1103.0,95.0,0.0,175.0,11.153846,-20.502258,5.6569410000000016,34.0,243.0,0.13991769547325103,Media*,Culture,19.136261582374573,3583.1106317937374,0.005340683989094355
4051,10.0,4710854.0,Men in Black 3,11.0,0.2568419873714447,Q327713,Culture.Visual_arts.Visual_arts*,13.0,3661.9645295093337,95.0,0.0,175.0,20.384617,18.356537,-11.146811,7.0,243.0,0.02880658436213992,Visual_arts*,Culture,17.97893911600113,3583.1106317937374,0.005017690203721315
3955,1.0,4388671.0,La Dernière Chanson,14.0,0.9969346523284912,Q900362,Culture.Media.Films,0.0,0.0,163.0,0.0,60.0,10.0,-14.774124,10.114269,14.0,243.0,0.05761316872427984,Films,Culture,13.957085132598877,3583.1106317937374,0.0038952425885917553
4986,1.0,9675244.0,"The Birth of a Nation (film, 2016)",11.0,0.9964163899421692,Q20022670,Culture.Media.Films,13.0,0.0,95.0,0.0,175.0,10.0,-9.970203,19.37615,14.0,243.0,0.05761316872427984,Films,Culture,13.949829459190369,3583.1106317937374,0.003893217623650922
1768,1.0,510762.0,"Les Quatre Filles du docteur March (film, 1994)",11.0,0.9937201142311096,Q850522,Culture.Media.Films,13.0,0.0,95.0,0.0,175.0,10.0,-17.543097,4.8721094,14.0,243.0,0.05761316872427984,Films,Culture,13.912081599235535,3583.1106317937374,0.0038826826824130242
2071,1.0,651281.0,Au cœur du mensonge,14.0,0.9241518378257751,Q72330,Culture.Media.Films,0.0,0.0,163.0,0.0,60.0,10.0,13.693904000000002,-9.246513,14.0,243.0,0.05761316872427984,Films,Culture,12.938125729560852,3583.1106317937374,0.003610864151041831
3960,1.0,4426018.0,Amy Fisher,11.0,0.9219318628311156,Q467216,Culture.Media.Films,13.0,0.0,95.0,0.0,175.0,10.0,-9.124479,9.311374,14.0,243.0,0.05761316872427984,Films,Culture,12.907046079635618,3583.1106317937374,0.0036021902212866465
2358,3.0,846215.0,Linda Hunt,14.0,0.12253321707248688,Q232874,Culture.Media.Media*,0.0,9730.771850881038,163.0,0.0,60.0,12.307693,-10.271028,-23.909725,34.0,243.0,0.13991769547325103,Media*,Culture,12.498388141393661,3583.1106317937374,0.003488139057301967
3922,3.0,4313733.0,Michael Stuhlbarg,11.0,0.12253321707248688,Q438445,Culture.Media.Media*,13.0,602.9068882675781,95.0,0.0,175.0,12.307693,12.162528,16.696724,34.0,243.0,0.13991769547325103,Media*,Culture,12.498388141393661,3583.1106317937374,0.003488139057301967
3297,3.0,2450794.0,Jeremy Piven,11.0,0.11921291798353195,Q315083,Culture.Media.Media*,13.0,5495.0,95.0,0.0,175.0,12.307693,-11.594462,-9.186471,34.0,243.0,0.13991769547325103,Media*,Culture,12.159717634320259,3583.1106317937374,0.003393620483393502
2455,2.0,881730.0,Miguel Ferrer,14.0,0.1732981950044632,Q463497,Culture.Media.Media*,0.0,3862.2793370155614,163.0,0.0,60.0,11.153846,0.61715335,-0.6231681,34.0,243.0,0.13991769547325103,Media*,Culture,11.784277260303497,3583.1106317937374,0.003288839913492758
1242,2.0,268934.0,Men in Black 2,11.0,0.7310686111450195,Q156597,Culture.Media.Entertainment,13.0,0.0,95.0,0.0,175.0,11.153846,12.663672,-0.71720815,8.0,243.0,0.03292181069958848,Entertainment,Culture,11.697097778320312,3583.1106317937374,0.0032645092435967128
4049,10.0,4710854.0,Men in Black 3,11.0,0.287777841091156,Q327713,Culture.Visual_arts.Comics_and_Anime,13.0,3661.9645295093337,95.0,0.0,175.0,20.384617,18.356537,-11.146811,4.0,243.0,0.01646090534979424,Comics_and_Anime,Culture,11.51111364364624,3583.1106317937374,0.003212603468479474
1244,2.0,268934.0,Men in Black 2,11.0,0.3557848632335663,Q156597,Culture.Literature,13.0,0.0,95.0,0.0,175.0,11.153846,12.663672,-0.71720815,16.0,243.0,0.06584362139917696,Literature,Culture,11.385115623474121,3583.1106317937374,0.0031774390448487573
2353,3.0,846215.0,Linda Hunt,14.0,0.4921981394290924,Q232874,History_and_Society.History,0.0,9730.771850881038,163.0,0.0,60.0,12.307693,-10.271028,-23.909725,7.0,243.0,0.02880658436213992,History,History_and_Society,10.33616092801094,3583.1106317937374,0.0028846893077472645
2460,6.0,882112.0,Les Valeurs de la famille Addams,11.0,0.10088862478733064,Q204725,Culture.Literature,13.0,3191.2156909528962,95.0,0.0,175.0,15.769232,-2.5587182,1.3238921,16.0,243.0,0.06584362139917696,Literature,Culture,9.685307979583742,3583.1106317937374,0.0027030446377077646
5080,1.0,10288492.0,Jeffrey Hayden,14.0,0.2689514458179474,Q6176046,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,1.6068022,8.63824,34.0,243.0,0.13991769547325103,Media*,Culture,9.144349157810211,3583.1106317937374,0.002552070002156888
242,2.0,46546.0,Anna Karina,14.0,0.13297423720359802,Q232113,Culture.Media.Media*,0.0,1103.0,163.0,0.0,60.0,11.153846,20.044739,-14.141737,34.0,243.0,0.13991769547325103,Media*,Culture,9.042248129844666,3583.1106317937374,0.00252357492107857
1129,2.0,248581.0,Superman Returns,14.0,0.2814156115055084,Q328695,Culture.Literature,0.0,8768.0,163.0,0.0,60.0,11.153846,-15.851124,-17.659485,16.0,243.0,0.06584362139917696,Literature,Culture,9.00529956817627,3583.1106317937374,0.0025132630536914614
5039,2.0,10123681.0,Rose Selfridge,11.0,0.6001983880996704,Q16059535,History_and_Society.History,13.0,0.0,95.0,0.0,175.0,11.153846,-13.165893,-2.0613022,7.0,243.0,0.02880658436213992,History,History_and_Society,8.402777433395386,3583.1106317937374,0.0023451068908773493
1127,2.0,248581.0,Superman Returns,14.0,0.5234303474426271,Q328695,Culture.Media.Entertainment,0.0,8768.0,163.0,0.0,60.0,11.153846,-15.851124,-17.659485,8.0,243.0,0.03292181069958848,Entertainment,Culture,8.374885559082033,3583.1106317937374,0.0023373226282129866
2459,6.0,882112.0,Les Valeurs de la famille Addams,11.0,0.1732981950044632,Q204725,Culture.Media.Entertainment,13.0,3191.2156909528962,95.0,0.0,175.0,15.769232,-2.5587182,1.3238921,8.0,243.0,0.03292181069958848,Entertainment,Culture,8.318313360214233,3583.1106317937374,0.0023215340565831233
2657,2.0,986265.0,Mia Sara,14.0,0.1097157895565033,Q253487,Culture.Media.Media*,0.0,4400.0,163.0,0.0,60.0,11.153846,-19.32313,-11.029605,34.0,243.0,0.13991769547325103,Media*,Culture,7.460673689842224,3583.1106317937374,0.002082177877412438
2401,4.0,860608.0,Joan Cusack,11.0,0.1067005917429924,Q272946,Culture.Literature,13.0,9556.361026947443,95.0,0.0,175.0,13.461538,-21.357035,13.4888,16.0,243.0,0.06584362139917696,Literature,Culture,6.828837871551514,3583.1106317937374,0.0019058406433107916
521,5.0,90054.0,Donald Bellisario,11.0,0.14805719256401062,Q710739,Culture.Media.Television,13.0,1103.0,95.0,0.0,175.0,14.615385,-20.925701,3.9184647,9.0,243.0,0.037037037037037035,Television,Culture,6.662573665380478,3583.1106317937374,0.0018594384460981976
4711,4.0,7462852.0,Mr Selfridge,11.0,0.10375863313674928,Q4127467,Culture.Literature,13.0,1651.0,95.0,0.0,175.0,13.461538,-5.574797599999999,8.121538000000001,16.0,243.0,0.06584362139917696,Literature,Culture,6.640552520751954,3583.1106317937374,0.0018532926284298495
1033,2.0,214582.0,La Folle Journée de Ferris Bueller,14.0,0.41490885615348816,Q498906,Culture.Media.Entertainment,0.0,3303.0,163.0,0.0,60.0,11.153846,12.058202,0.98871773,8.0,243.0,0.03292181069958848,Entertainment,Culture,6.6385416984558105,3583.1106317937374,0.0018527314338414656
2356,3.0,846215.0,Linda Hunt,14.0,0.1294127255678177,Q232874,Culture.Literature,0.0,9730.771850881038,163.0,0.0,60.0,12.307693,-10.271028,-23.909725,16.0,243.0,0.06584362139917696,Literature,Culture,6.211810827255249,3583.1106317937374,0.0017336363471829393
4281,3.0,5437797.0,Jack le chasseur de géants,14.0,0.1294127255678177,Q27513,Culture.Literature,0.0,7685.0,163.0,0.0,60.0,12.307693,18.416058,23.679693,16.0,243.0,0.06584362139917696,Literature,Culture,6.211810827255249,3583.1106317937374,0.0017336363471829393
1482,3.0,344512.0,Les Désastreuses Aventures des orphelins Baudelaire (film),11.0,0.2509227991104126,Q116905,Culture.Media.Entertainment,13.0,3262.7732941999434,95.0,0.0,175.0,12.307693,14.588220000000002,20.59668,8.0,243.0,0.03292181069958848,Entertainment,Culture,6.022147178649902,3583.1106317937374,0.001680703667147213
5306,1.0,12267004.0,Lady Gaga Enigma,11.0,0.1732981950044632,Q56010926,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,-5.700338,9.479058,34.0,243.0,0.13991769547325103,Media*,Culture,5.892138630151749,3583.1106317937374,0.001644419956746379
1483,3.0,344512.0,Les Désastreuses Aventures des orphelins Baudelaire (film),11.0,0.11921291798353195,Q116905,Culture.Literature,13.0,3262.7732941999434,95.0,0.0,175.0,12.307693,14.588220000000002,20.59668,16.0,243.0,0.06584362139917696,Literature,Culture,5.722220063209534,3583.1106317937374,0.0015969978745381185
2400,4.0,860608.0,Joan Cusack,11.0,0.20182321965694427,Q272946,History_and_Society.History,13.0,9556.361026947443,95.0,0.0,175.0,13.461538,-21.357035,13.4888,7.0,243.0,0.02880658436213992,History,History_and_Society,5.65105015039444,3583.1106317937374,0.0015771352690735852
4280,3.0,5437797.0,Jack le chasseur de géants,14.0,0.23371636867523196,Q27513,Culture.Media.Entertainment,0.0,7685.0,163.0,0.0,60.0,12.307693,18.416058,23.679693,8.0,243.0,0.03292181069958848,Entertainment,Culture,5.609192848205567,3583.1106317937374,0.0015654534354685988
1063,3.0,230718.0,James Ivory,14.0,0.11280541121959685,Q51577,Culture.Literature,0.0,10869.301413306608,163.0,0.0,60.0,12.307693,-1.9138131,-23.898487,16.0,243.0,0.06584362139917696,Literature,Culture,5.4146597385406485,3583.1106317937374,0.001511161751606319
3154,3.0,1673470.0,Selfridges,11.0,0.24509501457214355,Q1475656,Culture.Visual_arts.Visual_arts*,13.0,1103.0,95.0,0.0,175.0,12.307693,23.30468,14.535203,7.0,243.0,0.02880658436213992,Visual_arts*,Culture,5.146995306015015,3583.1106317937374,0.0014364600580134424
5211,4.0,11202168.0,Duane Henry,11.0,0.14034625887870789,Q28054098,Culture.Media.Television,13.0,0.0,95.0,0.0,175.0,13.461538,8.849922,-4.5668383000000015,9.0,243.0,0.037037037037037035,Television,Culture,5.052465319633484,3583.1106317937374,0.0014100779570694344
3962,1.0,4426018.0,Amy Fisher,11.0,0.2942249774932861,Q467216,Culture.Literature,13.0,0.0,95.0,0.0,175.0,10.0,-9.124479,9.311374,16.0,243.0,0.06584362139917696,Literature,Culture,4.707599639892577,3583.1106317937374,0.001313830390309749
2335,1.0,829939.0,Daphne Zuniga,11.0,0.13661839067935946,Q236204,Culture.Media.Media*,13.0,0.0,95.0,0.0,175.0,10.0,-14.669861,-14.864582999999998,34.0,243.0,0.13991769547325103,Media*,Culture,4.645025283098222,3583.1106317937374,0.0012963666937553867
3152,3.0,1673470.0,Selfridges,11.0,0.6926519870758057,Q1475656,History_and_Society.Business_and_economics,13.0,1103.0,95.0,0.0,175.0,12.307693,23.30468,14.535203,2.0,243.0,0.00823045267489712,Business_and_economics,History_and_Society,4.155911922454834,3583.1106317937374,0.0011598614582476196
1245,2.0,268934.0,Men in Black 2,11.0,0.2814156115055084,Q156597,Culture.Visual_arts.Visual_arts*,13.0,0.0,95.0,0.0,175.0,11.153846,12.663672,-0.71720815,7.0,243.0,0.02880658436213992,Visual_arts*,Culture,3.939818561077118,3583.1106317937374,0.0010995525859900143
243,2.0,46546.0,Anna Karina,14.0,0.11921291798353195,Q232113,Culture.Literature,0.0,1103.0,163.0,0.0,60.0,11.153846,20.044739,-14.141737,16.0,243.0,0.06584362139917696,Literature,Culture,3.8148133754730225,3583.1106317937374,0.001064665249692079
4637,1.0,6986275.0,Eleanor Tomlinson,14.0,0.1097157895565033,Q1582005,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,22.068682,5.8490047,34.0,243.0,0.13991769547325103,Media*,Culture,3.730336844921112,3583.1106317937374,0.001041088938706219
4917,4.0,8712019.0,Harry Gordon Selfridge,11.0,0.1259327530860901,Q1487159,History_and_Society.History,13.0,1651.0,95.0,0.0,175.0,13.461538,-17.253505999999998,-20.551863,7.0,243.0,0.02880658436213992,History,History_and_Society,3.5261170864105225,3583.1106317937374,0.0009840938359877871
1534,1.0,369723.0,Raúl Juliá,11.0,0.839743971824646,Q317654,Culture.Performing_arts,13.0,0.0,95.0,0.0,175.0,10.0,3.7832127,-8.517012,4.0,243.0,0.01646090534979424,Performing_arts,Culture,3.358975887298584,3583.1106317937374,0.0009374468813476324
1130,2.0,248581.0,Superman Returns,14.0,0.2393593490123749,Q328695,Culture.Visual_arts.Visual_arts*,0.0,8768.0,163.0,0.0,60.0,11.153846,-15.851124,-17.659485,7.0,243.0,0.02880658436213992,Visual_arts*,Culture,3.3510308861732487,3583.1106317937374,0.0009352295339247431
1243,2.0,268934.0,Men in Black 2,11.0,0.41490885615348816,Q156597,Culture.Visual_arts.Comics_and_Anime,13.0,0.0,95.0,0.0,175.0,11.153846,12.663672,-0.71720815,4.0,243.0,0.01646090534979424,Comics_and_Anime,Culture,3.3192708492279053,3583.1106317937374,0.0009263657169207328
1128,2.0,248581.0,Superman Returns,14.0,0.3998216390609741,Q328695,Culture.Visual_arts.Comics_and_Anime,0.0,8768.0,163.0,0.0,60.0,11.153846,-15.851124,-17.659485,4.0,243.0,0.01646090534979424,Comics_and_Anime,Culture,3.198573112487793,3583.1106317937374,0.0008926805340884936
2355,3.0,846215.0,Linda Hunt,14.0,0.24509501457214355,Q232874,History_and_Society.Society,0.0,9730.771850881038,163.0,0.0,60.0,12.307693,-10.271028,-23.909725,4.0,243.0,0.01646090534979424,Society,History_and_Society,2.9411401748657227,3583.1106317937374,0.0008208343188648243
1038,4.0,217190.0,Eva Marie Saint,14.0,0.10375863313674928,Q228928,History_and_Society.History,0.0,14700.372397705827,163.0,0.0,60.0,13.461538,-20.811523,-2.4125829,7.0,243.0,0.02880658436213992,History,History_and_Society,2.90524172782898,3583.1106317937374,0.0008108155249380592
5040,2.0,10123681.0,Rose Selfridge,11.0,0.20182321965694427,Q16059535,Culture.Visual_arts.Visual_arts*,13.0,0.0,95.0,0.0,175.0,11.153846,-13.165893,-2.0613022,7.0,243.0,0.02880658436213992,Visual_arts*,Culture,2.82552507519722,3583.1106317937374,0.0007885676345367926
