,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
41,7.0,38928.0,Micheline Presle,18.0,0.3923468291759491,Q446235,History_and_Society.History,88.0,8128.726379176382,77.0,3.0,193.0,15.142857000000001,14.532402,21.066349,34.0,1148.0,0.02961672473867596,History,History_and_Society,93.37854534387587,89077.07779058069,0.0010482892755351485
42,2.0,40363.0,Willis Tower,12.0,0.9362950325012208,Q29294,Culture.Visual_arts.Visual_arts*,0.0,1345.0,163.0,5.0,60.0,10.857142,-6.066032,15.435522,10.0,490.0,0.020408163265306117,Visual_arts*,Culture,18.725900650024414,7405.101318039,0.002528783853963981
43,2.0,40728.0,Force ouvrière,13.0,0.5775054097175598,Q1125623,History_and_Society.Business_and_economics,107.0,1345.0,0.0,15.0,253.0,10.857142,-3.1333132000000004,-18.921467,5.0,87.0,0.057471264367816084,Business_and_economics,History_and_Society,5.775054097175598,220.6899776905775,0.026168175635382138
44,16.0,41343.0,Génocide arménien,18.0,0.33459946513175964,Q80034,History_and_Society.History,88.0,11507.300839975784,77.0,3.0,193.0,22.857143,-10.078869000000001,7.042244,34.0,1148.0,0.02961672473867596,History,History_and_Society,182.02210903167725,89077.07779058069,0.002043422545355713
45,3.0,41438.0,Mylène Demongeot,6.0,1.0000100135803225,Q239868,Culture.Biography.Biography*,47.0,6709.0,42.0,13.0,255.0,11.714286,22.160999999999998,10.14138,63.0,412.0,0.1529126213592233,Biography*,Culture,0.0,4159.9353199750185,0.0
46,8.0,41458.0,Denys de La Patellière,0.0,0.9983615279197692,Q1190057,Culture.Biography.Biography*,49.0,26146.899501664546,164.0,1.0,0.0,16.0,-9.171914,8.131344,40.0,244.0,0.16393442622950818,Biography*,Culture,0.0,1103.9386851787567,0.0
47,12.0,41873.0,Ixelles,8.0,0.9995221495628356,Q208713,Geography.Regions.Europe.Western_Europe,160.0,52277.159904078224,96.0,7.0,153.0,19.428572,21.759184,-10.539276,56.0,232.0,0.2413793103448276,Western_Europe,Geography,0.0,15836.07218939066,0.0
48,4.0,42696.0,Didier Kaminka,6.0,0.11597072333097458,Q1210550,Culture.Media.Media*,47.0,8349.314566627043,42.0,13.0,255.0,12.571428,-24.866571,4.0925107,25.0,412.0,0.06067961165048544,Media*,Culture,11.597072333097458,4159.9353199750185,0.0027878011173421567
49,1.0,42998.0,Chic (groupe),12.0,0.9416641592979432,Q516712,Culture.Media.Media*,0.0,0.0,163.0,5.0,60.0,10.0,9.350585,-23.286724,50.0,490.0,0.1020408163265306,Media*,Culture,47.083207964897156,7405.101318039,0.006358212527113082
50,8.0,43161.0,Cosmodrome de Baïkonour,11.0,0.8354935646057129,Q177477,History_and_Society.Transportation,13.0,6444.609379741512,95.0,11.0,175.0,16.0,-20.912457,-5.848364,17.0,254.0,0.06692913385826772,Transportation,History_and_Society,113.62712478637695,6107.195038735867,0.018605452104555144
51,1.0,43226.0,Maximilien Ier (empereur du Mexique),10.0,0.6001983880996704,Q84192,History_and_Society.Military_and_warfare,10.0,0.0,121.0,14.0,114.0,10.0,19.505617,15.210427,1.0,205.0,0.004878048780487805,Military_and_warfare,History_and_Society,0.6001983880996704,3942.2553708329797,0.0001522474653824497
52,1.0,43574.0,Nicole Berger (actrice française),0.0,0.2227101624011993,Q461473,History_and_Society.History,49.0,0.0,164.0,1.0,0.0,10.0,7.435022,19.511595,9.0,244.0,0.036885245901639344,History,History_and_Society,2.0043914616107936,1103.9386851787567,0.0018156728163631925
53,2.0,44028.0,Robert Dalban,6.0,0.1097157895565033,Q722412,History_and_Society.History,47.0,0.0,42.0,13.0,255.0,10.857142,11.363342,13.564082999999998,4.0,412.0,0.009708737864077669,History,History_and_Society,0.8777263164520264,4159.9353199750185,0.00021099518356388708
54,2.0,44185.0,Conques,1.0,1.0000100135803225,Q317349,Geography.Regions.Europe.Western_Europe,0.0,10314.805150863458,94.0,8.0,235.0,10.857142,23.440928,4.3348846,54.0,392.0,0.1377551020408163,Western_Europe,Geography,0.0,1817.019690297544,0.0
55,1.0,44460.0,Humat Al-Hima,14.0,0.8706072568893433,Q682679,Culture.Media.Media*,74.0,0.0,134.0,4.0,0.0,10.0,-2.4954232999999997,-2.5184903,4.0,360.0,0.011111111111111113,Media*,Culture,3.482429027557373,18507.548367738724,0.00018816263280055717
56,1.0,44494.0,Nicole Courcel,5.0,0.9983615279197692,Q430016,Culture.Biography.Biography*,170.0,0.0,44.0,5.0,235.0,10.0,8.440005000000001,-11.315806,65.0,490.0,0.1326530612244898,Biography*,Culture,0.0,7405.101318039,0.0
57,1.0,44502.0,Hibernatus,0.0,0.983095109462738,Q568048,Culture.Media.Media*,49.0,0.0,164.0,1.0,0.0,10.0,-23.299457999999998,-7.752911599999999,18.0,244.0,0.07377049180327869,Media*,Culture,17.69571197032928,1103.9386851787567,0.016029614876177548
58,13.0,46100.0,Sam Mendes,16.0,0.4688006341457367,Q223233,Culture.Media.Media*,0.0,43997.07458433331,129.0,6.0,152.0,20.285713,11.654676,-23.22705,50.0,376.0,0.13297872340425532,Media*,Culture,304.7204121947288,43585.30554968119,0.006991356567350204
59,3.0,47919.0,Ticky Holgado,6.0,0.99753737449646,Q2121322,Culture.Biography.Biography*,47.0,9379.0,42.0,13.0,255.0,11.714286,-19.896755,-24.09444,63.0,412.0,0.1529126213592233,Biography*,Culture,0.0,4159.9353199750185,0.0
60,1.0,48260.0,"La Dentellière (film, 1977)",18.0,0.839743971824646,Q736508,Culture.Media.Media*,88.0,0.0,77.0,3.0,193.0,10.0,14.137139999999999,-23.438284,133.0,1148.0,0.11585365853658534,Media*,Culture,111.68594825267792,89077.07779058069,0.0012538124400000015
61,11.0,48705.0,Ganshoren,8.0,1.0000100135803225,Q366552,Geography.Regions.Europe.Europe*,160.0,363.33966571130134,96.0,7.0,153.0,18.571428,22.203072,24.266975,60.0,232.0,0.25862068965517243,Europe*,Geography,0.0,15836.07218939066,0.0
62,4.0,49260.0,MASH (série télévisée),18.0,0.9579222798347472,Q494244,Culture.Media.Media*,88.0,1345.0,77.0,3.0,193.0,12.571428,-8.938989999999997,-16.203310000000002,133.0,1148.0,0.11585365853658534,Media*,Culture,509.6146528720855,89077.07779058069,0.0057210526603733505
63,1.0,49440.0,Geneviève de Gaulle-Anthonioz,17.0,0.6791887283325195,Q275274,History_and_Society.History,239.0,0.0,97.0,12.0,185.0,10.0,-11.391489,19.500892999999998,6.0,221.0,0.027149321266968326,History,History_and_Society,4.075132369995116,1993.836842171848,0.0020438645147895624
64,1.0,49456.0,Comtés du Québec,19.0,0.11597072333097458,Q2991491,STEM.STEM*,183.0,0.0,168.0,0.0,0.0,10.0,24.476776,12.88079,13.0,282.0,0.046099290780141834,STEM*,STEM,1.5076194033026695,693211.6780935526,2.1748326679216853e-06
65,4.0,50482.0,Chambre noire,4.0,0.5621865391731262,Q183998,STEM.STEM*,172.0,3226.1079459032067,126.0,2.0,0.0,12.571428,-0.7432635000000001,4.216006,23.0,628.0,0.03662420382165605,STEM*,STEM,51.72116160392761,11346.972031787038,0.004558146566241429
66,3.0,50679.0,Marc-Vivien Foé,14.0,0.9955416321754456,Q223843,Culture.Sports,74.0,1345.0,134.0,4.0,0.0,11.714286,16.622898,19.81062,70.0,360.0,0.19444444444444445,Sports,Culture,209.0637427568436,18507.548367738724,0.011296133804587064
67,12.0,52933.0,Diaspora arménienne,18.0,0.4532718360424042,Q550095,History_and_Society.Society,88.0,5457.715631195675,77.0,3.0,193.0,19.428572,-20.599192000000002,-15.033560000000001,40.0,1148.0,0.03484320557491289,Society,History_and_Society,217.570481300354,89077.07779058069,0.0024424968431481326
68,3.0,52963.0,Épisode cévenol,1.0,0.7826725244522095,Q3354990,STEM.STEM*,0.0,398.6119638278572,94.0,8.0,235.0,11.714286,1.1938924,16.052929000000002,11.0,392.0,0.02806122448979592,STEM*,STEM,25.828193306922913,1817.019690297544,0.014214591864270576
69,4.0,53474.0,Anabaptisme,4.0,0.8519628047943115,Q165580,Culture.Philosophy_and_religion,172.0,14703.0,126.0,2.0,0.0,12.571428,0.40558293,-18.624365,10.0,628.0,0.01592356687898089,Philosophy_and_religion,Culture,34.07851219177246,11346.972031787038,0.003003313315332586
70,1.0,54218.0,Claude Chirac,14.0,0.9980222582817078,Q2977194,Culture.Biography.Biography*,74.0,0.0,134.0,4.0,0.0,10.0,-2.071657,21.65472,63.0,360.0,0.175,Biography*,Culture,0.0,18507.548367738724,0.0
71,7.0,54249.0,Soyouz (véhicule spatial),11.0,0.9763205647468568,Q579421,History_and_Society.Transportation,13.0,250.3072119146899,95.0,11.0,175.0,15.142857000000001,-18.228212,4.186974,17.0,254.0,0.06692913385826772,Transportation,History_and_Society,116.18214720487595,6107.195038735867,0.019023814773880977
72,2.0,54657.0,Mennonitisme,4.0,0.9715740084648132,Q110223,Culture.Philosophy_and_religion,172.0,0.0,126.0,2.0,0.0,10.857142,13.903125,1.1027447,10.0,628.0,0.01592356687898089,Philosophy_and_religion,Culture,19.431480169296265,11346.972031787038,0.0017124815426407636
73,3.0,55528.0,Mine terrestre,6.0,0.9659096002578736,Q178795,History_and_Society.Society,47.0,4031.0,42.0,13.0,255.0,11.714286,2.7502697,14.367208999999999,9.0,412.0,0.021844660194174758,Society,History_and_Society,26.079559206962596,4159.9353199750185,0.006269222283753971
74,3.0,56253.0,Parme,10.0,0.9732507467269896,Q2683,Geography.Regions.Europe.Europe*,10.0,4031.0000000000014,121.0,14.0,114.0,11.714286,13.967467000000001,-2.7068782000000002,43.0,205.0,0.2097560975609756,Europe*,Geography,0.0,3942.2553708329797,0.0
75,3.0,56354.0,Hussard,0.0,0.8439050912857056,Q191713,History_and_Society.Military_and_warfare,49.0,2689.0,164.0,1.0,0.0,11.714286,-4.501193499999999,23.403655999999998,3.0,244.0,0.012295081967213116,Military_and_warfare,History_and_Society,7.59514582157135,1103.9386851787567,0.006880043179519065
76,4.0,56358.0,Roland Emmerich,5.0,0.20182321965694427,Q60100,Culture.Media.Media*,170.0,36226.66126271915,44.0,5.0,235.0,12.571428,22.507008,14.768637,50.0,490.0,0.1020408163265306,Media*,Culture,40.36464393138885,7405.101318039,0.005450923923628113
77,3.0,57201.0,Danny Boyle,16.0,0.14415885508060455,Q134867,Culture.Media.Media*,0.0,0.0,129.0,6.0,152.0,11.714286,-6.2982764000000016,19.396679000000002,50.0,376.0,0.13297872340425532,Media*,Culture,21.623828262090683,43585.30554968119,0.0004961265726918567
78,28.0,57585.0,James Bond 007 contre Dr No,16.0,0.9970290064811708,Q102754,Culture.Media.Media*,0.0,21970.448617016085,129.0,6.0,152.0,33.14286,-11.246603,15.948751999999999,50.0,376.0,0.13297872340425532,Media*,Culture,1395.8406090736391,43585.30554968119,0.032025486375966215
79,5.0,57662.0,Irrédentisme,18.0,0.4921981394290924,Q182274,History_and_Society.Politics_and_government,88.0,48739.16707139818,77.0,3.0,193.0,13.428572,11.867202,-0.14091289,22.0,1148.0,0.01916376306620209,Politics_and_government,History_and_Society,54.14179533720017,89077.07779058069,0.0006078083911159162
80,1.0,57699.0,Jean Giraud,12.0,0.585111141204834,Q309240,Culture.Literature,0.0,0.0,163.0,5.0,60.0,10.0,9.636277,-9.959096,16.0,490.0,0.0326530612244898,Literature,Culture,9.361778259277344,7405.101318039,0.0012642336488323032
81,1.0,58431.0,Newcastle upon Tyne,7.0,0.8267217874526978,Q1425428,Geography.Regions.Europe.Europe*,233.0,0.0,124.0,10.0,54.0,10.0,-11.160744000000001,-7.856476,83.0,434.0,0.1912442396313364,Europe*,Geography,0.0,24658.730128318068,0.0
82,1.0,59967.0,Jean-Paul Rappeneau,6.0,0.9937201142311096,Q709973,Culture.Biography.Biography*,47.0,0.0,42.0,13.0,255.0,10.0,-7.6926710000000025,-9.502827,63.0,412.0,0.1529126213592233,Biography*,Culture,0.0,4159.9353199750185,0.0
83,1.0,60719.0,Le miroir se brisa,18.0,0.9777238368988036,Q588531,Culture.Media.Media*,88.0,0.0,77.0,3.0,193.0,10.0,0.81427777,6.18625,133.0,1148.0,0.11585365853658534,Media*,Culture,130.03727030754087,89077.07779058069,0.0014598286510167876
84,2.0,62540.0,Jean Raspail,12.0,0.21734751760959625,Q1383662,Culture.Media.Media*,0.0,0.0,163.0,2.0,60.0,10.857142,-21.484701,-24.122908,52.0,628.0,0.08280254777070062,Media*,Culture,22.60414183139801,11346.972031787038,0.00199208579769788
85,6.0,62706.0,Massif du Luberon,0.0,0.974052667617798,Q1780121,Geography.Regions.Europe.Europe*,49.0,59298.62898674904,164.0,1.0,0.0,14.285714000000002,10.634834,-3.484687,49.0,244.0,0.20081967213114754,Europe*,Geography,0.0,1103.9386851787567,0.0
86,6.0,63476.0,Nicosie,7.0,0.1520422399044037,Q3856,History_and_Society.History,233.0,32151.32714572393,124.0,10.0,54.0,14.285714000000002,5.0405006,-0.44733027,5.0,434.0,0.01152073732718894,History,History_and_Society,4.5612671971321115,24658.730128318068,0.0001849757539579848
87,30.0,64087.0,Union des forces progressistes,19.0,0.9124462008476256,Q3550143,History_and_Society.Politics_and_government,183.0,35.34381148026076,168.0,0.0,0.0,34.857143,14.158230999999999,11.039177,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,2573.098286390304,693211.6780935526,0.0037118507487738117
88,81.0,64131.0,Sainte-Marie–Saint-Jacques,19.0,0.9990700483322144,Q3464370,History_and_Society.Politics_and_government,183.0,1011.6277926935412,168.0,0.0,0.0,78.57143,-5.962124,24.118085999999998,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7606.919348001479,693211.6780935526,0.01097344373788072
89,4.0,64519.0,Patrick Devedjian,18.0,0.9996179938316344,Q1383590,Culture.Biography.Biography*,88.0,15.15545554162304,77.0,3.0,193.0,12.571428,5.0123973,-23.645485,119.0,1148.0,0.10365853658536583,Biography*,Culture,0.0,89077.07779058069,0.0
90,89.0,65195.0,Charles Aznavour,18.0,0.3073680400848389,Q1785,Culture.Media.Media*,88.0,278859.7004170852,77.0,3.0,193.0,85.42857,23.740469,-18.079874,133.0,1148.0,0.11585365853658534,Media*,Culture,3638.315490484238,89077.07779058069,0.04084457618870122
91,83.0,65512.0,Politique au Québec,19.0,0.14034625887870789,Q986069,History_and_Society.Politics_and_government,183.0,15942.35800938204,168.0,0.0,0.0,80.28571,-18.66483,-6.180791,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,1094.981511771679,693211.6780935526,0.0015795774167900061
92,2.0,65606.0,Cardinal (religion),1.0,0.9659096002578736,Q45722,Culture.Philosophy_and_religion,0.0,1345.0,94.0,8.0,235.0,10.857142,20.080862,22.521523000000002,14.0,392.0,0.03571428571428571,Philosophy_and_religion,Culture,27.045468807220463,1817.019690297544,0.014884521588641487
93,46.0,65706.0,Union nationale (Québec),19.0,0.9149109721183776,Q1815983,History_and_Society.Politics_and_government,183.0,5263.53779872415,168.0,0.0,0.0,48.57143,2.5325142999999994,-23.974121,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,3956.075043439865,693211.6780935526,0.005706878819929475
94,2.0,66283.0,Calabre,10.0,0.9046605229377748,Q1458,Geography.Regions.Europe.Europe*,10.0,2688.0000000000005,121.0,14.0,114.0,10.857142,-11.121215,-13.621741,43.0,205.0,0.2097560975609756,Europe*,Geography,0.0,3942.2553708329797,0.0
95,98.0,66558.0,Liste des élections générales québécoises,19.0,0.9763205647468568,Q3586951,History_and_Society.Politics_and_government,183.0,8404.949944791932,168.0,0.0,0.0,93.14286,-7.5324339999999985,2.670474,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8993.865042448046,693211.6780935526,0.012974197242583493
96,9.0,67158.0,Julien Duvivier,18.0,0.9990700483322144,Q453683,Culture.Biography.Biography*,88.0,9362.596797331247,77.0,3.0,193.0,16.857143,12.319801,2.3751137000000004,119.0,1148.0,0.10365853658536583,Biography*,Culture,0.0,89077.07779058069,0.0
