Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
3530,89.0,2354507.0,Dubuc (circonscription provinciale),19.0,0.9989450573921204,Q3040650,History_and_Society.Politics_and_government,183.0,93.22206090665865,168.0,0.0,0.0,85.42857,17.196493,-24.120914000000006,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8357.174350142479,692899.4827709123,0.012061164076385293
2221,89.0,614806.0,Roberval (circonscription provinciale),19.0,0.9987651705741882,Q2381824,History_and_Society.Politics_and_government,183.0,86.80284604725294,168.0,0.0,0.0,85.42857,-6.9361954,-6.697295,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8355.669417023659,692899.4827709123,0.01205899214069153
2348,89.0,697849.0,Champlain (circonscription provinciale),19.0,0.9987651705741882,Q2955903,History_and_Society.Politics_and_government,183.0,215.29579564312888,168.0,0.0,0.0,85.42857,1.9435997,-15.130222,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8355.669417023659,692899.4827709123,0.01205899214069153
3626,89.0,2769325.0,Brome-Missisquoi (circonscription provinciale),19.0,0.9987257122993468,Q2925997,History_and_Society.Politics_and_government,183.0,283.2998919885147,168.0,0.0,0.0,85.42857,16.115442,24.49631,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8355.339309096335,692899.4827709123,0.012058515725373678
3640,89.0,2776248.0,Chauveau (circonscription provinciale),19.0,0.9958112239837646,Q2961704,History_and_Society.Politics_and_government,183.0,84.25155355807516,168.0,0.0,0.0,85.42857,2.9401808,-20.164425,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8330.956699848175,692899.4827709123,0.012023326480967472
4653,93.0,5828900.0,Option nationale,19.0,0.951152205467224,Q3354491,History_and_Society.Politics_and_government,183.0,19559.414581708766,168.0,0.0,0.0,88.85715,6.571998,-1.3690822,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8314.972580194471,692899.4827709123,0.012000258027243443
3622,88.0,2762298.0,Berthier (circonscription provinciale),19.0,1.0000100135803225,Q2377768,History_and_Society.Politics_and_government,183.0,63.65555234088465,168.0,0.0,0.0,84.57143,7.3561225000000015,10.987196,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8272.082832336428,692899.4827709123,0.011938359080968398
3658,88.0,2782832.0,Marguerite-Bourgeoys (circonscription provinciale),19.0,1.0000100135803225,Q261059,History_and_Society.Politics_and_government,183.0,27.159295537186484,168.0,0.0,0.0,84.57143,-5.334779,21.638681,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8272.082832336428,692899.4827709123,0.011938359080968398
3212,88.0,1387518.0,Argenteuil (circonscription provinciale),19.0,0.9996179938316344,Q2860941,History_and_Society.Politics_and_government,183.0,57.21423281502061,168.0,0.0,0.0,84.57143,-3.1594903,19.46356,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8268.840044975279,692899.4827709123,0.01193367905530554
3666,88.0,2782970.0,Joliette (circonscription provinciale),19.0,0.9996179938316344,Q3183136,History_and_Society.Politics_and_government,183.0,140.83293216347624,168.0,0.0,0.0,84.57143,-9.680899,-10.535563,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8268.840044975279,692899.4827709123,0.01193367905530554
3605,88.0,2730485.0,La Prairie (circonscription provinciale),19.0,0.9990700483322144,Q3211885,History_and_Society.Politics_and_government,183.0,153.14113869181975,168.0,0.0,0.0,84.57143,-17.60736,10.437028,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8264.307439804077,692899.4827709123,0.011927137550680547
3672,88.0,2785828.0,Richmond (circonscription provinciale),19.0,0.9990700483322144,Q3431469,History_and_Society.Politics_and_government,183.0,57.21423281502061,168.0,0.0,0.0,84.57143,-1.3228365,13.468991,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8264.307439804077,692899.4827709123,0.011927137550680547
3674,88.0,2787178.0,Saint-Hyacinthe (circonscription provinciale),19.0,0.997894287109375,Q3462431,History_and_Society.Politics_and_government,183.0,65.93628208872603,168.0,0.0,0.0,84.57143,-19.724045,3.740654,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8254.58154296875,692899.4827709123,0.011913101031564623
3668,87.0,2784163.0,Labelle (circonscription provinciale),19.0,1.0000100135803225,Q3214319,History_and_Society.Politics_and_government,183.0,36.73829723308568,168.0,0.0,0.0,83.71429,-11.176629,-4.5887446,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8178.081891059876,692899.4827709123,0.011802695909593756
3012,87.0,1190751.0,Jacques-Cartier (circonscription provinciale),19.0,0.9996179938316344,Q3157893,History_and_Society.Politics_and_government,183.0,92.96407388406492,168.0,0.0,0.0,83.71429,7.5703545,-7.512382499999998,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8174.875953555106,692899.4827709123,0.011798069066040705
3201,87.0,1376289.0,Terrebonne (circonscription provinciale),19.0,0.9996179938316344,Q3518684,History_and_Society.Politics_and_government,183.0,36.73829723308568,168.0,0.0,0.0,83.71429,-14.80141,6.4651656,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8174.875953555106,692899.4827709123,0.011798069066040705
3402,87.0,1832200.0,Sherbrooke (circonscription provinciale),19.0,0.9996179938316344,Q3481912,History_and_Society.Politics_and_government,183.0,284.2950049126923,168.0,0.0,0.0,83.71429,-10.410328,11.271945,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8174.875953555106,692899.4827709123,0.011798069066040705
1754,87.0,401713.0,Marie-Victorin (circonscription provinciale),19.0,0.9990700483322144,Q3292298,History_and_Society.Politics_and_government,183.0,255.3918385156644,168.0,0.0,0.0,83.71429,0.21699296,-15.949862,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8170.394855260849,692899.4827709123,0.011791601896695541
3131,87.0,1329732.0,Abitibi-Ouest (circonscription provinciale),19.0,0.9990700483322144,Q2821647,History_and_Society.Politics_and_government,183.0,44.90817249196807,168.0,0.0,0.0,83.71429,-8.801102,-8.249072,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8170.394855260849,692899.4827709123,0.011791601896695541
3543,87.0,2443346.0,Johnson (circonscription provinciale),19.0,0.9990700483322144,Q3183003,History_and_Society.Politics_and_government,183.0,64.59099374854249,168.0,0.0,0.0,83.71429,20.75041,18.920105,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8170.394855260849,692899.4827709123,0.011791601896695541
3670,87.0,2785805.0,Richelieu (circonscription provinciale),19.0,0.9990700483322144,Q3431420,History_and_Society.Politics_and_government,183.0,123.3750801281215,168.0,0.0,0.0,83.71429,17.098776,-19.068333,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8170.394855260849,692899.4827709123,0.011791601896695541
3525,87.0,2206118.0,Robert-Baldwin (circonscription provinciale),19.0,0.998142421245575,Q3434356,History_and_Society.Politics_and_government,183.0,72.42990477722022,168.0,0.0,0.0,83.71429,12.172574,19.06259,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8162.808720946312,692899.4827709123,0.011780653505907023
2314,88.0,667736.0,René-Lévesque (circonscription provinciale),19.0,0.9855064153671264,Q3425708,History_and_Society.Politics_and_government,183.0,57.21423281502061,168.0,0.0,0.0,84.57143,-2.84821,-23.292656,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8152.109067916869,692899.4827709123,0.011765211651358866
3642,87.0,2778701.0,Duplessis (circonscription provinciale),19.0,0.99593985080719,Q3041436,History_and_Society.Politics_and_government,183.0,25.06046715171607,168.0,0.0,0.0,83.71429,4.171135,11.610937,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8144.7960999012,692899.4827709123,0.011754657497116428
3175,87.0,1358195.0,Gouin (circonscription provinciale),19.0,0.9935217499732972,Q3111624,History_and_Society.Politics_and_government,183.0,60.29795832765886,168.0,0.0,0.0,83.71429,-13.472283,-15.442667000000002,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8125.020871281625,692899.4827709123,0.011726117674081066
3268,86.0,1466254.0,Rosemont (circonscription provinciale),19.0,1.0000100135803225,Q9648145,History_and_Society.Politics_and_government,183.0,127.89000326084057,168.0,0.0,0.0,82.85715,15.153354,11.541426,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8084.080949783326,692899.4827709123,0.011667032738219115
3141,86.0,1338618.0,Vachon (circonscription provinciale),19.0,0.9990700483322144,Q3553117,History_and_Society.Politics_and_government,183.0,159.60481218966459,168.0,0.0,0.0,82.85715,-21.428099,-0.2607031,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8076.482270717621,692899.4827709123,0.011656066242710534
3256,86.0,1446778.0,Laporte (circonscription provinciale),19.0,0.9990700483322144,Q3217775,History_and_Society.Politics_and_government,183.0,32.07575223506205,168.0,0.0,0.0,82.85715,-12.261591,22.89506,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8076.482270717621,692899.4827709123,0.011656066242710534
3135,86.0,1333606.0,Viau (circonscription provinciale),19.0,0.9964163899421692,Q3556797,History_and_Society.Politics_and_government,183.0,111.204717741178,168.0,0.0,0.0,82.85715,-8.271556,10.220846,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8055.030096292496,692899.4827709123,0.011625106233418368
3270,86.0,1474595.0,Maurice-Richard (circonscription provinciale),19.0,0.9964163899421692,Q3006259,History_and_Society.Politics_and_government,183.0,5.38484781602517,168.0,0.0,0.0,82.85715,-12.375752,3.8152187,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,8055.030096292496,692899.4827709123,0.011625106233418368
3630,85.0,2771258.0,Chapleau (circonscription provinciale),19.0,1.0000100135803225,Q2957545,History_and_Society.Politics_and_government,183.0,30.436903345081053,168.0,0.0,0.0,82.0,-6.3074107,-24.2616,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7990.080008506776,692899.4827709123,0.011531369566844474
3636,85.0,2773933.0,Saint-François (circonscription provinciale),19.0,0.9990700483322144,Q3462187,History_and_Society.Politics_and_government,183.0,3.41690857738098,168.0,0.0,0.0,82.0,-23.470942,9.994384,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7982.569686174393,692899.4827709123,0.011520530588725528
3664,85.0,2782891.0,Mille-Îles (circonscription provinciale),19.0,0.9990094900131226,Q3314264,History_and_Society.Politics_and_government,183.0,3.41690857738098,168.0,0.0,0.0,82.0,16.418266,2.7585936,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7982.085825204849,692899.4827709123,0.01151983227536035
3187,85.0,1361954.0,Groulx (circonscription provinciale),19.0,0.998142421245575,Q3117289,History_and_Society.Politics_and_government,183.0,1373.4689641064253,168.0,0.0,0.0,82.0,17.850111,2.837576,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7975.157945752144,692899.4827709123,0.011509833885081575
2894,85.0,1058858.0,Acadie (circonscription provinciale),19.0,0.9964163899421692,Q2822230,History_and_Society.Politics_and_government,183.0,5.327028045224443,168.0,0.0,0.0,82.0,-10.104923,-13.779945,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7961.366955637932,692899.4827709123,0.01148993057954141
3662,84.0,2782888.0,Nelligan (circonscription provinciale),19.0,1.0000100135803225,Q3337918,History_and_Society.Politics_and_government,183.0,50.342521321417635,168.0,0.0,0.0,81.14286,14.074888,4.854943799999999,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7896.0790672302255,692899.4827709123,0.011395706395469834
3262,84.0,1453351.0,Prévost (circonscription provinciale),19.0,0.9994742274284364,Q3409319,History_and_Society.Politics_and_government,183.0,21.393233660640465,168.0,0.0,0.0,81.14286,19.71017,4.7645464,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7891.848499774934,692899.4827709123,0.011389600794931103
3650,84.0,2780489.0,Marquette (circonscription provinciale),19.0,0.9992778301239014,Q3294760,History_and_Society.Politics_and_government,183.0,180.95592001933738,168.0,0.0,0.0,81.14286,20.18971,-3.497207,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7890.297746658325,692899.4827709123,0.01138736273132279
1743,84.0,387471.0,Rousseau (circonscription provinciale),19.0,0.9990700483322144,Q3443437,History_and_Society.Politics_and_government,183.0,28.468964106436864,168.0,0.0,0.0,81.14286,-8.596272,16.903591,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7888.657101631165,692899.4827709123,0.011384994934740522
3129,84.0,1325413.0,Laval-des-Rapides (circonscription provinciale),19.0,0.9990700483322144,Q3219748,History_and_Society.Politics_and_government,183.0,3.9540466925771542,168.0,0.0,0.0,81.14286,24.054234,-5.514539,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7888.657101631165,692899.4827709123,0.011384994934740522
3139,84.0,1334825.0,Vaudreuil (circonscription provinciale),19.0,0.9990700483322144,Q788732,History_and_Society.Politics_and_government,183.0,1132.259770222879,168.0,0.0,0.0,81.14286,-12.915169,6.313059,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7888.657101631165,692899.4827709123,0.011384994934740522
3221,84.0,1402202.0,Saint-Henri–Sainte-Anne,19.0,0.9990700483322144,Q3462395,History_and_Society.Politics_and_government,183.0,122.3411290951242,168.0,0.0,0.0,81.14286,-7.978672500000001,5.3306656,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7888.657101631165,692899.4827709123,0.011384994934740522
3646,83.0,2779676.0,La Pinière,19.0,1.0000100135803225,Q3211644,History_and_Society.Politics_and_government,183.0,31.658695864308662,168.0,0.0,0.0,80.28571,-6.8112307,-6.088633,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7802.078125953675,692899.4827709123,0.011260043224095193
3648,83.0,2779721.0,La Peltrie (circonscription provinciale),19.0,0.9996055364608764,Q3211449,History_and_Society.Politics_and_government,183.0,71.02146596197431,168.0,0.0,0.0,80.28571,23.119156,5.635941000000001,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7798.922395467757,692899.4827709123,0.011255488839852765
3133,83.0,1330028.0,Pointe-aux-Trembles (circonscription provinciale),19.0,0.9991804361343384,Q3393517,History_and_Society.Politics_and_government,183.0,16.76340764428202,168.0,0.0,0.0,80.28571,-24.915634,6.820456,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7795.605762720108,692899.4827709123,0.011250702239732376
3351,83.0,1716413.0,Rouyn-Noranda–Témiscamingue,19.0,0.9990700483322144,Q3445512,History_and_Society.Politics_and_government,183.0,206.78544546284854,168.0,0.0,0.0,80.28571,-13.398867,-24.669954,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7794.744517087936,692899.4827709123,0.011249459280755516
2008,83.0,517116.0,Ungava,19.0,0.9883227348327636,Q3549908,History_and_Society.Politics_and_government,183.0,1.9861074539329653,168.0,0.0,0.0,80.28571,-21.987131,-11.257591,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7710.893977165221,692899.4827709123,0.011128445277992234
3624,82.0,2762456.0,Bertrand (circonscription provinciale),19.0,0.9990700483322144,Q2899431,History_and_Society.Politics_and_government,183.0,1029.6338709698482,168.0,0.0,0.0,79.42857,-8.757984,14.992577,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7700.831932544708,692899.4827709123,0.01111392362677051
2386,84.0,720231.0,Élections générales québécoises de 1989,19.0,0.9732507467269896,Q3586423,History_and_Society.Politics_and_government,183.0,1657.0316193617832,168.0,0.0,0.0,81.14286,18.41108,24.463375,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7684.78789615631,692899.4827709123,0.011090768700569327
2449,81.0,763558.0,Jean-Lesage (circonscription provinciale),19.0,1.0000100135803225,Q3166585,History_and_Society.Politics_and_government,183.0,1038.413350875752,168.0,0.0,0.0,78.57143,5.437711,3.229797,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7614.076243400575,692899.4827709123,0.01098871688134591
3652,81.0,2780494.0,Masson (circonscription provinciale),19.0,1.0000100135803225,Q3297801,History_and_Society.Politics_and_government,183.0,1.2809396302974294,168.0,0.0,0.0,78.57143,19.184679,20.173708,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7614.076243400575,692899.4827709123,0.01098871688134591
419,81.0,64131.0,Sainte-Marie–Saint-Jacques,19.0,0.9990700483322144,Q3464370,History_and_Society.Politics_and_government,183.0,1011.6277926935412,168.0,0.0,0.0,78.57143,-5.962124,24.118086,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7606.91934800148,692899.4827709123,0.010978387972785502
3203,80.0,1376647.0,Blainville (circonscription provinciale),19.0,0.9990700483322144,Q2905727,History_and_Society.Politics_and_government,183.0,103.448576152405,168.0,0.0,0.0,77.71429,-5.603242400000001,-14.548551000000002,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7513.006763458252,692899.4827709123,0.010842852318800496
3205,80.0,1380378.0,Soulanges (circonscription provinciale),19.0,0.9990700483322144,Q3491636,History_and_Society.Politics_and_government,183.0,60.70068759377586,168.0,0.0,0.0,77.71429,-15.369751999999998,9.460723,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7513.006763458252,692899.4827709123,0.010842852318800496
3246,78.0,1437329.0,Mirabel (circonscription provinciale),19.0,1.0000100135803225,Q3315793,History_and_Society.Politics_and_government,183.0,0.5920575801513231,168.0,0.0,0.0,76.0,16.169052,-6.867783500000002,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7332.073419570924,692899.4827709123,0.010581727367221988
4825,78.0,6437288.0,Montarville (circonscription provinciale),19.0,1.0000100135803225,Q3322449,History_and_Society.Politics_and_government,183.0,161.11921589397443,168.0,0.0,0.0,76.0,17.528542,-17.695044,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7332.073419570924,692899.4827709123,0.010581727367221988
4790,78.0,6300353.0,Sanguinet (circonscription provinciale),19.0,0.9990700483322144,Q3472258,History_and_Society.Politics_and_government,183.0,29.785776793539853,168.0,0.0,0.0,76.0,12.11732,-16.050816,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7325.181594371796,692899.4827709123,0.010571781010830485
3264,82.0,1462234.0,Laurier-Dorion,19.0,0.9416641592979432,Q3219660,History_and_Society.Politics_and_government,183.0,118.36527021007721,168.0,0.0,0.0,79.42857,21.54143,24.032116,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7258.347339868546,692899.4827709123,0.01047532509454667
2002,77.0,515884.0,Borduas,19.0,0.9990700483322144,Q2910794,History_and_Society.Politics_and_government,183.0,264.7705038930739,168.0,0.0,0.0,75.14286,-6.652091499999999,0.8350556999999998,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7231.2690098285675,692899.4827709123,0.010436245356845479
4835,76.0,6464035.0,Saint-Jérôme (circonscription provinciale),19.0,1.0000100135803225,Q3462678,History_and_Society.Politics_and_government,183.0,0.3617114996901529,168.0,0.0,0.0,74.28571,-17.916706,-7.444728,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7144.071537017823,692899.4827709123,0.010310401024472707
4841,76.0,6471602.0,Repentigny (circonscription provinciale),19.0,0.9990700483322144,Q3427228,History_and_Society.Politics_and_government,183.0,0.3617114996901529,168.0,0.0,0.0,74.28571,-13.823406,-14.467879,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7137.356425285339,692899.4827709123,0.010300709702860473
2384,77.0,720211.0,Élections générales québécoises de 1985,19.0,0.9732507467269896,Q3586422,History_and_Society.Politics_and_government,183.0,1266.8158912204306,168.0,0.0,0.0,75.14286,5.8193583,15.175438,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7044.388904809951,692899.4827709123,0.010166537975521884
4689,75.0,5981307.0,Côte-du-Sud (circonscription provinciale),19.0,0.9990700483322144,Q3010622,History_and_Society.Politics_and_government,183.0,0.2767931721039612,168.0,0.0,0.0,73.42857,-3.3078609,-12.427027,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,7043.443840742111,692899.4827709123,0.010165174048875465
2382,76.0,720198.0,Élections générales québécoises de 1981,19.0,0.9783946871757508,Q507416,History_and_Society.Politics_and_government,183.0,1265.4844919387995,168.0,0.0,0.0,74.28571,9.872632,14.612203,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,6989.651645183564,692899.4827709123,0.010087540572597736
4838,76.0,6465995.0,Vanier-Les Rivières,19.0,0.9553291201591492,Q3554586,History_and_Society.Politics_and_government,183.0,0.3617114996901529,168.0,0.0,0.0,74.28571,18.368053,16.516394000000002,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,6824.871234416962,692899.4827709123,0.009849727708157941
3254,89.0,1446659.0,Mercier (circonscription provinciale),19.0,0.812877357006073,Q3306380,History_and_Society.Politics_and_government,183.0,1324.7024427157821,168.0,0.0,0.0,85.42857,13.058506,-2.5227067,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,6800.531968712807,692899.4827709123,0.009814601017621499
2377,62.0,716804.0,Élections générales québécoises de 1976,19.0,0.9992059469223022,Q3586421,History_and_Society.Politics_and_government,183.0,874.3686499238486,168.0,0.0,0.0,62.28571700000001,-9.747572,-5.3787694,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,5823.3722586631775,692899.4827709123,0.008404353594514821
2375,62.0,716771.0,Élections générales québécoises de 1973,19.0,0.9732507467269896,Q3586420,History_and_Society.Politics_and_government,183.0,935.8270363610112,168.0,0.0,0.0,62.28571700000001,21.48282,24.275578,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,5672.105351924895,692899.4827709123,0.008186043564705932
2371,53.0,715436.0,Élections générales québécoises de 1966,19.0,0.9808859825134276,Q3586418,History_and_Society.Politics_and_government,183.0,8231.822021896209,168.0,0.0,0.0,54.57143000000001,-21.600334,-3.5123885,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,4886.773964881896,692899.4827709123,0.007052644844443577
450,46.0,65706.0,Union nationale (Québec),19.0,0.9149109721183776,Q1815983,History_and_Society.Politics_and_government,183.0,5263.53779872415,168.0,0.0,0.0,48.57143,2.5325142999999994,-23.974121,94.0,282.0,0.3333333333333333,Politics_and_government,History_and_Society,3956.0750434398647,692899.4827709123,0.005709450132102103
