Index,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
687,17.0,121060.0,American Broadcasting Company,14.0,0.6791887283325195,Q169889,Culture.Media.Media*,170.0,10898.931313779753,44.0,0.0,235.0,25.157894,2.8894403,23.58823,74.0,387.0,0.19121447028423771,Media*,Culture,854.4194202423096,92452.78665936738,0.0092416837946738
2317,16.0,2837653.0,One Sweet Day,10.0,0.9985088109970092,Q913565,Culture.Media.Music,233.0,2389.54198811162,124.0,0.0,54.0,24.210526,11.39041,-11.446422,53.0,387.0,0.13695090439276486,Music,Culture,846.7354717254638,92452.78665936738,0.009158571659339722
2615,16.0,4281563.0,Tik Tok,10.0,0.99593985080719,Q164100,Culture.Media.Music,233.0,2211.36544905082,124.0,0.0,54.0,24.210526,9.043477,-3.437311,53.0,387.0,0.13695090439276486,Music,Culture,844.5569934844972,92452.78665936738,0.009135008516251425
2382,33.0,3190658.0,ARIA Charts,10.0,0.3415925204753876,Q275029,Culture.Media.Media*,233.0,565.3874308379961,124.0,0.0,54.0,40.31579,16.455544,23.907618,74.0,387.0,0.19121447028423771,Media*,Culture,834.1689350008965,92452.78665936738,0.00902264783077123
1293,11.0,370654.0,Los Angeles Times,10.0,0.952584147453308,Q188515,Culture.Media.Media*,233.0,2257.4161350706227,124.0,0.0,54.0,19.473684,-9.485179,-17.577713,74.0,387.0,0.19121447028423771,Media*,Culture,775.4034960269927,92452.78665936738,0.008387021354844454
83,19.0,10182.0,Victoires de la musique,10.0,0.538993239402771,Q2445029,Culture.Media.Media*,233.0,8594.046299583226,124.0,0.0,54.0,27.052631,0.79851985,14.278881,74.0,387.0,0.19121447028423771,Media*,Culture,757.824494600296,92452.78665936738,0.008196881045807965
1280,20.0,361031.0,Dubstep,10.0,0.7122421860694885,Q20474,Culture.Media.Music,233.0,0.045454545454545456,124.0,0.0,54.0,28.0,3.4221761,-22.39995,53.0,387.0,0.13695090439276486,Music,Culture,754.9767172336578,92452.78665936738,0.00816607854142126
2737,30.0,5173324.0,Ö3 Austria Top 40,10.0,0.4688006341457367,Q293628,Culture.Media.Music,233.0,412.1823342652917,124.0,0.0,54.0,37.473686,17.393282,1.9394331,53.0,387.0,0.13695090439276486,Music,Culture,745.3930082917213,92452.78665936738,0.008062417967324705
11,41.0,1328.0,Genre musical,10.0,0.3415925204753876,Q188451,Culture.Media.Music,233.0,1114.5467423983087,124.0,0.0,54.0,47.894737,-5.8847466,-0.91086686,53.0,387.0,0.13695090439276486,Music,Culture,742.2805469930172,92452.78665936738,0.008028752553753434
2159,14.0,1889882.0,Like a Prayer (chanson de Madonna),10.0,0.997758150100708,Q1420677,Culture.Media.Music,233.0,2161.591650068318,124.0,0.0,54.0,22.315788,11.749995,23.082077,53.0,387.0,0.13695090439276486,Music,Culture,740.3365473747253,92452.78665936738,0.008007725609206545
2028,13.0,1508546.0,Umbrella,10.0,0.9995221495628356,Q155447,Culture.Media.Music,233.0,2196.5112098657914,124.0,0.0,54.0,21.36842,-19.639019,15.166342000000002,53.0,387.0,0.13695090439276486,Music,Culture,688.6707610487937,92452.78665936738,0.007448891330730019
1384,44.0,445799.0,Label discographique,10.0,0.8031837940216064,Q18127,History_and_Society.Business_and_economics,233.0,3712.014872769757,124.0,0.0,54.0,50.736843,24.326641,24.745983,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,671.461651802063,92452.78665936738,0.007262751898176884
2790,12.0,5631582.0,When You Believe,10.0,0.9989450573921204,Q676098,Culture.Media.Music,233.0,4.9094296077492166,124.0,0.0,54.0,20.421053,12.569718,-17.06672,53.0,387.0,0.13695090439276486,Music,Culture,635.3290565013885,92452.78665936738,0.0068719297649966135
1310,34.0,385183.0,Auteur-compositeur,10.0,0.9825675487518309,Q753110,History_and_Society.Business_and_economics,233.0,3255.178009216668,124.0,0.0,54.0,41.263157,-18.143585,0.19889967,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,634.7386364936827,92452.78665936738,0.006865543586396274
1524,11.0,584485.0,Mary J. Blige,10.0,0.7606606483459473,Q228909,Culture.Media.Media*,233.0,437.8301342141561,124.0,0.0,54.0,19.473684,-11.430744,-19.881458,74.0,387.0,0.19121447028423771,Media*,Culture,619.1777677536011,92452.78665936738,0.006697232069757905
329,43.0,50277.0,Grammy Awards,10.0,0.8933194279670715,Q41254,History_and_Society.Society,233.0,7461.300495105006,124.0,0.0,54.0,49.789474,13.341164,20.947443,16.0,387.0,0.041343669250646,Society,History_and_Society,614.6037664413452,92452.78665936738,0.006647758154719429
0,17.0,800.0,Cable News Network,21.0,0.4843900501728058,Q48340,Culture.Media.Media*,0.0,13047.866058133477,163.0,0.0,60.0,25.157894,2.3236747,4.5467667999999986,74.0,387.0,0.19121447028423771,Media*,Culture,609.3626831173897,92452.78665936738,0.006591068859422515
2403,33.0,3344951.0,GfK Entertainment,10.0,0.8740872144699097,Q815345,History_and_Society.Business_and_economics,233.0,548.5681781014093,124.0,0.0,54.0,40.31579,-2.2959423,8.35516,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,548.0526834726334,92452.78665936738,0.005927919571444354
1161,11.0,307200.0,Brandy Norwood,10.0,0.6723417043685913,Q690974,Culture.Media.Media*,233.0,854.8501210572373,124.0,0.0,54.0,19.473684,-7.8549685,15.335710999999998,74.0,387.0,0.19121447028423771,Media*,Culture,547.2861473560333,92452.78665936738,0.00591962846260602
1772,11.0,941327.0,Kenneth Edmonds,10.0,0.6723417043685913,Q344983,Culture.Media.Media*,233.0,253.8408351319356,124.0,0.0,54.0,19.473684,10.6831045,1.3686595,74.0,387.0,0.19121447028423771,Media*,Culture,547.2861473560333,92452.78665936738,0.00591962846260602
1949,8.0,1239150.0,Girl group,10.0,0.9124462008476256,Q641066,Culture.Media.Media*,233.0,173.89504848137116,124.0,0.0,54.0,16.631578,21.299334,0.08968744,74.0,387.0,0.19121447028423771,Media*,Culture,540.1681509017943,92452.78665936738,0.005842637852463954
2079,8.0,1668624.0,Arista Records,10.0,0.8991314172744751,Q664167,Culture.Media.Media*,233.0,7.317954891764586,124.0,0.0,54.0,16.631578,-13.210262,15.1231365,74.0,387.0,0.19121447028423771,Media*,Culture,532.2857990264893,92452.78665936738,0.005757379720609619
484,21.0,78009.0,Recording Industry Association of America,10.0,0.3415925204753876,Q200863,Culture.Media.Media*,233.0,124.64321603110734,124.0,0.0,54.0,28.947369,2.1295545,10.748638,74.0,387.0,0.19121447028423771,Media*,Culture,530.8347768187523,92452.78665936738,0.005741684983218056
1138,9.0,289211.0,Kelly Rowland,10.0,0.7718535065650941,Q184249,Culture.Media.Media*,233.0,9.648506112051,124.0,0.0,54.0,17.578947,8.806803,3.1703763,74.0,387.0,0.19121447028423771,Media*,Culture,514.0544353723527,92452.78665936738,0.005560183245382667
5,12.0,819.0,Chanson,10.0,0.5234303474426271,Q7366,Culture.Media.Media*,233.0,2462.260190754661,124.0,0.0,54.0,20.421053,18.918,-11.734865,74.0,387.0,0.19121447028423771,Media*,Culture,464.80614852905285,92452.78665936738,0.0050274974430092895
22,29.0,2898.0,Musique soul,10.0,0.9987257122993468,Q131272,History_and_Society.Society,233.0,143.47316785786782,124.0,0.0,54.0,36.526314,8.653236,-9.598515,16.0,387.0,0.041343669250646,Society,History_and_Society,463.4087305068969,92452.78665936738,0.005012382506265364
2225,10.0,2072819.0,UK Singles Chart,10.0,0.6224693655967712,Q193259,Culture.Media.Media*,233.0,8.077539937840728,124.0,0.0,54.0,18.526316,22.257872,18.408018,74.0,387.0,0.19121447028423771,Media*,Culture,460.6273305416107,92452.78665936738,0.004982297961863972
1948,8.0,1239150.0,Girl group,10.0,0.9566442370414734,Q641066,Culture.Media.Music,233.0,173.89504848137116,124.0,0.0,54.0,16.631578,21.299334,0.08968744,53.0,387.0,0.13695090439276486,Music,Culture,405.6171565055847,92452.78665936738,0.004387289676838392
2248,22.0,2496123.0,Industrie musicale,10.0,0.24509501457214355,Q746359,Culture.Media.Media*,233.0,109.97876348361507,124.0,0.0,54.0,29.894737,-9.853,-4.5598410000000005,74.0,387.0,0.19121447028423771,Media*,Culture,399.0146837234497,92452.78665936738,0.004315875141693431
1771,11.0,941327.0,Kenneth Edmonds,10.0,0.6791887283325195,Q344983,Culture.Media.Music,233.0,253.8408351319356,124.0,0.0,54.0,19.473684,10.6831045,1.3686595,53.0,387.0,0.13695090439276486,Music,Culture,395.9670286178589,92452.78665936738,0.004282910693398112
2078,8.0,1668624.0,Arista Records,10.0,0.9284188151359558,Q664167,Culture.Media.Music,233.0,7.317954891764586,124.0,0.0,54.0,16.631578,-13.210262,15.1231365,53.0,387.0,0.13695090439276486,Music,Culture,393.64957761764526,92452.78665936738,0.004257844374859202
1525,11.0,584485.0,Mary J. Blige,10.0,0.6150978803634644,Q228909,Culture.Media.Music,233.0,437.8301342141561,124.0,0.0,54.0,19.473684,-11.430744,-19.881458,53.0,387.0,0.13695090439276486,Music,Culture,358.6020642518997,92452.78665936738,0.0038787588477255043
2428,34.0,3470166.0,Sony Music Entertainment,10.0,0.546748161315918,Q56760250,History_and_Society.Business_and_economics,233.0,2910.876256780102,124.0,0.0,54.0,41.263157,8.604361,-7.29242,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,353.199312210083,92452.78665936738,0.0038203208899631
2224,10.0,2072819.0,UK Singles Chart,10.0,0.6654205918312073,Q193259,Culture.Media.Music,233.0,8.077539937840728,124.0,0.0,54.0,18.526316,22.257872,18.408018,53.0,387.0,0.13695090439276486,Music,Culture,352.67291367053986,92452.78665936738,0.003814627188793414
1139,9.0,289211.0,Kelly Rowland,10.0,0.7248802781105042,Q184249,Culture.Media.Music,233.0,9.648506112051,124.0,0.0,54.0,17.578947,8.806803,3.1703763,53.0,387.0,0.13695090439276486,Music,Culture,345.7678926587105,92452.78665936738,0.0037399401916640555
85,19.0,10182.0,Victoires de la musique,10.0,0.33459946513175964,Q2445029,Culture.Media.Music,233.0,8594.046299583226,124.0,0.0,54.0,27.052631,0.79851985,14.278881,53.0,387.0,0.13695090439276486,Music,Culture,336.94166138768196,92452.78665936738,0.003644472747253236
1575,24.0,630985.0,MTV Europe Music Awards,10.0,0.8706072568893433,Q207599,History_and_Society.Society,233.0,807.0527766164502,124.0,0.0,54.0,31.789473,-14.625108,9.01204,16.0,387.0,0.041343669250646,Society,History_and_Society,334.3131866455078,92452.78665936738,0.0036160422927785808
3358,5.0,12013086.0,39e cérémonie des Grammy Awards,10.0,0.8311530351638794,Q1542308,Culture.Media.Media*,233.0,27.87140912043539,124.0,0.0,54.0,13.789473999999998,-23.448013,-20.496271,74.0,387.0,0.19121447028423771,Media*,Culture,307.5266230106354,92452.78665936738,0.0033263099374568885
1162,11.0,307200.0,Brandy Norwood,10.0,0.5078218579292297,Q690974,Culture.Media.Music,233.0,854.8501210572373,124.0,0.0,54.0,19.473684,-7.8549685,15.335710999999998,53.0,387.0,0.13695090439276486,Music,Culture,296.06014317274094,92452.78665936738,0.0032022846889790736
2411,4.0,3366655.0,Enola Gay (chanson),10.0,0.9983093142509459,Q2630633,Culture.Media.Media*,233.0,0.0,124.0,0.0,54.0,12.842105,-12.170597,21.873001,74.0,387.0,0.19121447028423771,Media*,Culture,295.49955701828,92452.78665936738,0.0031962212032290295
2780,4.0,5512401.0,Où sont les hommes ?,10.0,0.997120440006256,Q736254,Culture.Media.Media*,233.0,697.25,124.0,0.0,54.0,12.842105,-1.1931343,-4.696251,74.0,387.0,0.19121447028423771,Media*,Culture,295.14765024185175,92452.78665936738,0.003192414862834718
2671,4.0,4635432.0,Tube (musique),10.0,0.9963027834892272,Q1997853,Culture.Media.Media*,233.0,1.2149572649572649,124.0,0.0,54.0,12.842105,9.415078,22.252237,74.0,387.0,0.19121447028423771,Media*,Culture,294.9056239128112,92452.78665936738,0.003189797025798261
779,34.0,146236.0,Parolier,10.0,0.11597072333097458,Q822146,Culture.Media.Media*,233.0,586.6715941929701,124.0,0.0,54.0,41.263157,16.108732,-19.58331,74.0,387.0,0.19121447028423771,Media*,Culture,291.78233990073204,92452.78665936738,0.003156014550170062
2857,27.0,6132626.0,Productores de Música de España,10.0,0.546748161315918,Q1756425,History_and_Society.Business_and_economics,233.0,261.9366108084983,124.0,0.0,54.0,34.631577,12.577036,-4.9910655,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,280.4818067550659,92452.78665936738,0.0030337842361471677
711,23.0,126673.0,Ingénieur du son,10.0,0.6076731681823729,Q128124,History_and_Society.Business_and_economics,233.0,110.05277661645172,124.0,0.0,54.0,30.842106,19.751453,15.193485,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,265.55317449569696,92452.78665936738,0.002872311198948495
2383,33.0,3190658.0,ARIA Charts,10.0,0.14805719256401062,Q275029,Culture.Media.Music,233.0,565.3874308379961,124.0,0.0,54.0,40.31579,16.455544,23.907618,53.0,387.0,0.13695090439276486,Music,Culture,258.9520297944546,92452.78665936738,0.002800911028766891
777,34.0,146236.0,Parolier,10.0,0.3923468291759491,Q822146,History_and_Society.Business_and_economics,233.0,586.6715941929701,124.0,0.0,54.0,41.263157,16.108732,-19.58331,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,253.45605164766312,92452.78665936738,0.002741464706537137
2247,22.0,2496123.0,Industrie musicale,10.0,0.59267657995224,Q746359,History_and_Society.Business_and_economics,233.0,109.97876348361507,124.0,0.0,54.0,29.894737,-9.853,-4.5598410000000005,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,247.73881042003632,92452.78665936738,0.0026796251294490888
6,12.0,819.0,Chanson,10.0,0.3557848632335663,Q7366,Culture.Media.Music,233.0,2462.260190754661,124.0,0.0,54.0,20.421053,18.918,-11.734865,53.0,387.0,0.13695090439276486,Music,Culture,226.27917301654816,92452.78665936738,0.0024475105747785632
3286,3.0,10985501.0,"Dumbo (film, 2019)",10.0,0.99567848443985,Q24284798,Culture.Media.Media*,233.0,216.6961690185773,124.0,0.0,54.0,11.894737,23.884714,18.22975,74.0,387.0,0.19121447028423771,Media*,Culture,221.04062354564672,92452.78665936738,0.0023908486864765662
1180,3.0,314256.0,The Beatles (album),10.0,0.9855064153671264,Q3295515,Culture.Media.Media*,233.0,0.0,124.0,0.0,54.0,11.894737,-15.888108,-14.55241,74.0,387.0,0.19121447028423771,Media*,Culture,218.78242421150202,92452.78665936738,0.0023664232536070866
681,23.0,120892.0,Académie Charles-Cros,10.0,0.4921981394290924,Q413881,History_and_Society.Business_and_economics,233.0,757.3020131161679,124.0,0.0,54.0,30.842106,-12.959491,-4.686152,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,215.09058693051338,92452.78665936738,0.002326491117276888
483,21.0,78009.0,Recording Industry Association of America,10.0,0.538993239402771,Q200863,History_and_Society.Business_and_economics,233.0,124.64321603110734,124.0,0.0,54.0,28.947369,2.1295545,10.748638,19.0,387.0,0.04909560723514212,Business_and_economics,History_and_Society,215.05830252170563,92452.78665936738,0.002326141918404963
271,3.0,41888.0,"Le Fugitif (série télévisée, 1963)",8.0,0.966924011707306,Q137034,Culture.Media.Media*,47.0,6735.741178130738,42.0,0.0,255.0,11.894737,23.81191,-12.603305,74.0,387.0,0.19121447028423771,Media*,Culture,214.65713059902197,92452.78665936738,0.0023218027098512854
