,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
17,1.0,9679.0,À la claire fontaine,10.0,0.9124462008476256,Q3576761,Culture.Media.Media*,233.0,0.0,124.0,0.0,54.0,10.0,1.2677534,-19.545097,74.0,387.0,0.1912144702842377,Media*,Culture,67.52101886272429,91826.92927660793,0.0007353073809027463
18,20.0,9985.0,Jacques Lafleur,19.0,0.22816647589206696,Q3159243,History_and_Society.Politics_and_government,160.0,8.869215267491127,96.0,6.0,153.0,28.0,-6.306913400000001,-4.3676014,9.0,153.0,0.05882352941176471,Politics_and_government,History_and_Society,41.069965660572045,730.9741580709814,0.05618524978906838
19,19.0,10182.0,Victoires de la musique,10.0,0.538993239402771,Q2445029,Culture.Media.Media*,233.0,8594.046299583226,124.0,0.0,54.0,27.052630999999998,0.79851985,14.278881,74.0,387.0,0.1912144702842377,Media*,Culture,757.824494600296,91826.92927660793,0.008252747865688947
20,4.0,10293.0,Paul Quilès,6.0,1.0000100135803225,Q3372063,Culture.Biography.Biography*,183.0,29.411248081456822,168.0,2.0,0.0,12.842105,15.354485999999998,-16.134901,41.0,529.0,0.07750472589792061,Biography*,Culture,0.0,20993.770624876022,0.0
21,3.0,11960.0,Arthur C. Clarke,18.0,0.6654205918312073,Q47087,Culture.Media.Media*,88.0,1021.7920476582241,77.0,1.0,193.0,11.894737,-16.505716,-22.989069,23.0,935.0,0.024598930481283417,Media*,Culture,45.914020836353295,29214.660708554085,0.001571608901927436
22,2.0,12202.0,Robert A. Heinlein,18.0,0.7431780099868774,Q123078,Culture.Media.Media*,88.0,0.0,77.0,1.0,193.0,10.947369,-1.1348221,-3.2342997,23.0,935.0,0.024598930481283417,Media*,Culture,34.186188459396355,29214.660708554085,0.001170172359707967
23,9.0,12621.0,Sacramento,4.0,0.9697954058647156,Q18013,Geography.Geographical,0.0,1038.074595056568,129.0,1.0,152.0,17.578947,22.716986,-9.607686,36.0,935.0,0.03850267379679145,Geographical,Geography,0.0,29214.660708554085,0.0
24,5.0,13821.0,Maurice Genevoix,5.0,0.1259327530860901,Q22750,Culture.Literature,239.0,10419.564519794827,97.0,13.0,185.0,13.789473999999998,14.80127,4.2349854,6.0,89.0,0.06741573033707865,Literature,Culture,3.777982592582703,404.61500120162964,0.009337228183242868
25,6.0,14406.0,Europe centrale,18.0,0.1778208613395691,Q27509,History_and_Society.Politics_and_government,88.0,1764.6905464618783,77.0,1.0,193.0,14.736842000000001,20.297659,-6.514302,71.0,935.0,0.07593582887700535,Politics_and_government,History_and_Society,75.75168693065643,29214.660708554085,0.002592933995926102
26,3.0,15795.0,Collège de France,7.0,0.59267657995224,Q202660,History_and_Society.Education,135.0,4157.0,134.0,14.0,0.0,11.894737,-5.8739550000000005,10.727414,1.0,50.0,0.02,Education,History_and_Society,1.77802973985672,62.63403894007206,0.028387595147072182
27,3.0,17156.0,Suédois,18.0,0.10375863313674928,Q9027,History_and_Society.Society,88.0,0.5,77.0,1.0,193.0,11.894737,22.079501999999998,1.2670137,47.0,935.0,0.05026737967914439,Society,History_and_Society,14.629967272281652,29214.660708554085,0.0005007748478830691
28,21.0,18655.0,Joseph Joffre,6.0,0.8558611869812012,Q207958,History_and_Society.Military_and_warfare,183.0,15792.579138465222,168.0,2.0,0.0,28.947369000000002,10.398792,10.006294,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,1078.3850955963137,20993.770624876022,0.0513669085399318
29,1.0,19119.0,Le Croisic,18.0,1.0000100135803225,Q840597,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,3.0,193.0,10.0,-13.7441845,5.132232,47.0,345.0,0.136231884057971,Europe*,Geography,0.0,2585.176223538816,0.0
30,1.0,19546.0,Vitry-le-François,18.0,0.9994572401046752,Q623374,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,1.0,193.0,10.0,23.27894,4.131824,52.0,935.0,0.05561497326203209,Western_Europe,Geography,0.0,29214.660708554085,0.0
31,9.0,20033.0,Patriotisme,1.0,0.287777841091156,Q6241,History_and_Society.Politics_and_government,0.0,38675.48714017418,94.0,3.0,235.0,17.578947,4.0929656,14.722697,19.0,345.0,0.05507246376811594,Politics_and_government,History_and_Society,49.21001082658768,2585.176223538816,0.019035456994581475
32,3.0,22550.0,Prix Médicis,12.0,0.3007555902004242,Q58352,Culture.Literature,13.0,0.5,95.0,7.0,175.0,11.894737,-8.892649,15.615364000000001,7.0,57.0,0.12280701754385966,Literature,Culture,6.315867394208907,218.9709483385086,0.028843403392696493
33,13.0,23364.0,Maréchal de France,6.0,0.9937201142311096,Q474485,History_and_Society.Military_and_warfare,183.0,1133.634744810012,168.0,2.0,0.0,21.36842,11.113634,-23.188582999999998,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,775.1016891002655,20993.770624876022,0.03692055624261365
34,3.0,24581.0,Arc de triomphe,20.0,0.4843900501728058,Q143912,History_and_Society.History,245.0,5532.0,148.0,8.0,0.0,11.894737,-17.627474,17.599987,6.0,52.0,0.1153846153846154,History,History_and_Society,8.719020903110504,114.17812974005938,0.07636331864044746
35,3.0,24630.0,Ganymède (lune),18.0,0.998142421245575,Q3169,STEM.Space,88.0,7.292929292929293,77.0,1.0,193.0,11.894737,-4.1117125,3.9320135,1.0,935.0,0.0010695187165775401,Space,STEM,2.994427263736725,29214.660708554085,0.00010249741708826188
36,2.0,26491.0,John Keats,18.0,0.15611489117145538,Q82083,History_and_Society.Society,88.0,737.9257038683943,77.0,1.0,193.0,10.947369,-7.702773599999999,-11.743931,47.0,935.0,0.05026737967914439,Society,History_and_Society,14.674799770116804,29214.660708554085,0.000502309436912954
37,4.0,27878.0,Irène Jacob,8.0,0.9985088109970092,Q230659,Culture.Biography.Biography*,47.0,2217.16549107509,42.0,10.0,255.0,12.842105,23.614867999999998,-22.204212,14.0,123.0,0.11382113821138212,Biography*,Culture,0.0,605.6512454003096,0.0
38,5.0,29559.0,United States Air Force,13.0,0.9659096002578736,Q11223,History_and_Society.Military_and_warfare,172.0,3226.4214340390363,126.0,3.0,0.0,13.789473999999998,7.5443215,-6.1241093,13.0,345.0,0.037681159420289864,Military_and_warfare,History_and_Society,62.78412401676179,2585.176223538816,0.024286206659760074
39,5.0,30380.0,Calendrier perpétuel,3.0,0.24509501457214355,Q1383171,Culture.Philosophy_and_religion,49.0,0.0,164.0,12.0,0.0,13.789473999999998,-2.223467,-18.85091,6.0,89.0,0.06741573033707865,Philosophy_and_religion,Culture,7.3528504371643075,356.4840145558118,0.020626031285936187
40,2.0,30413.0,Prix Femina,12.0,0.5775054097175598,Q18945,Culture.Literature,13.0,0.0,95.0,7.0,175.0,10.947369,5.028232,-23.738364999999998,7.0,57.0,0.12280701754385966,Literature,Culture,8.085075736045837,218.9709483385086,0.036923052109849135
41,18.0,30989.0,Chronologie de la Première Guerre mondiale,6.0,0.8840492963790894,Q74978,History_and_Society.Military_and_warfare,183.0,6327.507591025698,168.0,2.0,0.0,26.105263,13.542203,-2.53733,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,954.7732400894164,20993.770624876022,0.0454788831005938
42,1.0,31928.0,Dani (artiste),10.0,0.1520422399044037,Q548211,Culture.Media.Media*,233.0,0.0,124.0,0.0,54.0,10.0,23.615425,18.79083,74.0,387.0,0.1912144702842377,Media*,Culture,11.251125752925873,91826.92927660793,0.0001225253402412531
43,2.0,32051.0,Bengale,4.0,0.2942249774932861,Q80338,History_and_Society.History,0.0,0.0,129.0,11.0,152.0,10.947369,-19.808084,-12.308489999999999,6.0,108.0,0.05555555555555555,History,History_and_Society,3.5306997299194327,336.6461115702987,0.010487867254578849
44,7.0,32106.0,Stan Lee,13.0,0.7879412174224854,Q181900,Culture.Literature,172.0,3402.166447697993,126.0,3.0,0.0,15.68421,11.072901,1.6589897,15.0,345.0,0.043478260869565216,Literature,Culture,82.73382782936095,2585.176223538816,0.03200316755045335
45,6.0,34389.0,Human Rights Watch,21.0,0.7248802781105042,Q187052,History_and_Society.Society,0.0,582.0655523374496,163.0,1.0,60.0,14.736842000000001,-21.435886,-22.58461,47.0,935.0,0.05026737967914439,Society,History_and_Society,204.41623842716217,29214.660708554085,0.006997043041725583
46,1.0,36272.0,État indépendant du Congo,18.0,0.7057950496673584,Q76048,History_and_Society.History,88.0,0.0,77.0,1.0,193.0,10.0,-6.030200499999999,-3.2004411,35.0,935.0,0.0374331550802139,History,History_and_Society,24.702826738357547,29214.660708554085,0.0008455626777525615
47,3.0,37475.0,Liste des codes pays du CIO,18.0,1.0,Q180672,Compilation.List_Disambig,88.0,0.0,77.0,1.0,193.0,11.894737,-12.207341,22.922344,3.0,935.0,0.0032085561497326204,List_Disambig,Compilation,0.0,29214.660708554085,0.0
48,2.0,39401.0,Province romaine,20.0,0.9099169969558716,Q182547,History_and_Society.History,245.0,697.0000000000001,148.0,8.0,0.0,10.947369,-20.996859,-20.14013,6.0,52.0,0.1153846153846154,History,History_and_Society,10.91900396347046,114.17812974005938,0.09563130862564416
49,2.0,41303.0,Fantômas,16.0,0.5312193632125854,Q1162210,Culture.Media.Media*,116.0,0.0,157.0,15.0,0.0,10.947369,-12.207627,-7.4075446,7.0,33.0,0.21212121212121213,Media*,Culture,7.437071084976196,210.9966582655907,0.035247340626669225
50,2.0,41304.0,Pierre Brasseur,11.0,0.1824355274438858,Q945890,Culture.Media.Media*,74.0,3353.277373289561,134.0,5.0,0.0,10.947369,15.114889999999999,8.271289,15.0,220.0,0.06818181818181818,Media*,Culture,5.473065823316574,608.0705944225192,0.009000707933450244
51,3.0,41680.0,Ornella Muti,11.0,0.2393593490123749,Q166562,History_and_Society.History,74.0,4157.0,134.0,5.0,0.0,11.894737,0.90891343,-5.9197707,10.0,220.0,0.045454545454545456,History,History_and_Society,7.180780470371247,608.0705944225192,0.011809123046298251
52,3.0,41888.0,"Le Fugitif (série télévisée, 1963)",8.0,0.9669240117073059,Q137034,Culture.Media.Media*,47.0,6735.741178130738,42.0,0.0,255.0,11.894737,23.81191,-12.603305,74.0,387.0,0.1912144702842377,Media*,Culture,214.657130599022,91826.92927660793,0.002337627232991923
53,3.0,42713.0,"Germinal (film, 1993)",8.0,0.9304682612419128,Q1479633,Culture.Media.Media*,47.0,2779.0,42.0,10.0,255.0,11.894737,3.7442138,-15.759386,17.0,123.0,0.13821138211382114,Media*,Culture,47.45388132333756,605.6512454003096,0.07835182653999592
54,1.0,42828.0,Deuxième guerre punique,20.0,0.9219318628311156,Q6271,History_and_Society.History,245.0,0.0,148.0,8.0,0.0,10.0,0.10891405,-14.739408,6.0,52.0,0.1153846153846154,History,History_and_Society,5.531591176986693,114.17812974005938,0.04844702912528034
55,7.0,42990.0,Montserrat (Antilles),18.0,0.12253321707248688,Q13353,History_and_Society.Society,88.0,868.4502901095337,77.0,1.0,193.0,15.68421,13.829799,8.684909,47.0,935.0,0.05026737967914439,Society,History_and_Society,40.313428416848176,29214.660708554085,0.0013799040426659605
56,2.0,44028.0,Robert Dalban,16.0,0.1097157895565033,Q722412,History_and_Society.History,116.0,0.0,157.0,15.0,0.0,10.947369,1.3470377,-8.889625,2.0,33.0,0.060606060606060615,History,History_and_Society,0.4388631582260132,210.9966582655907,0.0020799531226394926
57,2.0,44544.0,Médine,21.0,0.38492217659950256,Q35484,History_and_Society.History,0.0,0.0,163.0,1.0,60.0,10.947369,-21.758545,12.599247,35.0,935.0,0.0374331550802139,History,History_and_Society,26.94455236196518,29214.660708554085,0.0009222955772365273
58,1.0,46187.0,"La Ligne rouge (film, 1998)",18.0,0.984585464000702,Q221491,Culture.Media.Media*,88.0,0.0,77.0,1.0,193.0,10.0,6.0978335999999995,-18.563957000000002,23.0,935.0,0.024598930481283417,Media*,Culture,22.645465672016147,29214.660708554085,0.0007751404645060803
59,14.0,46542.0,Columbia Broadcasting System,4.0,0.9994742274284364,Q43380,Culture.Media.Media*,0.0,5042.154777371962,129.0,0.0,152.0,22.315788,17.788137,-23.344692000000002,74.0,387.0,0.1912144702842377,Media*,Culture,1035.4552996158602,91826.92927660793,0.011276161663827227
60,1.0,47656.0,Frédéric III (empereur allemand),6.0,0.6926519870758057,Q58600,History_and_Society.Military_and_warfare,183.0,0.0,168.0,2.0,0.0,10.0,10.404549000000001,-4.4577026,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,41.55911922454835,20993.770624876022,0.0019795928976809878
61,2.0,47766.0,Alexandre Grothendieck,7.0,0.1732981950044632,Q77141,Culture.Philosophy_and_religion,135.0,4837.0,134.0,14.0,0.0,10.947369,16.937538,-11.927142,2.0,50.0,0.04,Philosophy_and_religion,Culture,0.6931927800178528,62.63403894007206,0.01106734918821212
62,2.0,48490.0,Guerre mondiale,13.0,0.20182321965694427,Q103495,History_and_Society.Society,172.0,2034.4987416613806,126.0,3.0,0.0,10.947369,-19.130993,-23.105732,12.0,345.0,0.034782608695652174,Society,History_and_Society,4.8437572717666635,2585.176223538816,0.0018736661847895625
63,43.0,50277.0,Grammy Awards,10.0,0.7371681928634644,Q41254,Culture.Media.Media*,233.0,7461.300495105006,124.0,0.0,54.0,49.789474,13.341164000000001,20.947443,74.0,387.0,0.1912144702842377,Media*,Culture,2345.669189691544,91826.92927660793,0.02554445856101475
64,6.0,50333.0,Jack Kirby,13.0,0.8991314172744751,Q311607,Culture.Visual_arts.Visual_arts*,172.0,5989.643989386667,126.0,3.0,0.0,14.736842000000001,-17.790004999999994,-12.917139,16.0,345.0,0.0463768115942029,Visual_arts*,Culture,86.31661605834961,2585.176223538816,0.03338906464960128
65,6.0,52442.0,Marie-Pierre Kœnig,6.0,0.8962613940238953,Q433116,History_and_Society.Military_and_warfare,183.0,20.494047619047613,168.0,2.0,0.0,14.736842000000001,-17.568008,-13.076792,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,322.6541018486023,20993.770624876022,0.015369040064974403
66,2.0,53250.0,La Bête humaine,5.0,0.94500470161438,Q942810,Culture.Media.Media*,239.0,0.0,97.0,13.0,185.0,10.947369,23.551147,-5.2555260000000015,9.0,89.0,0.10112359550561796,Media*,Culture,17.01008462905884,404.61500120162964,0.042040172950933916
67,6.0,54846.0,Frédéric Joliot-Curie,11.0,0.7186043858528137,Q150989,STEM.Physics,74.0,8426.678702546675,134.0,5.0,0.0,14.736842000000001,21.08791,-16.177965,2.0,220.0,0.00909090909090909,Physics,STEM,8.623252630233765,608.0705944225192,0.014181334715623297
68,1.0,56119.0,Académie Goncourt,12.0,0.16886694729328156,Q621737,History_and_Society.Business_and_economics,13.0,0.0,95.0,7.0,175.0,10.0,4.7775016,-2.2930298,1.0,57.0,0.017543859649122806,Business_and_economics,History_and_Society,0.16886694729328156,218.9709483385086,0.0007711842533203495
69,5.0,56358.0,Roland Emmerich,13.0,0.26285186409950256,Q60100,History_and_Society.Society,172.0,2782.0,126.0,3.0,0.0,13.789473999999998,14.662838,4.656842,12.0,345.0,0.034782608695652174,Society,History_and_Society,15.771111845970154,2585.176223538816,0.006100594498111727
70,14.0,56900.0,Alphonse Juin,6.0,0.9496793746948242,Q381244,History_and_Society.Military_and_warfare,183.0,12136.34288602252,168.0,2.0,0.0,22.315788,5.4977,22.017232999999997,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,797.7306747436522,20993.770624876022,0.037998446729640936
71,5.0,57443.0,Paul Reynaud,6.0,0.22816647589206696,Q161076,History_and_Society.Military_and_warfare,183.0,2845.113405525845,168.0,2.0,0.0,13.789473999999998,-17.355057000000002,-10.832028,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,68.4499427676201,20993.770624876022,0.003260488265338677
72,3.0,57585.0,James Bond 007 contre Dr No,16.0,0.9970290064811708,Q102754,Culture.Media.Media*,116.0,5527.0,157.0,15.0,0.0,11.894737,-11.6250725,1.8007928,7.0,33.0,0.21212121212121213,Media*,Culture,20.937609136104587,210.9966582655907,0.09923194664888724
73,3.0,58511.0,"La Planète des singes (film, 1968)",13.0,0.9967369437217712,Q59534,Culture.Media.Media*,172.0,4933.458802308802,126.0,3.0,0.0,11.894737,-17.622805,5.4675155,14.0,345.0,0.04057971014492753,Media*,Culture,41.86295163631439,2585.176223538816,0.016193461496024714
74,2.0,59891.0,Minute de silence,1.0,0.41490885615348816,Q1068056,Culture.Philosophy_and_religion,0.0,0.0,94.0,2.0,235.0,10.947369,24.998579,-14.558031,9.0,529.0,0.01701323251417769,Philosophy_and_religion,Culture,7.468359410762787,20993.770624876022,0.00035574168853275687
75,8.0,59927.0,Présent,3.0,0.6791887283325195,Q427482,Culture.Linguistics,49.0,0.0,164.0,12.0,0.0,16.631578,1.1833249,-9.010235,2.0,89.0,0.02247191011235955,Linguistics,Culture,10.867019653320312,356.4840145558118,0.03048389046802252
76,3.0,62241.0,Domitien,20.0,0.9553291201591492,Q1423,History_and_Society.History,245.0,3471.0000000000005,148.0,8.0,0.0,11.894737,16.570868,-17.61436,6.0,52.0,0.1153846153846154,History,History_and_Society,17.195924162864685,114.17812974005938,0.1506061117134545
77,6.0,63098.0,Royaume des Deux-Siciles,1.0,0.6442351341247559,Q180393,History_and_Society.History,0.0,2776.0,94.0,3.0,235.0,14.736842000000001,18.365393,0.4254242999999999,17.0,345.0,0.04927536231884058,History,History_and_Society,65.7119836807251,2585.176223538816,0.025418763750957283
78,1.0,63382.0,Guérande,5.0,0.9991540908813475,Q501971,Geography.Regions.Europe.Western_Europe,239.0,0.0,97.0,13.0,185.0,10.0,-16.315142,13.990032999999999,21.0,89.0,0.2359550561797753,Western_Europe,Geography,0.0,404.61500120162964,0.0
79,16.0,65177.0,Accords de Matignon (1988),19.0,0.4225146472454071,Q2822856,History_and_Society.Politics_and_government,160.0,797.7501753993042,96.0,6.0,153.0,24.210526,-4.685872,22.262332999999998,9.0,153.0,0.05882352941176471,Politics_and_government,History_and_Society,60.842109203338616,730.9741580709814,0.08323428199418033
80,17.0,65212.0,Jean-Marie Tjibaou,19.0,0.9879562258720398,Q2589743,Culture.Biography.Biography*,160.0,700.7189877172636,96.0,6.0,153.0,25.157894,-16.335917000000002,22.0934,8.0,153.0,0.052287581699346414,Biography*,Culture,0.0,730.9741580709814,0.0
81,3.0,65606.0,Cardinal (religion),18.0,0.9659096002578736,Q45722,Culture.Philosophy_and_religion,88.0,2087.0,77.0,3.0,193.0,11.894737,-20.455404,24.07084,15.0,345.0,0.043478260869565216,Philosophy_and_religion,Culture,43.465932011604316,2585.176223538816,0.016813527687526204
82,7.0,65874.0,Abbaye,18.0,0.6859594583511353,Q160742,Culture.Philosophy_and_religion,88.0,11841.543854260974,77.0,3.0,193.0,15.68421,-23.156546,3.909851600000001,15.0,345.0,0.043478260869565216,Philosophy_and_religion,Culture,72.0257431268692,2585.176223538816,0.027861057389841702
83,1.0,66296.0,Roissy-en-France,18.0,1.0000100135803225,Q680463,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,3.0,193.0,10.0,-13.968905,-6.8222947,35.0,345.0,0.10144927536231883,Western_Europe,Geography,0.0,2585.176223538816,0.0
84,5.0,66977.0,Hydro-Québec,18.0,0.5234303474426271,Q167840,History_and_Society.Business_and_economics,88.0,70.63642729819203,77.0,1.0,193.0,13.789473999999998,-15.020627,19.67726,20.0,935.0,0.0213903743315508,Business_and_economics,History_and_Society,52.3430347442627,29214.660708554085,0.0017916701229713954
85,5.0,67155.0,Alain Corneau,11.0,0.9987651705741882,Q312280,Culture.Biography.Biography*,74.0,4121.5,134.0,5.0,0.0,13.789473999999998,18.34406,21.169424,32.0,220.0,0.14545454545454545,Biography*,Culture,0.0,608.0705944225192,0.0
86,3.0,67609.0,Violette Nozière,11.0,0.2227101624011993,Q3560451,History_and_Society.History,74.0,5462.5994269495595,134.0,5.0,0.0,11.894737,18.403776,18.63674,10.0,220.0,0.045454545454545456,History,History_and_Society,6.681304872035978,608.0705944225192,0.01098771250134398
87,8.0,67756.0,Cuirassé,18.0,0.6859594583511353,Q182531,History_and_Society.Military_and_warfare,88.0,4034.205288019351,77.0,1.0,193.0,16.631578,7.0217867,20.374872,57.0,935.0,0.060962566844919776,Military_and_warfare,History_and_Society,312.7975130081177,29214.660708554085,0.010706867901995869
88,3.0,70554.0,Matthias Erzberger,6.0,0.4301573634147644,Q57755,History_and_Society.Politics_and_government,183.0,784.5701124314282,168.0,2.0,0.0,11.894737,20.898811,-12.429394,21.0,529.0,0.03969754253308128,Politics_and_government,History_and_Society,27.09991389513016,20993.770624876022,0.0012908550054852375
89,1.0,72352.0,Mistinguett,6.0,0.4610267877578736,Q235507,History_and_Society.History,183.0,0.0,168.0,2.0,0.0,10.0,5.8194017,-6.6843014000000025,26.0,529.0,0.04914933837429111,History,History_and_Society,11.986696481704714,20993.770624876022,0.0005709644396848552
90,15.0,76003.0,Franc Pacifique,19.0,0.4804634323120117,Q214393,Geography.Geographical,160.0,1647.3341131091352,96.0,6.0,153.0,23.263157,19.151007,-17.811632,18.0,153.0,0.1176470588235294,Geographical,Geography,0.0,730.9741580709814,0.0
91,6.0,76823.0,La Bête humaine (film),5.0,0.9732507467269896,Q830558,Culture.Media.Media*,239.0,1439.8333333333335,97.0,13.0,185.0,14.736842000000001,2.0514881999999997,-9.022528999999999,9.0,89.0,0.10112359550561796,Media*,Culture,52.555540323257425,404.61500120162964,0.12989024175371025
92,5.0,77027.0,Vladivostok,13.0,0.7490972280502319,Q959,History_and_Society.Society,172.0,43728.734943382566,126.0,1.0,0.0,13.789473999999998,13.873098,14.924795999999999,47.0,935.0,0.05026737967914439,Society,History_and_Society,176.0378485918045,29214.660708554085,0.006025668083157318
93,7.0,77710.0,Michel Joseph Maunoury,6.0,0.7310686111450195,Q81042,History_and_Society.Military_and_warfare,183.0,66.27781387853803,168.0,2.0,0.0,15.68421,-23.326807000000002,22.939808,60.0,529.0,0.11342155009451795,Military_and_warfare,History_and_Society,307.0488166809082,20993.770624876022,0.014625710748553131
94,21.0,78009.0,Recording Industry Association of America,10.0,0.3415925204753876,Q200863,Culture.Media.Media*,233.0,124.64321603110734,124.0,0.0,54.0,28.947369000000002,2.1295545,10.748638,74.0,387.0,0.1912144702842377,Media*,Culture,530.8347768187523,91826.92927660793,0.00578081812166159
95,1.0,78123.0,Last Action Hero,13.0,0.993317186832428,Q858840,Culture.Media.Media*,172.0,0.0,126.0,1.0,0.0,10.0,17.306911,24.747087,23.0,935.0,0.024598930481283417,Media*,Culture,22.846295297145844,29214.660708554085,0.0007820147399643227
96,1.0,78738.0,Zacarias Moussaoui,21.0,0.11921291798353195,Q139204,Culture.Media.Media*,0.0,0.0,163.0,0.0,60.0,10.0,-15.553182999999999,-15.151432000000002,74.0,387.0,0.1912144702842377,Media*,Culture,8.821755930781363,91826.92927660793,9.606937747213362e-05
