,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic,Label_en
10,4.0,578.0,"Хонеккер, Эрих",0.546748161315918,Q2607,History_and_Society.Politics_and_government,578.0,36310.02403758549,2.0,2969.0,2.186992645263672,History_and_Society,Politics_and_government,"Honecker, Erich"
11,3.0,604.0,День России,0.9324633479118348,Q1432329,History_and_Society.Society,604.0,20982.756229947023,2.0,3382.0,2.7973900437355046,History_and_Society,Society,Russia Day
12,6.0,607.0,Первое мая (праздник),0.3629792034626007,Q47499,Culture.Philosophy_and_religion,607.0,22493.3787243137,2.0,2739.0,2.177875220775604,Culture,Philosophy_and_religion,May Day (holiday)
13,2.0,657.0,"Яблочков, Павел Николаевич",0.7606606483459473,Q464197,History_and_Society.Society,657.0,6921.999999999999,11.0,1999.0,1.5213212966918943,History_and_Society,Society,"Yablochkov, Pavel Nikolaevich"
14,2.0,804.0,Афелий,0.22816647589206696,Q1699691,STEM.Space,804.0,0.0,20.0,2232.0,0.4563329517841339,STEM,Space,Aphelion
15,25.0,884.0,Механика,0.59267657995224,Q41217,STEM.Physics,884.0,70545.15542225009,13.0,3575.0,14.816914498806,STEM,Physics,Mechanics
16,5.0,909.0,Модем,0.7186043858528137,Q5607,STEM.Technology,909.0,29979.7824866502,2.0,2949.0,3.5930219292640686,STEM,Technology,Modem
17,9.0,975.0,POP3,0.9871888160705566,Q163393,STEM.Computing,975.0,4953.176064453607,2.0,2570.0,8.88469934463501,STEM,Computing,POP3
18,10.0,979.0,SMS,0.41490885615348816,Q43024,STEM.Technology,979.0,14625.439955214762,2.0,3097.0,4.149088561534882,STEM,Technology,SMS
19,2.0,1090.0,Тегеран-43,0.9637899398803712,Q1125687,Culture.Media.Films,1090.0,13667.944831766652,7.0,4112.0,1.9275798797607424,Culture,Films,Tehran-43
20,14.0,1129.0,Сфера,0.538993239402771,Q12507,STEM.STEM*,1129.0,45635.604903151405,13.0,2928.0,0.0,STEM,STEM*,Sphere
21,3.0,1182.0,"Стриженов, Глеб Александрович",0.3140605390071869,Q4443978,History_and_Society.Military_and_warfare,1182.0,7623.898171763772,7.0,3765.0,0.9421816170215608,History_and_Society,Military_and_warfare,"Strizhenov, Gleb Alexandrovich"
22,5.0,1244.0,"Юм, Дэвид",0.9073222279548644,Q37160,Culture.Philosophy_and_religion,1244.0,6227.950013140916,2.0,2769.0,4.5366111397743225,Culture,Philosophy_and_religion,"Hume, David"
23,12.0,1383.0,Теория,0.4378334879875183,Q17737,Culture.Philosophy_and_religion,1383.0,24042.84285984248,13.0,3382.0,5.25400185585022,Culture,Philosophy_and_religion,Theory
24,7.0,1402.0,Музей,0.6442351341247559,Q33506,Culture.Visual_arts.Architecture,1402.0,72430.96516293485,2.0,2722.0,4.509645938873291,Culture,Architecture,Museum
25,11.0,1404.0,Библиотека,0.10088862478733064,Q7075,STEM.Libraries_&_Information,1404.0,135178.20325552288,2.0,2901.0,1.1097748726606371,STEM,Libraries_&_Information,Library
26,12.0,1452.0,"Черняховский, Иван Данилович",0.9688661694526672,Q444979,History_and_Society.Military_and_warfare,1452.0,105263.11050276557,10.0,3382.0,11.626394033432007,History_and_Society,Military_and_warfare,"Chernyakhovsky, Ivan Danilovich"
27,5.0,1454.0,Астролябия,0.10088862478733064,Q164992,STEM.Technology,1454.0,431.7791440042456,13.0,2777.0,0.5044431239366532,STEM,Technology,Astrolabe
28,82.0,1486.0,Оман,0.3276783227920532,Q842,History_and_Society.Society,1486.0,658417.4519792638,9.0,100683.0,26.869622468948364,History_and_Society,Society,Oman
29,13.0,1618.0,Днестр,0.2689514458179474,Q131210,History_and_Society.Society,1618.0,68631.79571867849,10.0,3487.0,3.4963687956333165,History_and_Society,Society,Dniester
30,6.0,1640.0,"Черкасов, Николай Константинович",0.6001983880996704,Q713014,History_and_Society.Society,1640.0,46971.16075925491,8.0,2965.0,3.6011903285980225,History_and_Society,Society,"Cherkasov, Nikolay Konstantinovich"
31,3.0,1644.0,"Чирков, Борис Петрович",0.6224693655967712,Q584450,History_and_Society.Military_and_warfare,1644.0,6910.166639035335,7.0,2808.0,1.8674080967903135,History_and_Society,Military_and_warfare,"Chirkov, Boris Petrovich"
32,20.0,2482.0,Транспорт,0.5544804334640503,Q7590,STEM.Engineering,2482.0,96025.4013918734,2.0,3094.0,11.089608669281006,STEM,Engineering,Transport
33,7.0,2507.0,Балтийск,0.812877357006073,Q5660,History_and_Society.Society,2507.0,20483.263965193797,6.0,3139.0,5.690141499042512,History_and_Society,Society,Baltiysk
34,10.0,2519.0,Советск (Калининградская область),0.585111141204834,Q5647,History_and_Society.Society,2519.0,41133.835916183234,10.0,3130.0,5.85111141204834,History_and_Society,Society,Sovetsk (Kaliningrad region)
35,12.0,2611.0,Сент-Винсент и Гренадины,0.1097157895565033,Q757,History_and_Society.Politics_and_government,2611.0,8212.393437349989,9.0,3131.0,1.3165894746780396,History_and_Society,Politics_and_government,Saint Vincent and the Grenadines
36,12.0,2680.0,Национальный парк,0.14034625887870789,Q46169,STEM.STEM*,2680.0,23886.484285314215,10.0,3668.0,0.0,STEM,STEM*,National park
37,38.0,2771.0,Острова Кука,0.14415885508060455,Q26988,History_and_Society.Society,2771.0,354018.5794370339,9.0,3299.0,5.478036493062973,History_and_Society,Society,Cook islands
38,12.0,2794.0,Гвинея-Бисау,0.91965252161026,Q1007,Geography.Geographical,2794.0,33329.87191347777,9.0,4726.0,0.0,Geography,Geographical,Guinea-Bissau
39,2.0,2829.0,Патристика,0.3415925204753876,Q189380,History_and_Society.History,2829.0,957.9500995845236,16.0,2672.0,0.6831850409507751,History_and_Society,History,Patristics
40,22.0,2854.0,Ниуэ,0.9814634323120116,Q34020,Geography.Geographical,2854.0,121641.72195388215,9.0,3495.0,0.0,Geography,Geographical,Niue
41,25.0,3042.0,Плутарх,0.9324633479118348,Q41523,Culture.Philosophy_and_religion,3042.0,96374.53261359633,8.0,3618.0,23.31158369779587,Culture,Philosophy_and_religion,Plutarch
42,6.0,3065.0,Главы правительств России,0.19194278120994568,Q13502826,History_and_Society.Politics_and_government,3065.0,7249.536308165225,2.0,5043.0,1.151656687259674,History_and_Society,Politics_and_government,Heads of government of Russia
43,3.0,3149.0,Освоение космоса,0.5234303474426271,Q180046,STEM.Space,3149.0,2610.343022822049,13.0,3107.0,1.5702910423278813,STEM,Space,Space exploration
44,5.0,3490.0,"Бирон, Эрнст Иоганн",0.2568419873714447,Q57768,History_and_Society.Society,3490.0,23131.016086375523,8.0,3570.0,1.2842099368572235,History_and_Society,Society,"Biron, Ernst Johann"
45,8.0,3616.0,Мегабайт,0.7310686111450195,Q79735,STEM.Computing,3616.0,10982.34774057702,13.0,3103.0,5.848548889160156,STEM,Computing,Megabyte
46,6.0,3618.0,Гигабайт,0.754925012588501,Q79738,STEM.Computing,3618.0,43468.853485864885,13.0,4082.0,4.529550075531006,STEM,Computing,Gigabyte
47,2.0,3641.0,Учкудук,0.9830951094627379,Q6364,Geography.Regions.Asia.Central_Asia,3641.0,19372.24679990571,4.0,2824.0,0.0,Geography,Central_Asia,Uchkuduk
48,2.0,3706.0,"Свифт, Джонатан",0.8354935646057129,Q41166,Culture.Literature,3706.0,698.5371154357142,2.0,2947.0,1.6709871292114258,Culture,Literature,"Swift, Jonathan"
49,25.0,3714.0,Поэзия,0.546748161315918,Q482,Culture.Literature,3714.0,260125.0131881373,8.0,3604.0,13.66870403289795,Culture,Literature,Poetry
50,8.0,3741.0,Речь,0.13297423720359802,Q52946,STEM.Technology,3741.0,26144.23865090001,6.0,2948.0,1.0637938976287842,STEM,Technology,Speech
51,5.0,3970.0,Фонд Викимедиа,0.6001983880996704,Q180,History_and_Society.Education,3970.0,12055.523956530293,2.0,4247.0,3.000991940498352,History_and_Society,Education,Wikimedia Foundation
52,8.0,4036.0,Западно-Сибирская равнина,0.7879412174224854,Q191566,History_and_Society.Society,4036.0,3361.3670330912596,10.0,3606.0,6.303529739379883,History_and_Society,Society,West Siberian Plain
53,2.0,4038.0,Гипертекст,0.23371636867523202,Q93241,Culture.Philosophy_and_religion,4038.0,1315.7363909128446,9.0,2733.0,0.46743273735046403,Culture,Philosophy_and_religion,Hypertext
54,3.0,4091.0,Рыбинское водохранилище,0.9324633479118348,Q375029,History_and_Society.Society,4091.0,4095.6280344913134,10.0,2847.0,2.7973900437355046,History_and_Society,Society,Rybinsk reservoir
55,2.0,4102.0,Текстовый редактор,0.538993239402771,Q131212,Culture.Media.Media*,4102.0,6922.0,13.0,2727.0,1.077986478805542,Culture,Media*,Text editor
56,5.0,4113.0,Королевство Нидерландов,0.12253321707248688,Q29999,History_and_Society.History,4113.0,1.5833333333333333,16.0,3414.0,0.6126660853624344,History_and_Society,History,Kingdom of the Netherlands
57,12.0,4317.0,Фонема,0.9263137578964232,Q8183,Culture.Linguistics,4317.0,36204.95132846773,6.0,3120.0,11.115765094757078,Culture,Linguistics,Phoneme
58,11.0,4425.0,Море Лаптевых,0.7718535065650941,Q7988,History_and_Society.Society,4425.0,19740.054635763103,10.0,3035.0,8.490388572216036,History_and_Society,Society,Laptev sea
59,5.0,4427.0,Восточно-Сибирское море,0.6001983880996704,Q163434,History_and_Society.Society,4427.0,758.9108612816842,10.0,1941.0,3.000991940498352,History_and_Society,Society,East-Siberian Sea
60,8.0,4428.0,Чукотское море,0.8991314172744751,Q159252,History_and_Society.Society,4428.0,10007.88152331663,10.0,1885.0,7.193051338195801,History_and_Society,Society,Chukchi sea
61,8.0,4456.0,Японское море,0.3923468291759491,Q27092,History_and_Society.Society,4456.0,18252.328973374442,10.0,3613.0,3.1387746334075928,History_and_Society,Society,Japanese Sea
62,13.0,4581.0,Премьер-министр,0.2689514458179474,Q14212,History_and_Society.Politics_and_government,4581.0,33577.72279936991,2.0,4981.0,3.4963687956333165,History_and_Society,Politics_and_government,Prime Minister
63,1.0,4729.0,Южноукраинск,0.99753737449646,Q1013568,Geography.Regions.Europe.Eastern_Europe,4729.0,0.0,13.0,1895.0,0.0,Geography,Eastern_Europe,Yuzhnoukrainsk
64,19.0,5195.0,Квадратный километр,0.9748311638832092,Q712226,STEM.STEM*,5195.0,210358.1400646036,9.0,3456.0,0.0,STEM,STEM*,Square kilometre
65,110.0,5221.0,Президент Российской Федерации,0.9416641592979432,Q218295,History_and_Society.Society,5221.0,713449.7856704502,2.0,37167.0,103.58305752277376,History_and_Society,Society,President of Russian Federation
66,5.0,5322.0,Воскресенье,0.275139719247818,Q132,Culture.Philosophy_and_religion,5322.0,14689.060290776491,10.0,3309.0,1.37569859623909,Culture,Philosophy_and_religion,Sunday
67,3.0,5351.0,Изоморфизм,0.1968362182378769,Q189112,STEM.Physics,5351.0,9008.552891275016,13.0,3044.0,0.5905086547136307,STEM,Physics,Isomorphism
68,2.0,5352.0,Неравенство Коши — Буняковского,0.7248802781105042,Q190546,STEM.Mathematics,5352.0,353.3987754402852,13.0,2989.0,1.4497605562210083,STEM,Mathematics,Cauchy - Bunyakovsky inequality
69,16.0,5380.0,"Яковлев, Владимир Анатольевич",0.7718535065650941,Q982620,History_and_Society.Society,5380.0,73299.62054810727,2.0,2042.0,12.349656105041506,History_and_Society,Society,"Yakovlev, Vladimir Anatolievich"
70,178.0,5723.0,"Путин, Владимир Владимирович",0.41490885615348816,Q7747,History_and_Society.Society,5723.0,2484606.1960711973,2.0,208392.0,73.85377639532089,History_and_Society,Society,Putin Vladimir Vladimirovich
71,10.0,6224.0,Аболиционизм,0.9966334104537964,Q169390,History_and_Society.Society,6224.0,68256.35120381087,9.0,2947.0,9.966334104537962,History_and_Society,Society,Abolitionism
72,6.0,6237.0,Абсорбция,0.3415925204753876,Q332828,STEM.Chemistry,6237.0,4527.595025057953,13.0,3052.0,2.049555122852325,STEM,Chemistry,Absorption
73,1.0,6263.0,Авель,0.8933194279670715,Q313421,Culture.Philosophy_and_religion,6263.0,0.0,8.0,2667.0,0.8933194279670715,Culture,Philosophy_and_religion,Abel
74,6.0,6293.0,Банкнота,0.1097157895565033,Q47433,History_and_Society.Business_and_economics,6293.0,19028.09101640492,8.0,3654.0,0.6582947373390198,History_and_Society,Business_and_economics,Bank note
75,1.0,6499.0,"Джанибеков, Владимир Александрович",0.9967369437217712,Q466513,STEM.Space,6499.0,0.0,11.0,3609.0,0.9967369437217712,STEM,Space,"Dzhanibekov, Vladimir Alexandrovich"
76,11.0,7210.0,Мост,0.3557848632335663,Q12280,Culture.Visual_arts.Visual_arts*,7210.0,41031.4950552643,13.0,2786.0,3.9136334955692287,Culture,Visual_arts*,Bridge
77,8.0,7289.0,Закон Авогадро,0.4688006341457367,Q170431,STEM.Physics,7289.0,7125.1549038798275,13.0,2278.0,3.7504050731658936,STEM,Physics,Avogadro's law
78,6.0,7410.0,Государственное регулирование экономики,0.5078218579292297,Q1500849,History_and_Society.Business_and_economics,7410.0,8250.060318130067,2.0,3037.0,3.0469311475753784,History_and_Society,Business_and_economics,State regulation of the economy
79,7.0,7440.0,Эльбрус 2000,0.9241518378257751,Q820586,STEM.Computing,7440.0,1741.6645093354418,13.0,1746.0,6.469062864780426,STEM,Computing,Elbrus 2000
80,16.0,7581.0,Герб,0.6723417043685913,Q14659,History_and_Society.History,7581.0,241054.53513297977,5.0,3135.0,10.757467269897461,History_and_Society,History,Emblem
81,2.0,7827.0,Единицы измерения давления,0.4765896201133728,Q4173969,STEM.Medicine_&_Health,7827.0,0.0,13.0,2262.0,0.9531792402267456,STEM,Medicine_&_Health,Pressure units
82,4.0,7836.0,Вершок,0.8962613940238953,Q2121867,STEM.STEM*,7836.0,7885.140763012826,13.0,2389.0,0.0,STEM,STEM*,Vershok
83,28.0,7877.0,Словацкий язык,0.9553291201591492,Q9058,Culture.Linguistics,7877.0,241234.2543268884,6.0,3407.0,26.749215364456177,Culture,Linguistics,Slovak
84,22.0,8020.0,"Бор, Нильс",0.7663036584854126,Q7085,STEM.Physics,8020.0,178381.26435378075,13.0,2945.0,16.858680486679074,STEM,Physics,"Bohr, Niels"
85,13.0,8025.0,Окружающая среда,0.8267217874526978,Q43619,STEM.Earth_and_environment,8025.0,23646.163952020233,10.0,2023.0,10.74738323688507,STEM,Earth_and_environment,Environment
86,5.0,8180.0,Экспозиция (фото),0.3073680400848389,Q271960,STEM.Technology,8180.0,9530.028760445432,13.0,2626.0,1.5368402004241946,STEM,Technology,Exposition (photo)
87,10.0,8183.0,География Израиля,0.2814156115055084,Q1616635,History_and_Society.Society,8183.0,7859.038423381115,11.0,2776.0,2.814156115055084,History_and_Society,Society,Geography of Israel
88,17.0,8265.0,Кипение,0.348655104637146,Q41716,STEM.Engineering,8265.0,10456.56800566276,13.0,2862.0,5.927136778831482,STEM,Engineering,Boiling
89,16.0,8266.0,Сублимация (физика),0.59267657995224,Q131800,STEM.Chemistry,8266.0,30050.37803131105,13.0,2685.0,9.48282527923584,STEM,Chemistry,Sublimation (physics)
90,30.0,8268.0,Ракетное оружие,0.5078218579292297,Q974850,History_and_Society.Military_and_warfare,8268.0,25058.35032375921,11.0,2260.0,15.234655737876892,History_and_Society,Military_and_warfare,Rocket weapon
91,3.0,8489.0,Дюжина,0.8991314172744751,Q605704,STEM.STEM*,8489.0,7500.288720116458,10.0,2536.0,0.0,STEM,STEM*,Dozen
92,11.0,8605.0,Морфема,0.9416641592979432,Q43249,Culture.Linguistics,8605.0,14049.87380723102,6.0,3158.0,10.358305752277376,Culture,Linguistics,Morpheme
93,9.0,8790.0,Триасовый период,0.8903042674064636,Q47158,STEM.Earth_and_environment,8790.0,11935.674648852775,10.0,2957.0,8.012738406658173,STEM,Earth_and_environment,Triassic
94,13.0,8842.0,"Кеплер, Иоганн",0.7773098945617676,Q8963,Culture.Philosophy_and_religion,8842.0,24756.66573205831,13.0,3013.0,10.10502862930298,Culture,Philosophy_and_religion,"Kepler, Johann"
95,13.0,8891.0,Орфография,0.9284188151359558,Q43091,Culture.Linguistics,8891.0,36353.6971701049,6.0,3696.0,12.069444596767426,Culture,Linguistics,Spelling
96,14.0,9134.0,Противоракетная оборона США,0.5621865391731262,Q1156255,History_and_Society.Society,9134.0,43903.796842727555,11.0,2247.0,7.870611548423767,History_and_Society,Society,US missile defense
97,2.0,9228.0,Осанка,1.0000100135803225,Q7003025,STEM.Medicine_&_Health,9228.0,431.0897750330448,6.0,2578.0,2.000020027160645,STEM,Medicine_&_Health,Posture
98,5.0,9288.0,Белая (приток Камы),0.8479777574539185,Q192157,History_and_Society.Society,9288.0,3838.430815622104,10.0,2419.0,4.239888787269591,History_and_Society,Society,Belaya (tributary of the Kama)
99,6.0,9376.0,Оксид магния,0.9073222279548644,Q214769,STEM.Chemistry,9376.0,17541.908682477577,13.0,2293.0,5.443933367729187,STEM,Chemistry,Magnesium oxide
100,4.0,9617.0,Пловдив,0.16027602553367615,Q459,History_and_Society.History,9617.0,11926.730081480506,8.0,3230.0,0.6411041021347046,History_and_Society,History,Plovdiv
101,3.0,9636.0,Ликбез,0.754925012588501,Q2359357,History_and_Society.Military_and_warfare,9636.0,1728.4463511328129,10.0,2808.0,2.264775037765503,History_and_Society,Military_and_warfare,Educational program
102,16.0,9708.0,Баррель (американский нефтяной),0.2942249774932861,Q12081021,STEM.STEM*,9708.0,164459.1319431644,2.0,4162.0,0.0,STEM,STEM*,Barrel (American Petroleum)
103,5.0,9714.0,Классификация,0.5078218579292297,Q5962346,STEM.Libraries_&_Information,9714.0,8449.269786045665,10.0,2574.0,2.5391092896461487,STEM,Libraries_&_Information,Classification
104,12.0,9844.0,Доллар,0.1294127255678177,Q14083,History_and_Society.Society,9844.0,118999.437230502,9.0,8429.0,1.5529527068138125,History_and_Society,Society,Dollar
105,9.0,10209.0,Молярный объём,0.7826725244522095,Q487112,STEM.Physics,10209.0,4811.682891125214,13.0,2651.0,7.044052720069885,STEM,Physics,Molar volume
106,8.0,10235.0,Муктада ас-Садр,0.4610267877578736,Q216826,History_and_Society.Politics_and_government,10235.0,1733.3963966358301,11.0,2394.0,3.6882143020629887,History_and_Society,Politics_and_government,Muqtada al-Sadr
107,13.0,10318.0,Биогеоценоз,0.5234303474426271,Q2626809,STEM.Biology,10318.0,12830.846183658216,10.0,2739.0,6.804594516754153,STEM,Biology,Biogeocenosis
108,6.0,10321.0,Консументы,0.9987651705741882,Q72638,STEM.Biology,10321.0,678.9545300118807,10.0,2379.0,5.992591023445129,STEM,Biology,Consumables
109,5.0,10328.0,История гимнов России и СССР,0.6297846436500549,Q2177093,Culture.Media.Media*,10328.0,37251.213386999036,2.0,2568.0,3.1489232182502747,Culture,Media*,History of the anthems of Russia and the USSR
110,3.0,10561.0,Компьютерная стратегическая игра,0.9995794296264648,Q472055,Culture.Internet_culture,10561.0,3106.5500482845823,12.0,1954.0,2.9987382888793945,Culture,Internet_culture,Computer strategy game
111,2.0,10620.0,Трапеция,0.2689514458179474,Q46303,Culture.Philosophy_and_religion,10620.0,389.8626016785857,10.0,2930.0,0.5379028916358948,Culture,Philosophy_and_religion,Trapezoid
112,18.0,10630.0,Угол,0.5000100135803223,Q11352,STEM.Physics,10630.0,93072.70812797084,13.0,2927.0,9.0001802444458,STEM,Physics,Angle
113,3.0,10632.0,Предел прочности,0.4301573634147644,Q76005,STEM.Engineering,10632.0,8985.613949034183,13.0,2507.0,1.2904720902442932,STEM,Engineering,Strength limit
114,11.0,10642.0,Щебень,0.20182321965694427,Q1262699,Culture.Visual_arts.Architecture,10642.0,13263.805038803466,10.0,2920.0,2.2200554162263866,Culture,Architecture,Crushed stone
115,5.0,10757.0,Принцип относительности,0.2568419873714447,Q945995,History_and_Society.Politics_and_government,10757.0,8033.343384455459,13.0,2947.0,1.2842099368572235,History_and_Society,Politics_and_government,The principle of relativity
116,4.0,10811.0,Евразийство,0.6859594583511353,Q1324222,History_and_Society.Society,10811.0,48276.3086276721,8.0,3032.0,2.743837833404541,History_and_Society,Society,Eurasianism
117,1.0,10829.0,Танатология,0.7826725244522095,Q620462,STEM.Medicine_&_Health,10829.0,0.0,16.0,2094.0,0.7826725244522095,STEM,Medicine_&_Health,Thanatology
118,7.0,10898.0,Клавдий,0.9481645226478576,Q1411,History_and_Society.History,10898.0,44435.17084945373,8.0,3624.0,6.637151658535003,History_and_Society,History,Claudius
119,10.0,10920.0,Финикийское письмо,0.538993239402771,Q26752,Culture.Linguistics,10920.0,36841.10836341477,6.0,3861.0,5.38993239402771,Culture,Linguistics,Phoenician letter
120,7.0,10941.0,История письменности,0.3415925204753876,Q1340267,History_and_Society.Education,10941.0,20232.327881990568,6.0,2957.0,2.391147643327713,History_and_Society,Education,History of writing
121,10.0,11015.0,Кооператив,0.7663036584854126,Q4539,History_and_Society.Business_and_economics,11015.0,22689.948734970323,2.0,2934.0,7.663036584854126,History_and_Society,Business_and_economics,Cooperative
122,4.0,11324.0,ARPANET,0.38492217659950256,Q177524,STEM.Technology,11324.0,24023.06783846769,13.0,2691.0,1.5396887063980105,STEM,Technology,ARPANET
123,10.0,11364.0,Микроскоп,0.348655104637146,Q196538,STEM.Medicine_&_Health,11364.0,29643.318426228456,13.0,3195.0,3.48655104637146,STEM,Medicine_&_Health,Microscope
124,5.0,11370.0,Бозон,0.8479777574539185,Q43101,STEM.Physics,11370.0,112432.15553879988,13.0,3028.0,4.239888787269591,STEM,Physics,Boson
125,5.0,11371.0,Фермион,0.7826725244522095,Q44363,STEM.Physics,11371.0,3188.251069960454,13.0,2838.0,3.913362622261048,STEM,Physics,Fermion
126,2.0,11438.0,Сюръекция,0.1778208613395691,Q229102,STEM.Mathematics,11438.0,734.7981470995022,13.0,3272.0,0.3556417226791382,STEM,Mathematics,Surjection
127,11.0,11538.0,Парижская мирная конференция,0.4765896201133728,Q199820,History_and_Society.Military_and_warfare,11538.0,125289.54289743365,9.0,3228.0,5.242485821247102,History_and_Society,Military_and_warfare,Paris Peace Conference
128,6.0,11546.0,"Джойс, Джеймс",0.6224693655967712,Q6882,Culture.Literature,11546.0,17790.4639108294,8.0,3674.0,3.734816193580627,Culture,Literature,"Joyce, James"
129,26.0,11596.0,Полномочный представитель президента Российской Федерации в федеральном округе,0.9946250915527344,Q4370371,History_and_Society.Society,11596.0,16577.219178621956,2.0,2447.0,25.86025238037109,History_and_Society,Society,Plenipotentiary Representative of the President of the Russian Federation in the Federal District
130,1.0,11598.0,"Филонов, Павел Николаевич",0.5775054097175598,Q466187,History_and_Society.Society,11598.0,0.0,8.0,2541.0,0.5775054097175598,History_and_Society,Society,"Filonov, Pavel Nikolaevich"
131,1.0,11661.0,Результат,0.2120788097381592,Q2995644,Culture.Philosophy_and_religion,11661.0,0.0,10.0,1388.0,0.2120788097381592,Culture,Philosophy_and_religion,Result
132,16.0,11756.0,"Козак, Дмитрий Николаевич",0.7718535065650941,Q714330,History_and_Society.Society,11756.0,913.1043412317772,2.0,4795.0,12.349656105041506,History_and_Society,Society,"Kozak, Dmitry Nikolaevich"
133,4.0,11791.0,Гравитационные волны,0.8519628047943115,Q190035,STEM.Physics,11791.0,12604.6678024361,13.0,3585.0,3.407851219177246,STEM,Physics,Gravitational waves
134,14.0,11826.0,Твёрдость,0.2393593490123749,Q3236003,STEM.Chemistry,11826.0,29907.231187621557,13.0,2547.0,3.3510308861732487,STEM,Chemistry,Hardness
135,19.0,11850.0,Загрязнение,0.7773098945617676,Q58734,History_and_Society.Society,11850.0,33472.189064227845,10.0,2961.0,14.768887996673586,History_and_Society,Society,Pollution
136,4.0,11938.0,Маглев,0.3073680400848389,Q160047,History_and_Society.Society,11938.0,9541.143888109948,2.0,2970.0,1.2294721603393557,History_and_Society,Society,Maglev
137,1.0,11976.0,День программиста,0.4688006341457367,Q581718,Culture.Media.Media*,11976.0,0.0,16.0,1028.0,0.4688006341457367,Culture,Media*,Programmer's day
138,8.0,12134.0,Экраноплан,0.3998216390609741,Q309398,History_and_Society.Transportation,12134.0,17678.65564845675,11.0,3205.0,3.198573112487793,History_and_Society,Transportation,Ekranoplan
139,5.0,12137.0,Веспасиан,0.9073222279548644,Q1419,History_and_Society.History,12137.0,14530.779469311108,8.0,3327.0,4.5366111397743225,History_and_Society,History,Vespasian
140,8.0,12183.0,Гражданская оборона,0.8031837940216064,Q10427676,History_and_Society.Military_and_warfare,12183.0,14069.935940490439,2.0,3277.0,6.4254703521728525,History_and_Society,Military_and_warfare,civil defense
141,7.0,12201.0,Ом,0.5156299471855164,Q47083,STEM.Physics,12201.0,12355.944288538638,13.0,2905.0,3.6094096302986154,STEM,Physics,Ohm
142,1.0,12207.0,"Уатт, Джеймс",0.1968362182378769,Q9041,STEM.Physics,12207.0,0.0,10.0,2246.0,0.1968362182378769,STEM,Physics,"Watt, James"
143,8.0,12246.0,Неметаллы,0.7718535065650941,Q19600,STEM.Chemistry,12246.0,1688.031789169002,13.0,3344.0,6.174828052520753,STEM,Chemistry,Nonmetals
144,6.0,12264.0,Люкс,0.8221991658210754,Q179836,STEM.Physics,12264.0,1669.2890438344389,13.0,2775.0,4.9331949949264535,STEM,Physics,Suite
145,6.0,12429.0,Компактное пространство,0.5234303474426271,Q381892,STEM.Physics,12429.0,12453.743493073647,13.0,3025.0,3.1405820846557626,STEM,Physics,Compact space
146,1.0,12526.0,Бердск,0.998599648475647,Q104991,History_and_Society.Society,12526.0,0.0,14.0,3208.0,0.998599648475647,History_and_Society,Society,Berdsk
147,19.0,12570.0,"Хлопонин, Александр Геннадиевич",0.9304682612419128,Q737860,History_and_Society.Society,12570.0,44626.65468655014,2.0,1941.0,17.678896963596344,History_and_Society,Society,"Khloponin, Alexander Gennadievich"
148,9.0,12576.0,Ареопаг,0.6370407938957214,Q202487,History_and_Society.History,12576.0,4965.7449989048055,8.0,2063.0,5.733367145061492,History_and_Society,History,Areopagus
