,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class
21,4.0,28.0,42159082.0,"Serginho (footballer, born 1995)",0.9850529432296753,Q15964397,Culture.Biography.Biography*,0.0,0.08161900000000001,0.097712,41.0
22,4.0,28.0,42159082.0,"Serginho (footballer, born 1995)",0.0,Q15964397,Geography.Regions.Americas.South_America,0.0,0.08161900000000001,0.097712,41.0
23,1.0,28.0,5945948.0,Zoran Mamić,1.0000100135803223,Q220538,Culture.Biography.Biography*,0.0,0.081389,0.096599,41.0
24,1.0,28.0,5945948.0,Zoran Mamić,0.9814634323120117,Q220538,Culture.Sports,0.0,0.081389,0.096599,41.0
25,1.0,28.0,5945948.0,Zoran Mamić,0.4659240117073059,Q220538,Geography.Regions.Europe.Southern_Europe,0.0,0.081389,0.096599,41.0
26,1.0,28.0,5945948.0,Zoran Mamić,0.37308721446990967,Q220538,Geography.Regions.Europe.Europe*,0.0,0.081389,0.096599,41.0
27,5.0,21.0,5254422.0,Speech or Debate Clause,0.9732507467269897,Q7575398,History_and_Society.Politics_and_government,35301.517664,0.109253,0.131008,5.0
28,5.0,21.0,5254422.0,Speech or Debate Clause,0.49327974224090576,Q7575398,Geography.Regions.Americas.North_America,35301.517664,0.109253,0.131008,5.0
29,5.0,21.0,5254422.0,Speech or Debate Clause,0.16886694729328156,Q7575398,History_and_Society.Business_and_economics,35301.517664,0.109253,0.131008,5.0
30,6.0,23.0,26929382.0,John Curtis (Utah politician),1.0000100135803223,Q6253810,Culture.Biography.Biography*,10.308845,0.108724,0.133131,21.0
31,6.0,23.0,26929382.0,John Curtis (Utah politician),0.9859463572502136,Q6253810,History_and_Society.Politics_and_government,10.308845,0.108724,0.133131,21.0
32,6.0,23.0,26929382.0,John Curtis (Utah politician),0.4209318628311157,Q6253810,Geography.Regions.Americas.North_America,10.308845,0.108724,0.133131,21.0
33,7.0,22.0,343782.0,Parliamentary Labour Party,0.7663036584854126,Q14472169,History_and_Society.Politics_and_government,32328.167055,0.11074,0.131382,43.0
34,7.0,22.0,343782.0,Parliamentary Labour Party,0.0,Q14472169,Geography.Regions.Europe.Europe*,32328.167055,0.11074,0.131382,43.0
35,7.0,22.0,343782.0,Parliamentary Labour Party,0.0,Q14472169,Geography.Regions.Asia.Asia*,32328.167055,0.11074,0.131382,43.0
36,7.0,22.0,343782.0,Parliamentary Labour Party,0.0,Q14472169,Geography.Regions.Europe.Western_Europe,32328.167055,0.11074,0.131382,43.0
37,1.0,33.0,2648856.0,Jane Eyre (1943 film),0.9919480085372925,Q1217369,Culture.Media.Media*,0.0,0.048777,0.052121,49.0
38,1.0,33.0,2648856.0,Jane Eyre (1943 film),0.9871888160705566,Q1217369,Culture.Media.Films,0.0,0.048777,0.052121,49.0
39,11.0,23.0,4014302.0,National Assembly (Armenia),0.8670457601547241,Q1337463,Geography.Regions.Asia.Asia*,12064.782304,0.095231,0.105328,54.0
40,11.0,23.0,4014302.0,National Assembly (Armenia),0.6001983880996704,Q1337463,Geography.Regions.Asia.West_Asia,12064.782304,0.095231,0.105328,54.0
41,11.0,23.0,4014302.0,National Assembly (Armenia),0.3140605390071869,Q1337463,History_and_Society.Politics_and_government,12064.782304,0.095231,0.105328,54.0
42,1.0,24.0,26245190.0,8mm French Ordnance,0.9916942119598389,Q2818599,STEM.Technology,0.0,0.086827,0.094068,54.0
43,1.0,24.0,26245190.0,8mm French Ordnance,0.9890230894088745,Q2818599,STEM.STEM*,0.0,0.086827,0.094068,54.0
44,1.0,24.0,26245190.0,8mm French Ordnance,0.14415885508060455,Q2818599,History_and_Society.Military_and_warfare,0.0,0.086827,0.094068,54.0
45,1.0,24.0,26245190.0,8mm French Ordnance,0.0,Q2818599,Geography.Regions.Europe.Europe*,0.0,0.086827,0.094068,54.0
46,1.0,24.0,26245190.0,8mm French Ordnance,0.0,Q2818599,Geography.Regions.Americas.North_America,0.0,0.086827,0.094068,54.0
47,1.0,24.0,26245190.0,8mm French Ordnance,0.0,Q2818599,Geography.Regions.Europe.Northern_Europe,0.0,0.086827,0.094068,54.0
48,1.0,24.0,26245190.0,8mm French Ordnance,0.0,Q2818599,Geography.Regions.Europe.Western_Europe,0.0,0.086827,0.094068,54.0
49,2.0,22.0,308842.0,Robert Muldoon,1.0000100135803223,Q737739,Culture.Biography.Biography*,13358.734005,0.120529,0.15582100000000002,43.0
50,2.0,22.0,308842.0,Robert Muldoon,0.4986640086174011,Q737739,Geography.Regions.Oceania,13358.734005,0.120529,0.15582100000000002,43.0
51,2.0,22.0,308842.0,Robert Muldoon,0.19194278120994568,Q737739,History_and_Society.Politics_and_government,13358.734005,0.120529,0.15582100000000002,43.0
52,2.0,22.0,308842.0,Robert Muldoon,0.0,Q737739,Geography.Geographical,13358.734005,0.120529,0.15582100000000002,43.0
53,31.0,29.0,47936800.0,UEFA Euro 2020 qualifying,0.7606606483459473,Q23688132,Culture.Sports,90301.427697,0.07280299999999999,0.094758,28.0
54,31.0,29.0,47936800.0,UEFA Euro 2020 qualifying,0.0,Q23688132,Geography.Regions.Europe.Europe*,90301.427697,0.07280299999999999,0.094758,28.0
55,41.0,25.0,56085920.0,Bharatiya Tribal Party,0.7431780099868774,Q46885851,History_and_Society.Politics_and_government,331.1862799999999,0.08669199999999999,0.122205,8.0
56,41.0,25.0,56085920.0,Bharatiya Tribal Party,0.4760326614379883,Q46885851,Geography.Regions.Asia.South_Asia,331.1862799999999,0.08669199999999999,0.122205,8.0
57,41.0,25.0,56085920.0,Bharatiya Tribal Party,0.4605437984466553,Q46885851,Geography.Regions.Asia.Asia*,331.1862799999999,0.08669199999999999,0.122205,8.0
58,3.0,22.0,199420.0,Arbusto Energy,0.8080772161483765,Q2700243,STEM.STEM*,0.055556,0.122845,0.159745,5.0
59,3.0,22.0,199420.0,Arbusto Energy,0.7122421860694885,Q2700243,STEM.Technology,0.055556,0.122845,0.159745,5.0
60,3.0,22.0,199420.0,Arbusto Energy,0.47225074672698975,Q2700243,Geography.Regions.Americas.North_America,0.055556,0.122845,0.159745,5.0
61,3.0,22.0,199420.0,Arbusto Energy,0.20690405368804932,Q2700243,History_and_Society.Business_and_economics,0.055556,0.122845,0.159745,5.0
62,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,1.0,Q52458850,Compilation.List_Disambig,21323.140476,0.105977,0.128374,21.0
63,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,0.22271016240119934,Q52458850,STEM.STEM*,21323.140476,0.105977,0.128374,21.0
64,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,0.1259327530860901,Q52458850,Culture.Media.Media*,21323.140476,0.105977,0.128374,21.0
65,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,0.10088862478733063,Q52458850,Culture.Sports,21323.140476,0.105977,0.128374,21.0
66,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,0.0,Q52458850,Geography.Regions.Americas.North_America,21323.140476,0.105977,0.128374,21.0
67,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,0.0,Q52458850,Geography.Regions.Europe.Europe*,21323.140476,0.105977,0.128374,21.0
68,11.0,23.0,57005490.0,List of Trump administration dismissals and resignations,0.0,Q52458850,Geography.Regions.Asia.Asia*,21323.140476,0.105977,0.128374,21.0
69,2.0,31.0,6271722.0,"John Coleman (footballer, born 1962)",0.9985549449920654,Q10379999,Culture.Biography.Biography*,5499.0,0.06653300000000001,0.07686799999999999,28.0
70,2.0,31.0,6271722.0,"John Coleman (footballer, born 1962)",0.9931061863899231,Q10379999,Culture.Sports,5499.0,0.06653300000000001,0.07686799999999999,28.0
71,10.0,26.0,34879480.0,Darren Mattocks,0.996837317943573,Q3016527,Culture.Sports,24560.771927,0.092738,0.11091199999999997,33.0
72,10.0,26.0,34879480.0,Darren Mattocks,0.9939124584197998,Q3016527,Culture.Biography.Biography*,24560.771927,0.092738,0.11091199999999997,33.0
73,10.0,26.0,34879480.0,Darren Mattocks,0.05348043346405029,Q3016527,Geography.Regions.Americas.Central_America,24560.771927,0.092738,0.11091199999999997,33.0
74,10.0,26.0,34879480.0,Darren Mattocks,0.0,Q3016527,Geography.Regions.Americas.North_America,24560.771927,0.092738,0.11091199999999997,33.0
75,3.0,27.0,264920.0,List of Wimbledon Open Era champions,1.0,Q2058656,Compilation.List_Disambig,10996.0,0.082038,0.09162,22.0
76,3.0,27.0,264920.0,List of Wimbledon Open Era champions,0.9615437984466553,Q2058656,Culture.Sports,10996.0,0.082038,0.09162,22.0
77,3.0,27.0,264920.0,List of Wimbledon Open Era champions,0.11921291798353195,Q2058656,Culture.Biography.Biography*,10996.0,0.082038,0.09162,22.0
78,3.0,27.0,264920.0,List of Wimbledon Open Era champions,0.0,Q2058656,Geography.Regions.Europe.Europe*,10996.0,0.082038,0.09162,22.0
79,3.0,27.0,264920.0,List of Wimbledon Open Era champions,0.0,Q2058656,Geography.Regions.Europe.Northern_Europe,10996.0,0.082038,0.09162,22.0
80,3.0,25.0,53091902.0,Tarana (Vidhan Sabha constituency),0.9046605229377747,Q30598756,History_and_Society.Politics_and_government,0.0,0.087809,0.119256,8.0
81,3.0,25.0,53091902.0,Tarana (Vidhan Sabha constituency),0.4849463572502136,Q30598756,Geography.Regions.Asia.Asia*,0.0,0.087809,0.119256,8.0
82,3.0,25.0,53091902.0,Tarana (Vidhan Sabha constituency),0.48310362005233765,Q30598756,Geography.Regions.Asia.South_Asia,0.0,0.087809,0.119256,8.0
83,3.0,21.0,5094994.0,Michelle Dewberry,0.9648651480674744,Q6836992,Culture.Biography.Biography*,10996.0,0.115036,0.133951,43.0
84,3.0,21.0,5094994.0,Michelle Dewberry,0.19165198707580566,Q6836992,Geography.Regions.Europe.Europe*,10996.0,0.115036,0.133951,43.0
85,3.0,21.0,5094994.0,Michelle Dewberry,0.1713417043685913,Q6836992,Geography.Regions.Europe.Northern_Europe,10996.0,0.115036,0.133951,43.0
86,3.0,21.0,5094994.0,Michelle Dewberry,0.16027602553367615,Q6836992,Culture.Biography.Women,10996.0,0.115036,0.133951,43.0
87,3.0,21.0,5094994.0,Michelle Dewberry,0.1097157895565033,Q6836992,History_and_Society.Business_and_economics,10996.0,0.115036,0.133951,43.0
88,6.0,26.0,7421180.0,Hugo Gatti,0.9992059469223022,Q116650,Culture.Biography.Biography*,5335.23225,0.089312,0.10581,41.0
89,6.0,26.0,7421180.0,Hugo Gatti,0.9939124584197998,Q116650,Culture.Sports,5335.23225,0.089312,0.10581,41.0
90,6.0,26.0,7421180.0,Hugo Gatti,0.0,Q116650,Geography.Regions.Americas.South_America,5335.23225,0.089312,0.10581,41.0
91,8.0,25.0,17260462.0,Andrew McCutchen,0.9991540908813477,Q574689,Culture.Biography.Biography*,51619.416438,0.096927,0.114127,0.0
92,8.0,25.0,17260462.0,Andrew McCutchen,0.9914325475692749,Q574689,Culture.Sports,51619.416438,0.096927,0.114127,0.0
93,8.0,25.0,17260462.0,Andrew McCutchen,0.14323513412475586,Q574689,Geography.Regions.Americas.North_America,51619.416438,0.096927,0.114127,0.0
94,3.0,23.0,1754934.0,Water polo at the 1956 Summer Olympics,1.0000100135803223,Q268907,Culture.Sports,0.0,0.109416,0.132601,7.0
95,3.0,23.0,1754934.0,Water polo at the 1956 Summer Olympics,0.12146936559677124,Q268907,Geography.Regions.Oceania,0.0,0.109416,0.132601,7.0
96,1.0,27.0,6859154.0,Jenny Bradley,0.9954004287719727,Q19650331,Culture.Media.Television,0.0,0.074764,0.079778,49.0
97,1.0,27.0,6859154.0,Jenny Bradley,0.9946250915527344,Q19650331,Culture.Media.Entertainment,0.0,0.074764,0.079778,49.0
98,1.0,27.0,6859154.0,Jenny Bradley,0.9905974268913269,Q19650331,Culture.Media.Media*,0.0,0.074764,0.079778,49.0
99,1.0,27.0,6859154.0,Jenny Bradley,0.6297846436500549,Q19650331,Culture.Literature,0.0,0.074764,0.079778,49.0
100,6.0,25.0,41647460.0,Pilani (Rajasthan Assembly constituency),0.9553291201591492,Q15654895,History_and_Society.Politics_and_government,0.8650950000000001,0.086579,0.117844,8.0
101,6.0,25.0,41647460.0,Pilani (Rajasthan Assembly constituency),0.0,Q15654895,Geography.Regions.Asia.Asia*,0.8650950000000001,0.086579,0.117844,8.0
102,6.0,25.0,41647460.0,Pilani (Rajasthan Assembly constituency),0.0,Q15654895,Geography.Regions.Asia.South_Asia,0.8650950000000001,0.086579,0.117844,8.0
103,6.0,23.0,601718.0,White Night riots,0.3624016513824463,Q2916092,Geography.Regions.Americas.North_America,11550.900132,0.10804,0.130606,51.0
104,6.0,23.0,601718.0,White Night riots,0.24509501457214355,Q2916092,History_and_Society.Military_and_warfare,11550.900132,0.10804,0.130606,51.0
105,6.0,23.0,601718.0,White Night riots,0.16452647745609283,Q2916092,History_and_Society.Politics_and_government,11550.900132,0.10804,0.130606,51.0
106,6.0,23.0,601718.0,White Night riots,0.14034625887870789,Q2916092,History_and_Society.Society,11550.900132,0.10804,0.130606,51.0
107,6.0,23.0,601718.0,White Night riots,0.1097157895565033,Q2916092,Culture.Philosophy_and_religion,11550.900132,0.10804,0.130606,51.0
108,2.0,26.0,58594426.0,Hungary in the Eurovision Song Contest 2019,0.4063222279548645,Q56772855,Geography.Regions.Europe.Eastern_Europe,5499.0,0.08332300000000001,0.093536,25.0
109,2.0,26.0,58594426.0,Hungary in the Eurovision Song Contest 2019,0.30736804008483887,Q56772855,Culture.Sports,5499.0,0.08332300000000001,0.093536,25.0
110,2.0,26.0,58594426.0,Hungary in the Eurovision Song Contest 2019,0.23616819286346435,Q56772855,Geography.Regions.Europe.Europe*,5499.0,0.08332300000000001,0.093536,25.0
111,2.0,26.0,58594426.0,Hungary in the Eurovision Song Contest 2019,0.10375863313674927,Q56772855,History_and_Society.History,5499.0,0.08332300000000001,0.093536,25.0
112,2.0,25.0,177326.0,Rebecca West,0.9990989565849304,Q236669,Culture.Biography.Biography*,0.0,0.08741,0.098363,43.0
113,2.0,25.0,177326.0,Rebecca West,0.8706072568893433,Q236669,Culture.Literature,0.0,0.08741,0.098363,43.0
114,2.0,25.0,177326.0,Rebecca West,0.8175845146179199,Q236669,Culture.Biography.Women,0.0,0.08741,0.098363,43.0
115,2.0,25.0,177326.0,Rebecca West,0.538993239402771,Q236669,History_and_Society.History,0.0,0.08741,0.098363,43.0
116,2.0,25.0,177326.0,Rebecca West,0.3415925204753876,Q236669,Culture.Media.Media*,0.0,0.08741,0.098363,43.0
117,2.0,25.0,177326.0,Rebecca West,0.3140605390071869,Q236669,History_and_Society.Society,0.0,0.08741,0.098363,43.0
118,2.0,25.0,177326.0,Rebecca West,0.22388027811050415,Q236669,Geography.Regions.Europe.Europe*,0.0,0.08741,0.098363,43.0
119,2.0,25.0,177326.0,Rebecca West,0.21734751760959625,Q236669,History_and_Society.Politics_and_government,0.0,0.08741,0.098363,43.0
120,2.0,25.0,177326.0,Rebecca West,0.14034625887870789,Q236669,History_and_Society.Education,0.0,0.08741,0.098363,43.0
121,2.0,25.0,177326.0,Rebecca West,0.11921291798353195,Q236669,Culture.Philosophy_and_religion,0.0,0.08741,0.098363,43.0
122,2.0,25.0,177326.0,Rebecca West,0.1067005917429924,Q236669,Culture.Performing_arts,0.0,0.08741,0.098363,43.0
123,2.0,25.0,177326.0,Rebecca West,0.06118653917312622,Q236669,Geography.Regions.Europe.Northern_Europe,0.0,0.08741,0.098363,43.0
124,2.0,25.0,177326.0,Rebecca West,0.0,Q236669,Geography.Regions.Americas.North_America,0.0,0.08741,0.098363,43.0
125,2.0,26.0,908698.0,Frank Leahy,1.0000100135803223,Q5487887,Culture.Biography.Biography*,0.0,0.091867,0.107178,26.0
126,2.0,26.0,908698.0,Frank Leahy,0.9986429810523987,Q5487887,Culture.Sports,0.0,0.091867,0.107178,26.0
127,2.0,26.0,908698.0,Frank Leahy,0.4163126816749573,Q5487887,Geography.Regions.Americas.North_America,0.0,0.091867,0.107178,26.0
128,2.0,26.0,908698.0,Frank Leahy,0.1520422399044037,Q5487887,History_and_Society.Military_and_warfare,0.0,0.091867,0.107178,26.0
129,11.0,30.0,671806.0,Skrull,0.9867871999740601,Q637245,Culture.Literature,137336.632091,0.06342300000000001,0.07091599999999999,11.0
130,11.0,30.0,671806.0,Skrull,0.21734751760959625,Q637245,Culture.Visual_arts.Comics_and_Anime,137336.632091,0.06342300000000001,0.07091599999999999,11.0
131,11.0,30.0,671806.0,Skrull,0.14415885508060455,Q637245,Culture.Visual_arts.Visual_arts*,137336.632091,0.06342300000000001,0.07091599999999999,11.0
132,11.0,30.0,671806.0,Skrull,0.0,Q637245,Geography.Regions.Europe.Europe*,137336.632091,0.06342300000000001,0.07091599999999999,11.0
133,25.0,25.0,42781468.0,Tamradhwaj Sahu,0.9976868629455566,Q16901285,Culture.Biography.Biography*,613.2474440000002,0.086658,0.120441,8.0
134,25.0,25.0,42781468.0,Tamradhwaj Sahu,0.17818872833251953,Q16901285,Geography.Regions.Asia.Asia*,613.2474440000002,0.086658,0.120441,8.0
135,25.0,25.0,42781468.0,Tamradhwaj Sahu,0.12878464365005493,Q16901285,Geography.Regions.Asia.South_Asia,613.2474440000002,0.086658,0.120441,8.0
136,2.0,24.0,56983384.0,Louise Thuliez,0.9525841474533081,Q3263834,Culture.Biography.Biography*,0.0,0.095624,0.111027,31.0
137,2.0,24.0,56983384.0,Louise Thuliez,0.6442351341247559,Q3263834,Culture.Biography.Women,0.0,0.095624,0.111027,31.0
138,2.0,24.0,56983384.0,Louise Thuliez,0.523430347442627,Q3263834,History_and_Society.History,0.0,0.095624,0.111027,31.0
139,2.0,24.0,56983384.0,Louise Thuliez,0.30218379402160644,Q3263834,Geography.Regions.Europe.Western_Europe,0.0,0.095624,0.111027,31.0
140,2.0,24.0,56983384.0,Louise Thuliez,0.2689514458179474,Q3263834,History_and_Society.Military_and_warfare,0.0,0.095624,0.111027,31.0
141,2.0,24.0,56983384.0,Louise Thuliez,0.25966064834594726,Q3263834,Geography.Regions.Europe.Europe*,0.0,0.095624,0.111027,31.0
142,2.0,24.0,56983384.0,Louise Thuliez,0.1067005917429924,Q3263834,Culture.Literature,0.0,0.095624,0.111027,31.0
143,2.0,26.0,5571214.0,Election commission,0.7122421860694885,Q935741,History_and_Society.Politics_and_government,0.0,0.079786,0.100996,8.0
144,2.0,26.0,5571214.0,Election commission,0.1097157895565033,Q935741,History_and_Society.Society,0.0,0.079786,0.100996,8.0
145,2.0,26.0,5571214.0,Election commission,0.0,Q935741,Geography.Regions.Asia.Asia*,0.0,0.079786,0.100996,8.0
146,2.0,26.0,5571214.0,Election commission,0.0,Q935741,Geography.Regions.Europe.Europe*,0.0,0.079786,0.100996,8.0
147,2.0,26.0,5571214.0,Election commission,0.0,Q935741,Geography.Regions.Americas.North_America,0.0,0.079786,0.100996,8.0
148,2.0,26.0,5571214.0,Election commission,0.0,Q935741,Geography.Regions.Europe.Southern_Europe,0.0,0.079786,0.100996,8.0
149,2.0,26.0,5571214.0,Election commission,0.0,Q935741,Geography.Regions.Americas.Central_America,0.0,0.079786,0.100996,8.0
150,2.0,26.0,5571214.0,Election commission,0.0,Q935741,Geography.Regions.Asia.Southeast_Asia,0.0,0.079786,0.100996,8.0
151,8.0,24.0,52154470.0,Josh Reynolds (American football),0.9908843636512756,Q27830869,Culture.Biography.Biography*,15634.232147,0.099822,0.119861,26.0
152,8.0,24.0,52154470.0,Josh Reynolds (American football),0.8840492963790894,Q27830869,Culture.Sports,15634.232147,0.099822,0.119861,26.0
153,8.0,24.0,52154470.0,Josh Reynolds (American football),0.0,Q27830869,Geography.Regions.Americas.North_America,15634.232147,0.099822,0.119861,26.0
154,2.0,23.0,9037100.0,South Pars/North Dome Gas-Condensate field,0.7431780099868774,Q1513795,Geography.Regions.Asia.Asia*,5499.0,0.114328,0.145866,5.0
155,2.0,23.0,9037100.0,South Pars/North Dome Gas-Condensate field,0.7310686111450195,Q1513795,Geography.Regions.Asia.West_Asia,5499.0,0.114328,0.145866,5.0
156,2.0,23.0,9037100.0,South Pars/North Dome Gas-Condensate field,0.5312193632125854,Q1513795,STEM.STEM*,5499.0,0.114328,0.145866,5.0
157,2.0,23.0,9037100.0,South Pars/North Dome Gas-Condensate field,0.4688006341457367,Q1513795,STEM.Technology,5499.0,0.114328,0.145866,5.0
158,28.0,25.0,37903894.0,Pinapaka (ST) (Assembly constituency),0.9903015494346619,Q7194831,History_and_Society.Politics_and_government,19501.096074,0.086643,0.120587,19.0
159,28.0,25.0,37903894.0,Pinapaka (ST) (Assembly constituency),0.49682729148864746,Q7194831,Geography.Regions.Asia.South_Asia,19501.096074,0.086643,0.120587,19.0
160,28.0,25.0,37903894.0,Pinapaka (ST) (Assembly constituency),0.49378989839553833,Q7194831,Geography.Regions.Asia.Asia*,19501.096074,0.086643,0.120587,19.0
161,4.0,26.0,54088.0,Harry Palmer,0.9615437984466553,Q1749168,Culture.Literature,2749.0,0.07697000000000001,0.083346,49.0
162,4.0,26.0,54088.0,Harry Palmer,0.8634016513824463,Q1749168,Culture.Media.Media*,2749.0,0.07697000000000001,0.083346,49.0
163,4.0,26.0,54088.0,Harry Palmer,0.4765896201133728,Q1749168,Culture.Media.Books,2749.0,0.07697000000000001,0.083346,49.0
164,4.0,26.0,54088.0,Harry Palmer,0.29422497749328613,Q1749168,Culture.Media.Films,2749.0,0.07697000000000001,0.083346,49.0
165,4.0,26.0,54088.0,Harry Palmer,0.0,Q1749168,Geography.Regions.Europe.Northern_Europe,2749.0,0.07697000000000001,0.083346,49.0
166,4.0,26.0,54088.0,Harry Palmer,0.0,Q1749168,Geography.Regions.Europe.Europe*,2749.0,0.07697000000000001,0.083346,49.0
167,4.0,24.0,272016.0,Clapham Junction railway station,0.997894287109375,Q719530,History_and_Society.Transportation,10996.0,0.091542,0.101921,35.0
168,4.0,24.0,272016.0,Clapham Junction railway station,0.8596737384796143,Q719530,Geography.Regions.Europe.Europe*,10996.0,0.091542,0.101921,35.0
169,4.0,24.0,272016.0,Clapham Junction railway station,0.8558611869812012,Q719530,Geography.Regions.Europe.Northern_Europe,10996.0,0.091542,0.101921,35.0
170,21.0,22.0,18864554.0,Death and state funeral of Richard Nixon,0.4936250915527344,Q5247273,Geography.Regions.Americas.North_America,1529.346442,0.12621300000000002,0.174144,5.0
171,21.0,22.0,18864554.0,Death and state funeral of Richard Nixon,0.1968362182378769,Q5247273,History_and_Society.Politics_and_government,1529.346442,0.12621300000000002,0.174144,5.0
172,21.0,22.0,18864554.0,Death and state funeral of Richard Nixon,0.14415885508060455,Q5247273,Culture.Sports,1529.346442,0.12621300000000002,0.174144,5.0
173,21.0,22.0,18864554.0,Death and state funeral of Richard Nixon,0.1259327530860901,Q5247273,History_and_Society.Military_and_warfare,1529.346442,0.12621300000000002,0.174144,5.0
174,21.0,22.0,18864554.0,Death and state funeral of Richard Nixon,0.11597072333097458,Q5247273,History_and_Society.Society,1529.346442,0.12621300000000002,0.174144,5.0
175,5.0,23.0,6297944.0,Lanny Davis,0.9981998205184937,Q1805535,Culture.Biography.Biography*,576944.575261,0.095735,0.110053,15.0
176,5.0,23.0,6297944.0,Lanny Davis,0.3775506913661957,Q1805535,History_and_Society.Politics_and_government,576944.575261,0.095735,0.110053,15.0
177,5.0,23.0,6297944.0,Lanny Davis,0.10667316818237305,Q1805535,Geography.Regions.Americas.North_America,576944.575261,0.095735,0.110053,15.0
178,2.0,30.0,38558166.0,Kingsley Coman,0.9924327731132507,Q6413296,Culture.Biography.Biography*,5499.0,0.069654,0.08127899999999999,48.0
179,2.0,30.0,38558166.0,Kingsley Coman,0.9896818399429321,Q6413296,Culture.Sports,5499.0,0.069654,0.08127899999999999,48.0
180,2.0,30.0,38558166.0,Kingsley Coman,0.47739468717575073,Q6413296,Geography.Regions.Europe.Western_Europe,5499.0,0.069654,0.08127899999999999,48.0
181,2.0,30.0,38558166.0,Kingsley Coman,0.47057400846481323,Q6413296,Geography.Regions.Europe.Europe*,5499.0,0.069654,0.08127899999999999,48.0
182,4.0,27.0,1776954.0,Oscar Ruggeri,0.9961855411529541,Q346942,Culture.Biography.Biography*,38.799749,0.08367899999999999,0.099695,41.0
183,4.0,27.0,1776954.0,Oscar Ruggeri,0.9935217499732971,Q346942,Culture.Sports,38.799749,0.08367899999999999,0.099695,41.0
184,4.0,27.0,1776954.0,Oscar Ruggeri,0.0,Q346942,Geography.Regions.Americas.South_America,38.799749,0.08367899999999999,0.099695,41.0
