,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
17,7.0,11033.0,Frederick Douglass,0.287777841091156,Q215562,History_and_Society.Politics_and_government,190.0,10418.662435778964,119.0,0.0,60.0,13.851351000000001,-14.581325,4.931621,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,509.6545565724373,1266173.4965269193,0.0004025155778180529
18,6.0,11736.0,Frederik Pohl,0.8558611869812012,Q312641,Culture.Media.Media*,175.0,10997.35,145.0,32.0,0.0,13.209458999999999,-11.455781,6.6142850000000015,77.0,408.0,0.18872549019607845,Media*,Culture,395.4078683853149,76840.93720898032,0.005145797054894641
19,267.0,11955.0,George H. W. Bush,0.585111141204834,Q23505,History_and_Society.Politics_and_government,190.0,944448.8179351871,119.0,0.0,60.0,180.74324,10.683352000000001,-19.170576,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,39524.84269952774,1266173.4965269193,0.03121597696361782
20,21.0,11994.0,Destroy All Monsters,0.974052667617798,Q1444720,Culture.Media.Media*,192.0,269.57546848951955,192.0,47.0,192.0,22.837837,-15.823369,-4.4191046,28.0,142.0,0.19718309859154928,Media*,Culture,572.7429685592653,22229.701654225584,0.02576476182488009
21,20.0,12002.0,Godzilla vs. King Ghidorah,0.991162657737732,Q1464998,Culture.Media.Media*,192.0,0.10526315789473684,192.0,47.0,192.0,22.195946,21.545149,3.8417957,28.0,142.0,0.19718309859154928,Media*,Culture,555.05108833313,22229.701654225584,0.024968895083107054
22,21.0,12003.0,Godzilla vs. Mothra,0.9783946871757508,Q1284313,Culture.Media.Media*,192.0,269.57546848951955,192.0,47.0,192.0,22.837837,-4.0943135999999996,-1.1933945,28.0,142.0,0.19718309859154928,Media*,Culture,575.2960760593415,22229.701654225584,0.0258796130064114
23,37.0,12495.0,Grover Cleveland,0.5000100135803223,Q35171,History_and_Society.Politics_and_government,190.0,5574.621110064297,119.0,0.0,60.0,33.108109999999996,-20.293587,-23.821722,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,4680.593737125397,1266173.4965269193,0.0036966448515658736
24,45.0,13250.0,Health care reform,0.7663036584854126,Q60603744,STEM.Medicine_&_Health,192.0,0.8681555597964267,192.0,36.0,192.0,38.243244,-20.165472,-19.859293,42.0,355.0,0.11830985915492954,Medicine_&_Health,STEM,1448.3139145374298,83313.91453394294,0.017383817848906524
25,55.0,13682.0,Herbert Hoover,0.4301573634147644,Q35236,History_and_Society.Politics_and_government,190.0,224218.3415139813,119.0,0.0,60.0,44.662163,5.159064,-7.567723,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,5985.639711916447,1266173.4965269193,0.0047273456033749715
26,3.0,13692.0,History of the Internet,0.7057950496673584,Q193315,Culture.Media.Media*,225.0,21984.0,71.0,6.0,228.0,11.283783999999999,20.411479999999997,23.329391,57.0,1448.0,0.0393646408839779,Media*,Culture,120.69095349311829,185020.80317770693,0.0006523101803703568
27,17.0,14365.0,Hengist and Horsa,0.41490885615348816,Q6560105,History_and_Society.History,192.0,14675.92017704671,192.0,30.0,192.0,20.270270999999997,-19.13717,21.916395,24.0,333.0,0.07207207207207207,History,History_and_Society,169.28281331062314,7018.85768545419,0.02411828546708436
28,39.0,15654.0,John Quincy Adams,0.7490972280502319,Q11816,History_and_Society.Politics_and_government,190.0,7217.071074816303,119.0,0.0,60.0,34.391890000000004,-18.179827,-15.785763000000001,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,7391.3423491716385,1266173.4965269193,0.005837543092985201
29,67.0,15923.0,Dan Quayle,0.9863731861114502,Q49214,History_and_Society.Politics_and_government,190.0,137926.82812766446,119.0,0.0,60.0,52.364864000000004,23.083138,-0.14671193,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,16720.011877775192,1266173.4965269193,0.013205150734585542
30,125.0,15992.0,Jimmy Carter,0.4225146472454071,Q23685,History_and_Society.Politics_and_government,190.0,983297.1537717986,119.0,0.0,60.0,89.59459,-16.295132000000002,4.2960696,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,13362.025719136001,1266173.4965269193,0.010553076458943177
31,3.0,17396.0,Kid Rock,0.9241518378257751,Q158175,Culture.Media.Media*,190.0,0.0,119.0,0.0,60.0,11.283783999999999,8.842723,-21.943678,133.0,2991.0,0.04446673353393514,Media*,Culture,368.7365832924843,1266173.4965269193,0.0002912212143943299
32,64.0,17516.0,Location parameter,0.5544804334640503,Q2621185,STEM.Medicine_&_Health,156.0,0.0,77.0,40.0,187.0,50.43919,9.325614,-21.321745,48.0,669.0,0.07174887892376683,Medicine_&_Health,STEM,1703.3638916015625,243047.47539169338,0.007008358712043541
33,72.0,17528.0,Laura Bush,0.5775054097175598,Q152019,History_and_Society.History,190.0,281998.7299480378,119.0,0.0,60.0,55.574326,-11.640695,8.37045,103.0,2991.0,0.0344366432631227,History,History_and_Society,4282.7801184654245,1266173.4965269193,0.003382459141826122
34,3.0,17641.0,Lateral pass,0.960371196269989,Q1806902,Culture.Sports,97.0,2302.567095801161,136.0,23.0,0.0,11.283783999999999,-23.814724,-22.069067,355.0,1226.0,0.2895595432300163,Sports,Culture,1022.7953240275383,694548.0971256793,0.0014726054657125671
35,4.0,17810.0,Liechtenstein,0.9755869507789612,Q347,Geography.Regions.Europe.Europe*,145.0,65891.0,163.0,9.0,0.0,11.925675,-13.106867999999999,-17.869336999999994,291.0,1295.0,0.2247104247104247,Europe*,Geography,0.0,424199.4616201893,0.0
36,2.0,17835.0,Telecommunications in Luxembourg,0.1097157895565033,Q7695974,History_and_Society.Society,192.0,5499.000000000003,192.0,36.0,192.0,10.6418915,-19.872503,-9.672517,28.0,355.0,0.07887323943661972,Society,History_and_Society,6.144084215164185,83313.91453394294,7.374619533284591e-05
37,4.0,18238.0,Lunar Roving Vehicle,0.9763205647468568,Q275816,History_and_Society.Transportation,192.0,43936.0,192.0,45.0,192.0,11.925675,17.732471,18.449682,44.0,428.0,0.10280373831775699,Transportation,History_and_Society,171.8324193954468,45216.54709980637,0.003800210993912506
38,6.0,18383.0,Leonids,0.9935217499732972,Q189698,STEM.Space,192.0,0.2,192.0,45.0,192.0,13.209458999999999,23.890867,-18.258298999999997,55.0,428.0,0.12850467289719625,Space,STEM,327.8621774911881,45216.54709980637,0.007250933530317978
39,12.0,19198.0,Michael Reagan,0.3073680400848389,Q6833765,History_and_Society.Politics_and_government,190.0,5549.31827757584,119.0,0.0,60.0,17.06081,-18.485338,-11.947725,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,933.1693696975709,1266173.4965269193,0.0007369996072870189
40,8.0,19320.0,Mebyon Kernow,0.9399233460426332,Q161957,History_and_Society.Politics_and_government,225.0,15256.670446034948,71.0,6.0,228.0,14.493243,-11.844316000000001,-4.6299753,194.0,1448.0,0.13397790055248618,Politics_and_government,History_and_Society,1458.7610330581667,185020.80317770693,0.007884308185912861
41,4.0,19532.0,Cardiff Arms Park,0.9433575868606568,Q432321,Culture.Sports,192.0,1567.428571428548,192.0,22.0,192.0,11.925675,11.293238,8.416437,15.0,55.0,0.2727272727272727,Sports,Culture,56.601455211639404,943.7508675456047,0.0599749967476499
42,13.0,20050.0,Minnesota Twins,0.997120440006256,Q604879,Culture.Sports,34.0,824564.5031453681,94.0,12.0,176.0,17.702702,-16.435270000000006,-11.097315,202.0,736.0,0.27445652173913043,Sports,Culture,2618.438275456428,133302.60039370507,0.019642814676705124
43,35.0,20979.0,Mikhail Gorbachev,0.5698626637458801,Q30487,History_and_Society.Politics_and_government,190.0,16310.431198475848,119.0,0.0,60.0,31.824324,-4.516484999999999,-3.1970406000000002,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,5046.133887469769,1266173.4965269193,0.003985341583370037
44,40.0,21181.0,Nancy Reagan,0.8221991658210754,Q193426,History_and_Society.History,190.0,33364.633105494424,119.0,0.0,60.0,35.033783,-6.375225,-19.730265,103.0,2991.0,0.0344366432631227,History,History_and_Society,3387.460563182831,1266173.4965269193,0.002675352605685197
45,9.0,21285.0,Nuclear physics,0.7371681928634644,Q81197,STEM.Physics,192.0,8664.515081180363,192.0,20.0,192.0,15.135136,18.931202,-17.273236999999998,16.0,394.0,0.04060913705583756,Physics,STEM,106.15221977233887,4366.56774007529,0.024310219396827343
46,9.0,22151.0,Nuclear reactor,0.9381340146064758,Q80877,STEM.Technology,192.0,92798.19064083598,192.0,20.0,192.0,15.135136,15.531407000000002,-8.676146000000001,8.0,394.0,0.02030456852791878,Technology,STEM,67.54564905166626,4366.56774007529,0.015468819693726226
47,11.0,22385.0,Oort cloud,0.9591643214225768,Q40864,STEM.Space,192.0,8842.683333333527,192.0,45.0,192.0,16.418919,13.682266,22.849337,55.0,428.0,0.12850467289719625,Space,STEM,580.2944144606589,45216.54709980637,0.012833673769467105
48,3.0,22791.0,Boeing OC-135B Open Skies,0.9173126816749572,Q218128,History_and_Society.Military_and_warfare,190.0,2.601522133780198,119.0,0.0,60.0,11.283783999999999,17.530447,-20.644185999999998,179.0,2991.0,0.05984620528251421,Military_and_warfare,History_and_Society,492.596910059452,1266173.4965269193,0.00038904376960237466
49,3.0,22792.0,Treaty on Open Skies,0.6992644667625427,Q1928989,History_and_Society.Politics_and_government,190.0,362.5715123348481,119.0,0.0,60.0,11.283783999999999,-0.47761762,-13.256398999999998,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,530.7417302727698,1266173.4965269193,0.00041916983077641457
50,3.0,23229.0,Paul Robeson,0.275139719247818,Q273233,Culture.Media.Media*,95.0,129826.58970872301,73.0,18.0,199.0,11.283783999999999,-22.441294,5.359189,102.0,676.0,0.15088757396449706,Media*,Culture,84.19275408983229,33468.00479835272,0.002515619159167093
51,8.0,23259.0,Particle physics,0.7431780099868774,Q18334,STEM.Physics,192.0,5566.499999999999,192.0,20.0,192.0,14.493243,-12.016738,16.491095,16.0,394.0,0.04060913705583756,Physics,STEM,95.12678527832031,4366.56774007529,0.021785253531113224
52,65.0,24982.0,Psychometrics,0.99219411611557,Q506132,STEM.Medicine_&_Health,156.0,272.1297325283925,77.0,40.0,187.0,51.08108,8.987639,15.980618,48.0,669.0,0.07174887892376683,Medicine_&_Health,STEM,3095.645642280578,243047.47539169338,0.0127367940658164
53,7.0,25040.0,Pioneer program,0.9859463572502136,Q190108,STEM.Space,192.0,34307.4547619042,192.0,45.0,192.0,13.851351000000001,15.144953,1.268091,55.0,428.0,0.12850467289719625,Space,STEM,379.5893475413322,45216.54709980637,0.008394921149186064
54,170.0,25433.0,Ronald Reagan,0.3702353835105896,Q9960,History_and_Society.Politics_and_government,190.0,638256.8103230668,119.0,0.0,60.0,118.47972,-17.71108,1.0321759,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,15923.823844790459,1266173.4965269193,0.012576336409243351
55,10.0,26181.0,Ray Bradbury,0.5544804334640503,Q40640,Culture.Media.Media*,175.0,7566.725,145.0,32.0,0.0,15.777026999999999,24.941570000000002,8.842158,77.0,408.0,0.18872549019607845,Media*,Culture,426.9499337673187,76840.93720898032,0.005556282227612152
56,4.0,27013.0,Swedish Academy,0.1732981950044632,Q207360,History_and_Society.Business_and_economics,192.0,21987.0,192.0,20.0,192.0,11.925675,4.7010894,2.4321785,3.0,394.0,0.007614213197969543,Business_and_economics,History_and_Society,2.0795783400535583,4366.56774007529,0.00047625010393579774
57,68.0,27577.0,Statistical inference,0.1968362182378769,Q938438,STEM.Technology,156.0,5814.321325130145,77.0,40.0,187.0,53.006756,13.395728,1.08976,52.0,669.0,0.07772795216741404,Technology,STEM,696.0128676891327,243047.47539169338,0.0028636909993302487
58,65.0,27579.0,Statistical theory,0.5621865391731262,Q3551145,STEM.Medicine_&_Health,156.0,55.32799805836184,77.0,40.0,187.0,51.08108,-0.34576404,-8.84255,48.0,669.0,0.07174887892376683,Medicine_&_Health,STEM,1754.0220022201538,243047.47539169338,0.007216787581905081
59,6.0,28481.0,Statistical mechanics,0.6513648629188538,Q188715,STEM.Physics,192.0,0.0,192.0,20.0,192.0,13.209458999999999,-12.8148,-6.164178400000001,16.0,394.0,0.04060913705583756,Physics,STEM,62.53102684020996,4366.56774007529,0.014320406910515894
60,64.0,28651.0,Outline of statistics,1.0000100135803225,Q7112738,STEM.Mathematics,156.0,0.0,77.0,40.0,187.0,50.43919,21.923838,6.8181076,38.0,669.0,0.05680119581464872,Mathematics,STEM,2432.024353027344,243047.47539169338,0.010006375705437436
61,1.0,29550.0,Shmuel Yosef Agnon,0.6224693655967712,Q133042,Culture.Literature,192.0,0.0,192.0,20.0,192.0,10.0,8.447492,-9.254285000000001,15.0,394.0,0.03807106598984772,Literature,Culture,9.337040483951569,4366.56774007529,0.0021383019890561863
62,5.0,30005.0,Telefónica,0.7931159734725952,Q160229,History_and_Society.Business_and_economics,54.0,10993.999999999998,159.0,27.0,0.0,12.567568,14.039672,15.983948000000002,21.0,617.0,0.034035656401944885,Business_and_economics,History_and_Society,83.2771772146225,17019.45979809016,0.0048930564308490845
63,2.0,30019.0,The Sound of Music,0.9284188151359558,Q1022513,Culture.Media.Media*,95.0,5499.0,73.0,18.0,199.0,10.6418915,18.911263,-18.291408999999998,102.0,676.0,0.15088757396449706,Media*,Culture,189.39743828773499,33468.00479835272,0.0056590597326870535
64,101.0,30284.0,Statistical hypothesis testing,0.5775054097175598,Q210832,STEM.Mathematics,156.0,650004.1254164436,77.0,40.0,187.0,74.18919,9.346456,15.008519,38.0,669.0,0.05680119581464872,Mathematics,STEM,2216.4657624959946,243047.47539169338,0.009119476591657476
65,9.0,30564.0,Theodore Sturgeon,0.6370407938957214,Q240253,Culture.Media.Media*,175.0,5516.95,145.0,32.0,0.0,15.135136,-11.980286999999999,-4.824118599999999,77.0,408.0,0.18872549019607845,Media*,Culture,441.46927016973495,76840.93720898032,0.005745235368083732
66,35.0,30645.0,Buzzcocks,0.946606695652008,Q939329,Culture.Media.Media*,192.0,202225.8297979798,192.0,11.0,192.0,31.824324,21.675062,20.111342999999998,54.0,300.0,0.18,Media*,Culture,1789.086654782295,52831.94403523207,0.03386372936777049
67,37.0,30857.0,Texas Rangers (baseball),0.9963027834892272,Q329816,Culture.Sports,190.0,447080.5066195146,119.0,0.0,60.0,33.108109999999996,-16.441025,-22.825876,54.0,2991.0,0.018054162487462392,Sports,Culture,1990.6129614114761,1266173.4965269193,0.0015721486564611211
68,8.0,31814.0,Unidentified flying object,0.3775506913661957,Q421,Culture.Philosophy_and_religion,175.0,269068.298944665,145.0,32.0,0.0,14.493243,-13.205855999999999,16.20402,4.0,408.0,0.00980392156862745,Philosophy_and_religion,Culture,12.081622123718262,76840.93720898032,0.0001572289792726044
69,2.0,31903.0,Unitarian Universalist Association,0.812877357006073,Q671506,Culture.Philosophy_and_religion,190.0,5499.0,119.0,0.0,60.0,10.6418915,11.530689,13.119330999999999,65.0,2991.0,0.021731862253426947,Philosophy_and_religion,Culture,105.67405641078949,1266173.4965269193,8.345938112008398e-05
70,37.0,32077.0,1996 United States presidential election,0.9825675487518308,Q659166,History_and_Society.Politics_and_government,190.0,9874.530685854144,119.0,0.0,60.0,33.108109999999996,-9.892967,21.05593,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,9197.814823865887,1266173.4965269193,0.0072642610582951345
71,31.0,32173.0,United States Military Academy,0.7773098945617676,Q9219,History_and_Society.Education,97.0,988635.2995775962,136.0,34.0,0.0,29.256756,14.451931,19.266108,8.0,340.0,0.023529411764705882,Education,History_and_Society,192.7728538513184,46734.96723587067,0.004124809864065953
72,1.0,32243.0,USS Enterprise,0.14805719256401062,Q1913604,History_and_Society.Transportation,192.0,0.0,192.0,45.0,192.0,10.0,10.291729,-5.4504914000000015,44.0,428.0,0.10280373831775699,Transportation,History_and_Society,6.514516472816467,45216.54709980637,0.00014407372722284592
73,15.0,32782.0,Voyager 2,0.9987651705741882,Q48475,STEM.Space,192.0,211717.0238095352,192.0,45.0,192.0,18.986486,2.7316756,-9.256588,55.0,428.0,0.12850467289719625,Space,STEM,823.9812657237053,45216.54709980637,0.018223002829139814
74,38.0,33060.0,Warren G. Harding,0.8634016513824463,Q35286,History_and_Society.Politics_and_government,190.0,3126.039192436993,119.0,0.0,60.0,33.75,-7.080408,17.43175,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,8300.743476390839,1266173.4965269193,0.006555770989646806
75,47.0,33521.0,William McKinley,0.8031837940216064,Q35041,History_and_Society.Politics_and_government,190.0,34658.41921540334,119.0,0.0,60.0,39.527027000000004,24.574528,-21.130896,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,9550.658494710922,1266173.4965269193,0.007542930349520131
76,4.0,37256.0,Michael I of Romania,0.546748161315918,Q930013,History_and_Society.Military_and_warfare,190.0,5515.146221322548,119.0,0.0,60.0,11.925675,-1.1173917,-1.5556715,179.0,2991.0,0.05984620528251421,Military_and_warfare,History_and_Society,391.47168350219727,1266173.4965269193,0.0003091769686982028
77,3.0,37320.0,The Martian Chronicles,0.9937201142311096,Q918052,Culture.Media.Media*,175.0,0.0,145.0,32.0,0.0,11.283783999999999,-12.349492,-14.256967999999999,77.0,408.0,0.18872549019607845,Media*,Culture,229.54934638738632,76840.93720898032,0.002987331424174237
78,28.0,37407.0,Strasbourg,0.9433575868606568,Q6602,Geography.Regions.Europe.Europe*,255.0,416557.9117691135,135.0,8.0,0.0,27.331081,8.45368,15.415957,67.0,364.0,0.18406593406593408,Europe*,Geography,0.0,11783.903341121973,0.0
79,1.0,37625.0,Hildegard Knef,0.3629792034626007,Q57604,Culture.Media.Media*,145.0,0.0,0.0,1.0,254.0,10.0,13.843735,-1.110611,103.0,651.0,0.15821812596006146,Media*,Culture,37.386857956647866,36992.53211446852,0.0010106596066730216
80,14.0,38751.0,ArXiv,0.41490885615348816,Q118398,Culture.Literature,156.0,54944.0,77.0,40.0,187.0,18.344595,-16.446949,-24.509311999999998,5.0,669.0,0.007473841554559044,Literature,Culture,29.04361993074417,243047.47539169338,0.0001194977231667916
81,3.0,39482.0,Mai Zetterling,0.13297423720359802,Q236656,Culture.Media.Media*,145.0,5499.0,0.0,1.0,254.0,11.283783999999999,20.771185,18.519281,103.0,651.0,0.15821812596006146,Media*,Culture,41.08903929591179,36992.53211446852,0.0011107387612388137
82,71.0,39531.0,1988 United States presidential election,0.8596737384796143,Q643015,History_and_Society.Politics_and_government,190.0,19827.988335748603,119.0,0.0,60.0,54.932430000000004,21.979057,-12.743003999999999,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,15442.319364309311,1266173.4965269193,0.012196053231778416
83,5.0,39562.0,Geochemistry,0.7248802781105042,Q161764,STEM.Earth_and_environment,192.0,32975.000000000015,192.0,3.0,192.0,12.567568,-17.228786,7.3188580000000005,7.0,796.0,0.008793969849246231,Earth_and_environment,STEM,25.370809733867645,237101.34198789296,0.00010700407480259282
84,16.0,40415.0,Jean Baptiste Point du Sable,0.8080772161483765,Q492555,History_and_Society.Society,192.0,102593.00457556204,192.0,44.0,192.0,19.628378,15.874614000000001,-7.494202599999999,7.0,222.0,0.03153153153153153,Society,History_and_Society,90.50464820861816,1158.7944425567985,0.07810241824160462
85,10.0,40417.0,Fort Dearborn,0.7879412174224854,Q305286,History_and_Society.Military_and_warfare,192.0,90434.13944799805,192.0,44.0,192.0,15.777026999999999,2.1770236,-3.5111349,12.0,222.0,0.054054054054054064,Military_and_warfare,History_and_Society,94.55294609069824,1158.7944425567985,0.0815959609558308
86,1.0,40433.0,Molde,0.9931061863899232,Q104095,Geography.Regions.Europe.Northern_Europe,192.0,0.0,192.0,26.0,192.0,10.0,-2.1052406,-10.155455,11.0,164.0,0.06707317073170732,Northern_Europe,Geography,0.0,5528.162116959691,0.0
87,4.0,42120.0,Haile Selassie,0.5078218579292297,Q41178,History_and_Society.Military_and_warfare,154.0,21988.0,102.0,39.0,134.0,11.925675,-1.4699107,-11.737917,6.0,426.0,0.014084507042253518,Military_and_warfare,History_and_Society,12.187724590301515,35924.409645155065,0.0003392602609391858
88,42.0,42172.0,Walter Mondale,0.9790457487106324,Q49216,History_and_Society.Politics_and_government,190.0,179986.36283520126,119.0,0.0,60.0,36.31757,-1.5255406,-5.5763964999999995,253.0,2991.0,0.08458709461718489,Politics_and_government,History_and_Society,10403.340125799179,1266173.4965269193,0.008216362255516538
89,3.0,42219.0,Century of Progress,0.8519628047943115,Q300347,Geography.Regions.Americas.North_America,192.0,0.0,192.0,44.0,192.0,11.283783999999999,23.994093,14.509554000000001,40.0,222.0,0.18018018018018014,North_America,Geography,0.0,1158.7944425567985,0.0
90,1.0,43240.0,Thomas Telford,0.4455395638942719,Q380875,Culture.Visual_arts.Architecture,192.0,0.0,192.0,24.0,192.0,10.0,2.8477273,-14.279716,6.0,157.0,0.03821656050955414,Architecture,Culture,2.6732373833656315,553.6120102256536,0.00482871999521111
91,5.0,43395.0,Alfred North Whitehead,0.8774868249893188,Q183372,Culture.Philosophy_and_religion,192.0,93289.0,192.0,35.0,192.0,12.567568,2.7523906000000005,11.6237,12.0,88.0,0.13636363636363635,Philosophy_and_religion,Culture,52.64920949935913,300.52148042619234,0.1751928328873307
92,22.0,43675.0,Laurence Olivier,0.2942249774932861,Q55245,Culture.Performing_arts,95.0,181182.02791481625,73.0,18.0,199.0,23.47973,-5.195134599999999,-2.0541782,20.0,676.0,0.02958579881656805,Performing_arts,Culture,129.45899009704587,33468.00479835272,0.0038681418530039703
93,2.0,44437.0,The Great Ziegfeld,0.9783946871757508,Q470218,Culture.Media.Media*,95.0,10996.0,73.0,18.0,199.0,10.6418915,1.822677,-17.921633,102.0,676.0,0.15088757396449706,Media*,Culture,199.59251618385318,33468.00479835272,0.005963681354368547
94,2.0,47235.0,16 Psyche,1.0000100135803225,Q107517,STEM.Space,192.0,0.0,192.0,45.0,192.0,10.6418915,18.201706,10.685278,55.0,428.0,0.12850467289719625,Space,STEM,110.00110149383549,45216.54709980637,0.0024327620870967953
95,49.0,47734.0,Chhattisgarh,0.8596737384796143,Q1168,Geography.Regions.Asia.Asia*,0.0,20878.06545843666,155.0,2.0,69.0,40.81081,10.291310000000001,-11.80414,417.0,1544.0,0.2700777202072539,Asia*,Geography,0.0,1349469.275720246,0.0
96,146.0,47945.0,Madhya Pradesh,0.8558611869812012,Q1188,Geography.Regions.Asia.Asia*,0.0,717865.7650481331,155.0,2.0,69.0,103.074326,-15.522110999999999,-20.737331,417.0,1544.0,0.2700777202072539,Asia*,Geography,0.0,1349469.275720246,0.0
