,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views
19,3.0,9407.0,Nauru,3.0,0.14805719256401062,Q697,History_and_Society.Society,192.0,3453.0,192.0,5.0,192.0,15.625,15.628523,-3.2695293,11516.0
20,3.0,9407.0,Nauru,3.0,0.1067005917429924,Q697,Geography.Regions.Americas.Central_America,192.0,3453.0,192.0,5.0,192.0,15.625,15.628523,-3.2695293,11516.0
21,5.0,9462.0,États fédérés de Micronésie,3.0,0.9916942119598388,Q702,Geography.Geographical,192.0,17101.0,192.0,5.0,192.0,21.25,-2.0884109,20.75716,6281.0
22,5.0,9462.0,États fédérés de Micronésie,3.0,0.7186043858528137,Q702,Geography.Regions.Oceania,192.0,17101.0,192.0,5.0,192.0,21.25,-2.0884109,20.75716,6281.0
23,5.0,9462.0,États fédérés de Micronésie,3.0,0.11280541121959685,Q702,Geography.Regions.Asia.Asia*,192.0,17101.0,192.0,5.0,192.0,21.25,-2.0884109,20.75716,6281.0
24,1.0,9599.0,Élisabeth Guigou,27.0,0.9995927214622498,Q274689,Culture.Biography.Biography*,192.0,0.0,192.0,2.0,192.0,10.0,-9.867503,-4.1273589999999984,3331.0
25,1.0,9599.0,Élisabeth Guigou,27.0,0.7663036584854126,Q274689,Culture.Biography.Women,192.0,0.0,192.0,2.0,192.0,10.0,-9.867503,-4.1273589999999984,3331.0
26,1.0,9599.0,Élisabeth Guigou,27.0,0.5775054097175598,Q274689,History_and_Society.Politics_and_government,192.0,0.0,192.0,2.0,192.0,10.0,-9.867503,-4.1273589999999984,3331.0
27,1.0,9599.0,Élisabeth Guigou,27.0,0.4687954058647156,Q274689,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,2.0,192.0,10.0,-9.867503,-4.1273589999999984,3331.0
28,1.0,9599.0,Élisabeth Guigou,27.0,0.4605437984466553,Q274689,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,2.0,192.0,10.0,-9.867503,-4.1273589999999984,3331.0
29,4.0,9836.0,Ryô Saeba,17.0,0.8031837940216064,Q3454058,Culture.Media.Media*,192.0,0.0,192.0,14.0,192.0,18.4375,18.592014,-14.474599,2985.0
30,4.0,9836.0,Ryô Saeba,17.0,0.35867373847961426,Q3454058,Geography.Regions.Asia.East_Asia,192.0,0.0,192.0,14.0,192.0,18.4375,18.592014,-14.474599,2985.0
31,4.0,9836.0,Ryô Saeba,17.0,0.3070772161483765,Q3454058,Geography.Regions.Asia.Asia*,192.0,0.0,192.0,14.0,192.0,18.4375,18.592014,-14.474599,2985.0
32,4.0,9836.0,Ryô Saeba,17.0,0.21734751760959625,Q3454058,Culture.Literature,192.0,0.0,192.0,14.0,192.0,18.4375,18.592014,-14.474599,2985.0
33,4.0,9839.0,Kaori Makimura,17.0,1.0000100135803225,Q766827,Culture.Literature,192.0,0.0,192.0,14.0,192.0,18.4375,15.418453,4.540322,1997.0
34,4.0,9839.0,Kaori Makimura,17.0,0.4225146472454071,Q766827,Culture.Biography.Women,192.0,0.0,192.0,14.0,192.0,18.4375,15.418453,4.540322,1997.0
35,4.0,9839.0,Kaori Makimura,17.0,0.3415925204753876,Q766827,Culture.Visual_arts.Visual_arts*,192.0,0.0,192.0,14.0,192.0,18.4375,15.418453,4.540322,1997.0
36,4.0,9839.0,Kaori Makimura,17.0,0.16886694729328156,Q766827,Culture.Visual_arts.Comics_and_Anime,192.0,0.0,192.0,14.0,192.0,18.4375,15.418453,4.540322,1997.0
37,4.0,9863.0,Umibôzu (City Hunter),17.0,0.754925012588501,Q4003531,Culture.Literature,192.0,0.0,192.0,14.0,192.0,18.4375,1.0399675,-8.781592,2029.0
38,4.0,9863.0,Umibôzu (City Hunter),17.0,0.1732981950044632,Q4003531,Culture.Visual_arts.Comics_and_Anime,192.0,0.0,192.0,14.0,192.0,18.4375,1.0399675,-8.781592,2029.0
39,4.0,9863.0,Umibôzu (City Hunter),17.0,0.16452647745609286,Q4003531,Culture.Media.Media*,192.0,0.0,192.0,14.0,192.0,18.4375,1.0399675,-8.781592,2029.0
40,7.0,11782.0,François Cavanna,9.0,0.9969346523284912,Q324820,Culture.Biography.Biography*,183.0,50732.94251435818,168.0,6.0,0.0,26.875,9.136578,9.8539505,5446.0
41,7.0,11782.0,François Cavanna,9.0,0.3998216390609741,Q324820,Culture.Media.Media*,183.0,50732.94251435818,168.0,6.0,0.0,26.875,9.136578,9.8539505,5446.0
42,7.0,11782.0,François Cavanna,9.0,0.37980710172653204,Q324820,Geography.Regions.Europe.Europe*,183.0,50732.94251435818,168.0,6.0,0.0,26.875,9.136578,9.8539505,5446.0
43,7.0,11782.0,François Cavanna,9.0,0.3764868249893189,Q324820,Geography.Regions.Europe.Western_Europe,183.0,50732.94251435818,168.0,6.0,0.0,26.875,9.136578,9.8539505,5446.0
44,7.0,11782.0,François Cavanna,9.0,0.14415885508060455,Q324820,Culture.Literature,183.0,50732.94251435818,168.0,6.0,0.0,26.875,9.136578,9.8539505,5446.0
45,5.0,13315.0,Maurice Druon,8.0,0.998803436756134,Q223949,Culture.Biography.Biography*,0.0,10543.461063884633,163.0,4.0,60.0,21.25,19.827711,4.412953,3466.0
46,5.0,13315.0,Maurice Druon,8.0,0.3548611869812012,Q223949,Geography.Regions.Europe.Europe*,0.0,10543.461063884633,163.0,4.0,60.0,21.25,19.827711,4.412953,3466.0
47,5.0,13315.0,Maurice Druon,8.0,0.3301530351638794,Q223949,Geography.Regions.Europe.Western_Europe,0.0,10543.461063884633,163.0,4.0,60.0,21.25,19.827711,4.412953,3466.0
48,5.0,13315.0,Maurice Druon,8.0,0.10375863313674928,Q223949,Culture.Literature,0.0,10543.461063884633,163.0,4.0,60.0,21.25,19.827711,4.412953,3466.0
49,4.0,13892.0,Max Jacob,21.0,0.997758150100708,Q156214,Culture.Biography.Biography*,107.0,5255.86519460072,0.0,14.0,253.0,18.4375,16.577267000000006,-22.981136,4275.0
50,4.0,13892.0,Max Jacob,21.0,0.23006861114501956,Q156214,Geography.Regions.Europe.Europe*,107.0,5255.86519460072,0.0,14.0,253.0,18.4375,16.577267000000006,-22.981136,4275.0
51,4.0,13892.0,Max Jacob,21.0,0.19194278120994568,Q156214,Culture.Literature,107.0,5255.86519460072,0.0,14.0,253.0,18.4375,16.577267000000006,-22.981136,4275.0
52,4.0,13892.0,Max Jacob,21.0,0.12146936559677125,Q156214,Geography.Regions.Europe.Western_Europe,107.0,5255.86519460072,0.0,14.0,253.0,18.4375,16.577267000000006,-22.981136,4275.0
53,5.0,17598.0,Édouard Herriot,0.0,0.9973783493041992,Q274344,Culture.Biography.Biography*,233.0,688.8819928337332,124.0,2.0,54.0,21.25,20.478626,-8.879535,3036.0
54,5.0,17598.0,Édouard Herriot,0.0,0.3660457601547241,Q274344,Geography.Regions.Europe.Europe*,233.0,688.8819928337332,124.0,2.0,54.0,21.25,20.478626,-8.879535,3036.0
55,5.0,17598.0,Édouard Herriot,0.0,0.270853506565094,Q274344,Geography.Regions.Europe.Western_Europe,233.0,688.8819928337332,124.0,2.0,54.0,21.25,20.478626,-8.879535,3036.0
56,5.0,17598.0,Édouard Herriot,0.0,0.1968362182378769,Q274344,History_and_Society.Politics_and_government,233.0,688.8819928337332,124.0,2.0,54.0,21.25,20.478626,-8.879535,3036.0
57,3.0,23409.0,Francisque Collomb,0.0,0.9830951094627379,Q800007,Culture.Biography.Biography*,233.0,0.0,124.0,2.0,54.0,15.625,22.644484,-14.614062,1964.0
58,3.0,23409.0,Francisque Collomb,0.0,0.7773098945617676,Q800007,History_and_Society.Politics_and_government,233.0,0.0,124.0,2.0,54.0,15.625,22.644484,-14.614062,1964.0
59,3.0,23409.0,Francisque Collomb,0.0,0.4209318628311157,Q800007,Geography.Regions.Europe.Europe*,233.0,0.0,124.0,2.0,54.0,15.625,22.644484,-14.614062,1964.0
60,3.0,23409.0,Francisque Collomb,0.0,0.3660457601547241,Q800007,Geography.Regions.Europe.Western_Europe,233.0,0.0,124.0,2.0,54.0,15.625,22.644484,-14.614062,1964.0
61,3.0,23410.0,Michel Noir,0.0,0.9996055364608764,Q3310469,Culture.Biography.Biography*,233.0,0.0,124.0,2.0,54.0,15.625,-24.704546,20.882595,2242.0
62,3.0,23410.0,Michel Noir,0.0,0.4063222279548645,Q3310469,Geography.Regions.Europe.Europe*,233.0,0.0,124.0,2.0,54.0,15.625,-24.704546,20.882595,2242.0
63,3.0,23410.0,Michel Noir,0.0,0.3862146010398865,Q3310469,Geography.Regions.Europe.Western_Europe,233.0,0.0,124.0,2.0,54.0,15.625,-24.704546,20.882595,2242.0
64,12.0,27555.0,Open de France,5.0,0.9871888160705566,Q1780193,Culture.Sports,0.0,67979.38422228744,129.0,10.0,152.0,40.9375,-0.28235668,18.509233,1893.0
65,12.0,27555.0,Open de France,5.0,0.24809722805023196,Q1780193,Geography.Regions.Europe.Western_Europe,0.0,67979.38422228744,129.0,10.0,152.0,40.9375,-0.28235668,18.509233,1893.0
66,12.0,27555.0,Open de France,5.0,0.18495945835113525,Q1780193,Geography.Regions.Europe.Europe*,0.0,67979.38422228744,129.0,10.0,152.0,40.9375,-0.28235668,18.509233,1893.0
67,1.0,27824.0,Épicure,11.0,0.9958112239837646,Q43216,Culture.Biography.Biography*,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
68,1.0,27824.0,Épicure,11.0,0.960371196269989,Q43216,Culture.Philosophy_and_religion,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
69,1.0,27824.0,Épicure,11.0,0.6926519870758057,Q43216,History_and_Society.History,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
70,1.0,27824.0,Épicure,11.0,0.4139109721183777,Q43216,Geography.Regions.Europe.Europe*,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
71,1.0,27824.0,Épicure,11.0,0.270853506565094,Q43216,Geography.Regions.Europe.Southern_Europe,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
72,1.0,27824.0,Épicure,11.0,0.1097157895565033,Q43216,STEM.STEM*,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
73,1.0,27824.0,Épicure,11.0,0.0,Q43216,Geography.Regions.Europe.Western_Europe,172.0,0.0,126.0,11.0,0.0,10.0,5.403721,-8.673583,23782.0
74,4.0,28013.0,Emmanuelle Béart,21.0,0.9987257122993468,Q106458,Culture.Biography.Women,107.0,4604.0,0.0,14.0,253.0,18.4375,-5.246246299999999,-8.65591,18179.0
75,4.0,28013.0,Emmanuelle Béart,21.0,0.9949496984481812,Q106458,Culture.Biography.Biography*,107.0,4604.0,0.0,14.0,253.0,18.4375,-5.246246299999999,-8.65591,18179.0
76,4.0,28013.0,Emmanuelle Béart,21.0,0.4767238368988037,Q106458,Geography.Regions.Europe.Western_Europe,107.0,4604.0,0.0,14.0,253.0,18.4375,-5.246246299999999,-8.65591,18179.0
77,4.0,28013.0,Emmanuelle Béart,21.0,0.4556442370414734,Q106458,Geography.Regions.Europe.Europe*,107.0,4604.0,0.0,14.0,253.0,18.4375,-5.246246299999999,-8.65591,18179.0
78,9.0,28189.0,Laurent Jalabert,10.0,0.9967369437217712,Q13485,Culture.Biography.Biography*,74.0,1502.979166666651,134.0,16.0,0.0,32.5,3.750742,16.983221,2696.0
79,9.0,28189.0,Laurent Jalabert,10.0,0.9825675487518309,Q13485,Culture.Sports,74.0,1502.979166666651,134.0,16.0,0.0,32.5,3.750742,16.983221,2696.0
80,9.0,28189.0,Laurent Jalabert,10.0,0.25392501258850103,Q13485,Geography.Regions.Europe.Europe*,74.0,1502.979166666651,134.0,16.0,0.0,32.5,3.750742,16.983221,2696.0
81,9.0,28189.0,Laurent Jalabert,10.0,0.10667316818237303,Q13485,Geography.Regions.Europe.Western_Europe,74.0,1502.979166666651,134.0,16.0,0.0,32.5,3.750742,16.983221,2696.0
82,5.0,33318.0,Philippe Geluck,9.0,0.9955416321754456,Q2264505,Culture.Biography.Biography*,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144,2.4212084,2053.0
83,5.0,33318.0,Philippe Geluck,9.0,0.8267217874526978,Q2264505,Culture.Literature,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144,2.4212084,2053.0
84,5.0,33318.0,Philippe Geluck,9.0,0.4765896201133728,Q2264505,Culture.Visual_arts.Comics_and_Anime,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144,2.4212084,2053.0
85,5.0,33318.0,Philippe Geluck,9.0,0.41490885615348816,Q2264505,Culture.Visual_arts.Visual_arts*,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144,2.4212084,2053.0
86,5.0,33318.0,Philippe Geluck,9.0,0.12146936559677125,Q2264505,Geography.Regions.Europe.Western_Europe,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144,2.4212084,2053.0
87,5.0,33318.0,Philippe Geluck,9.0,0.04574816131591797,Q2264505,Geography.Regions.Europe.Europe*,183.0,30289.024191728207,168.0,6.0,0.0,21.25,-24.020144,2.4212084,2053.0
88,4.0,34425.0,Roland Dumas,27.0,0.9991540908813475,Q547525,Culture.Biography.Biography*,192.0,3456.0,192.0,2.0,192.0,18.4375,-24.24209,12.105523,2893.0
89,4.0,34425.0,Roland Dumas,27.0,0.4893015494346618,Q547525,Geography.Regions.Europe.Western_Europe,192.0,3456.0,192.0,2.0,192.0,18.4375,-24.24209,12.105523,2893.0
90,4.0,34425.0,Roland Dumas,27.0,0.4835854640007019,Q547525,Geography.Regions.Europe.Europe*,192.0,3456.0,192.0,2.0,192.0,18.4375,-24.24209,12.105523,2893.0
91,4.0,34425.0,Roland Dumas,27.0,0.1968362182378769,Q547525,History_and_Society.Military_and_warfare,192.0,3456.0,192.0,2.0,192.0,18.4375,-24.24209,12.105523,2893.0
92,4.0,34425.0,Roland Dumas,27.0,0.14034625887870789,Q547525,History_and_Society.Politics_and_government,192.0,3456.0,192.0,2.0,192.0,18.4375,-24.24209,12.105523,2893.0
93,3.0,37008.0,Jacques Villeneuve,24.0,0.997120440006256,Q172843,Culture.Biography.Biography*,116.0,557.8604644192419,157.0,18.0,0.0,15.625,15.328772,-21.908657,2534.0
94,3.0,37008.0,Jacques Villeneuve,24.0,0.9820237755775452,Q172843,Culture.Sports,116.0,557.8604644192419,157.0,18.0,0.0,15.625,15.328772,-21.908657,2534.0
95,3.0,37008.0,Jacques Villeneuve,24.0,0.014629947185516357,Q172843,Geography.Regions.Americas.North_America,116.0,557.8604644192419,157.0,18.0,0.0,15.625,15.328772,-21.908657,2534.0
96,3.0,37008.0,Jacques Villeneuve,24.0,0.0,Q172843,Geography.Regions.Europe.Europe*,116.0,557.8604644192419,157.0,18.0,0.0,15.625,15.328772,-21.908657,2534.0
97,2.0,38929.0,Tonie Marshall,12.0,0.9980222582817078,Q2555171,Culture.Biography.Biography*,13.0,3293.559827753945,95.0,9.0,175.0,12.8125,-21.014389,-4.9298496,3452.0
98,2.0,38929.0,Tonie Marshall,12.0,0.5775054097175598,Q2555171,Culture.Biography.Women,13.0,3293.559827753945,95.0,9.0,175.0,12.8125,-21.014389,-4.9298496,3452.0
99,2.0,38929.0,Tonie Marshall,12.0,0.12146936559677125,Q2555171,Geography.Regions.Europe.Europe*,13.0,3293.559827753945,95.0,9.0,175.0,12.8125,-21.014389,-4.9298496,3452.0
100,2.0,38929.0,Tonie Marshall,12.0,0.10667316818237303,Q2555171,Geography.Regions.Europe.Western_Europe,13.0,3293.559827753945,95.0,9.0,175.0,12.8125,-21.014389,-4.9298496,3452.0
101,4.0,39095.0,Machine à écrire,11.0,0.5312193632125854,Q46335,STEM.STEM*,172.0,2305.0,126.0,11.0,0.0,18.4375,-22.821413,19.94715,3362.0
102,4.0,39095.0,Machine à écrire,11.0,0.275139719247818,Q46335,STEM.Technology,172.0,2305.0,126.0,11.0,0.0,18.4375,-22.821413,19.94715,3362.0
103,4.0,39095.0,Machine à écrire,11.0,0.1294127255678177,Q46335,History_and_Society.Society,172.0,2305.0,126.0,11.0,0.0,18.4375,-22.821413,19.94715,3362.0
104,4.0,39095.0,Machine à écrire,11.0,0.11280541121959685,Q46335,STEM.Engineering,172.0,2305.0,126.0,11.0,0.0,18.4375,-22.821413,19.94715,3362.0
105,9.0,40371.0,Rio de Janeiro,18.0,0.960371196269989,Q8678,Geography.Geographical,10.0,28859.998166539328,121.0,19.0,114.0,32.5,-20.158014,-13.585498,41493.0
106,9.0,40371.0,Rio de Janeiro,18.0,0.4843900501728058,Q8678,Geography.Regions.Americas.South_America,10.0,28859.998166539328,121.0,19.0,114.0,32.5,-20.158014,-13.585498,41493.0
107,9.0,40371.0,Rio de Janeiro,18.0,0.1067005917429924,Q8678,Culture.Sports,10.0,28859.998166539328,121.0,19.0,114.0,32.5,-20.158014,-13.585498,41493.0
108,1.0,41438.0,Mylène Demongeot,8.0,1.0000100135803225,Q239868,Culture.Biography.Biography*,0.0,0.0,163.0,4.0,60.0,10.0,10.298809,16.971682,4623.0
109,1.0,41438.0,Mylène Demongeot,8.0,0.8175845146179199,Q239868,Culture.Biography.Women,0.0,0.0,163.0,4.0,60.0,10.0,10.298809,16.971682,4623.0
110,1.0,41438.0,Mylène Demongeot,8.0,0.311877357006073,Q239868,Geography.Regions.Europe.Europe*,0.0,0.0,163.0,4.0,60.0,10.0,10.298809,16.971682,4623.0
111,1.0,41438.0,Mylène Demongeot,8.0,0.29719679260253906,Q239868,Geography.Regions.Europe.Western_Europe,0.0,0.0,163.0,4.0,60.0,10.0,10.298809,16.971682,4623.0
112,3.0,42488.0,Bernard Le Coq,8.0,0.9990094900131226,Q346121,Culture.Biography.Biography*,0.0,8529.19897124166,163.0,4.0,60.0,15.625,3.154731,-13.655641,5297.0
113,3.0,42488.0,Bernard Le Coq,8.0,0.0,Q346121,Geography.Regions.Europe.Europe*,0.0,8529.19897124166,163.0,4.0,60.0,15.625,3.154731,-13.655641,5297.0
114,3.0,42488.0,Bernard Le Coq,8.0,0.0,Q346121,Geography.Regions.Europe.Western_Europe,0.0,8529.19897124166,163.0,4.0,60.0,15.625,3.154731,-13.655641,5297.0
115,5.0,42703.0,Maria Schneider (actrice),22.0,0.9995517134666444,Q224071,Culture.Biography.Biography*,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426,-16.492409,66657.0
116,5.0,42703.0,Maria Schneider (actrice),22.0,0.8439050912857056,Q224071,Culture.Biography.Women,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426,-16.492409,66657.0
117,5.0,42703.0,Maria Schneider (actrice),22.0,0.3070772161483765,Q224071,Geography.Regions.Europe.Europe*,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426,-16.492409,66657.0
118,5.0,42703.0,Maria Schneider (actrice),22.0,0.30218379402160644,Q224071,Geography.Regions.Europe.Western_Europe,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426,-16.492409,66657.0
119,5.0,42703.0,Maria Schneider (actrice),22.0,0.2509227991104126,Q224071,History_and_Society.History,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426,-16.492409,66657.0
120,5.0,42703.0,Maria Schneider (actrice),22.0,0.0,Q224071,Geography.Regions.Americas.North_America,135.0,16013.0,134.0,8.0,0.0,21.25,19.283426,-16.492409,66657.0
121,4.0,42706.0,Daniel Duval,22.0,0.9994907379150392,Q778573,Culture.Biography.Biography*,135.0,43487.55091300744,134.0,8.0,0.0,18.4375,-4.557671,-17.851898000000006,4458.0
122,4.0,42706.0,Daniel Duval,22.0,0.13604079389572146,Q778573,Geography.Regions.Europe.Europe*,135.0,43487.55091300744,134.0,8.0,0.0,18.4375,-4.557671,-17.851898000000006,4458.0
123,4.0,42706.0,Daniel Duval,22.0,0.037993239402771,Q778573,Geography.Regions.Europe.Western_Europe,135.0,43487.55091300744,134.0,8.0,0.0,18.4375,-4.557671,-17.851898000000006,4458.0
124,5.0,43865.0,Sophie Daumier,8.0,0.9982553720474244,Q3490902,Culture.Biography.Biography*,0.0,2301.141390724305,163.0,4.0,60.0,21.25,13.326238,6.4202275,9362.0
125,5.0,43865.0,Sophie Daumier,8.0,0.6992644667625427,Q3490902,Culture.Biography.Women,0.0,2301.141390724305,163.0,4.0,60.0,21.25,13.326238,6.4202275,9362.0
126,5.0,43865.0,Sophie Daumier,8.0,0.2814156115055084,Q3490902,History_and_Society.History,0.0,2301.141390724305,163.0,4.0,60.0,21.25,13.326238,6.4202275,9362.0
127,5.0,43865.0,Sophie Daumier,8.0,0.08411114120483397,Q3490902,Geography.Regions.Europe.Western_Europe,0.0,2301.141390724305,163.0,4.0,60.0,21.25,13.326238,6.4202275,9362.0
128,5.0,43865.0,Sophie Daumier,8.0,0.03021936321258545,Q3490902,Geography.Regions.Europe.Europe*,0.0,2301.141390724305,163.0,4.0,60.0,21.25,13.326238,6.4202275,9362.0
129,9.0,43866.0,Danielle Darrieux,8.0,0.9992059469223022,Q234149,Culture.Biography.Biography*,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
130,9.0,43866.0,Danielle Darrieux,8.0,0.952584147453308,Q234149,Culture.Biography.Women,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
131,9.0,43866.0,Danielle Darrieux,8.0,0.24217800998687744,Q234149,Geography.Regions.Europe.Europe*,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
132,9.0,43866.0,Danielle Darrieux,8.0,0.16452647745609286,Q234149,Culture.Media.Media*,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
133,9.0,43866.0,Danielle Darrieux,8.0,0.14805719256401062,Q234149,History_and_Society.History,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
134,9.0,43866.0,Danielle Darrieux,8.0,0.12146936559677125,Q234149,Geography.Regions.Europe.Western_Europe,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
135,9.0,43866.0,Danielle Darrieux,8.0,0.10375863313674928,Q234149,Culture.Literature,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
136,9.0,43866.0,Danielle Darrieux,8.0,0.0,Q234149,Geography.Regions.Americas.North_America,0.0,48100.500875130594,163.0,4.0,60.0,32.5,1.2733836,4.872977,8913.0
137,3.0,43889.0,Caroline Cellier,8.0,0.9981998205184937,Q273292,Culture.Biography.Biography*,0.0,368.05012389571226,163.0,4.0,60.0,15.625,4.8024510000000005,3.047529,8663.0
138,3.0,43889.0,Caroline Cellier,8.0,0.8439050912857056,Q273292,Culture.Biography.Women,0.0,368.05012389571226,163.0,4.0,60.0,15.625,4.8024510000000005,3.047529,8663.0
139,3.0,43889.0,Caroline Cellier,8.0,0.3730872144699097,Q273292,Geography.Regions.Europe.Western_Europe,0.0,368.05012389571226,163.0,4.0,60.0,15.625,4.8024510000000005,3.047529,8663.0
140,3.0,43889.0,Caroline Cellier,8.0,0.311877357006073,Q273292,Geography.Regions.Europe.Europe*,0.0,368.05012389571226,163.0,4.0,60.0,15.625,4.8024510000000005,3.047529,8663.0
141,4.0,43897.0,Danièle Delorme,9.0,0.9991269707679749,Q290517,Culture.Biography.Biography*,183.0,22364.363806040143,168.0,6.0,0.0,18.4375,14.617156,9.03476,2693.0
142,4.0,43897.0,Danièle Delorme,9.0,0.585111141204834,Q290517,Culture.Biography.Women,183.0,22364.363806040143,168.0,6.0,0.0,18.4375,14.617156,9.03476,2693.0
143,4.0,43897.0,Danièle Delorme,9.0,0.4455395638942719,Q290517,History_and_Society.History,183.0,22364.363806040143,168.0,6.0,0.0,18.4375,14.617156,9.03476,2693.0
144,4.0,43897.0,Danièle Delorme,9.0,0.3862146010398865,Q290517,Geography.Regions.Europe.Western_Europe,183.0,22364.363806040143,168.0,6.0,0.0,18.4375,14.617156,9.03476,2693.0
145,4.0,43897.0,Danièle Delorme,9.0,0.2921159734725952,Q290517,Geography.Regions.Europe.Europe*,183.0,22364.363806040143,168.0,6.0,0.0,18.4375,14.617156,9.03476,2693.0
