Index,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Count,Total,Degree Ratio,Subtopic,Main topic,Weight,Total Weight,Ratio Weight
1527,2.0,289262.0,Ja Rule,0.320831298828125,Q309843,Culture.Media.Music,74.0,10036.35180458083,134.0,0.0,0.0,12.5,-5.9416566,-10.87821,25.0,278.0,0.08992805755395683,Music,Culture,16.04156494140625,4677.368940584362,0.0034296129181124882
4399,2.0,4165190.0,Paranormal Activity,0.9979592561721802,Q381028,Culture.Media.Films,88.0,1369.0,77.0,0.0,193.0,12.5,19.000174,23.296553,8.0,278.0,0.02877697841726619,Films,Culture,15.967348098754883,4677.368940584362,0.0034137456979735324
5461,2.0,8779587.0,Snowden (film),0.9946250915527344,Q19315473,Culture.Media.Films,74.0,1369.0,134.0,0.0,0.0,12.5,2.9700012000000005,-15.231282,8.0,278.0,0.02877697841726619,Films,Culture,15.91400146484375,4677.368940584362,0.0034023404326226944
606,2.0,86775.0,Tueurs nés,0.9926641583442688,Q748986,Culture.Media.Films,74.0,2736.0,134.0,0.0,0.0,12.5,-16.194653,-22.038021,8.0,278.0,0.02877697841726619,Films,Culture,15.8826265335083,4677.368940584362,0.0033956326163836936
3303,1.0,1195163.0,Gold (groupe),0.5544804334640503,Q3109985,Culture.Media.Music,0.0,0.0,129.0,0.0,152.0,10.0,2.9778204,-4.8761005,25.0,278.0,0.08992805755395683,Music,Culture,13.862010836601257,4677.368940584362,0.002963634259492351
4887,6.0,5968489.0,Saison 3 de Danse avec les stars,0.7606606483459473,Q3468701,Culture.Performing_arts,0.0,6767.107509355695,129.0,0.0,152.0,22.5,-21.784355,-16.943817000000006,3.0,278.0,0.01079136690647482,Performing_arts,Culture,13.69189167022705,4677.368940584362,0.002927263562945811
5155,5.0,7300157.0,Saison 4 de Danse avec les stars,0.7606606483459473,Q14827808,Culture.Performing_arts,0.0,11391.321868425428,129.0,0.0,152.0,20.0,2.0057836,14.085865,3.0,278.0,0.01079136690647482,Performing_arts,Culture,11.409909725189209,4677.368940584362,0.0024393863024548424
5631,1.0,10012893.0,Chicago Justice,0.9814634323120116,Q24068396,Culture.Media.Television,74.0,0.0,134.0,0.0,0.0,10.0,-10.400753,2.5764744,11.0,278.0,0.039568345323741004,Television,Culture,10.796097755432127,4677.368940584362,0.0023081561220790357
6090,1.0,11985622.0,"Saison 17 de Joséphine, ange gardien",0.9783946871757508,Q56321474,Culture.Media.Television,0.0,0.0,129.0,0.0,152.0,10.0,-7.785559700000001,24.559702,11.0,278.0,0.039568345323741004,Television,Culture,10.76234155893326,4677.368940584362,0.0023009392022833846
2758,1.0,806411.0,Bodyguard,0.9973783493041992,Q725946,Culture.Media.Films,0.0,0.0,129.0,0.0,152.0,10.0,-22.166603,8.248078,8.0,278.0,0.02877697841726619,Films,Culture,7.979026794433594,4677.368940584362,0.0017058792872209785
2327,2.0,584503.0,Michael Hutchence,0.15611489117145538,Q331759,Culture.Media.Music,0.0,0.0,129.0,0.0,152.0,12.5,-11.635752,8.126902000000001,25.0,278.0,0.08992805755395683,Music,Culture,7.805744558572769,4677.368940584362,0.0016688323409437033
578,5.0,79916.0,Né en 17 à Leidenstadt,0.1294127255678177,Q3346795,Culture.Media.Television,0.0,2602.353243099323,129.0,0.0,152.0,20.0,23.185602,-13.202711,11.0,278.0,0.039568345323741004,Television,Culture,7.117699906229973,4677.368940584362,0.0015217315539237176
192,5.0,27402.0,Folklore,0.3557848632335663,Q36192,History_and_Society.History,0.0,16092.216989723063,129.0,0.0,152.0,20.0,-16.035339999999998,-4.5641885,4.0,278.0,0.014388489208633094,History,History_and_Society,7.115697264671326,4677.368940584362,0.001521303398355045
3030,2.0,932442.0,Louis Farrakhan,0.7310686111450195,Q49075,History_and_Society.Society,74.0,11249.140896433377,134.0,0.0,0.0,12.5,-13.168382,-18.6104,4.0,278.0,0.014388489208633094,Society,History_and_Society,5.848548889160156,4677.368940584362,0.0012503928946920905
4234,2.0,3769631.0,Cécilia Cara,0.11597072333097458,Q900237,Culture.Media.Music,0.0,3973.414687575195,129.0,0.0,152.0,12.5,21.712492,1.8569922,25.0,278.0,0.08992805755395683,Music,Culture,5.798536166548729,4677.368940584362,0.0012397004042670825
887,1.0,143532.0,Religion au Brésil,0.1259327530860901,Q2746434,Culture.Media.Media*,0.0,0.0,129.0,0.0,152.0,10.0,-9.3118305,-4.512459,41.0,278.0,0.1474820143884892,Media*,Culture,5.163242876529694,4677.368940584362,0.0011038776162661716
194,5.0,27402.0,Folklore,0.21734751760959625,Q36192,History_and_Society.Society,0.0,16092.216989723063,129.0,0.0,152.0,20.0,-16.035339999999998,-4.5641885,4.0,278.0,0.014388489208633094,Society,History_and_Society,4.346950352191925,4677.368940584362,0.0009293580231558223
3962,2.0,2969075.0,Le Temps qui court,0.1824355274438858,Q16035368,Culture.Media.Television,0.0,2736.0,129.0,0.0,152.0,12.5,6.967467999999998,-16.09883,11.0,278.0,0.039568345323741004,Television,Culture,4.013581603765488,4677.368940584362,0.0008580853156441526
1140,4.0,198259.0,Le Zénith Paris - La Villette,0.4921981394290924,Q247566,Culture.Sports,0.0,11163.97950931484,129.0,0.0,152.0,17.5,-16.918978,16.005596,2.0,278.0,0.007194244604316547,Sports,Culture,3.9375851154327393,4677.368940584362,0.000841837615431038
5051,1.0,6622505.0,Skyfall (chanson),0.4843900501728058,Q326790,Culture.Media.Films,0.0,0.0,129.0,0.0,152.0,10.0,22.46817,-21.06703,8.0,278.0,0.02877697841726619,Films,Culture,3.8751204013824463,4677.368940584362,0.0008284829464186575
586,3.0,81806.0,Étienne Roda-Gil,0.320831298828125,Q2253112,Culture.Literature,172.0,4142.336406177426,126.0,0.0,0.0,15.0,24.034273,0.6660268,4.0,278.0,0.014388489208633094,Literature,Culture,3.8499755859375,4677.368940584362,0.0008231071003469972
1666,2.0,324945.0,Roazhon Park,0.8962613940238953,Q1121760,Culture.Sports,0.0,10752.661621793854,129.0,0.0,152.0,12.5,-18.0688,10.124325,2.0,278.0,0.007194244604316547,Sports,Culture,3.585045576095581,4677.368940584362,0.0007664662808591036
2848,2.0,858935.0,Démographie du Brésil,0.4455395638942719,Q1774121,History_and_Society.Society,0.0,1369.0,129.0,0.0,152.0,12.5,13.774795999999998,-0.006137273,4.0,278.0,0.014388489208633094,Society,History_and_Society,3.5643165111541752,4677.368940584362,0.0007620345019670122
5052,1.0,6622505.0,Skyfall (chanson),0.2942249774932861,Q326790,Culture.Media.Television,0.0,0.0,129.0,0.0,152.0,10.0,22.46817,-21.06703,11.0,278.0,0.039568345323741004,Television,Culture,3.236474752426147,4677.368940584362,0.0006919434394717219
5101,1.0,6981203.0,Croix de saint Pierre,0.7606606483459473,Q611126,History_and_Society.History,88.0,0.0,77.0,0.0,193.0,10.0,-2.7277226000000003,-15.131360999999998,4.0,278.0,0.014388489208633094,History,History_and_Society,3.042642593383789,4677.368940584362,0.000650503013987958
5332,2.0,7993502.0,Paula Yates,0.13661839067935946,Q436394,Culture.Media.Television,0.0,0.0,129.0,0.0,152.0,12.5,-1.3925041,6.9616804000000005,11.0,278.0,0.039568345323741004,Television,Culture,3.005604594945908,4677.368940584362,0.0006425844600084949
5100,1.0,6981203.0,Croix de saint Pierre,0.94500470161438,Q611126,Culture.Philosophy_and_religion,88.0,0.0,77.0,0.0,193.0,10.0,-2.7277226000000003,-15.131360999999998,3.0,278.0,0.01079136690647482,Philosophy_and_religion,Culture,2.83501410484314,4677.368940584362,0.0006061129966132094
195,5.0,27402.0,Folklore,0.18714269995689392,Q36192,Culture.Philosophy_and_religion,0.0,16092.216989723063,129.0,0.0,152.0,20.0,-16.035339999999998,-4.5641885,3.0,278.0,0.01079136690647482,Philosophy_and_religion,Culture,2.807140499353409,4677.368940584362,0.0006001537477611723
5175,1.0,7415905.0,Hélène Grémillon,0.6370407938957214,Q11976474,Culture.Literature,172.0,0.0,126.0,0.0,0.0,10.0,9.694492,4.654974,4.0,278.0,0.014388489208633094,Literature,Culture,2.5481631755828857,4677.368940584362,0.0005447855852193122
3206,2.0,1096795.0,Marie-Josephte Corriveau,0.3140605390071869,Q3291969,History_and_Society.History,0.0,1369.0,129.0,0.0,152.0,12.5,-20.732937,-2.985076,4.0,278.0,0.014388489208633094,History,History_and_Society,2.512484312057495,4677.368940584362,0.0005371576080426961
196,5.0,27402.0,Folklore,0.11921291798353195,Q36192,Culture.Literature,0.0,16092.216989723063,129.0,0.0,152.0,20.0,-16.035339999999998,-4.5641885,4.0,278.0,0.014388489208633094,Literature,Culture,2.384258359670639,4677.368940584362,0.0005097434882638881
4008,1.0,3053344.0,Le Banana split,0.1968362182378769,Q2881868,Culture.Media.Television,0.0,0.0,129.0,0.0,152.0,10.0,16.497555,-6.784284,11.0,278.0,0.039568345323741004,Television,Culture,2.165198400616646,4677.368940584362,0.00046290947498918894
