,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
17,5.0,9968.0,Objet volant non identifié,9.0,0.18714269995689392,Q421,STEM.Medicine_&_Health,47.0,13840.0,42.0,16.0,255.0,17.34694,14.499231,-8.421227
18,5.0,9968.0,Objet volant non identifié,9.0,0.1732981950044632,Q421,History_and_Society.Society,47.0,13840.0,42.0,16.0,255.0,17.34694,14.499231,-8.421227
19,5.0,10151.0,Marie-Anne Montchamp,17.0,0.9994572401046753,Q3291527,Culture.Biography.Biography*,183.0,6753.038725933394,168.0,3.0,0.0,17.34694,12.432577,-17.282381
20,5.0,10151.0,Marie-Anne Montchamp,17.0,0.4767238368988037,Q3291527,Geography.Regions.Europe.Western_Europe,183.0,6753.038725933394,168.0,3.0,0.0,17.34694,12.432577,-17.282381
21,5.0,10151.0,Marie-Anne Montchamp,17.0,0.4714247455596924,Q3291527,Geography.Regions.Europe.Europe*,183.0,6753.038725933394,168.0,3.0,0.0,17.34694,12.432577,-17.282381
22,5.0,10151.0,Marie-Anne Montchamp,17.0,0.3140605390071869,Q3291527,Culture.Biography.Women,183.0,6753.038725933394,168.0,3.0,0.0,17.34694,12.432577,-17.282381
23,4.0,10182.0,Victoires de la musique,15.0,0.6654205918312073,Q2445029,History_and_Society.Society,0.0,6205.0,129.0,11.0,152.0,15.510204000000002,8.372112,9.448369999999999
24,4.0,10182.0,Victoires de la musique,15.0,0.538993239402771,Q2445029,Culture.Media.Media*,0.0,6205.0,129.0,11.0,152.0,15.510204000000002,8.372112,9.448369999999999
25,4.0,10182.0,Victoires de la musique,15.0,0.37308721446990967,Q2445029,Geography.Regions.Europe.Western_Europe,0.0,6205.0,129.0,11.0,152.0,15.510204000000002,8.372112,9.448369999999999
26,4.0,10182.0,Victoires de la musique,15.0,0.33459946513175964,Q2445029,Culture.Media.Music,0.0,6205.0,129.0,11.0,152.0,15.510204000000002,8.372112,9.448369999999999
27,4.0,10182.0,Victoires de la musique,15.0,0.28167252445220947,Q2445029,Geography.Regions.Europe.Europe*,0.0,6205.0,129.0,11.0,152.0,15.510204000000002,8.372112,9.448369999999999
28,1.0,10605.0,Alain Suguenot,17.0,1.0000100135803223,Q2830299,Culture.Biography.Biography*,183.0,0.0,168.0,3.0,0.0,10.0,-17.04055,-21.769571
29,1.0,10605.0,Alain Suguenot,17.0,0.4753205647468567,Q2830299,Geography.Regions.Europe.Western_Europe,183.0,0.0,168.0,3.0,0.0,10.0,-17.04055,-21.769571
30,1.0,10605.0,Alain Suguenot,17.0,0.4696977605819702,Q2830299,Geography.Regions.Europe.Europe*,183.0,0.0,168.0,3.0,0.0,10.0,-17.04055,-21.769571
31,1.0,10605.0,Alain Suguenot,17.0,0.14415885508060455,Q2830299,History_and_Society.Politics_and_government,183.0,0.0,168.0,3.0,0.0,10.0,-17.04055,-21.769571
32,28.0,11019.0,George H. W. Bush,1.0,0.9966334104537964,Q23505,Culture.Biography.Biography*,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
33,28.0,11019.0,George H. W. Bush,1.0,0.585111141204834,Q23505,History_and_Society.Politics_and_government,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
34,28.0,11019.0,George H. W. Bush,1.0,0.4921981394290924,Q23505,History_and_Society.Military_and_warfare,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
35,28.0,11019.0,George H. W. Bush,1.0,0.24509501457214355,Q23505,Culture.Biography.Women,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
36,28.0,11019.0,George H. W. Bush,1.0,0.16442059183120727,Q23505,Geography.Regions.Americas.North_America,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
37,28.0,11019.0,George H. W. Bush,1.0,0.14034625887870789,Q23505,Culture.Sports,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
38,28.0,11019.0,George H. W. Bush,1.0,0.1067005917429924,Q23505,STEM.STEM*,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
39,28.0,11019.0,George H. W. Bush,1.0,0.0,Q23505,Geography.Regions.Europe.Europe*,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
40,28.0,11019.0,George H. W. Bush,1.0,0.0,Q23505,Geography.Regions.Asia.Asia*,160.0,7342.607900432816,96.0,12.0,153.0,59.591834999999996,-2.2947385,24.512808
41,3.0,13315.0,Maurice Druon,8.0,0.998803436756134,Q223949,Culture.Biography.Biography*,0.0,2000.0930429106331,163.0,0.0,60.0,13.673470000000002,-7.724684700000001,-24.054771
42,3.0,13315.0,Maurice Druon,8.0,0.35486118698120117,Q223949,Geography.Regions.Europe.Europe*,0.0,2000.0930429106331,163.0,0.0,60.0,13.673470000000002,-7.724684700000001,-24.054771
43,3.0,13315.0,Maurice Druon,8.0,0.3301530351638794,Q223949,Geography.Regions.Europe.Western_Europe,0.0,2000.0930429106331,163.0,0.0,60.0,13.673470000000002,-7.724684700000001,-24.054771
44,3.0,13315.0,Maurice Druon,8.0,0.10375863313674927,Q223949,Culture.Literature,0.0,2000.0930429106331,163.0,0.0,60.0,13.673470000000002,-7.724684700000001,-24.054771
45,5.0,14304.0,Programme Voyager,9.0,0.9173126816749573,Q155311,STEM.STEM*,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
46,5.0,14304.0,Programme Voyager,9.0,0.8872146010398865,Q155311,STEM.Space,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
47,5.0,14304.0,Programme Voyager,9.0,0.8267217874526978,Q155311,History_and_Society.Transportation,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
48,5.0,14304.0,Programme Voyager,9.0,0.7931159734725952,Q155311,STEM.Technology,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
49,5.0,14304.0,Programme Voyager,9.0,0.1778208613395691,Q155311,History_and_Society.Politics_and_government,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
50,5.0,14304.0,Programme Voyager,9.0,0.15611489117145538,Q155311,STEM.Engineering,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
51,5.0,14304.0,Programme Voyager,9.0,0.0,Q155311,Geography.Regions.Americas.North_America,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
52,5.0,14304.0,Programme Voyager,9.0,0.0,Q155311,Geography.Regions.Europe.Europe*,47.0,4.0,42.0,16.0,255.0,17.34694,-13.772226999999999,-23.019968
53,5.0,14400.0,Mandchourie,6.0,0.6297846436500549,Q81126,Geography.Geographical,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
54,5.0,14400.0,Mandchourie,6.0,0.59267657995224,Q81126,Geography.Regions.Asia.Asia*,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
55,5.0,14400.0,Mandchourie,6.0,0.3775506913661957,Q81126,History_and_Society.Military_and_warfare,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
56,5.0,14400.0,Mandchourie,6.0,0.3557848632335663,Q81126,Geography.Regions.Asia.East_Asia,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
57,5.0,14400.0,Mandchourie,6.0,0.22271016240119934,Q81126,History_and_Society.Society,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
58,5.0,14400.0,Mandchourie,6.0,0.21207880973815918,Q81126,History_and_Society.Politics_and_government,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
59,5.0,14400.0,Mandchourie,6.0,0.20690405368804932,Q81126,Geography.Regions.Europe.Europe*,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
60,5.0,14400.0,Mandchourie,6.0,0.1732981950044632,Q81126,History_and_Society.History,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
61,5.0,14400.0,Mandchourie,6.0,0.1097157895565033,Q81126,STEM.Earth_and_environment,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
62,5.0,14400.0,Mandchourie,6.0,0.1097157895565033,Q81126,STEM.STEM*,10.0,9375.666666666712,121.0,1.0,114.0,17.34694,-4.6394405,12.086260000000001
63,1.0,14598.0,Président des États-Unis mexicains,1.0,0.4765896201133728,Q628004,History_and_Society.Politics_and_government,160.0,0.0,96.0,12.0,153.0,10.0,-11.817503,10.836565
64,1.0,14598.0,Président des États-Unis mexicains,1.0,0.2763098945617676,Q628004,Geography.Regions.Americas.North_America,160.0,0.0,96.0,12.0,153.0,10.0,-11.817503,10.836565
65,18.0,15793.0,Bill Clinton,1.0,0.9979592561721802,Q1124,Culture.Biography.Biography*,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
66,18.0,15793.0,Bill Clinton,1.0,0.7310686111450195,Q1124,History_and_Society.Politics_and_government,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
67,18.0,15793.0,Bill Clinton,1.0,0.22816647589206696,Q1124,Culture.Biography.Women,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
68,18.0,15793.0,Bill Clinton,1.0,0.19194278120994568,Q1124,History_and_Society.Society,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
69,18.0,15793.0,Bill Clinton,1.0,0.1732981950044632,Q1124,History_and_Society.Military_and_warfare,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
70,18.0,15793.0,Bill Clinton,1.0,0.16452647745609283,Q1124,History_and_Society.Education,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
71,18.0,15793.0,Bill Clinton,1.0,0.10375863313674927,Q1124,Culture.Media.Media*,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
72,18.0,15793.0,Bill Clinton,1.0,0.07650540971755981,Q1124,Geography.Regions.Americas.North_America,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
73,18.0,15793.0,Bill Clinton,1.0,0.0,Q1124,Geography.Regions.Europe.Europe*,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
74,18.0,15793.0,Bill Clinton,1.0,0.0,Q1124,Geography.Regions.Europe.Northern_Europe,160.0,40.00717893217893,96.0,12.0,153.0,41.22449,-22.436535,7.6720076
75,2.0,15803.0,Huesca,8.0,0.9958112239837646,Q11967,Geography.Regions.Europe.Europe*,0.0,781.0,163.0,0.0,60.0,11.836735000000001,-16.14027,-17.382573999999998
76,2.0,15803.0,Huesca,8.0,0.9814634323120117,Q11967,Geography.Regions.Europe.Southern_Europe,0.0,781.0,163.0,0.0,60.0,11.836735000000001,-16.14027,-17.382573999999998
77,2.0,15803.0,Huesca,8.0,0.4532718360424042,Q11967,Geography.Geographical,0.0,781.0,163.0,0.0,60.0,11.836735000000001,-16.14027,-17.382573999999998
78,6.0,17097.0,Voyager 2,9.0,0.9987651705741882,Q48475,STEM.Space,47.0,7724.0,42.0,16.0,255.0,19.183674,11.606899,-12.745008
79,6.0,17097.0,Voyager 2,9.0,0.9937201142311096,Q48475,STEM.STEM*,47.0,7724.0,42.0,16.0,255.0,19.183674,11.606899,-12.745008
80,6.0,17097.0,Voyager 2,9.0,0.9841036200523376,Q48475,History_and_Society.Transportation,47.0,7724.0,42.0,16.0,255.0,19.183674,11.606899,-12.745008
81,6.0,17097.0,Voyager 2,9.0,0.7773098945617676,Q48475,STEM.Technology,47.0,7724.0,42.0,16.0,255.0,19.183674,11.606899,-12.745008
82,3.0,19389.0,Serments de Strasbourg,15.0,0.3775506913661957,Q157082,History_and_Society.History,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
83,3.0,19389.0,Serments de Strasbourg,15.0,0.2568419873714447,Q157082,History_and_Society.Military_and_warfare,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
84,3.0,19389.0,Serments de Strasbourg,15.0,0.1713417043685913,Q157082,Geography.Regions.Europe.Europe*,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
85,3.0,19389.0,Serments de Strasbourg,15.0,0.13297423720359802,Q157082,History_and_Society.Politics_and_government,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
86,3.0,19389.0,Serments de Strasbourg,15.0,0.1097157895565033,Q157082,Culture.Philosophy_and_religion,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
87,3.0,19389.0,Serments de Strasbourg,15.0,0.0,Q157082,Geography.Regions.Europe.Southern_Europe,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
88,3.0,19389.0,Serments de Strasbourg,15.0,0.0,Q157082,Geography.Regions.Europe.Western_Europe,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
89,3.0,19389.0,Serments de Strasbourg,15.0,0.0,Q157082,Geography.Regions.Asia.Asia*,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
90,3.0,19389.0,Serments de Strasbourg,15.0,0.0,Q157082,Geography.Regions.Americas.North_America,0.0,0.0,129.0,11.0,152.0,13.673470000000002,2.2136428,15.682176
91,11.0,19751.0,Prescott Bush,1.0,0.9994029402732849,Q324742,Culture.Biography.Biography*,160.0,0.5357142857142857,96.0,12.0,153.0,28.367348,-7.994853999999999,-2.6090672
92,11.0,19751.0,Prescott Bush,1.0,0.9263137578964233,Q324742,History_and_Society.Politics_and_government,160.0,0.5357142857142857,96.0,12.0,153.0,28.367348,-7.994853999999999,-2.6090672
93,11.0,19751.0,Prescott Bush,1.0,0.3981314172744751,Q324742,Geography.Regions.Americas.North_America,160.0,0.5357142857142857,96.0,12.0,153.0,28.367348,-7.994853999999999,-2.6090672
94,11.0,19751.0,Prescott Bush,1.0,0.12253321707248688,Q324742,History_and_Society.Military_and_warfare,160.0,0.5357142857142857,96.0,12.0,153.0,28.367348,-7.994853999999999,-2.6090672
95,3.0,20890.0,Vaison-la-Romaine,7.0,0.9993836879730225,Q504887,Geography.Regions.Europe.Western_Europe,245.0,3115.0,148.0,5.0,0.0,13.673470000000002,-24.237427,14.003024
96,3.0,20890.0,Vaison-la-Romaine,7.0,0.9987257122993469,Q504887,Geography.Regions.Europe.Europe*,245.0,3115.0,148.0,5.0,0.0,13.673470000000002,-24.237427,14.003024
97,4.0,24712.0,Milieu interstellaire,9.0,0.9985549449920654,Q41872,STEM.Space,47.0,0.0,42.0,16.0,255.0,15.510204000000002,-11.264368,0.1909442
98,4.0,24712.0,Milieu interstellaire,9.0,0.9939124584197998,Q41872,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,15.510204000000002,-11.264368,0.1909442
99,4.0,24712.0,Milieu interstellaire,9.0,0.33459946513175964,Q41872,STEM.Physics,47.0,0.0,42.0,16.0,255.0,15.510204000000002,-11.264368,0.1909442
100,4.0,24712.0,Milieu interstellaire,9.0,0.2509227991104126,Q41872,STEM.Technology,47.0,0.0,42.0,16.0,255.0,15.510204000000002,-11.264368,0.1909442
101,4.0,24712.0,Milieu interstellaire,9.0,0.23371636867523193,Q41872,History_and_Society.Transportation,47.0,0.0,42.0,16.0,255.0,15.510204000000002,-11.264368,0.1909442
102,3.0,26355.0,Kehl,15.0,0.9993836879730225,Q15979,Geography.Regions.Europe.Western_Europe,0.0,0.5,129.0,11.0,152.0,13.673470000000002,-21.565626,18.919529
103,3.0,26355.0,Kehl,15.0,0.9972090721130371,Q15979,Geography.Regions.Europe.Europe*,0.0,0.5,129.0,11.0,152.0,13.673470000000002,-21.565626,18.919529
104,3.0,26355.0,Kehl,15.0,0.5078218579292297,Q15979,Geography.Geographical,0.0,0.5,129.0,11.0,152.0,13.673470000000002,-21.565626,18.919529
105,7.0,26446.0,Édouard Molinaro,8.0,1.0000100135803223,Q274411,Culture.Biography.Biography*,0.0,19207.5102437374,163.0,0.0,60.0,21.020409,-13.337723,-16.338724
106,7.0,26446.0,Édouard Molinaro,8.0,0.23006861114501953,Q274411,Geography.Regions.Europe.Europe*,0.0,19207.5102437374,163.0,0.0,60.0,21.020409,-13.337723,-16.338724
107,7.0,26446.0,Édouard Molinaro,8.0,0.21124218606948852,Q274411,Geography.Regions.Europe.Western_Europe,0.0,19207.5102437374,163.0,0.0,60.0,21.020409,-13.337723,-16.338724
108,17.0,32864.0,Ronald Reagan,1.0,0.9990700483322144,Q9960,Culture.Biography.Biography*,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928
109,17.0,32864.0,Ronald Reagan,1.0,0.3702353835105896,Q9960,History_and_Society.Politics_and_government,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928
110,17.0,32864.0,Ronald Reagan,1.0,0.3415925204753876,Q9960,History_and_Society.Military_and_warfare,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928
111,17.0,32864.0,Ronald Reagan,1.0,0.22388027811050415,Q9960,Geography.Regions.Americas.North_America,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928
112,17.0,32864.0,Ronald Reagan,1.0,0.20182321965694427,Q9960,Culture.Biography.Women,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928
113,17.0,32864.0,Ronald Reagan,1.0,0.0,Q9960,Geography.Regions.Europe.Europe*,160.0,5447.240115440072,96.0,12.0,153.0,39.387756,15.50719,-3.2799928
114,2.0,33341.0,Nuage de Oort,9.0,0.9626831412315369,Q40864,STEM.STEM*,47.0,0.0,42.0,16.0,255.0,11.836735000000001,4.0456996,-18.590670000000003
115,2.0,33341.0,Nuage de Oort,9.0,0.9591643214225769,Q40864,STEM.Space,47.0,0.0,42.0,16.0,255.0,11.836735000000001,4.0456996,-18.590670000000003
116,5.0,33473.0,Héliopause,9.0,0.9919480085372925,Q1137936,STEM.STEM*,47.0,388.0,42.0,16.0,255.0,17.34694,2.9423322999999995,-5.559194000000001
117,5.0,33473.0,Héliopause,9.0,0.9553291201591492,Q1137936,STEM.Space,47.0,388.0,42.0,16.0,255.0,17.34694,2.9423322999999995,-5.559194000000001
118,5.0,33473.0,Héliopause,9.0,0.21207880973815918,Q1137936,STEM.Physics,47.0,388.0,42.0,16.0,255.0,17.34694,2.9423322999999995,-5.559194000000001
119,2.0,35929.0,Ieoh Ming Pei,6.0,0.9956784844398499,Q46868,Culture.Biography.Biography*,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
120,2.0,35929.0,Ieoh Ming Pei,6.0,0.9263137578964233,Q46868,Culture.Visual_arts.Architecture,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
121,2.0,35929.0,Ieoh Ming Pei,6.0,0.8706072568893433,Q46868,Culture.Visual_arts.Visual_arts*,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
122,2.0,35929.0,Ieoh Ming Pei,6.0,0.1097157895565033,Q46868,Culture.Biography.Women,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
123,2.0,35929.0,Ieoh Ming Pei,6.0,0.1067005917429924,Q46868,History_and_Society.Society,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
124,2.0,35929.0,Ieoh Ming Pei,6.0,0.0,Q46868,Geography.Regions.Asia.East_Asia,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
125,2.0,35929.0,Ieoh Ming Pei,6.0,0.0,Q46868,Geography.Regions.Americas.North_America,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
126,2.0,35929.0,Ieoh Ming Pei,6.0,0.0,Q46868,Geography.Regions.Asia.Asia*,10.0,1367.8166666666596,121.0,1.0,114.0,11.836735000000001,-3.7387544999999998,12.239246000000001
127,1.0,38928.0,Micheline Presle,5.0,0.9993221759796143,Q446235,Culture.Biography.Biography*,88.0,0.0,77.0,5.0,193.0,10.0,23.941643,-11.186106
128,1.0,38928.0,Micheline Presle,5.0,0.7057950496673584,Q446235,Culture.Biography.Women,88.0,0.0,77.0,5.0,193.0,10.0,23.941643,-11.186106
129,1.0,38928.0,Micheline Presle,5.0,0.4314633479118347,Q446235,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,5.0,193.0,10.0,23.941643,-11.186106
130,1.0,38928.0,Micheline Presle,5.0,0.3923468291759491,Q446235,History_and_Society.History,88.0,0.0,77.0,5.0,193.0,10.0,23.941643,-11.186106
131,1.0,38928.0,Micheline Presle,5.0,0.379807101726532,Q446235,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,5.0,193.0,10.0,23.941643,-11.186106
132,6.0,41303.0,Fantômas,5.0,0.9496793746948242,Q1162210,Culture.Literature,88.0,1382.6073593073568,77.0,5.0,193.0,19.183674,-7.6527313999999995,-17.393871
133,6.0,41303.0,Fantômas,5.0,0.5312193632125854,Q1162210,Culture.Media.Media*,88.0,1382.6073593073568,77.0,5.0,193.0,19.183674,-7.6527313999999995,-17.393871
134,6.0,41303.0,Fantômas,5.0,0.1520422399044037,Q1162210,Culture.Media.Books,88.0,1382.6073593073568,77.0,5.0,193.0,19.183674,-7.6527313999999995,-17.393871
135,6.0,41303.0,Fantômas,5.0,0.1067005917429924,Q1162210,Culture.Media.Films,88.0,1382.6073593073568,77.0,5.0,193.0,19.183674,-7.6527313999999995,-17.393871
136,2.0,41790.0,Odile de Hohenbourg,15.0,0.9959398508071899,Q269867,Culture.Biography.Biography*,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572
137,2.0,41790.0,Odile de Hohenbourg,15.0,0.8596737384796143,Q269867,Culture.Biography.Women,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572
138,2.0,41790.0,Odile de Hohenbourg,15.0,0.6370407938957214,Q269867,History_and_Society.History,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572
139,2.0,41790.0,Odile de Hohenbourg,15.0,0.3775506913661957,Q269867,Culture.Philosophy_and_religion,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572
140,2.0,41790.0,Odile de Hohenbourg,15.0,0.17818872833251953,Q269867,Geography.Regions.Europe.Europe*,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572
141,2.0,41790.0,Odile de Hohenbourg,15.0,0.1713417043685913,Q269867,Geography.Regions.Europe.Western_Europe,0.0,1560.0,129.0,11.0,152.0,11.836735000000001,14.891898999999999,-12.064572
142,2.0,41794.0,Jean de la Croix,18.0,0.9979592561721802,Q190388,Culture.Biography.Biography*,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893
143,2.0,41794.0,Jean de la Croix,18.0,0.754925012588501,Q190388,Culture.Philosophy_and_religion,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893
144,2.0,41794.0,Jean de la Croix,18.0,0.25966064834594726,Q190388,Geography.Regions.Europe.Europe*,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893
145,2.0,41794.0,Jean de la Croix,18.0,0.22388027811050415,Q190388,Geography.Regions.Europe.Southern_Europe,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893
146,2.0,41794.0,Jean de la Croix,18.0,0.1520422399044037,Q190388,History_and_Society.History,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893
147,2.0,41794.0,Jean de la Croix,18.0,0.11597072333097458,Q190388,Culture.Literature,220.0,781.0,160.0,17.0,0.0,11.836735000000001,-18.585491,-11.765893
148,2.0,42497.0,Jean-Louis Barrault,8.0,0.998977780342102,Q309898,Culture.Biography.Biography*,0.0,114.33333333333331,163.0,0.0,60.0,11.836735000000001,13.235344,11.529978999999999
