,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic,Label_en
44,3.0,9336.0,Pro,0.14805719256401062,Q235206,History_and_Society.Transportation,9336.0,2672.706286993504,14.0,13073.0,0.4441715776920319,History_and_Society,Transportation,Pro
45,3.0,9342.0,Met,0.538993239402771,Q246430,Culture.Linguistics,9342.0,8088.851553424426,11.0,5602.0,1.6169797182083132,Culture,Linguistics,Met
46,3.0,9550.0,QuickTime,0.9777238368988036,Q1243769,Culture.Media.Software,9550.0,1005.1745315242647,12.0,1813.0,2.9331715106964107,Culture,Software,Quicktime
47,6.0,9603.0,Antonio de Nebrija,0.4378334879875183,Q380804,Culture.Linguistics,9603.0,12863.061983340738,0.0,2383.0,2.62700092792511,Culture,Linguistics,Antonio de Nebrija
48,8.0,10059.0,Dos,0.7186043858528137,Q200,STEM.Mathematics,10059.0,21096.8975737698,0.0,1781.0,5.74883508682251,STEM,Mathematics,Two
49,10.0,10097.0,I,0.8596737384796143,Q9893,Culture.Linguistics,10097.0,10568.11872315915,0.0,4098.0,8.596737384796143,Culture,Linguistics,I
50,7.0,10484.0,Historia de Guatemala,0.6297846436500549,Q1427210,History_and_Society.History,10484.0,3486.06818492111,6.0,2563.0,4.4084925055503845,History_and_Society,History,Guatemala history
51,3.0,10970.0,Señal,0.33459946513175964,Q2150504,Culture.Linguistics,10970.0,1037.7725428829096,12.0,2925.0,1.0037983953952792,Culture,Linguistics,Signal
52,2.0,11106.0,Hematopoyesis,0.8933194279670715,Q919283,STEM.Medicine_&_Health,11106.0,8400.0,18.0,2972.0,1.786638855934143,STEM,Medicine_&_Health,Hematopoiesis
53,4.0,11148.0,Miércoles,0.14034625887870789,Q128,Culture.Philosophy_and_religion,11148.0,10441.807288455777,22.0,2695.0,0.5613850355148315,Culture,Philosophy_and_religion,Wednesday
54,1.0,11221.0,Provincia de Camaná,0.9899964332580566,Q1784851,Geography.Regions.Americas.South_America,11221.0,0.0,6.0,1590.0,0.0,Geography,South_America,Camana Province
55,2.0,11430.0,Negro,0.8031837940216064,Q346829,Culture.Linguistics,11430.0,1884.2047052794017,5.0,1738.0,1.6063675880432131,Culture,Linguistics,Black
56,12.0,11451.0,Mar,0.348655104637146,Q165,History_and_Society.Politics_and_government,11451.0,60480.65155588716,18.0,30935.0,4.183861255645752,History_and_Society,Politics_and_government,Sea
57,3.0,11581.0,Cuanto,0.8903042674064636,Q46344,STEM.Physics,11581.0,8402.0,12.0,71000.0,2.6709128022193913,STEM,Physics,How much
58,11.0,11915.0,Uno,0.3415925204753876,Q199,STEM.Mathematics,11915.0,34269.49423680804,0.0,3030.0,3.7575177252292633,STEM,Mathematics,One
59,6.0,11916.0,Tres,0.8080772161483765,Q201,STEM.Mathematics,11916.0,1902.5116603828244,0.0,2473.0,4.848463296890259,STEM,Mathematics,Three
60,1.0,12273.0,Silvestre I,0.9790457487106324,Q47149,Culture.Philosophy_and_religion,12273.0,0.0,2.0,5932.0,0.9790457487106324,Culture,Philosophy_and_religion,Sylvester I
61,9.0,12406.0,Red Hot Chili Peppers,0.9362950325012208,Q10708,Culture.Media.Music,12406.0,20320.579863081235,5.0,28637.0,8.426655292510988,Culture,Music,Red Hot Chili Peppers
62,1.0,12473.0,Trabajo,0.14805719256401062,Q11248337,History_and_Society.Transportation,12473.0,0.0,23.0,1911.0,0.14805719256401062,History_and_Society,Transportation,Job
63,9.0,12784.0,Unicef,0.6723417043685913,Q740308,History_and_Society.Politics_and_government,12784.0,25745.187102819364,7.0,3154.0,6.051075339317322,History_and_Society,Politics_and_government,Unicef
64,1.0,12876.0,S.O.D. (banda),0.98678719997406,Q519031,Culture.Media.Music,12876.0,0.0,18.0,976.0,0.98678719997406,Culture,Music,S.O.D. (band)
65,2.0,12889.0,Ángstrom,0.21734751760959625,Q81454,STEM.Physics,12889.0,2802.0,11.0,3107.0,0.4346950352191925,STEM,Physics,Angstrom
66,10.0,13753.0,V,0.9615437984466552,Q9963,Culture.Linguistics,13753.0,2867.368996199031,0.0,5219.0,9.615437984466553,Culture,Linguistics,V
67,7.0,13848.0,Qt (biblioteca),0.8558611869812012,Q201904,STEM.Computing,13848.0,14918.005936051824,12.0,1646.0,5.991028308868407,STEM,Computing,Qt (library)
68,6.0,14765.0,Precio,0.3073680400848389,Q160151,History_and_Society.Society,14765.0,13791.135788494305,3.0,32385.0,1.8442082405090336,History_and_Society,Society,Price
69,3.0,14929.0,Rea,0.9715740084648132,Q108419,History_and_Society.History,14929.0,5602.0,7.0,15175.0,2.91472202539444,History_and_Society,History,Rea
70,2.0,15187.0,Alarico I,0.9046605229377748,Q102371,History_and_Society.History,15187.0,2802.0,6.0,2654.0,1.809321045875549,History_and_Society,History,Alaric I
71,1.0,15315.0,APL,0.8670457601547241,Q296187,STEM.Computing,15315.0,0.0,11.0,4731.0,0.8670457601547241,STEM,Computing,APL
72,8.0,15327.0,Hora media de Greenwich,0.946606695652008,Q30192,STEM.STEM*,15327.0,44463.49568907127,22.0,2993.0,0.0,STEM,STEM*,Greenwich Mean Time
73,2.0,15429.0,TeX,0.7718535065650941,Q5301,STEM.Computing,15429.0,105.68942857671377,12.0,2875.0,1.5437070131301882,STEM,Computing,TeX
74,2.0,15725.0,Derecho de las personas,0.16027602553367615,Q5803452,History_and_Society.Politics_and_government,15725.0,0.0,18.0,1280.0,0.3205520510673523,History_and_Society,Politics_and_government,Right of the people
75,3.0,15833.0,Fibra alimentaria,0.7931159734725952,Q215210,STEM.Biology,15833.0,4444.1170820910975,13.0,2907.0,2.3793479204177856,STEM,Biology,Dietary fiber
76,4.0,15998.0,Bebida,0.4610267877578736,Q40050,Culture.Food_and_drink,15998.0,4087.3767017669375,18.0,2038.0,1.8441071510314944,Culture,Food_and_drink,Drink
77,2.0,16287.0,Exa,0.9914325475692748,Q152411,STEM.STEM*,16287.0,0.0,0.0,2110.0,0.0,STEM,STEM*,Exa
78,5.0,16821.0,Radiación infrarroja,0.7663036584854126,Q11388,STEM.Physics,16821.0,12119.002562805985,18.0,3185.0,3.831518292427063,STEM,Physics,Infrared radiation
79,1.0,16859.0,Parte (derecho),0.9416641592979432,Q1686000,History_and_Society.Politics_and_government,16859.0,0.0,0.0,2443.0,0.9416641592979432,History_and_Society,Politics_and_government,Party (right)
80,5.0,16860.0,Parque,0.4688006341457367,Q22698,Culture.Visual_arts.Architecture,16860.0,10270.297745190446,0.0,3351.0,2.3440031707286835,Culture,Architecture,Park
81,9.0,17325.0,Televisor,0.6926519870758057,Q8075,STEM.Technology,17325.0,19474.382630570195,12.0,2935.0,6.233867883682251,STEM,Technology,Television
82,7.0,17763.0,Cobán,0.9931061863899232,Q867077,Geography.Regions.Americas.Central_America,17763.0,18028.79513245587,6.0,2384.0,0.0,Geography,Central_America,Coban
83,2.0,17964.0,Santiago,0.7606606483459473,Q1256535,Culture.Linguistics,17964.0,5602.0,0.0,2097.0,1.5213212966918943,Culture,Linguistics,Santiago
84,9.0,18029.0,Cuatro,0.9324633479118348,Q202,STEM.Mathematics,18029.0,10389.324206083778,0.0,2240.0,8.392170131206514,STEM,Mathematics,Four
85,5.0,18030.0,Cinco,0.6859594583511353,Q203,STEM.Mathematics,18030.0,1538.385140158029,0.0,2095.0,3.4297972917556763,STEM,Mathematics,Five
86,3.0,18176.0,Mil,0.994455099105835,Q43016,STEM.Mathematics,18176.0,2802.0,0.0,4238.0,2.983365297317505,STEM,Mathematics,Thousand
87,9.0,18257.0,Manganeso,0.8439050912857056,Q731,STEM.Chemistry,18257.0,43177.956541555075,18.0,3603.0,7.59514582157135,STEM,Chemistry,Manganese
88,3.0,18546.0,Ada (lenguaje de programación),0.8933194279670715,Q154755,STEM.Computing,18546.0,258.2312513166226,12.0,1813.0,2.6799582839012146,STEM,Computing,Ada (programming language)
89,4.0,18967.0,Agencia Espacial Europea,0.6859594583511353,Q42262,History_and_Society.Business_and_economics,18967.0,23643.401755173207,12.0,2597.0,2.743837833404541,History_and_Society,Business_and_economics,European Space Agency
90,3.0,19055.0,Portugalete,0.9046605229377748,Q548441,Culture.Linguistics,19055.0,3827.658824290411,23.0,3177.0,2.7139815688133244,Culture,Linguistics,Portugalete
91,5.0,19085.0,Reus,0.9916942119598388,Q487096,Geography.Regions.Europe.Southern_Europe,19085.0,12807.745669434104,20.0,2691.0,0.0,Geography,Southern_Europe,Reus
92,6.0,19413.0,Puerto,0.2814156115055084,Q44782,Culture.Visual_arts.Architecture,19413.0,8675.558335502048,18.0,3126.0,1.6884936690330503,Culture,Architecture,Port
93,9.0,19464.0,Batalla de las Termópilas,0.8311530351638794,Q131969,History_and_Society.Military_and_warfare,19464.0,47142.90156743874,7.0,28793.0,7.480377316474914,History_and_Society,Military_and_warfare,Battle of Thermopylae
94,2.0,19472.0,Fusible,0.2942249774932861,Q182221,STEM.Technology,19472.0,1826.563368099892,12.0,3212.0,0.5884499549865722,STEM,Technology,Fuse
95,8.0,19499.0,Partido Nacionalista Vasco,0.6584275364875793,Q43093,History_and_Society.Politics_and_government,19499.0,25115.84521883561,8.0,6049.0,5.267420291900635,History_and_Society,Politics_and_government,Basque Nationalist Party
96,10.0,21127.0,Escala sismológica de Richter,0.6926519870758057,Q38768,STEM.Earth_and_environment,21127.0,45482.34664794338,22.0,15037.0,6.9265198707580575,STEM,Earth_and_environment,Richter seismological scale
97,6.0,21154.0,Zapato,0.5775054097175598,Q22676,Culture.Visual_arts.Visual_arts*,21154.0,21261.939077299867,7.0,8138.0,3.465032458305359,Culture,Visual_arts*,Shoe
98,6.0,21229.0,Preposición,0.4921981394290924,Q4833830,Culture.Linguistics,21229.0,7062.488639702533,0.0,27523.0,2.9531888365745544,Culture,Linguistics,Preposition
99,6.0,21323.0,Victoria de Durango,0.8479777574539185,Q112813,Geography.Geographical,21323.0,37213.65345430561,6.0,2447.0,0.0,Geography,Geographical,Durango victory
100,3.0,21330.0,Proyecto Mono,0.9263137578964232,Q722656,STEM.Computing,21330.0,1562.7373729757649,12.0,1105.0,2.7789412736892696,STEM,Computing,Mono Project
101,8.0,21390.0,Fotografía digital,0.5775054097175598,Q173095,Culture.Visual_arts.Visual_arts*,21390.0,15941.369275798395,12.0,2054.0,4.620043277740479,Culture,Visual_arts*,Digital photography
102,2.0,21413.0,Milenio,0.7826725244522095,Q36507,History_and_Society.History,21413.0,8400.0,22.0,2477.0,1.565345048904419,History_and_Society,History,Millennium
103,4.0,21777.0,Lápiz,0.6297846436500549,Q14674,Culture.Visual_arts.Visual_arts*,21777.0,18220.787574472462,13.0,2754.0,2.51913857460022,Culture,Visual_arts*,Pencil
104,4.0,23047.0,Astaná,0.9579222798347472,Q1520,Geography.Regions.Asia.Asia*,23047.0,2796.5,6.0,3328.0,0.0,Geography,Asia*,Astana
105,4.0,23211.0,Richard Dreyfuss,0.275139719247818,Q181799,Culture.Performing_arts,23211.0,15667.930665168704,15.0,3457.0,1.100558876991272,Culture,Performing_arts,Richard Dreyfuss
106,11.0,23522.0,Provincia de Salamanca,0.9990989565849304,Q71080,Geography.Regions.Europe.Southern_Europe,23522.0,66941.73748404902,17.0,3278.0,0.0,Geography,Southern_Europe,Salamanca province
107,2.0,23546.0,Sin,0.9046605229377748,Q217420,Culture.Philosophy_and_religion,23546.0,2802.0,7.0,13472.0,1.809321045875549,Culture,Philosophy_and_religion,Without
108,5.0,23729.0,Edad,0.14805719256401062,Q187970,History_and_Society.Transportation,23729.0,10302.39113860296,7.0,5601.0,0.7402859628200531,History_and_Society,Transportation,Age
109,1.0,24110.0,"Skidmore, Owings and Merrill",0.4765896201133728,Q459464,Culture.Visual_arts.Architecture,24110.0,0.0,6.0,2425.0,0.4765896201133728,Culture,Architecture,"Skidmore, Owings and Merrill"
110,7.0,24523.0,480 a. C.,0.9648651480674744,Q43241,History_and_Society.History,24523.0,17647.425408106592,7.0,4911.0,6.7540560364723214,History_and_Society,History,480 a. C.
111,3.0,25096.0,Llave,0.38492217659950256,Q132041,History_and_Society.History,25096.0,4008.4211417843044,12.0,2339.0,1.1547665297985077,History_and_Society,History,Key
112,3.0,25285.0,Cuerpo (anatomía),0.8706072568893433,Q170494,STEM.Biology,25285.0,4053.6114363888787,0.0,2091.0,2.61182177066803,STEM,Biology,Body (anatomy)
113,4.0,25541.0,Faro,0.3629792034626007,Q39715,Culture.Visual_arts.Visual_arts*,25541.0,5041.681741531146,18.0,2445.0,1.4519168138504028,Culture,Visual_arts*,Lighthouse
114,1.0,25760.0,The African Queen,0.994098961353302,Q384397,Culture.Media.Films,25760.0,0.0,11.0,5369.0,0.994098961353302,Culture,Films,The African Queen
115,6.0,25875.0,Válvula,0.1732981950044632,Q208443,STEM.Technology,25875.0,45409.70143759495,12.0,1995.0,1.0397891700267792,STEM,Technology,Valve
116,1.0,25962.0,Rompecabezas,0.2069040536880493,Q181008,Culture.Visual_arts.Visual_arts*,25962.0,0.0,18.0,2200.0,0.2069040536880493,Culture,Visual_arts*,Puzzle
117,2.0,26730.0,Carrera Internacional de San Silvestre de São Paulo,0.9626831412315368,Q1135337,Culture.Sports,26730.0,2802.0,2.0,2686.0,1.9253662824630733,Culture,Sports,San Silvestre de São Paulo International Race
118,32.0,26900.0,Película,0.6926519870758057,Q11424,Culture.Media.Media*,26900.0,236986.0624461572,11.0,26328.0,22.16486358642578,Culture,Media*,Movie
119,1.0,27303.0,Cámara réflex,0.2568419873714447,Q196353,Culture.Visual_arts.Visual_arts*,27303.0,0.0,12.0,2610.0,0.2568419873714447,Culture,Visual_arts*,Reflex camera
120,1.0,27644.0,Tratamiento,0.14805719256401062,Q347910,History_and_Society.Transportation,27644.0,0.0,18.0,4670.0,0.14805719256401062,History_and_Society,Transportation,Treatment
121,1.0,27679.0,A primera vista,0.9980832934379578,Q759389,Culture.Media.Films,27679.0,0.0,21.0,588.0,0.9980832934379578,Culture,Films,At first sight
122,2.0,27692.0,Por un puñado de dólares,0.9914325475692748,Q76479,Culture.Media.Films,27692.0,0.0,2.0,3178.0,1.9828650951385496,Culture,Films,For a bunch of dollars
123,4.0,27831.0,Mañana,0.754925012588501,Q7722,STEM.STEM*,27831.0,11392.308405953609,6.0,3793.0,0.0,STEM,STEM*,morning
124,1.0,28001.0,La noche de la iguana,0.9964163899421692,Q1468943,Culture.Media.Films,28001.0,0.0,4.0,1630.0,0.9964163899421692,Culture,Films,The night of the iguana
125,2.0,28079.0,Sabrina (película de 1954),0.9942797422409058,Q152493,Culture.Media.Films,28079.0,0.0,4.0,1818.0,1.9885594844818115,Culture,Films,Sabrina (1954 film)
126,2.0,28149.0,Sabrina (película de 1995),0.9982553720474244,Q900708,Culture.Media.Films,28149.0,0.0,4.0,2158.0,1.9965107440948489,Culture,Films,Sabrina (1995 film)
127,5.0,28250.0,Jardín zoológico,0.4225146472454071,Q43501,Culture.Visual_arts.Visual_arts*,28250.0,14247.222739970794,0.0,1890.0,2.1125732362270355,Culture,Visual_arts*,Zoo Garden
128,1.0,28254.0,Jugo de frutas,1.0000100135803225,Q20932605,Culture.Food_and_drink,28254.0,0.0,18.0,2971.0,1.0000100135803225,Culture,Food_and_drink,Fruit juice
129,1.0,28524.0,Alien³,0.9969346523284912,Q108543,Culture.Media.Media*,28524.0,0.0,11.0,4031.0,0.9969346523284912,Culture,Media*,Alien³
130,16.0,30364.0,Hospital,0.3923468291759491,Q16917,STEM.Medicine_&_Health,30364.0,77441.72283636003,18.0,9432.0,6.2775492668151855,STEM,Medicine_&_Health,Hospital
131,1.0,30705.0,Cotización,0.6001983880996704,Q1430676,STEM.Medicine_&_Health,30705.0,0.0,3.0,2628.0,0.6001983880996704,STEM,Medicine_&_Health,Quotation
132,2.0,31350.0,Geografía de Brasil,0.4815675487518311,Q1771875,Geography.Geographical,31350.0,138.53947278629818,22.0,2484.0,0.0,Geography,Geographical,Geography of Brazil
133,3.0,31360.0,Óxido de calcio,0.9783946871757508,Q185006,STEM.Chemistry,31360.0,2804.356415323808,18.0,22054.0,2.9351840615272526,STEM,Chemistry,Calcium oxide
134,3.0,31807.0,Mogadiscio,0.13661839067935946,Q2449,History_and_Society.History,31807.0,2802.0,6.0,2847.0,0.4098551720380784,History_and_Society,History,Mogadishu
135,2.0,31811.0,Monopatín,0.7663036584854126,Q15783,Culture.Sports,31811.0,2802.0,6.0,2229.0,1.5326073169708252,Culture,Sports,Scooter
136,3.0,31904.0,Postura,0.2568419873714447,Q8514257,STEM.Medicine_&_Health,31904.0,13315.426186331491,18.0,2302.0,0.7705259621143341,STEM,Medicine_&_Health,Position
137,1.0,32404.0,Islas Cook,0.14415885508060455,Q26988,History_and_Society.Society,32404.0,0.0,24.0,2714.0,0.14415885508060455,History_and_Society,Society,Cook Islands
138,5.0,32839.0,El Comercio (Perú),0.4921981394290924,Q1324020,Culture.Media.Media*,32839.0,17142.664446694216,5.0,2666.0,2.460990697145462,Culture,Media*,The Peru Commerce)
139,2.0,34278.0,Santander,0.40734341740608215,Q225393,Culture.Linguistics,34278.0,544.0035085154898,8.0,1916.0,0.8146868348121643,Culture,Linguistics,Santander
140,2.0,34606.0,Catarata,0.9942797422409058,Q127724,STEM.Medicine_&_Health,34606.0,412.2021066514779,18.0,2683.0,1.9885594844818115,STEM,Medicine_&_Health,Waterfall
141,2.0,34750.0,Ban,0.9993638396263124,Q2125156,STEM.Technology,34750.0,2802.0,12.0,9918.0,1.9987276792526247,STEM,Technology,Ban
142,6.0,36315.0,Cloruro,0.18714269995689392,Q108200,STEM.Chemistry,36315.0,8848.144065140337,18.0,1577.0,1.1228561997413635,STEM,Chemistry,Chloride
143,1.0,36551.0,Orycteropus afer,0.9808859825134276,Q46212,STEM.Biology,36551.0,0.0,22.0,2740.0,0.9808859825134276,STEM,Biology,Orycteropus afer
144,2.0,36990.0,Ping,0.8031837940216064,Q188876,STEM.Computing,36990.0,3567.440460054441,13.0,2575.0,1.6063675880432131,STEM,Computing,Ping
145,1.0,37857.0,Prevalencia,0.8962613940238953,Q719602,STEM.Medicine_&_Health,37857.0,0.0,18.0,3061.0,0.8962613940238953,STEM,Medicine_&_Health,Prevalence
146,18.0,38143.0,Agencia EFE,0.6297846436500549,Q1274521,History_and_Society.Business_and_economics,38143.0,148594.91151848895,10.0,3613.0,11.336123585700989,History_and_Society,Business_and_economics,EFE Agency
147,1.0,38998.0,SIG,0.40734341740608215,Q354799,Culture.Linguistics,38998.0,0.0,12.0,7772.0,0.40734341740608215,Culture,Linguistics,S.I.G
148,2.0,39392.0,Bien,0.538993239402771,Q857458,Culture.Linguistics,39392.0,0.0,0.0,1669.0,1.077986478805542,Culture,Linguistics,Well
149,1.0,39462.0,Isla Baker,0.9073222279548644,Q46879,Geography.Regions.Americas.North_America,39462.0,0.0,11.0,830.0,0.0,Geography,North_America,Baker Island
150,3.0,39749.0,Per qualche dollaro in più,0.9893575310707092,Q153677,Culture.Media.Films,39749.0,5602.0,2.0,1659.0,2.968072593212128,Culture,Films,Per qualche dollaro in più
151,6.0,40403.0,Tatuaje,0.2689514458179474,Q43006,STEM.Medicine_&_Health,40403.0,10871.404774870289,11.0,30674.0,1.6137086749076843,STEM,Medicine_&_Health,Tattoo
152,2.0,40486.0,Io (mitología),0.8991314172744751,Q179014,Culture.Literature,40486.0,501.4264669414188,13.0,2520.0,1.7982628345489502,Culture,Literature,Io (mythology)
153,32.0,40772.0,Televisión por cable,0.5156299471855164,Q184452,Culture.Media.Media*,40772.0,71451.5565290289,1.0,3926.0,16.500158309936527,Culture,Media*,Cable TV
154,2.0,40776.0,Dánae,0.9019306898117064,Q190582,Culture.Literature,40776.0,16316.71328163587,4.0,2241.0,1.8038613796234129,Culture,Literature,Danae
155,2.0,40854.0,Serie,0.14805719256401062,Q2917506,History_and_Society.Transportation,40854.0,3947.8541117988843,12.0,2489.0,0.29611438512802124,History_and_Society,Transportation,Serie
