,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
101611,Ядерный чемоданчик (Россия),101611,3,17,57687.33986550999,Q4536309
102276,Союз-ФГ,102276,6,21,12908.783333333333,Q2415633
103019,"Дасаев, Ринат Файзрахманович",103019,11,1,1880.9044046327758,Q294444
103415,Веб-страница,103415,3,11,0.0,Q36774
105258,Диптих (христианство),105258,6,25,18666.359523809275,Q4162070
107227,"Шкловский, Виктор Борисович",107227,2,14,0.0,Q312467
107303,"Золушка (мультфильм, 1950)",107303,4,7,14330.951028240705,Q191753
109865,"Кобра (фильм, 1986)",109865,2,22,121776.41736370655,Q637290
110070,Однажды на Диком Западе,110070,1,0,0.0,Q168154
110224,Враг мой (фильм),110224,2,6,1850.0,Q1088058
110370,"Кэрри (фильм, 1976)",110370,3,7,0.0,Q162672
110816,Никита (фильм),110816,3,0,1703.019630159471,Q743928
111028,Харли Дэвидсон и Ковбой Мальборо,111028,1,3,0.0,Q1585546
111111,Крепкий орешек 2,111111,3,0,12370.039260318912,Q105993
111324,Дрожь земли,111324,1,0,0.0,Q835650
112011,Одинокая белая женщина,112011,1,0,0.0,Q1542371
112183,Неукротимый,112183,1,22,0.0,Q691441
113108,"Возврата нет (фильм, 1993)",113108,3,0,1703.019630159471,Q577469
113294,Голова-ластик,113294,2,14,5544.0,Q11618
113676,Квантовый скачок (телесериал),113676,2,3,7387.999999999999,Q230506
114247,Пианино (фильм),114247,1,14,0.0,Q117315
115162,Мэверик (фильм),115162,1,0,0.0,Q675520
116373,Не будите спящего полицейского (фильм),116373,1,22,0.0,Q1517057
118130,"Мазуркевич, Ирина Степановна",118130,1,6,0.0,Q4274621
118629,"Салахов, Таир Теймур оглы",118629,1,15,0.0,Q2627373
118856,"Трубецкой, Сергей Петрович",118856,5,4,32705.776180332487,Q2141760
119470,Случаи ложного срабатывания систем предупреждения о ракетном нападении,119470,1,17,0.0,Q4424085
119892,"Вертинская, Анастасия Александровна",119892,8,6,34047.44201926706,Q302878
122307,Страсбург,122307,6,14,7442.412303202353,Q6602
124357,"Быстров, Владимир Сергеевич",124357,3,1,91.00431691601756,Q314724
124611,Ту-22,124611,4,17,1304.0962703791045,Q213342
125809,Марсово поле (Санкт-Петербург),125809,2,4,0.0,Q1194336
126122,"Рота, Нино",126122,1,10,0.0,Q214665
126639,"Осторожно, двери закрываются",126639,1,6,0.0,Q470624
128263,"Ярузельский, Войцех",128263,2,15,0.0,Q55834
128426,"Авербух, Илья Изяславич",128426,14,10,943.1328510492959,Q1378392
128529,"Азер, Ирина Абдуррезаевна",128529,2,22,1850.0,Q4058236
128780,"Бьюкенен, Джеймс",128780,25,3,5.1588661906053215,Q12325
128923,"Женитьба Бальзаминова (фильм, 1964)",128923,1,6,0.0,Q1963018
128941,Девушка без адреса,128941,2,6,1850.0,Q3178033
130652,Британия (римская провинция),130652,6,11,3699.833333333333,Q185103
132186,Мегатрон,132186,15,28,3401.0460317461275,Q828473
132188,Скандалист (трансформер),132188,15,28,3401.0460317461275,Q909028
133549,"Чиаурели, Софико Михайловна",133549,2,14,3698.0,Q446914
133650,"Павленко, Александр Евгеньевич",133650,1,23,0.0,Q2530580
133908,"Кордова (город, Испания)",133908,1,1,0.0,Q5818
134083,Аполлон-13 (фильм),134083,4,18,32334.25387057613,Q106428
136449,Анкона,136449,2,24,25718.0,Q3415
136465,Бари,136465,3,8,57496.102720020914,Q3519
137144,Гелиосфера,137144,3,21,845.8658181406014,Q131687
137211,Человек-слон,137211,3,14,3699.0,Q272860
137789,Doom (фильм),137789,2,22,5544.0,Q755523
138471,Валахия,138471,3,15,3698.0,Q171393
139685,"Надеждин, Борис Борисович",139685,1,14,0.0,Q4311880
140357,Аутодафе,140357,1,24,0.0,Q209966
140977,Веб-служба,140977,4,11,7388.0,Q193424
141459,Гельзенкирхен,141459,7,9,54367.41917566604,Q2765
141626,"Тынянов, Юрий Николаевич",141626,4,6,89804.19430244855,Q368455
142656,"Битов, Андрей Георгиевич",142656,7,6,5547.0,Q502041
142996,Покровские ворота (фильм),142996,9,6,84131.649529812,Q3604138
143188,"Варум, Анжелика",143188,3,27,1850.0,Q4104030
143860,"Валенса, Лех",143860,4,15,1301.9331489151994,Q444
144282,"Перон, Хуан Доминго",144282,5,29,1027.174554874727,Q93330
144357,Большой противолодочный корабль,144357,2,17,0.0,Q4093000
144431,Весёлые ребята (фильм),144431,2,18,15561.823745745285,Q1877764
144525,"Золотой телёнок (фильм, 1968)",144525,1,18,0.0,Q3547387
145091,Провинции и территории Канады,145091,1,5,0.0,Q2879
145112,"Аты-баты, шли солдаты…",145112,1,6,0.0,Q1194976
145167,Баллада о доблестном рыцаре Айвенго,145167,2,18,1850.0,Q4076716
145324,"Рейган, Рональд",145324,33,3,73889.89283043242,Q9960
146026,"Недвед, Павел",146026,19,1,7875.20173349375,Q171295
146182,"Монро, Джеймс",146182,25,3,5.1588661906053215,Q11815
146266,"Хиллари, Эдмунд",146266,5,21,0.75,Q33817
146976,"Якушев, Александр Сергеевич",146976,2,5,2134.962922870631,Q1385616
147002,"Могильный, Александр Геннадьевич",147002,8,5,9139.743144969112,Q505507
148902,Вале (кантон),148902,3,15,39058.983957491604,Q834
148954,"Витт, Катарина",148954,5,10,5050.437979431159,Q58028
148957,"Букин, Андрей Анатольевич",148957,5,10,535.4978570341898,Q501729
149415,Мобуту Сесе Секо,149415,2,14,111.17264353145886,Q164535
149671,"Синявский, Андрей Донатович",149671,7,14,8915.815667969338,Q468267
150213,"Экипаж (фильм, 1979)",150213,2,6,16578.0,Q4530224
150534,"Щаранский, Натан",150534,11,14,1850.0,Q360961
150821,"Адамс, Джон Куинси",150821,25,3,5.1588661906053215,Q11816
151027,Сказка странствий,151027,2,19,20240.0,Q4421399
151043,"Митта, Александр Наумович",151043,2,19,18410.0,Q1390108
151616,"Драчёв, Владимир Петрович",151616,3,2,2952.1272498238714,Q729257
152747,"Каспарайтис, Дарюс Владович",152747,4,5,0.0,Q458564
152848,"Яшин, Алексей Валерьевич",152848,4,5,0.0,Q585247
152991,"Высота (фильм, 1957)",152991,5,6,32023.559826944147,Q4129506
154393,"Тома, Светлана Андреевна",154393,2,6,941.2987862398172,Q463809
156378,"Целан, Пауль",156378,1,14,0.0,Q153905
156778,Алёшкина любовь,156778,3,6,4613.034411891347,Q4063850
156817,Безымянная звезда (фильм),156817,5,6,46683.76178714505,Q4081124
156923,В начале славных дел,156923,7,6,14022.400966028576,Q1822835
156929,В четверг и больше никогда,156929,1,6,0.0,Q4101838
157278,Баллада о солдате,157278,1,6,0.0,Q1305092
157290,В зоне особого внимания,157290,2,6,945.0469990470834,Q4101708
157322,"Снежная королева (фильм, 1966)",157322,1,19,0.0,Q935893
158140,Тулуп (прыжок),158140,8,10,429.53750704394116,Q1895063
158141,Лутц (прыжок),158141,6,10,609.3537321300245,Q1545606
158686,"Селянне, Теему",158686,4,5,2480.164950777958,Q253073
158800,Влюблён по собственному желанию,158800,1,6,0.0,Q4113650
158806,Взбесившийся автобус,158806,3,27,5546.0,Q4110330
160644,Где находится нофелет?,160644,3,22,3699.0,Q4134604
160650,"Гений (фильм, 1991)",160650,2,20,1850.0,Q4135424
161253,"Анкор, ещё анкор! (фильм)",161253,1,6,0.0,Q4066484
161280,Дети Дон Кихота,161280,1,6,0.0,Q4159337
161312,"Доброе утро (фильм, 1955)",161312,2,6,5.0,Q4163699
161795,Фанар,161795,4,25,0.0,Q28733113
161996,Жили три холостяка,161996,5,6,6431.802249367308,Q4180301
162490,"Тейлор, Закари",162490,24,3,0.17043478260869563,Q11896
162501,"Пирс, Франклин",162501,25,3,34.95240534509083,Q12312
163559,"Федун, Леонид Арнольдович",163559,2,1,8.934295616822627,Q1133203
163565,"Картер, Джимми",163565,30,3,29196.949367596546,Q23685
163750,Зайчик (фильм),163750,4,6,24789.98183924318,Q4184537
163759,Звезда пленительного счастья,163759,5,4,81883.26747186568,Q4189412
163834,И снова Анискин,163834,1,6,0.0,Q4195091
163836,И на камнях растут деревья,163836,1,20,0.0,Q983164
163938,Когда я стану великаном,163938,2,19,1850.0,Q4226056
164033,Аполлон-12,164033,8,18,15.431954428250108,Q188433
164413,"Гулая, Инна Иосифовна",164413,1,6,0.0,Q4151791
164571,Берегите женщин,164571,4,27,76537.86156240616,Q4084224
164572,"Близнецы (фильм, 1945)",164572,1,18,0.0,Q4088150
164589,Зверобой (фильм),164589,1,0,0.0,Q4189611
164960,Конец «Сатурна»,164960,2,6,4258.085928967007,Q4230741
164972,Королева бензоколонки,164972,2,6,1810.07219042492,Q1965438
164973,Королевство кривых зеркал (фильм),164973,4,6,7393.0,Q194941
165011,Кубанские казаки (фильм),165011,3,6,2989.024905072174,Q2368465
165040,Лекарство против страха (фильм),165040,1,6,0.0,Q4257632
165052,Лиловый шар (фильм),165052,6,6,433.70320550950686,Q4261614
165061,Личный номер (фильм),165061,2,21,1850.0,Q2994000
165734,Мама вышла замуж,165734,6,6,9078.359481737652,Q4279718
165793,"Даниэль, Юлий Маркович",165793,4,14,57.40542778858586,Q435770
165836,Аполлон-14,165836,8,18,15.431954428250108,Q178871
166653,Залив Петра Великого,166653,3,17,5546.0,Q494927
167293,"Мио, мой Мио (фильм)",167293,3,19,16578.0,Q2368378
167860,Автономная Социалистическая Советская Республика Немцев Поволжья,167860,3,4,12914.0,Q157261
167933,Кольцо из Амстердама,167933,2,6,2271.2770081488834,Q4228995
168278,День рождения Алисы (мультфильм),168278,1,6,0.0,Q2943600
168306,Айгунский договор,168306,2,4,1707.1395334132078,Q618292
168594,Мужики!..,168594,3,6,1850.0,Q4305815
168619,Мы с вами где-то встречались,168619,2,6,1850.0,Q4309267
168625,"На Дерибасовской хорошая погода, или На Брайтон-Бич опять идут дожди",168625,7,27,124433.85360800075,Q2370102
169163,"Ширвиндт, Александр Анатольевич",169163,4,6,65319.241831348714,Q4524232
169506,Старые клячи,169506,2,19,31178.0,Q718486
169508,О бедном гусаре замолвите слово,169508,1,6,0.0,Q4328827
169744,Юность Петра,169744,7,6,14022.400966028576,Q4534637
171580,Шла собака по роялю,171580,1,6,0.0,Q4525375
172075,Запретный город,172075,1,4,0.0,Q80290
172394,Березинский биосферный заповедник,172394,2,26,11070.0,Q1194178
174861,Grumman TBF Avenger,174861,1,3,0.0,Q734103
175028,"Банионис, Донатас Юозович",175028,1,6,0.0,Q908633
175200,"Ван Бюрен, Мартин",175200,30,3,1335.332994455686,Q11820
175259,"Тайлер, Джон",175259,28,3,104.88435699558272,Q11881
175269,"Полк, Джеймс Нокс",175269,24,3,0.17043478260869563,Q11891
175294,"Филлмор, Миллард",175294,28,3,104.88435699558272,Q12306
175351,"Джонсон, Эндрю",175351,28,3,104.88435699558272,Q8612
175914,"Хейс, Ратерфорд Бёрчард",175914,24,3,0.17043478260869563,Q35686
175922,"Гарфилд, Джеймс Абрам",175922,25,3,277.58675439217564,Q34597
176374,"Артур, Честер Алан",176374,28,3,104.88435699558272,Q35498
176451,"Торбинский, Дмитрий Евгеньевич",176451,4,23,12919.0,Q294877
177197,"Конюхова, Татьяна Георгиевна",177197,3,6,2642.4777204515367,Q4232068
177270,"Степанова, Мария Михайловна",177270,5,6,28103.4831684043,Q4441876
177689,"Толубеев, Андрей Юрьевич",177689,4,26,33452.08580938553,Q944215
178704,Переносной зенитный ракетный комплекс,178704,6,17,13532.412260324521,Q1465101
178996,"Гаррисон, Бенджамин",178996,24,3,0.17043478260869563,Q35678
179485,"Тюнина, Галина Борисовна",179485,1,19,0.0,Q1412738
180250,Беллинсгаузен (антарктическая станция),180250,4,20,0.0,Q815995
180276,Мирный (антарктическая станция),180276,4,20,0.0,Q646492
180411,North American XB-70 Valkyrie,180411,3,17,256.07608639642547,Q729056
183077,Боудикка,183077,3,11,0.0,Q184634
183532,"Тафт, Уильям Говард",183532,24,3,0.17043478260869563,Q35648
183567,"Гувер, Герберт",183567,26,3,231.66180641330277,Q35236
183575,"Форд, Джеральд Рудольф",183575,31,3,20465.567878012986,Q9582
184708,Оса (зенитный ракетный комплекс),184708,4,17,87.66666666666667,Q694993
185891,"Стругачёв, Семён Михайлович",185891,2,6,9230.0,Q4444277
186347,Галисия,186347,3,1,3845.7053141701604,Q3908
186672,Иннокентий VIII,186672,2,24,3698.0,Q161351
186766,Юлий II,186766,3,24,7391.0,Q80516
186908,"Акулова, Ирина Григорьевна",186908,2,6,18410.0,Q4060214
189387,"Дунаевский, Максим Исаакович",189387,6,27,11212.450551728469,Q4170711
189742,"Прыгунов, Лев Георгиевич",189742,3,6,10486.078710483378,Q4382654
190745,Шрек 2,190745,6,20,24346.000000000644,Q485983
191309,"Березуцкий, Василий Владимирович",191309,2,23,7388.0,Q311349
191354,Пльзень,191354,3,9,23.83957185659297,Q43453
193070,"Орлов, Юрий Фёдорович",193070,12,14,2432.451003275316,Q1280936
194887,Серафим (Чичагов),194887,2,25,1850.0,Q4416645
195850,"Татарский, Александр Михайлович",195850,1,6,0.0,Q2627503
197234,"Трибуц, Владимир Филиппович",197234,1,17,0.0,Q960416
197752,"Полицеймако, Мария Витальевна",197752,1,19,0.0,Q4370196
198005,Государственный департамент США,198005,7,14,11084.0,Q789915
198750,"Зорькин, Валерий Дмитриевич",198750,1,17,0.0,Q506261
198946,"Бредун, Эдуард Александрович",198946,1,6,0.0,Q4096221
199191,Андреевский крест,199191,4,24,9234.0,Q201960
199405,Парад Победы,199405,3,26,3699.0,Q2001685
199631,"Акопян, Амаяк Арутюнович",199631,1,27,0.0,Q4059737
200190,"Макартур, Дуглас",200190,2,8,9229.999999999998,Q127417
200233,Контрольное число,200233,1,21,0.0,Q1337960
201352,Судьба человека (фильм),201352,4,6,12150.751253293527,Q1304993
201985,"Березуцкий, Алексей Владимирович",201985,2,9,1850.0,Q213011
202088,"Вертинская, Марианна Александровна",202088,9,6,19029.293262819938,Q4108139
203140,"Нигматуллин, Руслан Каримович",203140,4,1,362.23051441800584,Q559136
203286,"Куликов, Анатолий Сергеевич",203286,2,15,3698.0,Q4246195
203746,"Куэйл, Дэн",203746,15,3,3.391265988548597,Q49214
204352,"Виктюк, Роман Григорьевич",204352,7,6,36110.70380345988,Q3920003
205964,"Усатова, Нина Николаевна",205964,2,6,0.0,Q4477603
206769,Блондинка в законе,206769,2,7,7146.874999999999,Q500093
206853,"Абрикосов, Алексей Алексеевич",206853,5,14,1850.0,Q188128
208006,"Лебедев, Евгений Алексеевич",208006,6,6,118519.86262492718,Q1967736
208107,Бильбао,208107,5,1,3949.646218670632,Q8692
208203,Белорусский вокзал (фильм),208203,2,19,3698.0,Q1969508
209054,"Пепеляев, Анатолий Николаевич",209054,2,15,1850.0,Q487964
210742,Чемпионат мира по хоккею с шайбой среди молодёжных команд,210742,12,5,21521.175170241255,Q1754117
211220,"Басов, Николай Геннадиевич",211220,4,14,0.0,Q83557
211336,Красное колесо,211336,4,14,1850.0,Q450330
211364,Эрагон (роман),211364,4,20,4604.0,Q185449
211738,"Райзман, Юлий Яковлевич",211738,4,6,38018.59456184945,Q1711790
211821,Эрагон (фильм),211821,4,20,55660.96073968109,Q239296
213255,"Чилингаров, Артур Николаевич",213255,2,13,5544.0,Q2597507
214364,Список президентов США,214364,36,3,1938.961416339068,Q35073
227699,"Глебов, Пётр Петрович",227699,3,6,4262.272648700638,Q4139620
228532,"Епископосян, Владимир Арустамович",228532,1,27,0.0,Q4176044
228693,"Голдинг, Уильям",228693,1,14,0.0,Q44183
228775,Фельтинс-Арена,228775,11,9,13010.346819787743,Q150961
229628,Золотая пластинка «Вояджера»,229628,3,21,0.0,Q156315
229701,"Пионер-6, -7, -8 и -9",229701,2,21,845.8658181406014,Q335408
229720,"Дыховичный, Иван Владимирович",229720,2,6,1850.0,Q683399
230201,"Дмитриев, Игорь Борисович",230201,3,6,56844.36230030069,Q433411
230915,На сопках Маньчжурии,230915,2,6,1850.0,Q2993390
231821,Подкидыш (фильм),231821,4,18,14763.0,Q4367638
232735,Ормузский пролив,232735,1,14,0.0,Q79883
236307,Пионер-11,236307,3,21,0.0,Q59113
238325,Флаг СССР,238325,10,6,126749.1374328709,Q165230
243694,"Владимиров, Игорь Петрович",243694,9,6,62342.23658525093,Q4113106
243906,Констанца,243906,2,15,1850.0,Q79808
244575,С-125,244575,4,17,17890.459091282082,Q312471
244673,Наёмный убийца,244673,1,10,0.0,Q378770
248626,Чёрные полковники,248626,2,15,1850.0,Q504081
249262,"Ван Бастен, Марко",249262,16,1,1150.0414372682765,Q483629
249576,КОНМЕБОЛ,249576,19,16,1379.4853987866275,Q58733
249705,Южноамериканский кубок,249705,18,16,8265.473189518209,Q60585
250048,"Агутин, Леонид Николаевич",250048,5,27,14606.701033559078,Q337404
250321,Особенности национальной рыбалки,250321,2,6,7388.0,Q3718974
251759,Жених с того света,251759,3,27,9814.60717590412,Q4179373
252015,Холмогоры,252015,1,6,0.0,Q681521
252229,"Гришэм, Джон",252229,1,14,0.0,Q106465
253900,Антарктические станции,253900,4,20,0.0,Q749622
255140,Межконтинентальный кубок по футболу,255140,18,16,5666.168991927456,Q182473
255405,Инквизитор (значения),255405,1,6,0.0,Q18991114
257290,"Буш, Лора",257290,12,3,7381.662798489769,Q152019
257927,Сборная Белоруссии по футболу,257927,16,1,7567.46153138788,Q186252
258955,"Крылатов, Евгений Павлович",258955,6,6,10566.82335611543,Q1414578
261635,Нюрнберг (футбольный клуб),261635,8,9,2130.3503475985844,Q15786
262553,"Рок, Крис",262553,2,7,0.0,Q4109
263092,Отпуск в сентябре,263092,1,6,0.0,Q4339912
265141,Висбаден,265141,2,9,3698.0,Q1721
265311,"Дитя человеческое (фильм, 2006)",265311,1,0,0.0,Q221090
266744,Президент Польши,266744,5,15,124513.77307081358,Q1054799
267667,Чемпионат Европы по футболу 2000,267667,11,1,2775.0061095986453,Q131239
269149,Вторая опиумная война,269149,4,4,3278.713529751408,Q418151
269332,"Толубеев, Юрий Владимирович",269332,2,26,0.0,Q4460028
270947,"Лопес де Санта-Анна, Антонио",270947,5,4,11989.285645076146,Q189145
270957,Американо-мексиканская война,270957,6,4,5176.154692695235,Q6683
273289,Кубок Либертадорес,273289,29,16,8348.04411559716,Q184795
273693,"Айнтрахт (футбольный клуб, Франкфурт-на-Майне)",273693,17,9,46181.74198423295,Q38245
273749,Эмират,273749,2,8,53221.445616719735,Q189898
274393,Х-55,274393,2,17,30474.411807354343,Q297026
274595,2-я танковая дивизия СС «Райх»,274595,3,15,1838.0,Q160133
