,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
47,2.0,12799.0,Catalan,6.0,0.9908843636512756,Q7026,Geography.Regions.Europe.Europe*,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
48,2.0,12799.0,Catalan,6.0,0.9808859825134277,Q7026,Geography.Regions.Europe.Southern_Europe,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
49,2.0,12799.0,Catalan,6.0,0.9777238368988037,Q7026,Culture.Linguistics,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
50,2.0,12799.0,Catalan,6.0,0.6723417043685913,Q7026,Geography.Regions.Europe.Western_Europe,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
51,2.0,12799.0,Catalan,6.0,0.14034625887870789,Q7026,Geography.Regions.Africa.Africa*,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
52,2.0,12799.0,Catalan,6.0,0.1294127255678177,Q7026,Geography.Regions.Americas.Central_America,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
53,2.0,12799.0,Catalan,6.0,0.11921291798353195,Q7026,Geography.Regions.Europe.Eastern_Europe,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
54,2.0,12799.0,Catalan,6.0,0.11280541121959686,Q7026,Geography.Regions.Americas.South_America,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
55,2.0,12799.0,Catalan,6.0,0.1067005917429924,Q7026,Culture.Philosophy_and_religion,0.0,1103.0,129.0,16.0,152.0,11.153846000000001,4.6878605,-14.534206
56,3.0,13984.0,Drapeau du Japon,13.0,0.9879562258720398,Q43175,History_and_Society.History,107.0,6592.999999999997,0.0,17.0,253.0,12.307692999999999,-17.333494,24.950773
57,3.0,13984.0,Drapeau du Japon,13.0,0.12878464365005493,Q43175,Geography.Regions.Asia.East_Asia,107.0,6592.999999999997,0.0,17.0,253.0,12.307692999999999,-17.333494,24.950773
58,3.0,13984.0,Drapeau du Japon,13.0,0.07650540971755981,Q43175,Geography.Regions.Asia.Asia*,107.0,6592.999999999997,0.0,17.0,253.0,12.307692999999999,-17.333494,24.950773
59,4.0,15213.0,Étienne (martyr),6.0,0.9808859825134277,Q161775,Culture.Biography.Biography*,0.0,5495.5,129.0,16.0,152.0,13.461538000000001,1.7976436999999998,14.057723000000001
60,4.0,15213.0,Étienne (martyr),6.0,0.7122421860694885,Q161775,Culture.Philosophy_and_religion,0.0,5495.5,129.0,16.0,152.0,13.461538000000001,1.7976436999999998,14.057723000000001
61,4.0,15213.0,Étienne (martyr),6.0,0.13661839067935944,Q161775,History_and_Society.Society,0.0,5495.5,129.0,16.0,152.0,13.461538000000001,1.7976436999999998,14.057723000000001
62,4.0,15213.0,Étienne (martyr),6.0,0.11597072333097458,Q161775,History_and_Society.History,0.0,5495.5,129.0,16.0,152.0,13.461538000000001,1.7976436999999998,14.057723000000001
63,4.0,15213.0,Étienne (martyr),6.0,0.0,Q161775,Geography.Regions.Europe.Europe*,0.0,5495.5,129.0,16.0,152.0,13.461538000000001,1.7976436999999998,14.057723000000001
64,2.0,15404.0,Richard III,12.0,0.9963027834892273,Q133028,Culture.Biography.Biography*,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
65,2.0,15404.0,Richard III,12.0,0.7931159734725952,Q133028,History_and_Society.History,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
66,2.0,15404.0,Richard III,12.0,0.4765896201133728,Q133028,History_and_Society.Military_and_warfare,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
67,2.0,15404.0,Richard III,12.0,0.15036486291885376,Q133028,Geography.Regions.Europe.Europe*,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
68,2.0,15404.0,Richard III,12.0,0.14034625887870789,Q133028,Culture.Biography.Women,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
69,2.0,15404.0,Richard III,12.0,0.10088862478733063,Q133028,Culture.Philosophy_and_religion,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
70,2.0,15404.0,Richard III,12.0,0.0,Q133028,Geography.Regions.Europe.Northern_Europe,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
71,2.0,15404.0,Richard III,12.0,0.0,Q133028,Geography.Regions.Europe.Western_Europe,74.0,1136.0858726793222,134.0,3.0,0.0,11.153846000000001,-14.850497,-5.713776599999999
72,7.0,15836.0,Bratislava,19.0,0.9836069941520691,Q1780,Geography.Regions.Europe.Europe*,170.0,7726.633146435484,44.0,11.0,235.0,16.923077,-4.7696586,-16.06467
73,7.0,15836.0,Bratislava,19.0,0.9073222279548645,Q1780,Geography.Regions.Europe.Eastern_Europe,170.0,7726.633146435484,44.0,11.0,235.0,16.923077,-4.7696586,-16.06467
74,7.0,15836.0,Bratislava,19.0,0.4688006341457367,Q1780,Geography.Geographical,170.0,7726.633146435484,44.0,11.0,235.0,16.923077,-4.7696586,-16.06467
75,7.0,15836.0,Bratislava,19.0,0.19194278120994568,Q1780,History_and_Society.History,170.0,7726.633146435484,44.0,11.0,235.0,16.923077,-4.7696586,-16.06467
76,4.0,20955.0,Jan Ullrich,8.0,0.9981998205184937,Q57959,Culture.Sports,172.0,0.0,126.0,10.0,0.0,13.461538000000001,-8.956904,4.176023000000001
77,4.0,20955.0,Jan Ullrich,8.0,0.9969346523284912,Q57959,Culture.Biography.Biography*,172.0,0.0,126.0,10.0,0.0,13.461538000000001,-8.956904,4.176023000000001
78,4.0,20955.0,Jan Ullrich,8.0,0.39231942796707153,Q57959,Geography.Regions.Europe.Western_Europe,172.0,0.0,126.0,10.0,0.0,13.461538000000001,-8.956904,4.176023000000001
79,4.0,20955.0,Jan Ullrich,8.0,0.37648682498931885,Q57959,Geography.Regions.Europe.Europe*,172.0,0.0,126.0,10.0,0.0,13.461538000000001,-8.956904,4.176023000000001
80,4.0,22453.0,Expédition du Mexique,0.0,0.7931159734725952,Q952881,History_and_Society.Military_and_warfare,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
81,4.0,22453.0,Expédition du Mexique,0.0,0.35867373847961426,Q952881,Geography.Regions.Americas.North_America,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
82,4.0,22453.0,Expédition du Mexique,0.0,0.23371636867523193,Q952881,History_and_Society.Politics_and_government,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
83,4.0,22453.0,Expédition du Mexique,0.0,0.1520422399044037,Q952881,History_and_Society.History,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
84,4.0,22453.0,Expédition du Mexique,0.0,0.1520422399044037,Q952881,History_and_Society.Society,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
85,4.0,22453.0,Expédition du Mexique,0.0,0.1067005917429924,Q952881,STEM.STEM*,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
86,4.0,22453.0,Expédition du Mexique,0.0,0.0,Q952881,Geography.Regions.Europe.Western_Europe,88.0,9190.240026465088,77.0,11.0,193.0,13.461538000000001,2.9485787999999995,12.23157
87,1.0,23504.0,Total Recall,11.0,0.9949496984481812,Q222018,Culture.Media.Media*,13.0,0.0,95.0,3.0,175.0,10.0,9.074565,10.682243
88,1.0,23504.0,Total Recall,11.0,0.9890230894088745,Q222018,Culture.Media.Films,13.0,0.0,95.0,3.0,175.0,10.0,9.074565,10.682243
89,1.0,23504.0,Total Recall,11.0,0.5312193632125854,Q222018,Culture.Media.Entertainment,13.0,0.0,95.0,3.0,175.0,10.0,9.074565,10.682243
90,1.0,23504.0,Total Recall,11.0,0.0,Q222018,Geography.Regions.Americas.North_America,13.0,0.0,95.0,3.0,175.0,10.0,9.074565,10.682243
91,11.0,24488.0,Miguel Indurain,8.0,0.9937201142311096,Q105542,Culture.Biography.Biography*,172.0,1111.2873737373739,126.0,10.0,0.0,21.538464,23.458378,8.600461
92,11.0,24488.0,Miguel Indurain,8.0,0.9808859825134277,Q105542,Culture.Sports,172.0,1111.2873737373739,126.0,10.0,0.0,21.538464,23.458378,8.600461
93,11.0,24488.0,Miguel Indurain,8.0,0.3981314172744751,Q105542,Geography.Regions.Europe.Europe*,172.0,1111.2873737373739,126.0,10.0,0.0,21.538464,23.458378,8.600461
94,11.0,24488.0,Miguel Indurain,8.0,0.3862146010398865,Q105542,Geography.Regions.Europe.Southern_Europe,172.0,1111.2873737373739,126.0,10.0,0.0,21.538464,23.458378,8.600461
95,11.0,24488.0,Miguel Indurain,8.0,0.0,Q105542,Geography.Regions.Europe.Western_Europe,172.0,1111.2873737373739,126.0,10.0,0.0,21.538464,23.458378,8.600461
96,1.0,24702.0,Tolochenaz,0.0,1.0000100135803223,Q69398,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,5.0,193.0,10.0,-4.255849400000001,-22.331831
97,1.0,24702.0,Tolochenaz,0.0,0.9995517134666443,Q69398,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,5.0,193.0,10.0,-4.255849400000001,-22.331831
98,7.0,25125.0,Tournoi de Wimbledon,17.0,0.9715740084648132,Q41520,Culture.Sports,233.0,3116.733333333262,124.0,6.0,54.0,16.923077,-17.703429999999997,17.004704999999998
99,7.0,25125.0,Tournoi de Wimbledon,17.0,0.0,Q41520,Geography.Regions.Europe.Europe*,233.0,3116.733333333262,124.0,6.0,54.0,16.923077,-17.703429999999997,17.004704999999998
100,7.0,25125.0,Tournoi de Wimbledon,17.0,0.0,Q41520,Geography.Regions.Europe.Northern_Europe,233.0,3116.733333333262,124.0,6.0,54.0,16.923077,-17.703429999999997,17.004704999999998
101,3.0,25639.0,Horemheb,0.0,0.9921941161155701,Q157995,Culture.Biography.Biography*,88.0,551.0,77.0,5.0,193.0,12.307692999999999,19.31785,-15.076348999999999
102,3.0,25639.0,Horemheb,0.0,0.9836069941520691,Q157995,History_and_Society.History,88.0,551.0,77.0,5.0,193.0,12.307692999999999,19.31785,-15.076348999999999
103,3.0,25639.0,Horemheb,0.0,0.29422497749328613,Q157995,History_and_Society.Military_and_warfare,88.0,551.0,77.0,5.0,193.0,12.307692999999999,19.31785,-15.076348999999999
104,3.0,25641.0,Ptolémée XV,0.0,0.9919480085372925,Q39589,Culture.Biography.Biography*,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
105,3.0,25641.0,Ptolémée XV,0.0,0.9763205647468567,Q39589,History_and_Society.History,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
106,3.0,25641.0,Ptolémée XV,0.0,0.3007555902004242,Q39589,History_and_Society.Military_and_warfare,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
107,3.0,25641.0,Ptolémée XV,0.0,0.0,Q39589,Geography.Regions.Europe.Europe*,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
108,3.0,25641.0,Ptolémée XV,0.0,0.0,Q39589,Geography.Regions.Europe.Southern_Europe,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
109,3.0,25641.0,Ptolémée XV,0.0,0.0,Q39589,Geography.Regions.Africa.Africa*,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
110,3.0,25641.0,Ptolémée XV,0.0,0.0,Q39589,Geography.Regions.Africa.Northern_Africa,88.0,3303.0,77.0,5.0,193.0,12.307692999999999,23.607498,14.336205999999999
111,4.0,28013.0,Emmanuelle Béart,14.0,0.9987257122993469,Q106458,Culture.Biography.Women,0.0,2204.0,163.0,4.0,60.0,13.461538000000001,0.46292648,9.165388
112,4.0,28013.0,Emmanuelle Béart,14.0,0.9949496984481812,Q106458,Culture.Biography.Biography*,0.0,2204.0,163.0,4.0,60.0,13.461538000000001,0.46292648,9.165388
113,4.0,28013.0,Emmanuelle Béart,14.0,0.4767238368988037,Q106458,Geography.Regions.Europe.Western_Europe,0.0,2204.0,163.0,4.0,60.0,13.461538000000001,0.46292648,9.165388
114,4.0,28013.0,Emmanuelle Béart,14.0,0.4556442370414734,Q106458,Geography.Regions.Europe.Europe*,0.0,2204.0,163.0,4.0,60.0,13.461538000000001,0.46292648,9.165388
115,3.0,29203.0,Marie-France Pisier,3.0,0.9995794296264648,Q239893,Culture.Biography.Biography*,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
116,3.0,29203.0,Marie-France Pisier,3.0,0.9525841474533081,Q239893,Culture.Biography.Women,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
117,3.0,29203.0,Marie-France Pisier,3.0,0.2568419873714447,Q239893,History_and_Society.History,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
118,3.0,29203.0,Marie-France Pisier,3.0,0.15036486291885376,Q239893,Geography.Regions.Europe.Europe*,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
119,3.0,29203.0,Marie-France Pisier,3.0,0.14805719256401062,Q239893,Culture.Literature,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
120,3.0,29203.0,Marie-France Pisier,3.0,0.07650540971755981,Q239893,Geography.Regions.Europe.Western_Europe,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
121,3.0,29203.0,Marie-France Pisier,3.0,0.0,Q239893,Geography.Regions.Americas.North_America,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
122,3.0,29203.0,Marie-France Pisier,3.0,0.0,Q239893,Geography.Regions.Asia.Asia*,135.0,4403.0,134.0,8.0,0.0,12.307692999999999,17.570848,-9.751512
123,1.0,29233.0,Saint-Sylvestre,6.0,1.0,Q249911,Compilation.List_Disambig,0.0,0.0,129.0,16.0,152.0,10.0,-16.568428,-15.250283
124,1.0,29233.0,Saint-Sylvestre,6.0,0.3557848632335663,Q249911,Culture.Linguistics,0.0,0.0,129.0,16.0,152.0,10.0,-16.568428,-15.250283
125,3.0,30251.0,Le Pacte des loups,10.0,0.9867871999740601,Q1123891,Culture.Media.Media*,10.0,1100.0,121.0,15.0,114.0,12.307692999999999,18.401410000000002,0.32302794
126,3.0,30251.0,Le Pacte des loups,10.0,0.9845854640007019,Q1123891,Culture.Media.Films,10.0,1100.0,121.0,15.0,114.0,12.307692999999999,18.401410000000002,0.32302794
127,3.0,30251.0,Le Pacte des loups,10.0,0.0,Q1123891,Geography.Regions.Europe.Europe*,10.0,1100.0,121.0,15.0,114.0,12.307692999999999,18.401410000000002,0.32302794
128,3.0,30251.0,Le Pacte des loups,10.0,0.0,Q1123891,Geography.Regions.Europe.Western_Europe,10.0,1100.0,121.0,15.0,114.0,12.307692999999999,18.401410000000002,0.32302794
129,3.0,30251.0,Le Pacte des loups,10.0,0.0,Q1123891,Geography.Regions.Americas.North_America,10.0,1100.0,121.0,15.0,114.0,12.307692999999999,18.401410000000002,0.32302794
130,2.0,30327.0,À bout de souffle,14.0,0.9970290064811707,Q86427,Culture.Media.Films,0.0,2204.0,163.0,0.0,60.0,11.153846000000001,-22.081392,2.4053383
131,2.0,30327.0,À bout de souffle,14.0,0.9955416321754456,Q86427,Culture.Media.Media*,0.0,2204.0,163.0,0.0,60.0,11.153846000000001,-22.081392,2.4053383
132,2.0,30327.0,À bout de souffle,14.0,0.05348043346405029,Q86427,Geography.Regions.Europe.Europe*,0.0,2204.0,163.0,0.0,60.0,11.153846000000001,-22.081392,2.4053383
133,2.0,30327.0,À bout de souffle,14.0,0.0,Q86427,Geography.Regions.Europe.Western_Europe,0.0,2204.0,163.0,0.0,60.0,11.153846000000001,-22.081392,2.4053383
134,3.0,31928.0,Dani (artiste),14.0,0.9960646033287048,Q548211,Culture.Biography.Biography*,0.0,7770.824543101544,163.0,4.0,60.0,12.307692999999999,4.128742,-1.4228812
135,3.0,31928.0,Dani (artiste),14.0,0.5698626637458801,Q548211,Culture.Biography.Women,0.0,7770.824543101544,163.0,4.0,60.0,12.307692999999999,4.128742,-1.4228812
136,3.0,31928.0,Dani (artiste),14.0,0.1520422399044037,Q548211,Culture.Media.Media*,0.0,7770.824543101544,163.0,4.0,60.0,12.307692999999999,4.128742,-1.4228812
137,3.0,31928.0,Dani (artiste),14.0,0.09919838809967041,Q548211,Geography.Regions.Europe.Western_Europe,0.0,7770.824543101544,163.0,4.0,60.0,12.307692999999999,4.128742,-1.4228812
138,3.0,31928.0,Dani (artiste),14.0,0.06118653917312622,Q548211,Geography.Regions.Europe.Europe*,0.0,7770.824543101544,163.0,4.0,60.0,12.307692999999999,4.128742,-1.4228812
139,3.0,32338.0,Aÿ,0.0,0.9905974268913269,Q146029,History_and_Society.History,88.0,551.0,77.0,5.0,193.0,12.307692999999999,17.978592000000003,0.22231211
140,3.0,32338.0,Aÿ,0.0,0.9706977605819702,Q146029,Culture.Biography.Biography*,88.0,551.0,77.0,5.0,193.0,12.307692999999999,17.978592000000003,0.22231211
141,3.0,32338.0,Aÿ,0.0,0.11921291798353195,Q146029,History_and_Society.Military_and_warfare,88.0,551.0,77.0,5.0,193.0,12.307692999999999,17.978592000000003,0.22231211
142,3.0,32338.0,Aÿ,0.0,0.0,Q146029,Geography.Regions.Africa.Africa*,88.0,551.0,77.0,5.0,193.0,12.307692999999999,17.978592000000003,0.22231211
143,6.0,32680.0,Duché de Lorraine,19.0,0.9399233460426331,Q155019,Geography.Regions.Europe.Europe*,170.0,0.45,44.0,11.0,235.0,15.769232,21.973312,-20.042451999999997
144,6.0,32680.0,Duché de Lorraine,19.0,0.8439050912857056,Q155019,Geography.Regions.Europe.Western_Europe,170.0,0.45,44.0,11.0,235.0,15.769232,21.973312,-20.042451999999997
145,6.0,32680.0,Duché de Lorraine,19.0,0.7122421860694885,Q155019,History_and_Society.History,170.0,0.45,44.0,11.0,235.0,15.769232,21.973312,-20.042451999999997
146,12.0,34212.0,Laurent Fignon,8.0,0.9926641583442688,Q13484,Culture.Biography.Biography*,172.0,129845.18269334715,126.0,10.0,0.0,22.692307999999997,20.130589,-4.730186
147,12.0,34212.0,Laurent Fignon,8.0,0.9304682612419128,Q13484,Culture.Sports,172.0,129845.18269334715,126.0,10.0,0.0,22.692307999999997,20.130589,-4.730186
148,12.0,34212.0,Laurent Fignon,8.0,0.34697775745391846,Q13484,Geography.Regions.Europe.Western_Europe,172.0,129845.18269334715,126.0,10.0,0.0,22.692307999999997,20.130589,-4.730186
