,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
54469,"Ливанов, Борис Николаевич",54469,2,8,16610.55693898656,Q1959505
54562,Вассалитет,54562,3,21,15842.795345438622,Q223266
54693,Фёдор Иванович,54693,42,0,108685.12408090706,Q186321
54740,Уфология,54740,3,18,3911.0,Q219611
55143,Кировград,55143,1,5,0.0,Q153549
55251,"Тухманов, Давид Фёдорович",55251,6,11,14405.715320739713,Q925653
55264,"Бородин, Александр Порфирьевич",55264,10,25,69955.61649577002,Q164004
55265,"Кюи, Цезарь Антонович",55265,6,25,15719.701652562795,Q208546
55341,История производства и использования железа,55341,1,11,0.0,Q983246
55439,Чудское озеро,55439,2,10,3910.0,Q2627792
55909,Владимир Андреевич (князь старицкий),55909,17,0,1925.640618849745,Q1106184
56142,Кистень,56142,1,0,0.0,Q4090125
56548,"Кольцов, Алексей Васильевич",56548,3,25,14302.528784284363,Q444969
58300,Шквал (скоростная подводная ракета),58300,1,25,0.0,Q603126
58814,Игорь Святославич,58814,1,25,0.0,Q2497107
58818,Иеремия II (патриарх Константинопольский),58818,2,0,0.0,Q965258
58868,Грей (единица измерения),58868,3,25,1956.0,Q190095
59024,Свислочь (приток Березины),59024,2,10,1956.0,Q875547
59140,Преображенский лейб-гвардии полк,59140,4,7,5862.5,Q1471440
59283,"Городницкий, Александр Моисеевич",59283,2,17,1956.0,Q1805456
59858,Константин Константинович,59858,4,17,97248.68423283739,Q313832
60174,Разведка,60174,5,8,5386.278837257889,Q4488757
60182,"Калугин, Олег Данилович",60182,2,18,1956.0000000000002,Q938110
60407,Семёновский лейб-гвардии полк,60407,3,7,0.5,Q2001351
60616,"Иванов, Александр Андреевич",60616,1,25,0.0,Q76829
60876,День взятия Бастилии,60876,1,15,0.0,Q326724
61680,"Мишулин, Спартак Васильевич",61680,3,6,6855.883140314699,Q2626075
61712,Алексей Алексеевич,61712,3,0,21408.506344230485,Q1961066
61972,"Рид, Дин",61972,4,11,262753.0242875578,Q172584
61984,Дзига Вертов,61984,2,30,1956.0,Q55193
62130,Праздники Литвы,62130,2,15,0.0,Q850340
62660,Шяуляй,62660,1,12,0.0,Q134712
63442,Турксиб,63442,2,13,1956.0,Q1421980
63573,Николаевская железная дорога,63573,1,0,0.0,Q803184
64175,Газы II Герай,64175,7,0,180.12742192894754,Q2416256
66734,"Колтовская, Анна Алексеевна",66734,13,0,3430.6177799459197,Q151587
67448,Камео,67448,22,1,235967.07526716913,Q191796
70007,"Никулин, Валентин Юрьевич",70007,1,11,0.0,Q4321206
70437,"Муравьёв-Амурский, Николай Николаевич",70437,2,11,22851.183753619185,Q545912
70665,Масляная живопись,70665,4,13,10869.928248350461,Q174705
71548,ВМ-Т,71548,2,12,1956.0,Q784457
72417,Аун Сан Су Чжи,72417,2,12,1956.0,Q36740
72742,"Белохвостикова, Наталия Николаевна",72742,1,8,0.0,Q273150
73091,Хип-хоп (субкультура),73091,2,12,1956.0,Q1132127
73284,"Андреев, Борис Фёдорович",73284,2,11,3910.0,Q647413
73693,"Ястржембский, Сергей Владимирович",73693,1,12,0.0,Q2624119
74319,Гедиминовичи,74319,6,0,73.31095869855055,Q2091436
74613,Дьяк,74613,10,0,1600.0680457518029,Q2418068
75371,Священная война,75371,1,17,0.0,Q714119
75508,Вишварупа,75508,3,10,0.5,Q7936023
76222,Ледокол,76222,1,27,0.0,Q14978
76414,Юзабилити,76414,1,4,0.0,Q216378
77451,Лима,77451,10,3,40714.831216553284,Q2868
77474,Игарка,77474,3,17,8287.638835557962,Q141606
77690,Десна (приток Днепра),77690,2,10,0.0,Q202796
77691,Припять (река),77691,2,10,0.0,Q157042
77712,"Жданов, Иван Фёдорович",77712,1,30,0.0,Q4178481
78019,Аполлон-13,78019,7,2,29138.0,Q182252
78206,"Введенский, Александр Иванович (поэт)",78206,1,13,0.0,Q1935543
79744,"Мыскина, Анастасия Андреевна",79744,1,12,0.0,Q203591
80903,Терракота,80903,1,12,0.0,Q60424
80942,Орден Суворова,80942,4,5,19406.909037936486,Q286471
81466,Парниковые газы,81466,3,9,17482.32262364918,Q167336
81926,Андерлехт (футбольный клуб),81926,8,3,20922.61189676701,Q187528
82329,Фридрих III (император Германии),82329,3,17,5862.0,Q58600
82366,Кайзер,82366,6,17,64756.58296658159,Q138340
83558,Тамань,83558,3,17,18.006535947712408,Q767443
83709,"Кириленко, Андрей Геннадьевич",83709,3,16,3911.0,Q294788
83921,"Радимов, Владислав Николаевич",83921,9,3,15711.44407270281,Q2286919
84449,Генрих III (король Англии),84449,6,21,20160.325531970022,Q160311
84460,Лжедмитрий,84460,4,0,10.531385281385283,Q1512935
84560,Князь Потёмкин-Таврический (броненосец),84560,1,20,0.0,Q1123441
85620,Стольник,85620,6,0,11996.181337651473,Q2278370
85745,Конюший,85745,4,0,23.50497341494203,Q3921039
86357,Дерсу Узала,86357,1,10,0.0,Q4042760
86676,Бучач,86676,2,31,15592.0,Q849109
88130,Филарет (Дроздов),88130,3,10,12547.004252076362,Q129641
88369,Святополк Изяславич,88369,2,17,802.6249646552276,Q143099
88376,Всеволод Ольгович,88376,1,17,0.0,Q368805
88639,Уголовный жаргон,88639,1,13,0.0,Q448168
89020,Гермоген (патриарх Московский),89020,6,0,2020.5478790305192,Q561645
89043,Игнатий (патриарх Московский),89043,2,0,0.0,Q2624036
89795,Лобное место,89795,10,0,92476.56680696957,Q1589656
90274,Далида,90274,7,11,43723.575931324456,Q539171
90942,Куйбышев (город),90942,1,17,0.0,Q4245574
90947,Куйбышев (Новосибирская область),90947,3,17,6306.570459478319,Q155955
91056,Эдуард Исповедник,91056,4,21,0.0,Q130005
91215,Пишущая машинка,91215,4,18,9767.0,Q46335
91371,Экологическая катастрофа,91371,7,9,15828.40377918926,Q3193890
92998,"Стеллер, Георг Вильгельм",92998,3,27,11706.0,Q57222
93459,"Гайдай, Леонид Иович",93459,14,8,96368.90941544205,Q312480
93463,Двудольные,93463,12,13,37678.798799601405,Q8316
93809,Сумгаитский погром,93809,2,7,3910.0,Q1144602
94237,Реки Казахстана,94237,2,10,0.0,Q2993555
94328,"Никулин, Юрий Владимирович",94328,6,8,28742.018300595024,Q310873
94398,Однодольные,94398,8,13,11721.0,Q78961
94498,Путивль,94498,3,0,45.36475468975472,Q1075057
95094,Корсак,95094,1,21,0.0,Q187024
97007,"Апраксин, Фёдор Матвеевич",97007,2,5,10813.37600378777,Q312109
98314,Минин и Пожарский (фильм),98314,4,8,42172.53252597879,Q4294237
98441,"Обручев, Владимир Афанасьевич",98441,5,10,36287.25507901244,Q359568
98637,Смела,98637,1,12,0.0,Q219595
100032,"Бесков, Константин Иванович",100032,4,9,4697.359325995304,Q715307
100676,Забайкалье,100676,2,7,451.0825793650799,Q644111
100976,"Яншин, Михаил Михайлович",100976,1,8,0.0,Q4538342
101296,"Полока, Геннадий Иванович",101296,1,6,0.0,Q4370596
101372,Маринер-9,101372,1,2,0.0,Q203801
101874,Таманский полуостров,101874,7,17,21387.78649836402,Q216664
102296,Девлет I Герай,102296,7,0,22.276898733361577,Q735719
104077,"Фош, Фердинанд",104077,7,15,70765.61069930115,Q192615
105031,Северо-Курильск,105031,2,12,0.0,Q193652
105037,Сантьяго,105037,7,3,52999.744656383926,Q2887
105072,Холмск,105072,2,27,1956.0,Q197609
106717,Русское географическое общество,106717,18,10,63645.94314706481,Q726762
106844,"Сатпаев, Каныш Имантаевич",106844,1,10,0.0,Q145291
107276,Дамбо,107276,1,30,0.0,Q40895
107725,"Бернар, Сара",107725,2,11,5045.312900766766,Q4605
108151,Гиреи,108151,3,0,9.54038876929744,Q2353443
108393,Свен I Вилобородый,108393,5,21,1977.2439832643138,Q181896
109669,"Райс, Кондолиза",109669,5,12,46415.0,Q47216
109889,"Робокоп (фильм, 1987)",109889,3,1,1956.0,Q372514
110010,"Красная жара (фильм, 1988)",110010,1,36,0.0,Q514293
110064,"Лабиринт (фильм, 1986)",110064,1,19,0.0,Q278053
110181,Борсалино (фильм),110181,3,11,649.6666666666515,Q894172
110397,В постели с врагом,110397,1,2,0.0,Q1193347
110856,"История любви (фильм, 1970)",110856,1,14,0.0,Q729991
111624,"Лунатики (фильм, 1992)",111624,2,24,0.0,Q1631822
112177,Смерть негодяя,112177,3,11,10409.66666666674,Q839294
113197,"Скорая помощь (фильм, 1990)",113197,1,1,0.0,Q1546805
114003,Сердце зимой,114003,3,26,3910.0,Q594151
115314,"Дикая река (фильм, 1994)",115314,1,8,0.0,Q451630
115466,Скарлетт (мини-сериал),115466,6,19,1.5,Q1520271
115539,Мужчина и женщина,115539,2,14,3910.0,Q261403
115762,Быстрый и мёртвый,115762,2,1,765.5487419859352,Q756416
117540,"Лафайет, Жильбер",117540,2,11,1956.0,Q186652
117921,"Гребешкова, Нина Павловна",117921,4,8,6334.2625846940955,Q738613
119021,"Шагалова, Людмила Александровна",119021,2,22,12363.40193566674,Q1962914
120661,"Докучаев, Василий Васильевич",120661,2,10,0.0,Q319386
122849,Святогор,122849,6,33,1956.0,Q1729640
123095,Лилипуты и Блефуску,123095,1,21,0.0,Q265955
123510,Земля Санникова (фильм),123510,6,10,50426.321399927314,Q261240
123902,Давид II (король Шотландии),123902,7,21,999.2154165106848,Q239486
123938,Коляда,123938,5,35,15599.5,Q135856
124024,Мовеин,124024,3,13,0.5,Q421898
124090,Брюсы,124090,6,21,280.7825499186351,Q845196
125394,Роберт II (король Шотландии),125394,7,21,1296.5398598745555,Q312592
125662,Хоккей с мячом,125662,4,9,17576.404573399643,Q183018
126174,"Эллисон, Харлан",126174,1,1,0.0,Q311253
126570,Саргон Древний,126570,1,21,0.0,Q199461
126629,Давос,126629,3,9,19022.43533275471,Q68097
126875,"Щепкин, Михаил Семёнович",126875,1,7,0.0,Q1377722
127270,"Талызина, Валентина Илларионовна",127270,7,6,18700.22046698736,Q544810
127727,"Локтев, Алексей Васильевич",127727,3,8,5921.4175083688315,Q4265993
127912,Патриотическая песня,127912,2,18,0.0,Q2058180
128941,Девушка без адреса,128941,1,8,0.0,Q3178033
130953,Земля Санникова (роман),130953,3,10,12773.369854505341,Q16503329
131575,Хитроу,131575,1,12,0.0,Q8691
133015,Оргеев,133015,2,12,1956.0,Q423258
133100,Тоннель,133100,3,12,27501.042824146418,Q44377
133371,Система мгновенного обмена сообщениями,133371,4,4,3909.0,Q58199
133584,Джалал-Абадская область,133584,1,12,0.0,Q487640
133924,Мобилизация,133924,5,17,87937.2703096506,Q242412
134083,Аполлон-13 (фильм),134083,6,2,13660.0,Q106428
134347,"Бачелет, Мишель",134347,3,20,40746.0,Q320
134375,Война за польское наследство,134375,2,3,64223.66907510959,Q212658
135886,"Митрофанов, Алексей Валентинович",135886,3,1,3910.0,Q4296811
137103,Андрей Кобыла,137103,2,0,23.18842421518692,Q1963985
137449,Андрей Иванович (князь старицкий),137449,5,0,803.2734540961616,Q1096005
137461,Палеологи,137461,2,0,1.7057798481711521,Q207585
138882,Мюнхен (фильм),138882,1,31,0.0,Q152456
139072,"Холодная, Вера Васильевна",139072,1,25,0.0,Q2622578
139659,Алтын (денежная единица),139659,2,17,0.0,Q447038
139685,"Надеждин, Борис Борисович",139685,1,13,0.0,Q4311880
140143,Южно-Курильск,140143,3,27,0.5,Q600699
140621,"Бомарше, Пьер Огюстен Карон де",140621,5,11,11297.96789195423,Q70326
142276,Люди Икс 2,142276,18,1,73200.37516153291,Q219776
144297,Не хлебом единым (фильм),144297,4,8,12327.26346589182,Q4315466
144410,"Барышня-крестьянка (фильм, 1995)",144410,2,6,1956.0,Q4078888
144491,"Плещеев, Алексей Николаевич",144491,1,25,0.0,Q600678
144525,"Золотой телёнок (фильм, 1968)",144525,2,22,3910.0,Q3547387
145119,Адам женится на Еве,145119,2,8,1956.0,Q4057252
145140,Анискин и Фантомас,145140,4,25,977.5000000000001,Q4066390
145994,Всемирный экономический форум,145994,4,9,40577.76188972554,Q170418
146562,"Бестемьянова, Наталья Филимоновна",146562,8,16,1050.717057174322,Q271535
147215,Генеральная Ассамблея ООН,147215,8,12,46775.78913060624,Q47423
148729,"Чемберлен, Уилт",148729,1,2,0.0,Q182455
148952,"Орсер, Брайан",148952,2,16,0.0,Q538342
148957,"Букин, Андрей Анатольевич",148957,9,16,100695.09599112181,Q501729
148958,"Климова, Марина Владимировна",148958,5,16,0.0,Q271556
148959,"Пономаренко, Сергей Владиленович",148959,7,16,339.89085373690637,Q955168
149689,"Бэр, Карл Эрнст фон",149689,2,10,5862.0,Q57190
150083,Франкенвини (мультфильм),150083,1,8,0.0,Q1051023
150739,Биосфера-2,150739,4,9,0.0,Q68139
151368,Место встречи изменить нельзя,151368,22,8,99272.39356257646,Q2370768
151552,"Тотьмянина, Татьяна Ивановна",151552,4,16,1.5278846153846155,Q238076
151945,Верховный суд США,151945,5,12,84005.52980008509,Q11201
152991,"Высота (фильм, 1957)",152991,1,29,0.0,Q4129506
154097,"Шиловский, Всеволод Николаевич",154097,3,22,8234.859726750115,Q4265604
154161,Ян II Казимир,154161,2,31,19470.0,Q53452
154175,Золотая рыбка,154175,2,14,1956.0,Q123141
154214,Ядерный ракетный двигатель,154214,3,25,27215.0,Q1211136
154943,Кладбище Монмартр,154943,3,11,23161.30157958404,Q746647
155632,"Соловьёв, Сергей Михайлович",155632,15,0,186065.75558330966,Q505031
156586,Интерлагос,156586,2,12,1956.0,Q171387
156766,"24 часа (фильм, 2000)",156766,2,8,3910.0,Q4030318
156857,Благословите женщину,156857,3,8,0.0,Q4087907
156900,Будьте моим мужем,156900,2,8,545.4097969195387,Q4098243
157283,"Бег (фильм, 1970)",157283,3,22,21816.158131256492,Q4080435
157300,Деловые люди,157300,3,8,122.47339882339877,Q4157228
158389,Летние Олимпийские игры 2004,158389,8,16,212144.42281167378,Q8558
158794,Визит к Минотавру,158794,3,8,1956.0,Q4110882
158822,Вокзал для двоих,158822,3,8,1956.0,Q1965523
158864,Выйти замуж за капитана,158864,1,6,0.0,Q137665
159086,Рыцарь Камелота,159086,1,1,0.0,Q637769
159699,"Гершон, Джина",159699,2,36,1956.0,Q229325
160691,Гусарская баллада,160691,2,8,1956.0,Q2369847
160722,Дамы приглашают кавалеров,160722,2,8,5382.730214565789,Q4154454
160738,Деревенский детектив (фильм),160738,4,25,7812.0,Q4158753
160754,Двое в новом доме,160754,2,25,1956.0,Q4155787
161253,"Анкор, ещё анкор! (фильм)",161253,5,8,25880.155282498006,Q4066484
161280,Дети Дон Кихота,161280,8,8,59757.57303870989,Q4159337
161336,Достояние республики (фильм),161336,3,11,4496.918433962554,Q4167293
161485,Компьютерное моделирование,161485,1,12,0.0,Q925667
161835,Зрачок,161835,1,2,0.0,Q173318
162000,Журналист (фильм),162000,5,8,20132.999529614382,Q1194623
162103,Педру II (император Бразилии),162103,1,17,0.0,Q156774
162262,Холопство,162262,4,0,474.0683752740928,Q2376103
163621,"Бган, Ольга Павловна",163621,2,18,1956.0000000000002,Q4080374
163727,Опасно для жизни!,163727,1,8,0.0,Q1965544
163767,Здравствуй и прощай,163767,4,6,17020.855334331245,Q4190048
163799,"Золушка (фильм, 1947)",163799,4,22,5534.182402613721,Q620231
163829,Иван Грозный (фильм),163829,8,0,47628.17320430418,Q20051329
163830,Иван Бровкин на целине,163830,3,8,639.2143086943637,Q4195557
163831,И это всё о нём (фильм),163831,1,6,0.0,Q4195103
163834,И снова Анискин,163834,4,25,977.5000000000001,Q4195091
164033,Аполлон-12,164033,3,2,21406.0,Q188433
164586,Зимняя вишня 3,164586,4,6,5579.698614730297,Q4192063
164587,Зимняя вишня 2,164587,3,6,1669.698614730275,Q4192065
164976,"Корона Российской империи, или Снова неуловимые",164976,15,8,40959.36461799988,Q4233949
164986,Красная палатка (фильм),164986,2,22,14149.377974002155,Q2714901
165068,Любимая женщина механика Гаврилова,165068,3,22,7785.88912677815,Q4271478
165748,"Маленькая принцесса (фильм, 1997)",165748,4,25,5865.0,Q4277663
165836,Аполлон-14,165836,2,2,0.0,Q178871
166184,"Жигалов, Михаил Васильевич",166184,3,8,9766.0,Q4179992
166252,"Мачеха (фильм, 1973)",166252,3,29,11711.0,Q4286007
166364,Пигмеи,166364,2,21,1956.0,Q171927
166582,Конденсационная электростанция,166582,3,9,6189.200515942484,Q1781180
167012,Пурпур,167012,4,13,5862.5,Q5180360
167292,Дела давно минувших дней…,167292,1,22,0.0,Q4157011
167293,"Мио, мой Мио (фильм)",167293,1,25,0.0,Q2368378
167318,Финист — Ясный сокол,167318,3,8,3911.0,Q1359471
167381,"Румянцев, Николай Петрович",167381,3,0,3910.0,Q546048
168591,Моя морячка,168591,2,18,1956.0,Q4305462
168594,Мужики!..,168594,5,29,7818.0,Q4305815
169764,Я хотела увидеть ангелов,169764,1,8,0.0,Q4535761
170095,"Либерман, Авигдор",170095,6,12,7841.891815474866,Q58311
170358,F Sharp,170358,1,12,0.0,Q648619
171076,"Стюарт, Патрик",171076,2,1,28.412179487179493,Q16296
173359,Мавзолей,173359,3,12,5864.0,Q162875
173412,Бора (ветер),173412,2,9,0.0,Q190825
174594,Бадминтон,174594,2,9,1956.0,Q7291
175471,Тушканчиковые,175471,3,21,3911.0,Q273071
176315,Ноттингем Форест,176315,6,3,15505.300486752918,Q19490
176451,"Торбинский, Дмитрий Евгеньевич",176451,10,3,10341.991611307269,Q294877
177071,Клуб 100 российских бомбардиров,177071,5,3,4625.974149028679,Q3655517
177197,"Конюхова, Татьяна Георгиевна",177197,2,8,54903.74997945974,Q4232068
177227,"Сабурова, Соломония Юрьевна",177227,8,0,4008.9831525142345,Q543564
177586,Верден,177586,2,11,20137.219127415257,Q154748
177689,"Толубеев, Андрей Юрьевич",177689,4,8,19640.86681441919,Q944215
178145,Бельские (Гедиминовичи),178145,6,0,22.70855755355755,Q1965011
178723,Приливная электростанция,178723,5,9,3766.3191300718668,Q25509593
179074,Нагасаки,179074,1,9,0.0,Q38234
179385,Кирилло-Белозерский монастырь,179385,8,0,31919.513966245584,Q1302702
180605,"Янг, Нил",180605,1,12,0.0,Q633
180641,Нагие,180641,8,0,5696.400808899158,Q4311554
181563,"Семёнов-Тян-Шанский, Пётр Петрович",181563,6,10,18241.528611670743,Q326010
181744,Экскаватор,181744,2,0,1955.9999999999998,Q182661
182508,Юрий Дмитриевич,182508,4,0,5862.0,Q2622520
182546,"Арканов, Аркадий Михайлович",182546,2,6,5962.5124623503225,Q2861548
182653,"Роу, Александр Артурович",182653,4,8,56661.141129683805,Q963135
184041,"Бычков, Виктор Николаевич",184041,2,8,0.0,Q4101308
184219,"Кубацкий, Анатолий Львович",184219,1,8,0.0,Q4243575
186347,Галисия,186347,1,12,0.0,Q3908
186491,"Тараторкин, Георгий Георгиевич",186491,6,8,15796.964838029475,Q4451898
188743,Полосатый рейс,188743,8,8,24006.79111097759,Q1888943
188807,"Костюковский, Яков Аронович",188807,2,8,0.0,Q4235683
190579,Кристиан II (король Дании),190579,3,0,3910.0000000000005,Q154460
190861,Операция «Уран»,190861,1,17,0.0,Q155008
191309,"Березуцкий, Василий Владимирович",191309,9,3,573.4313840655894,Q311349
192257,Ипатьевский монастырь,192257,4,0,3.845338961170879,Q1410335
192716,Биотопливо,192716,5,9,3766.3191300718668,Q128991
192972,"Нильсен, Лесли",192972,1,12,0.0,Q82786
193220,Тангейзер,193220,2,12,3910.0,Q810443
193988,"Комиссаржевская, Вера Фёдоровна",193988,4,25,15605.0,Q436876
194819,Аффинаж,194819,2,11,1956.0,Q382474
195459,"Беар, Эммануэль",195459,2,26,0.0,Q106458
196440,"Ронинсон, Готлиб Михайлович",196440,2,22,19776.76772236693,Q4397668
197046,"Петен, Филипп",197046,4,15,13095.179243023427,Q5721
197723,"Богданова-Чеснокова, Гликерия Васильевна",197723,1,8,0.0,Q1965209
198258,"Шпигель, Григорий Ойзерович",198258,1,8,0.0,Q4526429
198519,Красная капелла,198519,1,6,0.0,Q170155
198849,Георгиевская лента,198849,2,7,21406.0,Q1790496
199405,Парад Победы,199405,2,17,44257.045265891065,Q2001685
199562,"Летов, Сергей Фёдорович",199562,3,30,7816.0,Q1153913
199764,Бразильская империя,199764,3,17,3911.0,Q217230
200018,Маген Давид Адом,200018,2,12,0.0,Q577902
200344,Чет,200344,5,0,17.560281385281385,Q4514950
201985,"Березуцкий, Алексей Владимирович",201985,7,3,127.98869749336329,Q213011
202048,"Нагибин, Юрий Маркович",202048,2,22,12921.903555478551,Q1155439
202309,"Меркурьев, Василий Васильевич",202309,2,22,3778.4350535715157,Q2370666
202735,Без лица,202735,3,36,8814.737114562231,Q223887
