,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
67,9.0,7034.0,Cruiser,0.16027602553367615,Q104843,History_and_Society.Military_and_warfare,255.0,53818.882128409656,135.0,13.0,0.0,19.74359,-8.091894,19.657295
68,3.0,7407.0,County town,0.037993239402770995,Q1357964,Geography.Regions.Europe.Europe*,28.0,37655.9568253606,127.0,2.0,89.0,12.435898,0.8024982,1.4756441
69,3.0,7407.0,County town,0.0,Q1357964,Geography.Regions.Europe.Northern_Europe,28.0,37655.9568253606,127.0,2.0,89.0,12.435898,0.8024982,1.4756441
70,3.0,7407.0,County town,0.0,Q1357964,Geography.Regions.Asia.Asia*,28.0,37655.9568253606,127.0,2.0,89.0,12.435898,0.8024982,1.4756441
71,3.0,7407.0,County town,0.0,Q1357964,Geography.Regions.Africa.Africa*,28.0,37655.9568253606,127.0,2.0,89.0,12.435898,0.8024982,1.4756441
72,3.0,7407.0,County town,0.0,Q1357964,Geography.Regions.Asia.East_Asia,28.0,37655.9568253606,127.0,2.0,89.0,12.435898,0.8024982,1.4756441
73,16.0,7592.0,Caldera,0.9046605229377747,Q159954,STEM.Earth_and_environment,232.0,23802.54356389444,108.0,25.0,146.0,28.269232000000002,1.3589416,-20.440403
74,16.0,7592.0,Caldera,0.839743971824646,Q159954,STEM.STEM*,232.0,23802.54356389444,108.0,25.0,146.0,28.269232000000002,1.3589416,-20.440403
75,16.0,7592.0,Caldera,0.2047950496673584,Q159954,Geography.Geographical,232.0,23802.54356389444,108.0,25.0,146.0,28.269232000000002,1.3589416,-20.440403
76,3.0,7906.0,Destry Rides Again,0.9971204400062561,Q607524,Culture.Media.Films,192.0,10591.0,192.0,1.0,192.0,12.435898,-18.19172,-6.2803874
77,3.0,7906.0,Destry Rides Again,0.9963027834892273,Q607524,Culture.Media.Media*,192.0,10591.0,192.0,1.0,192.0,12.435898,-18.19172,-6.2803874
78,3.0,7906.0,Destry Rides Again,0.0,Q607524,Geography.Regions.Americas.North_America,192.0,10591.0,192.0,1.0,192.0,12.435898,-18.19172,-6.2803874
79,13.0,8166.0,Devon,0.9963027834892273,Q23156,Geography.Regions.Europe.Northern_Europe,28.0,154707.45693971563,127.0,2.0,89.0,24.615385,12.282826,-8.956896
80,13.0,8166.0,Devon,0.9951046109199524,Q23156,Geography.Regions.Europe.Europe*,28.0,154707.45693971563,127.0,2.0,89.0,24.615385,12.282826,-8.956896
81,13.0,8166.0,Devon,0.7186043858528137,Q23156,Geography.Geographical,28.0,154707.45693971563,127.0,2.0,89.0,24.615385,12.282826,-8.956896
82,7.0,8167.0,Dartmoor,0.9481645226478577,Q214823,Geography.Regions.Europe.Northern_Europe,28.0,11912.226188530043,127.0,2.0,89.0,17.307693,12.505457,-7.519501700000001
83,7.0,8167.0,Dartmoor,0.9099169969558716,Q214823,Geography.Regions.Europe.Europe*,28.0,11912.226188530043,127.0,2.0,89.0,17.307693,12.505457,-7.519501700000001
84,7.0,8167.0,Dartmoor,0.839743971824646,Q214823,Geography.Geographical,28.0,11912.226188530043,127.0,2.0,89.0,17.307693,12.505457,-7.519501700000001
85,2.0,8586.0,Dyson sphere,0.7310686111450195,Q469,STEM.STEM*,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
86,2.0,8586.0,Dyson sphere,0.6150978803634644,Q469,Culture.Media.Media*,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
87,2.0,8586.0,Dyson sphere,0.4225146472454071,Q469,Culture.Internet_culture,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
88,2.0,8586.0,Dyson sphere,0.40734341740608215,Q469,STEM.Technology,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
89,2.0,8586.0,Dyson sphere,0.33459946513175964,Q469,STEM.Space,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
90,2.0,8586.0,Dyson sphere,0.22816647589206696,Q469,Culture.Media.Entertainment,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
91,2.0,8586.0,Dyson sphere,0.1778208613395691,Q469,STEM.Biology,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
92,2.0,8586.0,Dyson sphere,0.11597072333097458,Q469,Culture.Media.Video_games,192.0,5296.0,192.0,26.0,192.0,11.217949,12.147151,-5.7379346
93,2.0,10315.0,Edwin Howard Armstrong,0.9984612464904785,Q333987,Culture.Biography.Biography*,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
94,2.0,10315.0,Edwin Howard Armstrong,0.6513648629188538,Q333987,STEM.STEM*,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
95,2.0,10315.0,Edwin Howard Armstrong,0.3007555902004242,Q333987,STEM.Physics,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
96,2.0,10315.0,Edwin Howard Armstrong,0.2689514458179474,Q333987,STEM.Engineering,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
97,2.0,10315.0,Edwin Howard Armstrong,0.22816647589206696,Q333987,STEM.Technology,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
98,2.0,10315.0,Edwin Howard Armstrong,0.0,Q333987,Geography.Regions.Americas.North_America,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
99,2.0,10315.0,Edwin Howard Armstrong,0.0,Q333987,Geography.Regions.Europe.Europe*,192.0,142290.0,192.0,26.0,192.0,11.217949,2.8136408,6.0960693
100,1.0,11260.0,Relax (song),0.9991540908813477,Q492180,Culture.Media.Music,192.0,0.0,192.0,17.0,192.0,10.0,9.614379,-18.790728
101,1.0,11260.0,Relax (song),0.9985549449920654,Q492180,Culture.Media.Media*,192.0,0.0,192.0,17.0,192.0,10.0,9.614379,-18.790728
102,1.0,13487.0,Hermann Göring,0.9961855411529541,Q47906,Culture.Biography.Biography*,34.0,0.0,94.0,13.0,176.0,10.0,-3.9644754,-16.315323
103,1.0,13487.0,Hermann Göring,0.8840492963790894,Q47906,History_and_Society.Military_and_warfare,34.0,0.0,94.0,13.0,176.0,10.0,-3.9644754,-16.315323
104,1.0,13487.0,Hermann Göring,0.44235758686065674,Q47906,Geography.Regions.Europe.Europe*,34.0,0.0,94.0,13.0,176.0,10.0,-3.9644754,-16.315323
105,1.0,13487.0,Hermann Göring,0.4352950325012207,Q47906,Geography.Regions.Europe.Western_Europe,34.0,0.0,94.0,13.0,176.0,10.0,-3.9644754,-16.315323
106,5.0,14644.0,Geography of Indonesia,0.47929088973999023,Q1977576,Geography.Regions.Asia.Asia*,232.0,561.2770335526731,108.0,25.0,146.0,14.871795,9.586264,1.3751149
107,5.0,14644.0,Geography of Indonesia,0.4659240117073059,Q1977576,Geography.Regions.Asia.Southeast_Asia,232.0,561.2770335526731,108.0,25.0,146.0,14.871795,9.586264,1.3751149
108,5.0,14644.0,Geography of Indonesia,0.0,Q1977576,Geography.Geographical,232.0,561.2770335526731,108.0,25.0,146.0,14.871795,9.586264,1.3751149
109,6.0,14878.0,International Astronomical Union,0.38492217659950256,Q6867,History_and_Society.Business_and_economics,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
110,6.0,14878.0,International Astronomical Union,0.3629792034626007,Q6867,STEM.STEM*,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
111,6.0,14878.0,International Astronomical Union,0.3415925204753876,Q6867,History_and_Society.Education,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
112,6.0,14878.0,International Astronomical Union,0.2568419873714447,Q6867,History_and_Society.Politics_and_government,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
113,6.0,14878.0,International Astronomical Union,0.14034625887870789,Q6867,STEM.Earth_and_environment,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
114,6.0,14878.0,International Astronomical Union,0.0,Q6867,Geography.Regions.Europe.Europe*,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
115,6.0,14878.0,International Astronomical Union,0.0,Q6867,Geography.Regions.Europe.Western_Europe,154.0,15884.333333333332,102.0,2.0,134.0,16.089745,14.746716500000002,2.2142242999999997
116,3.0,15907.0,Jabberwocky,0.7931159734725952,Q250371,Culture.Literature,97.0,11375.35339287042,136.0,0.0,0.0,12.435898,5.1896143,19.852638
117,3.0,15907.0,Jabberwocky,0.59267657995224,Q250371,Culture.Media.Media*,97.0,11375.35339287042,136.0,0.0,0.0,12.435898,5.1896143,19.852638
118,3.0,15907.0,Jabberwocky,0.4843900501728058,Q250371,Culture.Media.Music,97.0,11375.35339287042,136.0,0.0,0.0,12.435898,5.1896143,19.852638
119,3.0,15907.0,Jabberwocky,0.16027602553367615,Q250371,Culture.Media.Books,97.0,11375.35339287042,136.0,0.0,0.0,12.435898,5.1896143,19.852638
120,2.0,16020.0,"Jackson, Michigan",0.9875783920288086,Q984374,Geography.Regions.Americas.North_America,240.0,5296.000000000001,174.0,4.0,0.0,11.217949,15.030211999999999,-6.704808
121,2.0,16020.0,"Jackson, Michigan",0.812877357006073,Q984374,Geography.Geographical,240.0,5296.000000000001,174.0,4.0,0.0,11.217949,15.030211999999999,-6.704808
122,15.0,16768.0,Kevin Spacey,0.998977780342102,Q25144,Culture.Biography.Biography*,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997
123,15.0,16768.0,Kevin Spacey,0.4301573634147644,Q25144,History_and_Society.Society,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997
124,15.0,16768.0,Kevin Spacey,0.3775506913661957,Q25144,Culture.Performing_arts,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997
125,15.0,16768.0,Kevin Spacey,0.2814156115055084,Q25144,Culture.Media.Media*,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997
126,15.0,16768.0,Kevin Spacey,0.11409788036346435,Q25144,Geography.Regions.Americas.North_America,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997
127,15.0,16768.0,Kevin Spacey,0.0,Q25144,Geography.Regions.Europe.Europe*,192.0,570417.6653677927,192.0,3.0,192.0,27.051283,-10.555944,-23.612323999999997
128,4.0,17168.0,Kathmandu,0.9381340146064758,Q3037,Geography.Regions.Asia.Asia*,0.0,21172.0,122.0,11.0,154.0,13.653847,16.884304,17.828160999999998
129,4.0,17168.0,Kathmandu,0.6513648629188538,Q3037,Geography.Geographical,0.0,21172.0,122.0,11.0,154.0,13.653847,16.884304,17.828160999999998
130,4.0,17168.0,Kathmandu,0.30736804008483887,Q3037,Geography.Regions.Asia.South_Asia,0.0,21172.0,122.0,11.0,154.0,13.653847,16.884304,17.828160999999998
131,30.0,17276.0,Krakatoa,0.9867871999740601,Q82613,Geography.Geographical,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162
132,30.0,17276.0,Krakatoa,0.7663036584854126,Q82613,Geography.Regions.Asia.Asia*,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162
133,30.0,17276.0,Krakatoa,0.6859594583511353,Q82613,Geography.Regions.Asia.Southeast_Asia,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162
134,30.0,17276.0,Krakatoa,0.6859594583511353,Q82613,STEM.STEM*,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162
135,30.0,17276.0,Krakatoa,0.5312193632125854,Q82613,STEM.Earth_and_environment,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162
136,30.0,17276.0,Krakatoa,0.10375863313674927,Q82613,Geography.Regions.Europe.Europe*,232.0,90217.04141023496,108.0,25.0,146.0,45.320515,3.2323003,-1.616162
137,14.0,17717.0,Locomotive,0.8267217874526978,Q93301,History_and_Society.Transportation,192.0,38414.56270024093,192.0,24.0,192.0,25.833334,22.897202,7.1091485
138,14.0,17717.0,Locomotive,0.44553956389427185,Q93301,STEM.STEM*,192.0,38414.56270024093,192.0,24.0,192.0,25.833334,22.897202,7.1091485
139,14.0,17717.0,Locomotive,0.275139719247818,Q93301,STEM.Engineering,192.0,38414.56270024093,192.0,24.0,192.0,25.833334,22.897202,7.1091485
140,1.0,18476.0,London Post Office Railway,0.9994742274284363,Q1415097,History_and_Society.Transportation,154.0,0.0,102.0,2.0,134.0,10.0,-4.95148,14.556645000000001
141,1.0,18476.0,London Post Office Railway,0.037993239402770995,Q1415097,Geography.Regions.Europe.Northern_Europe,154.0,0.0,102.0,2.0,134.0,10.0,-4.95148,14.556645000000001
142,1.0,18476.0,London Post Office Railway,0.0,Q1415097,Geography.Regions.Europe.Europe*,154.0,0.0,102.0,2.0,134.0,10.0,-4.95148,14.556645000000001
143,1.0,18476.0,London Post Office Railway,0.0,Q1415097,Geography.Regions.Asia.Asia*,154.0,0.0,102.0,2.0,134.0,10.0,-4.95148,14.556645000000001
144,1.0,18476.0,London Post Office Railway,0.0,Q1415097,Geography.Regions.Europe.Western_Europe,154.0,0.0,102.0,2.0,134.0,10.0,-4.95148,14.556645000000001
145,6.0,18896.0,Human spaceflight,1.0000100135803223,Q752783,History_and_Society.Transportation,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
146,6.0,18896.0,Human spaceflight,1.0000100135803223,Q752783,STEM.Space,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
147,6.0,18896.0,Human spaceflight,1.0000100135803223,Q752783,STEM.Technology,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
148,6.0,18896.0,Human spaceflight,0.997894287109375,Q752783,STEM.STEM*,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
149,6.0,18896.0,Human spaceflight,0.16886694729328156,Q752783,History_and_Society.Military_and_warfare,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
150,6.0,18896.0,Human spaceflight,0.12253321707248688,Q752783,History_and_Society.Society,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
151,6.0,18896.0,Human spaceflight,0.11280541121959686,Q752783,STEM.Physics,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
152,6.0,18896.0,Human spaceflight,0.0,Q752783,Geography.Regions.Americas.North_America,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
153,6.0,18896.0,Human spaceflight,0.0,Q752783,Geography.Regions.Asia.Asia*,192.0,8056.0,192.0,26.0,192.0,16.089745,-21.991056,-22.605268
154,1.0,19364.0,Mötley Crüe,0.9591643214225769,Q486688,Culture.Media.Music,192.0,0.0,192.0,23.0,192.0,10.0,-15.773666,16.94523
155,1.0,19364.0,Mötley Crüe,0.9466066956520081,Q486688,Culture.Media.Media*,192.0,0.0,192.0,23.0,192.0,10.0,-15.773666,16.94523
156,1.0,19364.0,Mötley Crüe,0.9284188151359558,Q486688,Culture.Biography.Biography*,192.0,0.0,192.0,23.0,192.0,10.0,-15.773666,16.94523
157,1.0,19364.0,Mötley Crüe,0.0,Q486688,Geography.Regions.Americas.North_America,192.0,0.0,192.0,23.0,192.0,10.0,-15.773666,16.94523
158,1.0,19364.0,Mötley Crüe,0.0,Q486688,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,23.0,192.0,10.0,-15.773666,16.94523
159,1.0,19929.0,Mensa,1.0,Q81494,Compilation.List_Disambig,154.0,0.0,102.0,2.0,134.0,10.0,9.483883,-24.11001
160,1.0,19929.0,Mensa,0.15611489117145538,Q81494,STEM.STEM*,154.0,0.0,102.0,2.0,134.0,10.0,9.483883,-24.11001
