,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
53788,Бордо (футбольный клуб),53788,6,17,404.2182630063384,Q172476
53971,Валуйки,53971,2,10,51831.44079325781,Q132957
54356,Всеволожский район,54356,1,18,0.0,Q1036323
54767,Россия и Совет Европы,54767,1,6,0.0,Q4398300
54796,"Бобров, Всеволод Михайлович",54796,5,18,17614.103357180455,Q433391
55214,Патриарх (церковный сан),55214,23,7,9309.96940735235,Q171692
55258,"Гладков, Геннадий Игоревич",55258,6,22,4385.644946031415,Q4139303
55520,Толмачёво (аэропорт),55520,2,18,1792.0,Q1328849
55897,Рок-опера,55897,8,22,27424.416630918848,Q253137
56528,Союз (космический корабль),56528,42,8,50286.14564614357,Q579421
56552,Ангара (семейство ракет-носителей),56552,13,8,138.48289893419366,Q530600
57928,Черниговская область,57928,9,10,24421.48078650553,Q167874
58767,"Бенкендорф, Александр Христофорович",58767,1,14,0.0,Q25672
58856,"Бардин, Гарри Яковлевич",58856,1,15,0.0,Q1959564
59030,"Тёрнер, Уильям",59030,2,22,5054.665466258412,Q159758
59216,Приштина,59216,1,17,0.0,Q25270
59281,"Олдрин, Базз",59281,3,8,1792.0,Q2252
59448,"Коллинз, Майкл (астронавт)",59448,1,8,0.0,Q104859
60226,Шпионаж,60226,2,16,1792.0,Q165950
61609,Челленджер (шаттл),61609,1,8,0.0,Q54382
62129,Н-1,62129,16,8,200.5703150879359,Q622762
62232,Список аппаратов серии Союз,62232,24,8,1661.9194202810356,Q1427078
63299,Колумбия (шаттл),63299,2,8,1792.0,Q54383
63307,Литавры,63307,2,10,0.0,Q189737
63483,Православная церковь в Америке,63483,26,7,18371.02148279729,Q694002
63485,Болгарская православная церковь,63485,21,7,6503.314854289109,Q242758
63489,Иерусалимская православная церковь,63489,25,7,11044.951279196739,Q632602
63493,Польская православная церковь,63493,21,7,370.46001265065485,Q463406
63494,Румынская православная церковь,63494,16,7,106.27583534152042,Q181901
63496,Московский_патриархат,63496,19,7,76784.6433824325,-1
63497,Сербская православная церковь,63497,20,7,26944.93551063055,Q188814
63507,Кипрская православная церковь,63507,14,7,125.93533457237157,Q59776
71071,Аполлон-1,71071,2,8,0.0,Q194082
71522,"Лагерлёф, Сельма",71522,1,6,0.0,Q44519
72417,Аун Сан Су Чжи,72417,3,6,25072.284901514944,Q36740
72742,"Белохвостикова, Наталия Николаевна",72742,3,0,26661.178194179985,Q273150
72922,"Аджани, Изабель",72922,3,12,0.6666666666666666,Q106383
72935,"Швыдкой, Михаил Ефимович",72935,6,6,88708.79064499155,Q827054
73094,Ижица,73094,2,7,1792.0,Q650565
73480,"Беглов, Александр Дмитриевич",73480,12,3,19615.534869430798,Q1960874
75378,Ансамбль песни и пляски Российской армии имени А. В. Александрова,75378,2,14,1042.255561495027,Q620990
77690,Десна (приток Днепра),77690,3,10,835.8101599874655,Q202796
77819,Экзарх,77819,5,7,852.6117888690175,Q4144428
78026,Лесостепь,78026,6,9,976.3571912917656,Q840819
80117,Шкала Кардашёва,80117,2,1,1792.0,Q647332
80217,"Новикова, Клара Борисовна",80217,3,4,26.650000000000006,Q4322725
82753,В. Володарский,82753,2,24,0.0,Q739358
82950,Кардифф,82950,3,26,12502.0,Q10690
83222,"Онопко, Виктор Савельевич",83222,16,2,24679.24301543479,Q310544
83883,Кубок Кремля,83883,2,22,3582.0,Q299603
83922,"Титов, Егор Ильич",83922,11,17,7448.159133062714,Q446262
84473,"Пригов, Дмитрий Александрович",84473,3,5,5370.0,Q537003
85061,Ansari X Prize,85061,2,8,0.0,Q568942
85573,"Торн, Кип",85573,2,1,15047.975250997793,Q323320
86119,Яблонец-над-Нисоу,86119,2,17,0.0,Q147607
86649,Папская область,86649,3,12,10471.177255429062,Q170174
87057,Список патриархов Константинопольских,87057,3,7,8.890667388167385,Q751406
88075,Нежин,88075,7,10,3897.5942701582385,Q952457
88131,Священный синод Русской православной церкви,88131,21,7,9213.533977044592,Q4988896
88133,Филарет (патриарх Московский),88133,6,7,3.255383022774327,Q547759
88775,Баллистика,88775,1,8,0.0,Q184631
92326,Гетман,92326,1,0,0.0,Q625652
92360,"Кюри, Пьер",92360,2,14,1101.0932637488384,Q37463
93547,Христианская церковь,93547,25,7,7370.370209579746,Q34651
94056,"Королёв, Олег Петрович",94056,7,3,31889.6865546936,Q1962353
94438,Европол,94438,2,23,0.0,Q207203
94796,"Романцев, Олег Иванович",94796,16,17,11681.326200327812,Q433612
95335,Катастрофа на Байконуре (1960),95335,9,8,4854.812786082621,Q386074
95338,"Новиков, Александр Александрович (маршал)",95338,2,14,0.0,Q2992272
95409,Халкидонский собор,95409,12,7,15194.091147464074,Q170531
95625,Звёздный городок,95625,4,8,9.2829239914678,Q335565
95855,"Бышовец, Анатолий Фёдорович",95855,10,17,17004.736246178876,Q487720
97882,Собор всех святых,97882,6,7,1836.4652871106375,Q587
98294,"Бердыев, Курбан Бекиевич",98294,3,17,63.62793040293038,Q368902
99512,Нерчинский договор,99512,2,7,1792.0,Q696094
99830,"Макаров, Сергей Михайлович",99830,2,18,1584.47141088075,Q505412
100970,"Мугабе, Роберт",100970,2,21,0.0,Q10707
101208,"Симонян, Никита Павлович",101208,6,18,47949.04784158399,Q713136
101215,"Авилов, Виктор Васильевич",101215,2,22,0.0,Q4055902
101666,"1,1-Диметилгидразин",101666,6,8,1213.6450828766765,Q161296
102276,Союз-ФГ,102276,28,8,2247.381124607063,Q2415633
102365,Тутмос I,102365,2,21,0.0,Q157962
102777,Кольцово (аэропорт),102777,2,18,3582.0,Q1334495
102804,"Россель, Эдуард Эргартович",102804,3,23,33865.51333876284,Q569362
103393,Нут (мифология),103393,2,21,0.0,Q165496
104180,"Ардан, Фанни",104180,1,12,0.0,Q106349
104420,Ставропигия,104420,12,7,5237.092259137325,Q1269563
105258,Диптих (христианство),105258,15,7,418.1845865578334,Q4162070
105454,Союз-У,105454,19,8,493.68361788777355,Q660345
105840,Белебей,105840,1,0,0.0,Q104703
106196,Омофор,106196,3,7,3911.585367127108,Q1283961
109669,"Райс, Кондолиза",109669,3,19,3583.0,Q47216
109882,"Омен (фильм, 1976)",109882,5,13,9062.19744614304,Q836298
109912,Индиана Джонс и храм судьбы,109912,5,1,379.9591110929046,Q179215
109930,Амадей (фильм),109930,4,21,16831.18848432862,Q190956
109965,Индиана Джонс и последний крестовый поход,109965,5,1,379.9591110929046,Q185658
110195,Барри Линдон,110195,4,6,8591.783682217647,Q471716
110399,"Планета обезьян (фильм, 1968)",110399,7,20,0.0,Q59534
110447,"Доктор Живаго (фильм, 1965)",110447,3,21,11375.38743564864,Q323827
110685,Жестяной барабан (фильм),110685,2,0,28631.824142154066,Q313764
111005,Смертельное оружие 2,111005,4,13,2088.5435999891915,Q751767
111408,"Спартак (фильм, 1960)",111408,5,21,8800.90461817628,Q108297
111528,"Звезда родилась (фильм, 1954)",111528,2,13,1792.0,Q1305622
111685,Смертельное оружие 3,111685,4,13,895.5,Q751769
112302,Сталин (фильм),112302,1,22,0.0,Q32235
112373,Кладбище домашних животных 2,112373,2,1,0.0,Q1079636
115263,"Королева Марго (фильм, 1994)",115263,11,12,28101.84661678686,Q508766
115916,Стреляйте в пианиста,115916,1,15,0.0,Q476439
118135,"Дворжецкий, Владислав Вацлавович",118135,4,22,29918.55807219334,Q704281
118330,Алессандро Калиостро,118330,3,22,1792.0,Q312332
118412,Планета обезьян (франшиза),118412,7,20,0.0,Q731663
118540,"Дворжецкий, Евгений Вацлавович",118540,3,22,16197.320132282126,Q4155996
118544,Летят журавли,118544,1,5,0.0,Q714524
121911,"Покров (город, Россия)",121911,3,7,3583.0,Q181531
121915,Покров,121915,1,7,0.0,Q393696
123050,Маргарита Наваррская,123050,2,12,136.8988537421841,Q190058
123503,Концептуальное искусство,123503,2,5,3582.0,Q203209
123510,Земля Санникова (фильм),123510,4,22,34745.04230579345,Q261240
124802,"Фейгин, Марк Захарович",124802,2,5,0.0,Q4482390
127270,"Талызина, Валентина Илларионовна",127270,3,0,6954.215551115551,Q544810
127766,"Азнавур, Шарль",127766,22,15,72939.95586609739,Q1785
128404,"Корчной, Виктор Львович",128404,3,16,17394.9301667864,Q212889
128906,Верные друзья (фильм),128906,2,22,3582.0,Q4107955
128941,Девушка без адреса,128941,3,3,10730.0,Q3178033
128969,Маленькая Вера,128969,9,5,19398.21938200385,Q2576334
129739,Киевская митрополия до 1458 года,129739,4,7,68.85008602178335,Q4220165
130177,Ирокезы,130177,1,22,0.0,Q68518
131770,Имхотеп,131770,4,21,15170.964344344222,Q131171
132040,"Китс, Джон",132040,1,12,0.0,Q82083
132267,Саундтрек,132267,18,1,168216.1445860971,Q217199
132576,Македония (Греция),132576,5,17,1.833333333333333,Q81734
134236,"Резанов, Николай Петрович",134236,5,22,12186.338566495457,Q332732
135139,Письмо сорока двух,135139,2,16,0.0,Q4363795
135797,Волколак,135797,5,10,64169.1133348293,Q22815043
136323,"Коржавин, Наум Моисеевич",136323,2,0,5812.130906183555,Q1332241
136430,Синод,136430,11,7,7286.749523836086,Q111161
137553,Юрмала,137553,2,14,3582.0,Q178382
137597,"Садовничий, Виктор Антонович",137597,2,23,3582.0,Q2622956
137747,Форт-Росс,137747,2,22,0.0,Q1278115
138432,Диверсия,138432,3,14,13183.834638955012,Q16145053
138787,T-Mobile,138787,1,11,0.0,Q327634
139187,Верховный совет России,139187,6,16,28021.220853427785,Q2626571
139800,Святочные гадания,139800,1,10,0.0,Q10996728
141459,Гельзенкирхен,141459,2,17,388.2511424093169,Q2765
141724,Бугимен,141724,1,0,0.0,Q44146
141745,Маат,141745,5,21,18150.573817808265,Q170471
142052,"Зорин, Леонид Генрихович",142052,3,0,6824.10849611138,Q4193953
142175,Обновленчество,142175,14,7,14985.03824705166,Q2592406
143544,Нагорная проповедь,143544,4,7,14529.614925790725,Q51640
144516,Завтра была война (фильм),144516,1,5,0.0,Q426418
144521,Зимний вечер в Гаграх,144521,2,14,2362.290904319601,Q4191989
144525,"Золотой телёнок (фильм, 1968)",144525,1,14,0.0,Q3547387
145162,Когда деревья были большими,145162,1,0,0.0,Q4226034
145640,"Диор, Кристиан",145640,2,21,10373.664035985003,Q159694
146138,Нобелевская премия по физиологии или медицине,146138,5,6,838.0244253479643,Q80061
146965,"Михайлов, Борис Петрович",146965,4,18,5098.040741426938,Q367531
148334,Ракетное топливо,148334,4,8,806.4185481055014,Q287464
148708,"Обыкновенное чудо (фильм, 1964)",148708,1,3,0.0,Q4330575
148886,Зимние Олимпийские игры 1988,148886,6,18,14636.000589109903,Q9658
148943,"Нюкянен, Матти",148943,2,18,0.0,Q16849
151368,Место встречи изменить нельзя,151368,7,4,57360.64186949753,Q2370768
151990,"Воевода, Алексей Иванович",151990,1,10,0.0,Q714637
152962,Петушки (город),152962,1,7,0.0,Q179372
154044,"Хотиненко, Владимир Иванович",154044,1,24,0.0,Q2629207
156407,Прыжки на лыжах с трамплина,156407,3,18,1.5,Q7718
156557,Goldie (музыкант),156557,2,22,0.0,Q507845
156851,Биндюжник и Король,156851,3,4,5343.094453796309,Q4086839
156857,Благословите женщину,156857,2,4,50277.61530916393,Q4087907
156863,"Богач, бедняк… (фильм, 1982)",156863,2,22,1792.0,Q4089139
156886,Большая семья,156886,1,22,0.0,Q1634714
156896,Бронзовая птица (фильм),156896,2,0,0.0,Q4096981
156913,В городе Сочи тёмные ночи,156913,6,5,4301.105461910361,Q281773
157940,Вербовщик (фильм),157940,1,22,0.0,Q4107535
158403,Летние Олимпийские игры 1992,158403,5,15,53994.89647778521,Q8488
158406,Летние Олимпийские игры 1988,158406,8,17,23202.39221347771,Q8470
158814,Военно-полевой роман,158814,4,0,20745.514647218228,Q1470319
159811,"Рахимов, Муртаза Губайдуллович",159811,7,3,63032.49897574536,Q983505
160544,Полиграф Полиграфович Шариков,160544,1,4,0.0,Q4369917
160691,Гусарская баллада,160691,2,4,0.0,Q2369847
160721,Дело было в Пенькове,160721,1,0,0.0,Q4157180
160769,Морозко (фильм),160769,3,0,30275.55920674224,Q319163
161253,"Анкор, ещё анкор! (фильм)",161253,1,0,0.0,Q4066484
161280,Дети Дон Кихота,161280,1,0,0.0,Q4159337
161306,Олимп (Марс),161306,1,9,0.0,Q520
161326,"Дом, который построил Свифт",161326,8,22,19653.66477083151,Q4165172
161795,Фанар,161795,1,7,0.0,Q28733113
162447,"Мур, Роджер",162447,1,15,0.0,Q134333
163038,"Холодов, Дмитрий Юрьевич",163038,1,3,0.0,Q922290
163405,Объединённая авиастроительная корпорация,163405,2,8,0.0,Q1136226
163759,Звезда пленительного счастья,163759,4,22,5373.0,Q4189412
163770,"Здравствуйте, я ваша тётя!",163770,4,4,8104.560632445927,Q4190055
163979,Охота,163979,7,0,17868.0,Q36963
164033,Аполлон-12,164033,3,8,1.0,Q188433
164106,Реформа русской орфографии 1918 года,164106,3,7,5372.0,Q21288055
164244,"Илюмжинов, Кирсан Николаевич",164244,3,16,12851.583291744346,Q313594
164413,"Гулая, Инна Иосифовна",164413,3,0,3583.0,Q4151791
164603,Васса (фильм),164603,7,0,1432.4239582484952,Q3916267
164998,"Криминальный талант (фильм, 1988)",164998,2,22,3.9999999999999996,Q4241042
165030,Ларец Марии Медичи (фильм),165030,3,13,10574.802553856971,Q4254495
165740,Марш-бросок (фильм),165740,2,14,22977.43821701028,Q4283194
166201,"Кулик, Олег Борисович",166201,4,5,1.7666666666666666,Q1964443
166243,Поминальная молитва (спектакль),166243,7,22,4067.331830788303,Q4371719
167339,"Валентина (фильм, 1981)",167339,6,0,1795.4281496281508,Q4102803
167363,Это всё она,167363,2,13,1792.0,Q464584
167403,Арарат (фильм),167403,1,15,0.0,Q626304
167963,"Купер, Джеймс Фенимор",167963,6,22,25683.50955878634,Q167856
168029,Борьба,168029,30,11,131611.10085144898,Q42486
168306,Айгунский договор,168306,1,7,0.0,Q618292
169163,"Ширвиндт, Александр Анатольевич",169163,9,22,25376.171723612613,Q4524232
169506,Старые клячи,169506,4,4,5282.293459975622,Q718486
169758,Я объявляю вам войну,169758,3,4,31938.418238235325,Q4535716
170604,Авария — дочь мента,170604,3,5,5372.0,Q4055402
170879,"Плевако, Фёдор Никифорович",170879,2,9,14155.52296402473,Q1965554
171212,Балтийский флот ВМФ Российской Федерации,171212,2,14,2031.3016922032662,Q805787
172847,Письмо 5000,172847,2,3,3705.436245241596,Q4363769
173136,Персонаж,173136,3,1,1798.0,Q95074
174227,Запорожские казаки,174227,4,10,50641.316983733996,Q1076173
174719,Людвиг I (король Баварии),174719,1,22,0.0,Q44361
177143,"Макарова, Инна Владимировна",177143,2,0,23140.0,Q910373
178532,Голодовка,178532,2,6,1792.0,Q191355
178819,"Гарин, Эраст Павлович",178819,4,3,5373.0,Q4133732
179035,"Жванецкий, Михаил Михайлович",179035,6,4,1546.6621381579353,Q1965002
180377,Спартак-Нальчик,180377,4,2,16461.885281048595,Q693951
181369,Королева Марго,181369,6,12,312.26369147024525,Q2020094
182537,"Пуччини, Джакомо",182537,6,15,2008.4499825795908,Q7311
182546,"Арканов, Аркадий Михайлович",182546,3,14,10831.196296223274,Q2861548
183448,"Языков, Николай Михайлович",183448,2,7,1792.0,Q552437
183864,"Ван дер Сар, Эдвин",183864,2,2,626.7937124192337,Q482955
184480,Медаль ордена «За заслуги перед Отечеством»,184480,10,3,20844.691453477317,Q339717
186491,"Тараторкин, Георгий Георгиевич",186491,2,22,3582.0,Q4451898
186729,Павел VI,186729,3,7,2170.162180765736,Q16975
186766,Юлий II,186766,2,12,7511.133019674942,Q80516
187034,Восстание Чехословацкого корпуса,187034,2,24,0.0,Q118514
187519,Вятские Поляны,187519,1,23,0.0,Q134302
187967,"Лукьянов, Анатолий Иванович",187967,3,16,14287.0,Q487779
189422,Театр эстрады имени А. И. Райкина,189422,3,4,0.0,Q4453503
189742,"Прыгунов, Лев Георгиевич",189742,2,24,1025.125138376176,Q4382654
190158,"Бахмина, Светлана Петровна",190158,4,5,43122.51425725079,Q4079860
191247,Л,191247,1,7,0.0,Q172000
191309,"Березуцкий, Василий Владимирович",191309,8,17,152.133801211543,Q311349
191499,Союз-1,191499,18,8,32.863037059174644,Q211254
192388,"Нарусова, Людмила Борисовна",192388,5,3,39845.56549415882,Q2107072
193292,"Собачье сердце (фильм, 1988)",193292,5,4,29842.95241229242,Q307620
193553,"Юнгвальд-Хилькевич, Георгий Эмильевич",193553,4,22,14936.119179177056,Q4534523
195565,Шербурские зонтики,195565,3,0,27362.50596033589,Q163868
196523,Алексий I,196523,14,7,5327.764623920909,Q547702
197874,Русская православная церковь заграницей,197874,23,7,13160.292430400075,Q912932
198222,"Бабурин, Сергей Николаевич",198222,2,16,8940.0,Q2529319
198525,"Жолио-Кюри, Ирен",198525,2,14,1473.9473885909592,Q7504
198534,"Жолио-Кюри, Фредерик",198534,2,14,2617.32705623514,Q150989
201501,"Хуциев, Марлен Мартынович",201501,3,4,21001.575960644244,Q537631
201593,"Мунайтпасов, Хаджимукан",201593,1,24,0.0,Q2378220
201985,"Березуцкий, Алексей Владимирович",201985,9,17,10472.468165121247,Q213011
202734,"Цымбаларь, Илья Владимирович",202734,8,17,4192.418429091268,Q551609
202950,"Зелёный фургон (фильм, 1983)",202950,2,4,1792.0,Q4190966
203516,Стоянка поезда — две минуты,203516,3,22,8944.0,Q4443231
206517,"Булгакова, Майя Григорьевна",206517,2,0,0.0,Q4098868
207394,Наварра (королевство),207394,3,12,7303.988633580489,Q200262
207682,Небеса обетованные,207682,7,4,12443.293459975614,Q4315505
208006,"Лебедев, Евгений Алексеевич",208006,1,0,0.0,Q1967736
210842,"Ромер, Пол",210842,3,6,8642.227637781953,Q509262
211005,Нахско-дагестанские языки,211005,2,14,0.0,Q27387
213598,Сергий (патриарх Московский),213598,14,7,526.5496587072649,Q726341
214310,Ичня,214310,6,10,315.5942701582098,Q149201
215394,Российский футбольный союз,215394,10,2,4749.240078708358,Q318386
224170,Сборная Польши по футболу,224170,32,2,17403.417686754932,Q166196
226643,Сборная Швеции по футболу,226643,26,2,98901.56089101809,Q160826
227229,Абрамцево,227229,2,9,0.0,Q331165
229195,"Хиддинк, Гус",229195,10,17,19328.14782161225,Q484534
229628,Золотая пластинка «Вояджера»,229628,1,1,0.0,Q156315
229939,Сборная Чехии по футболу,229939,34,2,14919.176598033544,Q483868
230616,Всемирный почтовый союз,230616,3,6,3582.0,Q17495
231204,"Плятт, Ростислав Янович",231204,4,22,17227.473872772614,Q2631297
232747,"Джемилев, Мустафа Абдулджемиль",232747,2,6,355.2077276287805,Q735699
234085,Бабай,234085,2,10,22215.456171524464,Q21651872
237581,Красная карточка,237581,2,17,70.14705681399057,Q847803
238485,Песочный человек,238485,3,0,22661.74920138304,Q627323
240730,Саят-Нова,240730,2,15,0.0,Q366289
241174,"Мостовой, Александр Владимирович",241174,23,2,70802.84206860558,Q342680
241734,"Заря (футбольный клуб, Луганск)",241734,7,17,12687.82840712093,Q754307
241833,Тюмень (футбольный клуб),241833,6,2,2835.743740252422,Q1389103
242144,Список глав Республики Корея,242144,1,15,0.0,Q498932
242711,Природная зона,242711,5,9,0.0,Q3718755
242800,"Гавел, Вацлав",242800,5,6,60885.99131155492,Q36233
244543,"Швайнштайгер, Бастиан",244543,4,2,12051.137002834439,Q44298
244662,"Пуйоль, Карлес",244662,4,17,1577.4428162514944,Q17158
245787,Сборная Турции по футболу,245787,42,2,26012.613065185364,Q483856
248181,The New York Times,248181,11,6,46253.72893840025,Q9684
249497,Заколдованный участок,249497,4,24,7159.0,Q4184745
249990,"Казарновская, Любовь Юрьевна",249990,1,14,0.0,Q525770
250065,Участок (телесериал),250065,1,4,0.0,Q4479310
250393,"Устинов, Владимир Васильевич (юрист)",250393,7,3,4660.385608027397,Q1138430
250900,"Человек на Луне (фильм, 1999)",250900,1,21,0.0,Q1125282
251116,"Нордхаус, Уильям",251116,3,6,8642.227637781953,Q562481
251519,Сборная Люксембурга по футболу,251519,31,2,71623.23146366097,Q184266
253478,Государственная измена,253478,4,16,10733.0,Q160128
256338,"Теккерей, Уильям Мейкпис",256338,1,6,0.0,Q167768
257067,"Дадли, Роберт, граф Лестер",257067,2,12,0.0,Q318017
257927,Сборная Белоруссии по футболу,257927,33,2,77815.31222552608,Q186252
258377,Телефонная будка (фильм),258377,1,12,0.0,Q465910
259105,"Перфилов, Лев Алексеевич",259105,3,4,12124.743980310524,Q4359316
259700,"Мгалоблишвили, Нодар Александрович",259700,2,22,0.0,Q1968433
261627,Орландо (Флорида),261627,1,11,0.0,Q49233
263298,Союз-2 (семейство ракет-носителей),263298,22,8,1868.8600030390132,Q623140
265311,"Дитя человеческое (фильм, 2006)",265311,1,12,0.0,Q221090
266559,"Фурсенко, Андрей Александрович",266559,2,18,40989.574730066604,Q501649
266573,"Фурсенко, Сергей Александрович",266573,3,18,40423.72126830239,Q4493547
267562,Елизавета (фильм),267562,4,12,3583.0,Q499656
267670,"Храпунов, Виктор Вячеславович",267670,1,23,0.0,Q1377512
268048,Лабиринт отражений,268048,7,10,0.0,Q1968842
269340,Запорожцы (картина),269340,2,9,0.0,Q478271
269728,Каролина Харрикейнз,269728,2,11,3582.0,Q201857
271568,Украинская православная церковь,271568,2,7,499.29696417085785,Q399514
271940,Движение Сопротивления во время Второй мировой войны,271940,2,14,4252.374675282755,Q2094191
271981,Диплом,271981,1,22,0.0,Q217577
272946,"Планета обезьян (фильм, 2001)",272946,8,20,12502.0,Q469624
273076,"Пичул, Василий Владимирович",273076,6,5,4301.105461910361,Q1968792
273693,"Айнтрахт (футбольный клуб, Франкфурт-на-Майне)",273693,5,17,1660.324222997996,Q38245
274011,Ромарио,274011,3,17,3582.0,Q178649
274446,Зелёная миля (фильм),274446,8,1,12694.752861952868,Q208263
276805,Сборная Латвии по футболу,276805,25,2,4607.252353094554,Q189322
276946,Влажный тропический лес,276946,6,9,13102.197024008074,Q199403
277255,Дайте жалобную книгу,277255,3,4,16162.794586462851,Q400218
