,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic
24,11.0,11963.0,Энергия (ракета-носитель),0.9995371699333192,Q731859,STEM.Space,2.196695379783615,8.0,2978.0,10.994908869266512,STEM,Space
25,1.0,12134.0,Экраноплан,0.4532718360424042,Q309398,History_and_Society.Transportation,0.0,8.0,2920.0,0.4532718360424042,History_and_Society,Transportation
26,3.0,12167.0,"Климов, Элем Германович",0.3998216390609741,Q516987,History_and_Society.Military_and_warfare,5580.884700898542,5.0,3490.0,1.1994649171829224,History_and_Society,Military_and_warfare
27,3.0,13212.0,SpaceShipOne,0.9952548146247864,Q38935,History_and_Society.Transportation,6188.2064987032545,8.0,1995.0,2.985764443874359,History_and_Society,Transportation
28,28.0,13544.0,Ракета-носитель,0.9994907379150392,Q697175,STEM.Space,8621.552530689394,8.0,2686.0,27.985740661621097,STEM,Space
29,11.0,13787.0,"Лукьяненко, Сергей Васильевич",0.3775506913661957,Q52224,History_and_Society.Society,7155.0,10.0,12309.0,4.1530576050281525,History_and_Society,Society
30,2.0,14040.0,"Завадский, Юрий Александрович",0.6150978803634644,Q860409,History_and_Society.Society,4685.673871989802,22.0,3598.0,1.2301957607269287,History_and_Society,Society
31,5.0,14644.0,Съезд народных депутатов России,0.9481645226478576,Q2358985,History_and_Society.Society,17787.691582984524,16.0,2084.0,4.740822613239287,History_and_Society,Society
32,7.0,14958.0,Филиокве,0.9399233460426332,Q204085,Culture.Philosophy_and_religion,987.8961665473818,7.0,3139.0,6.579463422298432,Culture,Philosophy_and_religion
33,1.0,15841.0,Восток-2,1.0000100135803225,Q221678,STEM.Space,0.0,8.0,1742.0,1.0000100135803225,STEM,Space
34,16.0,16119.0,Пилотируемый космический корабль,0.2942249774932861,Q18609085,STEM.STEM*,4406.663633640213,8.0,3024.0,0.0,STEM,STEM*
35,4.0,16177.0,Реймс,0.9304682612419128,Q41876,Geography.Regions.Europe.Europe*,23704.90267119751,12.0,1962.0,0.0,Geography,Europe*
36,1.0,17128.0,Луна-3,1.0000100135803225,Q942814,STEM.Space,0.0,8.0,1597.0,1.0000100135803225,STEM,Space
37,2.0,18165.0,Скополамин,0.9886782765388488,Q337188,STEM.Medicine_&_Health,1792.0,5.0,19066.0,1.9773565530776975,STEM,Medicine_&_Health
38,2.0,18593.0,Четырежды Герои Советского Союза,0.38492217659950256,Q1959736,History_and_Society.Military_and_warfare,0.0,14.0,1388.0,0.7698443531990051,History_and_Society,Military_and_warfare
39,22.0,18601.0,Суборбитальный космический полёт,1.0000100135803225,Q832435,STEM.Technology,2170.604941327168,8.0,2041.0,22.000220298767093,STEM,Technology
40,24.0,18728.0,Митрополит,0.6001983880996704,Q189854,Culture.Philosophy_and_religion,7318.6729101212295,7.0,3582.0,14.40476131439209,Culture,Philosophy_and_religion
41,10.0,22142.0,Епархии Русской православной церкви,0.9973783493041992,Q3725311,History_and_Society.Society,1331.2715418760479,7.0,1485.0,9.973783493041992,History_and_Society,Society
42,7.0,22147.0,Чернигов,0.9939124584197998,Q157053,Geography.Regions.Europe.Europe*,532.9562527004776,10.0,9894.0,0.0,Geography,Europe*
43,14.0,22706.0,Ингушетия,0.9770326614379884,Q5219,History_and_Society.Society,34624.311202594065,14.0,76070.0,13.678457260131838,History_and_Society,Society
44,4.0,23593.0,"Гергиев, Валерий Абисалович",0.7057950496673584,Q165693,Culture.Media.Music,4746.291959278026,15.0,3055.0,2.8231801986694336,Culture,Music
45,18.0,23926.0,Схизма,0.8670457601547241,Q41521,Culture.Philosophy_and_religion,5811.765530466719,7.0,3844.0,15.606823682785034,Culture,Philosophy_and_religion
46,15.0,23937.0,Р-7,0.9989450573921204,Q221675,History_and_Society.Military_and_warfare,2548.2584295171005,8.0,2929.0,14.984175860881805,History_and_Society,Military_and_warfare
47,5.0,24022.0,Монофизитство,0.7186043858528137,Q183091,History_and_Society.History,2921.361181600781,7.0,2656.0,3.5930219292640686,History_and_Society,History
48,1.0,24606.0,Кукушка (фильм),0.9149109721183776,Q387140,Culture.Media.Media*,0.0,4.0,2884.0,0.9149109721183776,Culture,Media*
49,1.0,24635.0,Меха (жанр),1.0000100135803225,Q4292083,Culture.Visual_arts.Comics_and_Anime,0.0,21.0,1715.0,1.0000100135803225,Culture,Comics_and_Anime
50,8.0,25375.0,"Ким, Юлий Черсанович",0.4688006341457367,Q750943,History_and_Society.Society,39073.18106861608,22.0,3208.0,3.7504050731658936,History_and_Society,Society
51,14.0,25458.0,"Рогозин, Дмитрий Олегович",0.5775054097175598,Q737463,History_and_Society.Society,137500.4654110815,8.0,22743.0,8.085075736045837,History_and_Society,Society
52,3.0,25842.0,Международная шахматная федерация,0.8596737384796143,Q102178,Culture.Sports,1792.0,16.0,5199.0,2.5790212154388428,Culture,Sports
53,8.0,26093.0,Хулиганство,0.3702353835105896,Q219954,History_and_Society.Politics_and_government,377621.5741867829,5.0,7436.0,2.961883068084717,History_and_Society,Politics_and_government
54,1.0,26394.0,"Луценко, Юрий Витальевич",0.1067005917429924,Q458282,History_and_Society.Politics_and_government,0.0,6.0,3117.0,0.1067005917429924,History_and_Society,Politics_and_government
55,6.0,27135.0,Губернатор,0.2689514458179474,Q132050,History_and_Society.Politics_and_government,4436.037309874404,3.0,3034.0,1.6137086749076843,History_and_Society,Politics_and_government
56,1.0,28812.0,Древние восточные церкви,0.9994215965270996,Q76526564,Culture.Philosophy_and_religion,0.0,7.0,2352.0,0.9994215965270996,Culture,Philosophy_and_religion
57,17.0,28933.0,Элладская православная церковь,0.9381340146064758,Q59778,Culture.Philosophy_and_religion,540.3909446125647,7.0,4483.0,15.948278248310089,Culture,Philosophy_and_religion
58,6.0,29057.0,Интерпол,0.6370407938957214,Q8475,History_and_Society.Politics_and_government,19720.801437036767,23.0,33172.0,3.8222447633743286,History_and_Society,Politics_and_government
59,3.0,29372.0,"Кошевой, Олег Васильевич",0.8596737384796143,Q2623768,History_and_Society.Military_and_warfare,0.0,14.0,3435.0,2.5790212154388428,History_and_Society,Military_and_warfare
60,1.0,29741.0,Шуя,0.9416641592979432,Q198358,History_and_Society.Society,0.0,7.0,3840.0,0.9416641592979432,History_and_Society,Society
61,6.0,30764.0,"Гинзбург, Виталий Лазаревич",0.8670457601547241,Q104668,STEM.Physics,3584.2499999999995,6.0,2920.0,5.202274560928345,STEM,Physics
62,2.0,31972.0,Терские казаки,0.3007555902004242,Q1478854,History_and_Society.Society,121.4666666666668,14.0,2824.0,0.6015111804008484,History_and_Society,Society
63,4.0,33035.0,"Буковский, Владимир Константинович",0.9344051480293274,Q360471,History_and_Society.Society,9994.932571684883,5.0,3695.0,3.7376205921173096,History_and_Society,Society
64,2.0,33759.0,"Ильф, Илья Арнольдович",0.8311530351638794,Q471443,History_and_Society.Society,1792.0,14.0,3628.0,1.6623060703277588,History_and_Society,Society
65,2.0,34293.0,Колесница,0.8354935646057129,Q203788,History_and_Society.Military_and_warfare,0.0,21.0,2748.0,1.6709871292114258,History_and_Society,Military_and_warfare
66,14.0,35144.0,"Жуков, Георгий Константинович",0.9362950325012208,Q124617,History_and_Society.Military_and_warfare,46317.30425937922,14.0,52475.0,13.108130455017092,History_and_Society,Military_and_warfare
67,3.0,35902.0,"Шевцова, Любовь Григорьевна",0.812877357006073,Q4522027,History_and_Society.Military_and_warfare,0.0,14.0,2237.0,2.438632071018219,History_and_Society,Military_and_warfare
68,14.0,35987.0,Юнона и Авось (спектакль),0.9284188151359558,Q4534601,Culture.Performing_arts,20292.02823612238,22.0,3865.0,12.997863411903381,Culture,Performing_arts
69,3.0,36336.0,Второй Ватиканский собор,0.546748161315918,Q169789,Culture.Philosophy_and_religion,4.7454176570555875,7.0,2112.0,1.640244483947754,Culture,Philosophy_and_religion
70,2.0,36727.0,Ялуторовск,0.9937201142311096,Q150346,History_and_Society.Society,286.15966778319734,9.0,2073.0,1.9874402284622192,History_and_Society,Society
71,6.0,37047.0,Томь (футбольный клуб),0.9399233460426332,Q329510,History_and_Society.Society,1288.0468249671085,2.0,2730.0,5.639540076255799,History_and_Society,Society
72,17.0,40475.0,Пимен (патриарх Московский),0.8031837940216064,Q547687,History_and_Society.Society,10150.700965567774,7.0,3878.0,13.65412449836731,History_and_Society,Society
73,5.0,41605.0,Скопье,0.320831298828125,Q384,History_and_Society.History,14287.333333333332,17.0,2997.0,1.604156494140625,History_and_Society,History
74,11.0,41854.0,Первый Никейский собор,0.6992644667625427,Q133331,Culture.Philosophy_and_religion,6433.807593221573,7.0,2874.0,7.69190913438797,Culture,Philosophy_and_religion
75,19.0,43560.0,Анафема,0.9875783920288086,Q211517,Culture.Philosophy_and_religion,92389.15042604251,7.0,27471.0,18.763989448547363,Culture,Philosophy_and_religion
76,5.0,44805.0,"Матьё, Мирей",0.5775054097175598,Q71452,Culture.Media.Media*,570.6909092143123,15.0,20435.0,2.887527048587799,Culture,Media*
77,1.0,45175.0,Децимация (наказание),0.9344051480293274,Q465119,History_and_Society.Politics_and_government,0.0,21.0,2126.0,0.9344051480293274,History_and_Society,Politics_and_government
78,4.0,46324.0,Македонцы,0.7981967926025391,Q2436423,History_and_Society.Society,1489.5000000000393,17.0,2797.0,3.1927871704101562,History_and_Society,Society
79,1.0,47090.0,Изборск,0.9855064153671264,Q1135534,History_and_Society.Society,0.0,10.0,2854.0,0.9855064153671264,History_and_Society,Society
80,4.0,48551.0,Валуа,0.546748161315918,Q182135,History_and_Society.History,637.5083089687723,12.0,2427.0,2.186992645263672,History_and_Society,History
81,8.0,50157.0,Ночной Дозор (роман),0.9970290064811708,Q1042011,Culture.Literature,10680.0,10.0,2889.0,7.976232051849366,Culture,Literature
82,3.0,51100.0,"Черенков, Фёдор Фёдорович",0.997758150100708,Q713891,History_and_Society.Society,39.722678645391404,17.0,7554.0,2.993274450302124,History_and_Society,Society
83,30.0,51544.0,"Захаров, Марк Анатольевич",0.7606606483459473,Q1229601,History_and_Society.Society,320309.8858258905,22.0,103304.0,22.819819450378418,History_and_Society,Society
84,6.0,52379.0,Брюгге (футбольный клуб),0.8774868249893188,Q190916,Culture.Sports,2215.159758052164,17.0,1896.0,5.264920949935913,Culture,Sports
85,7.0,52691.0,"Мамонтов, Савва Иванович",0.7122421860694885,Q983994,History_and_Society.Society,14488.566109580695,9.0,13774.0,4.98569530248642,History_and_Society,Society
86,2.0,53010.0,"Куинджи, Архип Иванович",0.287777841091156,Q353628,Culture.Visual_arts.Visual_arts*,0.0,9.0,29702.0,0.575555682182312,Culture,Visual_arts*
87,5.0,53311.0,Прилуки,0.974052667617798,Q1000404,Geography.Regions.Europe.Europe*,0.0,10.0,1821.0,0.0,Geography,Europe*
88,6.0,53717.0,Союз,0.14805719256401062,Q225732,History_and_Society.Transportation,3.32681089702208,8.0,1421.0,0.8883431553840637,History_and_Society,Transportation
89,6.0,53788.0,Бордо (футбольный клуб),0.6150978803634644,Q172476,Culture.Sports,404.21826300633836,17.0,2487.0,3.690587282180786,Culture,Sports
90,2.0,53971.0,Валуйки,0.9496793746948242,Q132957,History_and_Society.Society,51831.44079325781,10.0,9554.0,1.8993587493896484,History_and_Society,Society
91,1.0,54356.0,Всеволожский район,0.9893575310707092,Q1036323,History_and_Society.Society,0.0,18.0,3209.0,0.9893575310707092,History_and_Society,Society
92,1.0,54767.0,Россия и Совет Европы,0.2942249774932861,Q4398300,STEM.STEM*,0.0,6.0,2250.0,0.0,STEM,STEM*
93,5.0,54796.0,"Бобров, Всеволод Михайлович",0.9875783920288086,Q433391,Culture.Sports,17614.10335718046,18.0,2648.0,4.937891960144043,Culture,Sports
94,23.0,55214.0,Патриарх (церковный сан),0.9481645226478576,Q171692,Culture.Philosophy_and_religion,9309.96940735235,7.0,3856.0,21.807784020900723,Culture,Philosophy_and_religion
95,6.0,55258.0,"Гладков, Геннадий Игоревич",0.5544804334640503,Q4139303,Culture.Media.Music,4385.644946031415,22.0,4257.0,3.3268826007843018,Culture,Music
96,2.0,55520.0,Толмачёво (аэропорт),0.9871888160705566,Q1328849,History_and_Society.Transportation,1792.0,18.0,2865.0,1.9743776321411133,History_and_Society,Transportation
97,8.0,55897.0,Рок-опера,0.967909336090088,Q253137,Culture.Media.Music,27424.416630918848,22.0,3221.0,7.743274688720704,Culture,Music
98,42.0,56528.0,Союз (космический корабль),0.9976868629455566,Q579421,STEM.Space,50286.14564614357,8.0,8595.0,41.90284824371338,STEM,Space
99,13.0,56552.0,Ангара (семейство ракет-носителей),0.9947898983955384,Q530600,STEM.Space,138.48289893419366,8.0,3259.0,12.932268679142,STEM,Space
100,9.0,57928.0,Черниговская область,0.99219411611557,Q167874,Geography.Regions.Europe.Europe*,24421.480786505534,10.0,4802.0,0.0,Geography,Europe*
101,1.0,58767.0,"Бенкендорф, Александр Христофорович",0.8311530351638794,Q25672,History_and_Society.Military_and_warfare,0.0,14.0,3785.0,0.8311530351638794,History_and_Society,Military_and_warfare
102,1.0,58856.0,"Бардин, Гарри Яковлевич",0.33459946513175964,Q1959564,History_and_Society.Society,0.0,15.0,2726.0,0.33459946513175964,History_and_Society,Society
103,2.0,59030.0,"Тёрнер, Уильям",0.6791887283325195,Q159758,Culture.Visual_arts.Visual_arts*,5054.6654662584115,22.0,2330.0,1.358377456665039,Culture,Visual_arts*
104,1.0,59216.0,Приштина,0.8962613940238953,Q25270,Geography.Geographical,0.0,17.0,2871.0,0.0,Geography,Geographical
105,3.0,59281.0,"Олдрин, Базз",0.9399233460426332,Q2252,History_and_Society.Transportation,1792.0,8.0,4967.0,2.8197700381278996,History_and_Society,Transportation
106,1.0,59448.0,"Коллинз, Майкл (астронавт)",0.9783946871757508,Q104859,History_and_Society.Transportation,0.0,8.0,2257.0,0.9783946871757508,History_and_Society,Transportation
107,2.0,60226.0,Шпионаж,0.7431780099868774,Q165950,History_and_Society.Politics_and_government,1792.0,16.0,2265.0,1.4863560199737549,History_and_Society,Politics_and_government
108,1.0,61609.0,Челленджер (шаттл),0.9626831412315368,Q54382,STEM.Space,0.0,8.0,3396.0,0.9626831412315368,STEM,Space
109,16.0,62129.0,Н-1,0.9763205647468568,Q622762,STEM.Space,200.5703150879359,8.0,2762.0,15.621129035949709,STEM,Space
110,24.0,62232.0,Список аппаратов серии Союз,0.9982553720474244,Q1427078,STEM.Space,1661.9194202810354,8.0,3276.0,23.958128929138187,STEM,Space
111,2.0,63299.0,Колумбия (шаттл),0.967909336090088,Q54383,History_and_Society.Transportation,1792.0,8.0,2659.0,1.935818672180176,History_and_Society,Transportation
112,2.0,63307.0,Литавры,0.4688006341457367,Q189737,Culture.Media.Media*,0.0,10.0,2603.0,0.9376012682914734,Culture,Media*
113,26.0,63483.0,Православная церковь в Америке,0.8267217874526978,Q694002,Culture.Philosophy_and_religion,18371.02148279729,7.0,2099.0,21.49476647377014,Culture,Philosophy_and_religion
114,21.0,63485.0,Болгарская православная церковь,0.3557848632335663,Q242758,Culture.Philosophy_and_religion,6503.314854289109,7.0,2485.0,7.471482127904892,Culture,Philosophy_and_religion
115,25.0,63489.0,Иерусалимская православная церковь,0.8903042674064636,Q632602,Culture.Philosophy_and_religion,11044.95127919674,7.0,3645.0,22.25760668516159,Culture,Philosophy_and_religion
116,21.0,63493.0,Польская православная церковь,0.91965252161026,Q463406,Culture.Philosophy_and_religion,370.4600126506549,7.0,2781.0,19.31270295381546,Culture,Philosophy_and_religion
117,16.0,63494.0,Румынская православная церковь,0.59267657995224,Q181901,Culture.Philosophy_and_religion,106.27583534152042,7.0,2326.0,9.48282527923584,Culture,Philosophy_and_religion
118,20.0,63497.0,Сербская православная церковь,0.40734341740608215,Q188814,Culture.Philosophy_and_religion,26944.935510630552,7.0,2679.0,8.146868348121643,Culture,Philosophy_and_religion
119,14.0,63507.0,Кипрская православная церковь,0.7606606483459473,Q59776,Culture.Philosophy_and_religion,125.93533457237156,7.0,1606.0,10.649249076843262,Culture,Philosophy_and_religion
120,2.0,71071.0,Аполлон-1,0.9978272914886476,Q194082,STEM.Space,0.0,8.0,5021.0,1.9956545829772951,STEM,Space
121,1.0,71522.0,"Лагерлёф, Сельма",0.8439050912857056,Q44519,Culture.Literature,0.0,6.0,2320.0,0.8439050912857056,Culture,Literature
122,3.0,72417.0,Аун Сан Су Чжи,0.5234303474426271,Q36740,History_and_Society.Politics_and_government,25072.284901514948,6.0,2126.0,1.5702910423278813,History_and_Society,Politics_and_government
123,3.0,72742.0,"Белохвостикова, Наталия Николаевна",0.4455395638942719,Q273150,History_and_Society.Society,26661.178194179985,0.0,3439.0,1.3366186916828158,History_and_Society,Society
124,3.0,72922.0,"Аджани, Изабель",0.11921291798353195,Q106383,Culture.Literature,0.6666666666666666,12.0,4901.0,0.35763875395059586,Culture,Literature
125,6.0,72935.0,"Швыдкой, Михаил Ефимович",0.6076731681823729,Q827054,History_and_Society.Society,88708.79064499155,6.0,4270.0,3.6460390090942374,History_and_Society,Society
126,2.0,73094.0,Ижица,0.9732507467269896,Q650565,Culture.Linguistics,1792.0,7.0,1543.0,1.9465014934539793,Culture,Linguistics
127,12.0,73480.0,"Беглов, Александр Дмитриевич",0.7826725244522095,Q1960874,History_and_Society.Society,19615.5348694308,3.0,90681.0,9.392070293426514,History_and_Society,Society
128,2.0,75378.0,Ансамбль песни и пляски Российской армии имени А. В. Александрова,0.5078218579292297,Q620990,Culture.Media.Media*,1042.255561495027,14.0,3063.0,1.0156437158584595,Culture,Media*
129,3.0,77690.0,Десна (приток Днепра),0.6001983880996704,Q202796,History_and_Society.Society,835.8101599874658,10.0,5666.0,1.8005951642990112,History_and_Society,Society
130,5.0,77819.0,Экзарх,0.4688006341457367,Q4144428,Culture.Philosophy_and_religion,852.6117888690175,7.0,2104.0,2.3440031707286835,Culture,Philosophy_and_religion
131,6.0,78026.0,Лесостепь,0.26285186409950256,Q840819,History_and_Society.Society,976.3571912917656,9.0,2540.0,1.5771111845970154,History_and_Society,Society
132,2.0,80117.0,Шкала Кардашёва,0.3629792034626007,Q647332,STEM.Technology,1792.0,1.0,2869.0,0.7259584069252014,STEM,Technology
133,3.0,80217.0,"Новикова, Клара Борисовна",0.4610267877578736,Q4322725,History_and_Society.Society,26.65000000000001,4.0,4724.0,1.3830803632736208,History_and_Society,Society
134,2.0,82753.0,В. Володарский,0.4378334879875183,Q739358,History_and_Society.Society,0.0,24.0,2882.0,0.8756669759750366,History_and_Society,Society
135,3.0,82950.0,Кардифф,0.9626831412315368,Q10690,Geography.Regions.Europe.Europe*,12502.0,26.0,2611.0,0.0,Geography,Europe*
136,16.0,83222.0,"Онопко, Виктор Савельевич",0.993317186832428,Q310544,Culture.Sports,24679.24301543479,2.0,4630.0,15.893074989318848,Culture,Sports
137,2.0,83883.0,Кубок Кремля,0.9688661694526672,Q299603,Culture.Sports,3582.0,22.0,1529.0,1.9377323389053345,Culture,Sports
138,11.0,83922.0,"Титов, Егор Ильич",0.99745911359787,Q446262,History_and_Society.Society,7448.1591330627125,17.0,2948.0,10.97205024957657,History_and_Society,Society
139,3.0,84473.0,"Пригов, Дмитрий Александрович",0.754925012588501,Q537003,History_and_Society.Society,5370.0,5.0,6242.0,2.264775037765503,History_and_Society,Society
140,2.0,85061.0,Ansari X Prize,0.3775506913661957,Q568942,History_and_Society.Society,0.0,8.0,539.0,0.7551013827323914,History_and_Society,Society
141,2.0,85573.0,"Торн, Кип",0.8221991658210754,Q323320,STEM.Physics,15047.975250997793,1.0,3448.0,1.6443983316421509,STEM,Physics
142,2.0,86119.0,Яблонец-над-Нисоу,0.9959398508071899,Q147607,Geography.Regions.Europe.Europe*,0.0,17.0,2458.0,0.0,Geography,Europe*
143,3.0,86649.0,Папская область,0.9284188151359558,Q170174,History_and_Society.History,10471.177255429062,12.0,3635.0,2.7852564454078674,History_and_Society,History
144,3.0,87057.0,Список патриархов Константинопольских,0.812877357006073,Q751406,History_and_Society.History,8.890667388167385,7.0,1537.0,2.438632071018219,History_and_Society,History
145,7.0,88075.0,Нежин,0.967909336090088,Q952457,Geography.Regions.Europe.Europe*,3897.594270158239,10.0,2626.0,0.0,Geography,Europe*
146,21.0,88131.0,Священный синод Русской православной церкви,0.997120440006256,Q4988896,History_and_Society.Society,9213.533977044592,7.0,3862.0,20.939529240131375,History_and_Society,Society
147,6.0,88133.0,Филарет (патриарх Московский),0.9173126816749572,Q547759,History_and_Society.Society,3.255383022774327,7.0,3049.0,5.503876090049743,History_and_Society,Society
148,1.0,88775.0,Баллистика,0.287777841091156,Q184631,History_and_Society.Military_and_warfare,0.0,8.0,2698.0,0.287777841091156,History_and_Society,Military_and_warfare
149,1.0,92326.0,Гетман,0.5000100135803223,Q625652,History_and_Society.Military_and_warfare,0.0,0.0,2113.0,0.5000100135803223,History_and_Society,Military_and_warfare
150,2.0,92360.0,"Кюри, Пьер",0.7718535065650941,Q37463,STEM.Physics,1101.0932637488384,14.0,3669.0,1.5437070131301882,STEM,Physics
151,25.0,93547.0,Христианская церковь,0.9046605229377748,Q34651,Culture.Philosophy_and_religion,7370.370209579746,7.0,2923.0,22.61651307344437,Culture,Philosophy_and_religion
152,7.0,94056.0,"Королёв, Олег Петрович",0.7431780099868774,Q1962353,History_and_Society.Society,31889.6865546936,3.0,9697.0,5.202246069908142,History_and_Society,Society
153,2.0,94438.0,Европол,0.6584275364875793,Q207203,History_and_Society.Politics_and_government,0.0,23.0,1798.0,1.3168550729751587,History_and_Society,Politics_and_government
154,16.0,94796.0,"Романцев, Олег Иванович",0.998142421245575,Q433612,Culture.Sports,11681.326200327812,17.0,4394.0,15.9702787399292,Culture,Sports
155,9.0,95335.0,Катастрофа на Байконуре (1960),0.9019306898117064,Q386074,History_and_Society.Military_and_warfare,4854.812786082621,8.0,3394.0,8.117376208305357,History_and_Society,Military_and_warfare
156,2.0,95338.0,"Новиков, Александр Александрович (маршал)",0.9899964332580566,Q2992272,History_and_Society.Military_and_warfare,0.0,14.0,2019.0,1.9799928665161133,History_and_Society,Military_and_warfare
157,12.0,95409.0,Халкидонский собор,0.6076731681823729,Q170531,Culture.Philosophy_and_religion,15194.091147464074,7.0,4095.0,7.292078018188475,Culture,Philosophy_and_religion
158,4.0,95625.0,Звёздный городок,0.9967369437217712,Q335565,History_and_Society.Society,9.2829239914678,8.0,2424.0,3.986947774887085,History_and_Society,Society
159,10.0,95855.0,"Бышовец, Анатолий Фёдорович",0.9855064153671264,Q487720,Culture.Sports,17004.736246178876,17.0,2564.0,9.855064153671263,Culture,Sports
160,6.0,97882.0,Собор всех святых,0.9481645226478576,Q587,Culture.Philosophy_and_religion,1836.4652871106373,7.0,3215.0,5.688987135887145,Culture,Philosophy_and_religion
161,3.0,98294.0,"Бердыев, Курбан Бекиевич",0.9481645226478576,Q368902,Culture.Sports,63.62793040293038,17.0,2705.0,2.8444935679435726,Culture,Sports
162,2.0,99512.0,Нерчинский договор,0.7490972280502319,Q696094,History_and_Society.Society,1792.0,7.0,2414.0,1.4981944561004639,History_and_Society,Society
163,2.0,99830.0,"Макаров, Сергей Михайлович",0.991162657737732,Q505412,Culture.Sports,1584.4714108807502,18.0,2330.0,1.982325315475464,Culture,Sports
164,2.0,100970.0,"Мугабе, Роберт",0.5544804334640503,Q10707,History_and_Society.Politics_and_government,0.0,21.0,4004.0,1.1089608669281006,History_and_Society,Politics_and_government
165,6.0,101208.0,"Симонян, Никита Павлович",0.9963027834892272,Q713136,Culture.Sports,47949.04784158398,18.0,2769.0,5.977816700935363,Culture,Sports
166,2.0,101215.0,"Авилов, Виктор Васильевич",0.3276783227920532,Q4055902,History_and_Society.Society,0.0,22.0,3287.0,0.6553566455841064,History_and_Society,Society
