,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
11,3.0,2335.0,Prix Nobel de physiologie ou médecine,2.0,0.49327974224090576,Q80061,Geography.Regions.Europe.Northern_Europe,88.0,1049.0,77.0,4.0,193.0,12.608696,5.0033970000000005,18.731189999999998
12,3.0,2335.0,Prix Nobel de physiologie ou médecine,2.0,0.48209510946273804,Q80061,Geography.Regions.Europe.Europe*,88.0,1049.0,77.0,4.0,193.0,12.608696,5.0033970000000005,18.731189999999998
13,3.0,2335.0,Prix Nobel de physiologie ou médecine,2.0,0.2689514458179474,Q80061,STEM.Biology,88.0,1049.0,77.0,4.0,193.0,12.608696,5.0033970000000005,18.731189999999998
14,3.0,2335.0,Prix Nobel de physiologie ou médecine,2.0,0.24509501457214355,Q80061,STEM.Medicine_&_Health,88.0,1049.0,77.0,4.0,193.0,12.608696,5.0033970000000005,18.731189999999998
15,3.0,2346.0,Prix Nobel de chimie,2.0,0.8519628047943115,Q44585,History_and_Society.Society,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
16,3.0,2346.0,Prix Nobel de chimie,2.0,0.538993239402771,Q44585,STEM.STEM*,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
17,3.0,2346.0,Prix Nobel de chimie,2.0,0.4767238368988037,Q44585,Geography.Regions.Europe.Northern_Europe,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
18,3.0,2346.0,Prix Nobel de chimie,2.0,0.4605437984466553,Q44585,Geography.Regions.Europe.Europe*,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
19,3.0,2346.0,Prix Nobel de chimie,2.0,0.2509227991104126,Q44585,STEM.Medicine_&_Health,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
20,3.0,2346.0,Prix Nobel de chimie,2.0,0.23371636867523193,Q44585,STEM.Biology,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
21,3.0,2346.0,Prix Nobel de chimie,2.0,0.11597072333097458,Q44585,Culture.Literature,88.0,3141.0,77.0,4.0,193.0,12.608696,-4.1967006,6.331164
22,25.0,2898.0,Musique soul,14.0,0.9987257122993469,Q131272,History_and_Society.Society,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
23,25.0,2898.0,Musique soul,14.0,0.9450047016143799,Q131272,Culture.Media.Music,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
24,25.0,2898.0,Musique soul,14.0,0.9219318628311157,Q131272,Culture.Biography.Biography*,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
25,25.0,2898.0,Musique soul,14.0,0.8774868249893188,Q131272,Culture.Media.Media*,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
26,25.0,2898.0,Musique soul,14.0,0.14034625887870789,Q131272,History_and_Society.Politics_and_government,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
27,25.0,2898.0,Musique soul,14.0,0.1259327530860901,Q131272,Culture.Philosophy_and_religion,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
28,25.0,2898.0,Musique soul,14.0,0.0,Q131272,Geography.Regions.Americas.North_America,49.0,6517.3380952380985,164.0,2.0,0.0,41.304348,15.193444,-14.192039499999998
29,1.0,3369.0,Zoologie,2.0,0.7773098945617676,Q431,STEM.STEM*,88.0,0.0,77.0,4.0,193.0,10.0,22.274893,-4.2040809999999995
30,1.0,3369.0,Zoologie,2.0,0.6723417043685913,Q431,STEM.Biology,88.0,0.0,77.0,4.0,193.0,10.0,22.274893,-4.2040809999999995
31,1.0,3369.0,Zoologie,2.0,0.14415885508060455,Q431,History_and_Society.Society,88.0,0.0,77.0,4.0,193.0,10.0,22.274893,-4.2040809999999995
32,3.0,3370.0,The Legend of Zelda,3.0,1.0000100135803223,Q12393,Culture.Media.Video_games,0.0,0.0,129.0,9.0,152.0,12.608696,21.130032,2.883801
33,3.0,3370.0,The Legend of Zelda,3.0,0.9995371699333191,Q12393,Culture.Internet_culture,0.0,0.0,129.0,9.0,152.0,12.608696,21.130032,2.883801
34,3.0,3370.0,The Legend of Zelda,3.0,0.9955416321754456,Q12393,Culture.Media.Media*,0.0,0.0,129.0,9.0,152.0,12.608696,21.130032,2.883801
35,3.0,3370.0,The Legend of Zelda,3.0,0.1097157895565033,Q12393,Culture.Media.Entertainment,0.0,0.0,129.0,9.0,152.0,12.608696,21.130032,2.883801
36,3.0,3370.0,The Legend of Zelda,3.0,0.10088862478733063,Q12393,Culture.Visual_arts.Comics_and_Anime,0.0,0.0,129.0,9.0,152.0,12.608696,21.130032,2.883801
37,3.0,3998.0,Éphéméride,0.0,1.0,Q19355137,Compilation.List_Disambig,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
38,3.0,3998.0,Éphéméride,0.0,0.15611489117145538,Q19355137,STEM.STEM*,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
39,3.0,3998.0,Éphéméride,0.0,0.14805719256401062,Q19355137,History_and_Society.Transportation,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
40,3.0,3998.0,Éphéméride,0.0,0.11280541121959686,Q19355137,History_and_Society.Military_and_warfare,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
41,3.0,3998.0,Éphéméride,0.0,0.0,Q19355137,Geography.Regions.Asia.Asia*,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
42,3.0,3998.0,Éphéméride,0.0,0.0,Q19355137,Geography.Geographical,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
43,3.0,3998.0,Éphéméride,0.0,0.0,Q19355137,Geography.Regions.Asia.West_Asia,170.0,0.0,44.0,9.0,235.0,12.608696,-1.2382606000000003,-1.1215035
44,3.0,5069.0,Charles Maurras,4.0,0.9931061863899231,Q3048,Culture.Biography.Biography*,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
45,3.0,5069.0,Charles Maurras,4.0,0.4089169969558716,Q3048,Geography.Regions.Europe.Western_Europe,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
46,3.0,5069.0,Charles Maurras,4.0,0.4063222279548645,Q3048,Geography.Regions.Europe.Europe*,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
47,3.0,5069.0,Charles Maurras,4.0,0.21734751760959625,Q3048,Culture.Literature,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
48,3.0,5069.0,Charles Maurras,4.0,0.15611489117145538,Q3048,History_and_Society.Politics_and_government,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
49,3.0,5069.0,Charles Maurras,4.0,0.11597072333097458,Q3048,Culture.Philosophy_and_religion,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
50,3.0,5069.0,Charles Maurras,4.0,0.10088862478733063,Q3048,History_and_Society.Society,0.0,5231.0,163.0,6.0,60.0,12.608696,-12.361594,-15.474189
51,6.0,5919.0,Daniel Gélin,5.0,0.9992778301239014,Q663553,Culture.Biography.Biography*,233.0,4772.217477420031,124.0,1.0,54.0,16.521739999999998,21.514854,13.518471
52,6.0,5919.0,Daniel Gélin,5.0,0.270853506565094,Q663553,Geography.Regions.Europe.Europe*,233.0,4772.217477420031,124.0,1.0,54.0,16.521739999999998,21.514854,13.518471
53,6.0,5919.0,Daniel Gélin,5.0,0.06118653917312622,Q663553,Geography.Regions.Europe.Western_Europe,233.0,4772.217477420031,124.0,1.0,54.0,16.521739999999998,21.514854,13.518471
54,1.0,6431.0,Territoires du Nord-Ouest,4.0,0.771853506565094,Q2007,Geography.Regions.Americas.North_America,0.0,0.0,163.0,4.0,60.0,10.0,20.387178,3.4520986000000002
55,1.0,6431.0,Territoires du Nord-Ouest,4.0,0.5078218579292297,Q2007,Geography.Geographical,0.0,0.0,163.0,4.0,60.0,10.0,20.387178,3.4520986000000002
56,10.0,6603.0,Raoul Salan,4.0,0.9958112239837646,Q241944,Culture.Biography.Biography*,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
57,10.0,6603.0,Raoul Salan,4.0,0.979677677154541,Q241944,History_and_Society.Military_and_warfare,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
58,10.0,6603.0,Raoul Salan,4.0,0.42531375789642334,Q241944,Geography.Regions.Europe.Europe*,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
59,10.0,6603.0,Raoul Salan,4.0,0.4209318628311157,Q241944,Geography.Regions.Europe.Western_Europe,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
60,10.0,6603.0,Raoul Salan,4.0,0.0,Q241944,Geography.Regions.Asia.Asia*,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
61,10.0,6603.0,Raoul Salan,4.0,0.0,Q241944,Geography.Regions.Africa.Northern_Africa,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
62,10.0,6603.0,Raoul Salan,4.0,0.0,Q241944,Geography.Regions.Africa.Africa*,0.0,77420.69503626286,163.0,6.0,60.0,21.73913,6.0027876,20.395351
63,2.0,7018.0,Kilomètre carré,2.0,0.9748311638832092,Q712226,STEM.STEM*,88.0,0.0,77.0,4.0,193.0,11.304348,-20.78906,-6.837828999999999
64,7.0,7739.0,Minsk,2.0,0.8903042674064636,Q2280,Geography.Regions.Europe.Europe*,88.0,46203.099345523115,77.0,4.0,193.0,17.826088000000002,-24.496707999999998,18.870516000000002
65,7.0,7739.0,Minsk,2.0,0.8267217874526978,Q2280,Geography.Regions.Europe.Eastern_Europe,88.0,46203.099345523115,77.0,4.0,193.0,17.826088000000002,-24.496707999999998,18.870516000000002
66,7.0,7739.0,Minsk,2.0,0.7186043858528137,Q2280,Geography.Geographical,88.0,46203.099345523115,77.0,4.0,193.0,17.826088000000002,-24.496707999999998,18.870516000000002
67,7.0,7739.0,Minsk,2.0,0.18714269995689392,Q2280,Geography.Regions.Asia.Asia*,88.0,46203.099345523115,77.0,4.0,193.0,17.826088000000002,-24.496707999999998,18.870516000000002
68,7.0,7739.0,Minsk,2.0,0.1778208613395691,Q2280,History_and_Society.Society,88.0,46203.099345523115,77.0,4.0,193.0,17.826088000000002,-24.496707999999998,18.870516000000002
69,7.0,7739.0,Minsk,2.0,0.12253321707248688,Q2280,Geography.Regions.Asia.North_Asia,88.0,46203.099345523115,77.0,4.0,193.0,17.826088000000002,-24.496707999999998,18.870516000000002
70,2.0,7880.0,Liste des communes des Pyrénées-Atlantiques,19.0,1.0,Q467049,Compilation.List_Disambig,239.0,1049.0,97.0,5.0,185.0,11.304348,7.949071400000001,23.519403
71,2.0,7880.0,Liste des communes des Pyrénées-Atlantiques,19.0,0.49901001358032226,Q467049,Geography.Regions.Europe.Western_Europe,239.0,1049.0,97.0,5.0,185.0,11.304348,7.949071400000001,23.519403
72,2.0,7880.0,Liste des communes des Pyrénées-Atlantiques,19.0,0.49901001358032226,Q467049,Geography.Regions.Europe.Europe*,239.0,1049.0,97.0,5.0,185.0,11.304348,7.949071400000001,23.519403
73,5.0,9366.0,Julien Dray,4.0,0.9777238368988037,Q3189473,Culture.Biography.Biography*,0.0,46831.166666666395,163.0,6.0,60.0,15.217392000000002,-17.430532,-0.24135499
74,5.0,9366.0,Julien Dray,4.0,0.42315183782577515,Q3189473,Geography.Regions.Europe.Western_Europe,0.0,46831.166666666395,163.0,6.0,60.0,15.217392000000002,-17.430532,-0.24135499
75,5.0,9366.0,Julien Dray,4.0,0.39526139402389526,Q3189473,Geography.Regions.Europe.Europe*,0.0,46831.166666666395,163.0,6.0,60.0,15.217392000000002,-17.430532,-0.24135499
76,5.0,9366.0,Julien Dray,4.0,0.14415885508060455,Q3189473,History_and_Society.Politics_and_government,0.0,46831.166666666395,163.0,6.0,60.0,15.217392000000002,-17.430532,-0.24135499
77,3.0,9405.0,Asie centrale,1.0,0.8080772161483765,Q27275,Geography.Geographical,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
78,3.0,9405.0,Asie centrale,1.0,0.7186043858528137,Q27275,Geography.Regions.Asia.Asia*,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
79,3.0,9405.0,Asie centrale,1.0,0.5621865391731262,Q27275,History_and_Society.Society,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
80,3.0,9405.0,Asie centrale,1.0,0.2814156115055084,Q27275,Geography.Regions.Asia.Central_Asia,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
81,3.0,9405.0,Asie centrale,1.0,0.1778208613395691,Q27275,History_and_Society.History,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
82,3.0,9405.0,Asie centrale,1.0,0.14805719256401062,Q27275,Geography.Regions.Europe.Eastern_Europe,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
83,3.0,9405.0,Asie centrale,1.0,0.14034625887870789,Q27275,Geography.Regions.Asia.North_Asia,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
84,3.0,9405.0,Asie centrale,1.0,0.13661839067935944,Q27275,Geography.Regions.Asia.West_Asia,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
85,3.0,9405.0,Asie centrale,1.0,0.1067005917429924,Q27275,History_and_Society.Politics_and_government,13.0,4177.499195153041,95.0,14.0,175.0,12.608696,-7.254536,-21.919945000000002
86,3.0,9448.0,Saint-Siège,1.0,0.8840492963790894,Q159583,Culture.Philosophy_and_religion,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
87,3.0,9448.0,Saint-Siège,1.0,0.8080772161483765,Q159583,History_and_Society.Society,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
88,3.0,9448.0,Saint-Siège,1.0,0.49901001358032226,Q159583,Geography.Geographical,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
89,3.0,9448.0,Saint-Siège,1.0,0.492317186832428,Q159583,Geography.Regions.Asia.Asia*,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
90,3.0,9448.0,Saint-Siège,1.0,0.4843900501728058,Q159583,Culture.Biography.Biography*,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
91,3.0,9448.0,Saint-Siège,1.0,0.4738311638832092,Q159583,Geography.Regions.Europe.Eastern_Europe,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
92,3.0,9448.0,Saint-Siège,1.0,0.4659240117073059,Q159583,Geography.Regions.Asia.West_Asia,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
93,3.0,9448.0,Saint-Siège,1.0,0.21760438585281372,Q159583,Geography.Regions.Europe.Southern_Europe,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
94,3.0,9448.0,Saint-Siège,1.0,0.10667316818237305,Q159583,Geography.Regions.Europe.Europe*,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
95,3.0,9448.0,Saint-Siège,1.0,0.0,Q159583,Geography.Regions.Asia.North_Asia,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
96,3.0,9448.0,Saint-Siège,1.0,0.0,Q159583,Geography.Regions.Americas.South_America,13.0,2097.0,95.0,14.0,175.0,12.608696,12.576078,-12.503745
97,7.0,9462.0,États fédérés de Micronésie,1.0,0.9916942119598389,Q702,Geography.Geographical,13.0,9387.0,95.0,14.0,175.0,17.826088000000002,-20.039248,5.266994
98,7.0,9462.0,États fédérés de Micronésie,1.0,0.7186043858528137,Q702,Geography.Regions.Oceania,13.0,9387.0,95.0,14.0,175.0,17.826088000000002,-20.039248,5.266994
99,7.0,9462.0,États fédérés de Micronésie,1.0,0.11280541121959686,Q702,Geography.Regions.Asia.Asia*,13.0,9387.0,95.0,14.0,175.0,17.826088000000002,-20.039248,5.266994
100,7.0,9510.0,Henri Emmanuelli,4.0,1.0000100135803223,Q1347791,Culture.Biography.Biography*,0.0,65069.00000000001,163.0,6.0,60.0,17.826088000000002,2.2987587000000005,17.156845
101,7.0,9510.0,Henri Emmanuelli,4.0,0.48102377557754517,Q1347791,Geography.Regions.Europe.Western_Europe,0.0,65069.00000000001,163.0,6.0,60.0,17.826088000000002,2.2987587000000005,17.156845
102,7.0,9510.0,Henri Emmanuelli,4.0,0.4714247455596924,Q1347791,Geography.Regions.Europe.Europe*,0.0,65069.00000000001,163.0,6.0,60.0,17.826088000000002,2.2987587000000005,17.156845
103,5.0,9995.0,Jean Lassalle,19.0,0.9994029402732849,Q3173022,Culture.Biography.Biography*,239.0,10876.166666666546,97.0,5.0,185.0,15.217392000000002,-24.137556,-1.2429235
104,5.0,9995.0,Jean Lassalle,19.0,0.270853506565094,Q3173022,Geography.Regions.Europe.Europe*,239.0,10876.166666666546,97.0,5.0,185.0,15.217392000000002,-24.137556,-1.2429235
105,5.0,9995.0,Jean Lassalle,19.0,0.1713417043685913,Q3173022,Geography.Regions.Europe.Western_Europe,239.0,10876.166666666546,97.0,5.0,185.0,15.217392000000002,-24.137556,-1.2429235
106,5.0,9995.0,Jean Lassalle,19.0,0.10088862478733063,Q3173022,History_and_Society.Politics_and_government,239.0,10876.166666666546,97.0,5.0,185.0,15.217392000000002,-24.137556,-1.2429235
107,3.0,11114.0,Roland Giraud,13.0,0.9988764524459839,Q3440076,Culture.Biography.Biography*,74.0,47.7,134.0,17.0,0.0,12.608696,-24.188107000000002,24.902046
108,3.0,11114.0,Roland Giraud,13.0,0.0,Q3440076,Geography.Regions.Europe.Western_Europe,74.0,47.7,134.0,17.0,0.0,12.608696,-24.188107000000002,24.902046
109,3.0,11114.0,Roland Giraud,13.0,0.0,Q3440076,Geography.Regions.Europe.Europe*,74.0,47.7,134.0,17.0,0.0,12.608696,-24.188107000000002,24.902046
110,2.0,12059.0,Étienne Chatiliez,11.0,0.998977780342102,Q289512,Culture.Biography.Biography*,183.0,2405.0333333333137,168.0,1.0,0.0,11.304348,-14.816096,-23.299812
111,2.0,12059.0,Étienne Chatiliez,11.0,0.25966064834594726,Q289512,Geography.Regions.Europe.Western_Europe,183.0,2405.0333333333137,168.0,1.0,0.0,11.304348,-14.816096,-23.299812
112,2.0,12059.0,Étienne Chatiliez,11.0,0.19826446676254272,Q289512,Geography.Regions.Europe.Europe*,183.0,2405.0333333333137,168.0,1.0,0.0,11.304348,-14.816096,-23.299812
113,4.0,12128.0,Robert Zemeckis,5.0,0.998977780342102,Q187364,Culture.Biography.Biography*,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
114,4.0,12128.0,Robert Zemeckis,5.0,0.3998216390609741,Q187364,Culture.Media.Media*,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
115,4.0,12128.0,Robert Zemeckis,5.0,0.22388027811050415,Q187364,Geography.Regions.Americas.North_America,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
116,4.0,12128.0,Robert Zemeckis,5.0,0.15611489117145538,Q187364,Culture.Media.Films,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
117,4.0,12128.0,Robert Zemeckis,5.0,0.14415885508060455,Q187364,Culture.Media.Entertainment,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
118,4.0,12128.0,Robert Zemeckis,5.0,0.12253321707248688,Q187364,Culture.Literature,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
119,4.0,12128.0,Robert Zemeckis,5.0,0.0,Q187364,Geography.Regions.Europe.Europe*,233.0,4188.0,124.0,1.0,54.0,13.913044000000001,-8.495558,0.0683077
120,2.0,12621.0,Sacramento,14.0,0.9697954058647156,Q18013,Geography.Geographical,49.0,2096.0000000000005,164.0,2.0,0.0,11.304348,-19.868937,18.007839999999998
121,2.0,12621.0,Sacramento,14.0,0.7773098945617676,Q18013,Geography.Regions.Americas.North_America,49.0,2096.0000000000005,164.0,2.0,0.0,11.304348,-19.868937,18.007839999999998
122,2.0,12621.0,Sacramento,14.0,0.19194278120994568,Q18013,Geography.Regions.Asia.Asia*,49.0,2096.0000000000005,164.0,2.0,0.0,11.304348,-19.868937,18.007839999999998
123,1.0,13884.0,Hervé Guibert,2.0,0.9966334104537964,Q84153,Culture.Biography.Biography*,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
124,1.0,13884.0,Hervé Guibert,2.0,0.2689514458179474,Q84153,Culture.Literature,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
125,1.0,13884.0,Hervé Guibert,2.0,0.24809722805023193,Q84153,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
126,1.0,13884.0,Hervé Guibert,2.0,0.23616819286346435,Q84153,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
127,1.0,13884.0,Hervé Guibert,2.0,0.21207880973815918,Q84153,History_and_Society.Society,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
128,1.0,13884.0,Hervé Guibert,2.0,0.1097157895565033,Q84153,Culture.Media.Media*,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
129,1.0,13884.0,Hervé Guibert,2.0,0.0,Q84153,Geography.Regions.Asia.Asia*,88.0,0.0,77.0,4.0,193.0,10.0,19.48754,7.498862299999999
130,10.0,14364.0,Ankara,2.0,0.8354935646057129,Q3640,Geography.Geographical,88.0,31553.72385966074,77.0,4.0,193.0,21.73913,-0.5953589,15.700451999999999
131,10.0,14364.0,Ankara,2.0,0.7490972280502319,Q3640,Geography.Regions.Asia.Asia*,88.0,31553.72385966074,77.0,4.0,193.0,21.73913,-0.5953589,15.700451999999999
132,10.0,14364.0,Ankara,2.0,0.3629792034626007,Q3640,Geography.Regions.Asia.West_Asia,88.0,31553.72385966074,77.0,4.0,193.0,21.73913,-0.5953589,15.700451999999999
133,10.0,14364.0,Ankara,2.0,0.1732981950044632,Q3640,History_and_Society.History,88.0,31553.72385966074,77.0,4.0,193.0,21.73913,-0.5953589,15.700451999999999
134,10.0,14364.0,Ankara,2.0,0.1294127255678177,Q3640,Geography.Regions.Europe.Europe*,88.0,31553.72385966074,77.0,4.0,193.0,21.73913,-0.5953589,15.700451999999999
135,3.0,14749.0,Lundi,0.0,0.8903042674064636,Q105,STEM.STEM*,170.0,0.0,44.0,10.0,235.0,12.608696,-7.262132000000001,-10.944405
136,3.0,14751.0,Mardi,0.0,0.9124462008476257,Q127,STEM.STEM*,170.0,0.0,44.0,10.0,235.0,12.608696,14.500132999999998,-22.32806
137,3.0,14751.0,Mardi,0.0,0.15611489117145538,Q127,Culture.Philosophy_and_religion,170.0,0.0,44.0,10.0,235.0,12.608696,14.500132999999998,-22.32806
138,3.0,14751.0,Mardi,0.0,0.11280541121959686,Q127,STEM.Space,170.0,0.0,44.0,10.0,235.0,12.608696,14.500132999999998,-22.32806
139,4.0,14752.0,Mercredi,0.0,0.8933194279670715,Q128,STEM.STEM*,170.0,3141.0,44.0,10.0,235.0,13.913044000000001,-4.688372599999999,-12.786719
140,4.0,14752.0,Mercredi,0.0,0.11597072333097458,Q128,Culture.Philosophy_and_religion,170.0,3141.0,44.0,10.0,235.0,13.913044000000001,-4.688372599999999,-12.786719
141,3.0,14755.0,Samedi,0.0,0.6926519870758057,Q131,STEM.STEM*,170.0,0.0,44.0,10.0,235.0,12.608696,8.374088,-18.258347
142,3.0,14755.0,Samedi,0.0,0.2814156115055084,Q131,Culture.Philosophy_and_religion,170.0,0.0,44.0,10.0,235.0,12.608696,8.374088,-18.258347
143,3.0,14755.0,Samedi,0.0,0.11280541121959686,Q131,History_and_Society.Society,170.0,0.0,44.0,10.0,235.0,12.608696,8.374088,-18.258347
144,11.0,16915.0,Alain Delon,5.0,0.9971204400062561,Q106529,Culture.Biography.Biography*,233.0,91539.36232171553,124.0,1.0,54.0,23.043478,5.468172,-7.515445
145,11.0,16915.0,Alain Delon,5.0,0.3981314172744751,Q106529,Geography.Regions.Europe.Europe*,233.0,91539.36232171553,124.0,1.0,54.0,23.043478,5.468172,-7.515445
146,11.0,16915.0,Alain Delon,5.0,0.35867373847961426,Q106529,Geography.Regions.Europe.Western_Europe,233.0,91539.36232171553,124.0,1.0,54.0,23.043478,5.468172,-7.515445
147,11.0,16915.0,Alain Delon,5.0,0.12253321707248688,Q106529,Culture.Media.Media*,233.0,91539.36232171553,124.0,1.0,54.0,23.043478,5.468172,-7.515445
148,11.0,16915.0,Alain Delon,5.0,0.1097157895565033,Q106529,Culture.Biography.Women,233.0,91539.36232171553,124.0,1.0,54.0,23.043478,5.468172,-7.515445
149,11.0,16915.0,Alain Delon,5.0,0.10375863313674927,Q106529,History_and_Society.Society,233.0,91539.36232171553,124.0,1.0,54.0,23.043478,5.468172,-7.515445
