,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
15,8.0,1713.0,Luxembourg,0.8991314172744751,Q32,Geography.Regions.Europe.Europe*,74.0,35563.115553548785,134.0,19.0,0.0,30.32258,-12.631236999999999,-9.442558
16,8.0,1713.0,Luxembourg,0.7773098945617676,Q32,Geography.Regions.Europe.Western_Europe,74.0,35563.115553548785,134.0,19.0,0.0,30.32258,-12.631236999999999,-9.442558
17,8.0,1713.0,Luxembourg,0.1097157895565033,Q32,History_and_Society.Politics_and_government,74.0,35563.115553548785,134.0,19.0,0.0,30.32258,-12.631236999999999,-9.442558
18,9.0,1773.0,Les Verts (France),0.7879412174224854,Q743390,History_and_Society.Politics_and_government,88.0,7444.514338064521,77.0,9.0,193.0,33.225807,-8.966903,-14.771386999999999
19,9.0,1773.0,Les Verts (France),0.29719679260253906,Q743390,Geography.Regions.Europe.Europe*,88.0,7444.514338064521,77.0,9.0,193.0,33.225807,-8.966903,-14.771386999999999
20,9.0,1773.0,Les Verts (France),0.2689514458179474,Q743390,History_and_Society.Society,88.0,7444.514338064521,77.0,9.0,193.0,33.225807,-8.966903,-14.771386999999999
21,9.0,1773.0,Les Verts (France),0.2568419873714447,Q743390,STEM.Earth_and_environment,88.0,7444.514338064521,77.0,9.0,193.0,33.225807,-8.966903,-14.771386999999999
22,9.0,1773.0,Les Verts (France),0.2568419873714447,Q743390,STEM.STEM*,88.0,7444.514338064521,77.0,9.0,193.0,33.225807,-8.966903,-14.771386999999999
23,9.0,1773.0,Les Verts (France),0.19165198707580566,Q743390,Geography.Regions.Europe.Western_Europe,88.0,7444.514338064521,77.0,9.0,193.0,33.225807,-8.966903,-14.771386999999999
24,7.0,2187.0,New Deal,0.3893042674064636,Q186356,Geography.Regions.Americas.North_America,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
25,7.0,2187.0,New Deal,0.3775506913661957,Q186356,History_and_Society.History,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
26,7.0,2187.0,New Deal,0.3557848632335663,Q186356,History_and_Society.Politics_and_government,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
27,7.0,2187.0,New Deal,0.21207880973815918,Q186356,History_and_Society.Military_and_warfare,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
28,7.0,2187.0,New Deal,0.20690405368804932,Q186356,History_and_Society.Society,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
29,7.0,2187.0,New Deal,0.1732981950044632,Q186356,History_and_Society.Business_and_economics,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
30,7.0,2187.0,New Deal,0.16886694729328156,Q186356,STEM.STEM*,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
31,7.0,2187.0,New Deal,0.16886694729328156,Q186356,Culture.Biography.Biography*,0.0,39907.21287875284,163.0,13.0,60.0,27.419353000000005,-14.871761,5.2229133
32,3.0,2980.0,Transport,0.7371681928634644,Q7590,STEM.STEM*,0.0,974.7635798983624,163.0,4.0,60.0,15.806451999999998,11.108023,-17.607056
33,3.0,2980.0,Transport,0.5698626637458801,Q7590,STEM.Engineering,0.0,974.7635798983624,163.0,4.0,60.0,15.806451999999998,11.108023,-17.607056
34,3.0,2980.0,Transport,0.41490885615348816,Q7590,History_and_Society.Transportation,0.0,974.7635798983624,163.0,4.0,60.0,15.806451999999998,11.108023,-17.607056
35,3.0,2980.0,Transport,0.19194278120994568,Q7590,History_and_Society.Society,0.0,974.7635798983624,163.0,4.0,60.0,15.806451999999998,11.108023,-17.607056
36,3.0,2980.0,Transport,0.16452647745609283,Q7590,STEM.Technology,0.0,974.7635798983624,163.0,4.0,60.0,15.806451999999998,11.108023,-17.607056
37,3.0,2980.0,Transport,0.14805719256401062,Q7590,History_and_Society.Business_and_economics,0.0,974.7635798983624,163.0,4.0,60.0,15.806451999999998,11.108023,-17.607056
38,2.0,3075.0,Traité de San Francisco,0.3702353835105896,Q392541,History_and_Society.Politics_and_government,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889
39,2.0,3075.0,Traité de San Francisco,0.320831298828125,Q392541,History_and_Society.Society,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889
40,2.0,3075.0,Traité de San Francisco,0.2689514458179474,Q392541,History_and_Society.Military_and_warfare,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889
41,2.0,3075.0,Traité de San Francisco,0.19194278120994568,Q392541,History_and_Society.History,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889
42,2.0,3075.0,Traité de San Francisco,0.0,Q392541,Geography.Regions.Americas.North_America,0.0,0.0,163.0,2.0,60.0,12.903226,8.904845,-12.624889
43,2.0,3158.0,V2 (missile),0.9871888160705566,Q174640,History_and_Society.Military_and_warfare,192.0,3345.0,192.0,18.0,192.0,12.903226,-17.719242,4.359424
44,2.0,3158.0,V2 (missile),0.3557848632335663,Q174640,STEM.STEM*,192.0,3345.0,192.0,18.0,192.0,12.903226,-17.719242,4.359424
45,2.0,3158.0,V2 (missile),0.2509227991104126,Q174640,History_and_Society.Transportation,192.0,3345.0,192.0,18.0,192.0,12.903226,-17.719242,4.359424
46,2.0,3158.0,V2 (missile),0.0,Q174640,Geography.Regions.Europe.Europe*,192.0,3345.0,192.0,18.0,192.0,12.903226,-17.719242,4.359424
47,6.0,4559.0,Laurent Schwartz (mathématicien),0.9954004287719727,Q212081,Culture.Biography.Biography*,172.0,3598.0682100291333,126.0,11.0,0.0,24.516129,-18.728416,6.1406225999999995
48,6.0,4559.0,Laurent Schwartz (mathématicien),0.29719679260253906,Q212081,Geography.Regions.Europe.Western_Europe,172.0,3598.0682100291333,126.0,11.0,0.0,24.516129,-18.728416,6.1406225999999995
49,6.0,4559.0,Laurent Schwartz (mathématicien),0.21760438585281372,Q212081,Geography.Regions.Europe.Europe*,172.0,3598.0682100291333,126.0,11.0,0.0,24.516129,-18.728416,6.1406225999999995
50,6.0,4559.0,Laurent Schwartz (mathématicien),0.1067005917429924,Q212081,STEM.STEM*,172.0,3598.0682100291333,126.0,11.0,0.0,24.516129,-18.728416,6.1406225999999995
51,3.0,5624.0,Jean-Pierre Raffarin,0.9972950220108032,Q63263,Culture.Biography.Biography*,88.0,3450.4444444444457,77.0,9.0,193.0,15.806451999999998,20.042877,24.012188000000002
52,3.0,5624.0,Jean-Pierre Raffarin,0.6926519870758057,Q63263,History_and_Society.Politics_and_government,88.0,3450.4444444444457,77.0,9.0,193.0,15.806451999999998,20.042877,24.012188000000002
53,3.0,5624.0,Jean-Pierre Raffarin,0.4826069941520691,Q63263,Geography.Regions.Europe.Europe*,88.0,3450.4444444444457,77.0,9.0,193.0,15.806451999999998,20.042877,24.012188000000002
54,3.0,5624.0,Jean-Pierre Raffarin,0.478677677154541,Q63263,Geography.Regions.Europe.Western_Europe,88.0,3450.4444444444457,77.0,9.0,193.0,15.806451999999998,20.042877,24.012188000000002
55,5.0,5730.0,Daniel Cohn-Bendit,0.997894287109375,Q76837,Culture.Biography.Biography*,88.0,6684.010064935064,77.0,9.0,193.0,21.612904,-14.400241000000001,2.7979486000000002
56,5.0,5730.0,Daniel Cohn-Bendit,0.7431780099868774,Q76837,History_and_Society.Politics_and_government,88.0,6684.010064935064,77.0,9.0,193.0,21.612904,-14.400241000000001,2.7979486000000002
57,5.0,5730.0,Daniel Cohn-Bendit,0.4063222279548645,Q76837,Geography.Regions.Europe.Western_Europe,88.0,6684.010064935064,77.0,9.0,193.0,21.612904,-14.400241000000001,2.7979486000000002
58,5.0,5730.0,Daniel Cohn-Bendit,0.3981314172744751,Q76837,Geography.Regions.Europe.Europe*,88.0,6684.010064935064,77.0,9.0,193.0,21.612904,-14.400241000000001,2.7979486000000002
59,5.0,5730.0,Daniel Cohn-Bendit,0.11280541121959686,Q76837,Culture.Biography.Women,88.0,6684.010064935064,77.0,9.0,193.0,21.612904,-14.400241000000001,2.7979486000000002
60,15.0,6603.0,Raoul Salan,0.9958112239837646,Q241944,Culture.Biography.Biography*,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
61,15.0,6603.0,Raoul Salan,0.979677677154541,Q241944,History_and_Society.Military_and_warfare,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
62,15.0,6603.0,Raoul Salan,0.42531375789642334,Q241944,Geography.Regions.Europe.Europe*,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
63,15.0,6603.0,Raoul Salan,0.4209318628311157,Q241944,Geography.Regions.Europe.Western_Europe,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
64,15.0,6603.0,Raoul Salan,0.0,Q241944,Geography.Regions.Asia.Asia*,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
65,15.0,6603.0,Raoul Salan,0.0,Q241944,Geography.Regions.Africa.Northern_Africa,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
66,15.0,6603.0,Raoul Salan,0.0,Q241944,Geography.Regions.Africa.Africa*,172.0,25088.9882518466,126.0,11.0,0.0,50.64516,1.8661251,4.297006
67,1.0,7040.0,Lanza del Vasto,0.9921941161155701,Q554949,Culture.Biography.Biography*,172.0,0.0,126.0,11.0,0.0,10.0,-7.358188,5.0734415
68,1.0,7040.0,Lanza del Vasto,0.287777841091156,Q554949,Culture.Philosophy_and_religion,172.0,0.0,126.0,11.0,0.0,10.0,-7.358188,5.0734415
69,1.0,7040.0,Lanza del Vasto,0.09919838809967041,Q554949,Geography.Regions.Europe.Europe*,172.0,0.0,126.0,11.0,0.0,10.0,-7.358188,5.0734415
70,1.0,7040.0,Lanza del Vasto,0.0,Q554949,Geography.Regions.Europe.Southern_Europe,172.0,0.0,126.0,11.0,0.0,10.0,-7.358188,5.0734415
71,1.0,7245.0,Déchet,0.4378334879875183,Q45701,History_and_Society.Politics_and_government,192.0,0.0,192.0,13.0,192.0,10.0,-8.328608000000001,-15.500251
72,1.0,7245.0,Déchet,0.3276783227920532,Q45701,History_and_Society.Society,192.0,0.0,192.0,13.0,192.0,10.0,-8.328608000000001,-15.500251
73,1.0,7245.0,Déchet,0.30736804008483887,Q45701,STEM.STEM*,192.0,0.0,192.0,13.0,192.0,10.0,-8.328608000000001,-15.500251
74,1.0,7245.0,Déchet,0.23935934901237488,Q45701,History_and_Society.Business_and_economics,192.0,0.0,192.0,13.0,192.0,10.0,-8.328608000000001,-15.500251
75,1.0,7245.0,Déchet,0.10088862478733063,Q45701,STEM.Earth_and_environment,192.0,0.0,192.0,13.0,192.0,10.0,-8.328608000000001,-15.500251
76,3.0,7300.0,Joe Strummer,0.9993836879730225,Q310052,Culture.Biography.Biography*,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
77,3.0,7300.0,Joe Strummer,0.5078218579292297,Q310052,Culture.Media.Media*,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
78,3.0,7300.0,Joe Strummer,0.46102678775787354,Q310052,Culture.Media.Music,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
79,3.0,7300.0,Joe Strummer,0.11597072333097458,Q310052,History_and_Society.Society,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
80,3.0,7300.0,Joe Strummer,0.0,Q310052,Geography.Regions.Europe.Northern_Europe,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
81,3.0,7300.0,Joe Strummer,0.0,Q310052,Geography.Regions.Europe.Europe*,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
82,3.0,7300.0,Joe Strummer,0.0,Q310052,Geography.Regions.Americas.North_America,116.0,2952.6091770115154,157.0,21.0,0.0,15.806451999999998,-19.916859,1.2854299999999999
83,8.0,7483.0,Caroline du Sud,0.6150978803634644,Q1456,Geography.Regions.Americas.North_America,13.0,29574.818320743598,95.0,13.0,175.0,30.32258,-10.487789,-10.92574
84,8.0,7483.0,Caroline du Sud,0.20690405368804932,Q1456,Geography.Geographical,13.0,29574.818320743598,95.0,13.0,175.0,30.32258,-10.487789,-10.92574
85,2.0,7538.0,Rhode Island,0.9511522054672241,Q1387,Geography.Geographical,0.0,39460.44294999259,129.0,22.0,152.0,12.903226,10.738301,1.0604596000000002
86,2.0,7538.0,Rhode Island,0.9124462008476257,Q1387,Geography.Regions.Americas.North_America,0.0,39460.44294999259,129.0,22.0,152.0,12.903226,10.738301,1.0604596000000002
87,5.0,7568.0,New Hampshire,0.9924327731132507,Q759,Geography.Geographical,13.0,22049.0,95.0,13.0,175.0,21.612904,9.374077,23.499958
88,5.0,7568.0,New Hampshire,0.9241518378257751,Q759,Geography.Regions.Americas.North_America,13.0,22049.0,95.0,13.0,175.0,21.612904,9.374077,23.499958
89,5.0,7568.0,New Hampshire,0.11597072333097458,Q759,History_and_Society.Politics_and_government,13.0,22049.0,95.0,13.0,175.0,21.612904,9.374077,23.499958
90,3.0,8734.0,Xénophobie,0.6150978803634644,Q166005,History_and_Society.Society,0.0,6244.878338883304,163.0,13.0,60.0,15.806451999999998,-0.043261666,12.152141
91,3.0,8734.0,Xénophobie,0.14415885508060455,Q166005,History_and_Society.Politics_and_government,0.0,6244.878338883304,163.0,13.0,60.0,15.806451999999998,-0.043261666,12.152141
92,3.0,8734.0,Xénophobie,0.14034625887870789,Q166005,STEM.STEM*,0.0,6244.878338883304,163.0,13.0,60.0,15.806451999999998,-0.043261666,12.152141
93,3.0,9152.0,Claude Bartolone,1.0000100135803223,Q1096496,Culture.Biography.Biography*,88.0,9.808080808080806,77.0,9.0,193.0,15.806451999999998,2.1641812000000002,23.451937
94,3.0,9152.0,Claude Bartolone,0.44235758686065674,Q1096496,Geography.Regions.Europe.Europe*,88.0,9.808080808080806,77.0,9.0,193.0,15.806451999999998,2.1641812000000002,23.451937
95,3.0,9152.0,Claude Bartolone,0.4274188151359558,Q1096496,Geography.Regions.Europe.Western_Europe,88.0,9.808080808080806,77.0,9.0,193.0,15.806451999999998,2.1641812000000002,23.451937
96,2.0,10260.0,Françoise de Panafieu,0.9963027834892273,Q273143,Culture.Biography.Biography*,88.0,1632.315723532219,77.0,9.0,193.0,12.903226,23.285002,9.449314
97,2.0,10260.0,Françoise de Panafieu,0.6723417043685913,Q273143,Culture.Biography.Women,88.0,1632.315723532219,77.0,9.0,193.0,12.903226,23.285002,9.449314
98,2.0,10260.0,Françoise de Panafieu,0.4669093360900879,Q273143,Geography.Regions.Europe.Western_Europe,88.0,1632.315723532219,77.0,9.0,193.0,12.903226,23.285002,9.449314
99,2.0,10260.0,Françoise de Panafieu,0.459371196269989,Q273143,Geography.Regions.Europe.Europe*,88.0,1632.315723532219,77.0,9.0,193.0,12.903226,23.285002,9.449314
100,9.0,10548.0,Industrie,0.6723417043685913,Q8148,STEM.STEM*,0.0,93325.57090342867,163.0,4.0,60.0,33.225807,-19.774843,-2.642379
101,9.0,10548.0,Industrie,0.523430347442627,Q8148,History_and_Society.Society,0.0,93325.57090342867,163.0,4.0,60.0,33.225807,-19.774843,-2.642379
102,9.0,10548.0,Industrie,0.4688006341457367,Q8148,History_and_Society.Business_and_economics,0.0,93325.57090342867,163.0,4.0,60.0,33.225807,-19.774843,-2.642379
103,9.0,10548.0,Industrie,0.3629792034626007,Q8148,STEM.Technology,0.0,93325.57090342867,163.0,4.0,60.0,33.225807,-19.774843,-2.642379
104,9.0,10548.0,Industrie,0.11597072333097458,Q8148,History_and_Society.Politics_and_government,0.0,93325.57090342867,163.0,4.0,60.0,33.225807,-19.774843,-2.642379
105,9.0,10548.0,Industrie,0.1067005917429924,Q8148,STEM.Engineering,0.0,93325.57090342867,163.0,4.0,60.0,33.225807,-19.774843,-2.642379
106,1.0,10657.0,Daniel Vaillant,1.0000100135803223,Q1905371,Culture.Biography.Biography*,88.0,0.0,77.0,9.0,193.0,10.0,-19.543264,3.4993722000000003
107,1.0,10657.0,Daniel Vaillant,0.4581643214225769,Q1905371,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,9.0,193.0,10.0,-19.543264,3.4993722000000003
108,1.0,10657.0,Daniel Vaillant,0.44560669565200806,Q1905371,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,9.0,193.0,10.0,-19.543264,3.4993722000000003
109,6.0,10680.0,Éric Woerth,1.0000100135803223,Q288486,Culture.Biography.Biography*,88.0,35693.67258584706,77.0,9.0,193.0,24.516129,-3.4418538,4.1964135
110,6.0,10680.0,Éric Woerth,0.48618881607055664,Q288486,Geography.Regions.Europe.Western_Europe,88.0,35693.67258584706,77.0,9.0,193.0,24.516129,-3.4418538,4.1964135
111,6.0,10680.0,Éric Woerth,0.4826069941520691,Q288486,Geography.Regions.Europe.Europe*,88.0,35693.67258584706,77.0,9.0,193.0,24.516129,-3.4418538,4.1964135
112,6.0,10680.0,Éric Woerth,0.14034625887870789,Q288486,History_and_Society.Politics_and_government,88.0,35693.67258584706,77.0,9.0,193.0,24.516129,-3.4418538,4.1964135
113,2.0,11728.0,Brome,0.9450047016143799,Q879,STEM.STEM*,74.0,7777.0,134.0,19.0,0.0,12.903226,-6.5251856,13.453679999999999
114,2.0,11728.0,Brome,0.91965252161026,Q879,STEM.Chemistry,74.0,7777.0,134.0,19.0,0.0,12.903226,-6.5251856,13.453679999999999
115,2.0,11728.0,Brome,0.13297423720359802,Q879,History_and_Society.Society,74.0,7777.0,134.0,19.0,0.0,12.903226,-6.5251856,13.453679999999999
116,1.0,16709.0,Berthe Morisot,0.9960646033287048,Q105320,Culture.Biography.Biography*,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451
117,1.0,16709.0,Berthe Morisot,0.8354935646057129,Q105320,Culture.Visual_arts.Visual_arts*,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451
118,1.0,16709.0,Berthe Morisot,0.7931159734725952,Q105320,Culture.Biography.Women,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451
119,1.0,16709.0,Berthe Morisot,0.348655104637146,Q105320,History_and_Society.History,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451
120,1.0,16709.0,Berthe Morisot,0.25966064834594726,Q105320,Geography.Regions.Europe.Western_Europe,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451
121,1.0,16709.0,Berthe Morisot,0.22388027811050415,Q105320,Geography.Regions.Europe.Europe*,74.0,0.0,134.0,19.0,0.0,10.0,8.81385,16.116451
122,1.0,17278.0,Liste des chefs du gouvernement allemand,1.0,Q980706,Compilation.List_Disambig,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
123,1.0,17278.0,Liste des chefs du gouvernement allemand,0.7490972280502319,Q980706,Culture.Biography.Biography*,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
124,1.0,17278.0,Liste des chefs du gouvernement allemand,0.546748161315918,Q980706,History_and_Society.Politics_and_government,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
125,1.0,17278.0,Liste des chefs du gouvernement allemand,0.28167252445220947,Q980706,Geography.Regions.Europe.Europe*,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
126,1.0,17278.0,Liste des chefs du gouvernement allemand,0.23616819286346435,Q980706,Geography.Regions.Europe.Western_Europe,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
127,1.0,17278.0,Liste des chefs du gouvernement allemand,0.16886694729328156,Q980706,History_and_Society.Military_and_warfare,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
128,1.0,17278.0,Liste des chefs du gouvernement allemand,0.14805719256401062,Q980706,History_and_Society.Society,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
129,1.0,17278.0,Liste des chefs du gouvernement allemand,0.1294127255678177,Q980706,History_and_Society.History,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
130,1.0,17278.0,Liste des chefs du gouvernement allemand,0.0,Q980706,Geography.Regions.Europe.Eastern_Europe,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
131,1.0,17278.0,Liste des chefs du gouvernement allemand,0.0,Q980706,Geography.Regions.Asia.Asia*,10.0,0.0,121.0,0.0,114.0,10.0,22.752660000000002,11.786951
132,1.0,17419.0,Barneville-Carteret,1.0000100135803223,Q462526,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,2.0,192.0,10.0,24.688812,-9.644669
133,1.0,17419.0,Barneville-Carteret,0.9996179938316345,Q462526,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,2.0,192.0,10.0,24.688812,-9.644669
134,8.0,18989.0,Génération écologie,0.9046605229377747,Q1153753,History_and_Society.Politics_and_government,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141
135,8.0,18989.0,Génération écologie,0.4378334879875183,Q1153753,STEM.STEM*,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141
136,8.0,18989.0,Génération écologie,0.29422497749328613,Q1153753,STEM.Earth_and_environment,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141
137,8.0,18989.0,Génération écologie,0.2921159734725952,Q1153753,Geography.Regions.Europe.Europe*,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141
138,8.0,18989.0,Génération écologie,0.287777841091156,Q1153753,History_and_Society.Society,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141
139,8.0,18989.0,Génération écologie,0.18495945835113525,Q1153753,Geography.Regions.Europe.Western_Europe,88.0,8935.396652569147,77.0,9.0,193.0,30.32258,-23.392139999999998,17.840141
140,3.0,23771.0,Grec moderne,0.9879562258720398,Q36510,Geography.Regions.Europe.Southern_Europe,192.0,5569.0,192.0,24.0,192.0,15.806451999999998,-13.421902,-2.6769130000000003
141,3.0,23771.0,Grec moderne,0.9740526676177979,Q36510,Geography.Regions.Europe.Europe*,192.0,5569.0,192.0,24.0,192.0,15.806451999999998,-13.421902,-2.6769130000000003
142,3.0,23771.0,Grec moderne,0.8872146010398865,Q36510,Culture.Linguistics,192.0,5569.0,192.0,24.0,192.0,15.806451999999998,-13.421902,-2.6769130000000003
143,3.0,23771.0,Grec moderne,0.1824355274438858,Q36510,History_and_Society.History,192.0,5569.0,192.0,24.0,192.0,15.806451999999998,-13.421902,-2.6769130000000003
144,5.0,23856.0,Nicolas Gogol,0.9972090721130371,Q43718,Culture.Biography.Biography*,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
145,5.0,23856.0,Nicolas Gogol,0.6584275364875793,Q43718,History_and_Society.Society,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
146,5.0,23856.0,Nicolas Gogol,0.3557848632335663,Q43718,Culture.Literature,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
147,5.0,23856.0,Nicolas Gogol,0.2653036584854126,Q43718,Geography.Regions.Europe.Europe*,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
148,5.0,23856.0,Nicolas Gogol,0.21207880973815918,Q43718,Culture.Performing_arts,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
149,5.0,23856.0,Nicolas Gogol,0.1067005917429924,Q43718,Culture.Media.Media*,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
150,5.0,23856.0,Nicolas Gogol,0.0,Q43718,Geography.Regions.Europe.Western_Europe,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
151,5.0,23856.0,Nicolas Gogol,0.0,Q43718,Geography.Regions.Europe.Eastern_Europe,183.0,7537.292919036648,168.0,5.0,0.0,21.612904,0.8582614,-4.389501999999999
152,2.0,24447.0,Passage du calendrier julien au calendrier grégorien,0.9046605229377747,Q18350297,STEM.STEM*,192.0,1117.0,192.0,24.0,192.0,12.903226,-5.2175093,19.687763
153,5.0,26626.0,Manitoba,0.9219318628311157,Q1948,Geography.Regions.Americas.North_America,0.0,4209.466666666665,163.0,4.0,60.0,21.612904,-15.635323000000001,19.03575
154,5.0,26626.0,Manitoba,0.8267217874526978,Q1948,Geography.Geographical,0.0,4209.466666666665,163.0,4.0,60.0,21.612904,-15.635323000000001,19.03575
155,2.0,27147.0,Conan le Barbare,0.9783946871757507,Q189169,Culture.Literature,192.0,0.0,192.0,25.0,192.0,12.903226,21.69448,-20.281044
