,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic,Label_en
35,3.0,112856.0,José Guillermo del Solar,0.9748311638832092,Q734534,Culture.Sports,112856.0,0.5,11.0,2211.0,2.924493491649628,Culture,Sports,José Guillermo del Solar
36,4.0,115829.0,Congreso Nacional de Chile,0.23371636867523202,Q1968468,History_and_Society.Politics_and_government,115829.0,1718.4149494949484,1.0,3658.0,0.9348654747009281,History_and_Society,Politics_and_government,National Congress of Chile
37,2.0,117354.0,Duoc UC,0.3923468291759491,Q5406597,History_and_Society.Education,117354.0,298.4166666666667,7.0,2154.0,0.7846936583518982,History_and_Society,Education,Duoc UC
38,2.0,118488.0,Chancho en Piedra,0.59267657995224,Q631657,Culture.Media.Music,118488.0,626.0,7.0,2184.0,1.18535315990448,Culture,Music,Stone Pig
39,1.0,118514.0,Batalla de Mogadiscio,0.7431780099868774,Q52226,History_and_Society.Military_and_warfare,118514.0,0.0,2.0,2577.0,0.7431780099868774,History_and_Society,Military_and_warfare,Battle of Mogadishu
40,11.0,120489.0,Club Baloncesto Málaga,0.9841036200523376,Q54910,Culture.Sports,120489.0,5406.25,13.0,3026.0,10.825139820575712,Culture,Sports,Malaga Basketball Club
41,2.0,123530.0,Mary Santpere,0.2814156115055084,Q3754320,History_and_Society.History,123530.0,0.0,4.0,3944.0,0.5628312230110168,History_and_Society,History,Mary Santpere
42,6.0,129672.0,EuroBasket,0.9967369437217712,Q193141,Culture.Sports,129672.0,48747.0,13.0,1980.0,5.980421662330627,Culture,Sports,EuroBasket
43,3.0,134166.0,Universidad San Sebastián,0.6584275364875793,Q1631474,History_and_Society.Education,134166.0,109.35833333333349,1.0,1681.0,1.975282609462738,History_and_Society,Education,San Sebastián University
44,5.0,134220.0,Juan Carlos Navarro,1.0000100135803225,Q310541,Culture.Sports,134220.0,2272.25,13.0,2626.0,5.000050067901612,Culture,Sports,Juan Carlos Navarro
45,2.0,137365.0,Frank de Boer,0.9976868629455566,Q219657,Culture.Sports,137365.0,0.0,12.0,2322.0,1.9953737258911133,Culture,Sports,Frank de Boer
46,3.0,138765.0,Victoria Ruffo,0.2227101624011993,Q601743,Culture.Media.Media*,138765.0,4959.0,17.0,54538.0,0.6681304872035979,Culture,Media*,Victoria Ruffo
47,2.0,139833.0,Chris Tucker,0.2814156115055084,Q219717,Culture.Media.Entertainment,139833.0,5562.0,13.0,2366.0,0.5628312230110168,Culture,Entertainment,Chris Tucker
48,2.0,141065.0,Jurel,0.14805719256401062,Q9016784,History_and_Society.Transportation,141065.0,626.0,2.0,1378.0,0.29611438512802124,History_and_Society,Transportation,Mackerel
49,3.0,144833.0,Domenico Modugno,0.38492217659950256,Q201392,Culture.Media.Media*,144833.0,3114.0,5.0,2391.0,1.1547665297985077,Culture,Media*,Domenico Modugno
50,1.0,145250.0,Mina Mazzini,0.6001983880996704,Q231156,Culture.Media.Media*,145250.0,0.0,5.0,2460.0,0.6001983880996704,Culture,Media*,Mazzini Mine
51,1.0,150174.0,Iglesia católica copta,0.40734341740608215,Q49378,Culture.Philosophy_and_religion,150174.0,0.0,2.0,1140.0,0.40734341740608215,Culture,Philosophy_and_religion,Coptic Catholic Church
52,2.0,156311.0,Luis Fortuño,0.9937201142311096,Q381099,History_and_Society.Politics_and_government,156311.0,0.0,15.0,2242.0,1.9874402284622192,History_and_Society,Politics_and_government,Luis Fortuño
53,5.0,160753.0,Carlos Cano,0.33459946513175964,Q1042785,Culture.Media.Music,160753.0,5905.499999999975,4.0,3276.0,1.6729973256587982,Culture,Music,Carlos Cano
54,1.0,172465.0,Rui Costa,0.9871888160705566,Q190608,Culture.Sports,172465.0,0.0,16.0,1534.0,0.9871888160705566,Culture,Sports,Rui Costa
55,3.0,173077.0,Serge Gainsbourg,0.4532718360424042,Q1698,Culture.Media.Media*,173077.0,1251.0,4.0,2478.0,1.3598155081272123,Culture,Media*,Serge Gainsbourg
56,4.0,174363.0,Mauricio Pellegrino,0.9939124584197998,Q313131,Culture.Sports,174363.0,2870.950000000001,14.0,8675.0,3.9756498336791988,Culture,Sports,Mauricio Pellegrino
57,1.0,176781.0,Cacerolazo,0.4378334879875183,Q1025005,History_and_Society.Society,176781.0,0.0,15.0,9061.0,0.4378334879875183,History_and_Society,Society,Casserole
58,7.0,176924.0,Sergio Lagos,0.59267657995224,Q4307530,Culture.Media.Media*,176924.0,17736.90758574751,1.0,2442.0,4.14873605966568,Culture,Media*,Sergio Lagos
59,1.0,178361.0,Gabriela Ruffo,0.9883227348327636,Q1007229,Culture.Biography.Biography*,178361.0,0.0,17.0,3137.0,0.0,Culture,Biography*,Gabriela Ruffo
60,1.0,179211.0,Karina (cantante española),0.5234303474426271,Q453993,Culture.Media.Media*,179211.0,0.0,4.0,2824.0,0.5234303474426271,Culture,Media*,Karina (Spanish singer)
61,5.0,179835.0,Aíto García Reneses,0.9863731861114502,Q2601936,Culture.Sports,179835.0,2272.25,13.0,3804.0,4.931865930557251,Culture,Sports,Aíto García Reneses
62,6.0,179898.0,Selección de fútbol de Dinamarca,0.9814634323120116,Q131785,Culture.Sports,179898.0,68136.88333333343,14.0,2368.0,5.888780593872068,Culture,Sports,Denmark national football team
63,1.0,180921.0,Desastre de Aznalcóllar,0.8080772161483765,Q1870498,History_and_Society.Business_and_economics,180921.0,0.0,2.0,2098.0,0.8080772161483765,History_and_Society,Business_and_economics,Aznalcóllar disaster
64,5.0,181873.0,Hosni Mubarak,0.4225146472454071,Q34105,History_and_Society.Military_and_warfare,181873.0,4193.48638195141,2.0,15672.0,2.1125732362270355,History_and_Society,Military_and_warfare,Hosni Mubarak
65,6.0,187510.0,Club de Deportes Antofagasta,0.812877357006073,Q2076979,Culture.Sports,187510.0,96986.66666666641,7.0,2126.0,4.877264142036439,Culture,Sports,Antofagasta Sports Club
66,6.0,188667.0,Fútbol Club Barcelona (baloncesto),0.8596737384796143,Q54893,Culture.Sports,188667.0,7394.500000000001,13.0,2895.0,5.1580424308776855,Culture,Sports,Barcelona Football Club (basketball)
67,2.0,192990.0,Computus,0.11921291798353195,Q56318457,STEM.Biology,192990.0,1.0,2.0,3016.0,0.2384258359670639,STEM,Biology,Computus
68,2.0,198045.0,Selección de fútbol de Guyana,0.9830951094627379,Q330125,History_and_Society.Society,198045.0,8047.499999999988,14.0,1657.0,1.9661902189254759,History_and_Society,Society,Guyana National Soccer Team
69,9.0,198051.0,Masters de Indian Wells,0.9947898983955384,Q974505,Culture.Sports,198051.0,10259.216666666689,9.0,2394.0,8.953109085559847,Culture,Sports,Indian Wells Masters
70,3.0,199481.0,Florcita Motuda,0.14034625887870789,Q5862953,Culture.Media.Media*,199481.0,1093.1562193362215,1.0,1715.0,0.4210387766361237,Culture,Media*,Motuda Flower
71,2.0,201712.0,Jorge Garbajosa,0.9995794296264648,Q316577,Culture.Sports,201712.0,0.0,13.0,1639.0,1.9991588592529297,Culture,Sports,Jorge Garbajosa
72,2.0,204591.0,Cirilo de Alejandría,0.6992644667625427,Q44079,Culture.Philosophy_and_religion,204591.0,621.0,2.0,2547.0,1.3985289335250854,Culture,Philosophy_and_religion,Cyril of Alexandria
73,2.0,206407.0,Estadio Ciudad de Valencia,0.9399233460426332,Q1122715,Culture.Sports,206407.0,626.0,8.0,3650.0,1.8798466920852663,Culture,Sports,Valencia City Stadium
74,4.0,211836.0,"Torrente, el brazo tonto de la ley",0.94500470161438,Q1050105,Culture.Media.Media*,211836.0,5580.0,10.0,3061.0,3.78001880645752,Culture,Media*,"Torrente, the silly arm of the law"
75,6.0,215122.0,Club de Deportes Iquique,0.7248802781105042,Q642824,Culture.Sports,215122.0,527.1666666666684,7.0,2448.0,4.349281668663025,Culture,Sports,Iquique Sports Club
76,6.0,215151.0,Club Social de Deportes Rangers,0.880807101726532,Q719439,Culture.Sports,215151.0,98530.06712842749,7.0,2018.0,5.284842610359191,Culture,Sports,Rangers Social Sports Club
77,9.0,215620.0,Club de Deportes Provincial Curicó Unido,0.9591643214225768,Q1023125,Culture.Sports,215620.0,50715.833333333176,7.0,2978.0,8.63247889280319,Culture,Sports,Curicó Unido Provincial Sports Club
78,1.0,219308.0,Antonio Díaz-Miguel,0.9579222798347472,Q2350357,Culture.Sports,219308.0,0.0,13.0,1459.0,0.9579222798347472,Culture,Sports,Antonio Díaz-Miguel
79,1.0,221749.0,El séptimo día,0.8221991658210754,Q3227106,Culture.Media.Media*,221749.0,0.0,10.0,855.0,0.8221991658210754,Culture,Media*,The seventh day
80,1.0,225509.0,Mrs. Doubtfire,0.9987257122993468,Q483852,Culture.Media.Films,225509.0,0.0,10.0,2399.0,0.9987257122993468,Culture,Films,Mrs. Doubtfire
81,5.0,227347.0,Historia del autonomismo en Andalucía,0.1520422399044037,Q5900237,History_and_Society.History,227347.0,2176.0,4.0,2022.0,0.7602111995220184,History_and_Society,History,History of autonomism in Andalusia
82,2.0,228567.0,Lolo Sainz,0.9755869507789612,Q565526,Culture.Sports,228567.0,0.0,13.0,1371.0,1.9511739015579224,Culture,Sports,Lolo Sainz
83,8.0,229046.0,Hijo Predilecto de Andalucía,0.13297423720359802,Q5760288,History_and_Society.Society,229046.0,7024.500000000047,4.0,1359.0,1.0637938976287842,History_and_Society,Society,Favorite Son of Andalusia
84,2.0,229392.0,Beatriz Adriana,0.320831298828125,Q2893016,Culture.Media.Media*,229392.0,8.0,17.0,1841.0,0.64166259765625,Culture,Media*,Beatriz Adriana
85,2.0,233703.0,José Bergamín,0.1778208613395691,Q332850,Culture.Philosophy_and_religion,233703.0,626.0,4.0,6502.0,0.3556417226791382,Culture,Philosophy_and_religion,José Bergamín
86,9.0,240086.0,Estadio Monumental (Chile),0.8558611869812012,Q1369435,Culture.Sports,240086.0,49860.50000000017,7.0,2159.0,7.70275068283081,Culture,Sports,Monumental Stadium (Chile)
87,12.0,247185.0,The Washington Post,0.8354935646057129,Q166032,Culture.Media.Media*,247185.0,13035.701118881188,2.0,2950.0,10.025922775268556,Culture,Media*,The Washington Post
88,1.0,254058.0,Punto Fijo,0.9706977605819702,Q1020279,Geography.Regions.Americas.South_America,254058.0,0.0,12.0,3420.0,0.0,Geography,South_America,Fixed Point
89,5.0,257082.0,Deportes Magallanes,0.8596737384796143,Q515425,Culture.Sports,257082.0,96629.50000000006,8.0,2919.0,4.298368692398071,Culture,Sports,Magellan Sports
90,2.0,262126.0,Max Martin,0.7057950496673584,Q318223,Culture.Media.Music,262126.0,626.0,18.0,2472.0,1.4115900993347168,Culture,Music,Max martin
91,2.0,263732.0,Michael Johnson (atleta),0.9988405108451844,Q190924,Culture.Sports,263732.0,21276.0,3.0,1902.0,1.9976810216903689,Culture,Sports,Michael Johnson (athlete)
92,3.0,267346.0,Bobby Charlton,0.9914325475692748,Q171583,Culture.Sports,267346.0,1250.0,3.0,2845.0,2.9742976427078243,Culture,Sports,Bobby charlton
93,2.0,275946.0,Paul Capdeville,0.9783946871757508,Q444989,Culture.Sports,275946.0,626.0,1.0,2722.0,1.9567893743515017,Culture,Sports,Paul Capdeville
94,2.0,276550.0,Francisco Vidal Salinas,0.99593985080719,Q1630031,Culture.Biography.Biography*,276550.0,268.54880952380944,1.0,3218.0,0.0,Culture,Biography*,Francisco Vidal Salinas
95,3.0,278777.0,Tony Leblanc,0.2120788097381592,Q129629,Culture.Media.Media*,278777.0,626.0,10.0,2714.0,0.6362364292144777,Culture,Media*,Tony Leblanc
96,5.0,281570.0,Goiás Esporte Clube,0.9219318628311156,Q816779,Culture.Sports,281570.0,4355.0,11.0,2497.0,4.609659314155578,Culture,Sports,Goiás Esporte Clube
97,1.0,283580.0,Jorge Aguilar,0.9566442370414734,Q1703751,Culture.Sports,283580.0,0.0,1.0,1664.0,0.9566442370414734,Culture,Sports,Jorge Aguilar
98,7.0,284097.0,Calle 13 (banda),0.996185541152954,Q1027200,Culture.Media.Music,284097.0,8.166666666666666,15.0,46008.0,6.973298788070679,Culture,Music,Calle 13 (band)
99,4.0,286646.0,Estadio Universitario (UANL),0.7826725244522095,Q771800,Culture.Sports,286646.0,87.16666666666669,12.0,2720.0,3.130690097808838,Culture,Sports,University Stadium (UANL)
100,2.0,288187.0,Concha Piquer,0.348655104637146,Q270830,History_and_Society.History,288187.0,3110.0,4.0,4160.0,0.697310209274292,History_and_Society,History,Concha Piquer
101,4.0,289159.0,Ministerio de Educación de Chile,0.19194278120994568,Q3079732,History_and_Society.Politics_and_government,289159.0,835.2947763347755,1.0,2758.0,0.7677711248397827,History_and_Society,Politics_and_government,Chilean Ministry of Education
102,2.0,293255.0,Antonio Burgos,0.2814156115055084,Q4776482,Culture.Media.Media*,293255.0,0.0,4.0,5146.0,0.5628312230110168,Culture,Media*,Antonio Burgos
103,3.0,295172.0,Colón (Panamá),0.6791887283325195,Q12825018,Geography.Geographical,295172.0,626.0,12.0,1822.0,0.0,Geography,Geographical,Colon (Panama)
104,3.0,295947.0,Coria del Río,1.0000100135803225,Q1445412,Geography.Regions.Europe.Southern_Europe,295947.0,1874.0,4.0,2498.0,0.0,Geography,Southern_Europe,Coria del Río
105,2.0,302307.0,Andrés Allamand,0.8933194279670715,Q4760139,Culture.Biography.Biography*,302307.0,0.0,1.0,4024.0,0.0,Culture,Biography*,Andrés Allamand
106,2.0,303299.0,Horacio de la Peña,0.9814634323120116,Q961140,Culture.Sports,303299.0,1250.0,1.0,4168.0,1.9629268646240232,Culture,Sports,Horacio de la Peña
107,8.0,303919.0,XLVII Festival Internacional de la Canción de Viña del Mar,0.3775506913661957,Q6168817,Culture.Media.Media*,303919.0,75385.66148518161,1.0,2057.0,3.020405530929565,Culture,Media*,XLVII Viña del Mar International Song Festival
108,3.0,305589.0,Rafael Escuredo,0.9963027834892272,Q2884269,Culture.Biography.Biography*,305589.0,427.9999999999997,4.0,3028.0,0.0,Culture,Biography*,Rafael Escuredo
109,7.0,310187.0,Reina del Festival de Viña del Mar,0.311877357006073,Q4473586,Geography.Regions.Americas.South_America,310187.0,19353.587167277157,1.0,2419.0,0.0,Geography,South_America,Queen of the Viña del Mar Festival
110,4.0,315130.0,Tumba del soldado desconocido,0.7431780099868774,Q1541043,History_and_Society.Military_and_warfare,315130.0,3122.4754911754862,15.0,2082.0,2.9727120399475098,History_and_Society,Military_and_warfare,Tomb of the Unknown Soldier
111,8.0,323640.0,Universidad Andrés Bello,0.9820237755775452,Q3348434,History_and_Society.Education,323640.0,5585.3303113552965,1.0,2049.0,7.856190204620361,History_and_Society,Education,Andres Bello University
112,4.0,332625.0,Diego Cagna,0.9825675487518308,Q2607387,Culture.Sports,332625.0,4506.516666666668,14.0,1671.0,3.9302701950073233,Culture,Sports,Diego Cagna
113,3.0,332855.0,Club Deportivo FAS,0.9304682612419128,Q2539734,Culture.Sports,332855.0,2608.7499999999995,12.0,2665.0,2.7914047837257385,Culture,Sports,FAS Sports Club
114,1.0,345379.0,Alfonso Reyes Cabanas,0.9836069941520692,Q1438347,Culture.Sports,345379.0,0.0,13.0,2141.0,0.9836069941520692,Culture,Sports,Alfonso Reyes Cabanas
115,3.0,348616.0,Braga,0.812877357006073,Q83247,Geography.Regions.Europe.Europe*,348616.0,626.0,16.0,2871.0,0.0,Geography,Europe*,Panty
116,6.0,374522.0,Triplete (deportes),0.4455395638942719,Q123086,Culture.Sports,374522.0,5591.000000000001,8.0,1533.0,2.6732373833656315,Culture,Sports,Triplet (sports)
117,1.0,374911.0,Código Konami,0.7773098945617676,Q909243,Culture.Media.Media*,374911.0,0.0,2.0,9435.0,0.7773098945617676,Culture,Media*,Konami code
118,1.0,381098.0,Alex Kapranos,0.5156299471855164,Q458625,Culture.Media.Media*,381098.0,0.0,18.0,1178.0,0.5156299471855164,Culture,Media*,Alex Kapranos
119,2.0,386124.0,Simply Red,0.8903042674064636,Q339430,Culture.Media.Media*,386124.0,0.0,1.0,2342.0,1.7806085348129272,Culture,Media*,Simply Red
120,4.0,389321.0,Premios Laureus,0.6150978803634644,Q900341,Culture.Sports,389321.0,20847.0,3.0,22516.0,2.4603915214538574,Culture,Sports,Laureus Awards
121,1.0,392661.0,Jane Birkin,0.11597072333097458,Q212873,Culture.Media.Media*,392661.0,0.0,4.0,2312.0,0.11597072333097458,Culture,Media*,Jane Birkin
122,4.0,394175.0,Nacionalismo andaluz,0.4532718360424042,Q564999,History_and_Society.Politics_and_government,394175.0,1550.0,4.0,3420.0,1.8130873441696167,History_and_Society,Politics_and_government,Andalusian nationalism
123,4.0,394690.0,Houston Dynamo,0.91965252161026,Q328313,Culture.Sports,394690.0,7545.716666666665,12.0,2222.0,3.67861008644104,Culture,Sports,Houston Dynamo
124,4.0,398120.0,Estadio Olímpico Atahualpa,0.5312193632125854,Q2020768,Culture.Sports,398120.0,1875.0,8.0,2829.0,2.124877452850342,Culture,Sports,Atahualpa Olympic Stadium
125,5.0,398275.0,Club Brujas,0.8774868249893188,Q190916,Culture.Sports,398275.0,1251.0,16.0,2992.0,4.387434124946593,Culture,Sports,Club Bruges
126,5.0,404237.0,Gianni Lunadei,0.9706977605819702,Q5475586,Culture.Biography.Biography*,404237.0,8097.833333333418,5.0,2194.0,0.0,Culture,Biography*,Gianni Lunadei
127,4.0,404915.0,Ernesto Belloni,0.9886782765388488,Q5836787,Culture.Biography.Biography*,404915.0,605.565967365965,1.0,16044.0,0.0,Culture,Biography*,Ernesto Belloni
128,3.0,405301.0,Lucho Gatica,0.9433575868606568,Q954681,Culture.Media.Music,405301.0,871.8333333333335,1.0,2575.0,2.8300727605819707,Culture,Music,Lucho Gatica
129,3.0,405974.0,Pasión Vega,0.5078218579292297,Q2032823,Culture.Media.Media*,405974.0,53972.00000000001,4.0,2213.0,1.5234655737876892,Culture,Media*,Vega passion
130,5.0,433248.0,FK Shajtar Donetsk,0.7981967926025391,Q172969,Culture.Sports,433248.0,1874.0,16.0,2434.0,3.9909839630126953,Culture,Sports,FK Shajtar Donetsk
131,6.0,446422.0,Estadio Ciudad de La Plata,0.8175845146179199,Q1369163,Culture.Sports,446422.0,2870.616666666668,14.0,2271.0,4.90550708770752,Culture,Sports,La Plata City Stadium
132,10.0,449520.0,Sporting Clube de Braga,0.8311530351638794,Q75684,Culture.Sports,449520.0,55096.41666666667,16.0,2432.0,8.311530351638794,Culture,Sports,Sporting Clube de Braga
133,1.0,451580.0,Bobby Capó,0.7057950496673584,Q2744274,Culture.Media.Music,451580.0,0.0,1.0,2049.0,0.7057950496673584,Culture,Music,Bobby Hood
134,4.0,456904.0,Estrella Morente,0.3140605390071869,Q293773,Culture.Media.Music,456904.0,35421.0,4.0,41800.0,1.2562421560287476,Culture,Music,Estrella Morente
135,1.0,462634.0,Universidad de Valparaíso,0.9433575868606568,Q1546014,History_and_Society.Education,462634.0,0.0,1.0,1344.0,0.9433575868606568,History_and_Society,Education,University of Valparaíso
136,2.0,469078.0,Daniel Scioli,0.9946250915527344,Q1162679,Culture.Biography.Biography*,469078.0,626.0,0.0,10635.0,0.0,Culture,Biography*,Daniel Scioli
137,2.0,471957.0,Gloria Benavides,0.3629792034626007,Q5881214,Culture.Media.Media*,471957.0,0.0,1.0,2313.0,0.7259584069252014,Culture,Media*,Gloria Benavides
138,5.0,476876.0,Club Sol de América (Asunción),0.7490972280502319,Q605055,Culture.Sports,476876.0,1318.0,11.0,2053.0,3.74548614025116,Culture,Sports,Club Sol de América (Asunción)
139,1.0,487436.0,Club Atlético Defensores de Belgrano,0.9433575868606568,Q2979817,Culture.Sports,487436.0,0.0,14.0,1984.0,0.9433575868606568,Culture,Sports,Club Atlético Defensores de Belgrano
140,4.0,487905.0,Sebastián Abreu,0.9919480085372924,Q132056,Culture.Sports,487905.0,74352.63333333348,8.0,14799.0,3.9677920341491695,Culture,Sports,Sebastián Abreu
141,2.0,487979.0,Richard Morales,0.9871888160705566,Q703748,Culture.Sports,487979.0,3750.6666666666774,8.0,922.0,1.9743776321411133,Culture,Sports,Richard Morales
142,1.0,499608.0,Poeta en Nueva York,0.6584275364875793,Q3106961,Culture.Literature,499608.0,0.0,4.0,2606.0,0.6584275364875793,Culture,Literature,Poet in New York
143,8.0,501446.0,Jappening con ja,0.9073222279548644,Q5926189,Culture.Media.Television,501446.0,2893.030128205137,1.0,2248.0,7.258577823638915,Culture,Television,Jappening with ha
144,2.0,505662.0,All-Star Weekend de la NBA,0.99567848443985,Q949872,Culture.Sports,505662.0,4952.0,13.0,1166.0,1.9913569688797,Culture,Sports,NBA All-Star Weekend
145,2.0,508861.0,Manuel Clavero Arévalo,0.9963027834892272,Q3286787,Culture.Biography.Biography*,508861.0,0.0,4.0,3154.0,0.0,Culture,Biography*,Manuel Clavero Arévalo
146,2.0,512681.0,Vesti la giubba,0.9955416321754456,Q645543,Culture.Media.Music,512681.0,0.0,6.0,2579.0,1.9910832643508911,Culture,Music,I dressed the giubba
147,2.0,512772.0,Leandro Somoza,0.9825675487518308,Q720572,Culture.Sports,512772.0,0.0,11.0,1636.0,1.9651350975036617,Culture,Sports,Leandro Somoza
148,2.0,516871.0,Dominique Wilkins,1.0000100135803225,Q311533,Culture.Sports,516871.0,6170.0,13.0,2434.0,2.000020027160645,Culture,Sports,Dominique Wilkins
