,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
21,21.0,1339.0,Greenpeace,0.6001983880996704,Q81307,History_and_Society.Society,88.0,62543.85554871412,77.0,8.0,193.0,36.86567,-3.2470613,-1.7041392,2536.0,12.604166150093079,History_and_Society,Society
22,13.0,1362.0,Histoire du Japon,0.6076731681823729,Q130436,History_and_Society.History,220.0,72685.71790509629,160.0,30.0,0.0,26.119404,5.729046,2.954205,3172.0,7.899751186370848,History_and_Society,History
23,10.0,1384.0,Hewlett-Packard,0.9149109721183776,Q80978,History_and_Society.Business_and_economics,192.0,203756.2322292022,192.0,7.0,192.0,22.089554,-7.382937400000001,0.86177754,3356.0,9.149109721183775,History_and_Society,Business_and_economics
24,2.0,1391.0,Howard Carter,0.9954004287719728,Q133682,Culture.Biography.Biography*,135.0,104.10262046450012,134.0,13.0,0.0,11.343283999999999,9.309097,14.923966,2136.0,1.9908008575439455,Culture,Biography*
25,2.0,1445.0,Hongrois,0.9935217499732972,Q9067,Culture.Linguistics,220.0,28962.0,160.0,23.0,0.0,11.343283999999999,-4.4658976,-10.841707000000001,3243.0,1.9870434999465945,Culture,Linguistics
26,4.0,1480.0,Homo habilis,0.9669240117073059,Q101373,STEM.Biology,192.0,0.0,192.0,20.0,192.0,14.029851,-20.799757,8.609903,2240.0,3.8676960468292236,STEM,Biology
27,6.0,1481.0,Homo erectus,0.9814634323120116,Q101362,STEM.Biology,192.0,4696.913285401238,192.0,20.0,192.0,16.716417,24.485647,-15.918214,3132.0,5.888780593872069,STEM,Biology
28,11.0,1483.0,Homme de Néandertal,0.9511522054672241,Q40171,STEM.Biology,192.0,76728.14813536008,192.0,20.0,192.0,23.432835,-8.634295,-19.155142,12804.0,10.462674260139465,STEM,Biology
29,3.0,1638.0,Jeu de rôle sur table,0.8740872144699097,Q1643932,Culture.Media.Entertainment,192.0,8597.911379279085,192.0,30.0,192.0,12.686567,-5.463466,21.259123000000002,1971.0,2.622261643409729,Culture,Entertainment
30,3.0,1644.0,John Woo,0.9996300339698792,Q55432,Culture.Biography.Biography*,0.0,15039.852944090493,94.0,17.0,235.0,12.686567,-17.018541,20.057748999999998,2824.0,2.9988901019096375,Culture,Biography*
31,4.0,1681.0,Kamikaze,0.2568419873714447,Q133194,History_and_Society.Military_and_warfare,88.0,78721.63677188207,77.0,20.0,193.0,14.029851,-5.1609263,16.658989000000002,2557.0,1.0273679494857788,History_and_Society,Military_and_warfare
32,26.0,1773.0,Les Verts (France),0.7879412174224854,Q743390,History_and_Society.Politics_and_government,88.0,10053.963089492425,77.0,8.0,193.0,43.58209,-21.324368,23.246006,1760.0,20.48647165298462,History_and_Society,Politics_and_government
33,1.0,1804.0,Ludwig Wittgenstein,0.9978272914886476,Q9391,Culture.Biography.Biography*,192.0,0.0,192.0,16.0,192.0,10.0,20.235674,-17.281101,2472.0,0.9978272914886476,Culture,Biography*
34,11.0,1889.0,Louis Malle,0.9942797422409058,Q55392,Culture.Biography.Biography*,47.0,324030.7356921432,42.0,12.0,255.0,23.432835,-22.395285,-0.029276662000000002,3363.0,10.937077164649963,Culture,Biography*
35,9.0,1956.0,Militaire,0.5234303474426271,Q4991371,History_and_Society.Military_and_warfare,160.0,94593.95883673886,96.0,17.0,153.0,20.746270000000006,9.303854,-4.392311,2927.0,4.7108731269836435,History_and_Society,Military_and_warfare
36,5.0,2029.0,Marché commun du Sud,0.5698626637458801,Q4264,History_and_Society.Politics_and_government,88.0,11807.717138308877,77.0,8.0,193.0,15.373135000000001,-13.653307,-21.302814,1997.0,2.8493133187294006,History_and_Society,Politics_and_government
37,6.0,2113.0,Marcel Aymé,0.9987651705741882,Q318026,Culture.Biography.Biography*,74.0,158027.685296014,134.0,1.0,0.0,16.716417,-17.345573,-4.931915,2662.0,5.992591023445129,Culture,Biography*
38,12.0,2212.0,Entier naturel,0.1067005917429924,Q21199,STEM.Mathematics,192.0,40980.364342345485,192.0,30.0,192.0,24.776120000000002,12.112442,22.14219,3738.0,1.2804071009159088,STEM,Mathematics
39,36.0,2258.0,Organisation des Nations unies,0.7826725244522095,Q1065,History_and_Society.Politics_and_government,107.0,262318.06156557286,0.0,6.0,253.0,57.014922999999996,-0.28196746,7.524224,20941.0,28.17621088027954,History_and_Society,Politics_and_government
40,13.0,2414.0,Proton,0.2689514458179474,Q2294,STEM.Physics,10.0,16940.35598184568,121.0,16.0,114.0,26.119404,-19.975673999999998,5.103142299999999,4699.0,3.496368795633316,STEM,Physics
41,5.0,2428.0,Photographie argentique,0.287777841091156,Q355516,Culture.Visual_arts.Visual_arts*,10.0,55537.761404922,121.0,16.0,114.0,15.373135000000001,9.737967999999999,4.323064,2350.0,1.43888920545578,Culture,Visual_arts*
42,1.0,2469.0,Pierre Boulle,0.9985549449920654,Q219910,Culture.Biography.Biography*,88.0,0.0,77.0,8.0,193.0,10.0,11.409417,20.064123000000002,1712.0,0.9985549449920654,Culture,Biography*
43,1.0,2566.0,Radiographie,0.8354935646057129,Q245341,STEM.Medicine_&_Health,192.0,0.0,192.0,16.0,192.0,10.0,7.9366,4.1459823,3220.0,0.8354935646057129,STEM,Medicine_&_Health
44,14.0,2580.0,Rassemblement pour la République,0.6992644667625427,Q1052584,History_and_Society.Politics_and_government,88.0,26361.22397949473,77.0,8.0,193.0,27.462687,-22.778502,-17.759659,2923.0,9.789702534675598,History_and_Society,Politics_and_government
45,12.0,2585.0,René Dumont,0.994098961353302,Q927879,Culture.Biography.Biography*,88.0,11644.469330740809,77.0,8.0,193.0,24.776120000000002,-5.82357,11.992691,1908.0,11.929187536239624,Culture,Biography*
46,22.0,2599.0,Rhythm and blues,0.7371681928634644,Q45981,Culture.Media.Media*,233.0,48717.56343827085,124.0,5.0,54.0,38.208954,14.068686499999998,-14.87169,3412.0,16.217700242996216,Culture,Media*
47,2.0,2624.0,Réseau téléphonique commuté,0.6584275364875793,Q243961,STEM.Technology,192.0,4832.0,192.0,8.0,192.0,11.343283999999999,-15.264965,-20.53635,3086.0,1.3168550729751587,STEM,Technology
48,2.0,2808.0,Sekhmet,0.9976868629455566,Q146104,History_and_Society.History,135.0,0.0,134.0,13.0,0.0,11.343283999999999,24.46545,-0.97383267,2239.0,1.9953737258911133,History_and_Society,History
49,1.0,2869.0,Syntaxe,0.9566442370414734,Q37437,Culture.Linguistics,192.0,0.0,192.0,30.0,192.0,10.0,9.740867999999999,6.7722874000000015,3007.0,0.9566442370414734,Culture,Linguistics
50,26.0,2898.0,Musique soul,0.9987257122993468,Q131272,History_and_Society.Society,233.0,72188.95200812296,124.0,5.0,54.0,43.58209,13.203057999999999,3.428404,7173.0,25.966868519783016,History_and_Society,Society
51,21.0,2984.0,Télévision,0.7490972280502319,Q289,Culture.Media.Media*,192.0,202665.84948775766,192.0,1.0,192.0,36.86567,-5.3419595,-12.880219,9071.0,15.73104178905487,Culture,Media*
52,2.0,3158.0,V2 (missile),0.9871888160705566,Q174640,History_and_Society.Military_and_warfare,74.0,4832.0,134.0,1.0,0.0,11.343283999999999,10.684963,6.141977,3188.0,1.9743776321411133,History_and_Society,Military_and_warfare
53,4.0,3172.0,V. S. Naipaul,0.9983615279197692,Q44593,Culture.Biography.Biography*,192.0,45438.436144686384,192.0,6.0,192.0,14.029851,17.476215,17.780119,3195.0,3.9934461116790767,Culture,Biography*
54,2.0,4064.0,Économie du Venezuela,0.9883227348327636,Q2091196,History_and_Society.Business_and_economics,107.0,0.0,0.0,6.0,253.0,11.343283999999999,11.790049,-23.10044,1872.0,1.9766454696655271,History_and_Society,Business_and_economics
55,2.0,4284.0,Mouvement artistique,0.7826725244522095,Q968159,Culture.Visual_arts.Visual_arts*,10.0,1719.2702494525088,121.0,12.0,114.0,11.343283999999999,8.002414,5.3909407,2834.0,1.565345048904419,Culture,Visual_arts*
56,4.0,4537.0,Henri Poincaré,0.9988405108451844,Q81082,Culture.Biography.Biography*,245.0,37210.787689261415,148.0,8.0,0.0,14.029851,9.892813,-5.5866957,2930.0,3.9953620433807377,Culture,Biography*
57,3.0,4607.0,Malgache,0.9763205647468568,Q7930,Culture.Linguistics,172.0,5762.477351093563,126.0,23.0,0.0,12.686567,3.2858980000000004,-17.48909,2443.0,2.9289616942405705,Culture,Linguistics
58,41.0,4657.0,Gouvernement de la République française,0.4610267877578736,Q1450662,History_and_Society.Politics_and_government,88.0,95761.81474248703,77.0,8.0,193.0,63.73134200000001,15.246125,-18.545069,2700.0,18.90209829807282,History_and_Society,Politics_and_government
59,3.0,4881.0,Neutron,0.585111141204834,Q2348,STEM.Physics,192.0,11795.668604101416,192.0,16.0,192.0,12.686567,21.157347,9.499888,5596.0,1.755333423614502,STEM,Physics
60,5.0,4909.0,Réserve fédérale des États-Unis,0.7718535065650941,Q53536,History_and_Society.Business_and_economics,160.0,34576.692159764585,96.0,17.0,153.0,15.373135000000001,23.841864,-9.079532,3199.0,3.8592675328254704,History_and_Society,Business_and_economics
61,1.0,4932.0,Nara,0.9019306898117064,Q169134,Geography.Regions.Asia.East_Asia,220.0,0.0,160.0,30.0,0.0,10.0,-8.859505,-10.157631,1506.0,0.9019306898117064,Geography,East_Asia
62,4.0,4966.0,Acapulco,0.9883227348327636,Q81398,Geography.Geographical,192.0,3167.665327117736,192.0,7.0,192.0,14.029851,21.678766,-19.223604,1835.0,3.9532909393310542,Geography,Geographical
63,1.0,5060.0,Bradycardie,0.9988405108451844,Q217111,STEM.Medicine_&_Health,233.0,0.0,124.0,5.0,54.0,10.0,-23.376684,-1.4728093999999998,2405.0,0.9988405108451844,STEM,Medicine_&_Health
64,2.0,5078.0,Pie X,0.998599648475647,Q43739,Culture.Biography.Biography*,192.0,11737.745104838054,192.0,9.0,192.0,11.343283999999999,-22.344622,-9.523000999999999,3253.0,1.997199296951294,Culture,Biography*
65,14.0,5137.0,Trygve Lie,0.991162657737732,Q1271,Culture.Biography.Biography*,107.0,141.97538925924567,0.0,6.0,253.0,27.462687,-20.608763,-22.530473999999998,1763.0,13.876277208328249,Culture,Biography*
66,3.0,5312.0,Oyonnax,0.9972090721130372,Q191856,Geography.Regions.Europe.Western_Europe,0.0,16636.11268982619,129.0,11.0,152.0,12.686567,1.9837901999999998,-16.192213,2680.0,2.9916272163391118,Geography,Western_Europe
67,4.0,5487.0,Vitamine,0.6513648629188538,Q34956,STEM.Medicine_&_Health,192.0,26358.445034623892,192.0,20.0,192.0,14.029851,-9.254168,7.836813,2985.0,2.605459451675415,STEM,Medicine_&_Health
68,5.0,5532.0,Agriculture biologique,0.3007555902004242,Q165647,History_and_Society.Society,88.0,16249.588191689485,77.0,8.0,193.0,15.373135000000001,11.075789,3.5241434999999997,3206.0,1.503777951002121,History_and_Society,Society
69,6.0,5624.0,Jean-Pierre Raffarin,0.9972950220108032,Q63263,Culture.Biography.Biography*,233.0,88494.96709877398,124.0,5.0,54.0,16.716417,8.694756,-11.110958,2998.0,5.983770132064819,Culture,Biography*
70,7.0,6094.0,Virgile,0.9939124584197998,Q1398,Culture.Biography.Biography*,74.0,66280.26915376635,134.0,1.0,0.0,18.059701999999998,4.7184496,9.014683,2989.0,6.957387208938599,Culture,Biography*
71,12.0,6116.0,Nombre réel,0.11280541121959685,Q12916,Culture.Philosophy_and_religion,192.0,17525.497921972237,192.0,30.0,192.0,24.776120000000002,5.4056826,21.027473,3050.0,1.3536649346351621,Culture,Philosophy_and_religion
72,2.0,6121.0,Liste des mouvements littéraires,0.6654205918312073,Q3083584,Culture.Literature,10.0,8764.326988266079,121.0,16.0,114.0,11.343283999999999,-11.97357,-12.097908,2452.0,1.3308411836624146,Culture,Literature
73,5.0,6131.0,Fraternité sacerdotale Saint-Pie-X,0.8311530351638794,Q868160,Culture.Philosophy_and_religion,192.0,54109.55807189235,192.0,15.0,192.0,15.373135000000001,1.407916,-23.53152,2642.0,4.155765175819397,Culture,Philosophy_and_religion
74,11.0,6160.0,Accord de libre-échange nord-américain,0.812877357006073,Q181574,History_and_Society.Business_and_economics,88.0,80915.07779625885,77.0,8.0,193.0,23.432835,-4.7071830000000014,12.913492999999999,4639.0,8.941650927066803,History_and_Society,Business_and_economics
75,2.0,6591.0,Chloroforme,0.9579222798347472,Q172275,STEM.Chemistry,10.0,0.0,121.0,16.0,114.0,11.343283999999999,-12.996179,24.47605,3070.0,1.9158445596694944,STEM,Chemistry
76,10.0,6755.0,Orgue,0.7310686111450195,Q281460,Culture.Media.Media*,233.0,119068.50500112335,124.0,5.0,54.0,22.089554,9.328896499999999,-9.366175,3170.0,7.310686111450195,Culture,Media*
77,6.0,6917.0,Numéro atomique,0.8840492963790894,Q23809,STEM.Chemistry,10.0,940.235045055405,121.0,16.0,114.0,16.716417,-1.9480442,-18.713797,3054.0,5.304295778274536,STEM,Chemistry
78,4.0,7138.0,Étienne de La Boétie,0.9969346523284912,Q290227,Culture.Biography.Biography*,192.0,66104.6745815926,192.0,6.0,192.0,14.029851,-9.677699,-7.658829700000001,3026.0,3.987738609313965,Culture,Biography*
79,19.0,7228.0,Thèbes (Égypte),0.94500470161438,Q101583,History_and_Society.History,135.0,135468.45427899287,134.0,13.0,0.0,34.179108,23.390048999999998,-16.341976000000006,2037.0,17.95508933067322,History_and_Society,History
80,4.0,7331.0,Thalès,0.9879562258720398,Q36303,Culture.Biography.Biography*,192.0,30570.62263546892,192.0,30.0,192.0,14.029851,-21.219458,23.684416,3143.0,3.951824903488159,Culture,Biography*
81,10.0,7355.0,Années 1920,0.9978272914886476,Q35736,History_and_Society.History,160.0,297338.8824392469,96.0,17.0,153.0,22.089554,-3.6869910000000004,-19.935457,1910.0,9.978272914886476,History_and_Society,History
82,44.0,7436.0,Compositeur,0.6513648629188538,Q36834,Culture.Media.Media*,233.0,404546.2106585421,124.0,5.0,54.0,67.76119,-10.908823,-4.5091724000000015,2576.0,28.660053968429565,Culture,Media*
83,4.0,7491.0,Delaware,0.9284188151359558,Q1393,Geography.Geographical,192.0,77305.7612801557,192.0,15.0,192.0,14.029851,-20.502384,-0.5164039,3128.0,3.7136752605438232,Geography,Geographical
84,7.0,7526.0,Kansas,0.4532718360424042,Q1558,Geography.Regions.Americas.North_America,192.0,211833.26993507482,192.0,15.0,192.0,18.059701999999998,-11.053317,-6.134564,2736.0,3.1729028522968292,Geography,North_America
85,8.0,7541.0,Immigration,0.9304682612419128,Q131288,History_and_Society.Society,10.0,70236.50286435103,121.0,8.0,114.0,19.402985,2.9742289,1.1648313999999995,3125.0,7.443746089935303,History_and_Society,Society
86,10.0,7677.0,Champ électrique,0.233716368675232,Q46221,STEM.Technology,10.0,14179.737159926985,121.0,16.0,114.0,22.089554,-15.529159,-13.308145999999999,3238.0,2.33716368675232,STEM,Technology
87,1.0,7678.0,Yucatán,0.6723417043685913,Q60176,Geography.Geographical,192.0,0.0,192.0,2.0,192.0,10.0,3.4677648999999997,-19.115807,2209.0,0.6723417043685913,Geography,Geographical
88,3.0,7810.0,Richard Feynman,0.9996179938316344,Q39246,Culture.Biography.Biography*,192.0,60823.33979484735,192.0,15.0,192.0,12.686567,-14.833872,15.424892000000002,2709.0,2.998853981494903,Culture,Biography*
89,2.0,7852.0,Jeu de simulation,0.9989450573921204,Q1610017,Culture.Media.Video_games,192.0,0.0,192.0,9.0,192.0,11.343283999999999,-2.7923994,17.141325,652.0,1.9978901147842407,Culture,Video_games
90,8.0,7862.0,Liste des communes de la Manche,0.4990100135803223,Q497726,Geography.Regions.Europe.Europe*,192.0,564.7398798110706,192.0,18.0,192.0,19.402985,8.235126,24.516012,2333.0,3.9920801086425786,Geography,Europe*
91,5.0,7882.0,Liste des communes des Pyrénées-Orientales,0.4990100135803223,Q743727,Geography.Regions.Europe.Europe*,192.0,4832.0,192.0,18.0,192.0,15.373135000000001,-15.699523999999998,-4.6202635999999995,1766.0,2.4950500679016114,Geography,Europe*
92,6.0,7886.0,Liste des communes de la Haute-Saône,0.4990100135803223,Q391114,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,18.0,192.0,16.716417,-10.312644,17.63791,1321.0,2.994060081481934,Geography,Europe*
93,2.0,7892.0,Liste des communes de la Seine-Maritime,0.4990100135803223,Q651590,Geography.Regions.Europe.Western_Europe,74.0,4832.0,134.0,1.0,0.0,11.343283999999999,9.282349,-7.3414397,1498.0,0.9980200271606446,Geography,Western_Europe
94,9.0,7893.0,Liste des communes de Seine-et-Marne,0.4990100135803223,Q651624,Geography.Regions.Europe.Europe*,192.0,27178.44425559607,192.0,18.0,192.0,20.746270000000006,-17.882832,19.905407,2430.0,4.491090122222901,Geography,Europe*
95,3.0,7896.0,Liste des communes de la Somme,0.4990100135803223,Q456522,Geography.Regions.Europe.Europe*,74.0,14492.0,134.0,1.0,0.0,12.686567,-20.872587,-13.534139000000001,1312.0,1.497030040740967,Geography,Europe*
96,8.0,8006.0,Liste des communes du Finistère,0.4990100135803223,Q320212,Geography.Regions.Europe.Europe*,192.0,6525.000606324572,192.0,18.0,192.0,19.402985,2.8929669999999996,-6.2234297,1428.0,3.9920801086425786,Geography,Europe*
97,7.0,8008.0,Liste des communes de la Haute-Garonne,0.4990100135803223,Q329672,Geography.Regions.Europe.Europe*,192.0,10.484709024249616,192.0,18.0,192.0,18.059701999999998,5.2420735,0.27962798,1685.0,3.493070095062256,Geography,Europe*
98,5.0,8013.0,Liste des communes du département du Jura,0.4990100135803223,Q392443,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,18.0,192.0,15.373135000000001,-19.997038,-4.7575297,1578.0,2.4950500679016114,Geography,Europe*
99,3.0,8528.0,Homosexualité dans le christianisme,0.946606695652008,Q767892,Culture.Philosophy_and_religion,160.0,9663.0,96.0,17.0,153.0,12.686567,-23.706861,-12.515088,1476.0,2.8398200869560237,Culture,Philosophy_and_religion
100,2.0,8562.0,Ordre du Mérite agricole,0.24509501457214355,Q717293,History_and_Society.Military_and_warfare,0.0,6676.169454576069,129.0,11.0,152.0,11.343283999999999,-9.901546000000002,9.95796,1575.0,0.4901900291442871,History_and_Society,Military_and_warfare
101,3.0,8598.0,Médaille militaire,0.5312193632125854,Q1465214,History_and_Society.Military_and_warfare,192.0,19319.0,192.0,9.0,192.0,12.686567,7.3639193,-13.437509,2957.0,1.5936580896377563,History_and_Society,Military_and_warfare
102,5.0,8621.0,Dmitri Mendeleïev,0.997120440006256,Q9106,Culture.Biography.Biography*,10.0,5710.18946999871,121.0,16.0,114.0,15.373135000000001,-14.874668,14.934320000000001,2417.0,4.98560220003128,Culture,Biography*
103,5.0,8679.0,Rabindranath Tagore,0.9986429810523988,Q7241,Culture.Biography.Biography*,192.0,26792.38941973412,192.0,6.0,192.0,15.373135000000001,-19.065125,-12.2631235,1879.0,4.993214905261994,Culture,Biography*
104,13.0,8751.0,Molécule,0.880807101726532,Q11369,STEM.Chemistry,10.0,186443.8900538245,121.0,16.0,114.0,26.119404,-3.0955708,6.0547247,5198.0,11.450492322444916,STEM,Chemistry
105,5.0,8772.0,Béthune,0.998142421245575,Q207145,Geography.Regions.Europe.Western_Europe,13.0,8932.710098602689,95.0,8.0,175.0,15.373135000000001,-22.240007000000002,9.99285,3151.0,4.990712106227875,Geography,Western_Europe
106,15.0,8876.0,Dynastie lagide,0.9763205647468568,Q131976,History_and_Society.History,135.0,31145.200913746776,134.0,13.0,0.0,28.805971000000003,15.190057000000001,-0.81062156,1625.0,14.644808471202852,History_and_Society,History
107,4.0,8912.0,Micronation,0.5156299471855164,Q188443,History_and_Society.Politics_and_government,88.0,1519.431529302111,77.0,8.0,193.0,14.029851,-22.571483999999998,-20.805868,1291.0,2.0625197887420654,History_and_Society,Politics_and_government
108,5.0,8969.0,Néonazisme,0.5621865391731262,Q151250,History_and_Society.Politics_and_government,88.0,17555.669391158634,77.0,8.0,193.0,15.373135000000001,-9.259584,3.0047512000000003,3165.0,2.810932695865631,History_and_Society,Politics_and_government
109,3.0,9013.0,Alexis Carrel,0.998309314250946,Q185777,Culture.Biography.Biography*,116.0,2399.5977690927675,157.0,15.0,0.0,12.686567,2.9030726000000002,12.738063,1838.0,2.994927942752838,Culture,Biography*
110,3.0,9242.0,Tim Berners-Lee,0.998599648475647,Q80,Culture.Biography.Biography*,88.0,8790.463658740586,77.0,8.0,193.0,12.686567,-22.751829999999998,12.063858,3731.0,2.995798945426941,Culture,Biography*
111,8.0,9248.0,Organisation européenne pour la recherche nucléaire,0.7490972280502319,Q42944,Geography.Regions.Europe.Europe*,10.0,29918.065592492134,121.0,16.0,114.0,19.402985,4.806101,-1.6655917000000002,3455.0,5.9927778244018555,Geography,Europe*
112,16.0,9307.0,Yves Cochet,0.9972090721130372,Q1398216,Culture.Biography.Biography*,88.0,6409.5010950694605,77.0,8.0,193.0,30.149254,-15.974976999999999,-1.8433285,1602.0,15.955345153808596,Culture,Biography*
113,5.0,9330.0,Jean-Louis Debré,0.9995371699333192,Q713235,Culture.Biography.Biography*,88.0,3049.1439510385107,77.0,8.0,193.0,15.373135000000001,17.164309,7.256102,2476.0,4.997685849666596,Culture,Biography*
114,6.0,9425.0,Histoire de la Chine,0.8080772161483765,Q82972,History_and_Society.History,107.0,34290.493159953374,0.0,6.0,253.0,16.716417,1.9237238999999997,-13.093508,3057.0,4.848463296890259,History_and_Society,History
115,1.0,9519.0,Georges Fenech,0.997894287109375,Q12937,Culture.Biography.Biography*,88.0,0.0,77.0,8.0,193.0,10.0,-4.0925317,-19.765959,1054.0,0.997894287109375,Culture,Biography*
116,1.0,9548.0,Erika (pétrolier),0.9965265989303588,Q1354330,History_and_Society.Transportation,192.0,0.0,192.0,5.0,192.0,10.0,-23.150248,7.095320699999999,2534.0,0.9965265989303588,History_and_Society,Transportation
117,2.0,10040.0,Négationnisme,0.4378334879875183,Q574456,History_and_Society.Politics_and_government,88.0,807.905198620746,77.0,8.0,193.0,11.343283999999999,13.063930000000001,-16.776498999999998,2572.0,0.8756669759750366,History_and_Society,Politics_and_government
118,3.0,10061.0,Jean Leonetti,0.9995794296264648,Q3083582,Culture.Biography.Biography*,0.0,9662.0,129.0,11.0,152.0,12.686567,2.7018720000000003,0.104410864,1370.0,2.9987382888793945,Culture,Biography*
119,14.0,10133.0,"Philippe Martin (homme politique, 1953)",0.9990989565849304,Q3380331,Culture.Biography.Biography*,88.0,6118.748624440897,77.0,8.0,193.0,27.462687,-15.110282000000002,11.1866255,1304.0,13.987385392189026,Culture,Biography*
120,7.0,10154.0,Nadine Morano,0.9967369437217712,Q3334944,Culture.Biography.Biography*,88.0,71609.74012469505,77.0,8.0,193.0,18.059701999999998,-23.840956,-14.410173,3000.0,6.977158606052399,Culture,Biography*
121,2.0,10156.0,Hervé Morin,0.9976133108139038,Q521021,Culture.Biography.Biography*,107.0,0.0,0.0,6.0,253.0,11.343283999999999,-2.0158198,23.512529999999998,1828.0,1.9952266216278076,Culture,Biography*
