,Degree,Id,Label,Probability,Qid,Topic,Unnamed: 0.1,betweenesscentrality,modularity_class,Views,Weight,Main topic,Subtopic,Label_en
26,5.0,4295.0,Ritterorden,0.1824355274438858,Q2003221,History_and_Society.History,4295.0,51.05938896629696,25.0,2413.0,0.912177637219429,History_and_Society,History,Knightly order
27,3.0,4322.0,Robert Musil,0.1520422399044037,Q78487,Culture.Literature,4322.0,41326.464506812146,8.0,2982.0,0.4561267197132111,Culture,Literature,Robert Musil
28,2.0,4349.0,Reich (Biologie),0.984585464000702,Q36732,STEM.Biology,4349.0,4383.0,29.0,15243.0,1.969170928001404,STEM,Biology,Reich (biology)
29,2.0,4502.0,Sydney Pollack,0.18714269995689392,Q51522,History_and_Society.Society,4502.0,8013.391208016797,8.0,2150.0,0.37428539991378784,History_and_Society,Society,Sydney Pollack
30,1.0,4672.0,Schimon Peres,0.33459946513175964,Q57410,History_and_Society.Politics_and_government,4672.0,0.0,7.0,1487.0,0.33459946513175964,History_and_Society,Politics_and_government,Shimon Peres
31,5.0,4680.0,Stanisław Lem,0.2942249774932861,Q6530,Culture.Philosophy_and_religion,4680.0,0.0,22.0,4511.0,1.4711248874664304,Culture,Philosophy_and_religion,Stanislaw Lem
32,9.0,4718.0,Stummfilm,0.6224693655967712,Q226730,Culture.Media.Media*,4718.0,59804.06613562319,24.0,2793.0,5.602224290370941,Culture,Media*,Silent film
33,13.0,4758.0,Standardtänze,1.0000100135803225,Q23843948,Culture.Performing_arts,4758.0,28972.4535376256,9.0,2778.0,13.000130176544195,Culture,Performing_arts,Standard dances
34,2.0,4836.0,Sally Potter,0.9990094900131226,Q268840,Culture.Biography.Biography*,4836.0,4383.0,14.0,1917.0,0.0,Culture,Biography*,Sally Potter
35,29.0,5065.0,Terrorismus,0.8840492963790894,Q7283,History_and_Society.Politics_and_government,5065.0,663722.0768922223,7.0,12354.0,25.63742959499359,History_and_Society,Politics_and_government,terrorism
36,9.0,5723.0,Landkreis Waldeck-Frankenberg,0.966924011707306,Q7893,Geography.Regions.Europe.Europe*,5723.0,43160.12280096713,20.0,5222.0,0.0,Geography,Europe*,Waldeck-Frankenberg district
37,3.0,5783.0,Zirkon,0.9996300339698792,Q178928,STEM.Earth_and_environment,5783.0,23058.35634487151,24.0,2560.0,2.998890101909637,STEM,Earth_and_environment,Zircon
38,2.0,7809.0,Markgräflerland,0.1294127255678177,Q566224,History_and_Society.History,7809.0,11913.3766053661,27.0,1966.0,0.2588254511356354,History_and_Society,History,Markgräflerland
39,5.0,8350.0,Rhein-Neckar-Kreis,0.9284188151359558,Q8177,Geography.Regions.Europe.Western_Europe,8350.0,17525.0,2.0,2719.0,0.0,Geography,Western_Europe,Rhein-Neckar district
40,1.0,8627.0,Christoph von Dohnányi,0.8991314172744751,Q58039,Culture.Media.Music,8627.0,0.0,27.0,1911.0,0.8991314172744751,Culture,Music,Christoph von Dohnányi
41,4.0,8830.0,Man Ray,0.6150978803634644,Q46139,Culture.Visual_arts.Visual_arts*,8830.0,4383.5,4.0,2494.0,2.4603915214538574,Culture,Visual_arts*,Man Ray
42,9.0,9111.0,Beduinen,0.4532718360424042,Q180688,History_and_Society.Society,9111.0,41121.45531744279,26.0,2606.0,4.0794465243816385,History_and_Society,Society,Bedouin
43,6.0,9183.0,Anselm Kiefer,0.8439050912857056,Q170344,Culture.Visual_arts.Visual_arts*,9183.0,52242.41509158144,8.0,5630.0,5.063430547714233,Culture,Visual_arts*,Anselm Kiefer
44,2.0,9324.0,Landkreis Oberspreewald-Lausitz,0.99745911359787,Q6156,Geography.Regions.Europe.Europe*,9324.0,4836.110425378961,2.0,2095.0,0.0,Geography,Europe*,Landkreis Oberspreewald-Lausitz
45,4.0,9409.0,Luckenwalde,1.0000100135803225,Q574146,Geography.Regions.Europe.Western_Europe,9409.0,13158.987518552707,22.0,2695.0,0.0,Geography,Western_Europe,Luckenwalde
46,1.0,9669.0,Graupel,0.7981967926025391,Q213202,STEM.Earth_and_environment,9669.0,0.0,25.0,4037.0,0.7981967926025391,STEM,Earth_and_environment,Sleet
47,2.0,9677.0,Hagel,0.4301573634147644,Q37602,STEM.Earth_and_environment,9677.0,4383.0,25.0,2757.0,0.8603147268295288,STEM,Earth_and_environment,hail
48,1.0,10055.0,Vegetation,0.5775054097175598,Q187997,STEM.Biology,10055.0,0.0,29.0,1655.0,0.5775054097175598,STEM,Biology,vegetation
49,1.0,10260.0,Wolfgang Thierse,0.14034625887870789,Q62703,History_and_Society.Politics_and_government,10260.0,0.0,27.0,2662.0,0.14034625887870789,History_and_Society,Politics_and_government,Wolfgang Thierse
50,4.0,10350.0,Hoheslied,0.9814634323120116,Q51670,Culture.Philosophy_and_religion,10350.0,34172.793814567915,24.0,2077.0,3.9258537292480464,Culture,Philosophy_and_religion,Song of Songs
51,15.0,10548.0,Blade Runner,0.994098961353302,Q184843,Culture.Media.Media*,10548.0,182304.7215659464,8.0,56064.0,14.91148442029953,Culture,Media*,Blade Runner
52,1.0,10913.0,Halo,0.7057950496673584,Q55623,Culture.Linguistics,10913.0,0.0,15.0,1178.0,0.7057950496673584,Culture,Linguistics,Halo
53,6.0,11182.0,Tsunami,0.9924327731132508,Q8070,STEM.Earth_and_environment,11182.0,195732.3006170945,1.0,26870.0,5.954596638679504,STEM,Earth_and_environment,Tsunami
54,10.0,11314.0,Guyana,0.14034625887870789,Q734,History_and_Society.Society,11314.0,145953.32082729274,7.0,14163.0,1.4034625887870789,History_and_Society,Society,Guyana
55,2.0,11546.0,Joseph Conrad,0.6584275364875793,Q82925,Culture.Literature,11546.0,4383.0,23.0,2453.0,1.3168550729751587,Culture,Literature,Joseph Conrad
56,19.0,11579.0,Andreas Hofer,0.40734341740608215,Q11697,History_and_Society.Military_and_warfare,11579.0,114472.55466431525,6.0,37687.0,7.739524930715562,History_and_Society,Military_and_warfare,Andreas Hofer
57,4.0,12707.0,Mitglied des Europäischen Parlaments,0.9863731861114502,Q27169,History_and_Society.Politics_and_government,12707.0,63277.323959553025,13.0,2507.0,3.9454927444458012,History_and_Society,Politics_and_government,Member of the European Parliament
58,8.0,12806.0,Sozialistische Reichspartei,0.880807101726532,Q708012,History_and_Society.Politics_and_government,12806.0,17739.544458293858,27.0,3330.0,7.046456813812256,History_and_Society,Politics_and_government,Socialist Reich Party
59,4.0,12917.0,Rudolf Augstein,0.16452647745609286,Q62414,Culture.Media.Media*,12917.0,38140.61819159096,7.0,3190.0,0.6581059098243714,Culture,Media*,Rudolf Augstein
60,5.0,13585.0,Terror,0.9983615279197692,Q13648784,History_and_Society.Politics_and_government,13585.0,57611.20853588418,7.0,7091.0,4.9918076395988455,History_and_Society,Politics_and_government,terror
61,2.0,13649.0,Jolle,0.9970290064811708,Q13573011,Culture.Sports,13649.0,0.0,29.0,1685.0,1.9940580129623413,Culture,Sports,Dinghy
62,1.0,13842.0,Gustave Courbet,0.7122421860694885,Q34618,Culture.Visual_arts.Visual_arts*,13842.0,0.0,4.0,2339.0,0.7122421860694885,Culture,Visual_arts*,Gustave Courbet
63,3.0,14148.0,Anhalt,0.6076731681823729,Q155578,History_and_Society.History,14148.0,5395.8389807007015,20.0,2197.0,1.8230195045471187,History_and_Society,History,Stop
64,2.0,14239.0,Klaus Löwitsch,0.9947898983955384,Q72893,Culture.Biography.Biography*,14239.0,0.0,22.0,2241.0,0.0,Culture,Biography*,Klaus Löwitsch
65,4.0,14472.0,Gotthardmassiv,0.9996417164802552,Q688549,Geography.Regions.Europe.Western_Europe,14472.0,17520.5,2.0,950.0,0.0,Geography,Western_Europe,Gotthard massif
66,1.0,14721.0,Antoninus Pius,0.952584147453308,Q1429,History_and_Society.History,14721.0,0.0,29.0,1790.0,0.952584147453308,History_and_Society,History,Antoninus Pius
67,5.0,14733.0,Jacob Grimm,0.3415925204753876,Q6701,Culture.Literature,14733.0,10951.713492063493,7.0,3343.0,1.707962602376938,Culture,Literature,Jacob Grimm
68,5.0,14736.0,Wilhelm Grimm,0.348655104637146,Q6714,Culture.Literature,14736.0,10951.713492063493,7.0,2396.0,1.74327552318573,Culture,Literature,Wilhelm Grimm
69,8.0,14777.0,Wahl zum Abgeordnetenhaus von Berlin,0.585111141204834,Q896995,History_and_Society.Politics_and_government,14777.0,14758.2377991294,27.0,3485.0,4.680889129638672,History_and_Society,Politics_and_government,Elected to the Berlin House of Representatives
70,3.0,14910.0,J. D. Salinger,0.41490885615348816,Q79904,Culture.Literature,14910.0,21899.0,6.0,7159.0,1.2447265684604645,Culture,Literature,J.D. Salinger
71,3.0,15006.0,Michail Iwanowitsch Kalinin,0.7606606483459473,Q229828,History_and_Society.Military_and_warfare,15006.0,1.0,21.0,1702.0,2.281981945037842,History_and_Society,Military_and_warfare,Mikhail Ivanovich Kalinin
72,18.0,15129.0,Geheime Staatspolizei,0.6791887283325195,Q43250,History_and_Society.Society,15129.0,248920.6389277365,7.0,17990.0,12.225397109985352,History_and_Society,Society,secret State Police
73,2.0,15601.0,Ivan Desny,0.14034625887870789,Q66380,History_and_Society.History,15601.0,8361.677561762459,22.0,1461.0,0.28069251775741577,History_and_Society,History,Ivan Desny
74,6.0,15639.0,Träumen Androiden von elektrischen Schafen?,0.9972950220108032,Q605249,Culture.Media.Books,15639.0,1632.4648398210318,8.0,0.0,5.9837701320648184,Culture,Books,Do androids dream of electric sheep?
75,4.0,15757.0,Otto Braun,0.3415925204753876,Q58667,History_and_Society.Politics_and_government,15757.0,25194.6685446001,7.0,1680.0,1.3663700819015503,History_and_Society,Politics_and_government,Otto Braun
76,3.0,15823.0,Alfred Döblin,0.2814156115055084,Q57389,Culture.Literature,15823.0,4076.2109857274254,22.0,3940.0,0.8442468345165253,Culture,Literature,Alfred Doblin
77,3.0,15845.0,Erika Pluhar,0.9992778301239014,Q86551,Culture.Biography.Biography*,15845.0,5349.049372524056,1.0,2737.0,0.0,Culture,Biography*,Erika Pluhar
78,6.0,15847.0,Emmendingen,0.9960646033287048,Q494521,Geography.Regions.Europe.Western_Europe,15847.0,56327.257052832196,27.0,2348.0,0.0,Geography,Western_Europe,Emmendingen
79,4.0,15889.0,Solaris,0.14805719256401062,Q211558,History_and_Society.Transportation,15889.0,0.0,22.0,11845.0,0.5922287702560425,History_and_Society,Transportation,Solaris
80,1.0,16177.0,Friedrich Fröbel,0.2568419873714447,Q76679,Culture.Philosophy_and_religion,16177.0,0.0,8.0,2922.0,0.2568419873714447,Culture,Philosophy_and_religion,Friedrich Froebel
81,1.0,16181.0,Alain Prost,0.9967369437217712,Q10494,Culture.Sports,16181.0,0.0,5.0,1870.0,0.9967369437217712,Culture,Sports,Alain Prost
82,3.0,16197.0,Otto Grotewohl,0.5078218579292297,Q77210,History_and_Society.Politics_and_government,16197.0,8186.700581291141,13.0,2824.0,1.5234655737876892,History_and_Society,Politics_and_government,Otto Grotewohl
83,2.0,16335.0,Indymedia,0.4532718360424042,Q1137514,Culture.Internet_culture,16335.0,55312.859485873865,7.0,1797.0,0.9065436720848083,Culture,Internet_culture,Indymedia
84,4.0,16747.0,Bündnis 90,0.7310686111450195,Q446007,History_and_Society.Politics_and_government,16747.0,13302.490907064837,27.0,1741.0,2.924274444580078,History_and_Society,Politics_and_government,Alliance 90
85,1.0,16903.0,Václav Havel,0.11280541121959685,Q36233,Culture.Literature,16903.0,0.0,9.0,2021.0,0.11280541121959685,Culture,Literature,Vaclav Havel
86,12.0,16944.0,Erkelenz,0.9992545843124392,Q7025,Geography.Regions.Europe.Western_Europe,16944.0,15946.861536178467,20.0,10638.0,0.0,Geography,Western_Europe,Erkelenz
87,10.0,16951.0,Bürgerschaft (Vertretungsorgan),0.320831298828125,Q1021404,History_and_Society.Politics_and_government,16951.0,330.68221432602763,27.0,4242.0,3.20831298828125,History_and_Society,Politics_and_government,Citizenship (representative body)
88,17.0,17077.0,Goldener Bär,0.585111141204834,Q154590,Culture.Media.Media*,17077.0,261584.5174617795,14.0,3159.0,9.946889400482178,Culture,Media*,Golden bear
89,2.0,17092.0,Metropolregion Hamburg,0.9926641583442688,Q3969,Geography.Regions.Europe.Western_Europe,17092.0,3640.138482463159,9.0,3727.0,0.0,Geography,Western_Europe,Hamburg Metropolitan Region
90,2.0,17176.0,Aufwindkraftwerk,0.8175845146179199,Q13403028,STEM.Technology,17176.0,0.0,4.0,1897.0,1.6351690292358398,STEM,Technology,Solar thermal power station
91,5.0,17533.0,UFA,0.4225146472454071,Q41468,History_and_Society.Business_and_economics,17533.0,35992.96502350765,22.0,3015.0,2.1125732362270355,History_and_Society,Business_and_economics,UFA
92,2.0,17784.0,Vier Hochzeiten und ein Todesfall,0.9830951094627379,Q901213,Culture.Media.Media*,17784.0,965.1030079646872,8.0,2073.0,1.9661902189254759,Culture,Media*,Four weddings and one death
93,27.0,17847.0,Hanau,0.9954004287719728,Q3802,Geography.Regions.Europe.Western_Europe,17847.0,197590.78933874148,7.0,159315.0,0.0,Geography,Western_Europe,Hanau
94,3.0,18139.0,Bank,0.5078218579292297,Q22687,History_and_Society.Business_and_economics,18139.0,16368.301147932869,18.0,2743.0,1.5234655737876892,History_and_Society,Business_and_economics,Bank
95,1.0,19036.0,Miguel de Cervantes,0.7186043858528137,Q5682,Culture.Literature,19036.0,0.0,9.0,3596.0,0.7186043858528137,Culture,Literature,Miguel de Cervantes
96,2.0,19288.0,Parchim,1.0000100135803225,Q559010,Geography.Regions.Europe.Western_Europe,19288.0,12147.286500218479,2.0,2339.0,0.0,Geography,Western_Europe,Parchim
97,1.0,19728.0,Marie Juchacz,0.4610267877578736,Q85820,History_and_Society.History,19728.0,0.0,11.0,1993.0,0.4610267877578736,History_and_Society,History,Marie Juchacz
98,2.0,19831.0,Günter Gaus,0.1067005917429924,Q98114,History_and_Society.Politics_and_government,19831.0,4383.0,13.0,2325.0,0.2134011834859848,History_and_Society,Politics_and_government,Günter Gaus
99,1.0,19981.0,Walentina Wladimirowna Tereschkowa,0.7606606483459473,Q44371,History_and_Society.Society,19981.0,0.0,15.0,2598.0,0.7606606483459473,History_and_Society,Society,Valentina Vladimirovna Tereshkova
100,12.0,20063.0,Rudi Dutschke,0.11280541121959685,Q57218,History_and_Society.Society,20063.0,145886.88269591398,7.0,17568.0,1.353664934635162,History_and_Society,Society,Rudi Dutschke
101,4.0,20394.0,Sopot,0.9886782765388488,Q92689,Geography.Regions.Europe.Eastern_Europe,20394.0,124595.53924563304,22.0,1892.0,0.0,Geography,Eastern_Europe,Sopot
102,6.0,20507.0,Peter Müller (Ministerpräsident),0.11280541121959685,Q62333,History_and_Society.Politics_and_government,20507.0,6543.440487024134,13.0,2128.0,0.6768324673175811,History_and_Society,Politics_and_government,Peter Müller (Prime Minister)
103,2.0,20552.0,Košice,0.11280541121959685,Q25409,History_and_Society.History,20552.0,7970.326534135534,25.0,2166.0,0.2256108224391937,History_and_Society,History,Kosice
104,7.0,20595.0,Provinz Zeeland,0.9790457487106324,Q705,Geography.Regions.Europe.Europe*,20595.0,154092.5841324894,4.0,2765.0,0.0,Geography,Europe*,Zeeland province
105,1.0,20661.0,Amiens,0.9099169969558716,Q41604,Geography.Regions.Europe.Western_Europe,20661.0,0.0,24.0,2133.0,0.0,Geography,Western_Europe,Amiens
106,3.0,20823.0,Martin Buber,0.9566442370414734,Q84423,Culture.Philosophy_and_religion,20823.0,8765.0,7.0,14183.0,2.86993271112442,Culture,Philosophy_and_religion,Martin Buber
107,2.0,21241.0,Wolgast,0.997894287109375,Q492543,Geography.Regions.Europe.Western_Europe,21241.0,10542.078962486745,22.0,2403.0,0.0,Geography,Western_Europe,Wolgast
108,2.0,22049.0,Coney Island,0.7057950496673584,Q628201,Geography.Regions.Americas.North_America,22049.0,0.0,1.0,2209.0,0.0,Geography,North_America,Coney Island
109,9.0,22061.0,Geschichte der Niederlande,0.6926519870758057,Q238533,History_and_Society.History,22061.0,112001.32815506098,4.0,3301.0,6.233867883682251,History_and_Society,History,History of the Netherlands
110,9.0,22101.0,Charkiw,0.9124462008476256,Q42308,Geography.Regions.Europe.Europe*,22101.0,219767.5157265658,14.0,2726.0,0.0,Geography,Europe*,Kharkiv
111,1.0,22102.0,Donezk,0.13661839067935946,Q43070,History_and_Society.Society,22102.0,0.0,12.0,1734.0,0.13661839067935946,History_and_Society,Society,Donetsk
112,1.0,22115.0,Kulm,0.40734341740608215,Q395302,Culture.Linguistics,22115.0,0.0,15.0,1473.0,0.40734341740608215,Culture,Linguistics,Kulm
113,3.0,22224.0,Alexander Schmorell,0.2069040536880493,Q465207,Culture.Philosophy_and_religion,22224.0,0.25,22.0,2156.0,0.6207121610641478,Culture,Philosophy_and_religion,Alexander Schmorell
114,3.0,22263.0,Nichelle Nichols,0.6723417043685913,Q254038,Culture.Media.Media*,22263.0,433.87583725226415,8.0,3023.0,2.0170251131057744,Culture,Media*,Nichelle Nichols
115,3.0,22356.0,Plácido Domingo,0.8840492963790894,Q130853,Culture.Media.Music,22356.0,8764.0,30.0,5278.0,2.652147889137268,Culture,Music,Plácido Domingo
116,4.0,22611.0,Fliegerbombe,0.9808859825134276,Q1137468,History_and_Society.Military_and_warfare,22611.0,19906.761236208666,18.0,2486.0,3.9235439300537114,History_and_Society,Military_and_warfare,Aviation bomb
117,2.0,22908.0,Landkreis Helmstedt,0.9855064153671264,Q6047,Geography.Regions.Europe.Western_Europe,22908.0,4383.0,2.0,4544.0,0.0,Geography,Western_Europe,Helmstedt district
118,6.0,23395.0,Massenvernichtungswaffe,0.2814156115055084,Q49394,History_and_Society.Politics_and_government,23395.0,164566.6774469267,16.0,2605.0,1.6884936690330503,History_and_Society,Politics_and_government,Weapon of mass destruction
119,27.0,24126.0,Liste bekannter Attentate,0.10375863313674928,Q1828667,History_and_Society.Society,24126.0,1007849.3555388694,7.0,2926.0,2.8014830946922307,History_and_Society,Society,List of known assassinations
120,4.0,24193.0,Täufer,0.8991314172744751,Q165580,Culture.Philosophy_and_religion,24193.0,15495.445094837394,9.0,2438.0,3.5965256690979004,Culture,Philosophy_and_religion,baptist
121,3.0,25506.0,Blogger,0.2942249774932861,Q8246794,History_and_Society.Business_and_economics,25506.0,9147.925841949364,9.0,2833.0,0.8826749324798582,History_and_Society,Business_and_economics,Blogger
122,3.0,25678.0,Neue Eisenbahn-Alpentransversale,0.1778208613395691,Q674152,History_and_Society.Politics_and_government,25678.0,2190.5,2.0,1834.0,0.5334625840187073,History_and_Society,Politics_and_government,New railroad crossings
123,5.0,25686.0,Helene Weigel,0.5312193632125854,Q60528,History_and_Society.History,25686.0,31725.38981684862,0.0,2240.0,2.6560968160629272,History_and_Society,History,Helene Weigel
124,15.0,26081.0,Georg Hackl,0.9991540908813475,Q39588,Culture.Sports,26081.0,79021.31856966697,15.0,3908.0,14.987311363220213,Culture,Sports,Georg Hackl
125,12.0,26439.0,RNA-Virus,0.9566442370414734,Q751911,STEM.Biology,26439.0,11675.943971463992,29.0,4012.0,11.47973084449768,STEM,Biology,RNA virus
126,2.0,26928.0,Otto III. (HRR),0.8840492963790894,Q151090,History_and_Society.History,26928.0,0.0,24.0,2067.0,1.7680985927581787,History_and_Society,History,Otto III (HRR)
127,2.0,27096.0,Sedisvakantismus,0.5312193632125854,Q48124,History_and_Society.Politics_and_government,27096.0,20600.83764414386,0.0,2206.0,1.062438726425171,History_and_Society,Politics_and_government,Sedis vacantism
128,7.0,27684.0,Geflügelpest,0.9919480085372924,Q43987,STEM.Medicine_&_Health,27684.0,4467.644092472229,29.0,3348.0,6.943636059761047,STEM,Medicine_&_Health,Avian influenza
129,4.0,27842.0,Aare,0.9539760947227478,Q1675,Geography.Regions.Europe.Europe*,27842.0,29212.87563672206,13.0,3858.0,0.0,Geography,Europe*,Aare
130,1.0,27857.0,KZ Stutthof,0.6001983880996704,Q326193,History_and_Society.Military_and_warfare,27857.0,0.0,7.0,2786.0,0.6001983880996704,History_and_Society,Military_and_warfare,Stutthof concentration camp
131,24.0,28036.0,Bezirk Harburg,0.9046605229377748,Q1635,Geography.Regions.Europe.Europe*,28036.0,9929.338163409397,27.0,1914.0,0.0,Geography,Europe*,Harburg district
132,4.0,28067.0,Regierungsbezirk Darmstadt,0.9863731861114502,Q7932,Geography.Regions.Europe.Europe*,28067.0,1276.526657968769,7.0,2521.0,0.0,Geography,Europe*,Darmstadt region
133,8.0,28149.0,Kurt Weill,0.8903042674064636,Q55004,Culture.Media.Music,28149.0,120652.83613034285,22.0,2777.0,7.122434139251709,Culture,Music,Kurt Weill
134,7.0,28261.0,Landkreis Kassel,0.9724247455596924,Q7890,Geography.Regions.Europe.Western_Europe,28261.0,17486.978135531182,20.0,1830.0,0.0,Geography,Western_Europe,Kassel district
135,1.0,28360.0,Klaus Töpfer,0.21734751760959625,Q62889,History_and_Society.Politics_and_government,28360.0,0.0,13.0,2377.0,0.21734751760959625,History_and_Society,Politics_and_government,Klaus Töpfer
136,4.0,28557.0,Aalst,0.9783946871757508,Q13121,Geography.Regions.Europe.Europe*,28557.0,24830.782862125565,20.0,6449.0,0.0,Geography,Europe*,Aalst
137,6.0,28746.0,Kapp-Putsch,0.6442351341247559,Q161141,History_and_Society.Military_and_warfare,28746.0,34328.826527471065,0.0,13135.0,3.865410804748535,History_and_Society,Military_and_warfare,Kapp putsch
138,2.0,28747.0,Wolfgang Kapp,0.2069040536880493,Q58863,History_and_Society.Politics_and_government,28747.0,0.0,0.0,1756.0,0.4138081073760986,History_and_Society,Politics_and_government,Wolfgang Kapp
139,7.0,29025.0,Siegfried Buback,0.5312193632125854,Q61101,History_and_Society.Politics_and_government,29025.0,16934.0708693873,7.0,2485.0,3.718535542488098,History_and_Society,Politics_and_government,Siegfried Buback
140,15.0,29119.0,Regierungsbezirk Köln,0.994098961353302,Q7927,Geography.Regions.Europe.Western_Europe,29119.0,171146.13940530785,20.0,2631.0,0.0,Geography,Western_Europe,Cologne region
141,9.0,29672.0,Colchester,0.1732981950044632,Q184163,History_and_Society.History,29672.0,61.617867527768134,23.0,1122.0,1.5596837550401688,History_and_Society,History,Colchester
142,18.0,29673.0,Boudicca-Aufstand,0.2942249774932861,Q56324566,STEM.STEM*,29673.0,29328.649274088537,23.0,41321.0,0.0,STEM,STEM*,Boudicca uprising
143,15.0,29712.0,Britannien,0.8221991658210754,Q3240725,History_and_Society.History,29712.0,37237.42384579608,23.0,1853.0,12.332987487316133,History_and_Society,History,Britain
144,16.0,29715.0,Britannien in römischer Zeit,0.6513648629188538,Q185103,History_and_Society.History,29715.0,28681.043284715077,23.0,5067.0,10.42183780670166,History_and_Society,History,Britain in Roman times
