,Degree,Id,Label,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
19,5.0,1166.0,Finnois,0.1520422399044037,Q1412,History_and_Society.Society,172.0,23065.0,126.0,21.0,0.0,20.0,-1.5331038000000001,9.383853
20,5.0,1353.0,Haute-Loire,0.9919480085372925,Q12572,Geography.Regions.Europe.Europe*,192.0,6833.0,192.0,24.0,192.0,20.0,19.419691,7.120805000000001
21,5.0,1353.0,Haute-Loire,0.9748311638832092,Q12572,Geography.Regions.Europe.Western_Europe,192.0,6833.0,192.0,24.0,192.0,20.0,19.419691,7.120805000000001
22,9.0,1889.0,Louis Malle,0.9942797422409058,Q55392,Culture.Biography.Biography*,135.0,43133.32852204744,134.0,5.0,0.0,30.0,-3.3725579,-19.667057
23,9.0,1889.0,Louis Malle,0.379807101726532,Q55392,Geography.Regions.Europe.Europe*,135.0,43133.32852204744,134.0,5.0,0.0,30.0,-3.3725579,-19.667057
24,9.0,1889.0,Louis Malle,0.2763098945617676,Q55392,Geography.Regions.Europe.Western_Europe,135.0,43133.32852204744,134.0,5.0,0.0,30.0,-3.3725579,-19.667057
25,9.0,1889.0,Louis Malle,0.0,Q55392,Geography.Regions.Americas.North_America,135.0,43133.32852204744,134.0,5.0,0.0,30.0,-3.3725579,-19.667057
26,9.0,1889.0,Louis Malle,0.0,Q55392,Geography.Regions.Europe.Northern_Europe,135.0,43133.32852204744,134.0,5.0,0.0,30.0,-3.3725579,-19.667057
27,4.0,6877.0,Gujarat,0.8740872144699097,Q1061,Geography.Regions.Asia.Asia*,88.0,5457.5,77.0,16.0,193.0,17.5,1.031823,6.303474
28,4.0,6877.0,Gujarat,0.7879412174224854,Q1061,Geography.Regions.Asia.South_Asia,88.0,5457.5,77.0,16.0,193.0,17.5,1.031823,6.303474
29,4.0,6877.0,Gujarat,0.20690405368804932,Q1061,Geography.Geographical,88.0,5457.5,77.0,16.0,193.0,17.5,1.031823,6.303474
30,3.0,7559.0,Nebraska,0.8354935646057129,Q1553,Geography.Regions.Americas.North_America,172.0,10443.516299992578,126.0,3.0,0.0,15.0,-23.719117999999998,20.358133
31,3.0,7559.0,Nebraska,0.1778208613395691,Q1553,Geography.Geographical,172.0,10443.516299992578,126.0,3.0,0.0,15.0,-23.719117999999998,20.358133
32,1.0,7946.0,Pendjabi,0.9362950325012207,Q58635,Culture.Linguistics,88.0,0.0,77.0,16.0,193.0,10.0,17.261118,21.501684
33,1.0,7946.0,Pendjabi,0.42946826124191284,Q58635,Geography.Regions.Asia.South_Asia,88.0,0.0,77.0,16.0,193.0,10.0,17.261118,21.501684
34,1.0,7946.0,Pendjabi,0.36960725688934326,Q58635,Geography.Regions.Asia.Asia*,88.0,0.0,77.0,16.0,193.0,10.0,17.261118,21.501684
35,13.0,8391.0,Antisémitisme,0.9763205647468567,Q22649,Culture.Philosophy_and_religion,74.0,168545.1869410395,134.0,4.0,0.0,40.0,-13.161551000000001,16.61449
36,13.0,8391.0,Antisémitisme,0.4765896201133728,Q22649,History_and_Society.Society,74.0,168545.1869410395,134.0,4.0,0.0,40.0,-13.161551000000001,16.61449
37,13.0,8391.0,Antisémitisme,0.4225146472454071,Q22649,History_and_Society.History,74.0,168545.1869410395,134.0,4.0,0.0,40.0,-13.161551000000001,16.61449
38,13.0,8391.0,Antisémitisme,0.1732981950044632,Q22649,History_and_Society.Politics_and_government,74.0,168545.1869410395,134.0,4.0,0.0,40.0,-13.161551000000001,16.61449
39,9.0,8445.0,Maurice Pialat,0.99753737449646,Q503898,Culture.Biography.Biography*,135.0,9363.22123017142,134.0,5.0,0.0,30.0,11.0397005,-14.053739000000002
40,9.0,8445.0,Maurice Pialat,0.4753205647468567,Q503898,Geography.Regions.Europe.Western_Europe,135.0,9363.22123017142,134.0,5.0,0.0,30.0,11.0397005,-14.053739000000002
41,9.0,8445.0,Maurice Pialat,0.43713401460647583,Q503898,Geography.Regions.Europe.Europe*,135.0,9363.22123017142,134.0,5.0,0.0,30.0,11.0397005,-14.053739000000002
42,22.0,8492.0,César du cinéma,0.4835854640007019,Q174389,Geography.Regions.Europe.Western_Europe,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
43,22.0,8492.0,César du cinéma,0.4334051480293274,Q174389,Geography.Regions.Europe.Europe*,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
44,22.0,8492.0,César du cinéma,0.22816647589206696,Q174389,Culture.Media.Media*,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
45,22.0,8492.0,César du cinéma,0.20182321965694427,Q174389,History_and_Society.Society,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
46,22.0,8492.0,César du cinéma,0.1732981950044632,Q174389,Culture.Media.Films,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
47,22.0,8492.0,César du cinéma,0.1520422399044037,Q174389,STEM.STEM*,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
48,22.0,8492.0,César du cinéma,0.14034625887870789,Q174389,Culture.Literature,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
49,22.0,8492.0,César du cinéma,0.10088862478733063,Q174389,Culture.Sports,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
50,22.0,8492.0,César du cinéma,0.0,Q174389,Geography.Regions.Asia.Asia*,135.0,171424.7169804422,134.0,5.0,0.0,62.5,8.066295,-8.191541
51,5.0,9368.0,Guy Drut,1.0000100135803223,Q365638,Culture.Biography.Biography*,183.0,1378.2285063520349,168.0,12.0,0.0,20.0,16.11336,-3.7756595999999996
52,5.0,9368.0,Guy Drut,0.9724247455596924,Q365638,Culture.Sports,183.0,1378.2285063520349,168.0,12.0,0.0,20.0,16.11336,-3.7756595999999996
53,5.0,9368.0,Guy Drut,0.4627899398803711,Q365638,Geography.Regions.Europe.Western_Europe,183.0,1378.2285063520349,168.0,12.0,0.0,20.0,16.11336,-3.7756595999999996
54,5.0,9368.0,Guy Drut,0.4440047016143799,Q365638,Geography.Regions.Europe.Europe*,183.0,1378.2285063520349,168.0,12.0,0.0,20.0,16.11336,-3.7756595999999996
55,5.0,9600.0,François Guillaume,0.9988405108451843,Q3084796,Culture.Biography.Biography*,183.0,0.037037037037037035,168.0,12.0,0.0,20.0,19.114809,21.775269
56,5.0,9600.0,François Guillaume,0.9046605229377747,Q3084796,History_and_Society.Politics_and_government,183.0,0.037037037037037035,168.0,12.0,0.0,20.0,19.114809,21.775269
57,5.0,9600.0,François Guillaume,0.48618881607055664,Q3084796,Geography.Regions.Europe.Western_Europe,183.0,0.037037037037037035,168.0,12.0,0.0,20.0,19.114809,21.775269
58,5.0,9600.0,François Guillaume,0.4826069941520691,Q3084796,Geography.Regions.Europe.Europe*,183.0,0.037037037037037035,168.0,12.0,0.0,20.0,19.114809,21.775269
59,5.0,10039.0,Révisionnisme,0.6297846436500549,Q874803,STEM.STEM*,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
60,5.0,10039.0,Révisionnisme,0.348655104637146,Q874803,History_and_Society.Politics_and_government,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
61,5.0,10039.0,Révisionnisme,0.2568419873714447,Q874803,STEM.Technology,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
62,5.0,10039.0,Révisionnisme,0.21734751760959625,Q874803,STEM.Medicine_&_Health,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
63,5.0,10039.0,Révisionnisme,0.1778208613395691,Q874803,STEM.Biology,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
64,5.0,10039.0,Révisionnisme,0.1778208613395691,Q874803,History_and_Society.Society,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
65,5.0,10039.0,Révisionnisme,0.1732981950044632,Q874803,Culture.Philosophy_and_religion,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
66,5.0,10039.0,Révisionnisme,0.14034625887870789,Q874803,History_and_Society.History,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
67,5.0,10039.0,Révisionnisme,0.11280541121959686,Q874803,History_and_Society.Business_and_economics,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
68,5.0,10039.0,Révisionnisme,0.0,Q874803,Geography.Regions.Europe.Europe*,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
69,5.0,10039.0,Révisionnisme,0.0,Q874803,Geography.Regions.Europe.Southern_Europe,192.0,1.0968253968253967,192.0,11.0,192.0,20.0,-5.251089599999999,-11.265338999999999
70,13.0,10040.0,Négationnisme,0.4378334879875183,Q574456,History_and_Society.Politics_and_government,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
71,13.0,10040.0,Négationnisme,0.3276783227920532,Q574456,Culture.Philosophy_and_religion,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
72,13.0,10040.0,Négationnisme,0.20690405368804932,Q574456,History_and_Society.History,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
73,13.0,10040.0,Négationnisme,0.18714269995689392,Q574456,History_and_Society.Business_and_economics,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
74,13.0,10040.0,Négationnisme,0.1778208613395691,Q574456,History_and_Society.Society,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
75,13.0,10040.0,Négationnisme,0.0,Q574456,Geography.Regions.Asia.Asia*,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
76,13.0,10040.0,Négationnisme,0.0,Q574456,Geography.Regions.Europe.Southern_Europe,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
77,13.0,10040.0,Négationnisme,0.0,Q574456,Geography.Regions.Europe.Europe*,192.0,4506.7460317459945,192.0,11.0,192.0,40.0,14.769518,17.239004
78,3.0,10620.0,Georges Tron,0.9984121918678284,Q3103572,Culture.Biography.Biography*,192.0,4103.0,192.0,22.0,192.0,15.0,21.936848,23.142738
79,3.0,10620.0,Georges Tron,0.43713401460647583,Q3103572,Geography.Regions.Europe.Europe*,192.0,4103.0,192.0,22.0,192.0,15.0,21.936848,23.142738
80,3.0,10620.0,Georges Tron,0.42946826124191284,Q3103572,Geography.Regions.Europe.Western_Europe,192.0,4103.0,192.0,22.0,192.0,15.0,21.936848,23.142738
81,3.0,10620.0,Georges Tron,0.1778208613395691,Q3103572,History_and_Society.Politics_and_government,192.0,4103.0,192.0,22.0,192.0,15.0,21.936848,23.142738
82,2.0,10680.0,Éric Woerth,1.0000100135803223,Q288486,Culture.Biography.Biography*,47.0,1369.0,42.0,8.0,255.0,12.5,-13.830466,-22.302843
83,2.0,10680.0,Éric Woerth,0.48618881607055664,Q288486,Geography.Regions.Europe.Western_Europe,47.0,1369.0,42.0,8.0,255.0,12.5,-13.830466,-22.302843
84,2.0,10680.0,Éric Woerth,0.4826069941520691,Q288486,Geography.Regions.Europe.Europe*,47.0,1369.0,42.0,8.0,255.0,12.5,-13.830466,-22.302843
85,2.0,10680.0,Éric Woerth,0.14034625887870789,Q288486,History_and_Society.Politics_and_government,47.0,1369.0,42.0,8.0,255.0,12.5,-13.830466,-22.302843
86,25.0,11035.0,Jean Yanne,0.9985088109970093,Q106225,Culture.Biography.Biography*,88.0,127317.66564962332,77.0,5.0,193.0,70.0,-12.306836,23.280916
87,25.0,11035.0,Jean Yanne,0.287777841091156,Q106225,Culture.Media.Media*,88.0,127317.66564962332,77.0,5.0,193.0,70.0,-12.306836,23.280916
88,25.0,11035.0,Jean Yanne,0.21124218606948852,Q106225,Geography.Regions.Europe.Europe*,88.0,127317.66564962332,77.0,5.0,193.0,70.0,-12.306836,23.280916
89,25.0,11035.0,Jean Yanne,0.09167657995223999,Q106225,Geography.Regions.Europe.Western_Europe,88.0,127317.66564962332,77.0,5.0,193.0,70.0,-12.306836,23.280916
90,1.0,11294.0,Bonneville (Haute-Savoie),0.9987257122993469,Q460795,Geography.Regions.Europe.Western_Europe,192.0,0.0,192.0,22.0,192.0,10.0,-4.9624394999999994,-23.398204999999997
91,1.0,11294.0,Bonneville (Haute-Savoie),0.9980832934379578,Q460795,Geography.Regions.Europe.Europe*,192.0,0.0,192.0,22.0,192.0,10.0,-4.9624394999999994,-23.398204999999997
92,2.0,11333.0,Accident nucléaire de Three Mile Island,0.771853506565094,Q840847,STEM.Technology,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
93,2.0,11333.0,Accident nucléaire de Three Mile Island,0.7371681928634644,Q840847,History_and_Society.Politics_and_government,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
94,2.0,11333.0,Accident nucléaire de Three Mile Island,0.6654205918312073,Q840847,STEM.STEM*,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
95,2.0,11333.0,Accident nucléaire de Three Mile Island,0.5775054097175598,Q840847,History_and_Society.Military_and_warfare,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
96,2.0,11333.0,Accident nucléaire de Three Mile Island,0.523430347442627,Q840847,Geography.Regions.Americas.North_America,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
97,2.0,11333.0,Accident nucléaire de Three Mile Island,0.44553956389427185,Q840847,STEM.Earth_and_environment,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
98,2.0,11333.0,Accident nucléaire de Three Mile Island,0.3998216390609741,Q840847,History_and_Society.Society,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
99,2.0,11333.0,Accident nucléaire de Three Mile Island,0.1067005917429924,Q840847,Geography.Geographical,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
100,2.0,11333.0,Accident nucléaire de Three Mile Island,0.10088862478733063,Q840847,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,5.0,193.0,12.5,-22.968075,-22.152893
101,3.0,11932.0,"Aliens, le retour",0.9928885698318481,Q104814,Culture.Media.Media*,107.0,13744.974478101789,0.0,7.0,253.0,15.0,5.561101,18.096619
102,3.0,11932.0,"Aliens, le retour",0.9926641583442688,Q104814,Culture.Media.Films,107.0,13744.974478101789,0.0,7.0,253.0,15.0,5.561101,18.096619
103,3.0,11932.0,"Aliens, le retour",0.3629792034626007,Q104814,Culture.Media.Entertainment,107.0,13744.974478101789,0.0,7.0,253.0,15.0,5.561101,18.096619
104,3.0,11932.0,"Aliens, le retour",0.16452647745609283,Q104814,Culture.Literature,107.0,13744.974478101789,0.0,7.0,253.0,15.0,5.561101,18.096619
105,3.0,11932.0,"Aliens, le retour",0.0,Q104814,Geography.Regions.Americas.North_America,107.0,13744.974478101789,0.0,7.0,253.0,15.0,5.561101,18.096619
106,2.0,11933.0,Alien 3,0.9967369437217712,Q108543,Culture.Media.Media*,107.0,0.0,0.0,7.0,253.0,12.5,-3.6837137,-12.604978
107,2.0,11933.0,Alien 3,0.9955416321754456,Q108543,Culture.Media.Films,107.0,0.0,0.0,7.0,253.0,12.5,-3.6837137,-12.604978
108,2.0,11933.0,Alien 3,0.5312193632125854,Q108543,Culture.Media.Entertainment,107.0,0.0,0.0,7.0,253.0,12.5,-3.6837137,-12.604978
109,2.0,11933.0,Alien 3,0.11921291798353195,Q108543,Culture.Literature,107.0,0.0,0.0,7.0,253.0,12.5,-3.6837137,-12.604978
110,2.0,11933.0,Alien 3,0.0,Q108543,Geography.Regions.Americas.North_America,107.0,0.0,0.0,7.0,253.0,12.5,-3.6837137,-12.604978
111,3.0,11934.0,"Alien, la résurrection",0.9983615279197693,Q458314,Culture.Media.Films,107.0,11892.1183934457,0.0,7.0,253.0,15.0,-24.46627,-16.277393
112,3.0,11934.0,"Alien, la résurrection",0.9976868629455566,Q458314,Culture.Media.Media*,107.0,11892.1183934457,0.0,7.0,253.0,15.0,-24.46627,-16.277393
113,3.0,11934.0,"Alien, la résurrection",0.38492217659950256,Q458314,Culture.Media.Entertainment,107.0,11892.1183934457,0.0,7.0,253.0,15.0,-24.46627,-16.277393
114,3.0,11934.0,"Alien, la résurrection",0.1294127255678177,Q458314,Culture.Literature,107.0,11892.1183934457,0.0,7.0,253.0,15.0,-24.46627,-16.277393
115,3.0,11934.0,"Alien, la résurrection",0.0,Q458314,Geography.Regions.Americas.North_America,107.0,11892.1183934457,0.0,7.0,253.0,15.0,-24.46627,-16.277393
116,5.0,12059.0,Étienne Chatiliez,0.998977780342102,Q289512,Culture.Biography.Biography*,116.0,2360.996981113378,157.0,23.0,0.0,20.0,12.279312,-15.110894
117,5.0,12059.0,Étienne Chatiliez,0.25966064834594726,Q289512,Geography.Regions.Europe.Western_Europe,116.0,2360.996981113378,157.0,23.0,0.0,20.0,12.279312,-15.110894
118,5.0,12059.0,Étienne Chatiliez,0.19826446676254272,Q289512,Geography.Regions.Europe.Europe*,116.0,2360.996981113378,157.0,23.0,0.0,20.0,12.279312,-15.110894
119,8.0,12417.0,Juan Manuel Fangio,0.997894287109375,Q2069,Culture.Biography.Biography*,49.0,95.65312205679494,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002
120,8.0,12417.0,Juan Manuel Fangio,0.9637899398803711,Q2069,Culture.Sports,49.0,95.65312205679494,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002
121,8.0,12417.0,Juan Manuel Fangio,0.0,Q2069,Geography.Regions.Americas.South_America,49.0,95.65312205679494,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002
122,8.0,12417.0,Juan Manuel Fangio,0.0,Q2069,Geography.Regions.Europe.Europe*,49.0,95.65312205679494,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002
123,8.0,12417.0,Juan Manuel Fangio,0.0,Q2069,Geography.Regions.Europe.Western_Europe,49.0,95.65312205679494,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002
124,8.0,12417.0,Juan Manuel Fangio,0.0,Q2069,Geography.Regions.Americas.North_America,49.0,95.65312205679494,164.0,10.0,0.0,27.5,-2.8153017000000005,24.129326000000002
125,6.0,12575.0,Hesse (Land),0.982567548751831,Q1199,Geography.Regions.Europe.Europe*,74.0,73873.48812208143,134.0,4.0,0.0,22.5,-10.822086,12.376389999999999
126,6.0,12575.0,Hesse (Land),0.91965252161026,Q1199,Geography.Regions.Europe.Western_Europe,74.0,73873.48812208143,134.0,4.0,0.0,22.5,-10.822086,12.376389999999999
127,6.0,12575.0,Hesse (Land),0.8221991658210754,Q1199,Geography.Geographical,74.0,73873.48812208143,134.0,4.0,0.0,22.5,-10.822086,12.376389999999999
128,8.0,13138.0,Carcassonne,0.9836069941520691,Q6582,Geography.Regions.Europe.Europe*,192.0,40420.29479109141,192.0,24.0,192.0,27.5,-5.7063265,21.524563
129,8.0,13138.0,Carcassonne,0.9626831412315369,Q6582,Geography.Regions.Europe.Western_Europe,192.0,40420.29479109141,192.0,24.0,192.0,27.5,-5.7063265,21.524563
130,8.0,13138.0,Carcassonne,0.6297846436500549,Q6582,Geography.Geographical,192.0,40420.29479109141,192.0,24.0,192.0,27.5,-5.7063265,21.524563
131,6.0,13708.0,Léopold Ier (roi des Belges),0.9972090721130371,Q12971,Culture.Biography.Biography*,47.0,25748.58333333333,42.0,8.0,255.0,22.5,-12.45135,4.6060143
132,6.0,13708.0,Léopold Ier (roi des Belges),0.6859594583511353,Q12971,History_and_Society.Military_and_warfare,47.0,25748.58333333333,42.0,8.0,255.0,22.5,-12.45135,4.6060143
133,6.0,13708.0,Léopold Ier (roi des Belges),0.21760438585281372,Q12971,Geography.Regions.Europe.Europe*,47.0,25748.58333333333,42.0,8.0,255.0,22.5,-12.45135,4.6060143
134,6.0,13708.0,Léopold Ier (roi des Belges),0.12878464365005493,Q12971,Geography.Regions.Europe.Western_Europe,47.0,25748.58333333333,42.0,8.0,255.0,22.5,-12.45135,4.6060143
135,1.0,13939.0,Simetierre (roman),0.9994742274284363,Q742226,Culture.Media.Books,172.0,0.0,126.0,3.0,0.0,10.0,19.801575,24.891924
136,1.0,13939.0,Simetierre (roman),0.9993836879730225,Q742226,Culture.Literature,172.0,0.0,126.0,3.0,0.0,10.0,19.801575,24.891924
137,1.0,13939.0,Simetierre (roman),0.9992306232452393,Q742226,Culture.Media.Media*,172.0,0.0,126.0,3.0,0.0,10.0,19.801575,24.891924
138,3.0,14364.0,Ankara,0.8354935646057129,Q3640,Geography.Geographical,88.0,11472.127634396958,77.0,16.0,193.0,15.0,-12.668786,17.804201000000003
139,3.0,14364.0,Ankara,0.7490972280502319,Q3640,Geography.Regions.Asia.Asia*,88.0,11472.127634396958,77.0,16.0,193.0,15.0,-12.668786,17.804201000000003
140,3.0,14364.0,Ankara,0.3629792034626007,Q3640,Geography.Regions.Asia.West_Asia,88.0,11472.127634396958,77.0,16.0,193.0,15.0,-12.668786,17.804201000000003
141,3.0,14364.0,Ankara,0.1732981950044632,Q3640,History_and_Society.History,88.0,11472.127634396958,77.0,16.0,193.0,15.0,-12.668786,17.804201000000003
142,3.0,14364.0,Ankara,0.1294127255678177,Q3640,Geography.Regions.Europe.Europe*,88.0,11472.127634396958,77.0,16.0,193.0,15.0,-12.668786,17.804201000000003
143,3.0,14441.0,Comte de Lautréamont,0.997758150100708,Q294181,Culture.Biography.Biography*,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338
144,3.0,14441.0,Comte de Lautréamont,0.320831298828125,Q294181,Culture.Literature,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338
145,3.0,14441.0,Comte de Lautréamont,0.2921159734725952,Q294181,Geography.Regions.Europe.Europe*,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338
146,3.0,14441.0,Comte de Lautréamont,0.253925012588501,Q294181,Geography.Regions.Europe.Western_Europe,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338
147,3.0,14441.0,Comte de Lautréamont,0.18714269995689392,Q294181,Culture.Performing_arts,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338
148,3.0,14441.0,Comte de Lautréamont,0.0,Q294181,Geography.Regions.Americas.South_America,192.0,4103.0,192.0,11.0,192.0,15.0,16.53235,-17.763338
149,3.0,15416.0,Indira Gandhi,0.997894287109375,Q1149,Culture.Biography.Biography*,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
150,3.0,15416.0,Indira Gandhi,0.59267657995224,Q1149,History_and_Society.Politics_and_government,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
151,3.0,15416.0,Indira Gandhi,0.5544804334640503,Q1149,Culture.Biography.Women,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
152,3.0,15416.0,Indira Gandhi,0.3557848632335663,Q1149,History_and_Society.History,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
153,3.0,15416.0,Indira Gandhi,0.320831298828125,Q1149,History_and_Society.Military_and_warfare,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
154,3.0,15416.0,Indira Gandhi,0.3165845146179199,Q1149,Geography.Regions.Asia.Asia*,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
155,3.0,15416.0,Indira Gandhi,0.270853506565094,Q1149,Geography.Regions.Asia.South_Asia,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
156,3.0,15416.0,Indira Gandhi,0.1778208613395691,Q1149,History_and_Society.Society,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
157,3.0,15416.0,Indira Gandhi,0.1778208613395691,Q1149,Culture.Philosophy_and_religion,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
158,3.0,15416.0,Indira Gandhi,0.16886694729328156,Q1149,Culture.Literature,88.0,1364.0,77.0,16.0,193.0,15.0,-18.602974,-24.737522
