,Degree,Eccentricity,Id,Label,Probability,Qid,Topic,betweenesscentrality,closnesscentrality,harmonicclosnesscentrality,modularity_class
22,6.0,34.0,4207542.0,Cast a Dark Shadow,0.0,Q5049546,Geography.Regions.Europe.Europe*,54143.0,0.065955,0.073509,30.0
23,3.0,34.0,34459716.0,Bryant Jennings,0.9987257122993469,Q4160171,Culture.Biography.Biography*,163139.183333,0.064469,0.071351,15.0
24,3.0,34.0,34459716.0,Bryant Jennings,0.9688661694526672,Q4160171,Culture.Sports,163139.183333,0.064469,0.071351,15.0
25,3.0,34.0,34459716.0,Bryant Jennings,0.12146936559677124,Q4160171,Geography.Regions.Americas.North_America,163139.183333,0.064469,0.071351,15.0
26,14.0,25.0,35649246.0,Blair Walsh,0.9971204400062561,Q3640832,Culture.Sports,24269.554771,0.119483,0.159276,24.0
27,14.0,25.0,35649246.0,Blair Walsh,0.9850529432296753,Q3640832,Culture.Biography.Biography*,24269.554771,0.119483,0.159276,24.0
28,14.0,25.0,35649246.0,Blair Walsh,0.0,Q3640832,Geography.Regions.Americas.North_America,24269.554771,0.119483,0.159276,24.0
29,9.0,28.0,9921770.0,1st Primetime Emmy Awards,0.9994742274284363,Q1338803,History_and_Society.Society,328.451025,0.095449,0.117878,7.0
30,9.0,28.0,9921770.0,1st Primetime Emmy Awards,0.9967369437217712,Q1338803,Culture.Media.Media*,328.451025,0.095449,0.117878,7.0
31,9.0,28.0,9921770.0,1st Primetime Emmy Awards,0.9961855411529541,Q1338803,Culture.Media.Television,328.451025,0.095449,0.117878,7.0
32,9.0,28.0,9921770.0,1st Primetime Emmy Awards,0.7186043858528137,Q1338803,Culture.Media.Entertainment,328.451025,0.095449,0.117878,7.0
33,9.0,28.0,9921770.0,1st Primetime Emmy Awards,0.15611489117145538,Q1338803,Culture.Biography.Biography*,328.451025,0.095449,0.117878,7.0
34,9.0,28.0,9921770.0,1st Primetime Emmy Awards,0.10375863313674927,Q1338803,Culture.Literature,328.451025,0.095449,0.117878,7.0
35,5.0,28.0,24043868.0,Doc Holliday (American football),1.0000100135803223,Q5287062,Culture.Sports,2003.65381,0.098064,0.116085,8.0
36,5.0,28.0,24043868.0,Doc Holliday (American football),0.9994029402732849,Q5287062,Culture.Biography.Biography*,2003.65381,0.098064,0.116085,8.0
37,3.0,36.0,3637940.0,Japanese cruiser Mogami (1934),0.9926641583442688,Q1850384,History_and_Society.Military_and_warfare,34031.974854,0.062344,0.07512200000000001,28.0
38,3.0,36.0,3637940.0,Japanese cruiser Mogami (1934),0.9859463572502136,Q1850384,History_and_Society.Transportation,34031.974854,0.062344,0.07512200000000001,28.0
39,3.0,36.0,3637940.0,Japanese cruiser Mogami (1934),0.9669240117073059,Q1850384,Geography.Regions.Asia.East_Asia,34031.974854,0.062344,0.07512200000000001,28.0
40,3.0,36.0,3637940.0,Japanese cruiser Mogami (1934),0.9539760947227478,Q1850384,Geography.Regions.Asia.Asia*,34031.974854,0.062344,0.07512200000000001,28.0
41,3.0,36.0,3637940.0,Japanese cruiser Mogami (1934),0.3923468291759491,Q1850384,History_and_Society.History,34031.974854,0.062344,0.07512200000000001,28.0
42,2.0,41.0,647880.0,Ramzan Kadyrov,0.9648651480674744,Q217115,Culture.Biography.Biography*,7240.0,0.044803,0.049747,15.0
43,2.0,41.0,647880.0,Ramzan Kadyrov,0.6150978803634644,Q217115,History_and_Society.Society,7240.0,0.044803,0.049747,15.0
44,2.0,41.0,647880.0,Ramzan Kadyrov,0.1259327530860901,Q217115,History_and_Society.Military_and_warfare,7240.0,0.044803,0.049747,15.0
45,2.0,41.0,647880.0,Ramzan Kadyrov,0.0,Q217115,Geography.Regions.Asia.Asia*,7240.0,0.044803,0.049747,15.0
46,2.0,29.0,16850928.0,Kyle Stanley,1.0000100135803223,Q2314127,Culture.Sports,3931.422394,0.092622,0.109087,32.0
47,2.0,29.0,16850928.0,Kyle Stanley,0.9987651705741882,Q2314127,Culture.Biography.Biography*,3931.422394,0.092622,0.109087,32.0
48,2.0,29.0,16850928.0,Kyle Stanley,0.0,Q2314127,Geography.Regions.Americas.North_America,3931.422394,0.092622,0.109087,32.0
49,1.0,31.0,12139176.0,Dentinho,0.9916942119598389,Q514577,Culture.Biography.Biography*,0.0,0.073575,0.086873,42.0
50,1.0,31.0,12139176.0,Dentinho,0.9697954058647156,Q514577,Culture.Sports,0.0,0.073575,0.086873,42.0
51,1.0,31.0,12139176.0,Dentinho,0.022430347442626952,Q514577,Geography.Regions.Americas.South_America,0.0,0.073575,0.086873,42.0
52,21.0,27.0,671806.0,Skrull,0.9867871999740601,Q637245,Culture.Literature,11313.532067,0.100945,0.126849,40.0
53,21.0,27.0,671806.0,Skrull,0.21734751760959625,Q637245,Culture.Visual_arts.Comics_and_Anime,11313.532067,0.100945,0.126849,40.0
54,21.0,27.0,671806.0,Skrull,0.14415885508060455,Q637245,Culture.Visual_arts.Visual_arts*,11313.532067,0.100945,0.126849,40.0
55,21.0,27.0,671806.0,Skrull,0.0,Q637245,Geography.Regions.Europe.Europe*,11313.532067,0.100945,0.126849,40.0
56,12.0,30.0,48060758.0,National Rugby League reserves affiliations,0.7826725244522095,Q24090118,Culture.Sports,997.08191,0.090471,0.112025,14.0
57,12.0,30.0,48060758.0,National Rugby League reserves affiliations,0.49804024600982666,Q24090118,Geography.Regions.Oceania,997.08191,0.090471,0.112025,14.0
58,5.0,31.0,43986502.0,Iranian intervention in Iraq (2014–present),0.9875783920288086,Q18159592,History_and_Society.Military_and_warfare,9780.866667,0.070216,0.076834,20.0
59,5.0,31.0,43986502.0,Iranian intervention in Iraq (2014–present),0.3702353835105896,Q18159592,History_and_Society.Politics_and_government,9780.866667,0.070216,0.076834,20.0
60,5.0,31.0,43986502.0,Iranian intervention in Iraq (2014–present),0.25966064834594726,Q18159592,Geography.Regions.Asia.West_Asia,9780.866667,0.070216,0.076834,20.0
61,5.0,31.0,43986502.0,Iranian intervention in Iraq (2014–present),0.253925012588501,Q18159592,Geography.Regions.Asia.Asia*,9780.866667,0.070216,0.076834,20.0
62,8.0,29.0,52154470.0,Josh Reynolds (American football),0.9908843636512756,Q27830869,Culture.Biography.Biography*,0.666667,0.083709,0.096954,23.0
63,8.0,29.0,52154470.0,Josh Reynolds (American football),0.8840492963790894,Q27830869,Culture.Sports,0.666667,0.083709,0.096954,23.0
64,8.0,29.0,52154470.0,Josh Reynolds (American football),0.0,Q27830869,Geography.Regions.Americas.North_America,0.666667,0.083709,0.096954,23.0
65,12.0,28.0,457090.0,Immortus,1.0000100135803223,Q3543422,Culture.Literature,0.090909,0.093522,0.114524,40.0
66,12.0,28.0,457090.0,Immortus,0.24509501457214355,Q3543422,Culture.Visual_arts.Comics_and_Anime,0.090909,0.093522,0.114524,40.0
67,12.0,28.0,457090.0,Immortus,0.1968362182378769,Q3543422,Culture.Visual_arts.Visual_arts*,0.090909,0.093522,0.114524,40.0
68,17.0,25.0,18881518.0,Brian Flores,0.9995794296264648,Q4963763,Culture.Sports,8904.50707,0.113205,0.146492,23.0
69,17.0,25.0,18881518.0,Brian Flores,0.9995517134666443,Q4963763,Culture.Biography.Biography*,8904.50707,0.113205,0.146492,23.0
70,17.0,25.0,18881518.0,Brian Flores,0.0,Q4963763,Geography.Regions.Americas.North_America,8904.50707,0.113205,0.146492,23.0
71,3.0,27.0,21188846.0,Jeremy Bates (American football),0.997758150100708,Q6181097,Culture.Biography.Biography*,1989.990847,0.098571,0.118182,24.0
72,3.0,27.0,21188846.0,Jeremy Bates (American football),0.91965252161026,Q6181097,Culture.Sports,1989.990847,0.098571,0.118182,24.0
73,3.0,27.0,21188846.0,Jeremy Bates (American football),0.0,Q6181097,Geography.Regions.Americas.North_America,1989.990847,0.098571,0.118182,24.0
74,11.0,27.0,27369580.0,List of Major League Baseball tie-breakers,1.0,Q6589055,Compilation.List_Disambig,38059.429627,0.104173,0.130529,11.0
75,11.0,27.0,27369580.0,List of Major League Baseball tie-breakers,0.996837317943573,Q6589055,Culture.Sports,38059.429627,0.104173,0.130529,11.0
76,11.0,27.0,27369580.0,List of Major League Baseball tie-breakers,0.0,Q6589055,Geography.Regions.Americas.North_America,38059.429627,0.104173,0.130529,11.0
77,1.0,31.0,2512522.0,Danko Lazović,0.9993638396263123,Q311054,Culture.Sports,0.0,0.076541,0.088965,42.0
78,1.0,31.0,2512522.0,Danko Lazović,0.999254584312439,Q311054,Culture.Biography.Biography*,0.0,0.076541,0.088965,42.0
79,1.0,31.0,2512522.0,Danko Lazović,0.21760438585281372,Q311054,Geography.Regions.Europe.Europe*,0.0,0.076541,0.088965,42.0
80,1.0,31.0,2512522.0,Danko Lazović,0.0,Q311054,Geography.Regions.Europe.Southern_Europe,0.0,0.076541,0.088965,42.0
81,1.0,31.0,13196576.0,List of Superbike World champions,1.0,Q1292494,Compilation.List_Disambig,0.0,0.08006,0.091612,32.0
82,1.0,31.0,13196576.0,List of Superbike World champions,0.9659096002578735,Q1292494,Culture.Sports,0.0,0.08006,0.091612,32.0
83,1.0,31.0,13196576.0,List of Superbike World champions,0.0,Q1292494,Geography.Regions.Europe.Europe*,0.0,0.08006,0.091612,32.0
84,5.0,27.0,44316528.0,Michigan IMG Sports Network,0.5775054097175598,Q18763620,Culture.Sports,4333.576361,0.105845,0.1298,24.0
85,5.0,27.0,44316528.0,Michigan IMG Sports Network,0.24509501457214355,Q18763620,Culture.Media.Media*,4333.576361,0.105845,0.1298,24.0
86,5.0,27.0,44316528.0,Michigan IMG Sports Network,0.04574816131591797,Q18763620,Geography.Regions.Americas.North_America,4333.576361,0.105845,0.1298,24.0
87,1.0,40.0,22977406.0,2011 AIBA World Boxing Championships,0.9988764524459839,Q649796,Culture.Sports,0.0,0.046833,0.050984,15.0
88,1.0,40.0,22977406.0,2011 AIBA World Boxing Championships,0.21207880973815918,Q649796,History_and_Society.Society,0.0,0.046833,0.050984,15.0
89,1.0,40.0,22977406.0,2011 AIBA World Boxing Championships,0.14415885508060455,Q649796,Culture.Biography.Biography*,0.0,0.046833,0.050984,15.0
90,1.0,40.0,22977406.0,2011 AIBA World Boxing Championships,0.0,Q649796,Geography.Regions.Asia.Asia*,0.0,0.046833,0.050984,15.0
91,1.0,33.0,12807298.0,Jack Collison,0.9979592561721802,Q159130,Culture.Biography.Biography*,0.0,0.06824,0.075698,12.0
92,1.0,33.0,12807298.0,Jack Collison,0.9867871999740601,Q159130,Culture.Sports,0.0,0.06824,0.075698,12.0
93,1.0,33.0,12807298.0,Jack Collison,0.0,Q159130,Geography.Regions.Europe.Northern_Europe,0.0,0.06824,0.075698,12.0
94,1.0,33.0,12807298.0,Jack Collison,0.0,Q159130,Geography.Regions.Europe.Europe*,0.0,0.06824,0.075698,12.0
95,3.0,28.0,2577252.0,Pál Dárdai,0.9980222582817078,Q742429,Culture.Biography.Biography*,14692.924799,0.094787,0.10646300000000003,0.0
96,3.0,28.0,2577252.0,Pál Dárdai,0.993317186832428,Q742429,Culture.Sports,14692.924799,0.094787,0.10646300000000003,0.0
97,3.0,28.0,2577252.0,Pál Dárdai,0.4486793746948242,Q742429,Geography.Regions.Europe.Europe*,14692.924799,0.094787,0.10646300000000003,0.0
98,3.0,28.0,2577252.0,Pál Dárdai,0.4209318628311157,Q742429,Geography.Regions.Europe.Eastern_Europe,14692.924799,0.094787,0.10646300000000003,0.0
99,1.0,31.0,1688190.0,Paul Broadhurst,1.0000100135803223,Q713266,Culture.Sports,0.0,0.080209,0.093565,32.0
100,1.0,31.0,1688190.0,Paul Broadhurst,0.998977780342102,Q713266,Culture.Biography.Biography*,0.0,0.080209,0.093565,32.0
101,1.0,31.0,1688190.0,Paul Broadhurst,0.0,Q713266,Geography.Regions.Europe.Europe*,0.0,0.080209,0.093565,32.0
102,1.0,31.0,1688190.0,Paul Broadhurst,0.0,Q713266,Geography.Regions.Europe.Northern_Europe,0.0,0.080209,0.093565,32.0
103,13.0,29.0,42202024.0,Tom Langdon,1.0000100135803223,Q16236283,Culture.Biography.Biography*,6725.569969,0.089545,0.115525,1.0
104,13.0,29.0,42202024.0,Tom Langdon,0.49901001358032226,Q16236283,Geography.Regions.Oceania,6725.569969,0.089545,0.115525,1.0
105,1.0,36.0,72360.0,"Flagler County, Florida",0.9952548146247864,Q386885,Geography.Regions.Americas.North_America,0.0,0.056952,0.060772,15.0
106,4.0,30.0,52979922.0,Marco Simone Golf and Country Club,0.999254584312439,Q28735989,Culture.Sports,0.0,0.087034,0.103546,32.0
107,4.0,30.0,52979922.0,Marco Simone Golf and Country Club,0.6297846436500549,Q28735989,Geography.Regions.Europe.Southern_Europe,0.0,0.087034,0.103546,32.0
108,4.0,30.0,52979922.0,Marco Simone Golf and Country Club,0.4921981394290924,Q28735989,Geography.Regions.Europe.Europe*,0.0,0.087034,0.103546,32.0
109,23.0,28.0,46645512.0,Liam Duggan,1.0000100135803223,Q19873019,Culture.Biography.Biography*,1247.912725,0.092403,0.119579,1.0
110,23.0,28.0,46645512.0,Liam Duggan,0.49901001358032226,Q19873019,Geography.Regions.Oceania,1247.912725,0.092403,0.119579,1.0
111,3.0,37.0,37690434.0,Jesse Panuccio,0.998142421245575,Q6186730,Culture.Biography.Biography*,0.0,0.05647000000000001,0.061671,36.0
112,3.0,37.0,37690434.0,Jesse Panuccio,0.6370407938957214,Q6186730,History_and_Society.Politics_and_government,0.0,0.05647000000000001,0.061671,36.0
113,3.0,37.0,37690434.0,Jesse Panuccio,0.270853506565094,Q6186730,Geography.Regions.Americas.North_America,0.0,0.05647000000000001,0.061671,36.0
114,5.0,28.0,577172.0,Cambridge Apostles,0.3276783227920532,Q1028290,History_and_Society.Politics_and_government,316.72033,0.088659,0.099052,20.0
115,5.0,28.0,577172.0,Cambridge Apostles,0.21124218606948852,Q1028290,Geography.Regions.Europe.Europe*,316.72033,0.088659,0.099052,20.0
116,5.0,28.0,577172.0,Cambridge Apostles,0.16886694729328156,Q1028290,History_and_Society.Military_and_warfare,316.72033,0.088659,0.099052,20.0
117,5.0,28.0,577172.0,Cambridge Apostles,0.1520422399044037,Q1028290,History_and_Society.History,316.72033,0.088659,0.099052,20.0
118,5.0,28.0,577172.0,Cambridge Apostles,0.14034625887870789,Q1028290,Culture.Philosophy_and_religion,316.72033,0.088659,0.099052,20.0
119,5.0,28.0,577172.0,Cambridge Apostles,0.10375863313674927,Q1028290,History_and_Society.Education,316.72033,0.088659,0.099052,20.0
120,2.0,28.0,6080132.0,Cotton Mary,0.998803436756134,Q5175709,Culture.Media.Films,21696.0,0.07817,0.091388,7.0
121,2.0,28.0,6080132.0,Cotton Mary,0.9986850023269653,Q5175709,Culture.Media.Media*,21696.0,0.07817,0.091388,7.0
122,1.0,33.0,1268524.0,Ann Doran,0.9988405108451843,Q450047,Culture.Biography.Biography*,0.0,0.063468,0.071713,9.0
123,1.0,33.0,1268524.0,Ann Doran,0.9241518378257751,Q450047,Culture.Biography.Women,0.0,0.063468,0.071713,9.0
124,1.0,33.0,1268524.0,Ann Doran,0.4225146472454071,Q450047,History_and_Society.History,0.0,0.063468,0.071713,9.0
125,1.0,33.0,1268524.0,Ann Doran,0.0,Q450047,Geography.Regions.Americas.North_America,0.0,0.063468,0.071713,9.0
126,2.0,31.0,611800.0,"Collingwood, Victoria",1.0000100135803223,Q1109698,Geography.Regions.Oceania,0.0,0.07610700000000001,0.090415,1.0
127,16.0,30.0,927946.0,Peter Alliss,0.9958112239837646,Q2626334,Culture.Biography.Biography*,356.380254,0.08721799999999999,0.107975,32.0
128,16.0,30.0,927946.0,Peter Alliss,0.979677677154541,Q2626334,Culture.Sports,356.380254,0.08721799999999999,0.107975,32.0
129,16.0,30.0,927946.0,Peter Alliss,0.09167657995223999,Q2626334,Geography.Regions.Europe.Europe*,356.380254,0.08721799999999999,0.107975,32.0
130,16.0,30.0,927946.0,Peter Alliss,0.0,Q2626334,Geography.Regions.Europe.Northern_Europe,356.380254,0.08721799999999999,0.107975,32.0
131,2.0,33.0,49550066.0,Dominic Thiem career statistics,0.994455099105835,Q23039229,Culture.Sports,0.0,0.067616,0.075766,35.0
132,2.0,33.0,49550066.0,Dominic Thiem career statistics,0.4301573634147644,Q23039229,Culture.Biography.Biography*,0.0,0.067616,0.075766,35.0
133,2.0,33.0,49550066.0,Dominic Thiem career statistics,0.2047950496673584,Q23039229,Geography.Regions.Europe.Europe*,0.0,0.067616,0.075766,35.0
134,2.0,33.0,49550066.0,Dominic Thiem career statistics,0.09919838809967041,Q23039229,Geography.Regions.Americas.South_America,0.0,0.067616,0.075766,35.0
135,2.0,33.0,49550066.0,Dominic Thiem career statistics,0.09167657995223999,Q23039229,Geography.Regions.Europe.Western_Europe,0.0,0.067616,0.075766,35.0
136,2.0,33.0,49550066.0,Dominic Thiem career statistics,0.0,Q23039229,Geography.Regions.Europe.Southern_Europe,0.0,0.067616,0.075766,35.0
137,2.0,28.0,27261798.0,Chris Skidmore,0.996837317943573,Q391526,Culture.Biography.Biography*,3621.0,0.080911,0.088978,20.0
138,2.0,28.0,27261798.0,Chris Skidmore,0.8221991658210754,Q391526,History_and_Society.Politics_and_government,3621.0,0.080911,0.088978,20.0
139,2.0,28.0,27261798.0,Chris Skidmore,0.4139109721183777,Q391526,Geography.Regions.Europe.Europe*,3621.0,0.080911,0.088978,20.0
140,2.0,28.0,27261798.0,Chris Skidmore,0.40366052293777466,Q391526,Geography.Regions.Europe.Northern_Europe,3621.0,0.080911,0.088978,20.0
141,1.0,27.0,13560134.0,Brian McClure,1.0000100135803223,Q4964663,Culture.Sports,0.0,0.094407,0.110751,23.0
142,1.0,27.0,13560134.0,Brian McClure,1.0000100135803223,Q4964663,Culture.Biography.Biography*,0.0,0.094407,0.110751,23.0
143,1.0,27.0,13560134.0,Brian McClure,0.05348043346405029,Q4964663,Geography.Regions.Americas.North_America,0.0,0.094407,0.110751,23.0
144,3.0,30.0,17317680.0,Holly Holy,0.9991540908813477,Q14646804,Culture.Media.Media*,0.0,0.083261,0.092504,22.0
145,3.0,30.0,17317680.0,Holly Holy,0.9987651705741882,Q14646804,Culture.Media.Music,0.0,0.083261,0.092504,22.0
146,6.0,33.0,963528.0,Nita Lowey,1.0000100135803223,Q460652,Culture.Biography.Biography*,4826.0,0.06940299999999999,0.077261,4.0
147,6.0,33.0,963528.0,Nita Lowey,1.0000100135803223,Q460652,History_and_Society.Politics_and_government,4826.0,0.06940299999999999,0.077261,4.0
148,6.0,33.0,963528.0,Nita Lowey,0.8774868249893188,Q460652,Culture.Biography.Women,4826.0,0.06940299999999999,0.077261,4.0
149,6.0,33.0,963528.0,Nita Lowey,0.48102377557754517,Q460652,Geography.Regions.Americas.North_America,4826.0,0.06940299999999999,0.077261,4.0
150,6.0,33.0,963528.0,Nita Lowey,0.19194278120994568,Q460652,History_and_Society.History,4826.0,0.06940299999999999,0.077261,4.0
151,6.0,33.0,963528.0,Nita Lowey,0.15611489117145538,Q460652,Culture.Philosophy_and_religion,4826.0,0.06940299999999999,0.077261,4.0
152,2.0,30.0,407626.0,National Anthem of Saudi Arabia,0.4532718360424042,Q235316,Culture.Media.Media*,0.0,0.075455,0.0822,20.0
153,2.0,30.0,407626.0,National Anthem of Saudi Arabia,0.28694121742248535,Q235316,Geography.Regions.Asia.West_Asia,0.0,0.075455,0.0822,20.0
154,2.0,30.0,407626.0,National Anthem of Saudi Arabia,0.1732981950044632,Q235316,Culture.Media.Music,0.0,0.075455,0.0822,20.0
155,2.0,30.0,407626.0,National Anthem of Saudi Arabia,0.14805719256401062,Q235316,History_and_Society.Society,0.0,0.075455,0.0822,20.0
156,2.0,30.0,407626.0,National Anthem of Saudi Arabia,0.10667316818237305,Q235316,Geography.Regions.Asia.Asia*,0.0,0.075455,0.0822,20.0
157,1.0,30.0,57065704.0,Jack Higgins (Australian footballer),1.0000100135803223,Q51641652,Culture.Biography.Biography*,0.0,0.080416,0.096886,1.0
158,1.0,30.0,57065704.0,Jack Higgins (Australian footballer),0.49901001358032226,Q51641652,Geography.Regions.Oceania,0.0,0.080416,0.096886,1.0
159,9.0,28.0,29082886.0,2011 Milwaukee Brewers season,0.9992306232452393,Q3468123,Culture.Sports,7035.187228,0.093546,0.113434,11.0
160,9.0,28.0,29082886.0,2011 Milwaukee Brewers season,0.46490960025787353,Q3468123,Geography.Regions.Americas.North_America,7035.187228,0.093546,0.113434,11.0
161,1.0,31.0,35807714.0,Eddie Pepperell,1.0000100135803223,Q2669209,Culture.Sports,0.0,0.08022699999999999,0.093758,32.0
162,1.0,31.0,35807714.0,Eddie Pepperell,0.9942797422409058,Q2669209,Culture.Biography.Biography*,0.0,0.08022699999999999,0.093758,32.0
163,1.0,31.0,35807714.0,Eddie Pepperell,0.0,Q2669209,Geography.Regions.Europe.Europe*,0.0,0.08022699999999999,0.093758,32.0
164,1.0,31.0,35807714.0,Eddie Pepperell,0.0,Q2669209,Geography.Regions.Europe.Northern_Europe,0.0,0.08022699999999999,0.093758,32.0
165,5.0,27.0,56105320.0,2018 Illinois Fighting Illini football team,0.998599648475647,Q48845483,Culture.Sports,1379.203986,0.102172,0.125893,8.0
166,5.0,26.0,45117360.0,Rafael Gaglianone,0.9955416321754456,Q18921756,Culture.Sports,4828.971239,0.108602,0.137494,24.0
167,5.0,26.0,45117360.0,Rafael Gaglianone,0.9914325475692749,Q18921756,Culture.Biography.Biography*,4828.971239,0.108602,0.137494,24.0
168,3.0,30.0,10136164.0,Pat Grassley,0.9994397163391113,Q7143493,Culture.Biography.Biography*,0.5,0.089262,0.105271,4.0
169,3.0,30.0,10136164.0,Pat Grassley,0.4687954058647156,Q7143493,Geography.Regions.Americas.North_America,0.5,0.089262,0.105271,4.0
170,4.0,26.0,2317530.0,Tommy McDonald (American football),1.0000100135803223,Q2441031,Culture.Sports,6707.199462,0.1109,0.133298,24.0
171,4.0,26.0,2317530.0,Tommy McDonald (American football),1.0000100135803223,Q2441031,Culture.Biography.Biography*,6707.199462,0.1109,0.133298,24.0
172,4.0,26.0,2317530.0,Tommy McDonald (American football),0.3660457601547241,Q2441031,Geography.Regions.Americas.North_America,6707.199462,0.1109,0.133298,24.0
173,1.0,30.0,11716212.0,Rani Yahya,0.9991540908813477,Q4134787,Culture.Biography.Biography*,0.0,0.073478,0.081706,26.0
174,1.0,30.0,11716212.0,Rani Yahya,0.9946250915527344,Q4134787,Culture.Sports,0.0,0.073478,0.081706,26.0
175,1.0,30.0,11716212.0,Rani Yahya,0.4063222279548645,Q4134787,Geography.Regions.Americas.South_America,0.0,0.073478,0.081706,26.0
176,8.0,29.0,19846772.0,Valtteri Bottas,0.9974591135978699,Q138745,Culture.Sports,16949.186697999998,0.098459,0.116221,18.0
177,8.0,29.0,19846772.0,Valtteri Bottas,0.9899964332580566,Q138745,Culture.Biography.Biography*,16949.186697999998,0.098459,0.116221,18.0
178,8.0,29.0,19846772.0,Valtteri Bottas,0.0,Q138745,Geography.Regions.Europe.Europe*,16949.186697999998,0.098459,0.116221,18.0
179,8.0,29.0,19846772.0,Valtteri Bottas,0.0,Q138745,Geography.Regions.Europe.Northern_Europe,16949.186697999998,0.098459,0.116221,18.0
180,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,1.0,Q48977097,Compilation.List_Disambig,0.0,0.104182,0.12645,8.0
181,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,0.20690405368804932,Q48977097,Culture.Sports,0.0,0.104182,0.12645,8.0
182,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,0.15036486291885376,Q48977097,Geography.Regions.Americas.North_America,0.0,0.104182,0.12645,8.0
183,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,0.14034625887870789,Q48977097,STEM.STEM*,0.0,0.104182,0.12645,8.0
184,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,0.13297423720359802,Q48977097,History_and_Society.Politics_and_government,0.0,0.104182,0.12645,8.0
185,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,0.12253321707248688,Q48977097,Culture.Media.Media*,0.0,0.104182,0.12645,8.0
186,4.0,26.0,55937112.0,List of Penn State Nittany Lions head football coaches,0.1097157895565033,Q48977097,History_and_Society.Military_and_warfare,0.0,0.104182,0.12645,8.0
187,7.0,33.0,6025794.0,Vinnie Paz,0.983095109462738,Q529289,Culture.Biography.Biography*,25305.0,0.0695,0.07911499999999999,27.0
