,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class,Views
13,3.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Europe.Europe*,1568.3755257101334,2.0,2579.0
14,3.0,1182.0,"Стриженов, Глеб Александрович",0.0,Q4443978,Geography.Regions.Asia.Asia*,1568.3755257101334,2.0,2579.0
15,24.0,1470.0,Индонезия,0.8080772161483765,Q252,Geography.Regions.Asia.Asia*,223427.08748439825,5.0,33531.0
16,24.0,1470.0,Индонезия,0.7057950496673584,Q252,Geography.Geographical,223427.08748439825,5.0,33531.0
17,24.0,1470.0,Индонезия,0.6224693655967712,Q252,Geography.Regions.Asia.Southeast_Asia,223427.08748439825,5.0,33531.0
18,24.0,1470.0,Индонезия,0.21734751760959625,Q252,Geography.Regions.Oceania,223427.08748439825,5.0,33531.0
19,24.0,1470.0,Индонезия,0.11921291798353195,Q252,Geography.Regions.Africa.Africa*,223427.08748439825,5.0,33531.0
20,3.0,1644.0,"Чирков, Борис Петрович",0.9969346523284912,Q584450,Culture.Biography.Biography*,18670.20124526972,17.0,4569.0
21,3.0,1644.0,"Чирков, Борис Петрович",0.6224693655967712,Q584450,History_and_Society.Military_and_warfare,18670.20124526972,17.0,4569.0
22,3.0,1644.0,"Чирков, Борис Петрович",0.287777841091156,Q584450,History_and_Society.Society,18670.20124526972,17.0,4569.0
23,3.0,1644.0,"Чирков, Борис Петрович",0.2120788097381592,Q584450,History_and_Society.History,18670.20124526972,17.0,4569.0
24,3.0,1644.0,"Чирков, Борис Петрович",0.2047950496673584,Q584450,Geography.Regions.Asia.Asia*,18670.20124526972,17.0,4569.0
25,3.0,1644.0,"Чирков, Борис Петрович",0.19165198707580566,Q584450,Geography.Regions.Asia.North_Asia,18670.20124526972,17.0,4569.0
26,3.0,1644.0,"Чирков, Борис Петрович",0.16442059183120727,Q584450,Geography.Regions.Europe.Eastern_Europe,18670.20124526972,17.0,4569.0
27,3.0,1644.0,"Чирков, Борис Петрович",0.13604079389572146,Q584450,Geography.Regions.Europe.Europe*,18670.20124526972,17.0,4569.0
28,4.0,1868.0,Центральноафриканская Республика,0.9579222798347472,Q929,Geography.Geographical,29878.185716969638,5.0,13839.0
29,4.0,1868.0,Центральноафриканская Республика,0.8439050912857056,Q929,Geography.Regions.Africa.Africa*,29878.185716969638,5.0,13839.0
30,4.0,1868.0,Центральноафриканская Республика,0.11597072333097458,Q929,History_and_Society.Society,29878.185716969638,5.0,13839.0
31,4.0,2768.0,Коморы,0.9481645226478576,Q970,Geography.Geographical,11393.0,6.0,2851.0
32,4.0,2768.0,Коморы,0.4455395638942719,Q970,Geography.Regions.Africa.Africa*,11393.0,6.0,2851.0
33,4.0,2768.0,Коморы,0.12253321707248688,Q970,History_and_Society.Society,11393.0,6.0,2851.0
34,4.0,2768.0,Коморы,0.1097157895565033,Q970,Geography.Regions.Europe.Europe*,11393.0,6.0,2851.0
35,1.0,3641.0,Учкудук,0.9830951094627379,Q6364,Geography.Regions.Asia.Central_Asia,0.0,2.0,3712.0
36,1.0,3641.0,Учкудук,0.9099169969558716,Q6364,Geography.Regions.Asia.Asia*,0.0,2.0,3712.0
37,1.0,3641.0,Учкудук,0.16452647745609286,Q6364,Geography.Geographical,0.0,2.0,3712.0
38,3.0,4089.0,Керченский пролив,0.7057950496673584,Q187890,History_and_Society.Society,0.0,11.0,3794.0
39,3.0,4089.0,Керченский пролив,0.6654205918312073,Q187890,Geography.Regions.Europe.Europe*,0.0,11.0,3794.0
40,3.0,4089.0,Керченский пролив,0.6513648629188538,Q187890,Geography.Geographical,0.0,11.0,3794.0
41,3.0,4089.0,Керченский пролив,0.5621865391731262,Q187890,Geography.Regions.Europe.Eastern_Europe,0.0,11.0,3794.0
42,3.0,4089.0,Керченский пролив,0.26285186409950256,Q187890,History_and_Society.History,0.0,11.0,3794.0
43,3.0,4089.0,Керченский пролив,0.13297423720359802,Q187890,History_and_Society.Military_and_warfare,0.0,11.0,3794.0
44,2.0,6224.0,Аболиционизм,0.9966334104537964,Q169390,History_and_Society.Society,1903.0,7.0,8898.0
45,2.0,6224.0,Аболиционизм,0.6584275364875793,Q169390,Culture.Biography.Biography*,1903.0,7.0,8898.0
46,2.0,6224.0,Аболиционизм,0.2393593490123749,Q169390,History_and_Society.History,1903.0,7.0,8898.0
47,2.0,6224.0,Аболиционизм,0.23371636867523196,Q169390,History_and_Society.Politics_and_government,1903.0,7.0,8898.0
48,2.0,6224.0,Аболиционизм,0.16027602553367615,Q169390,Culture.Philosophy_and_religion,1903.0,7.0,8898.0
49,1.0,9812.0,Хаб,1.0,Q475436,Compilation.List_Disambig,0.0,5.0,3424.0
50,1.0,9812.0,Хаб,0.9124462008476256,Q475436,Culture.Linguistics,0.0,5.0,3424.0
51,1.0,9812.0,Хаб,0.0,Q475436,Geography.Regions.Europe.Europe*,0.0,5.0,3424.0
52,2.0,9998.0,РЖД Арена,0.9808859825134276,Q595937,History_and_Society.Society,1903.0,4.0,2338.0
53,2.0,9998.0,РЖД Арена,0.348655104637146,Q595937,Geography.Regions.Europe.Europe*,1903.0,4.0,2338.0
54,2.0,9998.0,РЖД Арена,0.3007555902004242,Q595937,Geography.Regions.Europe.Eastern_Europe,1903.0,4.0,2338.0
55,2.0,9998.0,РЖД Арена,0.2814156115055084,Q595937,Geography.Regions.Asia.North_Asia,1903.0,4.0,2338.0
56,2.0,9998.0,РЖД Арена,0.23371636867523196,Q595937,History_and_Society.Military_and_warfare,1903.0,4.0,2338.0
57,2.0,9998.0,РЖД Арена,0.20182321965694427,Q595937,Culture.Sports,1903.0,4.0,2338.0
58,2.0,9998.0,РЖД Арена,0.14805719256401062,Q595937,Geography.Regions.Asia.Asia*,1903.0,4.0,2338.0
59,2.0,10478.0,Пионер,1.0,Q7196871,Compilation.List_Disambig,39292.25761533378,16.0,3222.0
60,2.0,10478.0,Пионер,0.5544804334640503,Q7196871,Culture.Linguistics,39292.25761533378,16.0,3222.0
61,7.0,12108.0,Автономная церковь,0.998977780342102,Q2654450,Culture.Philosophy_and_religion,4755.969913419914,26.0,1732.0
62,7.0,12108.0,Автономная церковь,0.0,Q2654450,Geography.Regions.Asia.Asia*,4755.969913419914,26.0,1732.0
63,7.0,12108.0,Автономная церковь,0.0,Q2654450,Geography.Regions.Asia.Southeast_Asia,4755.969913419914,26.0,1732.0
64,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.7431780099868774,Q493302,History_and_Society.Politics_and_government,5382.618412295853,7.0,2668.0
65,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.2393593490123749,Q493302,Culture.Philosophy_and_religion,5382.618412295853,7.0,2668.0
66,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.22816647589206696,Q493302,History_and_Society.Society,5382.618412295853,7.0,2668.0
67,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.21760438585281366,Q493302,Geography.Regions.Asia.Asia*,5382.618412295853,7.0,2668.0
68,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.11597072333097458,Q493302,Culture.Biography.Biography*,5382.618412295853,7.0,2668.0
69,3.0,13431.0,Хизб ут-Тахрир аль-Ислами,0.0,Q493302,Geography.Regions.Asia.West_Asia,5382.618412295853,7.0,2668.0
70,2.0,14035.0,Террор,0.9983615279197692,Q13648784,History_and_Society.Politics_and_government,7600.0,7.0,3478.0
71,2.0,14035.0,Террор,0.2509227991104126,Q13648784,History_and_Society.Military_and_warfare,7600.0,7.0,3478.0
72,2.0,14035.0,Террор,0.16886694729328156,Q13648784,Culture.Media.Media*,7600.0,7.0,3478.0
73,2.0,14035.0,Террор,0.16452647745609286,Q13648784,Culture.Philosophy_and_religion,7600.0,7.0,3478.0
74,2.0,14035.0,Террор,0.14034625887870789,Q13648784,History_and_Society.History,7600.0,7.0,3478.0
75,2.0,14035.0,Террор,0.13661839067935946,Q13648784,History_and_Society.Society,7600.0,7.0,3478.0
76,2.0,14035.0,Террор,0.08411114120483397,Q13648784,Geography.Regions.Europe.Western_Europe,7600.0,7.0,3478.0
77,2.0,14035.0,Террор,0.0,Q13648784,Geography.Regions.Europe.Europe*,7600.0,7.0,3478.0
78,2.0,14035.0,Террор,0.0,Q13648784,Geography.Regions.Asia.Asia*,7600.0,7.0,3478.0
79,2.0,14035.0,Террор,0.0,Q13648784,Geography.Regions.Europe.Eastern_Europe,7600.0,7.0,3478.0
80,39.0,14097.0,Террористический акт в Беслане,0.7248802781105042,Q193733,History_and_Society.Politics_and_government,245323.48938792906,7.0,64095.0
81,39.0,14097.0,Террористический акт в Беслане,0.5544804334640503,Q193733,History_and_Society.Society,245323.48938792906,7.0,64095.0
82,39.0,14097.0,Террористический акт в Беслане,0.5078218579292297,Q193733,History_and_Society.Military_and_warfare,245323.48938792906,7.0,64095.0
83,39.0,14097.0,Террористический акт в Беслане,0.5078218579292297,Q193733,Geography.Regions.Europe.Europe*,245323.48938792906,7.0,64095.0
84,39.0,14097.0,Террористический акт в Беслане,0.5000100135803223,Q193733,Geography.Regions.Asia.Asia*,245323.48938792906,7.0,64095.0
85,39.0,14097.0,Террористический акт в Беслане,0.3775506913661957,Q193733,Culture.Philosophy_and_religion,245323.48938792906,7.0,64095.0
86,39.0,14097.0,Террористический акт в Беслане,0.3629792034626007,Q193733,Geography.Regions.Europe.Eastern_Europe,245323.48938792906,7.0,64095.0
87,39.0,14097.0,Террористический акт в Беслане,0.33459946513175964,Q193733,STEM.STEM*,245323.48938792906,7.0,64095.0
88,39.0,14097.0,Террористический акт в Беслане,0.26285186409950256,Q193733,Geography.Regions.Asia.West_Asia,245323.48938792906,7.0,64095.0
89,39.0,14097.0,Террористический акт в Беслане,0.14034625887870789,Q193733,STEM.Technology,245323.48938792906,7.0,64095.0
90,39.0,14097.0,Террористический акт в Беслане,0.11921291798353195,Q193733,History_and_Society.Transportation,245323.48938792906,7.0,64095.0
91,5.0,14483.0,Список российских военных объектов за рубежом,1.0,Q2850327,Compilation.List_Disambig,25638.33785575368,5.0,3272.0
92,5.0,14483.0,Список российских военных объектов за рубежом,0.9972950220108032,Q2850327,History_and_Society.Military_and_warfare,25638.33785575368,5.0,3272.0
93,5.0,14483.0,Список российских военных объектов за рубежом,0.320831298828125,Q2850327,STEM.STEM*,25638.33785575368,5.0,3272.0
94,5.0,14483.0,Список российских военных объектов за рубежом,0.2069040536880493,Q2850327,History_and_Society.Transportation,25638.33785575368,5.0,3272.0
95,5.0,14483.0,Список российских военных объектов за рубежом,0.0,Q2850327,Geography.Regions.Europe.Europe*,25638.33785575368,5.0,3272.0
96,5.0,14483.0,Список российских военных объектов за рубежом,0.0,Q2850327,Geography.Regions.Asia.North_Asia,25638.33785575368,5.0,3272.0
97,5.0,14483.0,Список российских военных объектов за рубежом,0.0,Q2850327,Geography.Regions.Asia.Asia*,25638.33785575368,5.0,3272.0
98,4.0,14493.0,"Саган, Франсуаза",0.9990402460098268,Q1646,Culture.Biography.Biography*,22148.34288170657,17.0,5162.0
99,4.0,14493.0,"Саган, Франсуаза",0.8311530351638794,Q1646,Culture.Literature,22148.34288170657,17.0,5162.0
100,4.0,14493.0,"Саган, Франсуаза",0.6001983880996704,Q1646,Culture.Biography.Women,22148.34288170657,17.0,5162.0
101,4.0,14493.0,"Саган, Франсуаза",0.4921981394290924,Q1646,History_and_Society.Society,22148.34288170657,17.0,5162.0
102,4.0,14493.0,"Саган, Франсуаза",0.3624016513824463,Q1646,Geography.Regions.Europe.Europe*,22148.34288170657,17.0,5162.0
103,4.0,14493.0,"Саган, Франсуаза",0.3257217874526977,Q1646,Geography.Regions.Europe.Western_Europe,22148.34288170657,17.0,5162.0
104,4.0,14493.0,"Саган, Франсуаза",0.275139719247818,Q1646,Culture.Performing_arts,22148.34288170657,17.0,5162.0
105,4.0,14493.0,"Саган, Франсуаза",0.21734751760959625,Q1646,Culture.Media.Media*,22148.34288170657,17.0,5162.0
106,4.0,14493.0,"Саган, Франсуаза",0.14034625887870789,Q1646,History_and_Society.History,22148.34288170657,17.0,5162.0
107,4.0,14493.0,"Саган, Франсуаза",0.0,Q1646,Geography.Regions.Americas.North_America,22148.34288170657,17.0,5162.0
108,13.0,16010.0,Керчь,0.9496793746948242,Q157065,Geography.Regions.Europe.Eastern_Europe,95441.72021272774,11.0,263738.0
109,13.0,16010.0,Керчь,0.8706072568893433,Q157065,Geography.Regions.Europe.Europe*,95441.72021272774,11.0,263738.0
110,13.0,16010.0,Керчь,0.4921981394290924,Q157065,Geography.Geographical,95441.72021272774,11.0,263738.0
111,13.0,16010.0,Керчь,0.3998216390609741,Q157065,History_and_Society.Society,95441.72021272774,11.0,263738.0
112,13.0,16010.0,Керчь,0.16027602553367615,Q157065,Geography.Regions.Asia.North_Asia,95441.72021272774,11.0,263738.0
113,13.0,16010.0,Керчь,0.13297423720359802,Q157065,History_and_Society.Military_and_warfare,95441.72021272774,11.0,263738.0
114,13.0,16010.0,Керчь,0.1259327530860901,Q157065,Geography.Regions.Asia.Asia*,95441.72021272774,11.0,263738.0
115,7.0,16528.0,"Гараж (фильм, 1979)",0.9539760947227478,Q1212842,Culture.Media.Films,12659.096062919036,2.0,3320.0
116,7.0,16528.0,"Гараж (фильм, 1979)",0.9399233460426332,Q1212842,Culture.Media.Media*,12659.096062919036,2.0,3320.0
117,7.0,16528.0,"Гараж (фильм, 1979)",0.4378334879875183,Q1212842,History_and_Society.Military_and_warfare,12659.096062919036,2.0,3320.0
118,7.0,16528.0,"Гараж (фильм, 1979)",0.16886694729328156,Q1212842,History_and_Society.Society,12659.096062919036,2.0,3320.0
119,7.0,16528.0,"Гараж (фильм, 1979)",0.14034625887870789,Q1212842,Culture.Media.Entertainment,12659.096062919036,2.0,3320.0
120,7.0,16528.0,"Гараж (фильм, 1979)",0.014629947185516357,Q1212842,Geography.Regions.Europe.Europe*,12659.096062919036,2.0,3320.0
121,7.0,16528.0,"Гараж (фильм, 1979)",0.014629947185516357,Q1212842,Geography.Regions.Asia.North_Asia,12659.096062919036,2.0,3320.0
122,7.0,16528.0,"Гараж (фильм, 1979)",0.0,Q1212842,Geography.Regions.Europe.Eastern_Europe,12659.096062919036,2.0,3320.0
123,7.0,16528.0,"Гараж (фильм, 1979)",0.0,Q1212842,Geography.Regions.Asia.Asia*,12659.096062919036,2.0,3320.0
124,3.0,16609.0,"Арафат, Ясир",0.9967369437217712,Q34211,Culture.Biography.Biography*,7603.0,19.0,3120.0
125,3.0,16609.0,"Арафат, Ясир",0.4921981394290924,Q34211,History_and_Society.Military_and_warfare,7603.0,19.0,3120.0
126,3.0,16609.0,"Арафат, Ясир",0.4225146472454071,Q34211,History_and_Society.Politics_and_government,7603.0,19.0,3120.0
127,3.0,16609.0,"Арафат, Ясир",0.348655104637146,Q34211,History_and_Society.Society,7603.0,19.0,3120.0
128,3.0,16609.0,"Арафат, Ясир",0.18714269995689392,Q34211,Culture.Philosophy_and_religion,7603.0,19.0,3120.0
129,3.0,16609.0,"Арафат, Ясир",0.18714269995689392,Q34211,History_and_Society.History,7603.0,19.0,3120.0
130,3.0,16609.0,"Арафат, Ясир",0.053480433464050285,Q34211,Geography.Regions.Asia.West_Asia,7603.0,19.0,3120.0
131,3.0,16609.0,"Арафат, Ясир",0.006821857929229736,Q34211,Geography.Regions.Asia.Asia*,7603.0,19.0,3120.0
132,3.0,16609.0,"Арафат, Ясир",0.0,Q34211,Geography.Regions.Africa.Africa*,7603.0,19.0,3120.0
133,3.0,16609.0,"Арафат, Ясир",0.0,Q34211,Geography.Regions.Europe.Europe*,7603.0,19.0,3120.0
134,3.0,16609.0,"Арафат, Ясир",0.0,Q34211,Geography.Regions.Africa.Northern_Africa,7603.0,19.0,3120.0
135,1.0,18014.0,Флувоксамин,0.9994029402732848,Q409236,STEM.Medicine_&_Health,0.0,7.0,3616.0
136,1.0,18014.0,Флувоксамин,0.9989112615585328,Q409236,STEM.STEM*,0.0,7.0,3616.0
137,1.0,18014.0,Флувоксамин,0.7371681928634644,Q409236,STEM.Chemistry,0.0,7.0,3616.0
138,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.9770326614379884,Q181659,Culture.Biography.Biography*,0.0,8.0,2792.0
139,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.94500470161438,Q181659,Culture.Literature,0.0,8.0,2792.0
140,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.9219318628311156,Q181659,Culture.Media.Media*,0.0,8.0,2792.0
141,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.8558611869812012,Q181659,Culture.Media.Entertainment,0.0,8.0,2792.0
142,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.6859594583511353,Q181659,Culture.Biography.Women,0.0,8.0,2792.0
143,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.3923194279670715,Q181659,Geography.Regions.Americas.North_America,0.0,8.0,2792.0
144,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.26285186409950256,Q181659,History_and_Society.Society,0.0,8.0,2792.0
145,1.0,18602.0,"Ле Гуин, Урсула Крёбер",0.12253321707248688,Q181659,Culture.Media.Books,0.0,8.0,2792.0
146,7.0,19346.0,Христианско-демократический союз Германии,0.7248802781105042,Q49762,History_and_Society.Politics_and_government,13299.0,5.0,4097.0
147,7.0,19346.0,Христианско-демократический союз Германии,0.3696072568893433,Q49762,Geography.Regions.Europe.Europe*,13299.0,5.0,4097.0
148,7.0,19346.0,Христианско-демократический союз Германии,0.13297423720359802,Q49762,Culture.Biography.Biography*,13299.0,5.0,4097.0
149,7.0,19346.0,Христианско-демократический союз Германии,0.10667316818237303,Q49762,Geography.Regions.Europe.Western_Europe,13299.0,5.0,4097.0
150,7.0,19346.0,Христианско-демократический союз Германии,0.0,Q49762,Geography.Regions.Europe.Southern_Europe,13299.0,5.0,4097.0
151,7.0,19346.0,Христианско-демократический союз Германии,0.0,Q49762,Geography.Regions.Asia.Asia*,13299.0,5.0,4097.0
152,4.0,20851.0,Алапаевск,0.9836069941520692,Q103212,History_and_Society.Society,5706.0,22.0,2822.0
153,4.0,20851.0,Алапаевск,0.5698626637458801,Q103212,Geography.Geographical,5706.0,22.0,2822.0
154,4.0,20851.0,Алапаевск,0.15611489117145538,Q103212,Geography.Regions.Asia.Asia*,5706.0,22.0,2822.0
155,7.0,21234.0,Турбореактивный двигатель,0.7931159734725952,Q723916,STEM.STEM*,17038.177723169912,5.0,3545.0
156,7.0,21234.0,Турбореактивный двигатель,0.6001983880996704,Q723916,History_and_Society.Transportation,17038.177723169912,5.0,3545.0
157,7.0,21234.0,Турбореактивный двигатель,0.546748161315918,Q723916,STEM.Engineering,17038.177723169912,5.0,3545.0
158,7.0,21234.0,Турбореактивный двигатель,0.4843900501728058,Q723916,STEM.Technology,17038.177723169912,5.0,3545.0
159,7.0,21234.0,Турбореактивный двигатель,0.33459946513175964,Q723916,History_and_Society.Society,17038.177723169912,5.0,3545.0
160,7.0,21234.0,Турбореактивный двигатель,0.22816647589206696,Q723916,History_and_Society.Military_and_warfare,17038.177723169912,5.0,3545.0
161,7.0,21234.0,Турбореактивный двигатель,0.1520422399044037,Q723916,STEM.Medicine_&_Health,17038.177723169912,5.0,3545.0
162,7.0,21234.0,Турбореактивный двигатель,0.1067005917429924,Q723916,History_and_Society.Business_and_economics,17038.177723169912,5.0,3545.0
163,4.0,21237.0,"Пелевин, Виктор Олегович",0.9978272914886476,Q246722,Culture.Biography.Biography*,15187.0,15.0,93062.0
164,4.0,21237.0,"Пелевин, Виктор Олегович",0.585111141204834,Q246722,History_and_Society.Society,15187.0,15.0,93062.0
165,4.0,21237.0,"Пелевин, Виктор Олегович",0.19194278120994568,Q246722,Culture.Literature,15187.0,15.0,93062.0
166,4.0,21237.0,"Пелевин, Виктор Олегович",0.18714269995689392,Q246722,Culture.Media.Media*,15187.0,15.0,93062.0
167,4.0,21237.0,"Пелевин, Виктор Олегович",0.0,Q246722,Geography.Regions.Europe.Europe*,15187.0,15.0,93062.0
168,4.0,21237.0,"Пелевин, Виктор Олегович",0.0,Q246722,Geography.Regions.Asia.North_Asia,15187.0,15.0,93062.0
169,4.0,21237.0,"Пелевин, Виктор Олегович",0.0,Q246722,Geography.Regions.Asia.Asia*,15187.0,15.0,93062.0
170,4.0,21237.0,"Пелевин, Виктор Олегович",0.0,Q246722,Geography.Regions.Europe.Eastern_Europe,15187.0,15.0,93062.0
171,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.9344051480293274,Q4205750,Culture.Media.Media*,3805.0,2.0,4255.0
172,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.8840492963790894,Q4205750,History_and_Society.Military_and_warfare,3805.0,2.0,4255.0
173,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.8706072568893433,Q4205750,Culture.Media.Films,3805.0,2.0,4255.0
174,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.3923468291759491,Q4205750,History_and_Society.Society,3805.0,2.0,4255.0
175,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.3257217874526977,Q4205750,Geography.Regions.Asia.North_Asia,3805.0,2.0,4255.0
176,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.15036486291885376,Q4205750,Geography.Regions.Europe.Eastern_Europe,3805.0,2.0,4255.0
177,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.14415885508060455,Q4205750,Culture.Media.Television,3805.0,2.0,4255.0
178,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.12878464365005493,Q4205750,Geography.Regions.Europe.Europe*,3805.0,2.0,4255.0
179,5.0,21786.0,"Ищите женщину (фильм, 1982)",0.07650540971755981,Q4205750,Geography.Regions.Asia.Asia*,3805.0,2.0,4255.0
180,4.0,22206.0,Палестинская национальная администрация,0.9825675487518309,Q42620,Geography.Regions.Asia.Asia*,8278.576693320398,22.0,2899.0
181,4.0,22206.0,Палестинская национальная администрация,0.9263137578964232,Q42620,Geography.Regions.Asia.West_Asia,8278.576693320398,22.0,2899.0
182,4.0,22206.0,Палестинская национальная администрация,0.3702353835105896,Q42620,History_and_Society.History,8278.576693320398,22.0,2899.0
183,4.0,22206.0,Палестинская национальная администрация,0.14805719256401062,Q42620,History_and_Society.Politics_and_government,8278.576693320398,22.0,2899.0
184,4.0,22512.0,Партия регионов,0.7431780099868774,Q4266,History_and_Society.Politics_and_government,25212.496464426196,22.0,3628.0
185,4.0,22512.0,Партия регионов,0.3862146010398865,Q4266,Geography.Regions.Europe.Europe*,25212.496464426196,22.0,3628.0
186,4.0,22512.0,Партия регионов,0.2921159734725952,Q4266,Geography.Regions.Europe.Eastern_Europe,25212.496464426196,22.0,3628.0
187,4.0,22512.0,Партия регионов,0.0,Q4266,Geography.Regions.Asia.Asia*,25212.496464426196,22.0,3628.0
188,5.0,22532.0,"Тигипко, Сергей Леонидович",0.966924011707306,Q379720,Culture.Biography.Biography*,17076.0,22.0,4965.0
189,5.0,22532.0,"Тигипко, Сергей Леонидович",0.1732981950044632,Q379720,History_and_Society.Business_and_economics,17076.0,22.0,4965.0
190,5.0,22532.0,"Тигипко, Сергей Леонидович",0.0991983880996704,Q379720,Geography.Regions.Europe.Eastern_Europe,17076.0,22.0,4965.0
191,5.0,22532.0,"Тигипко, Сергей Леонидович",0.0,Q379720,Geography.Regions.Europe.Europe*,17076.0,22.0,4965.0
192,5.0,22732.0,"Ван Сент, Гас",0.9996300339698792,Q25186,Culture.Biography.Biography*,37388.64182892881,7.0,2993.0
193,5.0,22732.0,"Ван Сент, Гас",0.2596606483459473,Q25186,Geography.Regions.Americas.North_America,37388.64182892881,7.0,2993.0
194,5.0,22732.0,"Ван Сент, Гас",0.16886694729328156,Q25186,Culture.Media.Media*,37388.64182892881,7.0,2993.0
195,5.0,22732.0,"Ван Сент, Гас",0.0,Q25186,Geography.Regions.Europe.Europe*,37388.64182892881,7.0,2993.0
196,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.9886782765388488,Q211551,Culture.Biography.Biography*,5703.0,7.0,0.0
197,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.4921981394290924,Q211551,History_and_Society.Society,5703.0,7.0,0.0
198,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.33459946513175964,Q211551,History_and_Society.Military_and_warfare,5703.0,7.0,0.0
199,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.04574816131591797,Q211551,Geography.Regions.Europe.Eastern_Europe,5703.0,7.0,0.0
200,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.0,Q211551,Geography.Regions.Asia.Asia*,5703.0,7.0,0.0
201,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.0,Q211551,Geography.Regions.Europe.Europe*,5703.0,7.0,0.0
202,2.0,23599.0,"Морозов, Николай Александрович (1854)",0.0,Q211551,Geography.Regions.Asia.North_Asia,5703.0,7.0,0.0
203,2.0,24022.0,Монофизитство,0.7186043858528137,Q183091,History_and_Society.History,0.0,26.0,2974.0
204,2.0,24022.0,Монофизитство,0.6224693655967712,Q183091,Culture.Philosophy_and_religion,0.0,26.0,2974.0
205,2.0,24022.0,Монофизитство,0.320831298828125,Q183091,History_and_Society.Society,0.0,26.0,2974.0
206,2.0,24022.0,Монофизитство,0.287777841091156,Q183091,History_and_Society.Politics_and_government,0.0,26.0,2974.0
207,2.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Europe.Europe*,0.0,26.0,2974.0
208,2.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Europe.Southern_Europe,0.0,26.0,2974.0
209,2.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Europe.Western_Europe,0.0,26.0,2974.0
210,2.0,24022.0,Монофизитство,0.0,Q183091,Geography.Regions.Asia.West_Asia,0.0,26.0,2974.0
