,Label,Id,Degree,modularity_class,betweenesscentrality,Qid
41693,Буфер обмена,41693,1,8,0.0,Q244909
41900,Сеута,41900,4,6,28361.0,Q5823
41969,Сент-Люсия,41969,4,6,5705.0,Q760
42431,Малый театр,42431,8,2,5582.338258816763,Q1369676
43623,"Антокольский, Марк Матвеевич",43623,1,22,0.0,Q449595
43713,Джакарта,43713,16,5,50228.21013882346,Q3630
44645,Альморавиды,44645,2,6,1903.0,Q75613
44889,Фролово,44889,2,15,0.0,Q197385
46118,Могадишо,46118,2,6,1903.0,Q2449
49512,Шут Балакирев (спектакль),49512,6,2,328.21219511092266,Q4528051
51226,Роберт I (король Шотландии),51226,2,31,1903.0,Q187312
51620,Ивантеевка,51620,2,7,1902.9999999999995,Q141538
52379,Брюгге (футбольный клуб),52379,4,4,4356.021440819387,Q190916
52944,Аякс,52944,1,14,0.0,Q169527
52947,Микены,52947,9,14,1899.0,Q132564
52964,Патрокл,52964,9,14,1903.0,Q186271
53237,Мелилья,53237,3,6,52720.0,Q5831
53457,Московский Художественный театр имени А. П. Чехова,53457,17,2,28368.74832618419,Q4304021
53701,Ахилл,53701,11,14,28343.25,Q41746
53788,Бордо (футбольный клуб),53788,15,4,20199.173864301225,Q172476
53934,Мемфис (Теннесси),53934,1,2,0.0,Q16563
54053,Кондопога,54053,1,1,0.0,Q155108
54206,Су-37,54206,5,5,0.0,Q459133
54469,"Ливанов, Борис Николаевич",54469,1,2,0.0,Q1959505
54657,Гороховец,54657,1,8,0.0,Q134528
54670,XXX,54670,1,12,0.0,Q2149
55183,"Бестужев-Рюмин, Алексей Петрович",55183,1,17,0.0,Q632874
55258,"Гладков, Геннадий Игоревич",55258,15,2,8410.443802808157,Q4139303
55454,Аякс Великий,55454,9,14,1903.0,Q172725
55761,Туполев (конструкторское бюро),55761,4,5,2768.3443869562566,Q194009
58151,Изабелла Французская,58151,4,31,3804.5,Q228642
58958,Су-27,58958,9,5,69222.58365542935,Q173680
59304,Рекреационное использование психоактивных веществ,59304,2,8,93714.29670483222,Q7708739
60656,"Никитин, Сергей Яковлевич",60656,4,2,9116.941805592507,Q1029521
61281,"Термен, Лев Сергеевич",61281,1,8,0.0,Q333265
61538,"Швейцер, Михаил Абрамович",61538,2,2,3804.0,Q1960570
62399,"Темирканов, Юрий Хатуевич",62399,4,13,23899.09342232934,Q469552
63506,Албанская православная церковь,63506,7,26,738.1033189033187,Q323819
63507,Кипрская православная церковь,63507,7,26,738.1033189033187,Q59776
65934,Вирусология,65934,3,15,1903.0,Q7215
65956,Египетский поход,65956,2,16,3804.0,Q253684
66597,Гладкоствольное оружие,66597,9,7,1780.2702347025827,Q1064392
70884,"Лири, Тимоти",70884,1,8,0.0,Q211731
70892,Конклав 1978 года (октябрь),70892,1,26,0.0,Q1421431
71534,Мидделбург,71534,1,19,0.0,Q52101
72742,"Белохвостикова, Наталия Николаевна",72742,1,22,0.0,Q273150
72935,"Швыдкой, Михаил Ефимович",72935,4,2,4179.204232662744,Q827054
73265,Список президентов Киргизии,73265,2,19,0.0,Q15829355
74900,Базель,74900,2,7,1903.0,Q78
76531,"Бокасса, Жан Бедель",76531,2,5,0.0,Q162708
79775,"Козырев, Андрей Владимирович",79775,2,8,0.0,Q502746
79836,Бензилпенициллин,79836,5,15,3.1666666666666665,Q258450
81139,Гуляйполе,81139,8,22,8150.601410503013,Q640649
81454,Фракция Красной армии,81454,2,5,1903.0,Q102734
81901,Балаклавское сражение,81901,2,11,1903.0,Q464512
81916,"Лисицкий, Лазарь Маркович",81916,3,21,1894.5,Q152233
82429,Риядус-Салихин,82429,4,7,2.333333333333333,Q1752165
83012,"Ли, Брюс",83012,3,19,3804.0,Q16397
83017,"О’Коннор, Шинейд",83017,1,16,0.0,Q193982
83561,Война миров,83561,2,19,0.0,Q213019
83921,"Радимов, Владислав Николаевич",83921,4,4,2352.5234330372173,Q2286919
83922,"Титов, Егор Ильич",83922,4,4,1942.169506932335,Q446262
83964,"Собака на сене (фильм, 1977)",83964,8,2,12261.849848816051,Q4425722
84333,"Булыкин, Дмитрий Олегович",84333,2,4,0.0,Q459625
85277,Андромаха,85277,3,14,1903.0,Q19376
87783,"Рабин, Ицхак",87783,1,7,0.0,Q34060
88096,Приам,88096,11,14,3805.75,Q170473
88100,Менелай,88100,8,14,0.0,Q171839
88368,Промежуточный патрон,88368,1,20,0.0,Q1076124
89028,Иов (патриарх Московский),89028,1,26,0.0,Q1652629
89170,"Ландерс, Пауль",89170,4,12,0.0,Q165644
89711,Фетида,89711,10,14,8.25,Q184437
89978,Юнона и Авось (значения),89978,2,2,0.0,Q791309
90635,"Коврижных, Илья Владиславович",90635,1,17,0.0,Q4225835
90992,Индокитай,90992,2,16,0.0,Q43467
91340,Французский Индокитай,91340,4,16,5747.188162412301,Q185682
91493,"Линдеманн, Тилль",91493,6,12,4751.5,Q154852
91761,Тиль Уленшпигель,91761,1,2,0.0,Q164083
94057,"Ерофеев, Виктор Владимирович",94057,3,1,13091.111017922358,Q472356
95664,Змеиный (остров),95664,1,22,0.0,Q155868
95759,"Хоппер, Деннис",95759,3,21,3805.0,Q102711
101208,"Симонян, Никита Павлович",101208,3,4,69.93896478233945,Q713136
101215,"Авилов, Виктор Васильевич",101215,5,2,33988.840355710185,Q4055902
101379,"Базилевич, Олег Петрович",101379,2,4,1508.2943284087094,Q2363803
102804,"Россель, Эдуард Эргартович",102804,1,22,0.0,Q569362
103047,"Коль, Гельмут",103047,2,5,15168.0,Q2518
106029,Баллистическая ракета средней дальности,106029,12,8,32263.842527818375,Q392893
106984,Бортовой самописец,106984,14,5,40785.11106059584,Q6497890
107455,"Маканин, Владимир Семёнович",107455,3,15,17055.0,Q956847
107476,Пелей,107476,4,14,0.0,Q178641
107477,Мирмидоняне,107477,9,14,1.75,Q466830
109569,Биатлон,109569,3,3,7603.0,Q166788
109912,Индиана Джонс и храм судьбы,109912,5,20,4.25,Q179215
109965,Индиана Джонс и последний крестовый поход,109965,8,20,54459.25,Q185658
109980,Назад в будущее 2,109980,2,20,1902.9999999999998,Q109331
110006,Гремлины,110006,3,16,56220.0,Q241958
110093,Тёрнер и Хуч,110093,1,2,0.0,Q1537568
110112,"Крепкий орешек (фильм, 1988)",110112,8,12,39434.23571838141,Q105598
110524,"Оскар (фильм, 1991)",110524,1,2,0.0,Q302682
110888,Огненные колесницы,110888,1,16,0.0,Q207921
111111,Крепкий орешек 2,111111,6,12,6.033333333333334,Q105993
111973,"Башня смерти (фильм, 1975)",111973,1,7,0.0,Q2460914
112203,Лимонадный Джо,112203,2,2,34.45683940242767,Q1791872
112900,Индокитай (фильм),112900,5,16,21708.181803318657,Q1130644
113696,Трудная мишень,113696,5,30,4755.0,Q574993
114167,Семейные ценности Аддамсов,114167,3,12,3804.0,Q204725
115198,"Скорость (фильм, 1994)",115198,1,21,0.0,Q108006
115586,"Соседка (фильм, 2004)",115586,1,12,0.0,Q740020
116245,"Фанфан-тюльпан (фильм, 1952)",116245,1,8,0.0,Q1395528
118478,"Светин, Михаил Семёнович",118478,7,2,2228.241440358813,Q4410277
118638,"Дворжецкая, Нина Игоревна",118638,1,2,0.0,Q4155990
119021,"Шагалова, Людмила Александровна",119021,4,17,5218.438368910762,Q1962914
119847,Од (департамент),119847,1,6,0.0,Q3207
119864,"Петипа, Мариус Иванович",119864,2,17,1903.0,Q312320
123306,Рен,123306,2,4,0.0,Q647
123938,Коляда,123938,7,1,7601.0,Q135856
124357,"Быстров, Владимир Сергеевич",124357,2,4,5703.0,Q314724
125313,Норд-Ост (мюзикл),125313,3,2,5703.0,Q2747
125595,"Миронов, Сергей Михайлович",125595,8,1,315921.6867026959,Q368947
126230,"Калиниченко, Максим Сергеевич",126230,2,4,129.71895351380644,Q178730
126444,Клир,126444,7,26,9034.903282828282,Q2259532
127270,"Талызина, Валентина Илларионовна",127270,8,2,300067.00123082334,Q544810
127727,"Локтев, Алексей Васильевич",127727,1,2,0.0,Q4265993
128893,Адъютант его превосходительства,128893,8,2,8515.900412344597,Q4058018
128906,Верные друзья (фильм),128906,8,17,16215.967911936368,Q4107955
128923,"Женитьба Бальзаминова (фильм, 1964)",128923,1,17,0.0,Q1963018
131397,Новоюлианский календарь,131397,3,26,0.0,Q1930146
132008,Змей Горыныч,132008,4,29,11399.0,Q48809059
132010,Орден Александра Невского (СССР),132010,2,15,2087.1103998585972,Q11798924
132232,"Юон, Константин Фёдорович",132232,2,21,0.3333333333333333,Q1343751
133549,"Чиаурели, Софико Михайловна",133549,1,2,0.0,Q446914
134236,"Резанов, Николай Петрович",134236,4,2,387.9187154296948,Q332732
135209,Тучково,135209,1,1,0.0,Q905428
137553,Юрмала,137553,6,2,36890.536441933175,Q178382
139177,Фли,139177,1,20,0.0,Q202859
139790,Святки,139790,6,1,1898.0,Q245200
140357,Аутодафе,140357,4,6,3803.0,Q209966
140964,"Учитель, Алексей Ефимович",140964,3,1,3805.0,Q137244
141233,Монино,141233,2,15,2916.576640422819,Q1944828
144443,Дневник его жены,144443,1,1,0.0,Q4163083
144455,Две стрелы. Детектив каменного века,144455,9,2,10679.998371310425,Q4155647
144456,Дело № 306,144456,3,17,8007.970456974434,Q4157208
145116,713-й просит посадку,145116,2,13,3804.0,Q4032288
145167,Баллада о доблестном рыцаре Айвенго,145167,1,2,0.0,Q4076716
145508,"Блюмкин, Яков Григорьевич",145508,3,22,5650.883950349361,Q1679623
146387,Неоконченная пьеса для механического пианино,146387,3,8,7603.0,Q1964094
146565,"Иванова, Кира Валентиновна",146565,2,9,0.3333333333333333,Q469876
146722,"Ягудин, Алексей Константинович",146722,11,9,1168.1025097493189,Q316861
147436,Пёс в сапогах,147436,5,2,8043.720744678182,Q4386164
147972,Деды,147972,5,1,11493.932770625961,Q2621946
148952,"Орсер, Брайан",148952,8,9,137.42463516374346,Q538342
151552,"Тотьмянина, Татьяна Ивановна",151552,4,9,2.046666666666667,Q238076
151616,"Драчёв, Владимир Петрович",151616,2,3,9495.0,Q729257
152580,"Костомаров, Роман Сергеевич",152580,2,9,0.0,Q538174
153634,Национальный антитеррористический комитет (Россия),153634,7,7,9478.994113513141,Q2906359
154214,Ядерный ракетный двигатель,154214,3,5,979.0379699868732,Q1211136
154393,"Тома, Светлана Андреевна",154393,4,2,3137.7790263179636,Q463809
155753,"Бурджанадзе, Нино Анзоровна",155753,3,19,509.1462049062049,Q229493
156045,Бронепоезд,156045,2,22,39357.76003550294,Q722795
156395,"Памфилова, Элла Александровна",156395,2,1,628.9359987826613,Q458100
156776,"Ах, водевиль, водевиль…",156776,2,2,1722.977144103074,Q4072889
156844,Белые росы,156844,11,2,17369.03466147278,Q1964549
156859,Благочестивая Марта (фильм),156859,6,2,4771.310017541947,Q4087922
156860,Блондинка за углом,156860,1,2,0.0,Q4088313
156863,"Богач, бедняк… (фильм, 1982)",156863,2,2,1903.0,Q4089139
156904,Бумбараш,156904,4,17,24202.796508499825,Q4099137
157281,Батальоны просят огня (фильм),157281,5,2,25612.039367809648,Q4079314
158430,Летние Олимпийские игры 1968,158430,1,3,0.0,Q8429
158811,Внимание! Всем постам…,158811,3,2,2147.6149853259394,Q4113742
158836,Воры в законе (фильм),158836,2,2,173.47429056793223,Q4126061
158839,Воскресный папа,158839,3,2,2205.444568745602,Q4126292
158850,"Всё будет хорошо! (фильм, 1995)",158850,1,17,0.0,Q4127742
159185,Битва при Заллаке,159185,1,6,0.0,Q392538
159593,Чемпионат мира по футболу 1930,159593,4,4,1334.0053258189073,Q48432
159658,Total,159658,1,5,0.0,Q154037
159829,Приоритетные национальные проекты,159829,1,8,0.0,Q1570292
160644,Где находится нофелет?,160644,6,2,11829.632973093447,Q4134604
160650,"Гений (фильм, 1991)",160650,4,2,41815.398217193244,Q4135424
160709,Дача (фильм),160709,1,17,0.0,Q4155389
160722,Дамы приглашают кавалеров,160722,1,2,0.0,Q4154454
161280,Дети Дон Кихота,161280,2,2,152.13169114646814,Q4159337
161319,Долгая дорога в дюнах,161319,3,2,5868.481100963247,Q4164437
161320,Долгая дорога к себе,161320,2,2,6488.057553409365,Q4164438
161326,"Дом, который построил Свифт",161326,3,2,1.2857142857142858,Q4165172
161335,Дорогая Елена Сергеевна (фильм),161335,2,2,0.0,Q1823717
161352,Дуэнья (фильм),161352,1,2,0.0,Q4171457
161813,Зеландия (провинция),161813,4,19,5705.0,Q705
161981,Женщина для всех,161981,5,2,32776.358464578436,Q15270619
162056,"Александров, Григорий Васильевич (режиссёр)",162056,4,13,8386.087336092358,Q561459
162685,"Рогинский, Арсений Борисович",162685,4,1,567.2753716182193,Q476220
162923,Интеко,162923,2,2,0.0,Q4201982
163479,Адмирал Флота Советского Союза Кузнецов,163479,20,5,29265.705542224896,Q274924
163737,"За двумя зайцами (фильм, 1961)",163737,1,13,0.0,Q4182238
163758,Звезда и смерть Хоакина Мурьеты (фильм),163758,6,2,2161.054535532946,Q4189403
163759,Звезда пленительного счастья,163759,6,2,25928.94121437598,Q4189412
163829,Иван Грозный (фильм),163829,2,13,0.0,Q20051329
163834,И снова Анискин,163834,1,13,0.0,Q4195091
163921,"Карнавал (фильм, 1981)",163921,5,2,3092.7450377286696,Q4215500
163989,"Кольцов, Михаил Ефимович",163989,2,21,24583.0,Q968099
164357,Деидамия,164357,2,14,0.0,Q431387
164413,"Гулая, Инна Иосифовна",164413,3,2,5703.0,Q4151791
164779,Сухой (компания),164779,9,5,41926.848113852946,Q193007
164969,Контракт века (фильм),164969,5,2,0.0,Q4231683
164974,Короли и капуста (фильм),164974,3,2,0.0,Q4233784
164995,Криминальный квартет,164995,7,2,10682.142126877246,Q4241041
164998,"Криминальный талант (фильм, 1988)",164998,1,2,0.0,Q4241042
165068,Любимая женщина механика Гаврилова,165068,1,2,0.0,Q4271478
165458,"Уэллс, Орсон",165458,3,19,3804.0,Q24829
165728,"Мальчики (фильм, 1990)",165728,2,2,0.0,Q4279600
165740,Марш-бросок (фильм),165740,2,17,1903.0,Q4283194
165793,"Даниэль, Юлий Маркович",165793,3,1,8496.452215608519,Q435770
166184,"Жигалов, Михаил Васильевич",166184,3,2,5519.201862776814,Q4179992
166464,Ростовский государственный университет,166464,2,15,3022.0598029422436,Q4398500
166744,"Кокшенов, Михаил Михайлович",166744,10,2,27970.71719540475,Q4227521
167306,"Много шума из ничего (фильм, 1973)",167306,2,2,315.4483065841276,Q4298828
167927,Застава в горах,167927,1,2,0.0,Q2993588
167932,Классик (фильм),167932,1,17,0.0,Q4223009
168087,Тайна чёрного короля,168087,5,13,0.0,Q4449960
168572,"Остров сокровищ (мультфильм, 1988)",168572,8,13,17380.141609585095,Q655133
168574,Моонзунд (фильм),168574,8,2,5827.062242353265,Q4302250
168597,"Мама, не горюй",168597,1,17,0.0,Q4279711
168618,"Мы, нижеподписавшиеся",168618,5,2,4416.466177401252,Q4309242
169135,Царь-бомба,169135,5,8,9503.0,Q188596
169258,Крепкий орешек,169258,4,12,0.0,Q4240251
169553,"Боровик, Артём Генрихович",169553,2,5,1903.0,Q4094240
170236,"Сименон, Жорж",170236,3,19,3804.0,Q128790
170241,Комиссар Мегрэ,170241,2,19,0.0,Q830561
170682,KMFDM,170682,3,7,0.0,Q1351424
170934,Национальная футбольная лига,170934,4,10,17958.73305095912,Q1215884
172416,Взаимное гарантированное уничтожение,172416,1,8,0.0,Q637802
172423,Су-33,172423,13,5,46838.063369707714,Q332637
172710,"Спиридонова, Мария Александровна",172710,3,2,3805.0,Q266745
174805,Технические средства защиты авторских прав,174805,2,8,1903.0,Q192532
175417,Ленфильм,175417,17,13,104836.03114028166,Q158478
175862,"Шанина, Елена Юрьевна",175862,6,2,29.197790033288687,Q4520064
178539,"Кибальчич, Николай Иванович",178539,1,7,0.0,Q723519
179057,Зеландия (остров),179057,2,19,0.0,Q25535
179347,Пародия,179347,9,16,81118.63534019029,Q170539
179807,"Берггольц, Ольга Фёдоровна",179807,1,1,0.0,Q237518
180133,Парижский мирный договор (1856),180133,5,11,51262.29692248891,Q319260
180582,Омон Ра,180582,1,15,0.0,Q4120736
181817,Красногорский район (Московская область),181817,3,2,12006.568214887782,Q2627335
183039,"Чулюкин, Юрий Степанович",183039,1,13,0.0,Q4517961
184480,Медаль ордена «За заслуги перед Отечеством»,184480,17,3,222828.78892021588,Q339717
186506,Человек с бульвара Капуцинов,186506,14,2,12631.32724588344,Q1195685
186680,Иоанн Павел I,186680,2,26,1903.0000000000002,Q37278
187223,"Авербах, Илья Александрович",187223,1,2,0.0,Q4055630
187257,"Лиознова, Татьяна Михайловна",187257,4,2,4365.8387791691675,Q466041
187570,Летяги,187570,1,5,0.0,Q9490
188289,"Жаров, Михаил Иванович",188289,3,13,1903.0000000000002,Q764546
189500,"Кузнецов, Юрий Александрович (актёр)",189500,3,2,16.582972582972584,Q4245080
189742,"Прыгунов, Лев Георгиевич",189742,6,2,8323.49208239203,Q4382654
191380,Радиоэлектронная борьба,191380,11,5,11179.581812474658,Q272826
191666,Инкогнито из Петербурга,191666,4,2,930.7913223083905,Q930153
191924,Царь-танк,191924,2,8,1903.0,Q147586
192586,"Федотов, Владимир Григорьевич",192586,5,4,2589.755814921815,Q938413
193339,"Видич, Неманья",193339,1,18,0.0,Q163564
193553,"Юнгвальд-Хилькевич, Георгий Эмильевич",193553,5,2,6050.637728280326,Q4534523
194789,Тронхейм,194789,1,22,0.0,Q25804
194790,Ополчение,194790,1,7,0.0,Q1863899
195565,Шербурские зонтики,195565,4,8,58243.061927965304,Q163868
195739,"Борисов, Александр Фёдорович",195739,1,17,0.0,Q4093818
195850,"Татарский, Александр Михайлович",195850,2,13,0.0,Q2627503
195876,ОБЭРИУ,195876,1,1,0.0,Q1779590
196523,Алексий I,196523,5,26,6630.183333333334,Q547702
196584,"Котин, Жозеф Яковлевич",196584,2,22,50684.63756706816,Q279877
197299,В круге первом (телесериал),197299,2,2,11.301201545065503,Q4101717
197752,"Полицеймако, Мария Витальевна",197752,2,13,1668.6804121322157,Q4370196
197999,Пантикапей,197999,4,11,0.3333333333333333,Q906661
199631,"Акопян, Амаяк Арутюнович",199631,2,2,1019.9115959478844,Q4059737
200554,Фердинанд II (король Арагона),200554,4,6,12335.0,Q12860
201236,Финляндская православная церковь,201236,6,26,5162.146825396825,Q752470
201352,Судьба человека (фильм),201352,1,17,0.0,Q1304993
201493,"Учитель, Ефим Юльевич",201493,1,1,0.0,Q13218090
201701,"Поляков, Юрий Михайлович",201701,1,3,0.0,Q737922
201744,"Щербицкий, Владимир Васильевич",201744,1,22,0.0,Q523723
201771,Сомалиленд,201771,4,6,17069.0,Q34754
202735,Без лица,202735,1,30,0.0,Q223887
202754,Обратной дороги нет (фильм),202754,2,2,1903.0000000000002,Q4329833
202832,Лестер,202832,5,4,746.5345317809491,Q83065
203047,Universal Music Group,203047,2,17,3803.9999999999995,Q38903
203140,"Нигматуллин, Руслан Каримович",203140,1,4,0.0,Q559136
203224,"Пиотровский, Михаил Борисович",203224,1,2,0.0,Q2280388
203530,"Иванов, Сергей Петрович (актёр)",203530,2,2,50.82981727924766,Q4196336
203537,"Олялин, Николай Владимирович",203537,1,2,0.0,Q1366720
204974,История административно-территориального деления РСФСР,204974,2,11,9004.973963541534,Q12106778
205970,"Дюжева, Марина Михайловна",205970,4,2,1278.3328046409931,Q4172184
206095,Моонзундское сражение (1917),206095,1,2,0.0,Q871617
206296,"Ханеке, Михаэль",206296,4,13,27261.399017354455,Q84199
206636,День пионерии,206636,1,16,0.0,Q4158311
207682,Небеса обетованные,207682,7,2,11538.75167317071,Q4315505
207876,Штрафбат (телесериал),207876,4,17,24606.0,Q4526966
208203,Белорусский вокзал (фильм),208203,1,2,0.0,Q1969508
208290,Лозаннский мирный договор,208290,1,26,0.0,Q193258
208716,Новоград-Волынский,208716,1,24,0.0,Q149024
209464,Политические репрессии,209464,6,1,37871.126080149894,Q1899269
210604,Банги,210604,2,5,0.0,Q3832
211957,"Дэвис, Джефферсон",211957,6,20,18949.25,Q162269
212482,"Бараев, Мовсар Бухариевич",212482,2,2,0.0,Q1396260
212972,"Лачина, Ирина Олеговна",212972,2,2,392.2133927737477,Q1966985
213684,"Ауг, Юлия Артуровна",213684,2,1,5703.0,Q4072355
218482,"Ильинский, Игорь Владимирович",218482,1,13,0.0,Q2358989
220069,"Башмет, Юрий Абрамович",220069,2,2,832.5223687141626,Q156546
224078,"Миронова, Мария Владимировна",224078,4,13,9021.251870716551,Q4296110
228693,"Голдинг, Уильям",228693,2,15,1903.0,Q44183
230032,Центральный комитет ВЛКСМ,230032,8,13,44851.318734146626,Q4504311
230201,"Дмитриев, Игорь Борисович",230201,6,2,6182.7778106111045,Q433411
232114,"Кремер, Гидон Маркусович",232114,1,2,0.0,Q159915
232266,"Медведев, Юрий Николаевич",232266,6,2,2794.112617612208,Q4287336
232345,"Перовская, Софья Львовна",232345,2,7,1903.0,Q1823663
232998,Дети лейтенанта Шмидта,232998,1,2,0.0,Q4159358
233176,"Болейн, Анна",233176,5,31,11391.0,Q80823
233282,Ягель,233282,1,15,0.0,Q13424812
233749,"Вильерс, Джордж, 1-й герцог Бекингем",233749,4,2,1127.7098967319282,Q313817
239569,По главной улице с оркестром,239569,1,2,0.0,Q4366082
240943,"Сурикова, Алла Ильинична",240943,5,2,365.4613932405163,Q4446515
241734,"Заря (футбольный клуб, Луганск)",241734,6,23,6232.538953202707,Q754307
242650,Зеландия,242650,2,19,0.0,Q83254
242848,Колядки,242848,3,1,0.0,Q16937368
243984,Дуэль,243984,4,15,38687.50028312555,Q191503
246443,"Саленко, Олег Анатольевич",246443,3,4,29.607935896470114,Q295746
248181,The New York Times,248181,25,8,691849.2093895506,Q9684
248201,"Ван Боммел, Марк",248201,4,4,543.8656829100642,Q151853
249262,"Ван Бастен, Марко",249262,7,4,3973.4679813475136,Q483629
249684,"Абдулов, Всеволод Осипович",249684,4,2,10350.310575493306,Q1072223
249964,"Синявская, Тамара Ильинична",249964,2,2,0.0,Q3742244
249992,Доминик Джокер,249992,1,28,0.0,Q4165856
250541,"Асад, Мухаммад",250541,1,22,0.0,Q369957
251393,"Говард, Екатерина",251393,3,31,1.5,Q188926
251828,"Газаров, Сергей Ишханович",251828,3,22,15175.0,Q4131637
252349,Сомали (полуостров),252349,2,6,1903.0,Q40556
253340,"Гаттузо, Дженнаро",253340,4,4,421.03888501617865,Q116980
253484,Раввин,253484,5,22,7605.0,Q133485
253612,Питтсбург,253612,9,10,23309.19221617439,Q1342
255637,Кабинет министров Украины,255637,5,22,15194.082140564286,Q613729
256798,"Гаврилов, Юрий Васильевич",256798,2,4,0.0,Q921661
257451,"Вадим, Роже",257451,2,8,3804.0,Q383420
257890,Катастрофа Boeing 747 под Токио,257890,1,5,0.0,Q18173
258158,Приключения Электроника,258158,11,2,13786.263728381187,Q3500392
258439,Спорт-Экспресс,258439,5,4,9340.024918635881,Q974931
258720,Р-9А,258720,8,8,3167.6666666666547,Q1969193
258985,"Никищихина, Елизавета Сергеевна",258985,3,2,363.5186120029839,Q4320018
259105,"Перфилов, Лев Алексеевич",259105,1,2,0.0,Q4359316
260367,Букеровская премия,260367,2,15,3804.0,Q160082
261378,"Альбац, Евгения Марковна",261378,2,1,110.47453934953936,Q4063354
262271,Чистые пруды,262271,2,2,1903.0,Q2458029
262802,Sikorsky UH-60 Black Hawk,262802,3,0,8097.569077257524,Q189491
263663,Очень страшное кино 2,263663,3,16,3805.0,Q642501
263733,Очень страшное кино 3,263733,3,16,12970.18065587764,Q635937
265519,Миллионер поневоле,265519,1,8,0.0,Q59595
267685,"Немирович-Данченко, Владимир Иванович",267685,6,2,8173.729240148258,Q203860
268246,"Бенфика (футбольный клуб, Лиссабон)",268246,16,4,20662.51063025016,Q131499
268334,Джузеппе Меацца (стадион),268334,3,18,951.0,Q133566
269222,Уэмбли,269222,9,4,28355.5380393913,Q128468
269233,Старики-разбойники,269233,2,17,1903.0,Q378969
269945,"Рис-Дэвис, Джон",269945,4,20,0.0,Q16455
269971,Гражданская война в Ливане,269971,2,22,1903.0,Q208484
270112,"Сафина, Динара Мубиновна",270112,3,10,489.448981913573,Q1029664
270957,Американо-мексиканская война,270957,4,20,950.9999999999999,Q6683
271187,Президент Грузии,271187,5,19,23600.209396549344,Q843405
