,Degree,Id,Label,Probability,Qid,Topic,betweenesscentrality,modularity_class
35,1.0,7003.0,Cauchy distribution,0.5312193632125854,Q726441,STEM.Mathematics,0.0,0.0
36,2.0,7397.0,Color blindness,0.998309314250946,Q133696,STEM.STEM*,3621.0000000000014,8.0
37,2.0,7397.0,Color blindness,0.994455099105835,Q133696,STEM.Medicine_&_Health,3621.0000000000014,8.0
38,2.0,7397.0,Color blindness,0.13661839067935944,Q133696,STEM.Biology,3621.0000000000014,8.0
39,3.0,7655.0,Clay Mathematics Institute,0.5544804334640503,Q857975,STEM.STEM*,3623.8333333333344,0.0
40,3.0,7655.0,Clay Mathematics Institute,0.3998216390609741,Q857975,History_and_Society.Business_and_economics,3623.8333333333344,0.0
41,3.0,7655.0,Clay Mathematics Institute,0.38492217659950256,Q857975,History_and_Society.Education,3623.8333333333344,0.0
42,3.0,7655.0,Clay Mathematics Institute,0.1067005917429924,Q857975,STEM.Medicine_&_Health,3623.8333333333344,0.0
43,3.0,7655.0,Clay Mathematics Institute,0.0,Q857975,Geography.Regions.Americas.North_America,3623.8333333333344,0.0
44,6.0,14644.0,Geography of Indonesia,0.47929088973999023,Q1977576,Geography.Regions.Asia.Asia*,8104.381818181819,1.0
45,6.0,14644.0,Geography of Indonesia,0.4659240117073059,Q1977576,Geography.Regions.Asia.Southeast_Asia,8104.381818181819,1.0
46,6.0,14644.0,Geography of Indonesia,0.0,Q1977576,Geography.Geographical,8104.381818181819,1.0
47,9.0,16550.0,"John, King of England",0.9965265989303589,Q129308,Culture.Biography.Biography*,4823.150000000242,29.0
48,9.0,16550.0,"John, King of England",0.8670457601547241,Q129308,History_and_Society.History,4823.150000000242,29.0
49,9.0,16550.0,"John, King of England",0.4765896201133728,Q129308,History_and_Society.Military_and_warfare,4823.150000000242,29.0
50,9.0,16550.0,"John, King of England",0.30736804008483887,Q129308,Culture.Philosophy_and_religion,4823.150000000242,29.0
51,9.0,16550.0,"John, King of England",0.17818872833251953,Q129308,Geography.Regions.Europe.Europe*,4823.150000000242,29.0
52,9.0,16550.0,"John, King of England",0.1732981950044632,Q129308,History_and_Society.Politics_and_government,4823.150000000242,29.0
53,9.0,16550.0,"John, King of England",0.16027602553367615,Q129308,Culture.Biography.Women,4823.150000000242,29.0
54,9.0,16550.0,"John, King of England",0.022430347442626952,Q129308,Geography.Regions.Europe.Northern_Europe,4823.150000000242,29.0
55,9.0,16550.0,"John, King of England",0.0,Q129308,Geography.Regions.Europe.Western_Europe,4823.150000000242,29.0
56,1.0,17190.0,Kipchoge Keino,1.0000100135803223,Q28947,Culture.Sports,0.0,33.0
57,1.0,17190.0,Kipchoge Keino,0.9996640086174011,Q28947,Culture.Biography.Biography*,0.0,33.0
58,1.0,17190.0,Kipchoge Keino,0.3344935646057129,Q28947,Geography.Regions.Africa.Africa*,0.0,33.0
59,5.0,18595.0,Lex Luthor,0.9149109721183777,Q694790,Culture.Literature,157475.0,12.0
60,5.0,18595.0,Lex Luthor,0.24509501457214355,Q694790,Culture.Media.Media*,157475.0,12.0
61,5.0,18595.0,Lex Luthor,0.1968362182378769,Q694790,Culture.Visual_arts.Visual_arts*,157475.0,12.0
62,5.0,18595.0,Lex Luthor,0.1097157895565033,Q694790,Culture.Visual_arts.Comics_and_Anime,157475.0,12.0
63,11.0,19121.0,Politics of the Maldives,0.21734751760959625,Q1153958,STEM.STEM*,125848.95,38.0
64,11.0,19121.0,Politics of the Maldives,0.1259327530860901,Q1153958,History_and_Society.History,125848.95,38.0
65,11.0,19121.0,Politics of the Maldives,0.12253321707248688,Q1153958,History_and_Society.Politics_and_government,125848.95,38.0
66,11.0,19121.0,Politics of the Maldives,0.11280541121959686,Q1153958,History_and_Society.Transportation,125848.95,38.0
67,11.0,19121.0,Politics of the Maldives,0.1097157895565033,Q1153958,History_and_Society.Society,125848.95,38.0
68,11.0,19121.0,Politics of the Maldives,0.0,Q1153958,Geography.Regions.Europe.Europe*,125848.95,38.0
69,11.0,19121.0,Politics of the Maldives,0.0,Q1153958,Geography.Regions.Asia.Asia*,125848.95,38.0
70,11.0,19121.0,Politics of the Maldives,0.0,Q1153958,Geography.Regions.Americas.North_America,125848.95,38.0
71,11.0,19121.0,Politics of the Maldives,0.0,Q1153958,Geography.Regions.Europe.Northern_Europe,125848.95,38.0
72,1.0,19327.0,Master shot,0.29422497749328613,Q473220,STEM.STEM*,0.0,8.0
73,1.0,19327.0,Master shot,0.0,Q473220,Geography.Regions.Asia.Asia*,0.0,8.0
74,1.0,19327.0,Master shot,0.0,Q473220,Geography.Regions.Americas.North_America,0.0,8.0
75,1.0,19327.0,Master shot,0.0,Q473220,Geography.Regions.Europe.Europe*,0.0,8.0
76,9.0,20698.0,Michael Atiyah,0.998803436756134,Q208356,Culture.Biography.Biography*,18091.16666666667,0.0
77,9.0,20698.0,Michael Atiyah,0.348655104637146,Q208356,STEM.STEM*,18091.16666666667,0.0
78,9.0,20698.0,Michael Atiyah,0.11280541121959686,Q208356,STEM.Physics,18091.16666666667,0.0
79,9.0,20698.0,Michael Atiyah,0.0,Q208356,Geography.Regions.Europe.Europe*,18091.16666666667,0.0
80,9.0,20698.0,Michael Atiyah,0.0,Q208356,Geography.Regions.Europe.Northern_Europe,18091.16666666667,0.0
81,6.0,21559.0,Nasdaq,0.7981967926025391,Q82059,History_and_Society.Business_and_economics,64135.53466720652,2.0
82,6.0,21559.0,Nasdaq,0.2763098945617676,Q82059,Geography.Regions.Americas.North_America,64135.53466720652,2.0
83,2.0,21746.0,Nolo contendere,0.585111141204834,Q1733896,History_and_Society.Politics_and_government,36120.0,7.0
84,1.0,22451.0,Offshore powerboat racing,0.4301573634147644,Q946535,STEM.STEM*,0.0,24.0
85,1.0,22451.0,Offshore powerboat racing,0.1778208613395691,Q946535,History_and_Society.Transportation,0.0,24.0
86,1.0,22451.0,Offshore powerboat racing,0.16452647745609283,Q946535,History_and_Society.Military_and_warfare,0.0,24.0
87,1.0,22451.0,Offshore powerboat racing,0.14415885508060455,Q946535,STEM.Technology,0.0,24.0
88,1.0,22451.0,Offshore powerboat racing,0.1259327530860901,Q946535,History_and_Society.History,0.0,24.0
89,1.0,22451.0,Offshore powerboat racing,0.11597072333097458,Q946535,Culture.Philosophy_and_religion,0.0,24.0
90,1.0,22451.0,Offshore powerboat racing,0.1097157895565033,Q946535,STEM.Engineering,0.0,24.0
91,1.0,22451.0,Offshore powerboat racing,0.0,Q946535,Geography.Regions.Europe.Europe*,0.0,24.0
92,1.0,22451.0,Offshore powerboat racing,0.0,Q946535,Geography.Regions.Asia.Asia*,0.0,24.0
93,1.0,22451.0,Offshore powerboat racing,0.0,Q946535,Geography.Regions.Asia.East_Asia,0.0,24.0
94,5.0,23829.0,Pope Adrian V,0.9886782765388489,Q173000,Culture.Biography.Biography*,723.2500000000695,29.0
95,5.0,23829.0,Pope Adrian V,0.9324633479118347,Q173000,Culture.Philosophy_and_religion,723.2500000000695,29.0
96,5.0,23829.0,Pope Adrian V,0.3276783227920532,Q173000,History_and_Society.History,723.2500000000695,29.0
97,5.0,23829.0,Pope Adrian V,0.21124218606948852,Q173000,Geography.Regions.Europe.Europe*,723.2500000000695,29.0
98,5.0,23829.0,Pope Adrian V,0.0,Q173000,Geography.Regions.Europe.Southern_Europe,723.2500000000695,29.0
99,21.0,23964.0,PlayStation (console),0.9958112239837646,Q10677,Culture.Media.Video_games,48337.59999999833,32.0
100,21.0,23964.0,PlayStation (console),0.9952548146247864,Q10677,Culture.Internet_culture,48337.59999999833,32.0
101,21.0,23964.0,PlayStation (console),0.9883227348327637,Q10677,Culture.Media.Media*,48337.59999999833,32.0
102,21.0,23964.0,PlayStation (console),0.4532718360424042,Q10677,History_and_Society.Business_and_economics,48337.59999999833,32.0
103,21.0,23964.0,PlayStation (console),0.13297423720359802,Q10677,STEM.STEM*,48337.59999999833,32.0
104,7.0,24027.0,Pope John Paul I,0.9919480085372925,Q37278,Culture.Biography.Biography*,5069.749999999486,29.0
105,7.0,24027.0,Pope John Paul I,0.8991314172744751,Q37278,Culture.Philosophy_and_religion,5069.749999999486,29.0
106,7.0,24027.0,Pope John Paul I,0.32119916582107544,Q37278,Geography.Regions.Europe.Europe*,5069.749999999486,29.0
107,7.0,24027.0,Pope John Paul I,0.0,Q37278,Geography.Regions.Europe.Southern_Europe,5069.749999999486,29.0
108,5.0,24303.0,Pope Urban VII,0.997758150100708,Q134337,Culture.Biography.Biography*,723.2500000000695,29.0
109,5.0,24303.0,Pope Urban VII,0.8840492963790894,Q134337,Culture.Philosophy_and_religion,723.2500000000695,29.0
110,5.0,24303.0,Pope Urban VII,0.24809722805023193,Q134337,Geography.Regions.Europe.Europe*,723.2500000000695,29.0
111,5.0,24303.0,Pope Urban VII,0.16452647745609283,Q134337,History_and_Society.History,723.2500000000695,29.0
112,5.0,24303.0,Pope Urban VII,0.0,Q134337,Geography.Regions.Europe.Southern_Europe,723.2500000000695,29.0
113,5.0,24434.0,Pope Innocent V,0.9984612464904785,Q170871,Culture.Biography.Biography*,723.2500000000695,29.0
114,5.0,24434.0,Pope Innocent V,0.9850529432296753,Q170871,Culture.Philosophy_and_religion,723.2500000000695,29.0
115,5.0,24434.0,Pope Innocent V,0.44553956389427185,Q170871,History_and_Society.History,723.2500000000695,29.0
116,5.0,24434.0,Pope Innocent V,0.23006861114501953,Q170871,Geography.Regions.Europe.Europe*,723.2500000000695,29.0
117,5.0,24434.0,Pope Innocent V,0.0,Q170871,Geography.Regions.Europe.Southern_Europe,723.2500000000695,29.0
118,11.0,24455.0,Pope Innocent III,0.9980832934379578,Q128076,Culture.Biography.Biography*,37341.24166666521,29.0
119,11.0,24455.0,Pope Innocent III,0.9814634323120117,Q128076,Culture.Philosophy_and_religion,37341.24166666521,29.0
120,11.0,24455.0,Pope Innocent III,0.6001983880996704,Q128076,History_and_Society.History,37341.24166666521,29.0
121,11.0,24455.0,Pope Innocent III,0.25966064834594726,Q128076,Geography.Regions.Europe.Europe*,37341.24166666521,29.0
122,11.0,24455.0,Pope Innocent III,0.0,Q128076,Geography.Regions.Europe.Southern_Europe,37341.24166666521,29.0
123,1.0,24933.0,Polywater,0.8311530351638794,Q1890780,STEM.STEM*,0.0,0.0
124,1.0,24933.0,Polywater,0.4688006341457367,Q1890780,STEM.Mathematics,0.0,0.0
125,1.0,24933.0,Polywater,0.3140605390071869,Q1890780,STEM.Space,0.0,0.0
126,1.0,24933.0,Polywater,0.1824355274438858,Q1890780,STEM.Computing,0.0,0.0
127,1.0,24933.0,Polywater,0.1824355274438858,Q1890780,STEM.Medicine_&_Health,0.0,0.0
128,1.0,24933.0,Polywater,0.1520422399044037,Q1890780,STEM.Chemistry,0.0,0.0
129,1.0,24933.0,Polywater,0.0,Q1890780,Geography.Regions.Americas.North_America,0.0,0.0
130,1.0,24933.0,Polywater,0.0,Q1890780,Geography.Regions.Americas.Central_America,0.0,0.0
131,6.0,25538.0,Robyn,0.9955416321754456,Q229445,Culture.Biography.Biography*,10859.000000000004,32.0
132,6.0,25538.0,Robyn,0.8596737384796143,Q229445,Culture.Biography.Women,10859.000000000004,32.0
133,6.0,25538.0,Robyn,0.8439050912857056,Q229445,Culture.Media.Media*,10859.000000000004,32.0
134,6.0,25538.0,Robyn,0.8080772161483765,Q229445,Culture.Media.Music,10859.000000000004,32.0
135,6.0,25538.0,Robyn,0.4529760947227478,Q229445,Geography.Regions.Europe.Northern_Europe,10859.000000000004,32.0
136,6.0,25538.0,Robyn,0.4515841474533081,Q229445,Geography.Regions.Europe.Europe*,10859.000000000004,32.0
137,6.0,25538.0,Robyn,0.10375863313674927,Q229445,Culture.Media.Television,10859.000000000004,32.0
138,6.0,25538.0,Robyn,0.0,Q229445,Geography.Regions.Americas.North_America,10859.000000000004,32.0
139,2.0,25813.0,Rice University,0.9908843636512756,Q842909,History_and_Society.Education,515.1708326300521,16.0
140,2.0,25813.0,Rice University,0.9466066956520081,Q842909,Geography.Regions.Americas.North_America,515.1708326300521,16.0
141,2.0,25813.0,Rice University,0.20182321965694427,Q842909,Culture.Philosophy_and_religion,515.1708326300521,16.0
142,2.0,25813.0,Rice University,0.1968362182378769,Q842909,Culture.Visual_arts.Architecture,515.1708326300521,16.0
143,2.0,25813.0,Rice University,0.1732981950044632,Q842909,Culture.Visual_arts.Visual_arts*,515.1708326300521,16.0
144,15.0,28740.0,Sulawesi,0.6513648629188538,Q3812,Geography.Regions.Asia.Asia*,13619.243398268396,1.0
145,15.0,28740.0,Sulawesi,0.6513648629188538,Q3812,Geography.Regions.Asia.Southeast_Asia,13619.243398268396,1.0
146,15.0,28740.0,Sulawesi,0.3923468291759491,Q3812,Geography.Geographical,13619.243398268396,1.0
147,15.0,28740.0,Sulawesi,0.1732981950044632,Q3812,Geography.Regions.Oceania,13619.243398268396,1.0
148,15.0,28740.0,Sulawesi,0.1294127255678177,Q3812,Geography.Regions.Africa.Africa*,13619.243398268396,1.0
149,12.0,30849.0,"Toledo, Ohio",0.9219318628311157,Q49239,Geography.Geographical,298795.4259016361,3.0
150,12.0,30849.0,"Toledo, Ohio",0.7826725244522095,Q49239,Geography.Regions.Americas.North_America,298795.4259016361,3.0
151,2.0,31175.0,Tobin tax,0.38492217659950256,Q853044,STEM.STEM*,0.0,2.0
152,2.0,31175.0,Tobin tax,0.2689514458179474,Q853044,History_and_Society.Business_and_economics,0.0,2.0
153,2.0,31175.0,Tobin tax,0.2689514458179474,Q853044,History_and_Society.Politics_and_government,0.0,2.0
154,2.0,31175.0,Tobin tax,0.15611489117145538,Q853044,History_and_Society.Society,0.0,2.0
155,2.0,31175.0,Tobin tax,0.0,Q853044,Geography.Regions.Europe.Europe*,0.0,2.0
156,9.0,31803.0,"Trinity College, Cambridge",0.59267657995224,Q332342,History_and_Society.Education,456212.24717751576,14.0
157,9.0,31803.0,"Trinity College, Cambridge",0.5000100135803223,Q332342,Geography.Regions.Europe.Europe*,456212.24717751576,14.0
158,9.0,31803.0,"Trinity College, Cambridge",0.26285186409950256,Q332342,Culture.Visual_arts.Architecture,456212.24717751576,14.0
159,9.0,31803.0,"Trinity College, Cambridge",0.23371636867523193,Q332342,Geography.Regions.Europe.Northern_Europe,456212.24717751576,14.0
160,9.0,31803.0,"Trinity College, Cambridge",0.23371636867523193,Q332342,Culture.Visual_arts.Visual_arts*,456212.24717751576,14.0
161,9.0,31803.0,"Trinity College, Cambridge",0.1067005917429924,Q332342,History_and_Society.History,456212.24717751576,14.0
162,13.0,32380.0,Politics of Vietnam,0.9981998205184937,Q1154750,History_and_Society.Politics_and_government,68461.59487734486,38.0
163,13.0,32380.0,Politics of Vietnam,0.3165845146179199,Q1154750,Geography.Regions.Asia.Asia*,68461.59487734486,38.0
164,13.0,32380.0,Politics of Vietnam,0.19165198707580566,Q1154750,Geography.Regions.Asia.Southeast_Asia,68461.59487734486,38.0
165,14.0,32578.0,Vermont,0.979677677154541,Q16551,Geography.Geographical,1219102.6204620665,2.0
166,14.0,32578.0,Vermont,0.9399233460426331,Q16551,Geography.Regions.Americas.North_America,1219102.6204620665,2.0
167,20.0,32901.0,Woody Allen,0.9914325475692749,Q25089,Culture.Biography.Biography*,129258.48081203786,8.0
168,20.0,32901.0,Woody Allen,0.6791887283325195,Q25089,Culture.Media.Media*,129258.48081203786,8.0
169,20.0,32901.0,Woody Allen,0.2689514458179474,Q25089,History_and_Society.Society,129258.48081203786,8.0
170,20.0,32901.0,Woody Allen,0.1732981950044632,Q25089,Culture.Media.Films,129258.48081203786,8.0
171,20.0,32901.0,Woody Allen,0.13661839067935944,Q25089,Culture.Literature,129258.48081203786,8.0
172,20.0,32901.0,Woody Allen,0.10667316818237305,Q25089,Geography.Regions.Americas.North_America,129258.48081203786,8.0
173,20.0,32901.0,Woody Allen,0.0,Q25089,Geography.Regions.Europe.Europe*,129258.48081203786,8.0
174,20.0,32901.0,Woody Allen,0.0,Q25089,Geography.Regions.Europe.Northern_Europe,129258.48081203786,8.0
175,2.0,34220.0,X rating,0.5312193632125854,Q1389092,STEM.STEM*,75621.0,6.0
176,2.0,34220.0,X rating,0.14805719256401062,Q1389092,History_and_Society.Politics_and_government,75621.0,6.0
177,2.0,34220.0,X rating,0.1259327530860901,Q1389092,STEM.Technology,75621.0,6.0
178,2.0,34220.0,X rating,0.0,Q1389092,Geography.Regions.Europe.Europe*,75621.0,6.0
179,2.0,34220.0,X rating,0.0,Q1389092,Geography.Regions.Asia.Asia*,75621.0,6.0
180,5.0,39287.0,Stephen Langton,0.998142421245575,Q465329,Culture.Biography.Biography*,0.0,29.0
181,5.0,39287.0,Stephen Langton,0.9344051480293274,Q465329,Culture.Philosophy_and_religion,0.0,29.0
182,5.0,39287.0,Stephen Langton,0.348655104637146,Q465329,History_and_Society.History,0.0,29.0
183,5.0,39287.0,Stephen Langton,0.0,Q465329,Geography.Regions.Europe.Europe*,0.0,29.0
184,5.0,39287.0,Stephen Langton,0.0,Q465329,Geography.Regions.Europe.Northern_Europe,0.0,29.0
185,5.0,42179.0,Mount Everest,0.8774868249893188,Q513,Geography.Geographical,16271.000000000002,37.0
186,5.0,42179.0,Mount Everest,0.8354935646057129,Q513,Geography.Regions.Asia.Asia*,16271.000000000002,37.0
187,5.0,42179.0,Mount Everest,0.3140605390071869,Q513,Geography.Regions.Asia.East_Asia,16271.000000000002,37.0
188,5.0,42179.0,Mount Everest,0.1732981950044632,Q513,Geography.Regions.Asia.South_Asia,16271.000000000002,37.0
189,5.0,42179.0,Mount Everest,0.16027602553367615,Q513,STEM.Earth_and_environment,16271.000000000002,37.0
190,5.0,42179.0,Mount Everest,0.1294127255678177,Q513,STEM.STEM*,16271.000000000002,37.0
191,2.0,42611.0,McLibel case,0.9859463572502136,Q948164,History_and_Society.Politics_and_government,3621.0,14.0
192,2.0,42611.0,McLibel case,0.21207880973815918,Q948164,History_and_Society.Society,3621.0,14.0
193,2.0,42611.0,McLibel case,0.15036486291885376,Q948164,Geography.Regions.Europe.Europe*,3621.0,14.0
194,2.0,42611.0,McLibel case,0.0,Q948164,Geography.Regions.Asia.Asia*,3621.0,14.0
195,2.0,42611.0,McLibel case,0.0,Q948164,Geography.Regions.Asia.West_Asia,3621.0,14.0
196,2.0,42611.0,McLibel case,0.0,Q948164,Geography.Regions.Europe.Northern_Europe,3621.0,14.0
197,7.0,43223.0,Alex Ferguson,0.9989112615585327,Q44980,Culture.Biography.Biography*,180499.70448388148,19.0
198,7.0,43223.0,Alex Ferguson,0.9724247455596924,Q44980,Culture.Sports,180499.70448388148,19.0
199,7.0,43223.0,Alex Ferguson,0.037993239402770995,Q44980,Geography.Regions.Europe.Europe*,180499.70448388148,19.0
200,7.0,43223.0,Alex Ferguson,0.0,Q44980,Geography.Regions.Europe.Northern_Europe,180499.70448388148,19.0
201,1.0,43950.0,Interstate Highway System,0.6791887283325195,Q94247,History_and_Society.Transportation,0.0,2.0
202,1.0,43950.0,Interstate Highway System,0.17818872833251953,Q94247,Geography.Regions.Americas.North_America,0.0,2.0
203,7.0,43951.0,United States Numbered Highway System,0.32119916582107544,Q408192,Geography.Regions.Americas.North_America,3.0,3.0
204,7.0,43951.0,United States Numbered Highway System,0.2568419873714447,Q408192,History_and_Society.Transportation,3.0,3.0
205,7.0,43951.0,United States Numbered Highway System,0.0,Q408192,Geography.Regions.Asia.Asia*,3.0,3.0
206,18.0,47974.0,Dr. No (novel),1.0000100135803223,Q26541,Culture.Media.Media*,36290.058441559966,34.0
207,18.0,47974.0,Dr. No (novel),1.0000100135803223,Q26541,Culture.Media.Films,36290.058441559966,34.0
208,18.0,47974.0,Dr. No (novel),0.9740526676177979,Q26541,Culture.Media.Books,36290.058441559966,34.0
209,18.0,47974.0,Dr. No (novel),0.9304682612419128,Q26541,Culture.Literature,36290.058441559966,34.0
210,1.0,50230.0,Bruce Nauman,0.9946250915527344,Q168665,Culture.Biography.Biography*,0.0,16.0
211,1.0,50230.0,Bruce Nauman,0.8439050912857056,Q168665,Culture.Visual_arts.Visual_arts*,0.0,16.0
212,1.0,50230.0,Bruce Nauman,0.0,Q168665,Geography.Regions.Americas.North_America,0.0,16.0
213,1.0,50230.0,Bruce Nauman,0.0,Q168665,Geography.Regions.Europe.Europe*,0.0,16.0
214,1.0,50230.0,Bruce Nauman,0.0,Q168665,Geography.Regions.Europe.Western_Europe,0.0,16.0
215,6.0,51301.0,Pope Pontian,0.9905974268913269,Q132113,Culture.Biography.Biography*,17353.499999999724,29.0
216,6.0,51301.0,Pope Pontian,0.9763205647468567,Q132113,Culture.Philosophy_and_religion,17353.499999999724,29.0
217,6.0,51301.0,Pope Pontian,0.46102678775787354,Q132113,History_and_Society.History,17353.499999999724,29.0
218,6.0,51301.0,Pope Pontian,0.25966064834594726,Q132113,Geography.Regions.Europe.Europe*,17353.499999999724,29.0
219,6.0,51301.0,Pope Pontian,0.0,Q132113,Geography.Regions.Europe.Southern_Europe,17353.499999999724,29.0
220,6.0,51301.0,Pope Pontian,0.0,Q132113,Geography.Regions.Europe.Western_Europe,17353.499999999724,29.0
221,5.0,53228.0,Eton College,0.8479777574539185,Q192088,History_and_Society.Education,260492.4746758575,14.0
222,5.0,53228.0,Eton College,0.8175845146179199,Q192088,Geography.Regions.Europe.Europe*,260492.4746758575,14.0
223,5.0,53228.0,Eton College,0.7879412174224854,Q192088,Geography.Regions.Europe.Northern_Europe,260492.4746758575,14.0
224,6.0,53560.0,Procellariiformes,0.9974591135978699,Q21685,STEM.STEM*,2.325,37.0
225,6.0,53560.0,Procellariiformes,0.9972090721130371,Q21685,STEM.Biology,2.325,37.0
226,14.0,55097.0,U.S. Securities and Exchange Commission,0.4556442370414734,Q953944,Geography.Regions.Americas.North_America,253004.4493335886,2.0
227,14.0,55097.0,U.S. Securities and Exchange Commission,0.3998216390609741,Q953944,History_and_Society.Business_and_economics,253004.4493335886,2.0
228,14.0,55097.0,U.S. Securities and Exchange Commission,0.30736804008483887,Q953944,History_and_Society.Politics_and_government,253004.4493335886,2.0
229,14.0,55097.0,U.S. Securities and Exchange Commission,0.1520422399044037,Q953944,STEM.STEM*,253004.4493335886,2.0
230,8.0,55909.0,Laurel and Hardy,0.6001983880996704,Q33497,Culture.Biography.Biography*,29144.270046821493,21.0
231,8.0,55909.0,Laurel and Hardy,0.1067005917429924,Q33497,Culture.Media.Media*,29144.270046821493,21.0
232,8.0,55909.0,Laurel and Hardy,0.0,Q33497,Geography.Regions.Americas.North_America,29144.270046821493,21.0
233,4.0,56865.0,Lake Baikal,0.9304682612419128,Q5513,Geography.Geographical,10860.000000000004,0.0
234,4.0,56865.0,Lake Baikal,0.6224693655967712,Q5513,History_and_Society.Society,10860.000000000004,0.0
235,4.0,56865.0,Lake Baikal,0.4225146472454071,Q5513,Geography.Regions.Asia.Asia*,10860.000000000004,0.0
236,4.0,56865.0,Lake Baikal,0.287777841091156,Q5513,Geography.Regions.Europe.Europe*,10860.000000000004,0.0
237,4.0,56865.0,Lake Baikal,0.23371636867523193,Q5513,Geography.Regions.Asia.East_Asia,10860.000000000004,0.0
238,4.0,56865.0,Lake Baikal,0.19194278120994568,Q5513,Geography.Regions.Europe.Eastern_Europe,10860.000000000004,0.0
239,4.0,56865.0,Lake Baikal,0.10375863313674927,Q5513,Geography.Regions.Americas.North_America,10860.000000000004,0.0
240,25.0,57985.0,Ian Fleming,0.9992306232452393,Q82104,Culture.Biography.Biography*,406273.02857142896,34.0
241,25.0,57985.0,Ian Fleming,0.21734751760959625,Q82104,Culture.Media.Media*,406273.02857142896,34.0
242,25.0,57985.0,Ian Fleming,0.09919838809967041,Q82104,Geography.Regions.Europe.Europe*,406273.02857142896,34.0
243,25.0,57985.0,Ian Fleming,0.0,Q82104,Geography.Regions.Europe.Northern_Europe,406273.02857142896,34.0
