,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y
15,12.0,2346.0,Prix Nobel de chimie,15.0,0.2509227991104126,Q44585,STEM.Medicine_&_Health,135.0,3418.356219118096,134.0,9.0,0.0,19.428572,5.092757,-6.174616
16,12.0,2346.0,Prix Nobel de chimie,15.0,0.23371636867523193,Q44585,STEM.Biology,135.0,3418.356219118096,134.0,9.0,0.0,19.428572,5.092757,-6.174616
17,12.0,2346.0,Prix Nobel de chimie,15.0,0.11597072333097458,Q44585,Culture.Literature,135.0,3418.356219118096,134.0,9.0,0.0,19.428572,5.092757,-6.174616
18,2.0,2442.0,Phosphore,15.0,0.9525841474533081,Q674,STEM.STEM*,135.0,1345.0,134.0,9.0,0.0,10.857142,-10.072848,12.752747
19,2.0,2442.0,Phosphore,15.0,0.880807101726532,Q674,STEM.Chemistry,135.0,1345.0,134.0,9.0,0.0,10.857142,-10.072848,12.752747
20,10.0,3120.0,Var (département),1.0,0.9926641583442688,Q12789,Geography.Regions.Europe.Europe*,0.0,53838.163237576904,94.0,8.0,235.0,17.714287,-22.743174,-8.5528345
21,10.0,3120.0,Var (département),1.0,0.9648651480674744,Q12789,Geography.Regions.Europe.Western_Europe,0.0,53838.163237576904,94.0,8.0,235.0,17.714287,-22.743174,-8.5528345
22,10.0,3120.0,Var (département),1.0,0.20690405368804932,Q12789,Geography.Geographical,0.0,53838.163237576904,94.0,8.0,235.0,17.714287,-22.743174,-8.5528345
23,3.0,7489.0,Dakota du Nord,4.0,0.9935217499732971,Q1207,Geography.Geographical,172.0,49149.068985435246,126.0,2.0,0.0,11.714286,-3.5856812000000007,1.3066876
24,3.0,7489.0,Dakota du Nord,4.0,0.6001983880996704,Q1207,Geography.Regions.Americas.North_America,172.0,49149.068985435246,126.0,2.0,0.0,11.714286,-3.5856812000000007,1.3066876
25,3.0,7489.0,Dakota du Nord,4.0,0.22271016240119934,Q1207,Geography.Regions.Europe.Europe*,172.0,49149.068985435246,126.0,2.0,0.0,11.714286,-3.5856812000000007,1.3066876
26,3.0,7489.0,Dakota du Nord,4.0,0.11921291798353195,Q1207,History_and_Society.Politics_and_government,172.0,49149.068985435246,126.0,2.0,0.0,11.714286,-3.5856812000000007,1.3066876
27,3.0,7489.0,Dakota du Nord,4.0,0.1067005917429924,Q1207,Geography.Regions.Europe.Western_Europe,172.0,49149.068985435246,126.0,2.0,0.0,11.714286,-3.5856812000000007,1.3066876
28,7.0,7490.0,Dakota du Sud,4.0,0.3276783227920532,Q1211,Geography.Regions.Americas.North_America,172.0,125547.20178578961,126.0,2.0,0.0,15.142857000000001,-5.875222,12.687117
29,7.0,7490.0,Dakota du Sud,4.0,0.21207880973815918,Q1211,Geography.Geographical,172.0,125547.20178578961,126.0,2.0,0.0,15.142857000000001,-5.875222,12.687117
30,7.0,7545.0,Maryland,4.0,0.8933194279670715,Q1391,Geography.Regions.Americas.North_America,172.0,135251.4873036269,126.0,2.0,0.0,15.142857000000001,2.929907,23.397373
31,7.0,7545.0,Maryland,4.0,0.5775054097175598,Q1391,Geography.Geographical,172.0,135251.4873036269,126.0,2.0,0.0,15.142857000000001,2.929907,23.397373
32,6.0,7583.0,Oklahoma,4.0,0.9814634323120117,Q1649,Geography.Geographical,172.0,15702.269918771955,126.0,2.0,0.0,14.285714000000002,7.0809546,-14.483158999999999
33,6.0,7583.0,Oklahoma,4.0,0.7057950496673584,Q1649,Geography.Regions.Americas.North_America,172.0,15702.269918771955,126.0,2.0,0.0,14.285714000000002,7.0809546,-14.483158999999999
34,2.0,9366.0,Julien Dray,10.0,0.9777238368988037,Q3189473,Culture.Biography.Biography*,10.0,4029.0,121.0,14.0,114.0,10.857142,20.230482000000002,15.648879999999998
35,2.0,9366.0,Julien Dray,10.0,0.42315183782577515,Q3189473,Geography.Regions.Europe.Western_Europe,10.0,4029.0,121.0,14.0,114.0,10.857142,20.230482000000002,15.648879999999998
36,2.0,9366.0,Julien Dray,10.0,0.39526139402389526,Q3189473,Geography.Regions.Europe.Europe*,10.0,4029.0,121.0,14.0,114.0,10.857142,20.230482000000002,15.648879999999998
37,2.0,9366.0,Julien Dray,10.0,0.14415885508060455,Q3189473,History_and_Society.Politics_and_government,10.0,4029.0,121.0,14.0,114.0,10.857142,20.230482000000002,15.648879999999998
38,1.0,9989.0,François Lamy,1.0,0.9991540908813477,Q560944,Culture.Biography.Biography*,0.0,0.0,94.0,8.0,235.0,10.0,12.178045,-24.557272
39,1.0,9989.0,François Lamy,1.0,0.39526139402389526,Q560944,Geography.Regions.Europe.Western_Europe,0.0,0.0,94.0,8.0,235.0,10.0,12.178045,-24.557272
40,1.0,9989.0,François Lamy,1.0,0.36960725688934326,Q560944,Geography.Regions.Europe.Europe*,0.0,0.0,94.0,8.0,235.0,10.0,12.178045,-24.557272
41,8.0,10182.0,Victoires de la musique,18.0,0.6654205918312073,Q2445029,History_and_Society.Society,88.0,6142.917761678325,77.0,3.0,193.0,16.0,2.3886483,9.314033
42,8.0,10182.0,Victoires de la musique,18.0,0.538993239402771,Q2445029,Culture.Media.Media*,88.0,6142.917761678325,77.0,3.0,193.0,16.0,2.3886483,9.314033
43,8.0,10182.0,Victoires de la musique,18.0,0.37308721446990967,Q2445029,Geography.Regions.Europe.Western_Europe,88.0,6142.917761678325,77.0,3.0,193.0,16.0,2.3886483,9.314033
44,8.0,10182.0,Victoires de la musique,18.0,0.33459946513175964,Q2445029,Culture.Media.Music,88.0,6142.917761678325,77.0,3.0,193.0,16.0,2.3886483,9.314033
45,8.0,10182.0,Victoires de la musique,18.0,0.28167252445220947,Q2445029,Geography.Regions.Europe.Europe*,88.0,6142.917761678325,77.0,3.0,193.0,16.0,2.3886483,9.314033
46,4.0,12059.0,Étienne Chatiliez,12.0,0.998977780342102,Q289512,Culture.Biography.Biography*,0.0,2016.5,163.0,5.0,60.0,12.571428,-0.33479583,13.57632
47,4.0,12059.0,Étienne Chatiliez,12.0,0.25966064834594726,Q289512,Geography.Regions.Europe.Western_Europe,0.0,2016.5,163.0,5.0,60.0,12.571428,-0.33479583,13.57632
48,4.0,12059.0,Étienne Chatiliez,12.0,0.19826446676254272,Q289512,Geography.Regions.Europe.Europe*,0.0,2016.5,163.0,5.0,60.0,12.571428,-0.33479583,13.57632
49,11.0,12123.0,Georges Lautner,6.0,1.0000100135803223,Q1351715,Culture.Biography.Biography*,47.0,97909.77140707539,42.0,13.0,255.0,18.571428,13.885867000000001,-17.518656
50,11.0,12123.0,Georges Lautner,6.0,0.14323513412475586,Q1351715,Geography.Regions.Europe.Europe*,47.0,97909.77140707539,42.0,13.0,255.0,18.571428,13.885867000000001,-17.518656
51,11.0,12123.0,Georges Lautner,6.0,0.10667316818237305,Q1351715,Geography.Regions.Europe.Western_Europe,47.0,97909.77140707539,42.0,13.0,255.0,18.571428,13.885867000000001,-17.518656
52,2.0,12587.0,Magdebourg,4.0,0.9970290064811707,Q1733,Geography.Regions.Europe.Western_Europe,172.0,1345.0,126.0,2.0,0.0,10.857142,20.537457999999997,-9.810476
53,2.0,12587.0,Magdebourg,4.0,0.9926641583442688,Q1733,Geography.Regions.Europe.Europe*,172.0,1345.0,126.0,2.0,0.0,10.857142,20.537457999999997,-9.810476
54,2.0,12587.0,Magdebourg,4.0,0.4688006341457367,Q1733,Geography.Geographical,172.0,1345.0,126.0,2.0,0.0,10.857142,20.537457999999997,-9.810476
55,2.0,12587.0,Magdebourg,4.0,0.18714269995689392,Q1733,History_and_Society.History,172.0,1345.0,126.0,2.0,0.0,10.857142,20.537457999999997,-9.810476
56,13.0,13138.0,Carcassonne,1.0,0.9836069941520691,Q6582,Geography.Regions.Europe.Europe*,0.0,16755.48957446054,94.0,8.0,235.0,20.285713,2.1419639999999998,-13.9439945
57,13.0,13138.0,Carcassonne,1.0,0.9626831412315369,Q6582,Geography.Regions.Europe.Western_Europe,0.0,16755.48957446054,94.0,8.0,235.0,20.285713,2.1419639999999998,-13.9439945
58,13.0,13138.0,Carcassonne,1.0,0.6297846436500549,Q6582,Geography.Geographical,0.0,16755.48957446054,94.0,8.0,235.0,20.285713,2.1419639999999998,-13.9439945
59,1.0,13939.0,Simetierre (roman),16.0,0.9994742274284363,Q742226,Culture.Media.Books,0.0,0.0,129.0,6.0,152.0,10.0,-7.70285,12.020119000000001
60,1.0,13939.0,Simetierre (roman),16.0,0.9993836879730225,Q742226,Culture.Literature,0.0,0.0,129.0,6.0,152.0,10.0,-7.70285,12.020119000000001
61,1.0,13939.0,Simetierre (roman),16.0,0.9992306232452393,Q742226,Culture.Media.Media*,0.0,0.0,129.0,6.0,152.0,10.0,-7.70285,12.020119000000001
62,6.0,14268.0,Lanceur (astronautique),11.0,1.0000100135803223,Q697175,STEM.Space,13.0,10919.357366501325,95.0,11.0,175.0,14.285714000000002,22.584124,-12.169388
63,6.0,14268.0,Lanceur (astronautique),11.0,0.9994572401046753,Q697175,STEM.Technology,13.0,10919.357366501325,95.0,11.0,175.0,14.285714000000002,22.584124,-12.169388
64,6.0,14268.0,Lanceur (astronautique),11.0,0.9991540908813477,Q697175,History_and_Society.Transportation,13.0,10919.357366501325,95.0,11.0,175.0,14.285714000000002,22.584124,-12.169388
65,6.0,14268.0,Lanceur (astronautique),11.0,0.9989450573921204,Q697175,STEM.STEM*,13.0,10919.357366501325,95.0,11.0,175.0,14.285714000000002,22.584124,-12.169388
66,6.0,14397.0,Gibraltar,14.0,0.9648651480674744,Q1410,Geography.Geographical,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
67,6.0,14397.0,Gibraltar,14.0,0.9525841474533081,Q1410,Geography.Regions.Europe.Europe*,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
68,6.0,14397.0,Gibraltar,14.0,0.5775054097175598,Q1410,Geography.Regions.Europe.Southern_Europe,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
69,6.0,14397.0,Gibraltar,14.0,0.287777841091156,Q1410,Geography.Regions.Europe.Northern_Europe,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
70,6.0,14397.0,Gibraltar,14.0,0.18714269995689392,Q1410,History_and_Society.History,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
71,6.0,14397.0,Gibraltar,14.0,0.13297423720359802,Q1410,Geography.Regions.Africa.Africa*,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
72,6.0,14397.0,Gibraltar,14.0,0.1259327530860901,Q1410,History_and_Society.Military_and_warfare,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
73,6.0,14397.0,Gibraltar,14.0,0.11597072333097458,Q1410,History_and_Society.Politics_and_government,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039
74,18.0,14837.0,Partis politiques belges,8.0,1.0,Q792375,Compilation.List_Disambig,160.0,2767.494008580337,96.0,7.0,153.0,24.57143,13.404213,7.796676
75,18.0,14837.0,Partis politiques belges,8.0,0.5312193632125854,Q792375,History_and_Society.Politics_and_government,160.0,2767.494008580337,96.0,7.0,153.0,24.57143,13.404213,7.796676
76,18.0,14837.0,Partis politiques belges,8.0,0.0,Q792375,Geography.Regions.Europe.Europe*,160.0,2767.494008580337,96.0,7.0,153.0,24.57143,13.404213,7.796676
77,18.0,14837.0,Partis politiques belges,8.0,0.0,Q792375,Geography.Regions.Asia.Asia*,160.0,2767.494008580337,96.0,7.0,153.0,24.57143,13.404213,7.796676
78,26.0,14839.0,Ecolo,8.0,0.8175845146179199,Q655611,History_and_Society.Politics_and_government,160.0,12175.49186179638,96.0,7.0,153.0,31.428571999999996,-22.740725,-3.0057395000000002
79,26.0,14839.0,Ecolo,8.0,0.21760438585281372,Q655611,Geography.Regions.Europe.Europe*,160.0,12175.49186179638,96.0,7.0,153.0,31.428571999999996,-22.740725,-3.0057395000000002
80,26.0,14839.0,Ecolo,8.0,0.14323513412475586,Q655611,Geography.Regions.Europe.Western_Europe,160.0,12175.49186179638,96.0,7.0,153.0,31.428571999999996,-22.740725,-3.0057395000000002
81,4.0,15327.0,Édouard III,1.0,0.9954004287719727,Q129247,Culture.Biography.Biography*,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
82,4.0,15327.0,Édouard III,1.0,0.7490972280502319,Q129247,History_and_Society.History,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
83,4.0,15327.0,Édouard III,1.0,0.3775506913661957,Q129247,History_and_Society.Military_and_warfare,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
84,4.0,15327.0,Édouard III,1.0,0.275139719247818,Q129247,History_and_Society.Politics_and_government,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
85,4.0,15327.0,Édouard III,1.0,0.1520422399044037,Q129247,Culture.Biography.Women,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
86,4.0,15327.0,Édouard III,1.0,0.14805719256401062,Q129247,Culture.Philosophy_and_religion,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
87,4.0,15327.0,Édouard III,1.0,0.10667316818237305,Q129247,Geography.Regions.Europe.Europe*,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
88,4.0,15327.0,Édouard III,1.0,0.0068218579292297354,Q129247,Geography.Regions.Europe.Northern_Europe,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882
89,4.0,16934.0,Moruroa,5.0,0.9980222582817078,Q318446,Geography.Regions.Europe.Western_Europe,170.0,1.0,44.0,5.0,235.0,12.571428,13.939285,-22.51979
90,4.0,16934.0,Moruroa,5.0,0.9883227348327637,Q318446,Geography.Regions.Europe.Europe*,170.0,1.0,44.0,5.0,235.0,12.571428,13.939285,-22.51979
91,4.0,16934.0,Moruroa,5.0,0.9688661694526672,Q318446,Geography.Regions.Oceania,170.0,1.0,44.0,5.0,235.0,12.571428,13.939285,-22.51979
92,4.0,16934.0,Moruroa,5.0,0.6926519870758057,Q318446,Geography.Geographical,170.0,1.0,44.0,5.0,235.0,12.571428,13.939285,-22.51979
93,5.0,17270.0,Politique en Allemagne,8.0,0.9970290064811707,Q159493,History_and_Society.Politics_and_government,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
94,5.0,17270.0,Politique en Allemagne,8.0,0.348655104637146,Q159493,Culture.Visual_arts.Comics_and_Anime,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
95,5.0,17270.0,Politique en Allemagne,8.0,0.287777841091156,Q159493,History_and_Society.Military_and_warfare,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
96,5.0,17270.0,Politique en Allemagne,8.0,0.21124218606948852,Q159493,Geography.Regions.Europe.Europe*,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
97,5.0,17270.0,Politique en Allemagne,8.0,0.21124218606948852,Q159493,Geography.Regions.Europe.Eastern_Europe,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
98,5.0,17270.0,Politique en Allemagne,8.0,0.1968362182378769,Q159493,Culture.Literature,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
99,5.0,17270.0,Politique en Allemagne,8.0,0.16886694729328156,Q159493,STEM.Biology,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
100,5.0,17270.0,Politique en Allemagne,8.0,0.1294127255678177,Q159493,Culture.Visual_arts.Visual_arts*,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
101,5.0,17270.0,Politique en Allemagne,8.0,0.1067005917429924,Q159493,STEM.Earth_and_environment,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
102,5.0,17270.0,Politique en Allemagne,8.0,0.10667316818237305,Q159493,Geography.Regions.Europe.Western_Europe,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
103,5.0,17270.0,Politique en Allemagne,8.0,0.0,Q159493,Geography.Regions.Asia.Asia*,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
104,5.0,17270.0,Politique en Allemagne,8.0,0.0,Q159493,Geography.Regions.Asia.North_Asia,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
105,5.0,17270.0,Politique en Allemagne,8.0,0.0,Q159493,Geography.Regions.Asia.East_Asia,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
106,5.0,17270.0,Politique en Allemagne,8.0,0.0,Q159493,Geography.Regions.Africa.Africa*,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
107,5.0,17270.0,Politique en Allemagne,8.0,0.0,Q159493,Geography.Regions.Asia.Central_Asia,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191
108,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.546748161315918,Q169789,Culture.Philosophy_and_religion,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
109,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.23371636867523193,Q169789,History_and_Society.Politics_and_government,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
110,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.16442059183120727,Q169789,Geography.Regions.Europe.Europe*,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
111,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.1294127255678177,Q169789,History_and_Society.Military_and_warfare,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
112,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.0,Q169789,Geography.Regions.Europe.Southern_Europe,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
113,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.0,Q169789,Geography.Regions.Europe.Western_Europe,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
114,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.0,Q169789,Geography.Regions.Americas.North_America,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
115,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.0,Q169789,Geography.Regions.Asia.Asia*,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288
116,5.0,17791.0,Robert Guédiguian,18.0,0.9982553720474243,Q718596,Culture.Biography.Biography*,88.0,3458.1329216702593,77.0,3.0,193.0,13.428572,-10.301871,6.601016499999999
117,5.0,17791.0,Robert Guédiguian,18.0,0.34697775745391846,Q718596,Geography.Regions.Europe.Western_Europe,88.0,3458.1329216702593,77.0,3.0,193.0,13.428572,-10.301871,6.601016499999999
118,5.0,17791.0,Robert Guédiguian,18.0,0.2921159734725952,Q718596,Geography.Regions.Europe.Europe*,88.0,3458.1329216702593,77.0,3.0,193.0,13.428572,-10.301871,6.601016499999999
119,7.0,17824.0,Alliance 90 / Les Verts,8.0,0.7879412174224854,Q49766,History_and_Society.Politics_and_government,160.0,5863.589832776107,96.0,7.0,153.0,15.142857000000001,-16.456638,20.317877
120,7.0,17824.0,Alliance 90 / Les Verts,8.0,0.3893042674064636,Q49766,Geography.Regions.Europe.Western_Europe,160.0,5863.589832776107,96.0,7.0,153.0,15.142857000000001,-16.456638,20.317877
121,7.0,17824.0,Alliance 90 / Les Verts,8.0,0.3509628047943115,Q49766,Geography.Regions.Europe.Europe*,160.0,5863.589832776107,96.0,7.0,153.0,15.142857000000001,-16.456638,20.317877
122,7.0,17824.0,Alliance 90 / Les Verts,8.0,0.1097157895565033,Q49766,History_and_Society.Society,160.0,5863.589832776107,96.0,7.0,153.0,15.142857000000001,-16.456638,20.317877
123,2.0,18718.0,Spectre,16.0,1.0,Q11471034,Compilation.List_Disambig,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
124,2.0,18718.0,Spectre,16.0,0.15611489117145538,Q11471034,STEM.STEM*,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
125,2.0,18718.0,Spectre,16.0,0.14805719256401062,Q11471034,History_and_Society.Transportation,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
126,2.0,18718.0,Spectre,16.0,0.11280541121959686,Q11471034,History_and_Society.Military_and_warfare,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
127,2.0,18718.0,Spectre,16.0,0.0,Q11471034,Geography.Regions.Asia.Asia*,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
128,2.0,18718.0,Spectre,16.0,0.0,Q11471034,Geography.Geographical,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
129,2.0,18718.0,Spectre,16.0,0.0,Q11471034,Geography.Regions.Asia.West_Asia,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001
130,17.0,19250.0,Schaerbeek,8.0,0.9980222582817078,Q12887,Geography.Regions.Europe.Western_Europe,160.0,23920.130380081766,96.0,7.0,153.0,23.714287,22.979554999999998,15.935137
131,17.0,19250.0,Schaerbeek,8.0,0.9905974268913269,Q12887,Geography.Regions.Europe.Europe*,160.0,23920.130380081766,96.0,7.0,153.0,23.714287,22.979554999999998,15.935137
132,17.0,19250.0,Schaerbeek,8.0,0.14415885508060455,Q12887,Geography.Geographical,160.0,23920.130380081766,96.0,7.0,153.0,23.714287,22.979554999999998,15.935137
133,1.0,20890.0,Vaison-la-Romaine,1.0,0.9993836879730225,Q504887,Geography.Regions.Europe.Western_Europe,0.0,0.0,94.0,8.0,235.0,10.0,19.917362,-4.198742
134,1.0,20890.0,Vaison-la-Romaine,1.0,0.9987257122993469,Q504887,Geography.Regions.Europe.Europe*,0.0,0.0,94.0,8.0,235.0,10.0,19.917362,-4.198742
135,2.0,22205.0,Ergot du seigle,5.0,0.9995657801628113,Q217227,STEM.Biology,170.0,0.0,44.0,13.0,235.0,10.857142,14.078005,20.432548999999998
136,2.0,22205.0,Ergot du seigle,5.0,0.9995221495628357,Q217227,STEM.STEM*,170.0,0.0,44.0,13.0,235.0,10.857142,14.078005,20.432548999999998
137,1.0,23504.0,Total Recall,5.0,0.9949496984481812,Q222018,Culture.Media.Media*,170.0,0.0,44.0,5.0,235.0,10.0,-19.694370000000003,-0.62274307
138,1.0,23504.0,Total Recall,5.0,0.9890230894088745,Q222018,Culture.Media.Films,170.0,0.0,44.0,5.0,235.0,10.0,-19.694370000000003,-0.62274307
139,1.0,23504.0,Total Recall,5.0,0.5312193632125854,Q222018,Culture.Media.Entertainment,170.0,0.0,44.0,5.0,235.0,10.0,-19.694370000000003,-0.62274307
140,1.0,23504.0,Total Recall,5.0,0.0,Q222018,Geography.Regions.Americas.North_America,170.0,0.0,44.0,5.0,235.0,10.0,-19.694370000000003,-0.62274307
141,1.0,24701.0,Saint-Sulpice (Vaud),18.0,1.0000100135803223,Q68019,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,3.0,193.0,10.0,-15.636910999999998,12.041547
142,1.0,24701.0,Saint-Sulpice (Vaud),18.0,0.9990094900131226,Q68019,Geography.Regions.Europe.Europe*,88.0,0.0,77.0,3.0,193.0,10.0,-15.636910999999998,12.041547
143,4.0,24935.0,Louis Pasteur,3.0,0.997894287109375,Q529,Culture.Biography.Biography*,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
144,4.0,24935.0,Louis Pasteur,3.0,0.5621865391731262,Q529,STEM.STEM*,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
145,4.0,24935.0,Louis Pasteur,3.0,0.23616819286346435,Q529,Geography.Regions.Europe.Europe*,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
146,4.0,24935.0,Louis Pasteur,3.0,0.18495945835113525,Q529,Geography.Regions.Europe.Western_Europe,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
147,4.0,24935.0,Louis Pasteur,3.0,0.1097157895565033,Q529,STEM.Biology,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
148,4.0,24935.0,Louis Pasteur,3.0,0.1097157895565033,Q529,STEM.Physics,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
149,4.0,24935.0,Louis Pasteur,3.0,0.10088862478733063,Q529,STEM.Medicine_&_Health,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189
150,5.0,25538.0,César du meilleur film,18.0,0.8991314172744751,Q645595,Culture.Media.Films,88.0,4036.0,77.0,3.0,193.0,13.428572,11.45229,20.746023
