,Degree,Id,Label,Modularity Class,Probability,Qid,Topic,b,betweenesscentrality,g,modularity_class,r,size,x,y,Views,Weight,Main topic,Subtopic
17,6.0,14268.0,Lanceur (astronautique),11.0,1.0000100135803225,Q697175,STEM.Space,13.0,10919.357366501325,95.0,11.0,175.0,14.285714000000002,22.584124,-12.169388,2123.0,6.000060081481935,STEM,Space
18,6.0,14397.0,Gibraltar,14.0,0.18714269995689392,Q1410,History_and_Society.History,74.0,9392.0,134.0,4.0,0.0,14.285714000000002,5.593043,24.183039,10816.0,1.1228561997413635,History_and_Society,History
19,18.0,14837.0,Partis politiques belges,8.0,0.5312193632125854,Q792375,History_and_Society.Politics_and_government,160.0,2767.494008580337,96.0,7.0,153.0,24.57143,13.404213,7.796676,2389.0,9.561948537826538,History_and_Society,Politics_and_government
20,26.0,14839.0,Ecolo,8.0,0.8175845146179199,Q655611,History_and_Society.Politics_and_government,160.0,12175.49186179638,96.0,7.0,153.0,31.428571999999996,-22.740725,-3.0057395000000002,5190.0,21.257197380065918,History_and_Society,Politics_and_government
21,4.0,15327.0,Édouard III,1.0,0.7490972280502319,Q129247,History_and_Society.History,0.0,24658.371955053022,94.0,8.0,235.0,12.571428,15.65085,16.592882,3263.0,2.9963889122009277,History_and_Society,History
22,4.0,16934.0,Moruroa,5.0,0.9980222582817078,Q318446,Geography.Regions.Europe.Western_Europe,170.0,1.0,44.0,5.0,235.0,12.571428,13.939285,-22.51979,2885.0,0.0,Geography,Western_Europe
23,5.0,17270.0,Politique en Allemagne,8.0,0.9970290064811708,Q159493,History_and_Society.Politics_and_government,160.0,0.0,96.0,7.0,153.0,13.428572,-2.354007,-12.246191,3065.0,4.985145032405854,History_and_Society,Politics_and_government
24,5.0,17424.0,IIe concile œcuménique du Vatican,1.0,0.546748161315918,Q169789,Culture.Philosophy_and_religion,0.0,6075.813336703092,94.0,8.0,235.0,13.428572,13.360810999999998,0.28572288,3522.0,2.73374080657959,Culture,Philosophy_and_religion
25,5.0,17791.0,Robert Guédiguian,18.0,0.9982553720474244,Q718596,Culture.Biography.Biography*,88.0,3458.1329216702593,77.0,3.0,193.0,13.428572,-10.301871,6.601016499999999,3455.0,0.0,Culture,Biography*
26,7.0,17824.0,Alliance 90 / Les Verts,8.0,0.7879412174224854,Q49766,History_and_Society.Politics_and_government,160.0,5863.589832776107,96.0,7.0,153.0,15.142857000000001,-16.456638,20.317877,0.0,5.5155885219573975,History_and_Society,Politics_and_government
27,2.0,18718.0,Spectre,16.0,0.14805719256401062,Q11471034,History_and_Society.Transportation,0.0,0.0,129.0,6.0,152.0,10.857142,-18.05848,-1.1234121000000001,1762.0,0.29611438512802124,History_and_Society,Transportation
28,17.0,19250.0,Schaerbeek,8.0,0.9980222582817078,Q12887,Geography.Regions.Europe.Western_Europe,160.0,23920.130380081766,96.0,7.0,153.0,23.714287,22.979554999999998,15.935137,3518.0,0.0,Geography,Western_Europe
29,1.0,20890.0,Vaison-la-Romaine,1.0,0.9993836879730223,Q504887,Geography.Regions.Europe.Western_Europe,0.0,0.0,94.0,8.0,235.0,10.0,19.917362,-4.198742,4238.0,0.0,Geography,Western_Europe
30,2.0,22205.0,Ergot du seigle,5.0,0.9995657801628112,Q217227,STEM.Biology,170.0,0.0,44.0,13.0,235.0,10.857142,14.078005,20.432548999999998,5562.0,1.9991315603256223,STEM,Biology
31,1.0,23504.0,Total Recall,5.0,0.9949496984481812,Q222018,Culture.Media.Media*,170.0,0.0,44.0,5.0,235.0,10.0,-19.694370000000006,-0.62274307,4059.0,0.9949496984481812,Culture,Media*
32,1.0,24701.0,Saint-Sulpice (Vaud),18.0,1.0000100135803225,Q68019,Geography.Regions.Europe.Western_Europe,88.0,0.0,77.0,3.0,193.0,10.0,-15.636910999999998,12.041547,3001.0,0.0,Geography,Western_Europe
33,4.0,24935.0,Louis Pasteur,3.0,0.1097157895565033,Q529,STEM.Biology,220.0,2688.9999999999995,160.0,12.0,0.0,12.571428,22.521667,-4.538189,29365.0,0.4388631582260132,STEM,Biology
34,5.0,25538.0,César du meilleur film,18.0,0.8991314172744751,Q645595,Culture.Media.Films,88.0,4036.0,77.0,3.0,193.0,13.428572,11.45229,20.746023,1672.0,4.4956570863723755,Culture,Films
35,8.0,28189.0,Laurent Jalabert,10.0,0.9825675487518308,Q13485,Culture.Sports,10.0,8047.91666666667,121.0,14.0,114.0,16.0,0.8185024000000001,-16.008867000000002,3033.0,7.860540390014647,Culture,Sports
36,4.0,29526.0,Ethel et Julius Rosenberg,13.0,0.6076731681823729,Q769097,History_and_Society.History,107.0,5370.0,0.0,15.0,253.0,12.571428,5.3181744,-23.677094,3056.0,2.4306926727294917,History_and_Society,History
37,4.0,29559.0,United States Air Force,11.0,0.9659096002578736,Q11223,History_and_Society.Military_and_warfare,13.0,18925.187170499208,95.0,11.0,175.0,12.571428,9.526228999999999,8.050345,3220.0,3.8636384010314946,History_and_Society,Military_and_warfare
38,2.0,29747.0,Charlotte Rampling,0.0,0.14415885508060455,Q234679,Culture.Literature,49.0,52101.66061290491,164.0,1.0,0.0,10.857142,13.323061,-12.577471000000001,9286.0,0.2883177101612091,Culture,Literature
39,2.0,30417.0,Aurore Clément,12.0,0.9996055364608764,Q136221,Culture.Biography.Biography*,0.0,736.6622243266296,163.0,5.0,60.0,10.857142,-18.178808,-21.997679,2579.0,0.0,Culture,Biography*
40,2.0,35092.0,Jean-Marc Reiser,12.0,0.6791887283325195,Q707328,Culture.Visual_arts.Visual_arts*,0.0,1345.0,163.0,5.0,60.0,10.857142,-10.129752,-3.1702,3807.0,1.358377456665039,Culture,Visual_arts*
41,7.0,38928.0,Micheline Presle,18.0,0.3923468291759491,Q446235,History_and_Society.History,88.0,8128.726379176382,77.0,3.0,193.0,15.142857000000001,14.532402,21.066349,5572.0,2.7464278042316437,History_and_Society,History
42,2.0,40363.0,Willis Tower,12.0,0.9416641592979432,Q29294,Culture.Visual_arts.Architecture,0.0,1345.0,163.0,5.0,60.0,10.857142,-6.066032,15.435522,2613.0,1.8833283185958865,Culture,Architecture
43,2.0,40728.0,Force ouvrière,13.0,0.5775054097175598,Q1125623,History_and_Society.Business_and_economics,107.0,1345.0,0.0,15.0,253.0,10.857142,-3.1333132000000004,-18.921467,3924.0,1.1550108194351196,History_and_Society,Business_and_economics
44,16.0,41343.0,Génocide arménien,18.0,0.6859594583511353,Q80034,History_and_Society.Military_and_warfare,88.0,11507.300839975784,77.0,3.0,193.0,22.857143,-10.078869000000001,7.042244,71637.0,10.975351333618164,History_and_Society,Military_and_warfare
45,3.0,41438.0,Mylène Demongeot,6.0,1.0000100135803225,Q239868,Culture.Biography.Biography*,47.0,6709.0,42.0,13.0,255.0,11.714286,22.160999999999998,10.14138,3176.0,0.0,Culture,Biography*
46,8.0,41458.0,Denys de La Patellière,0.0,0.9983615279197692,Q1190057,Culture.Biography.Biography*,49.0,26146.899501664546,164.0,1.0,0.0,16.0,-9.171914,8.131344,3833.0,0.0,Culture,Biography*
47,12.0,41873.0,Ixelles,8.0,0.9995221495628356,Q208713,Geography.Regions.Europe.Western_Europe,160.0,52277.159904078224,96.0,7.0,153.0,19.428572,21.759184,-10.539276,2457.0,0.0,Geography,Western_Europe
48,4.0,42696.0,Didier Kaminka,6.0,0.11597072333097458,Q1210550,Culture.Media.Media*,47.0,8349.314566627043,42.0,13.0,255.0,12.571428,-24.866571,4.0925107,1257.0,0.4638828933238983,Culture,Media*
49,1.0,42998.0,Chic (groupe),12.0,0.9659096002578736,Q516712,Culture.Media.Music,0.0,0.0,163.0,5.0,60.0,10.0,9.350585,-23.286724,2303.0,0.9659096002578736,Culture,Music
50,8.0,43161.0,Cosmodrome de Baïkonour,11.0,0.9511522054672241,Q177477,STEM.Space,13.0,6444.609379741512,95.0,11.0,175.0,16.0,-20.912457,-5.848364,2255.0,7.609217643737793,STEM,Space
51,1.0,43226.0,Maximilien Ier (empereur du Mexique),10.0,0.6001983880996704,Q84192,History_and_Society.Military_and_warfare,10.0,0.0,121.0,14.0,114.0,10.0,19.505617,15.210427,2937.0,0.6001983880996704,History_and_Society,Military_and_warfare
52,1.0,43574.0,Nicole Berger (actrice française),0.0,0.2227101624011993,Q461473,History_and_Society.History,49.0,0.0,164.0,1.0,0.0,10.0,7.435022,19.511595,5115.0,0.2227101624011993,History_and_Society,History
53,2.0,44028.0,Robert Dalban,6.0,0.1097157895565033,Q722412,History_and_Society.History,47.0,0.0,42.0,13.0,255.0,10.857142,11.363342,13.564082999999998,3781.0,0.2194315791130066,History_and_Society,History
54,2.0,44185.0,Conques,1.0,1.0000100135803225,Q317349,Geography.Regions.Europe.Western_Europe,0.0,10314.805150863458,94.0,8.0,235.0,10.857142,23.440928,4.3348846,3150.0,0.0,Geography,Western_Europe
55,1.0,44460.0,Humat Al-Hima,14.0,0.8706072568893433,Q682679,Culture.Media.Media*,74.0,0.0,134.0,4.0,0.0,10.0,-2.4954232999999997,-2.5184903,1875.0,0.8706072568893433,Culture,Media*
56,1.0,44494.0,Nicole Courcel,5.0,0.9983615279197692,Q430016,Culture.Biography.Biography*,170.0,0.0,44.0,5.0,235.0,10.0,8.440005000000001,-11.315806,3505.0,0.0,Culture,Biography*
57,1.0,44502.0,Hibernatus,0.0,0.984585464000702,Q568048,Culture.Media.Films,49.0,0.0,164.0,1.0,0.0,10.0,-23.299457999999998,-7.752911599999999,1768.0,0.984585464000702,Culture,Films
58,13.0,46100.0,Sam Mendes,16.0,0.4688006341457367,Q223233,Culture.Media.Media*,0.0,43997.07458433331,129.0,6.0,152.0,20.285713,11.654676,-23.22705,4082.0,6.094408243894577,Culture,Media*
59,3.0,47919.0,Ticky Holgado,6.0,0.99753737449646,Q2121322,Culture.Biography.Biography*,47.0,9379.0,42.0,13.0,255.0,11.714286,-19.896755,-24.09444,2954.0,0.0,Culture,Biography*
60,1.0,48260.0,"La Dentellière (film, 1977)",18.0,0.839743971824646,Q736508,Culture.Media.Media*,88.0,0.0,77.0,3.0,193.0,10.0,14.137139999999999,-23.438284,1234.0,0.839743971824646,Culture,Media*
61,11.0,48705.0,Ganshoren,8.0,1.0000100135803225,Q366552,Geography.Regions.Europe.Europe*,160.0,363.33966571130134,96.0,7.0,153.0,18.571428,22.203072,24.266975,1633.0,0.0,Geography,Europe*
62,4.0,49260.0,MASH (série télévisée),18.0,0.9579222798347472,Q494244,Culture.Media.Media*,88.0,1345.0,77.0,3.0,193.0,12.571428,-8.938989999999997,-16.203310000000002,2769.0,3.831689119338989,Culture,Media*
63,1.0,49440.0,Geneviève de Gaulle-Anthonioz,17.0,0.6791887283325195,Q275274,History_and_Society.History,239.0,0.0,97.0,12.0,185.0,10.0,-11.391489,19.500892999999998,2936.0,0.6791887283325195,History_and_Society,History
64,1.0,49456.0,Comtés du Québec,19.0,0.40366052293777466,Q2991491,Geography.Regions.Americas.North_America,183.0,0.0,168.0,0.0,0.0,10.0,24.476776,12.88079,1674.0,0.0,Geography,North_America
65,4.0,50482.0,Chambre noire,4.0,0.22816647589206696,Q183998,STEM.Technology,172.0,3226.1079459032067,126.0,2.0,0.0,12.571428,-0.7432635000000001,4.216006,3127.0,0.9126659035682678,STEM,Technology
66,3.0,50679.0,Marc-Vivien Foé,14.0,0.9955416321754456,Q223843,Culture.Sports,74.0,1345.0,134.0,4.0,0.0,11.714286,16.622898,19.81062,3598.0,2.9866248965263367,Culture,Sports
67,12.0,52933.0,Diaspora arménienne,18.0,0.4532718360424042,Q550095,History_and_Society.Society,88.0,5457.715631195675,77.0,3.0,193.0,19.428572,-20.599192000000002,-15.033560000000001,3858.0,5.43926203250885,History_and_Society,Society
68,3.0,52963.0,Épisode cévenol,1.0,0.9841036200523376,Q3354990,STEM.Earth_and_environment,0.0,398.6119638278572,94.0,8.0,235.0,11.714286,1.1938924,16.052929000000002,6611.0,2.952310860157013,STEM,Earth_and_environment
69,4.0,53474.0,Anabaptisme,4.0,0.8519628047943115,Q165580,Culture.Philosophy_and_religion,172.0,14703.0,126.0,2.0,0.0,12.571428,0.40558293,-18.624365,7389.0,3.407851219177246,Culture,Philosophy_and_religion
70,1.0,54218.0,Claude Chirac,14.0,0.9980222582817078,Q2977194,Culture.Biography.Biography*,74.0,0.0,134.0,4.0,0.0,10.0,-2.071657,21.65472,2975.0,0.0,Culture,Biography*
71,7.0,54249.0,Soyouz (véhicule spatial),11.0,0.9976868629455566,Q579421,STEM.Space,13.0,250.3072119146899,95.0,11.0,175.0,15.142857000000001,-18.228212,4.186974,5706.0,6.9838080406188965,STEM,Space
72,2.0,54657.0,Mennonitisme,4.0,0.9715740084648132,Q110223,Culture.Philosophy_and_religion,172.0,0.0,126.0,2.0,0.0,10.857142,13.903125,1.1027447,55816.0,1.9431480169296265,Culture,Philosophy_and_religion
73,3.0,55528.0,Mine terrestre,6.0,0.9659096002578736,Q178795,History_and_Society.Society,47.0,4031.0,42.0,13.0,255.0,11.714286,2.7502697,14.367208999999999,2234.0,2.897728800773621,History_and_Society,Society
74,3.0,56253.0,Parme,10.0,0.9732507467269896,Q2683,Geography.Regions.Europe.Europe*,10.0,4031.0000000000014,121.0,14.0,114.0,11.714286,13.967467000000001,-2.7068782000000002,2609.0,0.0,Geography,Europe*
75,3.0,56354.0,Hussard,0.0,0.8439050912857056,Q191713,History_and_Society.Military_and_warfare,49.0,2689.0,164.0,1.0,0.0,11.714286,-4.501193499999999,23.403655999999998,2425.0,2.5317152738571167,History_and_Society,Military_and_warfare
76,4.0,56358.0,Roland Emmerich,5.0,0.26285186409950256,Q60100,History_and_Society.Society,170.0,36226.66126271915,44.0,5.0,235.0,12.571428,22.507008,14.768637,2544.0,1.0514074563980103,History_and_Society,Society
77,3.0,57201.0,Danny Boyle,16.0,0.14415885508060455,Q134867,Culture.Media.Media*,0.0,0.0,129.0,6.0,152.0,11.714286,-6.2982764000000016,19.396679000000002,2857.0,0.43247656524181366,Culture,Media*
78,28.0,57585.0,James Bond 007 contre Dr No,16.0,0.998876452445984,Q102754,Culture.Media.Films,0.0,21970.448617016085,129.0,6.0,152.0,33.14286,-11.246603,15.948751999999999,1761.0,27.968540668487552,Culture,Films
79,5.0,57662.0,Irrédentisme,18.0,0.4921981394290924,Q182274,History_and_Society.Politics_and_government,88.0,48739.16707139818,77.0,3.0,193.0,13.428572,11.867202,-0.14091289,2445.0,2.460990697145462,History_and_Society,Politics_and_government
80,1.0,57699.0,Jean Giraud,12.0,0.8267217874526978,Q309240,Culture.Visual_arts.Visual_arts*,0.0,0.0,163.0,5.0,60.0,10.0,9.636277,-9.959096,3741.0,0.8267217874526978,Culture,Visual_arts*
81,1.0,58431.0,Newcastle upon Tyne,7.0,0.8267217874526978,Q1425428,Geography.Regions.Europe.Europe*,233.0,0.0,124.0,10.0,54.0,10.0,-11.160744000000001,-7.856476,2546.0,0.0,Geography,Europe*
82,1.0,59967.0,Jean-Paul Rappeneau,6.0,0.9937201142311096,Q709973,Culture.Biography.Biography*,47.0,0.0,42.0,13.0,255.0,10.0,-7.6926710000000025,-9.502827,4578.0,0.0,Culture,Biography*
83,1.0,60719.0,Le miroir se brisa,18.0,0.9980222582817078,Q588531,Culture.Literature,88.0,0.0,77.0,3.0,193.0,10.0,0.81427777,6.18625,2846.0,0.9980222582817078,Culture,Literature
84,2.0,62540.0,Jean Raspail,12.0,0.275139719247818,Q1383662,Culture.Literature,0.0,0.0,163.0,2.0,60.0,10.857142,-21.484701,-24.122908,2839.0,0.550279438495636,Culture,Literature
85,6.0,62706.0,Massif du Luberon,0.0,0.974052667617798,Q1780121,Geography.Regions.Europe.Europe*,49.0,59298.62898674904,164.0,1.0,0.0,14.285714000000002,10.634834,-3.484687,4399.0,0.0,Geography,Europe*
86,6.0,63476.0,Nicosie,7.0,0.1520422399044037,Q3856,History_and_Society.History,233.0,32151.32714572393,124.0,10.0,54.0,14.285714000000002,5.0405006,-0.44733027,2147.0,0.9122534394264221,History_and_Society,History
87,30.0,64087.0,Union des forces progressistes,19.0,0.9124462008476256,Q3550143,History_and_Society.Politics_and_government,183.0,35.34381148026076,168.0,0.0,0.0,34.857143,14.158230999999999,11.039177,1361.0,27.37338602542877,History_and_Society,Politics_and_government
88,81.0,64131.0,Sainte-Marie–Saint-Jacques,19.0,0.9990700483322144,Q3464370,History_and_Society.Politics_and_government,183.0,1011.6277926935412,168.0,0.0,0.0,78.57143,-5.962124,24.118085999999998,2015.0,80.92467391490936,History_and_Society,Politics_and_government
89,4.0,64519.0,Patrick Devedjian,18.0,0.9996179938316344,Q1383590,Culture.Biography.Biography*,88.0,15.15545554162304,77.0,3.0,193.0,12.571428,5.0123973,-23.645485,3062.0,0.0,Culture,Biography*
90,89.0,65195.0,Charles Aznavour,18.0,0.3073680400848389,Q1785,Culture.Media.Media*,88.0,278859.7004170852,77.0,3.0,193.0,85.42857,23.740469,-18.079874,1780151.0,27.355755567550663,Culture,Media*
91,83.0,65512.0,Politique au Québec,19.0,0.233716368675232,Q986069,Culture.Philosophy_and_religion,183.0,15942.35800938204,168.0,0.0,0.0,80.28571,-18.66483,-6.180791,1559.0,19.398458600044254,Culture,Philosophy_and_religion
92,2.0,65606.0,Cardinal (religion),1.0,0.9659096002578736,Q45722,Culture.Philosophy_and_religion,0.0,1345.0,94.0,8.0,235.0,10.857142,20.080862,22.521523000000002,3226.0,1.9318192005157473,Culture,Philosophy_and_religion
93,46.0,65706.0,Union nationale (Québec),19.0,0.9149109721183776,Q1815983,History_and_Society.Politics_and_government,183.0,5263.53779872415,168.0,0.0,0.0,48.57143,2.5325142999999994,-23.974121,3142.0,42.085904717445366,History_and_Society,Politics_and_government
94,2.0,66283.0,Calabre,10.0,0.9046605229377748,Q1458,Geography.Regions.Europe.Europe*,10.0,2688.0000000000005,121.0,14.0,114.0,10.857142,-11.121215,-13.621741,3601.0,0.0,Geography,Europe*
95,98.0,66558.0,Liste des élections générales québécoises,19.0,0.9763205647468568,Q3586951,History_and_Society.Politics_and_government,183.0,8404.949944791932,168.0,0.0,0.0,93.14286,-7.5324339999999985,2.670474,5992.0,95.67941534519197,History_and_Society,Politics_and_government
96,9.0,67158.0,Julien Duvivier,18.0,0.9990700483322144,Q453683,Culture.Biography.Biography*,88.0,9362.596797331247,77.0,3.0,193.0,16.857143,12.319801,2.3751137000000004,1904.0,0.0,Culture,Biography*
97,1.0,68534.0,Henri Rol-Tanguy,18.0,0.9046605229377748,Q558245,History_and_Society.Military_and_warfare,88.0,0.0,77.0,3.0,193.0,10.0,15.489322,0.4532804,1779.0,0.9046605229377748,History_and_Society,Military_and_warfare
98,3.0,68670.0,Liza Minnelli,18.0,0.8311530351638794,Q14441,Culture.Media.Media*,88.0,0.0,77.0,3.0,193.0,11.714286,7.4036083,7.1401405,26488.0,2.493459105491638,Culture,Media*
99,2.0,68853.0,William Marshall (réalisateur),18.0,0.9959398508071899,Q3568810,Culture.Biography.Biography*,88.0,0.0,77.0,3.0,193.0,10.857142,-17.941633,-13.052883999999999,1587.0,0.0,Culture,Biography*
100,4.0,68854.0,Mike Marshall,18.0,0.12253321707248688,Q328944,History_and_Society.History,88.0,4029.0000000000014,77.0,3.0,193.0,12.571428,16.258303,21.191784,2536.0,0.4901328682899475,History_and_Society,History
101,3.0,68861.0,Turkestan,16.0,0.546748161315918,Q1315785,History_and_Society.History,0.0,2687.9999999999995,129.0,6.0,152.0,11.714286,15.741401000000002,6.382645,2217.0,1.640244483947754,History_and_Society,History
102,7.0,69021.0,Robert Altman,18.0,0.233716368675232,Q55163,Culture.Media.Media*,88.0,416.18076445518295,77.0,3.0,193.0,15.142857000000001,-5.6963997000000015,5.9539733,4844.0,1.636014580726624,Culture,Media*
103,2.0,69271.0,Trieste,10.0,0.9946250915527344,Q546,Geography.Regions.Europe.Southern_Europe,10.0,1345.0000000000002,121.0,14.0,114.0,10.857142,7.7162320000000015,-7.526282000000001,2984.0,0.0,Geography,Southern_Europe
104,3.0,70543.0,Paul Meurisse,6.0,0.9969346523284912,Q1384411,Culture.Biography.Biography*,47.0,1345.0,42.0,13.0,255.0,11.714286,-14.600857000000001,13.304885999999998,2988.0,0.0,Culture,Biography*
105,4.0,70619.0,Émilie-Romagne,10.0,0.8903042674064636,Q1263,Geography.Regions.Europe.Europe*,10.0,10723.0,121.0,14.0,114.0,12.571428,-14.080247,23.233744,2541.0,0.0,Geography,Europe*
106,1.0,70644.0,Chypre (île),7.0,0.13297423720359802,Q644636,History_and_Society.History,233.0,0.0,124.0,10.0,54.0,10.0,0.02148837,-18.419577,3274.0,0.13297423720359802,History_and_Society,History
107,6.0,71106.0,FC Schalke 04,7.0,0.6370407938957214,Q32494,Culture.Sports,233.0,39830.8680172371,124.0,10.0,54.0,14.285714000000002,20.308905,17.285473,2690.0,3.8222447633743286,Culture,Sports
108,10.0,71208.0,WTA Tour,5.0,0.839743971824646,Q948442,Culture.Sports,170.0,37558.06775943829,44.0,13.0,235.0,17.714287,-18.459051000000002,-14.870099,2361.0,8.39743971824646,Culture,Sports
109,1.0,72018.0,Paycheck,5.0,0.9973783493041992,Q247516,Culture.Media.Media*,170.0,0.0,44.0,5.0,235.0,10.0,21.062217999999998,6.173614499999999,2031.0,0.9973783493041992,Culture,Media*
110,11.0,72202.0,Claude Zidi,6.0,1.0000100135803225,Q471010,Culture.Biography.Biography*,47.0,57748.457767256594,42.0,13.0,255.0,18.571428,-20.768911,-1.602551,3052.0,0.0,Culture,Biography*
111,2.0,74607.0,John Constable,4.0,0.4765896201133728,Q159297,Culture.Visual_arts.Visual_arts*,172.0,1521.3290675888434,126.0,2.0,0.0,10.857142,0.47168127,-15.83823,1807.0,0.9531792402267456,Culture,Visual_arts*
112,3.0,74990.0,Interpol,9.0,0.6370407938957214,Q8475,History_and_Society.Politics_and_government,116.0,4029.0,157.0,2.0,0.0,11.714286,-5.195891400000002,-18.433308,52232.0,1.9111223816871643,History_and_Society,Politics_and_government
113,23.0,75183.0,James Bond girl,16.0,0.9808859825134276,Q1649366,Culture.Media.Films,0.0,16818.27007827283,129.0,6.0,152.0,28.857143,16.43403,1.4730477,3494.0,22.560377597808834,Culture,Films
114,1.0,75213.0,Électre,12.0,0.9263137578964232,Q131651,Culture.Literature,0.0,0.0,163.0,5.0,60.0,10.0,-13.870398999999999,-6.8589993,2835.0,0.9263137578964232,Culture,Literature
115,4.0,76467.0,Roquebrune-sur-Argens,1.0,0.9995221495628356,Q474773,Geography.Regions.Europe.Western_Europe,0.0,0.6666666666666666,94.0,8.0,235.0,12.571428,4.9814534,-8.690349000000001,1648.0,0.0,Geography,Western_Europe
116,1.0,78601.0,37°2 le matin,18.0,0.9763205647468568,Q850338,Culture.Media.Films,88.0,0.0,77.0,3.0,193.0,10.0,8.345839,23.365871,2728.0,0.9763205647468568,Culture,Films
117,22.0,84507.0,Vlaams Belang,8.0,0.9399233460426332,Q682990,History_and_Society.Politics_and_government,160.0,8351.591369189226,96.0,7.0,153.0,28.0,-10.215812,-21.571908999999998,3821.0,20.67831361293793,History_and_Society,Politics_and_government
118,3.0,84722.0,Option,9.0,0.24509501457214355,Q187860,History_and_Society.Business_and_economics,116.0,10887.662147776673,157.0,2.0,0.0,11.714286,15.30841,-0.47864357,4333.0,0.7352850437164307,History_and_Society,Business_and_economics
119,2.0,85256.0,Swimming Pool,0.0,0.9748311638832092,Q1500112,Culture.Media.Films,49.0,52730.27804911211,164.0,1.0,0.0,10.857142,4.0678230000000015,-10.146863,1118.0,1.9496623277664185,Culture,Films
120,8.0,85292.0,Walther PP,16.0,0.9173126816749572,Q311237,STEM.Technology,0.0,6711.692532457411,129.0,6.0,152.0,16.0,-4.122226,-1.1194253,2126.0,7.338501453399657,STEM,Technology
